location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37111,2021-05-29,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5289,63,11,14273,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,26,13,,23,-17,-1,4.62,8.83,3.41,14.25,8.23,5.02,5.22,3.21,,7.22,,,3.81,4.21,9.63,5.82,5.42,3.21,4.01,5.42,4.41,5.82,7.62,18.86,7.83,,11.44,,4.41,,3.41,41.94,5.62,11.64,7.42,3.01,3.81,,4.41,19.844444,16.416667,26.3,9.144,,17.027778,81.274288
US_NC_37111,2021-05-30,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5289,63,10,14283,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,26,26,,19,-14,0,3.68,4.84,3.49,15.5,7.56,4.84,5.23,3.88,2.91,7.36,4.26,4.26,3.29,5.62,7.94,4.84,3.68,5.23,6.39,,5.04,5.42,9.11,22.28,5.42,,8.72,3.29,6.2,4.84,4.84,37.2,3.49,10.27,5.81,4.46,6.2,2.71,2.91,15.055556,11.177778,20.727778,3.386667,,10.340278,72.035947
US_NC_37111,2021-05-31,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5289,63,0,14283,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,21,10,,26,-61,13,5.96,7.88,3.27,14.81,9.62,5.96,5.96,3.85,2.69,7.69,2.88,2.69,3.85,5.0,6.92,4.04,4.81,3.65,5.77,,3.08,3.27,7.69,15.96,5.77,4.04,11.15,4.42,5.38,3.85,5.58,45.77,4.23,9.04,8.65,3.85,,5.0,4.42,14.938889,7.616667,23.294444,0.0,,9.381944,68.526155
US_NC_37111,2021-06-01,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,4,0,5293,63,11,14294,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,18,17,,20,-14,2,6.18,7.27,,12.0,11.64,4.91,4.18,3.46,2.91,9.46,3.64,2.55,,4.0,8.73,2.73,4.55,4.36,3.82,,4.0,,11.64,21.82,5.46,2.73,11.27,4.55,3.46,4.0,6.36,44.19,4.18,11.46,9.09,4.91,5.82,2.91,6.0,17.35,9.094444,24.927778,0.0,,11.666667,67.932531
US_NC_37111,2021-06-02,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-1,0,5292,63,3,14297,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,18,12,,7,-12,3,4.05,8.48,6.63,12.53,7.55,6.82,7.0,3.32,2.76,7.55,2.76,6.45,3.5,7.37,9.4,4.79,4.42,4.24,3.87,2.95,4.97,,8.85,25.43,7.55,4.42,10.32,,6.82,4.61,4.61,44.77,6.45,9.95,8.48,6.08,3.5,2.58,3.5,18.888889,12.605556,25.344444,0.0,,14.1875,72.535875
US_NC_37111,2021-06-03,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5292,63,5,14302,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,19,8,,14,-13,2,5.99,7.49,4.87,13.67,9.36,3.93,6.55,,,9.92,4.87,3.18,2.62,4.12,14.79,6.55,2.62,3.56,3.56,,3.18,3.37,12.92,24.71,7.68,,12.17,4.49,7.12,5.05,4.49,41.0,4.12,8.24,8.61,7.68,7.12,5.05,4.49,20.172222,14.838889,26.35,0.0508,,16.736111,78.288235
US_NC_37111,2021-06-04,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,4,0,5296,63,71,14373,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,18,6,,22,-14,1,4.71,7.07,3.73,15.32,9.43,6.68,6.29,3.93,,8.64,2.95,4.12,4.71,6.29,9.04,4.12,4.32,3.34,2.95,4.91,4.91,,10.61,22.0,5.7,4.52,13.55,,4.52,5.11,8.64,38.5,5.5,12.57,6.29,3.93,3.54,,,22.116667,17.238889,28.766667,3.664857,,17.3125,72.297921
US_NC_37111,2021-06-05,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5296,63,3,14376,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,16,14,,21,-6,-2,5.2,8.74,5.62,18.73,6.03,4.37,5.83,,,9.15,5.62,5.41,5.2,4.79,10.2,3.95,6.66,3.75,4.58,5.41,2.91,2.91,6.66,24.97,6.03,3.12,10.61,3.54,5.2,3.95,8.74,40.16,4.99,11.24,5.41,5.83,2.91,,,22.233333,15.711111,29.9,0.056444,,16.895833,70.084442
US_NC_37111,2021-06-06,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5296,63,21,14397,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,24,18,,22,-8,0,7.23,6.83,5.42,13.86,7.84,7.84,6.83,5.42,,8.24,3.62,,3.42,4.42,9.85,6.83,2.81,3.42,5.42,5.42,7.63,,7.63,18.49,6.03,,13.46,4.02,6.23,5.22,6.63,44.81,4.22,14.47,4.22,5.63,4.22,4.22,6.23,22.838889,17.366667,29.244444,1.27,,19.513889,80.537593
US_NC_37111,2021-06-07,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,7,0,5303,63,14,14411,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,15,3,,12,-16,3,6.04,5.85,5.1,15.11,9.82,4.72,7.55,5.29,3.02,6.99,3.59,4.16,2.83,4.16,10.2,4.91,6.61,3.59,3.02,3.02,4.53,5.29,8.88,21.72,6.04,3.21,14.16,5.1,4.91,6.04,8.5,40.98,4.34,9.63,4.72,4.34,4.53,3.02,,22.444444,19.233333,28.227778,3.048,,20.243056,87.221595
US_NC_37111,2021-06-08,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5303,63,2,14413,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,9,6,,17,-18,4,3.06,8.42,3.06,13.21,8.23,6.13,4.98,,3.83,9.38,4.98,6.13,3.06,8.42,13.4,4.79,5.74,3.45,4.02,3.25,4.4,,9.19,28.33,5.93,3.64,8.42,,5.93,5.36,4.98,46.14,6.32,11.68,8.62,7.66,5.74,2.68,3.25,22.677778,18.766667,28.516667,4.176889,,20.166667,84.637393
US_NC_37111,2021-06-09,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-2,0,5301,63,0,14413,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,15,9,,11,-17,4,4.04,6.74,4.81,10.78,8.28,6.74,6.16,3.08,,8.86,4.62,5.97,4.24,5.97,10.4,2.89,5.58,3.46,4.24,2.69,5.78,3.08,9.05,23.49,8.86,4.04,10.59,3.66,4.24,5.97,4.81,45.63,4.62,12.71,9.24,5.39,,4.04,,22.4,18.255556,28.761111,1.016,,20.097222,85.15788
US_NC_37111,2021-06-10,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-1,0,5300,63,12,14425,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,8,-1,,4,-18,4,7.2,6.42,5.06,15.36,9.34,7.97,7.58,,3.69,7.97,,4.47,3.89,6.81,5.25,4.28,6.61,4.47,3.69,,5.06,2.92,10.31,27.03,5.83,3.89,11.86,3.89,3.5,5.64,9.14,46.67,4.08,13.22,8.17,5.83,4.86,,6.61,23.188889,19.533333,29.061111,10.014857,,20.4375,83.093201
US_NC_37111,2021-06-11,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5300,63,1,14426,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,7,2,,14,-15,4,5.85,7.61,2.93,11.9,9.17,6.05,7.02,,3.12,8.0,4.1,2.73,3.9,6.05,14.24,4.88,6.24,4.1,6.63,3.51,5.66,4.29,10.34,24.77,9.17,4.49,11.12,3.9,5.66,4.68,4.1,44.87,3.9,8.97,8.0,6.44,5.27,,2.73,23.083333,19.616667,28.455556,2.794,,20.465278,83.428996
US_NC_37111,2021-06-12,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5300,63,47,14473,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,13,11,,14,-6,-2,5.45,7.07,4.44,12.12,9.29,5.05,4.85,3.03,3.03,8.08,5.66,4.04,,6.67,7.67,6.26,6.26,,4.44,3.03,,,5.66,27.27,6.67,,11.51,3.03,5.25,3.84,6.06,40.39,5.25,10.1,8.48,5.86,4.44,,3.43,22.255556,19.038889,27.722222,12.98575,,20.263889,87.652049
US_NC_37111,2021-06-13,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5300,63,10,14483,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,22,17,,29,4,-1,7.71,8.33,6.25,12.91,8.75,6.66,7.91,3.12,3.75,7.91,4.79,3.75,3.33,6.66,7.71,5.0,4.79,4.17,3.54,5.83,7.29,4.79,8.75,21.03,8.33,3.12,12.08,3.96,4.37,7.71,6.25,43.94,5.21,11.04,10.0,4.37,,3.12,,22.133333,18.061111,28.338889,4.136571,,19.368056,83.688505
US_NC_37111,2021-06-14,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5300,63,33,14516,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,16,6,,17,-17,1,4.32,6.87,3.14,18.26,8.05,5.11,5.89,3.34,2.95,7.07,5.11,5.5,3.54,3.73,9.03,3.54,4.12,,4.12,2.95,2.95,5.3,8.25,26.71,6.87,5.3,15.51,,4.71,5.3,5.5,43.99,6.28,11.0,7.27,4.71,3.14,3.93,2.95,23.922222,18.222222,31.316667,3.120571,,19.576389,75.875977
US_NC_37111,2021-06-15,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-1,0,5299,63,4,14520,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,14,12,,10,-17,2,4.67,6.43,4.48,16.16,8.18,8.76,6.43,5.65,4.29,7.79,4.67,3.51,3.12,7.79,12.27,3.9,5.45,,4.87,4.87,4.09,2.92,8.38,24.15,6.23,2.73,12.66,3.12,5.84,3.51,2.92,44.8,4.67,11.3,8.18,7.79,6.43,,4.29,23.038889,16.627778,29.788889,0.0,,15.895833,61.877649
US_NC_37111,2021-06-16,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5299,63,8,14528,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,17,10,,16,-16,2,3.93,7.08,3.34,15.54,8.85,7.47,10.03,3.93,4.52,8.46,,5.9,,6.69,10.82,4.13,7.08,3.74,4.13,3.54,6.29,,7.08,26.35,7.47,3.34,16.13,6.88,3.34,4.92,6.49,49.17,6.29,13.96,8.85,4.72,6.88,3.74,5.31,21.311111,14.383333,27.8,0.0,,11.881944,53.74152
US_NC_37111,2021-06-17,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-1,0,5298,63,9,14537,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,11,7,,16,-18,2,5.74,6.73,4.35,13.26,9.7,5.54,6.33,3.17,3.56,,4.35,4.55,5.14,3.76,10.09,6.93,4.16,,3.17,3.56,6.73,3.17,7.12,18.4,7.32,4.16,11.68,,4.95,4.35,2.97,42.15,5.74,13.26,7.72,4.35,5.34,2.97,4.55,20.094444,11.672222,27.683333,0.0,,10.131944,51.440562
US_NC_37111,2021-06-18,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-4,0,5294,63,165,14702,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,13,5,,32,-18,2,7.58,6.18,6.58,13.56,7.38,4.99,6.38,,,5.18,4.39,3.99,,6.78,10.97,5.98,3.79,2.99,5.98,4.99,3.79,3.19,11.17,26.92,5.58,4.19,13.16,,4.39,,4.19,37.29,7.78,11.97,5.18,8.38,8.78,3.59,3.59,20.994444,11.955556,30.455556,0.0,,13.125,59.281565
US_NC_37111,2021-06-19,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5294,63,9,14711,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,24,20,,33,-8,-3,6.08,5.87,5.24,13.0,6.92,4.4,4.19,3.77,,7.13,3.98,3.77,4.19,4.61,10.06,3.15,5.45,4.61,5.03,2.94,,5.45,5.03,23.7,7.55,,15.31,,4.61,4.61,5.03,41.31,2.94,10.9,7.34,5.45,3.77,,4.4,23.561111,16.277778,30.605556,0.0,,16.8125,63.632511
US_NC_37111,2021-06-20,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5294,63,18,14729,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,13,12,,22,-1,1,3.93,3.93,,13.94,7.66,8.05,3.34,3.73,,7.66,4.71,6.67,3.34,4.91,10.8,4.52,3.93,,,3.14,4.32,,8.25,27.09,8.05,4.12,13.94,,4.91,3.53,5.5,40.64,6.87,12.56,10.21,3.73,5.3,2.94,,21.65,18.322222,27.261111,4.354286,,19.131944,84.140485
US_NC_37111,2021-06-21,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-2,0,5292,63,0,14729,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,16,3,,25,-17,3,6.14,4.84,4.84,17.67,9.3,5.21,6.14,5.77,3.16,8.19,3.16,5.02,5.77,3.91,11.91,,8.19,3.72,3.91,5.95,5.39,5.21,10.6,21.39,4.46,3.35,12.84,,,5.95,3.91,46.51,3.16,10.79,6.88,7.25,4.65,2.98,,24.438889,18.294444,31.122222,3.90525,,20.069444,74.460679
US_NC_37111,2021-06-22,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5292,63,4,14733,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,5,4,,13,-20,4,6.0,6.57,3.38,13.51,10.51,7.13,6.0,3.38,,5.07,,6.0,3.94,2.63,12.95,4.88,4.88,2.81,5.63,7.88,5.07,2.63,10.13,24.02,8.07,4.13,13.89,2.81,4.32,5.25,6.76,44.1,2.63,11.45,6.38,8.07,5.44,,3.57,22.122222,19.388889,27.688889,4.34975,,18.555556,77.687499
US_NC_37111,2021-06-23,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,6,0,5298,63,6,14739,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,19,11,,13,-18,2,5.66,6.83,4.1,11.7,8.58,6.24,4.49,2.73,3.51,8.0,2.93,6.05,2.73,3.71,9.56,4.88,5.27,4.1,5.27,2.73,6.05,3.32,8.58,21.46,7.8,,13.85,3.51,5.07,5.66,7.61,44.67,3.9,11.31,4.88,4.88,6.05,3.9,3.32,19.872222,13.766667,25.744444,2.6924,,13.597222,64.675949
US_NC_37111,2021-06-24,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5298,63,5,14744,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,14,4,,16,-18,2,3.29,6.18,3.87,12.18,11.02,6.57,7.73,4.25,2.71,7.73,3.48,5.61,2.9,4.45,12.37,6.96,4.83,3.09,3.09,4.45,4.45,4.25,7.73,24.16,5.99,4.25,11.4,4.06,4.64,5.03,5.41,43.49,2.9,9.66,8.12,5.03,9.86,,,19.822222,14.361111,25.394444,0.0,,14.895833,73.027684
US_NC_37111,2021-06-25,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,3,0,5301,63,47,14791,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,11,7,,27,-14,2,5.08,7.22,,14.84,6.64,6.05,4.1,3.12,3.32,7.81,3.71,5.27,5.27,4.49,9.37,4.49,5.86,2.73,3.9,2.73,5.47,3.9,10.35,25.96,8.59,5.47,13.66,2.73,5.66,4.68,4.49,42.55,6.44,11.71,8.78,6.44,4.68,2.93,3.9,20.1,14.127778,26.772222,0.0,,13.826389,66.950633
US_NC_37111,2021-06-26,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5301,63,1,14792,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,20,18,,30,-5,-3,,6.16,3.08,16.23,6.78,5.55,3.29,4.52,3.29,6.37,6.37,3.29,5.96,6.78,8.84,6.16,6.58,3.29,3.7,4.32,3.49,,7.19,19.52,5.34,,14.79,,3.29,5.34,3.7,37.81,4.73,13.56,7.6,3.7,3.9,3.29,,20.883333,14.05,28.622222,0.0,,16.486111,73.766833
US_NC_37111,2021-06-27,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5301,63,7,14799,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,21,9,,33,1,1,6.75,6.75,3.37,14.09,9.33,6.95,7.54,3.77,3.17,10.12,4.96,4.17,4.17,3.77,11.11,7.34,5.56,3.77,4.37,5.16,3.97,5.36,10.91,23.02,5.16,3.77,16.07,,4.37,4.76,6.95,40.48,5.95,12.5,6.15,7.14,3.77,,2.98,23.761111,18.044444,30.116667,0.0635,,19.576389,75.716086
US_NC_37111,2021-06-28,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,1,0,5302,63,0,14799,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,16,8,,20,-19,1,6.43,9.27,3.22,14.76,9.08,5.11,5.3,4.54,5.68,4.92,3.97,5.49,4.73,3.6,10.97,5.49,4.73,4.54,5.49,4.54,4.54,3.97,9.65,26.11,6.43,4.35,17.03,,2.65,3.6,5.87,36.71,6.62,15.89,9.27,6.05,3.41,5.3,,24.633333,18.544444,31.427778,0.4572,,19.486111,71.137705
US_NC_37111,2021-06-29,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5302,63,5,14804,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,3,0,,5,-19,3,5.64,6.4,,13.92,8.65,8.09,5.64,4.51,,8.28,4.51,4.89,3.39,5.64,10.16,5.83,6.4,3.76,3.95,5.46,6.21,2.63,8.28,25.96,5.46,4.33,9.78,2.82,6.96,5.46,7.71,42.14,3.58,9.78,9.03,7.9,3.39,3.58,3.76,23.588889,20.0,29.738889,0.616857,,20.194444,79.262066
US_NC_37111,2021-06-30,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-7,0,5295,63,1010,15814,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,18,12,,5,-17,2,5.37,8.44,4.41,11.9,9.02,4.61,7.29,,4.03,7.87,6.53,,,5.57,12.67,3.84,4.41,3.84,5.57,3.07,5.76,3.45,9.6,23.99,7.29,3.07,13.43,3.07,6.33,4.61,4.41,42.8,4.03,10.75,7.1,4.99,3.84,4.99,4.03,23.65,17.788889,30.972222,1.693333,,19.270833,74.202965
US_NC_37111,2021-07-01,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-4,0,5291,63,11,15825,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,16,11,,13,-18,4,4.12,7.67,3.93,15.15,8.98,4.86,5.42,3.18,,9.35,,4.12,4.86,4.86,10.29,2.99,6.55,3.18,2.99,4.12,4.68,,8.23,23.19,3.93,5.8,16.65,3.18,4.3,4.86,6.36,38.16,4.3,12.35,6.55,7.48,4.3,,5.05,24.561111,18.805556,30.877778,0.8128,,19.916667,72.732967
US_NC_37111,2021-07-02,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,-2,0,5289,63,59,15884,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,18,14,,29,-27,4,,6.29,5.15,13.91,7.24,4.57,5.34,4.38,4.76,5.72,,3.05,4.19,4.76,8.01,4.57,6.29,,3.24,4.19,5.53,3.43,8.58,26.11,4.38,3.24,12.58,2.67,4.57,4.96,4.19,38.88,4.96,10.48,6.67,3.24,5.72,2.86,2.67,22.788889,19.077778,28.133333,16.7005,,19.006944,77.892475
US_NC_37111,2021-07-03,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5289,63,5,15889,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,31,36,,33,-23,-4,4.17,4.58,4.17,15.0,4.79,5.42,3.96,4.38,3.75,6.04,,3.13,,,7.29,4.79,,,,4.38,4.58,,8.75,22.51,7.5,,15.84,,3.54,5.21,5.21,36.05,4.58,11.67,9.17,4.38,4.17,3.13,,20.511111,14.238889,26.438889,4.1656,,12.743056,59.62441
US_NC_37111,2021-07-04,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5289,63,8,15897,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,23,28,,6,-21,-2,3.13,8.36,5.64,16.51,6.48,7.94,6.9,,,6.9,3.76,3.97,4.6,4.18,8.15,8.99,5.64,2.93,4.18,3.76,2.93,,6.9,19.64,5.22,,12.12,4.39,3.34,4.18,4.39,38.24,5.64,10.87,6.27,6.48,4.6,,4.6,20.233333,11.827778,28.416667,0.0,,12.993056,60.998064
US_NC_37111,2021-07-05,ChIJVZhJBk60UIgRd7v1AlX2MWQ,Q507811,geoId/37111,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2,0,0,5289,63,0,15897,45083,22557,22526,4788,5298,5246,4908,5968,6544,6310,3957,2064,2528721,35.68,-82.05,1156,76.64,22,17,,25,-60,11,6.13,5.94,,17.63,7.28,7.28,5.17,4.41,4.41,8.24,5.37,6.13,,4.6,8.05,8.62,5.94,,7.28,3.64,4.41,3.26,4.79,22.42,5.37,2.68,17.05,3.26,4.22,4.02,5.94,38.9,2.68,14.56,8.81,5.75,4.98,4.6,4.22,23.027778,14.555556,30.755556,0.0,,16.423611,64.118675
