subregion1_name,subregion2_name,date,population,new_deceased,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,state_fips,incidence_rate,normalized_incidence_rate,color
Texas,Bee County,2021-12-31,32592,90.0,136.0,15410.0,15410.0,48,276.14138438880707,1.0,#FF0000
Texas,Bee County,2022-12-31,32592,17.0,153.0,1287.0,16697.0,48,52.160039273441335,0.0,#00FF00
Tennessee,Henry County,2020-12-31,32380,38.0,38.0,0.0,,47,117.35639283508338,0.0,#00FF00
Tennessee,Henry County,2021-12-31,32380,79.0,117.0,6396.0,14476.0,47,243.97776405188387,1.0,#FF0000
Tennessee,Henry County,2022-12-31,32380,46.0,163.0,1254.0,15730.0,47,142.06300185299568,0.19512195121951229,#00FF00
Georgia,Gwinnett County,2020-12-31,918186,601.0,601.0,0.0,,13,65.4551474320018,0.43833580980683506,#3FBF00
Georgia,Gwinnett County,2021-12-31,918186,979.0,1580.0,219482.0,318570.0,13,106.62327676527414,1.0,#FF0000
Georgia,Gwinnett County,2022-12-31,918186,306.0,1886.0,206935.0,525505.0,13,33.326580888839516,0.0,#00FF00
Arizona,Cochise County,2020-12-31,124864,130.0,130.0,0.0,,04,104.11327524346488,0.1004366812227074,#00FF00
Arizona,Cochise County,2021-12-31,124864,336.0,466.0,39409.0,75063.0,04,269.0927729369554,1.0,#FF0000
Arizona,Cochise County,2022-12-31,124864,107.0,573.0,9788.0,84851.0,04,85.69323423885187,0.0,#00FF00
Alabama,Montgomery County,2020-12-31,227265,276.0,276.0,0.0,,01,121.4441291003894,0.3369565217391304,#3FBF00
Alabama,Montgomery County,2021-12-31,227265,520.0,796.0,66128.0,113321.0,01,228.8077794645018,1.0,#FF0000
Alabama,Montgomery County,2022-12-31,227265,152.0,948.0,8274.0,121595.0,01,66.8822739973159,0.0,#00FF00
Illinois,St. Clair County,2020-12-31,262600,353.0,353.0,0.0,,17,134.4249809596344,1.0,#FF0000
Illinois,St. Clair County,2021-12-31,262600,328.0,681.0,73225.0,153392.0,17,124.90479817212491,0.9031007751937986,#BF3F00
Illinois,St. Clair County,2022-12-31,262600,95.0,776.0,13978.0,167370.0,17,36.17669459253618,0.0,#00FF00
Wisconsin,Douglas County,2020-12-31,43328,30.0,30.0,0.0,,55,69.23929098966026,0.6666666666666666,#7F7F00
Wisconsin,Douglas County,2021-12-31,43328,41.0,71.0,8365.0,17997.0,55,94.62703101920236,1.0,#FF0000
Wisconsin,Douglas County,2022-12-31,43328,8.0,79.0,2009.0,20006.0,55,18.463810930576074,0.0,#00FF00
Texas,Colorado County,2020-12-31,21291,15.0,15.0,0.0,,48,70.45230379033394,0.21212121212121213,#00FF00
Texas,Colorado County,2021-12-31,21291,41.0,56.0,10493.0,10493.0,48,192.5696303602461,1.0,#FF0000
Texas,Colorado County,2022-12-31,21291,8.0,64.0,425.0,10918.0,48,37.57456202151144,0.0,#00FF00
Missouri,Schuyler County,2020-12-31,4518,1.0,1.0,0.0,,29,22.13368747233289,0.0,#00FF00
Missouri,Schuyler County,2021-12-31,4518,21.0,22.0,521.0,1263.0,29,464.80743691899073,1.0,#FF0000
Missouri,Schuyler County,2022-12-31,4518,4.0,26.0,12.0,1275.0,29,88.53474988933156,0.15,#00FF00
Minnesota,Pipestone County,2020-12-31,9157,21.0,21.0,0.0,,27,229.33275090095006,1.0,#FF0000
Minnesota,Pipestone County,2021-12-31,9157,9.0,30.0,1826.0,4754.0,27,98.28546467183575,0.2941176470588236,#3FBF00
Minnesota,Pipestone County,2022-12-31,9157,4.0,34.0,323.0,5077.0,27,43.682428743038116,0.0,#00FF00
Missouri,Bates County,2020-12-31,16293,12.0,12.0,0.0,,29,73.65126127784937,0.0,#00FF00
Missouri,Bates County,2021-12-31,16293,51.0,63.0,2786.0,6010.0,29,313.01786043085986,1.0,#FF0000
Missouri,Bates County,2022-12-31,16293,33.0,96.0,396.0,6406.0,29,202.5409685140858,0.5384615384615384,#7F7F00
Washington,Mason County,2020-12-31,63740,16.0,16.0,0.0,,53,25.10197678067148,0.0,#00FF00
Washington,Mason County,2021-12-31,63740,77.0,93.0,18913.0,38110.0,53,120.80326325698148,1.0,#FF0000
Washington,Mason County,2022-12-31,63740,46.0,139.0,3419.0,41529.0,53,72.1681832444305,0.4918032786885246,#3FBF00
Virginia,Grayson County,2020-12-31,15697,24.0,24.0,0.0,,51,152.89545773077657,0.17647058823529405,#00FF00
Virginia,Grayson County,2021-12-31,15697,38.0,62.0,3995.0,6131.0,51,242.08447474039627,1.0,#FF0000
Virginia,Grayson County,2022-12-31,15697,21.0,83.0,341.0,6472.0,51,133.7835255144295,0.0,#00FF00
Pennsylvania,Perry County,2020-12-31,46046,33.0,33.0,0.0,,42,71.6674629718108,0.02222222222222225,#00FF00
Pennsylvania,Perry County,2021-12-31,46046,121.0,154.0,12297.0,21051.0,42,262.78069756330626,1.0,#FF0000
Pennsylvania,Perry County,2022-12-31,46046,31.0,185.0,2283.0,23334.0,42,67.32398036745863,0.0,#00FF00
Oklahoma,Jefferson County,2020-12-31,6164,3.0,3.0,0.0,,40,48.66969500324465,0.0,#00FF00
Oklahoma,Jefferson County,2021-12-31,6164,17.0,20.0,858.0,2378.0,40,275.7949383517197,1.0,#FF0000
Oklahoma,Jefferson County,2022-12-31,6164,7.0,27.0,159.0,2537.0,40,113.56262167423752,0.2857142857142857,#3FBF00
New York,Queens County,2020-12-31,2295808,6322.0,6322.0,0.0,,36,275.37145963425513,1.0,#FF0000
New York,Queens County,2021-12-31,2295808,2884.0,9206.0,1141189.0,1802868.0,36,125.62026092774309,0.2757531072256162,#3FBF00
New York,Queens County,2022-12-31,2295808,1575.0,10781.0,187938.0,1990806.0,36,68.6032978367529,0.0,#00FF00
Alaska,Wrangell,2020-12-31,2521,0.0,0.0,0.0,,02,0.0,0.0,#00FF00
Alaska,Wrangell,2021-12-31,2521,1.0,1.0,395.0,1410.0,02,39.666798889329634,1.0,#FF0000
Alaska,Wrangell,2022-12-31,2521,0.0,1.0,84.0,1494.0,02,0.0,0.0,#00FF00
Tennessee,Montgomery County,2020-12-31,199771,126.0,126.0,0.0,,47,63.072217689254195,0.07594936708860756,#00FF00
Tennessee,Montgomery County,2021-12-31,199771,345.0,471.0,73509.0,115612.0,47,172.69773891105316,1.0,#FF0000
Tennessee,Montgomery County,2022-12-31,199771,108.0,579.0,11596.0,127208.0,47,54.0619008765036,0.0,#00FF00
Iowa,Harrison County,2020-12-31,14107,53.0,53.0,0.0,,19,375.7000070886794,1.0,#FF0000
Iowa,Harrison County,2021-12-31,14107,30.0,83.0,2711.0,6952.0,19,212.6603813709506,0.4390243902439024,#3FBF00
Iowa,Harrison County,2022-12-31,14107,12.0,95.0,479.0,7431.0,19,85.06415254838024,0.0,#00FF00
Florida,Pinellas County,2020-12-31,968341,1049.0,1049.0,0.0,,12,108.32960702892886,0.40920938314509114,#3FBF00
Florida,Pinellas County,2021-12-31,968341,1729.0,2778.0,296385.0,604731.0,12,178.55280319639468,1.0,#FF0000
Florida,Pinellas County,2022-12-31,968341,578.0,3356.0,37116.0,641847.0,12,59.68971674234593,0.0,#00FF00
Montana,Phillips County,2020-12-31,4113,12.0,12.0,0.0,,30,291.75784099197665,0.7857142857142857,#BF3F00
Montana,Phillips County,2021-12-31,4113,15.0,27.0,616.0,1675.0,30,364.69730123997084,1.0,#FF0000
Montana,Phillips County,2022-12-31,4113,1.0,28.0,113.0,1788.0,30,24.313153415998055,0.0,#00FF00
Mississippi,Jefferson County,2020-12-31,7227,14.0,14.0,0.0,,28,193.71800193718002,0.631578947368421,#7F7F00
Mississippi,Jefferson County,2021-12-31,7227,21.0,35.0,2534.0,4540.0,28,290.57700290577003,1.0,#FF0000
Mississippi,Jefferson County,2022-12-31,7227,2.0,37.0,514.0,5054.0,28,27.67400027674,0.0,#00FF00
Texas,Wood County,2020-12-31,44263,66.0,66.0,0.0,,48,149.10873641642004,0.14843750000000008,#00FF00
Texas,Wood County,2021-12-31,44263,175.0,241.0,18716.0,18716.0,48,395.3640738314167,1.0,#FF0000
Texas,Wood County,2022-12-31,44263,47.0,288.0,836.0,19552.0,48,106.18349411472335,0.0,#00FF00
Mississippi,Lincoln County,2020-12-31,34340,79.0,79.0,0.0,,28,230.05241700640653,1.0,#FF0000
Mississippi,Lincoln County,2021-12-31,34340,57.0,136.0,6180.0,12394.0,28,165.98718695398952,0.6206896551724138,#7F7F00
Mississippi,Lincoln County,2022-12-31,34340,21.0,157.0,1236.0,13630.0,28,61.153174140943506,0.0,#00FF00
Idaho,Bear Lake County,2020-12-31,6023,2.0,2.0,0.0,,16,33.20604349991699,0.08333333333333333,#00FF00
Idaho,Bear Lake County,2021-12-31,6023,13.0,15.0,1007.0,2546.0,16,215.8392827494604,1.0,#FF0000
Idaho,Bear Lake County,2022-12-31,6023,1.0,16.0,338.0,2884.0,16,16.603021749958494,0.0,#00FF00
Illinois,Monroe County,2020-12-31,34179,59.0,59.0,0.0,,17,172.6206149975131,1.0,#FF0000
Illinois,Monroe County,2021-12-31,34179,49.0,108.0,8362.0,20220.0,17,143.3628836420024,0.7435897435897436,#7F7F00
Illinois,Monroe County,2022-12-31,34179,20.0,128.0,1731.0,21951.0,17,58.515462711021385,0.0,#00FF00
Louisiana,St. Bernard Parish,2020-12-31,46110,39.0,39.0,0.0,,22,84.58035133376708,0.5652173913043479,#7F7F00
Louisiana,St. Bernard Parish,2021-12-31,46110,59.0,98.0,11559.0,21678.0,22,127.95489047928866,1.0,#FF0000
Louisiana,St. Bernard Parish,2022-12-31,46110,13.0,111.0,1963.0,23641.0,22,28.193450444589025,0.0,#00FF00
North Carolina,Gaston County,2020-12-31,219656,239.0,239.0,0.0,,37,108.80649743234876,0.19069767441860475,#00FF00
North Carolina,Gaston County,2021-12-31,219656,413.0,652.0,60144.0,107458.0,37,188.0212696215901,1.0,#FF0000
North Carolina,Gaston County,2022-12-31,219656,198.0,850.0,11364.0,118822.0,37,90.14094766361947,0.0,#00FF00
West Virginia,Tucker County,2020-12-31,6992,2.0,2.0,0.0,,54,28.60411899313501,0.0,#00FF00
West Virginia,Tucker County,2021-12-31,6992,30.0,32.0,2390.0,4010.0,54,429.0617848970252,1.0,#FF0000
West Virginia,Tucker County,2022-12-31,6992,6.0,38.0,213.0,4223.0,54,85.81235697940502,0.14285714285714282,#00FF00
Oregon,Polk County,2020-12-31,83711,30.0,30.0,0.0,,41,35.8375840689993,0.12068965517241385,#00FF00
Oregon,Polk County,2021-12-31,83711,81.0,111.0,27240.0,52193.0,41,96.76147698629809,1.0,#FF0000
Oregon,Polk County,2022-12-31,83711,23.0,134.0,3241.0,55434.0,41,27.475481119566126,0.0,#00FF00
Vermont,Essex County,2020-12-31,6184,0.0,0.0,0.0,,50,0.0,0.0,#00FF00
Vermont,Essex County,2021-12-31,6184,3.0,3.0,1365.0,2372.0,50,48.51228978007762,1.0,#FF0000
Vermont,Essex County,2022-12-31,6184,0.0,3.0,209.0,2581.0,50,0.0,0.0,#00FF00
Tennessee,Knox County,2020-12-31,461565,324.0,324.0,0.0,,47,70.1959637320854,0.009501187648456087,#00FF00
Tennessee,Knox County,2021-12-31,461565,741.0,1065.0,143555.0,270652.0,47,160.54076890578793,1.0,#FF0000
Tennessee,Knox County,2022-12-31,461565,320.0,1385.0,16933.0,287585.0,47,69.32934689588681,0.0,#00FF00
Idaho,Valley County,2020-12-31,10667,3.0,3.0,0.0,,16,28.12412112121496,0.0,#00FF00
Idaho,Valley County,2021-12-31,10667,10.0,13.0,2221.0,6234.0,16,93.74707040404988,1.0,#FF0000
Idaho,Valley County,2022-12-31,10667,3.0,16.0,971.0,7205.0,16,28.12412112121496,0.0,#00FF00
Kentucky,Bell County,2020-12-31,26863,26.0,26.0,0.0,,21,96.78740274727319,0.0,#00FF00
Kentucky,Bell County,2021-12-31,26863,94.0,120.0,4649.0,11403.0,21,349.92368685552617,1.0,#FF0000
Kentucky,Bell County,2022-12-31,26863,29.0,149.0,718.0,12121.0,21,107.95517998734319,0.04411764705882357,#00FF00
Maryland,Carroll County,2020-12-31,167547,165.0,165.0,0.0,,24,98.47982954036777,1.0,#FF0000
Maryland,Carroll County,2021-12-31,167547,153.0,318.0,60437.0,117883.0,24,91.31766011925012,0.8378378378378379,#BF3F00
Maryland,Carroll County,2022-12-31,167547,91.0,409.0,5638.0,123521.0,24,54.31311811014223,0.0,#00FF00
West Virginia,Pocahontas County,2020-12-31,8493,9.0,9.0,0.0,,54,105.96962204168139,0.0,#00FF00
West Virginia,Pocahontas County,2021-12-31,8493,13.0,22.0,2646.0,4204.0,54,153.06723183798422,1.0,#FF0000
West Virginia,Pocahontas County,2022-12-31,8493,10.0,32.0,215.0,4419.0,54,117.74402449075708,0.2499999999999997,#00FF00
Kansas,Cloud County,2020-12-31,8912,2.0,2.0,0.0,,20,22.44165170556553,0.0,#00FF00
Kansas,Cloud County,2021-12-31,8912,30.0,32.0,1572.0,4005.0,20,336.6247755834829,1.0,#FF0000
Kansas,Cloud County,2022-12-31,8912,4.0,36.0,296.0,4301.0,20,44.88330341113106,0.07142857142857142,#00FF00
Georgia,Jenkins County,2020-12-31,8813,34.0,34.0,0.0,,13,385.79371383183934,1.0,#FF0000
Georgia,Jenkins County,2021-12-31,8813,29.0,63.0,1318.0,2127.0,13,329.0593441506865,0.8387096774193549,#BF3F00
Georgia,Jenkins County,2022-12-31,8813,3.0,66.0,1211.0,3338.0,13,34.040621808691704,0.0,#00FF00
North Carolina,Camden County,2020-12-31,10532,5.0,5.0,0.0,,37,47.47436384352449,1.0,#FF0000
North Carolina,Camden County,2021-12-31,10532,4.0,9.0,3657.0,5956.0,37,37.9794910748196,0.8,#BF3F00
North Carolina,Camden County,2022-12-31,10532,0.0,9.0,1011.0,6967.0,37,0.0,0.0,#00FF00
Minnesota,Koochiching County,2020-12-31,12506,9.0,9.0,0.0,,27,71.96545658084119,0.0833333333333333,#00FF00
Minnesota,Koochiching County,2021-12-31,12506,20.0,29.0,3020.0,6902.0,27,159.92323684631378,1.0,#FF0000
Minnesota,Koochiching County,2022-12-31,12506,8.0,37.0,399.0,7301.0,27,63.969294738525505,0.0,#00FF00
North Dakota,LaMoure County,2020-12-31,4101,16.0,16.0,0.0,,38,390.14874420872957,1.0,#FF0000
North Dakota,LaMoure County,2021-12-31,4101,2.0,18.0,501.0,1882.0,38,48.768593026091196,0.0,#00FF00
North Dakota,LaMoure County,2022-12-31,4101,2.0,20.0,111.0,1993.0,38,48.768593026091196,0.0,#00FF00
Pennsylvania,Cumberland County,2020-12-31,249024,299.0,299.0,0.0,,42,120.06874839372912,0.5099601593625499,#7F7F00
Pennsylvania,Cumberland County,2021-12-31,249024,422.0,721.0,98736.0,163916.0,42,169.461578000514,1.0,#FF0000
Pennsylvania,Cumberland County,2022-12-31,249024,171.0,892.0,19993.0,183909.0,42,68.6680801850424,0.0,#00FF00
South Dakota,Potter County,2020-12-31,2214,3.0,3.0,0.0,,46,135.50135501355012,1.0,#FF0000
South Dakota,Potter County,2021-12-31,2214,2.0,5.0,608.0,1254.0,46,90.33423667570008,0.0,#00FF00
South Dakota,Potter County,2022-12-31,2214,2.0,7.0,74.0,1328.0,46,90.33423667570008,0.0,#00FF00
West Virginia,Monongalia County,2020-12-31,105782,31.0,31.0,0.0,,54,29.305552929609952,0.0,#00FF00
West Virginia,Monongalia County,2021-12-31,105782,127.0,158.0,49812.0,60094.0,54,120.05823296969238,1.0,#FF0000
West Virginia,Monongalia County,2022-12-31,105782,38.0,196.0,3335.0,63429.0,54,35.9229358491993,0.0729166666666667,#00FF00
Colorado,Pitkin County,2020-12-31,17973,4.0,4.0,0.0,,08,22.255605630668224,1.0,#FF0000
Colorado,Pitkin County,2021-12-31,17973,2.0,6.0,10875.0,14046.0,08,11.127802815334112,0.33333333333333337,#3FBF00
Colorado,Pitkin County,2022-12-31,17973,1.0,7.0,1037.0,15083.0,08,5.563901407667056,0.0,#00FF00
South Dakota,Faulk County,2020-12-31,2323,12.0,12.0,0.0,,46,516.5733964700818,1.0,#FF0000
South Dakota,Faulk County,2021-12-31,2323,4.0,16.0,472.0,1201.0,46,172.19113215669393,0.3333333333333333,#3FBF00
South Dakota,Faulk County,2022-12-31,2323,0.0,16.0,89.0,1290.0,46,0.0,0.0,#00FF00
New York,Niagara County,2020-12-31,210848,176.0,176.0,0.0,,36,83.47245409015025,0.3407821229050279,#3FBF00
New York,Niagara County,2021-12-31,210848,294.0,470.0,66941.0,133268.0,36,139.43694035513735,1.0,#FF0000
New York,Niagara County,2022-12-31,210848,115.0,585.0,7934.0,141202.0,36,54.541660342995904,0.0,#00FF00
Texas,Irion County,2020-12-31,1512,0.0,0.0,0.0,,48,0.0,0.0,#00FF00
Texas,Irion County,2021-12-31,1512,2.0,2.0,651.0,651.0,48,132.27513227513228,1.0,#FF0000
Texas,Irion County,2022-12-31,1512,1.0,3.0,1520.0,2171.0,48,66.13756613756614,0.5,#7F7F00
Pennsylvania,Beaver County,2020-12-31,165654,252.0,252.0,0.0,,42,152.12430729110073,0.5260663507109005,#7F7F00
Pennsylvania,Beaver County,2021-12-31,165654,352.0,604.0,47846.0,79373.0,42,212.49109589868038,1.0,#FF0000
Pennsylvania,Beaver County,2022-12-31,165654,141.0,745.0,7505.0,86878.0,42,85.11717193668731,0.0,#00FF00
North Carolina,Wake County,2020-12-31,1071706,344.0,344.0,0.0,,37,32.0983553325259,0.3846153846153847,#3FBF00
North Carolina,Wake County,2021-12-31,1071706,576.0,920.0,412729.0,765596.0,37,53.74608334748522,1.0,#FF0000
North Carolina,Wake County,2022-12-31,1071706,199.0,1119.0,93217.0,858813.0,37,18.56852532317632,0.0,#00FF00
Missouri,Gasconade County,2020-12-31,14683,29.0,29.0,0.0,,29,197.5073213920861,0.32558139534883723,#3FBF00
Missouri,Gasconade County,2021-12-31,14683,58.0,87.0,3170.0,7280.0,29,395.0146427841722,1.0,#FF0000
Missouri,Gasconade County,2022-12-31,14683,15.0,102.0,263.0,7543.0,29,102.15895934073417,0.0,#00FF00
Florida,Flagler County,2020-12-31,109999,48.0,48.0,0.0,,12,43.636760334184856,0.0,#00FF00
Florida,Flagler County,2021-12-31,109999,230.0,278.0,33141.0,69709.0,12,209.09280993463577,1.0,#FF0000
Florida,Flagler County,2022-12-31,109999,81.0,359.0,4755.0,74464.0,12,73.63703306393695,0.18131868131868137,#00FF00
Georgia,Hart County,2020-12-31,25710,33.0,33.0,0.0,,13,128.35472578763125,0.4705882352941173,#3FBF00
Georgia,Hart County,2021-12-31,25710,42.0,75.0,3701.0,7496.0,13,163.3605600933489,1.0,#FF0000
Georgia,Hart County,2022-12-31,25710,25.0,100.0,2692.0,10188.0,13,97.23842862699338,0.0,#00FF00
Pennsylvania,Lancaster County,2020-12-31,541332,731.0,731.0,0.0,,42,135.03727841694192,0.811088295687885,#BF3F00
Pennsylvania,Lancaster County,2021-12-31,541332,823.0,1554.0,158362.0,303375.0,42,152.03239416845855,1.0,#FF0000
Pennsylvania,Lancaster County,2022-12-31,541332,336.0,1890.0,31436.0,334811.0,42,62.06911839684334,0.0,#00FF00
Alabama,Lauderdale County,2020-12-31,92564,70.0,70.0,0.0,,01,75.62335249124929,0.0,#00FF00
Alabama,Lauderdale County,2021-12-31,92564,248.0,318.0,19916.0,40701.0,01,267.9227345404261,1.0,#FF0000
Alabama,Lauderdale County,2022-12-31,92564,79.0,397.0,3490.0,44191.0,01,85.34635495440992,0.05056179775280899,#00FF00
Nebraska,Rock County,2020-12-31,1420,2.0,2.0,0.0,,31,140.84507042253523,1.0,#FF0000
Nebraska,Rock County,2021-12-31,1420,0.0,2.0,210.0,475.0,31,0.0,0.0,#00FF00
Nebraska,Rock County,2022-12-31,1420,0.0,2.0,45.0,520.0,31,0.0,0.0,#00FF00
Michigan,Oscoda County,2020-12-31,8238,15.0,15.0,0.0,,26,182.0830298616169,0.3225806451612903,#3FBF00
Michigan,Oscoda County,2021-12-31,8238,36.0,51.0,1200.0,3341.0,26,436.9992716678805,1.0,#FF0000
Michigan,Oscoda County,2022-12-31,8238,5.0,56.0,133.0,3474.0,26,60.69434328720563,0.0,#00FF00
Indiana,Monroe County,2020-12-31,146638,98.0,98.0,0.0,,18,66.83124428865642,0.5698924731182796,#7F7F00
Indiana,Monroe County,2021-12-31,146638,138.0,236.0,48005.0,84069.0,18,94.10930318198557,1.0,#FF0000
Indiana,Monroe County,2022-12-31,146638,45.0,281.0,5886.0,89955.0,18,30.687816254995294,0.0,#00FF00
Tennessee,Davidson County,2020-12-31,687159,570.0,570.0,0.0,,47,82.95023422526664,0.5325670498084292,#7F7F00
Tennessee,Davidson County,2021-12-31,687159,814.0,1384.0,247263.0,428584.0,47,118.45875554274919,1.0,#FF0000
Tennessee,Davidson County,2022-12-31,687159,292.0,1676.0,34291.0,462875.0,47,42.49380419961028,0.0,#00FF00
Texas,Coke County,2020-12-31,3285,10.0,10.0,0.0,,48,304.41400304414003,1.0,#FF0000
Texas,Coke County,2021-12-31,3285,8.0,18.0,1257.0,1257.0,48,243.53120243531205,0.7500000000000001,#BF3F00
Texas,Coke County,2022-12-31,3285,2.0,20.0,337.0,1594.0,48,60.88280060882801,0.0,#00FF00
Washington,Thurston County,2020-12-31,280269,56.0,56.0,0.0,,53,19.980804156007267,0.0,#00FF00
Washington,Thurston County,2021-12-31,280269,213.0,269.0,97376.0,183180.0,53,75.99841580767048,1.0,#FF0000
Washington,Thurston County,2022-12-31,280269,148.0,417.0,21806.0,204986.0,53,52.806410983733485,0.5859872611464969,#7F7F00
Kansas,Gray County,2020-12-31,6018,7.0,7.0,0.0,,20,116.3177135260884,0.43750000000000006,#3FBF00
Kansas,Gray County,2021-12-31,6018,16.0,23.0,1156.0,2565.0,20,265.869059488202,1.0,#FF0000
Kansas,Gray County,2022-12-31,6018,0.0,23.0,229.0,2794.0,20,0.0,0.0,#00FF00
Oklahoma,Coal County,2020-12-31,5630,4.0,4.0,0.0,,40,71.04795737122558,0.0,#00FF00
Oklahoma,Coal County,2021-12-31,5630,16.0,20.0,802.0,2100.0,40,284.1918294849023,1.0,#FF0000
Oklahoma,Coal County,2022-12-31,5630,4.0,24.0,203.0,2303.0,40,71.04795737122558,0.0,#00FF00
Montana,Lewis and Clark County,2020-12-31,67850,38.0,38.0,0.0,,30,56.00589535740604,0.08235294117647055,#00FF00
Montana,Lewis and Clark County,2021-12-31,67850,116.0,154.0,16743.0,39494.0,30,170.9653647752395,1.0,#FF0000
Montana,Lewis and Clark County,2022-12-31,67850,31.0,185.0,2863.0,42357.0,30,45.68901989683125,0.0,#00FF00
Pennsylvania,Forest County,2020-12-31,7317,3.0,3.0,0.0,,42,41.00041000410004,0.0,#00FF00
Pennsylvania,Forest County,2021-12-31,7317,28.0,31.0,1485.0,5032.0,42,382.6704933716004,1.0,#FF0000
Pennsylvania,Forest County,2022-12-31,7317,4.0,35.0,294.0,5326.0,42,54.66721333880005,0.04,#00FF00
California,Modoc County,2020-12-31,8876,1.0,1.0,0.0,,06,11.266336187471834,0.09999999999999999,#00FF00
California,Modoc County,2021-12-31,8876,10.0,11.0,0.0,0.0,06,112.66336187471835,1.0,#FF0000
California,Modoc County,2022-12-31,8876,0.0,8.0,0.0,0.0,06,0.0,0.0,#00FF00
Colorado,Mesa County,2020-12-31,151170,134.0,134.0,0.0,,08,88.64192630812992,0.15899581589958162,#00FF00
Colorado,Mesa County,2021-12-31,151170,335.0,469.0,40523.0,72967.0,08,221.6048157703248,1.0,#FF0000
Colorado,Mesa County,2022-12-31,151170,96.0,565.0,5598.0,78565.0,08,63.50466362373487,0.0,#00FF00
West Virginia,Monroe County,2020-12-31,13382,11.0,11.0,0.0,,54,82.19997010910178,0.0,#00FF00
West Virginia,Monroe County,2021-12-31,13382,20.0,31.0,3450.0,6244.0,54,149.45449110745778,1.0,#FF0000
West Virginia,Monroe County,2022-12-31,13382,15.0,46.0,328.0,6572.0,54,112.09086833059334,0.4444444444444444,#3FBF00
Idaho,Benewah County,2020-12-31,9157,4.0,4.0,0.0,,16,43.682428743038116,0.0,#00FF00
Idaho,Benewah County,2021-12-31,9157,26.0,30.0,1856.0,4303.0,16,283.9357868297477,1.0,#FF0000
Idaho,Benewah County,2022-12-31,9157,11.0,41.0,694.0,4997.0,16,120.12667904335481,0.31818181818181823,#3FBF00
North Dakota,Slope County,2020-12-31,767,0.0,0.0,0.0,,38,0.0,0.0,#00FF00
North Dakota,Slope County,2021-12-31,767,0.0,0.0,26.0,80.0,38,0.0,0.0,#00FF00
North Dakota,Slope County,2022-12-31,767,0.0,0.0,4.0,84.0,38,0.0,0.0,#00FF00
Minnesota,Lac qui Parle County,2020-12-31,6683,14.0,14.0,0.0,,27,209.48675744426157,1.0,#FF0000
Minnesota,Lac qui Parle County,2021-12-31,6683,12.0,26.0,1085.0,3743.0,27,179.56007780936704,0.8181818181818181,#BF3F00
Minnesota,Lac qui Parle County,2022-12-31,6683,3.0,29.0,226.0,3969.0,27,44.89001945234176,0.0,#00FF00
Colorado,Otero County,2020-12-31,18345,39.0,39.0,0.0,,08,212.5919869174162,0.3968253968253968,#3FBF00
Colorado,Otero County,2021-12-31,18345,77.0,116.0,5761.0,8461.0,08,419.7328972472063,1.0,#FF0000
Colorado,Otero County,2022-12-31,18345,14.0,130.0,699.0,9160.0,08,76.3150722267648,0.0,#00FF00
Wisconsin,Green Lake County,2020-12-31,18720,13.0,13.0,0.0,,55,69.44444444444444,0.0,#00FF00
Wisconsin,Green Lake County,2021-12-31,18720,36.0,49.0,4121.0,10027.0,55,192.30769230769232,1.0,#FF0000
Wisconsin,Green Lake County,2022-12-31,18720,15.0,64.0,717.0,10744.0,55,80.12820512820512,0.0869565217391304,#00FF00
Kentucky,Whitley County,2020-12-31,36074,9.0,9.0,0.0,,21,24.948716527138657,0.0,#00FF00
Kentucky,Whitley County,2021-12-31,36074,132.0,141.0,6553.0,15315.0,21,365.9145090647003,1.0,#FF0000
Kentucky,Whitley County,2022-12-31,36074,58.0,199.0,1117.0,16432.0,21,160.78061761933802,0.39837398373983735,#3FBF00
Arkansas,Fulton County,2020-12-31,12131,36.0,36.0,0.0,,05,296.7603660044514,0.7999999999999999,#BF3F00
Arkansas,Fulton County,2021-12-31,12131,42.0,78.0,2021.0,3836.0,05,346.2204270051933,1.0,#FF0000
Arkansas,Fulton County,2022-12-31,12131,12.0,90.0,534.0,4370.0,05,98.9201220014838,0.0,#00FF00
Oklahoma,McCurtain County,2020-12-31,33031,52.0,52.0,0.0,,40,157.42787078804758,0.41666666666666663,#3FBF00
Oklahoma,McCurtain County,2021-12-31,33031,87.0,139.0,5557.0,11121.0,40,263.3889376646181,1.0,#FF0000
Oklahoma,McCurtain County,2022-12-31,33031,27.0,166.0,1038.0,12159.0,40,81.74139444764009,0.0,#00FF00
Iowa,Henry County,2020-12-31,20044,27.0,27.0,0.0,,19,134.7036519656755,0.769230769230769,#BF3F00
Iowa,Henry County,2021-12-31,20044,30.0,57.0,5240.0,10268.0,19,149.67072440630614,1.0,#FF0000
Iowa,Henry County,2022-12-31,20044,17.0,74.0,709.0,10977.0,19,84.8134104969068,0.0,#00FF00
New York,Livingston County,2020-12-31,63483,24.0,24.0,0.0,,36,37.805396720381836,0.0,#00FF00
New York,Livingston County,2021-12-31,63483,69.0,93.0,17603.0,35934.0,36,108.69051557109778,1.0,#FF0000
New York,Livingston County,2022-12-31,63483,25.0,118.0,2058.0,37992.0,36,39.38062158373108,0.0222222222222222,#00FF00
Missouri,Grundy County,2020-12-31,9991,23.0,23.0,0.0,,29,230.20718646782103,0.5,#7F7F00
Missouri,Grundy County,2021-12-31,9991,35.0,58.0,1338.0,3316.0,29,350.3152837553798,1.0,#FF0000
