location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17173,2021-03-23,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2197,38,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,6,6.68,,6.68,19.66,,31.16,13.493827,10.271605,17.512346,0.042333,,8.027778,69.040779
US_IL_17173,2021-03-24,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,1,2198,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-11,2,9.97,,,14.36,,32.7,14.122222,9.722222,17.655556,2.286,,9.098765,71.373776
US_IL_17173,2021-03-25,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2199,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-10,4,7.31,,7.31,14.24,,31.56,10.316667,6.272222,14.938889,1.088571,,7.925926,84.289583
US_IL_17173,2021-03-26,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2200,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,1,6.13,,5.75,11.88,,27.58,9.433333,6.938889,13.3,15.022286,,7.746914,88.156066
US_IL_17173,2021-03-27,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2202,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-3,,8.24,,,13.09,8.24,29.57,13.138889,6.716667,23.711111,0.254,,8.777778,74.100359
US_IL_17173,2021-03-28,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2204,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-2,,8.26,,,21.56,,33.95,9.805556,4.827778,18.05,7.801429,,3.82716,65.732075
US_IL_17173,2021-03-29,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2204,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,2,7.87,,15.35,23.61,7.08,36.99,7.327778,-0.6,17.244444,0.0,,-1.04321,54.731917
US_IL_17173,2021-03-30,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2205,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-8,3,5.9,,9.84,20.07,6.69,29.51,13.433333,8.1,21.511111,0.145143,,3.512346,50.742115
US_IL_17173,2021-03-31,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2206,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-14,3,9.32,6.99,8.15,15.53,7.38,27.95,7.805556,1.255556,14.488889,0.550333,,-3.41358,44.853298
US_IL_17173,2021-04-01,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,2210,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-25,4,11.74,,9.39,15.49,,33.81,1.761111,-2.661111,6.511111,0.0,,-8.135802,47.515986
US_IL_17173,2021-04-02,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2212,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-37,,10.84,,7.88,16.26,,26.61,2.294444,-4.438889,10.538889,0.0,,-7.938272,46.296815
US_IL_17173,2021-04-03,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2214,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,,,,,12.44,7.46,32.85,9.372222,2.033333,20.922222,0.0,,-2.95679,41.68041
US_IL_17173,2021-04-04,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2215,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-19,,,,9.07,12.09,8.06,29.73,14.855556,6.044444,24.366667,0.0,,3.290123,45.404469
US_IL_17173,2021-04-05,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2215,39,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-28,3,11.56,,8.19,18.3,,39.48,17.538889,9.566667,25.627778,0.0,,7.376543,51.179787
US_IL_17173,2021-04-06,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,1,2217,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-18,2,9.84,,6.42,15.84,,37.66,19.277778,12.677778,26.605556,0.0,,10.493827,56.292284
US_IL_17173,2021-04-07,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,2221,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-18,2,9.8,7.16,7.16,14.33,,26.01,20.461111,15.144444,26.027778,0.0,,11.469136,55.96125
US_IL_17173,2021-04-08,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2221,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,3,6.83,,9.86,17.83,,34.9,14.988889,11.011111,23.638889,5.950857,,11.141975,78.253383
US_IL_17173,2021-04-09,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,2225,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,1,5.97,5.97,7.16,11.14,,33.41,15.05,10.027778,23.561111,2.975429,,8.641975,65.636799
US_IL_17173,2021-04-10,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,2231,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-7,,,,7.7,21.66,,31.28,15.308642,11.228395,21.561728,0.725714,,11.590278,78.076058
US_IL_17173,2021-04-11,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2234,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-11,,,,,16.88,,34.24,9.561728,8.018519,15.191358,7.293429,,7.576389,87.193071
US_IL_17173,2021-04-12,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2235,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,1,10.96,8.12,11.77,11.77,,29.62,11.814815,5.635802,18.32716,3.781778,,6.5625,70.054974
US_IL_17173,2021-04-13,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2238,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,2,7.25,,6.85,15.31,6.04,34.66,11.67284,6.91358,16.783951,0.0508,,3.395833,55.865026
US_IL_17173,2021-04-14,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2241,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,1,7.24,,6.44,21.73,6.04,33.4,10.518519,4.82716,15.654321,0.0,,1.715278,53.613692
US_IL_17173,2021-04-15,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2241,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-14,0,11.12,,6.14,10.74,,29.92,8.444444,1.858025,15.166667,0.0,,0.965278,59.078845
US_IL_17173,2021-04-16,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,2245,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,1,10.32,,,15.69,,26.0,9.012346,1.808642,16.209877,0.0,,2.270833,62.075433
US_IL_17173,2021-04-17,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,-1,0,2244,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,0,,9.21,,,12.11,,26.17,11.617284,7.944444,16.018519,0.2032,,4.722222,62.962529
US_IL_17173,2021-04-18,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2247,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,4,,13.24,8.52,7.57,17.03,10.88,36.9,11.092593,3.907407,17.845679,0.616857,,4.486111,63.488159
US_IL_17173,2021-04-19,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2247,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,0,,,8.88,12.75,6.18,30.9,11.598765,4.598765,19.907407,0.0,,3.069444,55.257631
US_IL_17173,2021-04-20,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2247,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-14,8,9.64,7.04,9.27,19.28,,32.62,4.154321,0.512346,11.728395,0.217714,,0.222222,74.985135
US_IL_17173,2021-04-21,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2250,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,4,9.33,,10.89,16.33,5.83,35.77,3.5,-0.987654,10.37037,8.8392,,-1.5625,69.084111
US_IL_17173,2021-04-22,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2251,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-11,1,7.01,7.78,6.23,14.79,9.34,31.52,6.364198,-0.302469,13.154321,0.0,,-2.3125,53.346098
US_IL_17173,2021-04-23,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,7,0,2258,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-16,1,8.4,6.4,8.8,14.79,7.2,34.39,8.759259,3.54321,14.512346,0.0,,1.256944,58.918046
US_IL_17173,2021-04-24,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2260,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-1,,8.78,6.93,,16.18,8.32,28.19,11.611111,9.486111,14.597222,0.181429,,7.865079,77.178624
US_IL_17173,2021-04-25,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2260,40,,,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-1,,11.89,,,14.86,,32.69,11.54321,6.012346,17.716049,0.564444,,5.215278,64.862621
US_IL_17173,2021-04-26,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2262,40,,4896,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,1,13.36,,9.43,20.04,7.47,33.79,15.333333,6.166667,25.969136,0.0,,5.291667,50.512218
US_IL_17173,2021-04-27,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2262,40,3,4899,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,2,12.38,7.99,6.79,16.78,9.19,34.75,21.58642,15.0,28.469136,0.0,,11.395833,52.164702
US_IL_17173,2021-04-28,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,7,0,2269,40,50,4949,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,5,10.52,,10.52,13.78,,34.82,21.04321,18.895062,25.697531,0.1524,,17.819444,81.517863
US_IL_17173,2021-04-29,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2269,40,19,4968,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,3,7.32,7.7,6.16,14.64,6.93,34.67,17.104938,13.290123,20.41358,14.224,,15.673611,90.026597
US_IL_17173,2021-04-30,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2271,40,29,4997,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-17,0,9.34,,9.73,10.51,,29.19,15.987654,8.567901,21.679012,2.144889,,7.041667,54.44941
US_IL_17173,2021-05-01,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2272,40,23,5020,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,1,,14.88,,,21.32,,34.71,15.802469,7.567901,26.87037,0.0,,5.736111,50.51883
US_IL_17173,2021-05-02,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2272,40,0,5020,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,0,,16.29,,,19.55,13.03,34.91,19.177778,14.683333,24.705556,0.0,,12.135802,63.882699
US_IL_17173,2021-05-03,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,2276,40,41,5061,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-15,1,7.57,,7.57,24.98,11.73,33.3,17.711111,14.877778,24.95,2.975429,,15.808642,88.079989
US_IL_17173,2021-05-04,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2277,40,1,5062,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,4,11.14,,9.66,23.77,,36.4,16.138889,12.472222,22.661111,5.116286,,14.765432,91.298522
US_IL_17173,2021-05-05,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,6,0,2283,40,7,5069,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,1,12.25,6.54,10.21,28.18,12.25,36.76,12.494444,6.833333,17.705556,4.54025,,7.240741,69.908183
US_IL_17173,2021-05-06,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2283,40,12,5081,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-9,1,7.61,9.14,,23.22,7.23,31.22,12.627778,8.205556,18.166667,0.0,,7.395062,70.295617
US_IL_17173,2021-05-07,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2286,40,45,5126,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,0,10.67,7.39,,11.49,8.62,27.09,12.611111,5.222222,21.794444,0.28575,,4.259259,56.578977
US_IL_17173,2021-05-08,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2288,40,16,5142,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-7,,8.92,7.44,9.92,15.87,9.42,29.75,10.238889,3.75,17.833333,0.0,,1.814815,55.353887
US_IL_17173,2021-05-09,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2290,40,30,5172,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-1,,,11.46,9.63,17.89,10.55,32.56,9.344444,7.45,12.572222,13.026571,,6.975309,84.24935
US_IL_17173,2021-05-10,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2291,40,15,5187,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,1,10.71,,,25.62,6.88,36.32,9.05,2.027778,16.433333,3.8862,,3.993827,70.270182
US_IL_17173,2021-05-11,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2291,40,18,5205,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-11,2,13.21,6.61,7.77,22.54,8.55,28.76,10.694444,5.955556,15.233333,0.1016,,4.580247,65.604047
US_IL_17173,2021-05-12,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,4,0,2295,40,18,5223,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,1,13.05,7.12,,28.87,6.72,30.06,10.361111,2.444444,17.122222,0.1016,,0.209877,48.867132
US_IL_17173,2021-05-13,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2295,40,45,5268,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,0,11.27,,8.46,14.9,,29.8,12.211111,4.0,19.694444,0.0,,0.462963,44.257233
US_IL_17173,2021-05-14,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2298,40,13,5281,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,0,7.72,,,19.51,,27.23,13.494444,4.338889,21.105556,0.0,,1.623457,44.747124
US_IL_17173,2021-05-15,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2299,40,50,5331,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,8,,11.77,18.14,8.33,16.18,8.82,30.39,14.638889,9.438889,19.711111,0.0508,,4.45679,50.6461
US_IL_17173,2021-05-16,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2299,40,37,5368,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,10,,11.38,,9.96,19.91,9.01,30.34,17.022222,12.672222,23.566667,0.127,,9.709877,61.715832
US_IL_17173,2021-05-17,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2299,40,0,5368,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-14,5,11.04,,7.99,16.37,,30.07,18.25,15.672222,22.416667,23.8125,,15.660494,84.413387
US_IL_17173,2021-05-18,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2302,40,14,5382,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-11,5,11.5,5.57,9.65,10.76,7.79,30.43,18.188889,16.311111,21.811111,16.655143,,16.450617,89.446847
US_IL_17173,2021-05-19,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2304,40,13,5395,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-11,2,11.17,6.21,8.69,13.65,7.86,37.65,20.533333,17.955556,24.833333,5.479143,,17.135802,80.348565
US_IL_17173,2021-05-20,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,2,0,2306,40,43,5438,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-10,0,,,,19.31,8.78,35.98,23.05,18.605556,28.377778,0.1524,,16.697531,67.089741
US_IL_17173,2021-05-21,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2306,40,0,5438,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-12,-1,10.74,12.08,,15.21,8.05,30.43,23.155556,17.694444,28.372222,0.0,,15.166667,60.55853
US_IL_17173,2021-05-22,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2306,40,72,5510,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,3,,11.41,8.43,,12.4,11.41,34.22,22.716667,16.833333,28.772222,0.0,,14.648148,60.404047
US_IL_17173,2021-05-23,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,1,0,2307,40,30,5540,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,8,,8.33,,7.87,18.05,11.11,34.25,23.638889,17.483333,30.433333,0.0,,16.796296,65.444266
US_IL_17173,2021-05-24,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,0,0,2307,40,14,5554,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,1,6.6,9.68,7.48,18.48,8.8,39.15,24.533333,17.55,30.411111,0.0,,16.055556,59.386306
US_IL_17173,2021-05-25,ChIJp5sPPtt9c4gRVvA_ht2b_rY,Q373953,geoId/17173,US,United States of America,IL,Illinois,17173,Shelby County,US,USA,2,3,0,2310,40,6,5560,21774,10823,10951,2463,2564,2320,2373,2440,3169,3094,2035,1316,1800584,39.39,-88.81,1989,80.183333,,-13,3,13.16,,,14.04,7.46,33.35,24.533333,19.166667,30.638889,0.0,,16.512346,60.945898
