location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26043,2022-04-01,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,1,0,7362,108,3,16658,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-1,,,-24,4,5.84,4.62,12.0,6.46,5.54,,9.23,,,7.08,5.84,7.69,,4.31,,16.3,7.08,,,,39.38,,6.15,,5.54,-1.305556,-3.131944,2.868056,4.463143,-6.175926,69.466014
US_MI_26043,2022-04-02,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,2,16660,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,3,,,-9,,,5.68,7.89,8.84,7.26,5.05,7.26,4.42,5.05,9.15,,,5.37,5.05,6.63,18.62,5.05,6.63,,5.05,29.35,5.37,7.26,6.0,,0.472222,-2.402778,3.868056,0.181429,-1.527778,86.85331
US_MI_26043,2022-04-03,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,1,16661,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,,,-8,,6.14,4.53,14.23,5.17,9.38,,6.79,,6.14,8.73,8.08,5.17,,5.5,7.11,21.02,,7.76,4.85,,41.39,,7.76,8.41,,1.673611,-1.152778,5.215278,0.41275,-0.407407,86.473607
US_MI_26043,2022-04-04,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,3,16664,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-1,25,,-24,7,3.88,7.76,14.69,11.09,7.21,7.21,10.26,6.65,3.88,10.53,6.65,4.99,,4.99,7.76,21.34,4.71,,,4.16,42.13,3.88,5.82,5.54,4.99,0.423611,-0.784722,2.583333,0.145143,-0.324074,94.617116
US_MI_26043,2022-04-05,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,0,16664,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,5,25,,-13,5,5.03,,9.53,8.73,,5.03,10.06,4.5,6.09,13.23,5.82,4.76,,,8.73,18.0,6.88,4.5,3.97,4.76,38.38,,4.76,4.24,3.97,1.027778,-0.5625,3.986111,1.30175,-0.077778,93.202028
US_MI_26043,2022-04-06,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,4,16668,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,20,,-13,3,4.49,4.75,14.51,7.39,4.49,4.22,5.54,3.69,5.01,11.35,,6.86,,,11.61,19.26,5.28,4.75,,,38.0,,4.49,6.86,7.12,3.680556,1.513889,7.784722,2.794,2.092593,89.647057
US_MI_26043,2022-04-07,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,6,16674,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,30,,-12,3,,3.96,7.13,10.57,7.13,8.98,8.45,,6.6,13.47,3.7,5.81,,3.96,6.6,19.28,4.23,5.55,5.28,8.45,35.92,,5.28,3.96,5.02,2.361111,1.131944,4.423611,3.96875,1.472222,92.934854
US_MI_26043,2022-04-08,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,4,16678,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-5,,,-11,5,7.75,3.74,9.08,4.81,5.61,,6.14,,,11.75,,,,5.34,6.94,19.5,6.41,5.34,5.07,6.41,32.58,,7.48,6.68,,-0.638889,-2.138889,1.791667,0.85725,-2.592593,85.455508
US_MI_26043,2022-04-09,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,4,16682,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,15,,,0,,,6.75,8.67,7.71,,,5.14,,,6.1,4.82,,,,6.1,22.48,5.78,6.42,,4.82,37.58,,6.1,4.82,,0.493056,-1.798611,5.222222,1.233714,-3.75,72.765701
US_MI_26043,2022-04-10,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,8,16690,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,20,,,-9,,6.49,,9.73,5.51,6.49,,6.81,5.51,,8.43,5.51,6.16,,,5.19,17.19,9.73,5.19,,6.49,33.08,4.54,5.19,8.43,,1.465278,-5.25,8.6875,0.0,-4.796296,65.118581
US_MI_26043,2022-04-11,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,1,16691,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,10,34,,-13,4,5.29,5.03,12.43,8.99,5.55,7.14,9.79,5.29,,14.02,5.29,4.76,,3.7,8.73,15.87,4.23,6.08,8.99,,39.15,,,5.55,3.7,7.451389,2.75,13.138889,0.036286,-1.527778,53.165163
US_MI_26043,2022-04-12,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7362,108,0,16691,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,30,,-9,4,4.06,8.12,6.77,7.04,4.6,5.95,7.04,5.14,4.06,11.64,,7.58,4.33,6.5,8.39,19.48,4.33,6.22,9.47,7.04,39.24,4.06,4.87,5.41,6.77,4.951389,-1.4375,12.597222,0.0,-2.444444,58.986983
US_MI_26043,2022-04-13,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,3,0,7365,108,6,16697,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,9,32,,-13,5,4.25,6.1,,8.49,6.37,6.37,6.63,7.17,5.84,12.21,,5.84,,,8.49,27.33,10.62,6.37,4.51,5.84,39.54,,4.78,7.17,,4.0625,1.826389,6.5,2.8575,3.111111,93.060069
US_MI_26043,2022-04-14,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7365,108,9,16706,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,14,52,,-10,2,5.0,,8.69,6.59,6.85,5.8,4.74,,,9.22,4.48,3.69,4.74,3.95,7.38,19.76,8.96,4.74,3.95,4.48,40.31,,5.27,5.0,5.53,1.694444,-0.4375,4.868056,9.68375,-2.407407,74.318441
US_MI_26043,2022-04-15,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7365,108,7,16713,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,4,,,-31,11,7.88,7.58,11.38,7.58,,,7.88,,6.13,8.75,6.71,,5.25,4.67,5.54,20.13,9.34,7.0,,,42.01,5.25,6.13,5.83,9.04,-0.75,-3.277778,1.979167,2.286,-8.222222,56.786424
US_MI_26043,2022-04-16,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7365,108,3,16716,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,11,,,-14,,7.94,6.35,9.85,6.04,5.4,6.67,7.94,5.4,,6.04,4.45,,,4.77,5.72,16.84,9.21,,4.45,4.45,41.94,7.62,6.35,9.21,,-2.388889,-4.222222,-0.326389,0.036286,-9.824074,56.099824
US_MI_26043,2022-04-17,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7365,108,3,16719,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,-22,,,-23,,6.2,,11.09,8.15,7.17,,6.2,,6.85,8.48,5.87,4.57,,,6.52,17.61,4.89,,4.57,4.57,38.16,,4.57,6.2,,-0.756944,-3.347222,3.256944,0.036286,-7.472222,60.703743
US_MI_26043,2022-04-18,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7365,108,1,16720,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,0,23,,-16,6,5.57,4.51,13.78,10.6,5.04,6.36,12.19,5.57,6.63,13.78,3.71,4.77,5.57,4.77,6.89,15.64,6.36,5.04,6.1,4.24,43.47,4.24,6.63,8.22,,0.256944,-1.541667,2.215278,0.108857,-1.898148,84.976377
US_MI_26043,2022-04-19,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7365,108,5,16725,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,9,25,,-9,4,5.54,5.02,11.62,9.77,6.07,5.54,10.83,5.54,4.49,11.88,4.75,7.13,,4.49,7.39,19.01,7.39,8.19,,7.39,37.76,4.75,10.83,8.45,5.28,0.715278,-1.180556,3.611111,1.741714,-2.981481,74.830739
US_MI_26043,2022-04-20,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,7,0,7372,108,2,16727,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,28,,-11,4,,3.77,9.43,5.66,6.2,,7.27,4.04,4.85,11.04,5.39,4.58,,5.39,10.77,19.39,7.0,7.27,4.85,4.04,43.37,4.31,5.66,6.73,,0.631944,-3.597222,6.840278,0.254,-2.657407,76.6782
US_MI_26043,2022-04-21,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7372,108,7,16734,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,13,33,,-11,3,5.62,6.16,11.78,8.83,4.01,4.82,9.37,6.96,4.55,10.7,5.62,5.08,,,7.76,18.73,5.08,5.35,,4.28,35.59,,6.69,,5.08,5.597222,2.576389,10.215278,5.334,1.722222,75.126464
US_MI_26043,2022-04-22,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7372,108,7,16741,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,1,,,-8,3,,,10.55,7.7,8.84,5.99,8.27,5.42,3.99,7.7,5.42,,,7.13,9.41,26.23,9.41,4.28,6.56,7.41,38.2,6.84,5.42,5.13,5.7,3.458333,-2.465278,9.631944,0.34925,-1.694444,68.96986
US_MI_26043,2022-04-23,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7372,108,9,16750,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,11,,,-16,,,,8.9,6.59,,,6.26,,,11.53,5.93,,5.27,4.94,11.86,18.12,4.94,5.27,4.61,5.27,36.9,6.92,6.92,,4.61,6.201389,2.3125,10.763889,0.635,4.157407,85.817556
US_MI_26043,2022-04-24,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7372,108,7,16757,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,20,,,-20,,,,12.97,9.31,,4.66,7.98,5.66,,6.65,,5.66,,,4.66,16.97,5.99,5.99,,,29.28,,4.99,11.31,,12.6875,6.180556,20.756944,1.451429,6.953704,68.060345
US_MI_26043,2022-04-25,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7372,108,0,16757,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,12,37,,-14,5,7.32,6.23,14.09,7.59,5.69,3.79,8.67,,4.33,12.73,,6.5,,5.69,8.94,24.11,7.59,4.88,5.15,4.61,36.58,,6.77,,7.59,7.173611,2.104167,14.743056,0.036286,0.592593,62.050017
US_MI_26043,2022-04-26,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7372,108,0,16757,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,6,25,,-11,5,4.86,,7.01,11.6,4.05,8.63,7.29,,4.86,13.22,4.05,,,,9.98,20.77,5.67,4.59,3.78,,42.09,,8.9,5.67,,-0.868056,-2.965278,2.0,0.399143,-4.037037,76.677887
US_MI_26043,2022-04-27,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,40,0,7412,108,7,16764,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,17,33,,-10,2,4.55,6.69,10.44,10.17,5.09,5.35,6.16,4.82,6.42,14.45,,,4.01,5.89,11.24,20.61,,6.16,4.55,4.82,38.28,7.23,5.35,6.96,5.09,-1.493056,-4.645833,3.111111,0.471714,-8.12963,59.870621
US_MI_26043,2022-04-28,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7412,108,8,16772,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,19,38,,-13,1,11.58,4.85,12.11,6.46,4.58,5.65,4.85,4.04,5.65,6.19,5.12,4.58,,5.38,7.0,19.11,,6.19,6.73,6.19,41.99,,8.61,8.61,3.77,0.631944,-6.298611,7.895833,0.03175,-7.62037,54.765992
US_MI_26043,2022-04-29,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7412,108,7,16779,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,,,-10,2,,5.11,13.33,4.82,5.11,6.24,6.24,,,6.53,3.97,,4.82,,7.66,20.99,5.11,7.09,,,35.75,,8.79,5.39,4.25,6.423611,-0.194444,13.291667,0.0,-4.185185,47.151483
US_MI_26043,2022-04-30,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7412,108,8,16787,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,14,,,-15,,,8.27,12.4,7.63,4.77,8.59,8.27,7.63,,6.68,6.04,,4.77,,,19.71,,6.36,,,41.34,,8.27,4.77,,7.8125,3.75,11.951389,0.616857,-1.972222,53.660562
US_MI_26043,2022-05-01,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7412,108,1,16788,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,15,,,-18,,4.33,6.81,9.9,10.52,10.21,5.88,9.9,6.5,4.33,8.66,,,5.57,4.33,4.95,20.73,5.57,8.05,4.33,5.88,32.8,,,,4.95,6.958333,5.138889,10.513889,3.2385,4.916667,87.693517
US_MI_26043,2022-05-02,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7412,108,0,16788,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,10,42,,-14,3,3.96,3.96,11.09,10.56,5.28,5.81,9.24,4.22,7.92,12.4,4.49,5.01,8.18,,8.45,19.27,6.07,7.13,5.81,6.33,36.95,6.07,4.22,6.6,5.81,7.236111,5.201389,9.916667,0.92075,4.638889,82.037417
US_MI_26043,2022-05-03,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7412,108,3,16791,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,19,42,,-14,2,5.62,6.13,9.96,10.98,5.62,6.64,6.64,3.83,7.41,13.02,4.34,5.11,4.34,5.11,11.75,19.66,5.87,7.92,4.34,5.11,37.8,5.11,7.92,5.11,3.58,5.298611,3.625,8.013889,0.15875,2.601852,81.370588
US_MI_26043,2022-05-04,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,35,1,7447,109,2,16793,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,19,41,,-13,1,7.42,5.57,10.61,5.57,6.1,,6.1,5.83,4.77,9.28,3.98,5.57,,7.16,6.63,20.41,6.63,6.1,5.83,6.36,36.32,3.98,5.04,3.71,4.77,4.597222,-1.027778,10.604167,0.0635,-1.268519,64.697397
US_MI_26043,2022-05-05,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7447,109,0,16793,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,23,41,,-13,0,,8.93,9.21,8.1,5.02,5.86,5.58,4.47,4.47,8.65,,,4.19,4.47,9.21,18.98,6.42,9.21,3.91,5.3,36.84,3.91,10.33,5.58,,6.229167,-0.826389,13.993056,0.0,0.157407,64.419958
US_MI_26043,2022-05-06,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7447,109,9,16802,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,8,,,-14,0,,4.28,15.97,7.98,4.28,,11.12,5.13,5.7,9.7,3.99,3.99,,,7.98,16.54,6.56,,4.56,5.42,31.65,,5.42,4.85,,7.875,1.048611,14.361111,0.0,0.638889,59.435733
US_MI_26043,2022-05-07,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7447,109,11,16813,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,26,,,-13,,,,13.05,7.76,6.35,5.29,7.41,5.64,,7.05,,,,,7.41,15.87,,,,,39.86,5.29,,4.94,6.0,8.409722,0.645833,15.076389,0.0,-1.509259,51.305146
US_MI_26043,2022-05-08,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7447,109,4,16817,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,32,,,-13,,,5.87,7.5,7.17,4.89,4.57,8.48,7.17,,6.52,,,,5.87,8.8,22.18,,6.2,,4.57,36.53,,8.48,6.85,4.57,9.506944,2.416667,15.520833,0.0,-1.574074,48.034603
US_MI_26043,2022-05-09,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7447,109,0,16817,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,18,35,,-14,2,,4.76,11.64,8.2,4.76,3.7,8.46,6.61,4.5,10.05,4.23,8.73,4.5,,7.94,26.98,,5.55,3.7,4.5,32.8,5.03,7.94,4.76,4.5,13.277778,7.861111,20.673611,0.0,3.509259,54.419843
US_MI_26043,2022-05-10,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7447,109,0,16817,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,14,32,,-12,4,5.75,4.38,12.88,4.38,4.38,6.85,8.77,5.21,3.84,12.88,4.38,4.93,,,10.41,25.76,6.85,9.59,,7.67,34.8,4.66,12.61,7.67,,17.1875,11.708333,21.736111,0.0,11.185185,69.191108
US_MI_26043,2022-05-11,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,43,1,7490,110,5,16822,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,19,29,,-12,1,3.94,4.5,15.47,7.88,4.78,5.91,7.59,6.19,3.94,10.69,4.22,4.78,,5.34,9.28,23.62,7.03,5.06,,6.75,31.78,4.78,9.84,6.47,,13.701389,9.381944,18.715278,0.127,11.805556,84.600373
US_MI_26043,2022-05-12,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7490,110,5,16827,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,16,42,,-14,1,,,11.33,7.82,5.39,8.09,9.44,3.78,7.01,9.17,7.55,5.66,3.78,,9.71,24.27,4.04,10.52,,,34.25,4.04,9.44,7.01,6.47,16.534722,10.333333,26.486111,3.513667,13.305556,78.515761
US_MI_26043,2022-05-13,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,0,0,7490,110,3,16830,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,12,,,-11,-1,4.45,6.11,5.84,5.84,5.56,5.56,4.72,5.56,5.0,6.11,4.45,,,4.45,7.78,20.29,6.95,4.72,3.89,6.67,44.19,4.45,6.39,8.89,4.17,17.548611,11.277778,25.555556,10.38225,12.092593,66.401131
US_MI_26043,2022-05-14,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,6,16836,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,30,,,-18,,,6.74,15.17,7.75,,6.74,,6.41,6.41,8.09,,,,5.39,,16.18,,9.44,4.72,,32.7,,14.16,6.07,,18.333333,11.555556,24.722222,1.397,10.518519,59.443402
US_MI_26043,2022-05-15,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,4,16840,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,36,,,-15,,4.96,8.27,16.2,,,6.94,4.96,4.63,,10.25,5.95,,4.96,5.29,,21.49,4.96,6.61,,,33.06,5.95,8.93,5.62,,16.513889,9.527778,22.597222,0.108857,5.842593,49.002328
US_MI_26043,2022-05-16,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,4,16844,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,18,49,,-14,0,4.32,,15.4,10.81,9.19,6.76,6.76,,4.05,8.38,4.05,4.05,4.05,6.76,8.11,31.08,4.86,12.7,3.78,4.32,42.7,4.86,8.92,10.81,4.59,13.0,6.659722,18.416667,0.15875,4.0,53.061423
US_MI_26043,2022-05-17,ChIJQ7puWS47Uk0RnXgZt7IlBn8,Q491126,geoId/26043,US,United States of America,MI,Michigan,26043,Dickinson County,US,USA,2,,,,,3,16847,25424,12664,12760,2709,2886,2578,2817,2752,4012,3860,2221,1589,1798737,46.0,-87.87,2013,79.9,22,44,,-13,1,4.14,4.42,12.15,4.7,7.73,7.18,8.01,4.97,5.52,9.66,5.25,4.97,,,4.7,19.88,6.08,9.66,,4.14,39.77,3.87,9.94,6.08,8.29,8.715278,4.902778,14.027778,0.0,2.064815,62.147538
