location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13207,2022-05-10,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,5907,172,5,11648,0,0,0,0,0,0,0,0,0,0,60,84,252,679,601,647,639,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,31,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-6,4,6.29,7.08,16.25,10.48,6.82,5.24,11.79,7.6,4.72,8.39,6.29,5.5,7.6,,8.65,24.11,7.86,9.44,6.03,5.5,39.05,4.72,11.79,8.13,5.77,17.994444,10.011111,27.527778,0.0,8.816667,55.076092
US_GA_13207,2022-05-11,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,20,2,5927,174,0,11648,0,0,0,0,1,3,1,0,0,0,60,84,252,679,602,650,640,527,281,155,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-6,4,5.28,6.6,13.99,10.3,5.28,4.49,10.03,4.49,6.34,10.3,6.34,4.49,,5.54,10.83,25.61,6.6,10.83,5.54,6.07,33.53,5.28,12.15,5.81,4.49,19.744444,11.427778,28.527778,0.0,10.45,55.227154
US_GA_13207,2022-05-12,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,5927,174,4,11652,0,0,0,0,0,0,0,0,0,0,60,84,252,679,602,650,640,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,25,,,,-7,4,4.3,5.65,17.22,8.61,3.77,5.38,10.76,6.46,4.57,6.46,6.46,7.26,5.38,5.65,8.34,26.36,5.38,6.46,3.77,5.38,41.16,5.65,9.69,3.77,4.84,21.783333,13.561111,28.8,0.0,12.9,57.249168
US_GA_13207,2022-05-13,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,0,0,5927,174,1,11653,0,0,0,0,0,0,0,0,0,0,60,84,252,679,602,650,640,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,23,,,16,-7,3,5.37,5.1,15.29,6.44,,5.9,6.17,,,6.44,5.37,,,,5.9,20.66,6.97,8.05,4.83,4.83,33.0,4.02,9.66,6.71,5.9,21.244444,15.794444,27.5,0.217714,15.838889,71.560309
US_GA_13207,2022-05-14,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,1,11654,0,0,0,0,0,0,0,0,0,0,60,84,252,679,602,650,640,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,21,,,,-12,,5.2,4.55,11.71,8.45,,7.48,9.43,4.55,5.2,11.06,6.18,5.85,,5.2,7.8,24.39,9.11,9.76,,,41.62,,14.31,9.11,4.55,20.455556,16.1,27.622222,1.3208,16.427778,77.834413
US_GA_13207,2022-05-15,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11654,0,0,0,0,0,0,0,0,0,0,60,84,252,679,602,650,640,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-27,,5.97,5.03,14.78,8.8,,8.17,12.26,,4.72,10.06,6.29,7.23,7.23,,8.17,29.87,6.29,9.75,,5.97,40.24,,11.0,6.92,5.03,22.155556,15.8,30.072222,0.0,16.7,71.308467
US_GA_13207,2022-05-16,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11654,0,0,0,0,0,0,0,0,0,0,60,84,252,679,602,650,640,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-1,4,5.14,6.43,17.74,9.0,4.63,5.66,12.09,6.69,3.6,10.8,3.6,4.63,,4.63,9.0,21.34,5.92,9.26,3.86,5.4,37.54,5.14,11.06,7.2,,23.827778,16.894444,31.522222,0.056444,17.177778,66.438218
US_GA_13207,2022-05-17,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,1,11655,0,0,0,0,0,0,0,0,0,0,60,84,252,679,602,650,640,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-4,4,7.01,5.98,15.07,6.76,5.46,4.94,11.43,5.98,4.94,12.21,9.87,5.46,,3.9,3.64,20.79,4.42,9.61,,5.72,32.74,3.9,6.76,8.31,4.42,22.877778,14.1,30.483333,0.0,12.0,50.365161
US_GA_13207,2022-05-18,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11655,0,0,0,5,1,0,2,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-6,5,4.27,7.74,14.69,7.21,7.21,,10.68,6.68,4.54,11.48,5.88,4.81,6.68,5.34,9.61,24.57,5.34,9.88,4.27,4.01,34.98,,11.22,5.34,3.74,22.655556,13.305556,32.077778,0.0,12.438889,52.696371
US_GA_13207,2022-05-19,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,2,11657,0,0,0,0,0,0,0,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,20,,,,-2,4,4.27,6.94,17.36,8.55,4.54,6.41,11.22,9.08,5.61,8.28,6.68,5.61,,,10.15,22.43,5.88,11.75,,6.41,36.05,3.74,7.75,6.14,5.61,25.45,17.794444,32.388889,0.0,17.927778,63.285254
US_GA_13207,2022-05-20,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11657,0,0,0,0,0,0,0,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,27,,,25,-4,4,4.96,,14.62,6.62,6.89,5.79,9.38,7.45,,5.52,,4.69,7.17,,8.0,22.61,6.89,12.13,,7.72,36.4,,11.31,7.17,4.69,26.572222,20.616667,32.7,0.0,18.277778,60.821064
US_GA_13207,2022-05-21,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11657,0,0,0,0,0,0,0,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,25,,,,-13,,7.83,8.16,20.89,6.86,6.2,4.57,14.04,6.53,,12.4,7.51,5.55,4.57,5.55,6.53,26.44,6.86,11.43,,4.9,35.91,6.2,10.77,8.81,,25.194444,20.211111,31.661111,0.0,19.25,69.733398
US_GA_13207,2022-05-22,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11657,0,0,0,0,0,0,0,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-31,,,8.17,18.85,7.54,7.54,5.66,16.03,8.8,,5.03,8.48,4.71,,,8.17,32.99,7.86,7.54,5.97,5.66,44.94,,9.74,10.37,4.4,24.316667,19.438889,31.811111,0.254,18.788889,71.515377
US_GA_13207,2022-05-23,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11657,0,0,0,0,0,0,0,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,16,,,,-4,7,5.16,6.71,12.39,9.29,,3.87,13.94,10.59,3.61,10.07,9.55,7.49,6.97,3.61,7.75,30.72,5.68,10.07,4.91,7.23,33.82,5.94,9.29,6.45,4.13,22.477778,19.711111,28.833333,23.7236,19.505556,83.519594
US_GA_13207,2022-05-24,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,4,11661,0,0,0,0,0,0,0,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-7,5,5.75,4.93,14.24,6.3,4.66,5.2,10.13,6.3,,13.42,8.49,,,4.93,6.57,29.3,4.66,9.59,5.2,4.93,38.06,7.12,13.97,6.3,4.38,22.883333,19.211111,29.183333,7.112,19.511111,81.403018
US_GA_13207,2022-05-25,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11661,0,0,0,0,0,0,0,0,0,0,60,84,252,684,603,650,642,527,281,155,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-7,4,4.56,7.12,14.53,8.26,8.54,7.98,13.96,4.27,5.7,9.12,6.84,6.55,,5.13,6.55,29.62,6.84,9.12,,6.84,39.31,,8.54,8.83,6.84,22.290123,19.117284,29.055556,4.9276,19.123457,82.381543
US_GA_13207,2022-05-26,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,3,11664,0,0,0,3,1,1,1,1,3,1,60,84,252,687,604,651,643,528,284,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,25,,,,-10,7,5.0,5.88,13.81,8.82,9.41,4.7,9.99,7.05,,11.76,7.94,,,,9.11,25.57,4.7,9.99,6.17,6.47,36.74,6.47,11.17,8.52,4.7,22.598765,20.253086,27.32716,3.302,20.567901,88.413111
US_GA_13207,2022-05-27,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,5,11669,0,0,0,0,0,0,0,0,0,0,60,84,252,687,604,651,643,528,284,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,50,,,,-16,4,4.81,6.73,16.02,9.61,7.05,6.09,10.25,4.49,,9.93,,4.49,4.81,7.05,8.65,26.59,,12.82,,6.41,38.45,,14.1,,,22.944444,19.080247,28.641975,3.2512,17.987654,73.710964
US_GA_13207,2022-05-28,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11669,0,0,0,0,0,0,0,0,0,0,60,84,252,687,604,651,643,528,284,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,27,,,,-16,,7.7,8.75,13.3,6.3,8.75,,10.5,,,7.7,,4.9,6.65,5.6,8.75,30.44,7.7,12.25,,5.25,42.69,,6.65,12.25,7.0,21.839506,15.123457,28.617284,0.028222,14.641975,63.686325
US_GA_13207,2022-05-29,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11669,0,0,0,0,0,0,0,0,0,0,60,84,252,687,604,651,643,528,284,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-27,,6.39,8.17,19.18,6.04,5.33,8.88,8.17,5.33,,8.88,5.68,,5.33,,,29.48,5.33,12.79,,7.46,36.93,5.68,12.79,9.59,,23.271605,15.814815,30.555556,0.0,16.185185,64.59168
US_GA_13207,2022-05-30,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11669,0,0,0,0,0,0,0,0,0,0,60,84,252,687,604,651,643,528,284,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-67,19,,7.43,18.74,,6.14,5.49,11.63,8.4,,8.72,,6.14,5.17,,8.72,25.85,6.79,13.9,6.14,7.76,50.41,6.14,14.22,8.72,,24.493827,17.839506,31.882716,0.084667,18.783951,70.749059
US_GA_13207,2022-05-31,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11669,0,0,0,0,0,0,0,0,0,0,60,84,252,687,604,651,643,528,284,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-13,6,5.43,5.43,16.89,10.55,4.83,7.24,8.44,4.22,5.43,13.27,5.13,6.33,,,9.35,29.55,7.54,13.27,,5.43,49.15,7.54,12.97,10.86,7.54,23.592593,18.148148,31.493827,0.282222,19.265432,76.820521
US_GA_13207,2022-06-01,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,6,11675,1,0,1,1,0,3,1,1,3,0,61,84,253,688,604,654,644,529,287,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-14,5,8.47,7.57,14.53,9.68,5.75,7.57,10.89,7.57,5.14,11.8,6.96,6.96,5.14,4.84,13.01,30.26,7.57,10.29,5.45,5.14,48.42,4.84,10.89,9.68,5.14,25.716049,18.296296,33.074074,0.0,18.67284,65.220951
US_GA_13207,2022-06-02,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,1,11676,0,0,0,0,0,0,0,0,0,0,61,84,253,688,604,654,644,529,287,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,20,,,,-14,5,5.12,6.93,18.09,6.63,6.93,5.12,10.85,9.95,4.22,13.26,6.93,4.82,,6.33,9.04,25.02,5.43,13.26,5.43,4.22,44.01,6.03,9.95,4.82,,26.141975,19.506173,33.574074,0.0,19.191358,65.734923
US_GA_13207,2022-06-03,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11676,0,0,0,0,0,0,0,0,0,0,61,84,253,688,604,654,644,529,287,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,22,,,27,-15,7,,8.64,15.36,7.04,5.76,6.4,11.2,8.0,,9.92,,4.8,6.4,6.4,11.52,25.91,6.4,11.84,5.76,4.8,41.59,8.0,13.12,,,24.777778,18.876543,32.425926,0.0,19.253086,71.453621
US_GA_13207,2022-06-04,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,4,11680,0,0,0,0,0,0,0,0,0,0,61,84,253,688,604,654,644,529,287,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,31,,,,-11,,4.66,6.32,17.29,7.98,,7.32,7.65,9.31,5.99,11.64,,6.98,8.64,,6.98,26.27,6.98,11.64,6.65,4.66,43.89,,12.97,6.32,6.32,24.32716,19.41358,30.191358,0.0,17.851852,67.603394
US_GA_13207,2022-06-05,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11680,0,0,0,0,0,0,0,0,0,0,61,84,253,688,604,654,644,529,287,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,,,,,-23,,,9.57,14.19,8.58,7.92,,12.87,6.93,5.61,11.55,7.26,,7.59,7.59,6.27,25.41,7.59,15.18,6.6,,43.55,6.6,12.21,10.23,6.93,24.111111,18.012346,30.283951,0.0,15.290123,57.937744
US_GA_13207,2022-06-06,ChIJ8cEB9m8Z9IgRNMAGAoNVKL4,Q493024,geoId/13207,US,United States of America,GA,Georgia,13207,Monroe County,US,USA,2,,,,,0,11680,0,0,0,0,0,0,0,0,0,0,61,84,253,688,604,654,644,529,287,156,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,9,32,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,27163,13476,13687,2891,3386,3238,3071,3498,4016,3784,2175,1104,1027988,33.01,-83.91,1030,77.04,22,,,,-13,5,4.7,8.8,18.78,4.7,4.99,4.4,11.15,5.58,,12.91,,6.16,5.58,,10.86,29.34,9.68,14.38,6.16,9.1,47.83,4.4,11.74,8.8,4.11,23.561728,18.290123,30.117284,0.931333,17.5,69.101736
