location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13111,2020-02-01,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,8.4,9.81,12.61,11.56,8.4,7.0,,23.46,10.86,,7.0,6.65,7.35,7.0,4.9,,9.11,36.42,6.3,7.71,6.65,7.0,5.6,50.78,,8.4,5.95,,,5.688889,2.416667,9.511111,0.592667,,3.25,84.544295
US_GA_13111,2020-02-02,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,6.84,6.12,16.56,6.48,11.16,8.64,,20.88,7.2,5.4,9.72,5.4,7.2,,6.48,,6.84,31.32,6.84,10.8,5.4,,7.56,44.28,5.04,7.2,7.2,,,8.005556,0.216667,18.016667,0.03175,,0.405556,58.811104
US_GA_13111,2020-02-03,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,,5.56,13.75,6.54,6.22,8.51,5.24,26.18,11.13,10.47,8.18,5.24,,,4.91,,8.18,38.29,5.89,7.53,4.91,5.89,,46.8,,,9.16,,5.89,10.344444,0.561111,23.655556,0.0,,1.505556,54.708952
US_GA_13111,2020-02-04,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,8.35,8.99,17.98,9.95,8.03,,,24.08,11.88,4.49,11.88,,,6.42,5.14,6.1,8.99,33.06,5.78,4.49,,,6.74,42.38,4.49,5.78,7.38,4.49,5.78,14.85,11.1,19.383333,0.072571,,8.261111,65.174976
US_GA_13111,2020-02-05,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,5.44,10.57,8.97,9.29,9.61,5.44,,19.54,9.93,,7.04,4.48,5.12,6.72,5.12,4.48,9.93,33.63,,8.97,5.12,,5.44,44.19,6.72,5.44,,5.44,,16.477778,12.955556,18.938889,5.878286,,14.65,89.126398
US_GA_13111,2020-02-06,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,,8.32,10.65,5.66,6.65,,4.99,14.97,7.65,,12.31,5.66,,,4.66,,10.98,23.29,6.32,5.66,5.66,,5.32,42.91,6.32,6.32,4.99,6.32,5.66,16.055556,12.994444,18.688889,50.908857,,14.955556,93.276644
US_GA_13111,2020-02-07,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,,11.02,9.6,8.18,6.4,9.6,,17.43,9.25,,9.6,5.69,8.18,,6.04,4.98,7.47,27.74,6.04,11.38,,6.76,,46.59,6.04,7.11,7.47,,,5.205556,0.888889,15.961111,38.396333,,1.716667,78.344613
US_GA_13111,2020-02-08,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,6.16,10.14,8.33,9.78,9.05,9.42,6.52,13.76,7.97,,9.05,,,,,,8.33,24.27,5.79,6.16,,,,36.22,5.79,5.79,5.79,5.07,,-0.138889,-3.144444,5.455556,0.217714,50.8,-2.038889,87.067302
US_GA_13111,2020-02-09,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,,7.45,10.29,7.45,,6.74,,20.58,8.52,8.87,11.35,7.81,,4.97,5.32,9.22,7.81,26.61,12.42,9.22,5.32,5.32,7.1,43.99,7.45,7.81,6.74,10.64,,2.266667,-2.783333,10.883333,3.7338,30.48,0.188889,86.394778
US_GA_13111,2020-02-10,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,5.27,6.82,9.93,6.51,4.34,10.23,4.34,12.72,5.89,,12.1,4.34,6.2,,4.65,4.34,12.41,30.39,,,8.06,,10.86,46.52,4.96,8.06,,,7.44,6.111111,1.094444,11.655556,1.995714,,4.322222,88.618168
US_GA_13111,2020-02-11,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,7.11,8.72,12.28,8.4,7.11,6.14,,16.8,6.14,7.11,9.05,,7.43,,9.37,,15.51,22.62,9.69,6.79,6.46,,6.14,45.24,4.52,,6.14,7.11,,14.861111,7.061111,21.75,47.969714,,13.105556,89.333779
US_GA_13111,2020-02-12,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,6.46,6.13,10.65,7.75,6.46,9.68,5.49,16.78,,6.13,10.65,5.81,5.16,,4.84,,13.23,25.5,4.84,5.49,6.13,4.84,5.16,49.38,,5.81,,4.52,4.84,12.211111,8.594444,19.616667,3.556,,10.555556,89.732381
US_GA_13111,2020-02-13,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,,9.25,10.84,5.74,7.01,6.7,,15.31,7.65,5.42,14.35,,6.7,,,5.74,9.25,25.83,7.33,,6.38,5.74,5.1,41.45,4.46,7.33,7.01,5.1,,15.05,6.622222,19.938889,28.617333,,12.477778,84.711712
US_GA_13111,2020-02-14,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,,,,,,6.26,7.2,11.27,6.58,5.01,5.32,,14.09,7.2,,10.64,,4.7,,,5.64,8.77,24.11,5.01,5.01,,,9.08,30.68,,4.7,,5.95,,4.177778,-0.538889,9.855556,3.302,,-3.333333,58.302445
US_GA_13111,2020-02-15,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,25,26,60,1,,,9.43,7.48,6.5,6.5,6.83,5.2,13.66,7.48,,13.01,,6.5,,5.2,6.5,7.16,21.79,6.18,4.88,,4.55,,36.42,6.18,4.55,,5.2,,2.738889,-4.222222,12.133333,0.0,,-6.072222,52.574142
US_GA_13111,2020-02-16,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,15,14,13,4,,4.86,8.43,8.75,9.4,6.81,7.13,,20.74,11.67,,14.59,,4.54,6.81,6.48,,9.4,23.01,8.1,,4.54,4.54,,47.32,4.86,7.45,8.1,5.83,,6.116667,-0.222222,11.888889,0.0,,0.555556,67.933651
US_GA_13111,2020-02-17,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,9,5,,-16,,8.13,6.44,12.2,10.17,6.78,7.79,5.08,19.99,,7.79,11.86,5.42,,5.42,,,11.52,23.38,6.44,,,4.74,5.08,50.49,,5.08,7.79,7.12,5.76,8.094444,1.944444,16.616667,0.028222,,4.072222,76.085332
US_GA_13111,2020-02-18,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,1,13,,1,,,9.86,11.96,8.07,10.46,6.58,,14.05,9.56,,11.06,5.38,8.07,4.18,4.18,4.48,8.67,29.89,9.86,6.87,,4.78,6.28,43.94,5.38,10.16,9.27,4.78,,11.95,7.15,15.072222,5.672667,,10.011111,88.149655
US_GA_13111,2020-02-19,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,11,23,,1,,4.35,9.01,13.36,11.19,5.91,4.97,,15.23,6.22,5.28,10.26,,6.22,7.15,8.08,6.53,10.57,27.97,4.35,6.22,6.53,4.35,8.7,40.71,,,9.01,6.22,5.28,10.688889,8.438889,13.427778,26.500667,,8.616667,87.293263
US_GA_13111,2020-02-20,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,-24,-1,-28,-23,,,,10.7,10.37,8.03,10.04,,17.06,6.69,6.36,8.7,,,5.35,7.36,,12.04,26.43,11.04,4.68,5.02,,,50.84,,7.02,6.02,,,6.1,2.294444,10.894444,5.588,,3.094444,81.334798
US_GA_13111,2020-02-21,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,4,2,,-10,,8.44,5.06,10.8,9.45,5.74,8.78,,11.82,7.43,,6.75,,,,10.13,7.43,7.09,23.97,8.1,7.09,,8.1,,49.97,,6.42,4.73,9.79,,2.816667,-1.233333,8.322222,7.5946,,-3.155556,65.202987
US_GA_13111,2020-02-22,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,9,0,66,4,,4.97,7.96,11.6,6.3,6.63,4.64,,14.92,10.28,,9.95,4.97,7.29,,4.97,7.62,10.28,24.53,7.29,9.28,,5.64,,44.76,,8.29,7.96,,7.62,2.927778,-4.344444,13.561111,0.0,,-4.472222,58.475311
US_GA_13111,2020-02-23,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,3,-2,6,6,,4.96,6.73,10.63,,8.5,6.38,,19.48,7.79,6.38,9.21,5.67,,,7.79,7.08,11.34,26.21,,8.5,6.38,,8.15,38.26,6.02,13.46,12.75,,,4.761111,-2.994444,13.088889,0.0,,-1.816667,62.505166
US_GA_13111,2020-02-24,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,-5,-2,,-1,,6.17,7.71,12.65,10.8,4.32,5.55,,19.13,9.88,7.41,15.74,,8.02,,,6.17,8.95,30.24,5.25,5.25,4.63,7.71,6.79,42.59,4.94,8.02,5.25,,6.17,7.238889,3.911111,10.411111,0.677333,,4.138889,80.737967
US_GA_13111,2020-02-25,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,9,11,,5,,5.36,8.51,11.98,6.93,4.73,9.46,,23.32,7.25,,12.92,5.67,,,4.73,5.99,11.66,40.34,9.46,5.99,4.41,6.62,6.62,42.86,,6.3,5.99,7.88,,11.238889,7.055556,16.966667,23.368,,8.666667,84.313736
US_GA_13111,2020-02-26,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,9,11,,2,,,7.2,11.58,9.07,8.13,8.13,,28.16,8.13,5.63,9.7,,,7.82,6.26,8.76,11.26,53.5,,5.95,4.38,5.63,7.82,46.93,5.32,7.51,8.76,,6.57,8.6,4.411111,15.111111,1.016,,5.866667,83.04994
US_GA_13111,2020-02-27,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,9,-1,,-12,,5.51,7.92,12.74,6.88,8.95,7.23,,22.72,5.85,5.16,21.34,,7.23,5.51,,,11.36,45.44,6.88,5.16,6.54,6.54,8.61,42.34,,5.51,4.82,8.61,7.23,3.238889,-0.577778,10.027778,0.943429,,-4.833333,55.733644
US_GA_13111,2020-02-28,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,-1,6,,-7,,6.96,8.86,10.76,8.23,6.01,6.01,,23.74,7.28,,8.86,13.61,5.06,,4.43,6.01,8.23,37.98,5.06,5.06,,6.33,6.01,35.13,5.06,10.13,7.28,,,2.661111,-2.072222,8.111111,0.0,,-3.366667,65.16525
US_GA_13111,2020-02-29,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,11,3,41,6,,7.56,7.56,13.81,8.22,5.26,7.23,,21.37,9.54,7.56,9.86,,,,,,5.59,29.92,7.23,8.88,,5.26,,44.39,,6.25,9.21,,5.26,4.833333,-0.622222,10.755556,0.362857,,-3.688889,54.314018
US_GA_13111,2020-03-01,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,15,-4,28,13,,,8.16,10.29,9.58,6.74,5.33,,23.43,6.03,7.45,9.58,,9.58,,,10.65,9.23,38.69,5.68,4.97,,5.33,,48.28,,8.16,7.81,,5.33,5.272222,-3.566667,18.25,0.0254,,-4.472222,49.820359
US_GA_13111,2020-03-02,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,-1,3,,3,,9.2,9.2,11.96,6.75,4.91,6.13,,26.37,7.97,,11.65,,4.91,4.29,,,11.04,48.13,6.13,8.89,,,8.28,35.56,,10.73,,5.21,10.12,9.416667,4.283333,14.688889,2.878667,,4.094444,69.975776
US_GA_13111,2020-03-03,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,10,12,,2,,,10.07,10.37,11.29,6.71,8.24,5.49,27.45,11.29,6.41,12.81,7.63,,,,,7.32,48.5,5.49,4.88,4.58,4.27,5.79,39.96,7.32,7.93,7.32,7.02,6.71,13.877778,8.15,20.988889,17.707429,,11.644444,86.626407
US_GA_13111,2020-03-04,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,7,9,,4,,7.49,9.05,9.68,9.99,7.49,8.43,,27.16,6.87,7.8,10.61,8.12,4.99,5.31,6.87,4.37,12.17,45.26,4.68,6.87,4.99,6.55,6.24,44.63,,4.99,10.3,4.99,,12.705556,9.422222,19.138889,7.8105,,8.427778,76.057014
US_GA_13111,2020-03-05,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,6,11,-2,2,,4.9,10.4,14.38,7.65,8.26,5.51,,30.91,8.57,,10.1,5.2,5.2,6.43,6.43,4.28,13.77,51.72,5.2,9.18,6.43,4.9,,46.51,4.59,7.65,7.96,5.2,4.28,10.044444,8.383333,14.055556,13.123333,,8.011111,87.454395
US_GA_13111,2020-03-06,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,7,11,,4,,5.65,9.1,9.73,10.05,6.28,4.71,5.34,32.02,6.91,5.96,10.99,4.71,6.91,6.59,5.96,5.34,8.48,47.72,5.34,6.59,,,6.28,42.07,5.02,5.65,,,,7.744444,3.922222,11.661111,4.938889,,1.922222,66.774183
