location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18021,2021-03-14,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,2447,44,,,0,0,0,0,0,1,2,0,0,0,4,23,62,146,79,389,363,358,349,320,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1099,1340,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,21,-7,,4.75,10.77,5.38,,5.07,7.6,,,5.7,14.89,6.33,7.6,,31.99,6.33,6.97,6.844444,1.638889,11.85,0.0,,-0.944444,57.88955
US_IN_18021,2021-03-15,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,4,0,2451,44,,,0,0,0,1,0,0,2,1,0,0,4,23,62,147,79,389,365,359,349,320,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,1101,1342,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,0,13,-16,6,4.43,6.0,10.7,6.26,3.91,8.35,7.83,,11.22,20.87,4.17,6.52,6.26,30.52,6.26,4.96,5.005556,0.783333,10.644444,1.905,,-2.858025,57.170909
US_IN_18021,2021-03-16,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,2454,44,,,0,0,0,0,0,0,1,0,1,0,4,23,62,147,79,389,366,359,350,320,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,1104,1342,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,15,1,10,-13,4,4.74,7.91,7.38,3.95,5.01,5.27,7.11,,10.54,22.92,3.69,4.74,6.32,35.31,5.53,5.8,5.505556,2.05,10.466667,9.398,,3.814815,90.076195
US_IN_18021,2021-03-17,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,2455,44,,,0,0,0,0,0,0,0,0,1,0,4,23,62,147,79,389,366,359,351,320,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1104,1343,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,10,13,-16,1,4.72,8.14,9.45,5.78,4.46,7.61,10.5,,7.35,23.1,3.67,4.2,,33.86,7.88,3.94,8.855556,3.8,16.233333,0.7112,,6.006173,83.760169
US_IN_18021,2021-03-18,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2457,44,,,0,0,1,0,0,1,0,0,0,0,4,23,63,147,79,390,366,359,351,320,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1105,1344,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,14,0,16,-17,4,7.83,5.48,11.74,4.18,4.18,4.7,9.13,,13.05,22.18,4.96,4.7,5.74,32.89,5.48,4.44,9.944444,4.333333,14.377778,15.0114,,8.673611,94.144011
US_IN_18021,2021-03-19,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,5,0,2462,44,,,0,0,0,1,0,0,1,3,0,0,4,23,63,148,79,390,367,362,351,320,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,1107,1347,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,15,-1,14,-15,2,8.64,7.52,9.75,5.29,4.74,6.96,7.8,,7.8,13.93,6.13,,7.8,26.74,,6.96,4.422222,-0.416667,11.544444,14.097,,-3.709877,55.782855
US_IN_18021,2021-03-20,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,8,0,2470,44,,,0,0,0,1,0,0,3,0,1,2,4,23,63,149,79,390,370,362,352,322,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,1110,1352,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,25,-1,22,-7,,6.18,7.21,7.55,,,8.58,10.29,,9.95,17.16,,5.15,,29.85,,7.89,5.516667,-2.266667,15.294444,0.0254,,-4.055556,50.593727
US_IN_18021,2021-03-21,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,2471,44,,,0,0,0,0,0,0,1,0,0,0,4,23,63,149,79,390,371,362,352,322,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1110,1353,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,34,-7,,5.08,9.49,7.12,6.78,6.44,6.44,9.49,,,19.66,5.08,7.8,4.75,34.57,4.75,4.75,8.955556,-0.883333,18.755556,0.0,,-2.160494,46.563971
US_IN_18021,2021-03-22,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,5,0,2476,44,,,0,0,0,0,0,0,0,0,3,2,4,23,63,149,79,390,371,362,355,324,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,1111,1357,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,0,15,-29,3,,8.53,4.78,5.46,4.78,,6.48,,8.53,17.74,,6.48,4.78,39.23,7.16,4.78,11.488889,1.85,19.155556,0.0,,2.117284,53.693398
US_IN_18021,2021-03-23,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,2477,44,,,0,1,0,0,0,0,0,0,0,0,4,24,63,149,79,390,371,362,355,324,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1111,1358,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,9,-10,7,-28,5,7.72,11.74,6.37,6.04,4.7,6.37,9.06,,10.06,18.79,5.03,5.7,,38.91,,5.7,13.894444,7.505556,19.088889,0.197556,,6.975309,63.336689
US_IN_18021,2021-03-24,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2479,44,,,0,0,0,1,0,0,0,0,0,1,4,24,63,150,79,390,371,362,355,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1112,1359,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,12,0,11,-29,3,7.78,7.13,8.75,,4.54,5.19,9.4,,6.81,14.59,6.16,11.35,6.16,33.4,10.38,8.11,16.644444,10.605556,21.561111,0.8636,,9.679012,63.87697
US_IN_18021,2021-03-25,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2481,44,,,0,0,0,0,0,1,0,1,0,0,4,24,63,150,79,391,371,363,355,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1114,1359,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,10,1,19,-30,7,4.48,,7.99,5.44,,7.67,8.95,4.8,9.27,21.11,,5.12,4.48,31.34,7.99,7.99,11.477778,6.511111,19.211111,1.1684,,8.432099,82.808603
US_IN_18021,2021-03-26,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2483,44,,,0,0,0,0,0,1,0,1,0,0,4,24,63,150,79,392,371,364,355,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1115,1360,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,0,-9,17,-34,7,5.23,5.23,,7.2,4.91,5.89,10.14,,14.39,16.03,,10.47,,29.11,11.45,5.23,10.655556,6.988889,15.611111,14.4272,,8.265432,86.149654
US_IN_18021,2021-03-27,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,2484,44,,,0,0,0,1,0,0,0,0,0,0,4,24,63,151,79,392,371,364,355,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1115,1361,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,26,11,18,-6,,5.1,14.22,5.47,,,5.83,8.75,,9.48,13.85,5.83,5.83,5.47,32.45,5.83,,12.505556,5.466667,23.816667,0.2032,,7.932099,73.703079
US_IN_18021,2021-03-28,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2486,44,,,0,0,0,1,0,1,0,0,0,0,4,24,63,152,79,393,371,364,355,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1116,1362,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,21,-10,,5.18,6.16,7.13,,,6.16,10.04,,5.51,19.12,,8.75,4.54,35.64,8.42,5.18,10.461111,5.544444,22.055556,12.8524,,4.907407,69.467563
US_IN_18021,2021-03-29,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2488,44,,,0,0,0,0,0,0,2,0,0,0,4,24,63,152,79,393,373,364,355,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1117,1363,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,6,22,-12,2,6.17,10.54,10.03,3.6,5.14,6.17,5.66,,6.17,13.11,4.63,5.66,19.28,30.59,6.43,3.6,6.366667,-1.483333,15.672222,1.1938,,-1.228395,58.724158
US_IN_18021,2021-03-30,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,2491,44,,,0,0,0,0,0,1,0,2,0,0,4,24,63,152,79,394,373,366,355,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1119,1364,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,-1,22,-14,4,5.54,7.66,10.03,4.49,4.22,5.01,11.61,,6.86,19.53,,5.01,6.86,34.84,7.13,4.22,13.416667,5.355556,22.644444,0.225778,,1.759259,45.397513
US_IN_18021,2021-03-31,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,2494,44,,,0,0,0,0,0,1,0,1,1,0,4,24,63,152,79,395,373,367,356,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1120,1366,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,19,9,17,-17,3,6.7,20.09,7.47,3.61,,5.67,6.7,4.64,6.7,19.32,5.92,6.7,6.18,32.46,6.7,4.12,8.872222,3.505556,15.838889,2.1844,,-0.623457,52.173839
US_IN_18021,2021-04-01,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,7,0,2501,44,,,0,0,0,1,1,1,0,2,2,0,4,24,63,153,80,396,373,369,358,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,1124,1369,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,27,17,28,-19,3,,8.77,5.48,5.48,6.3,5.75,9.04,,7.95,13.7,4.11,7.4,3.84,37.0,5.21,3.84,1.827778,-2.416667,8.277778,0.1524,,-7.567901,50.002935
US_IN_18021,2021-04-02,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2503,44,,,0,0,0,0,0,1,0,1,0,0,4,24,63,153,80,397,373,370,358,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1125,1370,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,18,8,16,-46,9,5.05,9.09,7.74,,,8.08,6.06,,9.09,19.85,6.39,5.72,5.72,29.61,5.38,4.71,1.405556,-5.777778,9.705556,0.0,,-7.975309,49.763251
US_IN_18021,2021-04-03,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2505,44,,,0,0,0,0,0,1,0,0,1,0,4,24,63,153,80,398,373,370,359,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1125,1372,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,38,29,10,-16,,,9.38,8.33,5.21,5.9,,6.6,,,14.93,5.56,,,26.39,6.25,,7.861111,-1.561111,19.038889,0.0,,-3.993827,43.086506
US_IN_18021,2021-04-04,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,2506,44,,,0,0,0,0,0,0,0,0,1,0,4,24,63,153,80,398,373,370,360,325,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1125,1373,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,7,-14,,8.0,7.65,4.87,,7.65,6.95,7.65,,,18.08,5.56,6.26,5.91,31.29,8.0,6.61,14.416667,4.683333,23.544444,0.0,,2.555556,45.064001
US_IN_18021,2021-04-05,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,8,0,2514,44,,,0,0,1,3,0,0,1,1,0,2,4,24,64,156,80,398,374,371,360,327,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,4,1129,1377,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,10,24,-12,1,5.0,12.21,9.71,6.66,,7.22,10.27,,10.55,18.32,,12.21,6.11,29.42,9.99,3.88,16.777778,7.305556,25.216667,0.0,,6.061728,49.708902
US_IN_18021,2021-04-06,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,6,0,2520,44,,,0,0,0,0,0,1,2,1,1,0,4,24,64,156,80,399,376,372,361,327,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,1131,1381,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,10,8,-15,1,4.84,8.55,8.55,4.28,5.13,5.13,9.12,,6.84,22.23,4.28,7.7,,39.9,9.4,8.84,18.244444,9.955556,25.777778,0.0,,9.240741,56.195397
US_IN_18021,2021-04-07,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,5,0,2525,44,,,0,0,0,0,0,2,2,0,0,1,4,24,64,156,80,401,378,372,361,328,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,1132,1385,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,16,15,-15,0,4.43,9.68,11.62,4.98,,4.98,6.92,3.87,8.02,19.09,5.81,9.96,5.81,34.3,7.47,6.09,19.092593,11.882716,26.580247,0.4445,,11.458333,61.42164
US_IN_18021,2021-04-08,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,2528,44,,,0,0,0,0,0,0,0,0,0,0,4,24,64,156,80,401,378,372,361,328,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1134,1386,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,11,23,-14,3,4.61,8.41,9.22,5.15,,6.78,13.56,,8.95,21.16,,5.97,5.15,34.99,6.78,7.87,17.265432,13.203704,23.87037,2.596444,,12.916667,75.646791
US_IN_18021,2021-04-09,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,4,0,2532,44,,,0,0,0,0,0,1,0,1,2,0,4,24,64,156,80,402,378,373,363,328,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,1137,1387,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,23,-1,23,-12,0,5.85,11.7,5.29,4.74,4.18,4.46,8.36,,9.2,21.73,,11.7,3.9,37.9,8.36,6.97,16.783951,9.240741,26.493827,3.447143,,8.3125,57.323267
US_IN_18021,2021-04-10,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2534,44,,,0,0,0,0,0,0,1,0,0,1,4,24,64,156,80,402,379,373,363,329,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1137,1389,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,26,2,12,-10,,5.95,11.23,9.91,,5.29,9.25,9.25,,6.61,15.86,4.63,6.61,5.95,34.03,8.26,8.59,16.472222,11.761111,24.205556,2.0574,,11.820988,74.09229
US_IN_18021,2021-04-11,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,1,0,2535,44,,,0,0,0,0,0,0,0,0,0,0,4,24,64,156,80,402,379,373,363,329,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1138,1389,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,27,-11,,5.47,7.09,9.02,,6.12,,9.34,5.47,4.51,22.87,8.05,7.41,,42.52,9.66,5.8,9.872222,8.411111,15.755556,11.1252,,7.518519,85.706028
US_IN_18021,2021-04-12,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2537,44,,,0,0,0,0,0,1,0,1,0,0,4,24,64,156,80,403,379,374,363,329,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1139,1390,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,10,24,-14,2,,7.25,7.25,5.86,,7.81,9.2,,6.14,23.71,3.9,6.69,4.18,33.75,3.9,4.74,12.05,6.983333,19.205556,7.5184,,7.888889,75.503966
US_IN_18021,2021-04-13,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2539,44,,,0,0,0,0,0,0,1,0,1,0,4,24,64,156,80,403,380,374,364,329,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1139,1392,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,19,5,13,-15,2,6.8,10.21,5.67,4.82,5.95,6.52,7.66,3.97,8.22,22.4,5.39,7.37,4.54,38.84,7.09,7.66,12.822222,7.938889,18.25,0.4064,,4.135802,55.888641
US_IN_18021,2021-04-14,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,8,0,2547,44,,,0,0,0,0,1,0,3,2,1,0,4,24,64,156,81,403,383,376,365,329,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,1142,1397,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,23,17,17,-19,2,5.6,8.39,8.39,5.04,5.32,5.6,9.52,5.04,8.68,24.35,,8.12,6.44,37.78,7.56,5.6,11.927778,7.383333,17.4,0.0508,,2.055556,51.559363
US_IN_18021,2021-04-15,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,4,0,2551,44,,,0,0,0,0,0,0,1,1,1,1,4,24,64,156,81,403,384,377,366,330,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1143,1400,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,28,8,23,-16,3,5.9,14.05,8.43,7.03,7.03,9.84,10.96,,6.46,21.92,3.94,7.31,4.5,32.88,8.15,,8.316667,1.672222,15.705556,0.0,,0.197531,56.754636
US_IN_18021,2021-04-16,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,3,0,2554,44,,,0,0,0,0,1,0,1,0,0,1,4,24,64,156,82,403,385,377,366,331,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,1143,1403,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,18,0,21,-17,2,6.73,7.57,8.13,5.89,4.21,7.29,8.97,,9.81,22.43,9.53,5.33,,35.05,7.01,6.17,9.344444,1.822222,16.4,0.0,,1.796296,59.2702
US_IN_18021,2021-04-17,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2532,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,32,8,28,-18,,5.47,10.95,5.47,5.82,,9.24,7.53,,4.79,14.37,5.47,9.24,5.13,34.89,,5.82,10.927778,5.4,16.316667,0.0,,3.444444,60.24749
US_IN_18021,2021-04-18,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,0,2534,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,,36,-10,,7.41,7.75,5.39,,,8.09,8.09,8.09,,17.18,,,,38.4,8.42,6.4,10.516667,3.227778,17.644444,0.508,,2.561728,57.944895
US_IN_18021,2021-04-19,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,8,0,2562,44,,,0,0,0,0,0,0,2,3,2,1,4,24,64,156,82,403,387,380,368,332,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,1146,1408,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,,18,27,-14,2,5.3,8.37,4.74,5.3,4.18,7.81,8.64,4.74,7.81,21.75,4.46,5.02,4.18,37.64,7.81,5.58,11.688889,3.788889,19.905556,1.5875,,3.759259,58.022934
US_IN_18021,2021-04-20,ChIJn7wj81AFbYgR6HOU7dWZYuo,Q499542,geoId/18021,US,United States of America,IN,Indiana,18021,Clay County,US,USA,2,2,1,2564,45,,,0,0,0,0,0,1,1,0,0,0,4,24,64,156,82,404,388,380,368,332,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1147,1409,26167,12927,13240,3238,3326,3077,3146,3248,3684,3397,1888,1163,1111455,39.4,-87.11,933,78.216667,12,2,13,-17,6,4.21,10.94,5.33,,7.29,8.13,15.43,5.05,6.73,20.48,5.61,10.38,3.93,29.17,10.94,6.17,6.033333,0.455556,14.611111,1.4478,,1.351852,73.757754
