location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21161,2022-03-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4681,103,8,8645,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-11,8.51,10.63,8.15,14.53,19.49,6.73,29.42,6.38,10.388889,7.244444,18.155556,3.414889,,2.617284,58.286087
US_KY_21161,2022-03-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4681,103,3,8648,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,-16,7.18,12.57,6.82,7.18,16.88,,29.81,,6.188889,2.294444,12.566667,0.0,,1.037037,69.38336
US_KY_21161,2022-03-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4681,103,7,8655,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-22,6.65,11.52,11.08,7.53,20.38,,32.35,,3.444444,1.144444,7.372222,2.322286,,-1.265432,72.115829
US_KY_21161,2022-03-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4681,103,5,8660,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-18,11.99,16.6,10.6,14.29,16.6,,34.58,,0.611111,-2.555556,5.65,0.2032,,-7.216049,55.790299
US_KY_21161,2022-03-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,75,0,4756,103,0,8660,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-12,10.1,14.43,6.86,11.18,19.12,5.77,38.6,6.13,0.016667,-6.066667,6.027778,0.0,,-9.469136,49.237528
US_KY_21161,2022-03-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4756,103,0,8660,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,-11,6.16,11.95,9.42,7.24,21.37,,35.13,7.24,1.9,-4.016667,7.138889,0.0,,-9.018519,44.70802
US_KY_21161,2022-03-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4756,103,1,8661,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,14,-10,6.71,17.14,9.69,8.57,18.26,7.45,35.4,9.69,14.25,3.411111,27.005556,0.0,,-1.820988,33.128042
US_KY_21161,2022-03-31,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4756,103,3,8664,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-11,12.87,14.38,9.09,13.25,21.95,10.6,35.2,6.81,14.405556,4.905556,26.311111,1.233714,,7.006173,60.822888
US_KY_21161,2022-04-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4756,103,4,8668,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-12,,10.85,6.59,7.75,18.6,9.69,41.07,,4.166667,1.211111,6.794444,1.705429,,-0.345679,72.431217
US_KY_21161,2022-04-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4756,103,1,8669,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-17,9.79,10.29,7.84,8.82,20.08,,42.12,,3.955556,-2.627778,11.083333,0.4826,,-2.388889,63.492633
US_KY_21161,2022-04-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4756,103,2,8671,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-9,,8.58,10.6,7.57,18.17,,40.88,9.09,7.733333,1.75,13.261111,0.0,,0.425926,59.788224
US_KY_21161,2022-04-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,33,0,4789,103,1,8672,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-5,8.58,15.3,8.95,9.7,24.25,10.07,41.78,10.07,8.727778,2.555556,14.522222,0.366889,,1.271605,59.912565
US_KY_21161,2022-04-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4789,103,0,8672,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-10,7.41,11.48,7.41,7.41,17.78,,27.41,,9.883333,4.577778,13.977778,4.136571,,7.58642,86.389557
US_KY_21161,2022-04-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4789,103,3,8675,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-11,6.54,9.09,,8.0,26.54,8.36,31.99,,10.544444,5.844444,15.622222,9.289143,,9.839506,95.528139
US_KY_21161,2022-04-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4789,103,0,8675,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,7,-10,,10.13,6.38,11.63,23.26,,33.01,6.75,9.094444,5.222222,13.616667,9.978571,,5.04321,75.839118
US_KY_21161,2022-04-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4789,103,0,8675,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-15,,10.07,7.83,9.7,18.65,8.95,34.7,5.6,5.5,1.844444,11.616667,0.943429,,1.265432,74.336083
US_KY_21161,2022-04-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4789,103,3,8678,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,7,-16,7.37,8.36,9.83,10.81,17.7,,33.43,,3.544444,0.822222,7.616667,2.866571,,0.345679,79.555177
US_KY_21161,2022-04-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4789,103,0,8678,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-11,,13.85,12.25,,19.18,,41.02,,6.933333,-0.677778,16.805556,0.8382,,-0.87037,57.346945
US_KY_21161,2022-04-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,26,0,4815,103,4,8682,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,-20,8.29,11.79,9.17,10.91,23.57,,37.98,7.86,13.766667,9.883333,18.133333,0.0,,6.401235,61.589791
US_KY_21161,2022-04-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4815,103,0,8682,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-18,,10.61,13.26,10.61,15.03,10.61,32.26,11.49,14.816667,9.7,20.588889,8.164286,,12.876543,88.040139
US_KY_21161,2022-04-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4815,103,2,8684,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,7,-20,7.01,20.58,,19.71,18.39,10.07,36.78,13.14,18.45,13.033333,23.544444,0.3175,,14.839506,79.612308
US_KY_21161,2022-04-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4815,103,2,8686,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,17,-16,,9.07,7.64,12.41,23.39,,42.97,7.64,13.311111,6.327778,20.805556,17.78,,6.234568,62.202865
US_KY_21161,2022-04-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4815,103,5,8691,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,14,-31,,9.83,,12.29,22.62,,34.91,,12.538889,4.455556,21.344444,1.3716,,-1.444444,38.110588
US_KY_21161,2022-04-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4815,103,1,8692,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-22,,12.54,7.84,7.84,15.15,7.84,33.97,,14.172222,8.922222,19.072222,1.632857,,7.191358,62.75371
US_KY_21161,2022-04-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4815,103,1,8693,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-26,-31,8.56,9.63,,,21.41,,32.11,8.03,7.155556,0.983333,16.761111,0.2286,,-2.728395,49.702817
US_KY_21161,2022-04-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,39,0,4854,103,0,8693,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-15,7.38,10.43,9.99,13.47,21.72,11.73,39.97,11.29,5.6,1.544444,10.261111,6.604,,0.592593,70.621497
US_KY_21161,2022-04-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4854,103,0,8693,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-11,9.15,10.67,6.86,17.15,26.68,6.86,36.22,6.1,4.844444,0.888889,10.583333,4.85775,,-1.037037,65.867563
US_KY_21161,2022-04-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4854,103,2,8695,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-9,,9.78,13.44,14.67,27.7,6.11,35.44,7.74,8.866667,0.838889,19.311111,0.0,,-0.401235,52.842157
US_KY_21161,2022-04-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4854,103,3,8698,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-10,,9.39,7.51,11.64,27.41,,37.17,,15.572222,12.8,18.277778,2.032,,7.734568,60.335334
US_KY_21161,2022-04-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4854,103,2,8700,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-12,,13.97,,6.98,22.6,,34.92,,16.444444,8.605556,25.461111,1.397,,10.709877,69.625093
US_KY_21161,2022-04-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4854,103,3,8703,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,9,-15,,11.12,8.47,12.71,18.54,,46.09,,21.022222,10.488889,28.694444,0.0,,11.660494,55.492036
US_KY_21161,2022-04-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4854,103,1,8704,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-14,,11.23,10.21,8.68,22.46,9.19,38.79,7.66,22.277778,14.25,28.255556,0.0,,12.450617,53.813751
US_KY_21161,2022-04-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,60,1,4914,104,1,8705,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-9,6.05,16.26,10.59,13.99,25.34,6.05,43.87,6.43,20.722222,15.45,27.177778,0.0,,13.993827,65.465425
US_KY_21161,2022-04-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4914,104,0,8705,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-10,,14.07,7.41,10.74,24.81,7.78,36.29,7.04,11.027778,5.838889,21.0,1.9685,,5.080247,67.077367
US_KY_21161,2022-04-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4914,104,1,8706,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-11,8.29,15.39,6.71,12.63,26.05,7.89,37.49,6.31,9.411111,2.711111,17.227778,0.4572,,0.975309,56.211069
US_KY_21161,2022-04-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4914,104,1,8707,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-10,,10.62,6.45,7.59,32.24,7.21,29.21,7.59,10.788889,3.461111,17.988889,0.0,,1.450617,52.939802
US_KY_21161,2022-04-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4914,104,2,8709,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,-12,6.18,15.06,9.27,6.18,15.06,6.56,35.14,10.04,14.633333,7.322222,21.566667,0.03175,,2.67284,44.725017
US_KY_21161,2022-04-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4914,104,1,8710,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-12,,15.2,,10.3,14.71,,37.77,10.3,16.455556,10.377778,22.633333,2.794,,9.925926,66.849011
US_KY_21161,2022-05-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4914,104,0,8710,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,15,-9,,15.22,10.66,9.13,13.19,9.13,43.13,,20.077778,12.933333,24.733333,3.84175,,12.845679,63.597791
US_KY_21161,2022-05-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,60,0,4974,104,2,8712,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,-10,7.27,13.01,14.54,9.95,27.56,7.27,34.06,9.95,16.216667,6.916667,24.188889,1.3208,,8.024691,58.611712
US_KY_21161,2022-05-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4974,104,0,8712,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,15,-12,6.34,11.94,13.8,5.97,26.86,10.45,33.58,8.95,18.816667,10.277778,26.877778,2.19075,,13.067901,70.170161
US_KY_21161,2022-05-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4974,104,3,8715,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-12,6.5,14.53,8.41,10.32,22.17,10.32,32.49,7.26,15.311111,11.933333,21.761111,12.446,,12.259259,82.041292
US_KY_21161,2022-05-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4974,104,0,8715,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-10,6.08,13.67,11.77,9.87,20.51,,35.32,,14.727778,11.561111,19.35,0.0,,11.067901,79.071992
US_KY_21161,2022-05-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4974,104,2,8717,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-16,6.72,8.82,7.56,,18.48,6.72,35.29,,17.016667,13.077778,21.872222,17.93875,,15.302469,90.78728
US_KY_21161,2022-05-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4974,104,2,8719,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,24,-14,,11.81,9.45,,18.89,11.81,32.12,,13.216667,10.927778,19.1,16.8275,,11.574074,89.944291
US_KY_21161,2022-05-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,4974,104,1,8720,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,30,-15,10.41,8.33,8.33,,20.83,9.37,41.65,,13.561111,7.022222,20.538889,0.677333,,7.697531,67.546738
US_KY_21161,2022-05-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,43,1,5017,105,0,8720,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-9,,13.66,5.85,7.42,23.41,6.24,32.39,,16.772222,8.161111,25.083333,0.0,,9.339506,61.509013
US_KY_21161,2022-05-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,5017,105,1,8721,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-7,,12.62,9.18,9.18,27.16,11.09,37.87,11.09,20.166667,10.688889,28.344444,0.0,,12.487654,61.639608
US_KY_21161,2022-05-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,5017,105,1,8722,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,14,-13,6.32,16.58,7.5,9.47,20.14,11.05,36.32,11.84,22.861111,13.416667,29.65,0.0,,14.839506,60.865811
US_KY_21161,2022-05-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,5017,105,4,8726,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-12,,16.81,9.21,13.61,29.22,8.8,32.42,12.41,20.561111,10.8,29.094444,0.0,,10.246914,52.109754
US_KY_21161,2022-05-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,5017,105,1,8727,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,6,-9,,14.52,10.99,11.77,23.93,9.03,33.74,7.46,21.85,12.933333,28.527778,0.0,,13.845679,60.447588
US_KY_21161,2022-05-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,0,8727,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,13,-5,,15.6,11.07,12.08,22.14,11.07,32.71,12.08,21.633333,14.733333,28.277778,0.0,,16.080247,70.571705
US_KY_21161,2022-05-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,1,8728,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,13,-12,,20.68,12.8,7.88,21.67,13.29,41.36,8.86,20.538889,13.794444,28.961111,4.374444,,15.604938,73.035663
US_KY_21161,2022-05-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,2,8730,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-9,,15.36,6.74,,18.73,13.11,31.47,14.24,19.461111,14.166667,27.244444,4.699,,12.851852,65.765154
US_KY_21161,2022-05-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,1,8731,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-16,7.06,16.32,6.62,13.23,25.14,9.7,38.81,8.82,19.216667,11.255556,26.933333,1.143,,9.493827,53.601995
US_KY_21161,2022-05-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,0,8731,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-10,,15.36,8.06,11.13,26.49,8.06,42.99,12.28,18.588889,11.538889,26.572222,0.15875,,12.450617,68.567708
US_KY_21161,2022-05-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,2,8733,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,11,-10,6.61,16.11,8.26,9.91,23.96,10.74,34.7,10.33,19.805556,13.622222,27.761111,7.71525,,17.203704,84.885334
US_KY_21161,2022-05-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,0,8733,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-16,7.85,16.14,7.85,9.6,22.68,10.47,33.15,10.9,23.866667,16.455556,30.711111,24.5745,,18.407407,71.865232
US_KY_21161,2022-05-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,1,8734,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,0,-13,8.6,14.17,10.12,8.6,28.84,13.15,31.37,18.72,24.627778,18.827778,30.483333,12.827,,18.820988,70.20276
US_KY_21161,2022-05-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,0,8734,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-23,,20.07,8.12,8.12,26.76,10.03,43.96,9.56,19.066667,16.938889,22.55,9.30275,,16.660494,85.972853
US_KY_21161,2022-05-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,1,8735,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,8,-10,,18.31,14.47,8.51,29.8,14.47,34.91,11.92,14.316667,10.983333,20.222222,0.85725,,9.320988,72.182092
US_KY_21161,2022-05-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,0,8735,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,4,-11,8.6,15.48,7.74,12.04,25.8,9.89,33.11,11.18,15.611111,10.338889,22.372222,0.1778,,11.790123,77.724354
