location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47003,2022-05-23,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21537,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,4,5,,-20,5,5.17,6.28,3.51,16.07,9.24,8.13,7.21,6.47,3.69,9.79,4.25,5.54,2.96,5.17,10.35,9.05,5.54,2.77,3.51,5.91,,3.51,6.65,31.78,6.84,4.25,15.34,4.62,4.99,3.33,4.99,46.01,4.43,8.5,6.65,5.54,3.88,2.59,2.77,19.216667,17.55,22.45,2.2606,,17.216049,89.730535
US_TN_47003,2022-05-24,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,17,21554,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,8,15,,-20,3,4.44,4.63,2.96,19.62,4.63,6.66,6.11,4.63,3.15,7.41,5.18,6.48,,5.18,10.37,4.26,5.74,4.07,5.55,4.44,4.81,3.7,10.55,23.14,7.78,3.52,11.48,2.59,5.0,3.7,8.89,40.91,5.0,10.92,5.92,5.92,7.22,2.96,4.44,19.427778,15.888889,26.261111,3.217333,,16.635802,84.39175
US_TN_47003,2022-05-25,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21554,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,16,,-20,4,5.47,5.29,4.34,16.99,10.01,6.8,7.36,,,5.85,3.4,8.49,,4.34,7.93,5.1,7.17,4.91,5.85,3.4,3.21,4.15,6.61,25.3,7.93,,11.89,,5.1,3.21,8.49,45.3,5.66,12.08,6.99,4.91,6.8,3.02,3.02,21.388889,18.288889,25.322222,7.366,,19.234568,87.053356
US_TN_47003,2022-05-26,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,8,21562,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,11,16,,-23,7,5.93,5.56,4.82,19.27,6.11,7.97,4.82,4.63,,8.89,3.52,6.3,4.08,3.89,10.19,4.63,6.67,5.19,6.11,5.19,2.78,4.26,8.52,24.45,7.04,,10.93,,4.82,4.45,5.74,40.57,6.48,11.67,8.89,6.11,7.78,3.33,2.96,20.855556,18.533333,24.383333,3.471333,,18.54321,86.818805
US_TN_47003,2022-05-27,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,7,21569,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,13,20,,-25,4,4.98,7.96,6.37,18.12,7.37,3.38,5.38,3.98,,9.76,,5.58,,2.99,8.16,,4.38,,3.38,,5.77,,7.37,20.51,3.98,3.78,8.56,,3.98,4.58,5.38,40.62,3.98,10.95,4.58,6.57,4.38,,2.99,18.733333,15.177778,22.716667,3.0988,,14.493827,77.11759
US_TN_47003,2022-05-28,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21569,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,17,21,,-28,-2,3.64,6.21,4.28,15.42,7.5,4.92,,,4.92,8.35,,4.5,4.71,3.21,10.49,5.35,4.5,,4.07,,3.43,3.85,8.78,20.56,3.21,,10.92,,4.92,4.07,5.14,41.54,4.92,11.99,6.0,5.57,3.43,3.21,,18.616667,13.272222,24.066667,1.4732,,14.314815,76.45659
US_TN_47003,2022-05-29,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21569,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,13,30,,-29,-2,5.71,8.46,3.39,19.47,5.5,5.29,5.71,6.14,4.02,9.95,3.6,7.41,4.44,4.44,9.73,6.35,,,6.14,4.87,3.81,4.02,4.87,27.51,3.81,,16.93,,,6.56,4.87,47.82,4.44,14.81,8.68,4.87,,7.41,2.96,20.583333,12.761111,29.161111,2.7178,,14.746914,69.268555
US_TN_47003,2022-05-30,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21569,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,-4,13,,-66,17,3.58,5.97,5.17,12.94,8.16,7.36,5.97,4.97,3.58,9.95,5.37,5.37,2.98,3.58,8.76,4.97,3.58,,4.18,4.58,5.97,2.98,5.97,26.47,5.17,,12.94,,4.97,4.38,5.17,46.37,5.97,9.15,5.77,6.17,5.97,4.58,3.38,23.616667,15.877778,30.944444,0.0,,16.820988,65.508148
US_TN_47003,2022-05-31,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,7,21576,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,18,24,,-20,2,4.92,5.46,4.74,14.93,6.92,6.37,4.55,6.92,4.01,9.29,,8.56,4.01,5.1,10.2,6.19,4.01,3.82,6.01,2.91,2.73,4.37,8.92,27.32,6.19,3.64,13.48,3.82,3.46,3.46,3.82,42.61,5.46,11.11,7.1,4.74,3.1,3.46,3.1,25.377778,18.783333,31.527778,0.0,,18.320988,64.910103
US_TN_47003,2022-06-01,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,9,21585,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,22,24,,-20,2,5.19,5.37,3.52,16.68,8.15,7.97,5.37,3.52,,8.71,5.37,4.63,3.71,4.63,12.97,5.19,6.86,3.15,,3.89,3.89,2.78,11.3,26.5,3.89,4.08,13.34,,7.23,4.08,7.97,41.69,5.19,12.04,5.93,9.45,8.34,4.82,3.15,25.538889,18.588889,32.144444,0.0,,19.32716,68.154333
US_TN_47003,2022-06-02,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,1,21586,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,7,13,,-20,5,6.49,6.49,6.13,16.05,7.21,5.95,7.75,3.61,5.23,5.95,5.23,4.51,4.15,4.87,10.64,5.23,3.42,2.88,,5.95,5.23,,7.75,23.62,4.15,,15.14,4.15,6.85,4.15,7.03,45.61,4.51,14.6,7.39,6.85,5.77,3.61,3.79,24.488889,19.983333,30.361111,0.9652,,20.351852,77.621425
US_TN_47003,2022-06-03,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,3,21589,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,30,,-19,2,6.72,5.76,5.76,14.79,8.07,7.3,6.53,2.69,,6.15,4.04,3.65,5.38,,11.53,5.38,4.8,3.07,5.57,2.88,4.23,,5.76,22.48,6.72,5.57,12.87,2.69,4.8,4.61,7.11,37.66,4.61,12.68,4.42,6.34,4.8,3.84,2.69,22.561111,19.0,27.661111,0.733778,,16.407407,68.695212
US_TN_47003,2022-06-04,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,2,21591,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,16,19,,-15,-3,5.24,5.24,3.35,16.14,7.13,4.61,5.03,,4.82,7.13,5.66,5.66,4.4,3.77,7.34,6.5,5.03,2.94,3.56,,4.82,,6.71,18.45,3.15,,15.72,4.61,,5.66,4.82,44.24,4.4,14.47,4.82,5.24,3.98,2.94,3.77,21.205556,13.227778,28.6,0.0,,12.845679,59.244613
US_TN_47003,2022-06-05,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21591,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,15,36,,-15,0,5.84,7.04,3.42,15.5,7.85,4.03,5.23,5.03,5.43,10.06,3.42,6.84,5.23,6.64,9.66,6.24,5.23,4.23,4.43,4.03,,3.22,7.25,20.53,4.63,,13.69,3.42,,3.42,4.83,47.5,5.84,13.89,5.84,5.63,4.23,5.23,,21.888889,13.944444,29.783333,0.0,,14.246914,61.745921
US_TN_47003,2022-06-06,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21591,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,7,13,,-18,3,6.39,7.49,3.47,19.36,7.49,4.75,5.48,4.02,3.65,9.13,3.65,6.03,3.47,5.11,11.32,7.85,5.66,,4.2,3.83,3.83,,8.95,24.84,5.84,3.29,16.98,4.75,4.75,3.29,4.02,43.28,4.75,11.32,7.12,4.93,5.3,4.02,2.92,23.75,18.361111,29.561111,0.0,,17.728395,68.784807
US_TN_47003,2022-06-07,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,7,21598,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,5,17,,-20,5,4.28,8.93,3.93,16.78,7.14,6.07,5.71,2.68,4.64,9.28,5.36,4.64,3.93,5.89,11.78,5.53,4.11,,4.28,,4.46,3.75,10.89,22.85,5.36,3.93,13.92,3.93,5.18,3.75,8.03,39.09,6.25,12.14,7.67,5.89,4.64,3.21,2.86,24.005556,21.122222,29.044444,4.4958,,21.197531,83.969871
US_TN_47003,2022-06-08,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,3,21601,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,13,16,,-20,4,6.87,5.2,,16.9,8.36,5.57,6.68,4.27,,8.73,5.76,4.08,2.6,4.08,12.81,5.76,5.01,4.27,4.46,5.38,5.38,,10.4,23.21,6.13,3.16,13.93,3.9,,3.53,6.68,43.27,5.76,9.29,5.57,8.54,6.5,4.46,,23.305556,19.888889,29.266667,6.1214,,21.135802,87.362708
US_TN_47003,2022-06-09,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,1,21602,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,15,25,,-20,3,8.94,7.79,3.99,14.07,9.51,8.56,5.51,3.42,3.61,7.22,5.89,3.61,4.75,4.37,11.98,4.37,5.13,,6.08,5.32,4.94,5.13,7.22,22.24,9.32,3.04,14.45,4.75,3.42,3.04,5.32,46.77,3.04,12.17,6.84,4.56,7.61,3.99,4.56,23.644444,20.1,27.988889,1.143,,18.160494,71.684394
US_TN_47003,2022-06-10,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,2,21604,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,6,20,,-23,5,,8.04,3.73,17.64,6.08,,4.31,3.73,2.75,9.02,2.94,4.71,,,8.04,2.94,3.92,4.31,3.73,3.33,,2.94,6.27,25.49,5.29,3.73,10.39,3.73,3.92,3.92,5.88,43.13,4.51,7.45,3.73,6.27,4.31,,,20.566667,13.638889,27.027778,0.0,,13.493827,63.741119
US_TN_47003,2022-06-11,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,1,21605,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,21,,-20,-2,5.45,3.14,3.14,14.25,6.29,4.19,5.03,4.82,,7.12,4.19,3.98,3.98,3.35,4.19,4.82,3.35,,3.77,5.87,3.98,,6.08,25.56,5.03,2.93,16.55,,4.61,3.56,5.24,38.55,5.03,11.31,7.96,,7.12,3.98,3.56,21.694444,14.222222,29.622222,0.0,,15.493827,67.630799
US_TN_47003,2022-06-12,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,1,21606,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,7,32,,-11,0,5.63,6.84,5.03,19.72,,3.42,3.62,3.42,,9.86,4.43,6.64,3.62,2.82,9.05,3.82,7.24,3.42,3.62,4.23,3.62,,7.24,23.95,5.43,3.42,11.47,3.22,,4.02,6.44,41.85,3.82,11.67,7.24,6.84,4.43,3.02,,24.888889,18.466667,31.916667,0.0,,19.746914,72.820906
US_TN_47003,2022-06-13,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21606,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,3,12,,-19,4,6.94,7.31,4.57,13.7,9.13,4.93,6.21,4.57,4.02,8.22,4.02,6.58,2.92,5.48,10.23,5.3,6.39,2.92,3.47,4.02,5.12,,9.32,22.84,7.67,3.47,16.62,4.57,3.65,6.21,5.85,46.59,6.94,10.41,9.87,5.48,4.93,3.47,2.74,28.422222,22.7,34.5,0.0,,23.401235,73.44363
US_TN_47003,2022-06-14,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,6,21612,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,9,19,,-19,2,5.78,6.71,3.36,18.46,5.59,6.34,5.78,3.17,,8.95,4.29,6.53,2.98,4.66,8.02,3.17,5.59,2.8,2.8,4.1,3.73,,7.65,25.18,5.41,2.8,16.41,2.8,3.36,6.16,6.9,38.79,3.92,12.12,8.21,5.41,4.85,2.8,3.17,29.372222,23.527778,34.383333,0.0,,23.302469,69.432066
US_TN_47003,2022-06-15,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,4,21616,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,27,,-21,4,4.85,6.72,3.92,17.73,8.96,3.92,5.41,2.99,3.17,9.33,2.8,4.11,3.92,4.48,11.38,7.28,5.6,3.17,5.23,4.85,5.41,3.17,9.71,28.56,7.65,3.36,10.45,,3.55,5.04,6.91,37.89,5.41,12.69,7.84,7.28,3.73,3.36,,28.594444,22.644444,34.95,0.0508,,22.944444,71.297011
US_TN_47003,2022-06-16,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,6,21622,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,10,24,,-24,5,5.65,7.72,2.82,17.31,7.34,4.14,4.89,3.58,2.82,6.4,3.95,3.39,5.08,4.33,6.02,5.65,5.65,3.39,4.89,5.27,3.2,,7.15,25.41,5.27,3.39,14.3,,4.52,3.39,4.71,39.52,5.83,13.55,8.09,3.01,5.65,2.63,,28.761111,21.016667,35.105556,0.0,,21.679012,65.066585
US_TN_47003,2022-06-17,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21622,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,3,17,,-24,5,5.38,6.33,4.61,15.93,6.91,5.57,4.8,4.8,3.46,6.72,3.07,,5.57,,10.94,4.8,5.95,4.03,3.46,2.69,2.88,2.88,8.83,25.53,4.22,4.42,13.63,3.26,3.46,4.8,6.33,37.62,3.84,13.05,6.14,2.88,5.57,3.84,,27.288889,22.877778,33.566667,2.003778,,22.314815,73.799499
US_TN_47003,2022-06-18,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21622,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,31,30,,-22,-3,4.18,6.07,4.81,17.36,7.53,4.6,4.81,3.35,,7.32,3.97,3.56,,3.97,6.9,6.28,5.65,,,4.81,3.14,2.93,7.74,21.75,5.65,,15.27,3.14,,,6.9,35.77,3.56,13.8,6.28,4.6,3.56,,,25.583333,20.261111,31.038889,0.6604,,18.740741,65.866683
US_TN_47003,2022-06-19,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21622,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,10,33,,-21,0,6.52,5.93,,15.24,7.95,5.21,6.81,3.58,2.84,7.54,5.12,4.42,,5.58,7.38,5.26,,5.22,5.5,5.13,,3.28,8.09,18.99,7.74,2.97,15.41,2.83,4.92,3.68,7.01,46.1,5.62,10.64,5.63,3.25,3.81,4.1,,22.716667,13.761111,30.305556,0.0,,10.320988,45.549798
US_TN_47003,2022-06-20,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21622,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,12,11,,-23,5,7.79,4.77,2.74,15.21,7.2,5.98,5.83,5.57,3.42,7.1,5.38,5.34,3.82,4.81,8.01,7.26,5.57,5.6,4.73,5.48,5.62,2.88,8.4,22.87,5.17,,13.49,2.59,3.46,,9.8,44.25,2.56,14.62,6.74,4.45,3.68,5.84,3.79,23.044444,12.666667,33.088889,0.0,,11.141975,46.871172
US_TN_47003,2022-06-21,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21622,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,11,22,,-19,3,7.2,7.48,3.84,15.84,7.18,6.97,6.64,4.71,5.28,7.34,4.45,6.29,4.02,3.82,10.85,3.78,8.21,3.54,5.91,3.6,2.54,3.08,4.46,24.98,6.02,,12.08,,3.94,5.28,5.09,45.99,5.89,12.65,9.06,5.21,7.67,,,25.444444,15.788889,34.922222,0.0,,16.882716,59.002689
US_TN_47003,2022-06-22,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21622,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,15,20,,-20,3,3.62,7.63,3.33,14.09,9.57,7.31,6.17,2.98,,5.11,2.78,4.85,3.84,6.63,10.23,4.25,5.55,4.17,5.26,3.66,3.4,,9.32,21.72,5.68,3.34,10.74,,4.53,6.34,7.41,46.86,4.26,10.71,6.76,5.52,6.23,,3.3,28.205556,19.877778,35.95,0.0,,20.290123,61.829375
US_TN_47003,2022-06-23,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,14,21636,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,13,25,,-21,3,7.41,7.57,3.3,15.62,6.46,5.68,7.24,4.38,,7.81,3.78,5.74,4.07,5.17,11.26,4.91,5.84,4.77,3.62,6.05,6.02,2.81,7.54,21.77,5.97,4.54,8.47,2.93,5.17,4.4,8.54,44.64,4.59,7.85,6.55,5.54,6.82,3.16,3.9,28.444444,21.966667,34.094444,0.0,,19.160494,57.260944
US_TN_47003,2022-06-24,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21636,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,5,18,,-22,4,5.56,4.82,,16.77,8.34,3.18,6.5,3.55,,9.08,4.57,6.78,4.38,3.15,10.68,3.2,3.94,,4.93,5.04,3.0,2.82,9.65,24.04,5.21,3.31,13.34,2.97,2.6,3.31,7.37,42.31,5.03,12.29,6.7,6.29,5.22,4.83,4.42,26.127778,17.211111,34.133333,0.0,,15.925926,53.380787
US_TN_47003,2022-06-25,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21636,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,11,13,,-14,-1,4.83,6.94,4.55,13.59,7.06,5.87,6.43,4.09,3.86,9.31,3.13,,5.49,3.33,9.33,6.55,6.62,2.87,3.03,6.46,4.48,,7.56,23.19,4.73,2.82,13.36,3.69,,3.24,6.74,42.04,4.06,14.19,11.03,6.2,4.9,,,27.661111,21.322222,34.411111,0.0,,19.623457,61.648047
US_TN_47003,2022-06-26,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21636,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,6,24,,-13,2,6.41,8.61,3.69,14.1,7.75,5.25,8.41,4.75,3.61,7.62,3.99,4.88,4.13,3.42,9.55,6.65,5.62,4.81,3.74,3.77,3.56,,4.32,22.88,5.11,3.71,11.65,3.45,4.54,4.26,3.89,42.67,4.68,10.32,7.36,5.55,3.59,3.91,2.91,28.122222,22.683333,33.644444,0.0,,21.62963,67.262484
US_TN_47003,2022-06-27,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21636,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,8,8,,-24,5,5.71,8.12,,13.93,7.64,4.17,5.93,3.77,2.64,10.24,,5.66,4.9,4.69,9.87,4.55,5.38,3.26,5.54,,4.09,4.5,5.86,24.02,6.04,3.48,12.68,5.59,,3.94,7.59,44.99,5.92,11.02,5.59,6.38,4.63,3.71,2.9,25.316667,21.938889,30.75,0.254,,18.54321,67.176786
US_TN_47003,2022-06-28,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21636,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,13,23,,-23,4,6.65,8.03,2.73,18.45,6.81,6.34,6.65,5.41,,5.77,3.82,6.18,,6.13,8.91,5.51,6.13,3.19,4.56,4.52,2.64,3.99,7.7,27.07,8.43,2.86,14.29,2.92,3.98,4.49,7.17,44.88,5.11,13.81,8.9,4.03,6.47,,4.12,23.894444,16.827778,31.011111,0.0762,,13.018519,51.103002
US_TN_47003,2022-06-29,ChIJUb_CzAnoY4gRl7XF9rhmDJM,Q495052,geoId/47003,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2,,,,,0,21636,48211,23690,24521,6634,6774,6370,5987,6187,6368,5136,3259,1496,1848165,35.51,-86.46,1230,76.333333,14,18,,-25,5,7.31,5.9,5.79,13.45,6.74,5.4,6.52,4.7,2.81,9.78,5.6,6.34,5.29,6.32,9.71,5.54,6.0,3.89,5.82,4.69,7.22,3.03,7.67,24.56,8.58,3.31,11.97,3.97,5.57,7.38,7.12,47.53,5.4,11.93,8.54,6.49,5.45,,5.45,24.944444,17.894444,32.983333,0.0,,15.962963,58.403851
