location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54059,2021-03-14,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2195,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,14.28,,22.94,,27.53,6.405556,0.133333,12.927778,0.0,,-3.594444,49.317
US_WV_54059,2021-03-15,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2200,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,11.79,8.3,22.27,6.55,37.12,5.833333,0.966667,11.961111,0.0,,-4.5,47.746674
US_WV_54059,2021-03-16,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,0,2204,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,7.26,9.07,23.13,,36.74,10.688889,2.472222,21.661111,2.9464,,4.055556,63.62959
US_WV_54059,2021-03-17,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2211,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-15,13.47,10.33,29.64,,39.97,14.083333,5.605556,22.227778,0.03175,,7.705556,65.639371
US_WV_54059,2021-03-18,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,11,0,2222,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,13.49,,17.08,6.74,39.11,14.822222,8.566667,20.6,5.6388,,11.066667,78.545471
US_WV_54059,2021-03-19,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2227,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-21,11.09,8.2,21.69,7.23,40.98,7.472222,2.7,13.4,19.7612,,2.266667,70.366758
US_WV_54059,2021-03-20,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2234,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,13.04,,23.9,,30.42,5.988889,-1.205556,15.05,1.4224,,-7.788889,36.767013
US_WV_54059,2021-03-21,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2239,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,11.99,,22.42,,39.11,9.0,-0.677778,18.055556,0.0,,-6.222222,33.791103
US_WV_54059,2021-03-22,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,3,0,2242,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,7.26,,19.52,,40.4,11.85,2.338889,19.555556,0.0,,-5.288889,30.060885
US_WV_54059,2021-03-23,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,0,2246,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,12.69,,31.95,8.46,40.41,13.366667,6.611111,19.738889,0.0,,2.816667,50.37326
US_WV_54059,2021-03-24,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,15,0,2261,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,15.87,7.25,30.37,,40.35,16.744444,9.711111,23.894444,0.0,,8.861111,60.463468
US_WV_54059,2021-03-25,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2266,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,15.22,,30.0,9.56,34.34,15.422222,11.227778,22.322222,0.0,,9.866667,69.908233
US_WV_54059,2021-03-26,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,0,2270,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-16,18.79,,22.64,,37.58,16.983333,11.638889,21.227778,10.3124,,9.433333,61.258061
US_WV_54059,2021-03-27,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,14,0,2284,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,15.89,,19.99,,44.6,12.611111,6.933333,20.016667,2.794,,6.877778,68.371823
US_WV_54059,2021-03-28,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,8,0,2292,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,13.6,,19.22,9.38,38.44,13.372222,6.938889,17.172222,21.9964,,10.388889,82.421758
US_WV_54059,2021-03-29,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2298,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,13.06,8.11,27.02,7.66,39.62,6.177778,0.45,15.35,3.556,,-3.794444,49.038976
US_WV_54059,2021-03-30,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,3,0,2301,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,16.13,8.76,20.28,6.91,43.33,12.5,2.472222,23.205556,0.0,,-1.366667,38.429314
US_WV_54059,2021-03-31,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,8,0,2309,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-15,18.23,,30.24,,41.36,12.95,4.450617,21.038889,7.9756,,7.305556,68.748843
US_WV_54059,2021-04-01,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2315,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,12.39,,19.91,7.96,34.07,1.461111,-1.255556,4.616667,8.382,,-3.705556,69.125518
US_WV_54059,2021-04-02,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2322,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-32,15.33,12.94,24.92,10.06,32.58,-0.605556,-4.722222,5.588889,0.084667,,-10.505556,47.406663
US_WV_54059,2021-04-03,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,3,0,2325,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,9.03,,22.3,7.97,31.86,3.838889,-4.7,14.8,0.0,,-10.116667,35.583079
US_WV_54059,2021-04-04,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,2326,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,12.11,,16.51,8.8,37.42,11.044444,3.932099,19.694444,0.0,,-4.877778,32.846587
US_WV_54059,2021-04-05,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2332,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-26,17.8,7.49,24.35,,33.25,11.994444,2.555556,21.183333,0.0,,-3.011111,36.282606
US_WV_54059,2021-04-06,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,8,0,2340,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,15.21,9.68,23.51,8.76,45.18,16.882716,6.858025,24.67284,0.0,,2.864198,39.327569
US_WV_54059,2021-04-07,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,3,0,2343,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,20.0,9.78,30.23,8.0,41.78,18.555556,9.259259,26.487654,0.0,,6.012346,44.042333
US_WV_54059,2021-04-08,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,0,2347,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-21,15.8,8.78,22.83,,43.02,18.820988,11.574074,26.04321,0.0,,8.444444,51.157694
US_WV_54059,2021-04-09,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,8,0,2355,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,7.11,,18.95,7.11,45.49,18.283951,12.222222,25.901235,9.2964,,8.623457,53.352511
US_WV_54059,2021-04-10,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,11,0,2366,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,18.96,,22.12,,40.03,18.012346,12.104938,25.283951,1.481667,,8.45679,54.453629
US_WV_54059,2021-04-11,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2372,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,14.06,8.85,19.26,7.81,37.48,14.771605,11.41358,19.388889,9.144,,8.592593,66.660672
US_WV_54059,2021-04-12,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,3,0,2375,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-17,15.52,10.35,25.87,8.0,37.16,12.851852,8.345679,18.950617,0.225778,,5.216049,60.347242
US_WV_54059,2021-04-13,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2382,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,13.72,10.41,22.71,10.41,43.52,13.822222,7.188889,20.094444,0.0,,5.238889,56.474746
US_WV_54059,2021-04-14,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,14,0,2396,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,14.8,7.62,24.66,10.31,44.39,13.583333,7.083333,21.038889,0.0,,6.838889,63.909011
US_WV_54059,2021-04-15,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,8,0,2404,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,15.35,6.98,26.51,9.77,47.9,8.055556,6.54321,13.261111,5.545667,,3.422222,72.616317
US_WV_54059,2021-04-16,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2409,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,14.95,,21.7,9.16,33.28,7.127778,0.611111,14.016667,0.0508,,-1.438889,54.63003
US_WV_54059,2021-04-17,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2416,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,11.52,,25.24,,42.25,5.988889,-0.738889,12.0,0.0,,-2.405556,55.557712
US_WV_54059,2021-04-18,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2421,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,16.63,8.84,26.51,10.91,36.9,7.577778,0.777778,16.104938,0.042333,,-0.611111,56.688785
US_WV_54059,2021-04-19,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,8,0,2429,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-17,8.35,,24.59,,43.62,8.6,2.355556,14.883333,0.0,,-1.961111,47.934976
US_WV_54059,2021-04-20,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2434,36,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-15,12.44,11.0,31.09,10.04,51.18,13.798611,5.722222,21.777778,0.0,,1.444444,43.12798
US_WV_54059,2021-04-21,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,1,2441,37,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,15.21,8.05,19.23,9.84,40.7,6.534722,-0.263889,20.527778,1.3716,,-0.006944,63.084017
US_WV_54059,2021-04-22,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,1,2442,38,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,11.81,8.18,30.89,6.81,38.61,2.708333,-1.743056,12.493056,0.907143,,-3.256944,65.195176
US_WV_54059,2021-04-23,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,1,2446,39,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-25,14.88,15.81,24.65,11.16,45.11,6.048611,-1.847222,14.444444,0.0635,,-3.708333,49.728342
US_WV_54059,2021-04-24,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2451,39,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,13.58,14.08,27.66,9.05,31.69,8.583333,-0.180556,14.194444,0.0,,2.791667,67.049913
US_WV_54059,2021-04-25,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2457,39,,,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,13.18,7.91,21.09,7.91,40.6,9.777778,5.493056,15.090278,13.4112,,7.3125,84.765032
US_WV_54059,2021-04-26,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2463,39,,3967,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-17,13.11,13.58,29.03,,48.23,12.208333,3.770833,22.520833,0.254,,3.666667,56.570926
US_WV_54059,2021-04-27,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,1,0,2464,39,0,3967,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-20,18.93,6.92,20.31,,50.32,20.958333,13.416667,28.722222,0.0,,6.451389,39.824015
US_WV_54059,2021-04-28,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,9,0,2473,39,32,3999,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-17,13.84,7.16,23.86,10.98,40.57,21.746914,14.923611,27.734568,0.0,,11.87037,53.599146
US_WV_54059,2021-04-29,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,13,0,2486,39,21,4020,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,17.27,11.95,20.37,,38.52,19.067901,16.734568,24.876543,19.4564,,15.5,80.008672
US_WV_54059,2021-04-30,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2492,39,44,4064,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,17.95,10.86,25.98,,25.03,15.027778,9.75,21.1,8.720667,,7.577778,61.502819
US_WV_54059,2021-05-01,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2498,39,19,4083,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,14.72,12.54,21.82,,38.72,12.194444,3.705556,20.788889,0.127,,-1.283333,39.331467
US_WV_54059,2021-05-02,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,12,0,2510,39,0,4083,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,19.29,11.25,30.54,,38.58,16.894444,6.055556,25.438889,0.0,,1.105556,34.700781
US_WV_54059,2021-05-03,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2516,39,4,4087,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,13.71,14.16,27.87,11.94,34.06,18.416667,11.483333,24.777778,1.6764,,12.627778,69.135393
US_WV_54059,2021-05-04,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,0,2520,39,39,4126,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,18.23,7.29,25.53,10.94,33.28,19.144444,14.638889,23.894444,6.2484,,15.766667,80.889651
US_WV_54059,2021-05-05,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,13,0,2533,39,2,4128,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,11.4,,28.76,8.43,42.64,15.622222,10.916667,22.1,10.2108,,13.105556,85.057785
US_WV_54059,2021-05-06,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,1,2539,40,47,4175,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-22,11.65,10.68,25.25,9.71,49.03,9.794444,3.433333,17.416667,1.778,,3.322222,64.282201
US_WV_54059,2021-05-07,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,2,0,2541,40,35,4210,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-19,12.61,7.56,21.68,11.6,42.35,10.022222,4.033333,15.522222,2.4892,,3.055556,62.060836
US_WV_54059,2021-05-08,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,11,0,2552,40,19,4229,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,13.4,11.16,27.35,9.49,36.84,10.005556,5.844444,15.844444,4.9276,,2.266667,58.736777
US_WV_54059,2021-05-09,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2558,40,2,4231,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,16.76,,33.52,9.25,38.14,14.438889,7.072222,23.4,0.8636,,4.511111,51.451293
US_WV_54059,2021-05-10,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,4,0,2562,40,3,4234,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-21,15.23,7.84,37.38,15.69,36.92,10.388889,5.944444,20.233333,3.8608,,7.911111,85.160099
US_WV_54059,2021-05-11,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2568,40,9,4243,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-17,14.4,12.96,29.75,10.56,46.55,10.683333,4.427778,17.983333,0.1778,,4.566667,66.059404
US_WV_54059,2021-05-12,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,6,0,2574,40,15,4258,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,15.51,11.63,26.17,12.12,32.47,10.711111,4.777778,17.216667,0.0,,-0.344444,46.610391
US_WV_54059,2021-05-13,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,1,2579,41,9,4267,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-13,19.7,8.37,19.7,9.85,49.24,10.916667,3.683333,17.883333,0.0,,-0.161111,46.518264
US_WV_54059,2021-05-14,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,12,0,2591,41,33,4300,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-24,15.43,10.45,30.36,7.47,36.84,12.366667,4.211111,19.638889,0.0,,-0.244444,42.109223
US_WV_54059,2021-05-15,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2598,41,8,4308,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,14.19,9.65,19.3,,42.01,13.444444,4.766667,21.555556,0.0,,0.727778,42.08418
US_WV_54059,2021-05-16,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2603,41,6,4314,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,,14.13,8.7,23.37,,27.18,14.027778,6.444444,20.372222,0.0,,6.561111,60.987747
US_WV_54059,2021-05-17,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,7,0,2610,41,0,4314,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-18,20.05,8.86,31.24,9.33,45.23,14.416667,10.888889,19.205556,0.508,,11.588889,83.34081
US_WV_54059,2021-05-18,ChIJr9agLvF7T4gRUO92yIPIWr4,Q494598,geoId/54059,US,United States of America,WV,West Virginia,54059,Mingo County,US,USA,2,5,0,2615,41,8,4322,24142,11847,12295,2965,2846,2539,2795,3163,3524,3627,1812,871,1913191,37.73,-82.14,1097,73.257143,,-15,12.55,,26.96,,41.83,17.033333,11.683333,23.661111,4.699,,13.205556,78.341021
