location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13277,2022-05-11,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,19,0,11593,218,0,16463,0,0,0,1,1,1,2,2,0,5,227,234,565,1368,1016,913,795,600,365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,5,5,-5,-2,1,,5.7,6.75,2.4,14.24,7.65,5.25,2.25,2.55,7.2,6.3,3.15,3.45,8.85,4.35,4.2,4.05,3.45,,11.1,4.8,2.55,4.5,4.2,6.9,4.65,4.2,5.55,10.79,29.24,6.45,3.15,8.55,2.85,3.6,4.65,3.75,8.25,41.83,12.45,7.8,7.5,7.35,8.25,5.85,3.75,2.55,3.9,3.0,20.138889,12.094444,28.95,0.0,9.969136,51.572322
US_GA_13277,2022-05-12,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,0,11593,218,2,16465,0,0,0,0,0,0,0,0,0,0,227,234,565,1368,1016,913,795,600,365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,9,6,1,-2,0,2.97,4.22,5.47,4.06,15.01,6.72,5.32,3.44,5.32,7.03,3.91,3.44,4.53,10.94,4.06,5.94,2.66,3.6,3.75,14.69,3.13,3.28,6.25,2.66,3.75,5.78,5.47,2.19,13.6,27.04,6.72,,8.6,3.13,4.22,4.53,2.97,7.82,38.77,13.6,7.82,5.32,5.94,7.03,5.94,3.44,4.38,2.66,,21.322222,13.116667,28.977778,0.0,11.993827,55.050664
US_GA_13277,2022-05-13,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,0,0,11593,218,1,16466,0,0,0,0,0,0,0,0,0,0,227,234,565,1368,1016,913,795,600,365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,-3,-1,-12,-3,2,2.74,4.99,5.15,2.58,13.84,5.31,5.96,2.42,3.06,3.38,4.83,4.18,2.25,8.85,4.18,5.15,2.42,2.9,3.22,9.18,3.22,4.35,6.28,6.44,4.02,4.83,4.99,2.58,8.69,20.44,4.02,2.74,8.69,,4.35,4.02,,6.28,37.51,12.39,7.08,4.83,5.79,4.83,4.83,3.22,3.7,4.18,,22.033333,16.483333,27.972222,0.2032,16.876543,72.286931
US_GA_13277,2022-05-14,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,2,16468,0,0,0,0,0,0,0,0,0,0,227,234,565,1368,1016,913,795,600,365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,-2,0,-6,-8,0,3.65,6.23,6.23,3.44,13.54,6.88,6.66,,,5.59,4.3,,,11.39,7.09,6.45,3.87,4.94,,9.67,3.87,3.87,4.73,3.22,4.3,3.87,4.94,3.44,13.11,20.84,4.73,,7.3,,4.08,3.44,,6.23,45.76,10.31,5.8,5.8,8.59,6.45,5.8,4.3,5.37,3.65,,22.094444,16.761111,29.283333,6.124222,17.654321,75.851982
US_GA_13277,2022-05-15,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16468,0,0,0,0,0,0,0,0,0,0,227,234,565,1368,1016,913,795,600,365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,11,11,-10,-12,,,10.24,7.17,3.48,15.15,7.58,5.94,,,6.14,5.94,2.87,3.48,11.88,4.1,8.6,2.87,3.69,3.69,9.63,5.12,5.73,5.33,4.3,5.12,4.1,4.1,3.28,8.19,23.96,5.33,,10.24,3.28,3.28,4.92,2.87,4.1,45.26,11.88,8.81,4.92,10.45,5.94,3.48,4.51,3.48,4.1,,23.994444,17.65,31.877778,7.154333,18.12963,69.254203
US_GA_13277,2022-05-16,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16468,0,0,0,0,0,0,0,0,0,0,227,234,565,1368,1016,913,795,600,365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,2,1,-12,-1,0,,5.91,5.91,3.67,18.05,7.51,5.59,,2.4,7.67,3.04,3.67,3.19,9.74,5.11,4.47,2.72,4.79,3.51,10.54,6.55,4.15,5.43,5.11,4.95,5.91,5.11,2.72,11.34,27.48,6.07,4.31,10.06,2.4,3.67,5.27,3.83,5.11,43.29,11.18,8.47,3.83,4.63,6.39,7.99,3.67,3.67,3.83,2.4,24.094444,17.777778,32.138889,0.0635,17.858025,68.205734
US_GA_13277,2022-05-17,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,6,16474,0,0,0,0,0,0,0,0,0,0,227,234,565,1368,1016,913,795,600,365,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,8,2,-8,-3,0,3.82,6.31,7.14,4.15,16.12,9.8,6.15,4.65,4.99,6.81,3.99,3.82,3.99,9.64,3.65,7.31,3.65,5.82,,10.47,3.32,3.99,5.98,2.33,5.98,4.65,4.15,3.16,11.8,29.91,6.98,4.15,9.64,4.32,4.32,6.98,2.66,9.47,40.54,10.8,10.8,6.65,6.65,6.48,7.81,4.99,3.82,4.99,2.49,26.311111,18.805556,33.122222,0.0,16.728395,55.607161
US_GA_13277,2022-05-18,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16474,0,0,0,1,1,1,1,0,1,1,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,6,3,-5,-3,1,,6.67,7.35,3.25,17.61,7.01,4.62,2.91,4.28,6.16,4.28,3.59,3.42,8.21,4.1,5.64,5.47,4.45,2.74,11.12,6.5,4.45,6.33,4.1,5.47,7.18,4.62,3.59,10.6,28.9,8.21,4.45,10.77,4.1,5.64,5.47,2.39,5.13,47.03,12.31,5.3,4.62,5.99,6.67,7.18,5.13,3.76,2.56,,25.094444,16.427778,34.322222,0.0,15.617284,55.435841
US_GA_13277,2022-05-19,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,9,16483,0,0,0,0,0,0,0,0,0,0,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,7,10,4,-4,1,,8.54,6.8,5.23,17.95,6.97,7.84,,3.48,4.36,4.18,3.14,5.23,10.28,4.36,7.67,4.18,5.05,2.44,10.11,3.66,5.75,5.23,5.75,6.45,4.18,4.36,3.14,10.8,31.71,7.84,4.01,10.63,3.14,5.58,4.53,2.79,5.23,43.21,13.77,10.8,5.4,7.84,5.05,6.1,6.1,4.18,,,27.133333,20.211111,34.361111,0.0,19.037037,61.469653
US_GA_13277,2022-05-20,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16483,0,0,0,0,0,0,0,0,0,0,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,-2,4,-11,-5,2,2.9,4.71,7.07,3.81,19.58,4.17,6.16,4.35,,3.08,2.9,3.63,2.54,9.61,3.44,8.34,4.35,,2.54,9.61,5.8,4.17,4.71,4.89,5.08,4.53,3.44,3.63,9.61,33.72,8.7,4.35,10.34,,4.53,3.08,3.63,7.62,38.26,14.32,10.15,3.81,7.43,7.62,4.71,3.99,3.63,3.81,2.9,26.433333,20.461111,33.744444,0.73025,19.833333,67.460555
US_GA_13277,2022-05-21,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,4,16487,0,0,0,0,0,0,0,0,0,0,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,1,4,-1,-13,0,,7.5,7.72,5.08,12.8,9.05,4.19,,3.53,4.63,6.62,,4.63,10.15,7.5,7.28,3.97,5.3,,8.39,8.61,5.3,3.31,3.31,4.63,5.96,5.74,,8.39,32.0,8.39,5.74,12.36,3.75,4.19,4.86,3.09,4.19,40.61,11.26,9.71,3.09,8.61,5.96,6.4,4.41,3.97,,,24.861111,20.444444,31.366667,0.846667,21.012346,79.649485
US_GA_13277,2022-05-22,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16487,0,0,0,0,0,0,0,0,0,0,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,13,9,8,-16,,3.58,5.68,11.36,4.21,14.94,8.62,5.05,,4.21,5.68,5.47,,4.0,13.67,5.47,7.99,4.84,3.37,3.58,9.04,8.62,5.47,5.47,5.47,4.21,3.79,3.79,4.84,8.84,34.71,7.36,2.94,9.89,4.63,3.37,4.21,,4.21,39.55,15.14,8.41,,8.2,6.73,8.62,4.21,5.05,5.26,,24.416667,20.122222,31.772222,6.5024,20.604938,78.881132
US_GA_13277,2022-05-23,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16487,0,0,0,0,0,0,0,0,0,0,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,3,1,-2,-7,3,,5.5,6.18,,16.14,6.35,6.53,3.78,3.44,6.01,5.67,4.98,4.64,10.3,4.46,7.73,2.4,6.01,4.12,10.3,8.93,2.4,4.29,5.32,6.53,4.64,4.46,2.92,11.68,31.43,8.07,3.61,10.65,2.75,4.81,3.61,3.26,7.73,44.99,19.41,9.96,3.95,8.24,5.84,9.79,3.26,3.44,4.46,,24.205556,20.527778,31.605556,5.334,20.820988,80.663337
US_GA_13277,2022-05-24,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,8,16495,0,0,0,0,0,0,0,0,0,0,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,0,-2,-5,-9,4,3.6,4.97,6.68,,15.76,6.68,7.02,2.4,4.11,5.14,6.0,5.31,,9.08,2.74,6.51,5.31,6.34,,13.7,6.34,3.08,7.2,5.14,5.82,5.48,5.31,,13.53,35.46,6.51,3.08,9.76,3.77,5.82,6.0,3.43,8.56,43.34,13.19,8.39,5.48,8.39,7.88,9.08,3.08,4.8,4.97,,23.677778,19.388889,32.111111,11.6332,20.598765,82.447123
US_GA_13277,2022-05-25,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16495,0,0,0,0,0,0,0,0,0,0,227,234,565,1369,1017,914,796,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,8,1,3,-9,3,2.68,6.08,6.97,2.5,13.94,8.76,10.19,,,7.15,6.25,3.04,3.93,11.97,5.0,7.33,4.29,4.47,3.22,10.72,5.54,,5.72,3.22,5.0,4.11,5.0,4.47,10.36,31.27,9.65,4.83,11.44,2.68,6.43,5.9,3.04,5.9,49.14,20.55,10.01,5.0,8.58,6.61,7.5,5.0,3.57,4.11,,25.016667,20.816667,31.65,1.8796,20.320988,74.100757
US_GA_13277,2022-05-26,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,10,16505,2,0,1,1,1,1,2,0,0,0,229,234,566,1370,1018,915,798,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,6,7,12,-11,3,2.86,3.04,6.26,3.58,17.17,8.4,6.97,5.72,4.65,6.62,4.83,3.4,4.83,8.58,4.65,5.01,3.58,5.19,,9.66,6.26,4.29,5.72,,7.51,5.37,6.26,5.72,11.98,36.3,7.15,4.65,9.3,2.5,4.65,5.37,5.01,6.62,45.6,14.13,12.52,3.58,4.47,6.62,5.54,3.93,4.47,3.4,,24.461111,21.172222,29.05,3.429,20.91358,79.257511
US_GA_13277,2022-05-27,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,3,16508,0,0,0,0,0,0,0,0,0,0,229,234,566,1370,1018,915,798,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,5,10,6,-13,2,,6.79,5.63,3.3,16.49,9.51,4.46,2.72,4.27,5.82,8.15,4.46,3.88,9.7,4.46,5.04,4.27,4.07,,12.42,3.3,5.24,5.43,3.69,3.3,6.6,4.66,4.07,8.73,32.98,7.37,5.24,9.89,,3.88,6.01,,4.85,45.01,15.13,8.92,3.3,6.21,5.82,5.63,8.15,5.63,4.27,,24.277778,19.95,31.138889,4.529667,18.907407,71.779926
US_GA_13277,2022-05-28,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16508,0,0,0,0,0,0,0,0,0,0,229,234,566,1370,1018,915,798,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,-1,5,8,-14,-1,,9.36,7.72,4.68,15.9,6.08,7.02,3.74,,6.08,6.08,3.98,3.98,9.82,,4.44,6.55,3.98,,7.72,6.32,6.32,6.32,4.44,4.91,7.25,3.51,,7.02,25.03,5.61,,9.82,4.91,4.68,3.27,,6.32,45.38,11.23,10.06,,5.61,5.61,,4.68,5.85,3.27,,24.388889,17.916667,30.911111,0.2032,16.345679,60.453592
US_GA_13277,2022-05-29,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16508,0,0,0,0,0,0,0,0,0,0,229,234,566,1370,1018,915,798,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,14,13,5,-13,,,7.33,5.04,,13.74,6.18,6.87,3.89,3.89,6.64,4.58,3.66,4.35,8.93,5.5,8.47,3.44,4.81,3.66,9.39,8.7,,5.95,7.1,5.95,3.66,6.41,3.66,11.22,27.48,6.87,3.89,8.24,3.89,4.81,6.41,,4.12,43.28,10.76,11.45,,7.33,8.7,5.27,5.5,4.81,,4.12,24.65,17.3,32.616667,0.0,16.376543,59.438589
US_GA_13277,2022-05-30,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16508,0,0,0,0,0,0,0,0,0,0,229,234,566,1370,1018,915,798,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,3,-1,-9,-59,14,2.9,6.64,6.64,5.6,14.94,4.15,4.98,,3.94,6.43,4.15,2.9,4.15,11.0,3.53,3.53,4.36,5.19,3.32,8.51,6.43,3.94,4.36,4.77,5.6,4.77,6.43,,7.68,31.34,3.94,2.9,11.62,,3.73,4.57,4.15,5.6,42.75,16.6,9.13,,7.68,3.53,6.43,3.53,6.02,3.53,,25.633333,19.655556,33.438889,0.0,19.654321,69.399741
US_GA_13277,2022-05-31,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,0,16508,0,0,0,0,0,0,0,0,0,0,229,234,566,1370,1018,915,798,600,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,12,10,-4,-13,2,2.77,2.94,10.21,2.42,17.99,7.96,8.48,,3.11,5.88,5.71,4.32,4.15,11.94,3.29,6.23,4.5,4.15,3.11,9.51,6.05,3.81,6.23,5.02,4.67,4.67,7.44,3.63,11.94,32.69,9.17,5.19,13.15,3.81,5.54,6.75,3.29,7.44,43.24,12.45,8.82,2.6,7.61,4.84,8.82,8.13,3.81,3.63,,24.6,19.494444,32.955556,0.592667,19.580247,74.102125
US_GA_13277,2022-06-01,ChIJA_4UOS_-8YgR6vaCJJR-SlU,Q498346,geoId/13277,US,United States of America,GA,Georgia,13277,Tift County,US,USA,2,,,,,7,16515,0,0,0,2,1,0,2,2,0,0,229,234,566,1372,1019,915,800,602,366,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,29,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,40431,19586,20845,5523,6004,5748,5147,4730,4920,4266,2641,1452,1073787,31.46,-83.53,696,75.922222,12,13,1,-12,2,2.77,5.54,7.96,4.5,18.16,7.96,8.13,,,7.96,4.67,4.15,3.63,8.82,2.77,5.19,5.02,2.94,3.11,10.72,7.61,3.98,5.02,4.84,6.75,5.19,7.09,2.94,12.28,34.59,8.13,5.54,13.32,3.11,6.57,4.84,3.63,7.09,47.74,14.36,9.17,3.81,7.78,5.19,6.4,2.42,4.67,,,25.166667,18.516667,32.827778,0.5334,19.104938,69.140676
