location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35028,2021-11-28,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,901,9,0,14906,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-28,,,,16.95,,17.82,9.13,8.26,8.69,,17.39,6.08,,10.87,,,,,6.08,,24.77,7.82,6.52,,6.52,9.56,41.73,7.39,8.26,10.0,,,3.927778,-5.472222,15.022222,0.0,,-7.734568,41.453362
US_NM_35028,2021-11-29,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,11,1,912,10,0,14906,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-21,,-33,,8.03,6.6,12.62,5.45,5.74,6.31,4.88,9.47,4.88,6.6,11.47,4.59,5.45,,,,10.33,24.1,7.46,5.16,5.45,4.88,8.03,41.31,4.02,4.59,6.88,,4.59,5.311111,-4.511111,17.020833,0.0,,-7.876543,37.867842
US_NM_35028,2021-11-30,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,912,10,35,14941,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-19,,-37,4.39,7.03,,13.48,9.96,4.69,5.27,,12.89,8.79,7.91,17.29,,4.1,4.1,5.57,,7.62,25.49,7.03,4.39,4.1,5.27,10.84,38.09,,4.39,10.55,10.55,4.69,5.333333,-5.016667,17.205556,0.0,,-7.660494,38.133865
US_NM_35028,2021-12-01,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,5,0,917,10,53,14994,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-18,,-38,6.12,7.0,7.87,14.58,7.0,4.96,,4.96,11.96,4.37,6.42,7.0,4.67,,4.37,,4.08,5.54,22.16,7.87,7.0,4.67,6.42,4.67,39.95,4.08,7.29,5.54,,,5.566667,-4.2,17.753086,0.0,,-9.820988,31.623656
US_NM_35028,2021-12-02,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,9,0,926,10,63,15057,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-22,,-36,6.36,4.54,4.24,13.63,8.48,6.66,7.87,,9.39,7.27,9.69,11.81,5.15,6.06,4.54,,,7.87,26.95,6.06,6.96,,4.54,4.84,41.18,4.84,9.69,5.75,5.15,5.45,4.827778,-4.777778,16.631944,0.0,,-10.407407,32.227183
US_NM_35028,2021-12-03,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,9,0,935,10,66,15123,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-19,,-30,5.74,5.4,,10.46,10.12,6.75,,,9.11,6.07,5.74,10.46,,,7.42,,,6.07,28.01,5.06,7.09,,,6.75,35.43,,6.75,,6.07,5.74,5.633333,-3.85,16.561111,0.0,,-9.080247,33.503113
US_NM_35028,2021-12-04,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,935,10,51,15174,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,30,,,,6.42,,11.13,7.71,6.0,,,11.13,7.71,,10.28,9.85,,,,7.28,,24.41,8.14,,,,9.85,42.39,,6.0,,,,4.544444,-5.0,15.661111,0.0,,-6.95679,42.3268
US_NM_35028,2021-12-05,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,935,10,22,15196,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-19,,,,12.57,,8.92,9.32,,5.67,,8.51,,6.08,7.7,6.49,,,8.11,,7.7,22.7,,7.7,7.7,,,36.08,,8.11,8.92,,,5.288889,-4.488889,15.383333,0.0,,-7.722222,38.150889
US_NM_35028,2021-12-06,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,14,0,949,10,163,15359,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,-34,4.32,,7.02,9.72,8.91,7.83,5.4,5.67,9.99,4.32,8.1,10.53,3.78,8.37,8.64,,5.13,7.29,24.3,9.72,,4.32,,7.56,33.21,4.59,,4.86,4.59,4.05,2.188889,-7.344444,12.472222,0.0,,-10.179012,39.192762
US_NM_35028,2021-12-07,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,1,0,950,10,20,15379,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-23,,-38,3.92,6.72,3.92,14.56,9.24,4.48,3.92,4.48,8.4,7.28,6.72,9.8,,6.44,,,6.44,5.6,21.28,4.76,4.48,6.44,5.04,8.96,33.32,,4.76,5.32,5.04,4.48,4.661111,-1.988889,9.788889,0.0,,-8.117284,38.844121
US_NM_35028,2021-12-08,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,6,0,956,10,39,15418,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-16,,-37,,4.85,,10.27,8.56,3.99,7.42,,14.55,7.13,6.85,7.7,,6.85,,,4.57,7.99,22.54,6.28,5.13,4.85,4.57,6.28,35.38,,4.28,7.7,,4.57,2.088889,-4.883333,10.016667,0.0,,-5.401235,56.594953
US_NM_35028,2021-12-09,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,3,0,959,10,4,15422,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-22,,-38,,7.61,,9.86,8.45,5.92,,5.35,8.73,,7.32,9.01,,3.94,6.2,6.76,5.63,5.63,24.23,5.63,,5.35,7.04,7.61,32.11,5.35,5.07,6.76,3.94,,5.322222,-0.227778,10.588889,0.0,,-4.728395,47.52399
US_NM_35028,2021-12-10,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,8,0,967,10,43,15465,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-28,,-29,,6.84,,11.5,9.33,4.97,,4.35,11.81,5.59,6.22,7.15,4.35,,,4.66,,5.59,22.69,4.66,6.22,,,5.59,33.26,,5.59,,7.15,5.91,4.066667,-3.261111,9.233333,0.084667,,-5.111111,50.156714
US_NM_35028,2021-12-11,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,967,10,36,15501,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-21,,,,,,9.84,13.26,6.42,,6.85,8.98,,,,7.27,,,,,6.85,17.97,11.55,,,,,38.08,,7.27,,,,-5.683333,-13.605556,5.672222,1.1684,,-18.061728,35.994898
US_NM_35028,2021-12-12,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,967,10,25,15526,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-24,,,6.63,11.61,,11.19,6.63,,,,14.51,5.8,7.88,9.12,7.05,6.22,,,,7.88,17.41,,,,,,36.9,,,5.8,,,-1.216667,-11.822222,10.666667,0.0,,-19.209877,24.913679
US_NM_35028,2021-12-13,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,8,0,975,10,14,15540,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-18,,-34,,5.83,6.11,9.16,12.22,10.83,7.78,,11.39,6.11,,8.61,,5.0,3.89,,4.17,6.67,25.27,6.67,10.28,,4.17,4.72,38.6,,6.39,6.94,,5.28,0.35,-10.222222,11.938272,0.0,,-16.117284,28.68125
US_NM_35028,2021-12-14,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,975,10,22,15562,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-19,,-36,4.25,,7.17,9.57,5.58,,5.05,,7.97,3.72,,9.57,,5.05,,,4.78,6.11,18.87,6.38,5.85,,,5.85,27.9,4.25,5.05,7.97,,,2.961111,-7.25,12.061111,0.0,,-8.493827,42.587066
US_NM_35028,2021-12-15,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,2,0,977,10,0,15562,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-15,,-46,4.62,11.41,,8.32,6.17,4.32,5.86,,8.32,4.93,,7.09,,,5.55,,,5.55,15.11,5.24,4.32,,,7.09,32.99,,,,,,4.355556,-3.516667,10.338889,0.725714,,-4.049383,53.160766
US_NM_35028,2021-12-16,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,10,0,987,10,64,15626,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-14,,-38,4.48,7.0,5.88,12.88,7.84,9.52,6.72,,10.64,5.04,6.72,8.4,4.48,,5.6,,,4.76,16.52,5.6,6.16,6.16,,,34.73,,5.88,,,4.2,-1.633333,-9.8,8.444444,0.6096,,-13.407407,40.377667
US_NM_35028,2021-12-17,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,2,0,989,10,58,15684,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-18,,-30,,6.84,,17.58,9.44,4.56,,,8.79,5.21,4.56,7.16,,5.21,,,,5.86,25.39,4.88,4.56,4.88,4.56,,26.69,,5.86,,,,-0.222222,-8.7,7.411111,0.0,,-10.598765,45.803303
US_NM_35028,2021-12-18,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,989,10,0,15684,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,-34,,8.09,,11.24,6.29,,6.29,,9.89,6.29,6.29,9.44,,,,,,,26.98,,,,,,41.37,,8.99,,,,-4.466667,-12.444444,4.5,0.0,,-14.160494,45.262294
US_NM_35028,2021-12-19,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,989,10,28,15712,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-23,,,,9.94,8.64,11.24,7.78,,6.48,6.91,12.96,8.64,,7.78,,9.94,,,,7.35,24.63,,6.48,,,,35.44,6.48,,7.78,,,-5.372222,-14.033333,6.524691,0.0,,-16.858025,39.743386
US_NM_35028,2021-12-20,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,7,0,996,10,3,15715,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-8,,-47,5.46,7.58,,11.22,7.28,5.16,6.98,,10.62,5.46,6.07,7.58,,4.25,4.55,,6.07,10.62,26.69,5.76,5.76,5.16,,,39.13,6.37,8.19,,5.46,,-0.405556,-10.527778,10.488889,0.0,,-16.37037,30.210152
US_NM_35028,2021-12-21,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,2,0,998,10,6,15721,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-11,,-49,7.64,4.89,5.5,13.14,5.81,6.11,4.58,4.28,17.73,8.25,6.42,7.64,,,,5.2,4.89,7.03,31.48,11.0,4.89,,4.28,,38.51,,4.28,6.42,4.58,,1.488889,-8.511111,11.266667,0.0,,-17.783951,22.929698
US_NM_35028,2021-12-22,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,-1,0,997,10,26,15747,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-17,,-55,5.61,5.28,,14.2,7.6,,8.92,,16.51,4.95,6.28,8.59,,5.28,9.58,,5.61,6.93,24.11,,4.62,,,,32.03,,,4.95,,,2.772222,-6.266667,12.2,0.0,,-18.512346,19.749097
US_NM_35028,2021-12-23,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,6,0,1003,10,9,15756,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-27,,-64,,6.42,,12.83,10.83,,,,14.84,,8.82,8.42,,8.02,7.62,6.42,,7.22,28.48,9.62,5.62,,5.62,7.22,38.5,,9.22,,,,4.738889,-3.45,12.711111,0.0,,-9.598765,35.005944
US_NM_35028,2021-12-24,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1003,10,0,15756,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-59,,-77,,,,12.07,9.18,,7.73,,11.59,,,,8.21,,6.76,,,7.25,24.15,8.69,,,12.56,,34.78,,6.76,7.25,,,5.983333,0.233333,11.777778,0.3175,,-0.537037,62.126377
US_NM_35028,2021-12-25,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1003,10,0,15756,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,,12.1,,11.09,,,,,10.08,,,,,,,,,,22.68,,,,,,41.84,,,,,,4.072222,0.688889,8.283333,7.08025,,0.049383,73.159406
US_NM_35028,2021-12-26,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1003,10,0,15756,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-38,,,9.68,9.19,,12.58,8.71,,,,15.96,8.71,7.26,,,,,,,,25.64,,,,,9.68,45.48,,8.22,,,,5.583333,0.116667,9.927778,0.7366,,-3.932099,49.243531
US_NM_35028,2021-12-27,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,8,0,1011,10,24,15780,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-36,,-73,,12.55,,16.13,7.62,,7.62,,15.69,7.17,12.1,7.17,12.1,8.96,,8.96,,10.31,28.68,8.96,11.65,,,9.41,43.02,,8.52,,,,1.372222,-4.016667,8.8,0.0,,-9.432099,44.356594
US_NM_35028,2021-12-28,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,1,1011,11,2,15782,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-40,,-73,6.98,8.73,,13.09,,6.98,11.78,,14.4,8.73,6.11,10.91,,10.04,9.16,,,7.42,27.49,8.73,6.11,,,7.42,49.31,,,9.6,,,1.033333,-3.727778,5.255556,0.0,,-7.623457,50.640996
US_NM_35028,2021-12-29,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,2,0,1013,11,11,15793,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-42,,-73,,,,15.21,7.16,,6.26,,17.0,,,,,,9.4,,,10.74,31.77,6.71,7.61,,,6.26,38.04,,9.4,9.4,,,-0.122222,-3.105556,3.038889,0.508,,-6.117284,62.106431
US_NM_35028,2021-12-30,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,20,0,1033,11,4,15797,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-43,,-74,6.64,6.2,,18.15,6.64,7.53,,,18.59,9.3,7.53,,7.53,,6.64,,,6.2,23.02,6.2,10.63,,,,40.29,9.74,,6.64,,,-0.161111,-3.527778,4.066667,0.649111,,-7.098765,57.876129
US_NM_35028,2021-12-31,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1033,11,0,15797,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-54,,-76,,,7.07,13.26,7.07,,,,15.47,,6.19,,,,7.07,,,,27.4,7.07,,,,6.19,33.15,,,,,,0.322222,-3.311111,4.2,0.127,,-4.487654,68.14151
US_NM_35028,2022-01-01,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1033,11,0,15797,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-72,,-57,,10.29,9.39,12.07,11.63,,,,8.05,,9.39,9.39,,,9.84,6.71,,8.05,25.04,,10.73,,,7.6,45.61,,8.05,,,,-0.188889,-6.377778,3.038889,8.297333,,-1.969136,85.634415
US_NM_35028,2022-01-02,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1033,11,0,15797,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-38,,,,13.0,10.48,10.48,13.0,11.32,7.55,,15.09,5.87,6.71,10.48,,8.38,6.71,6.71,,6.29,25.15,8.8,,,6.71,6.71,44.02,,,7.96,,,-10.205556,-17.416667,-0.566667,2.4638,,-15.691358,62.784827
US_NM_35028,2022-01-03,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,93,0,1126,11,0,15797,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-28,,-50,,8.72,4.65,13.66,7.26,5.81,4.36,6.39,15.11,7.26,,8.43,,4.65,7.85,,6.39,9.01,24.12,6.97,5.52,6.39,,,39.52,,4.94,7.85,,4.07,-7.25,-16.094444,3.6,0.0,,-13.061728,61.88984
US_NM_35028,2022-01-04,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,9,0,1135,11,32,15829,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-25,,-51,4.85,5.99,6.85,16.54,10.27,4.28,4.85,,12.84,6.56,5.42,13.41,,5.13,8.56,4.28,6.56,10.84,27.67,6.85,9.41,5.99,6.28,6.85,38.51,3.99,8.56,6.85,3.99,,-1.727778,-11.494444,7.288889,0.0,,-11.41358,51.083036
US_NM_35028,2022-01-05,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,3,0,1138,11,7,15836,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-27,,-47,3.92,6.15,4.47,14.26,13.14,6.71,7.83,3.92,19.3,11.74,3.92,12.3,,4.2,6.43,,5.59,8.39,23.77,3.92,4.47,4.2,3.92,8.11,40.83,4.75,7.83,3.92,,4.47,-0.133333,-8.988889,7.811111,0.0,,-10.376543,47.363202
US_NM_35028,2022-01-06,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,29,0,1167,11,0,15836,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-29,,-46,6.01,6.01,4.8,15.02,7.51,7.81,7.21,,14.11,8.41,4.5,9.01,4.8,,5.41,6.01,4.5,8.41,24.02,4.8,4.5,4.5,5.11,6.61,40.84,4.2,,8.11,4.2,,3.222222,-2.705556,9.911111,0.0,,-5.450617,53.518511
US_NM_35028,2022-01-07,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,69,0,1236,11,20,15856,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-27,,-35,4.59,6.73,5.5,15.29,5.81,5.5,8.87,,17.12,4.28,,7.64,,6.73,7.95,4.28,,7.34,25.07,4.89,4.28,,,8.56,32.72,,4.28,4.89,,,3.188889,-4.55,11.5,0.0,,-4.228395,57.447008
US_NM_35028,2022-01-08,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1236,11,4,15860,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-28,,,8.15,9.78,7.34,17.52,10.6,10.19,6.52,,24.05,8.56,6.11,6.93,7.34,,10.19,,9.37,8.56,28.53,6.93,6.93,,,6.93,44.83,5.71,7.74,9.37,,,4.216667,-2.888889,10.888889,0.0,,-5.462963,49.849117
US_NM_35028,2022-01-09,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,1236,11,0,15860,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-29,,,7.72,6.17,8.88,15.05,11.58,,10.81,,16.98,13.89,8.88,11.96,,5.4,7.33,,5.4,7.33,30.11,5.4,7.72,,6.95,11.19,45.93,,6.95,8.11,5.79,,0.044444,-5.388889,8.244444,0.028222,,-5.240741,64.946765
US_NM_35028,2022-01-10,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,114,0,1350,11,8,15868,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-27,,-42,,5.45,4.08,13.34,9.53,5.72,5.45,,15.24,9.26,5.99,11.16,4.36,7.35,9.8,6.26,7.35,7.35,25.32,6.53,5.45,5.72,4.9,7.89,42.74,3.81,7.62,6.53,,,-2.794444,-10.205556,6.733333,0.0,,-9.376543,58.216372
US_NM_35028,2022-01-11,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,33,0,1383,11,2,15870,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-28,,-44,4.98,10.25,4.39,14.05,8.49,7.32,7.03,,16.69,7.32,5.86,9.66,,4.39,9.37,,,7.61,28.4,4.39,6.44,,5.86,6.44,39.81,5.27,6.44,,6.15,4.68,-2.9,-11.466667,8.605556,0.0,,-12.166667,48.571672
US_NM_35028,2022-01-12,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,41,0,1424,11,2,15872,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-26,,-48,6.85,6.85,,16.84,7.99,4.57,,,13.41,8.28,,10.56,,6.56,5.99,4.57,5.14,7.7,28.25,6.56,4.57,,9.13,9.99,35.67,,4.57,5.71,,4.0,-0.355556,-10.277778,11.506173,0.0,,-12.493827,40.948091
