location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19101,2022-04-13,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,5,0,3475,51,1,8782,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-16,9.18,11.68,11.68,12.1,8.34,20.44,7.93,34.63,8.76,13.216667,1.061111,22.844444,1.735667,9.95,80.684831
US_IA_19101,2022-04-14,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3475,51,5,8787,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-17,,13.9,8.26,8.26,8.26,19.55,6.95,35.63,,4.055556,-0.588889,12.127778,1.4478,-4.122222,55.520312
US_IA_19101,2022-04-15,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3475,51,3,8790,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-3,-27,,13.23,16.42,11.86,11.86,21.44,,36.94,7.3,6.905556,2.144444,11.244444,0.0,-5.716667,40.391969
US_IA_19101,2022-04-16,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3475,51,5,8795,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-9,7.76,10.87,,10.87,8.28,21.74,,40.38,,4.366667,-1.461111,10.533333,0.0,-4.922222,50.959916
US_IA_19101,2022-04-17,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3475,51,0,8795,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,12.53,11.02,,11.02,21.04,,30.56,,3.088889,-1.616667,8.222222,0.169333,-4.694444,56.769176
US_IA_19101,2022-04-18,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3475,51,0,8795,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-22,6.35,12.7,8.89,11.43,8.89,23.71,7.62,43.61,,2.316667,-0.222222,6.888889,1.905,-0.922222,79.343734
US_IA_19101,2022-04-19,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3475,51,1,8796,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,-15,-17,,10.56,11.88,7.48,11.88,16.71,,39.59,6.6,3.105556,-3.161111,9.938889,0.0,-4.933333,55.678337
US_IA_19101,2022-04-20,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,25,0,3500,51,1,8797,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-17,,16.08,12.27,11.85,10.16,22.43,9.31,45.71,,8.044444,6.811111,9.8,1.989667,2.644444,68.874668
US_IA_19101,2022-04-21,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3500,51,2,8799,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-13,,17.79,7.76,7.3,13.23,23.27,7.76,34.22,8.67,11.805556,5.627778,19.95,6.785429,8.283333,79.155838
US_IA_19101,2022-04-22,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3500,51,0,8799,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-10,,15.53,7.99,7.99,11.98,26.62,8.43,44.82,7.1,17.077778,12.955556,26.25,1.481667,12.4,74.070393
US_IA_19101,2022-04-23,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3500,51,4,8803,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-3,8.2,18.96,9.73,,,15.88,10.76,42.01,9.73,22.672222,18.038889,27.8,1.4224,14.55,60.198187
US_IA_19101,2022-04-24,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3500,51,1,8804,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,13.43,8.78,10.85,,32.03,,41.84,,16.738889,11.861111,23.694444,3.005667,9.327778,61.666437
US_IA_19101,2022-04-25,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3500,51,0,8804,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,6.19,20.65,7.02,14.87,8.26,29.73,10.32,46.25,11.15,8.288889,4.677778,16.633333,0.326571,0.944444,59.906934
US_IA_19101,2022-04-26,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3500,51,1,8805,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,7.35,13.4,15.56,,9.51,22.91,6.48,35.44,6.48,4.572222,-1.811111,13.833333,0.028222,-2.627778,59.682811
US_IA_19101,2022-04-27,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,10,0,3510,51,0,8805,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,8.66,10.83,9.53,11.27,10.83,16.9,9.53,45.49,9.1,10.583333,2.916667,22.2,0.0,0.944444,51.382817
US_IA_19101,2022-04-28,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3510,51,2,8807,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-14,,12.68,8.88,7.61,8.03,22.41,10.57,38.9,,10.255556,5.127778,20.711111,0.635,4.366667,66.925187
US_IA_19101,2022-04-29,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3510,51,2,8809,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-8,,,,6.36,6.36,18.24,,34.78,,13.922222,11.816667,16.85,2.322286,10.705556,81.146616
US_IA_19101,2022-04-30,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3510,51,2,8811,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-3,9.38,16.79,10.37,11.36,7.9,18.27,,30.61,,16.266667,13.238889,20.811111,5.7404,12.272222,77.29746
US_IA_19101,2022-05-01,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3510,51,0,8811,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,11.71,,8.3,12.2,18.54,12.2,30.74,,10.438889,8.311111,13.711111,1.778,5.666667,72.328338
US_IA_19101,2022-05-02,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3510,51,0,8811,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-19,,21.89,6.44,11.16,10.3,22.31,6.87,41.62,7.29,9.866667,4.788889,13.844444,0.0,4.3,68.441433
US_IA_19101,2022-05-03,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3510,51,3,8814,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,6.25,10.41,7.91,7.91,13.32,24.15,8.74,35.81,8.74,10.316667,8.727778,13.033333,8.89,8.55,88.887151
US_IA_19101,2022-05-04,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,3,0,3513,51,0,8814,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-17,,9.79,,6.39,10.22,20.44,6.81,31.51,8.09,10.366667,4.65,16.694444,0.9398,6.583333,77.593087
US_IA_19101,2022-05-05,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,0,8814,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-19,8.79,10.88,,9.21,12.13,16.74,,37.24,6.28,12.294444,10.672222,14.95,0.0,10.2,87.244497
US_IA_19101,2022-05-06,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,2,8816,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-13,7.84,9.58,9.14,10.01,11.32,23.07,,37.01,9.14,12.655556,10.461111,17.116667,1.989667,9.822222,83.414032
US_IA_19101,2022-05-07,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,1,8817,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-2,,8.73,10.37,13.64,13.64,19.65,,33.29,12.55,13.505556,5.761111,21.544444,0.0508,6.544444,62.996315
US_IA_19101,2022-05-08,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,0,8817,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,10.37,8.29,14.0,,19.7,,39.4,7.78,16.005556,11.888889,21.533333,0.0,7.7,57.918504
US_IA_19101,2022-05-09,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,1,8818,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-14,9.04,15.06,9.04,10.33,12.48,24.1,8.61,34.86,15.93,22.244444,16.261111,31.777778,0.0,14.494444,61.615733
US_IA_19101,2022-05-10,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,3,8821,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-20,,19.21,,,,19.65,13.1,33.62,15.72,27.038889,21.677778,32.388889,0.0,21.088889,70.143349
US_IA_19101,2022-05-11,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,0,8821,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-19,6.79,13.16,8.07,7.64,10.19,21.23,11.89,32.27,10.61,27.166667,20.833333,33.366667,0.0,22.455556,75.660055
US_IA_19101,2022-05-12,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,2,8823,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-18,,16.53,13.56,,10.6,17.8,7.63,37.29,11.02,28.494444,22.172222,34.194444,0.0,21.016667,64.159513
US_IA_19101,2022-05-13,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,0,0,3513,51,3,8826,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-13,,15.97,,,9.93,21.15,11.65,29.78,15.54,26.561111,18.894444,32.244444,0.0,15.516667,50.874181
US_IA_19101,2022-05-14,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,2,8828,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-3,,16.19,,,12.42,23.21,12.96,39.41,16.73,23.788889,14.933333,31.522222,0.0762,10.922222,44.799122
US_IA_19101,2022-05-15,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8828,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,11.51,14.51,,,9.01,16.01,,35.02,7.5,20.022222,15.061111,29.366667,0.423333,10.827778,55.685802
US_IA_19101,2022-05-16,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8828,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,,18.44,7.54,6.71,10.48,19.28,10.06,37.72,15.09,18.055556,10.761111,27.244444,0.2286,8.094444,52.741852
US_IA_19101,2022-05-17,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,7,8835,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-19,10.1,17.67,6.73,,12.2,16.41,10.1,39.96,13.88,19.85,11.35,27.238889,0.0,7.605556,45.549836
US_IA_19101,2022-05-18,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,2,8837,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-22,6.45,20.21,13.33,8.17,9.03,22.79,10.75,40.84,15.48,19.183333,15.711111,24.877778,1.905,15.355556,78.730477
US_IA_19101,2022-05-19,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,2,8839,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-14,,18.8,10.26,,8.97,21.37,8.55,32.9,10.68,22.177778,15.016667,30.2,0.1524,16.55,70.817308
US_IA_19101,2022-05-20,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8839,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,,11.68,8.65,9.09,6.92,20.34,,31.59,6.92,21.283333,17.65,27.95,0.042333,16.594444,74.918145
US_IA_19101,2022-05-21,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,1,8840,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-7,,16.73,9.41,,7.84,23.52,9.93,35.02,9.93,13.866667,9.327778,18.677778,1.7272,7.05,64.207956
US_IA_19101,2022-05-22,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8840,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,8.0,19.19,8.53,8.0,,23.46,10.66,35.72,8.53,12.711111,5.1,19.45,0.6858,2.416667,49.888755
US_IA_19101,2022-05-23,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8840,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-15,,8.14,,9.0,8.57,28.7,,35.55,,14.233333,8.444444,20.088889,0.0,2.45,45.447987
US_IA_19101,2022-05-24,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,8,8848,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-16,8.32,13.32,,6.66,6.66,21.64,7.07,44.11,11.24,15.427778,11.905556,20.711111,0.0,5.272222,50.957375
US_IA_19101,2022-05-25,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8848,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-20,6.56,17.23,8.21,7.38,,26.67,9.85,36.51,13.13,16.772222,11.705556,23.538889,8.593667,14.3,85.482698
US_IA_19101,2022-05-26,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,3,8851,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-18,,18.71,,7.49,7.49,29.52,8.73,26.61,12.06,18.67284,15.246914,22.932099,3.471333,16.944444,89.815272
US_IA_19101,2022-05-27,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,1,8852,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-18,,16.65,9.0,9.45,7.65,23.85,8.1,28.36,13.05,16.364198,12.753086,23.290123,2.765778,12.617284,78.897179
US_IA_19101,2022-05-28,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8852,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-16,,19.81,9.1,10.71,11.78,11.24,11.24,40.69,15.53,18.87037,12.074074,26.024691,0.0,13.104938,69.573233
US_IA_19101,2022-05-29,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8852,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,7.87,18.88,8.39,10.49,,20.45,11.01,30.41,13.11,23.382716,18.604938,30.703704,0.0,16.753086,66.42646
US_IA_19101,2022-05-30,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8852,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-69,,15.19,,10.63,10.63,31.89,13.67,31.38,10.63,26.061728,20.623457,31.728395,0.0,16.932099,57.344301
US_IA_19101,2022-05-31,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8852,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-22,11.68,13.77,6.26,11.68,10.01,19.19,12.52,29.21,8.35,23.987654,20.012346,29.722222,1.439333,18.814815,72.950075
US_IA_19101,2022-06-01,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,3,8855,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-21,,9.52,,10.82,13.85,28.14,11.26,28.14,11.69,20.080247,15.524691,24.753086,2.003778,14.58642,71.27202
US_IA_19101,2022-06-02,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8855,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-21,7.05,20.71,6.61,8.37,13.66,27.32,13.22,40.98,17.18,18.933333,12.722222,25.488889,0.127,8.611111,52.140751
US_IA_19101,2022-06-03,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,2,8857,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-16,,21.08,10.76,8.52,10.31,21.08,11.21,40.81,11.21,20.611111,13.388889,28.194444,0.0,6.872222,41.457032
US_IA_19101,2022-06-04,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,3,8860,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-9,9.61,17.62,,8.01,13.88,16.55,11.21,37.9,,20.3,13.461111,26.944444,0.084667,8.366667,46.88955
US_IA_19101,2022-06-05,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,1,8861,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,,18.82,16.67,,11.83,19.36,11.83,40.87,11.83,21.894444,14.116667,29.283333,0.254,12.677778,56.008534
US_IA_19101,2022-06-06,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8861,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-21,,18.99,8.86,7.17,9.28,22.36,11.39,36.29,12.24,22.394444,18.0,27.522222,8.043333,17.983333,76.350431
US_IA_19101,2022-06-07,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,3,8864,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-21,,24.67,8.51,6.81,10.21,17.44,11.91,37.44,9.78,20.827778,16.661111,26.866667,1.2954,16.405556,76.094355
US_IA_19101,2022-06-08,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,1,8865,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-23,10.15,15.65,11.0,6.77,11.42,21.16,10.58,38.08,12.69,20.794444,16.744444,25.711111,5.799667,15.572222,72.193163
US_IA_19101,2022-06-09,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,1,8866,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-20,,18.86,8.38,9.22,6.29,20.96,10.9,31.02,10.9,19.972222,13.3,27.044444,1.397,11.955556,60.234622
US_IA_19101,2022-06-10,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,2,8868,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,-16,,17.76,,12.56,6.5,29.46,14.73,45.06,11.7,19.572222,17.111111,24.977778,1.735667,16.277778,81.427127
US_IA_19101,2022-06-11,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,1,8869,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,11.2,19.35,12.22,,,26.98,12.73,39.71,18.33,19.922222,14.9,26.711111,3.302,17.744444,87.379023
US_IA_19101,2022-06-12,ChIJq-a0k-Bl5ocRYjgQyXBEarY,Q183135,geoId/19101,US,United States of America,IA,Iowa,19101,Jefferson County,US,USA,2,,,,,0,8869,18219,9994,8225,1549,1641,3542,2081,1787,2120,3224,1452,823,1790072,41.031389,-91.944722,1131,80.3,,,8.19,12.8,,10.75,,20.48,11.27,37.89,8.19,24.438889,19.95,30.761111,0.169333,21.588889,84.301718
