location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17025,2021-06-02,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,1491,48,8,3280,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-21,16.83,20.49,45.36,17.425926,15.635802,21.185185,9.694333,16.291667,93.582706
US_IL_17025,2021-06-03,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,9,3289,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-20,12.38,14.56,33.49,19.938272,16.506173,25.993827,12.897556,17.253086,84.67812
US_IL_17025,2021-06-04,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,4,3293,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,,25.49,32.45,22.049383,14.703704,29.04321,0.169333,15.604938,66.980097
US_IL_17025,2021-06-05,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,5,3298,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,14.79,38.83,22.993827,15.277778,29.901235,0.0,16.444444,66.715331
US_IL_17025,2021-06-06,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,1,3299,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,14.88,29.75,42.0,23.302469,19.111111,28.438272,0.544286,19.58642,79.789584
US_IL_17025,2021-06-07,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,32,3331,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,,26.57,45.24,23.833333,21.222222,27.761111,0.508,20.85,83.580251
US_IL_17025,2021-06-08,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,4,3335,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-19,11.96,20.41,45.74,22.75,20.238889,25.6,3.664857,21.094444,90.45106
US_IL_17025,2021-06-09,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,5,3340,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-22,10.69,20.68,35.65,23.505556,21.338889,27.738889,20.658667,21.894444,90.73198
US_IL_17025,2021-06-10,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,1,3341,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-22,12.75,34.5,50.25,24.55,20.083333,30.466667,5.08,21.933333,85.442001
US_IL_17025,2021-06-11,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1491,48,0,3341,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,,25.3,42.94,25.9,20.261111,32.855556,0.1524,22.061111,79.509215
US_IL_17025,2021-06-12,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1492,48,11,3352,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,15.8,35.99,27.833333,21.766667,34.383333,0.0,22.594444,73.325508
US_IL_17025,2021-06-13,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,1495,48,8,3360,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,16.27,,43.66,27.15,21.922222,32.05,0.0635,21.294444,70.507807
US_IL_17025,2021-06-14,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1495,48,61,3421,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-22,11.12,26.68,30.38,25.016667,15.938889,33.688889,0.0,16.361111,58.815503
US_IL_17025,2021-06-15,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1495,48,7,3428,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-22,14.16,20.87,42.48,22.861111,14.027778,29.416667,0.0,12.638889,52.671264
US_IL_17025,2021-06-16,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1496,48,0,3428,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,18.81,26.34,37.62,22.766667,16.116667,29.216667,0.0,13.877778,57.479846
US_IL_17025,2021-06-17,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1496,48,22,3450,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,17.57,19.03,33.67,23.15,14.222222,31.838889,0.0,15.227778,61.199001
US_IL_17025,2021-06-18,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1496,48,6,3456,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,11.54,13.08,39.23,27.961111,22.127778,35.0,0.0,21.266667,67.116441
US_IL_17025,2021-06-19,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1496,48,6,3462,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,17.71,23.9,44.27,26.327778,19.872222,32.116667,7.583714,20.711111,71.420482
US_IL_17025,2021-06-20,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1496,48,1,3463,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,14.75,21.69,33.84,27.283333,22.888889,32.55,1.919111,21.55,71.152159
US_IL_17025,2021-06-21,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1497,48,0,3463,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,15.16,25.01,26.53,24.111111,20.238889,30.066667,0.042333,18.583333,71.329476
US_IL_17025,2021-06-22,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,2,0,1499,48,1,3464,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-21,17.78,23.96,42.51,18.194444,10.733333,24.4,0.3048,9.872222,58.370239
US_IL_17025,2021-06-23,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1499,48,3,3467,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-21,18.53,27.42,49.66,19.833333,12.327778,27.588889,0.0,11.388889,58.409564
US_IL_17025,2021-06-24,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1499,48,3,3470,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-20,16.94,29.47,36.1,22.466667,16.127778,28.327778,0.0508,15.972222,66.79994
US_IL_17025,2021-06-25,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,1502,48,33,3503,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-19,12.24,22.95,28.3,25.222222,21.877778,29.644444,3.048,21.872222,81.799941
US_IL_17025,2021-06-26,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1502,48,7,3510,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,16.09,40.22,27.322222,23.838889,31.577778,1.016,22.4,74.569974
US_IL_17025,2021-06-27,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1502,48,7,3517,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,28.55,41.88,27.011111,22.605556,32.183333,4.862286,22.233333,75.255084
US_IL_17025,2021-06-28,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1503,48,5,3522,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,14.17,41.77,44.01,27.011111,21.172222,32.966667,0.0,22.338889,75.675008
US_IL_17025,2021-06-29,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1503,48,0,3522,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,19.86,22.16,34.38,26.922222,21.222222,33.683333,1.072444,22.472222,76.678392
US_IL_17025,2021-06-30,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,2,0,1505,48,1,3523,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-22,11.52,25.2,33.84,25.772222,22.233333,30.788889,5.1435,22.655556,83.041271
US_IL_17025,2021-07-01,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1506,48,3,3526,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,11.89,27.98,41.97,23.816667,21.438889,28.811111,20.211143,22.044444,89.860983
US_IL_17025,2021-07-02,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,2,0,1508,48,5,3531,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-34,13.49,33.74,43.02,20.444444,13.538889,25.944444,7.1374,15.433333,73.019938
US_IL_17025,2021-07-03,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1508,48,12,3543,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,19.3,26.06,40.54,19.544444,12.644444,26.405556,0.0,13.916667,69.993915
US_IL_17025,2021-07-04,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1508,48,2,3545,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,17.15,22.2,37.33,22.511111,16.15,29.933333,0.0,17.616667,73.902584
US_IL_17025,2021-07-05,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1508,48,0,3545,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-66,23.77,25.41,45.08,24.588889,17.588889,31.361111,0.0,20.027778,75.808538
US_IL_17025,2021-07-06,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1509,48,2,3547,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,13.72,26.68,42.68,25.977778,19.655556,32.4,0.0,21.516667,76.491012
US_IL_17025,2021-07-07,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,1512,48,0,3547,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-20,12.57,28.84,42.89,26.416667,20.855556,31.883333,1.3716,21.811111,75.907983
US_IL_17025,2021-07-08,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,2,0,1514,48,3,3550,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,16.89,25.7,33.78,26.0,21.938889,31.411111,0.5715,22.55,81.383103
US_IL_17025,2021-07-09,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,2,0,1516,48,8,3558,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-21,21.32,27.63,51.32,23.116667,17.8,27.994444,0.0254,19.594444,80.622924
US_IL_17025,2021-07-10,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1516,48,5,3563,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,19.08,40.77,22.833333,19.166667,27.816667,20.537714,20.583333,87.183229
US_IL_17025,2021-07-11,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1516,48,10,3573,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,13.37,36.55,39.22,22.016667,19.627778,26.411111,18.034,20.022222,89.522435
US_IL_17025,2021-07-12,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1516,48,0,3573,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,16.63,35.44,42.67,23.35,20.344444,27.811111,2.830286,20.75,86.526918
US_IL_17025,2021-07-13,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,1519,48,0,3573,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-20,18.01,20.26,42.78,23.272222,20.533333,27.344444,5.406571,20.577778,85.187917
US_IL_17025,2021-07-14,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,1522,48,5,3578,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,24.61,29.22,38.45,23.988889,18.127778,30.294444,0.2286,20.494444,80.856491
US_IL_17025,2021-07-15,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1522,48,8,3586,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-22,,28.47,39.71,25.727778,21.538889,31.372222,0.381,22.083333,80.501353
US_IL_17025,2021-07-16,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,2,0,1524,48,10,3596,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,,28.05,49.46,23.160494,20.839506,27.493827,24.638,21.895062,92.649175
US_IL_17025,2021-07-17,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1524,48,3,3599,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,15.74,24.48,43.72,22.932099,20.259259,27.654321,20.150667,20.574074,86.611165
US_IL_17025,2021-07-18,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1524,48,3,3602,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,31.13,30.24,23.12963,18.790123,28.598765,0.0,20.148148,83.412524
US_IL_17025,2021-07-19,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1525,48,3,3605,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,13.53,35.33,35.33,23.234568,18.58642,28.851852,0.15875,19.438272,79.282097
US_IL_17025,2021-07-20,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1526,48,0,3605,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-19,17.26,43.53,45.03,23.427778,17.866667,29.166667,0.254,19.538889,78.849551
US_IL_17025,2021-07-21,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,-1,0,1525,48,1,3606,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-19,19.67,38.58,45.39,23.722222,17.522222,30.1,0.0,20.338889,81.387002
US_IL_17025,2021-07-22,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,3,0,1528,48,2,3608,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-20,16.71,37.98,29.63,24.594444,19.094444,30.466667,0.0,21.472222,82.805283
US_IL_17025,2021-07-23,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,1,0,1529,48,4,3612,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-23,23.76,31.43,47.52,25.405556,19.872222,30.933333,0.0,22.088889,81.93151
US_IL_17025,2021-07-24,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1529,48,2,3614,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,29.93,41.72,26.061111,20.494444,32.438889,0.22225,23.016667,83.387471
US_IL_17025,2021-07-25,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1529,48,3,3617,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,13.36,28.49,42.74,26.05,22.216667,30.766667,11.792857,23.755556,87.244457
US_IL_17025,2021-07-26,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,5,0,1534,48,2,3619,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,16.87,30.68,39.88,26.338889,21.061111,31.3,1.0668,21.788889,76.151486
US_IL_17025,2021-07-27,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,6,0,1540,48,1,3620,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,,32.78,38.75,25.033333,18.122222,31.55,0.2032,20.644444,76.727026
US_IL_17025,2021-07-28,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,10,0,1550,48,0,3620,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,18.39,35.19,38.39,24.866667,18.544444,31.344444,0.0,21.616667,82.194705
US_IL_17025,2021-07-29,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,5,0,1555,48,2,3622,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-29,11.21,32.9,24.67,26.244444,21.083333,32.272222,0.0508,24.188889,88.493767
US_IL_17025,2021-07-30,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,8,0,1563,48,5,3627,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-29,12.71,36.55,31.78,25.327778,21.911111,30.172222,3.737429,22.505556,84.411808
US_IL_17025,2021-07-31,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1563,48,2,3629,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,29.76,33.48,19.805556,17.238889,24.505556,2.068286,18.216049,90.837612
US_IL_17025,2021-08-01,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1563,48,20,3649,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,17.36,27.42,34.73,21.027778,15.272222,27.622222,7.0104,18.1,83.432937
US_IL_17025,2021-08-02,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,16,0,1579,48,0,3649,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,20.39,28.7,23.41,20.561111,14.861111,25.966667,0.4064,16.066667,75.49217
US_IL_17025,2021-08-03,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,16,0,1595,48,1,3650,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,,30.08,47.05,20.227778,13.95,27.161111,0.1016,15.488889,74.264499
US_IL_17025,2021-08-04,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,14,0,1609,48,3,3653,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-25,17.4,28.75,40.85,20.611111,13.544444,27.927778,0.0254,15.083333,70.703931
US_IL_17025,2021-08-05,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,14,0,1623,48,6,3659,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-27,19.37,33.32,39.52,21.088889,13.716667,28.355556,0.0254,15.938889,72.518015
US_IL_17025,2021-08-06,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,24,0,1647,48,11,3670,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-26,16.8,24.8,36.0,22.188889,16.594444,29.277778,0.0,18.422222,79.274099
US_IL_17025,2021-08-07,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1647,48,4,3674,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-21,15.34,33.38,37.89,24.45,18.388889,30.666667,0.0,20.411111,78.27106
US_IL_17025,2021-08-08,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,0,0,1647,48,13,3687,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,,,15.53,31.93,25.094444,19.522222,31.516667,0.0,21.444444,80.270474
US_IL_17025,2021-08-09,ChIJ0cfX2nrec4gRb61075cZ1ww,Q110417,geoId/17025,US,United States of America,IL,Illinois,17025,Clay County,US,USA,2,18,0,1665,48,1,3688,13270,6564,6706,1636,1611,1519,1481,1508,1905,1769,1117,724,1801518,38.76,-88.49,1217,76.125,,-24,12.26,32.69,39.5,23.644444,20.244444,29.9,20.029714,22.061111,90.86111
