location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WA_53049,2020-06-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,13,1,,,,0,,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-9,,8.64,12.63,,5.65,5.65,6.32,8.31,,4.65,24.93,5.32,9.97,34.57,9.64,6.32,14.228395,11.765432,19.259259,0.92075,10.194444,75.30762
US_WA_53049,2020-06-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,13,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,22,,-21,,,10.66,4.66,6.0,6.66,8.66,10.33,,5.33,25.65,,10.33,37.31,7.0,,15.024691,11.592593,19.271605,0.649111,11.555556,77.576618
US_WA_53049,2020-06-30,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,4,0,17,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,33,26,,-24,,10.54,16.14,5.93,7.91,7.25,6.59,11.86,,8.24,21.08,8.56,9.55,34.92,10.21,,14.388889,11.845679,17.697531,0.3175,11.194444,79.153968
US_WA_53049,2020-07-01,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,17,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,42,,,-26,,5.13,10.57,6.41,,5.45,5.13,10.26,,9.61,21.15,,,31.73,5.77,6.73,13.222222,11.518519,16.469136,0.28575,10.657407,83.595763
US_WA_53049,2020-07-02,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,73,,-27,,4.78,9.89,,8.29,,5.42,8.93,,6.38,21.69,,9.57,31.58,7.02,,13.734568,11.679012,16.944444,1.306286,11.092593,82.911785
US_WA_53049,2020-07-03,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-35,,5.65,8.2,5.94,7.07,,4.52,8.48,,5.37,17.53,,7.92,31.1,7.35,6.22,14.222222,11.660494,17.364198,0.112889,10.546296,77.546176
US_WA_53049,2020-07-04,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-19,,4.85,10.27,7.99,3.99,,5.42,8.84,,5.71,12.84,,8.27,24.53,4.28,5.13,14.339506,10.283951,18.537037,0.141111,10.481481,76.740618
US_WA_53049,2020-07-05,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-11,,6.75,7.83,4.32,5.13,6.75,5.4,5.13,5.13,4.32,21.07,5.4,11.88,29.17,7.56,4.32,15.166667,10.228395,20.123457,0.0,10.731481,72.79822
US_WA_53049,2020-07-06,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,57,,-27,,4.23,10.26,5.43,6.94,,6.04,8.45,4.53,6.94,24.75,9.66,11.77,41.05,9.06,8.15,14.746914,10.722222,19.919753,0.0,10.203704,72.970481
US_WA_53049,2020-07-07,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,39,,-25,,9.35,13.09,6.85,5.61,,6.23,6.54,,5.92,25.86,6.23,7.48,36.14,6.54,9.35,14.703704,11.487654,18.074074,0.3175,11.898148,82.550073
US_WA_53049,2020-07-08,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,42,39,,-23,,7.15,11.38,7.48,6.5,6.83,4.88,13.33,,7.48,25.03,4.88,7.15,37.05,10.73,6.18,15.691358,12.734568,19.709877,0.423333,12.25,79.004182
US_WA_53049,2020-07-09,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,43,39,,-23,,5.72,13.66,7.94,6.67,6.04,5.4,8.26,,,22.88,4.45,10.48,37.17,9.85,5.08,15.820988,12.407407,20.17284,0.036286,12.25,78.505757
US_WA_53049,2020-07-10,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,49,56,,-21,,9.68,11.93,8.71,7.42,,5.16,10.97,,8.39,24.51,6.77,7.74,37.41,8.39,4.51,15.901235,12.030864,20.993827,0.479778,10.972222,72.108784
US_WA_53049,2020-07-11,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,57,,,-8,,5.6,9.96,5.91,,4.36,7.78,6.54,,,23.34,,9.34,32.05,8.71,8.71,15.395062,10.753086,20.567901,0.0,11.064815,74.774019
US_WA_53049,2020-07-12,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,0,0,0,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-13,,6.11,9.64,,7.07,,,,6.11,,29.26,6.43,12.54,33.44,9.0,5.79,16.117284,11.37037,19.62963,0.653143,12.37963,76.790017
US_WA_53049,2020-07-13,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,49,,-22,,6.77,11.6,8.38,8.06,,,8.7,,7.73,23.84,5.8,7.73,35.45,,10.31,15.197531,9.438272,20.944444,0.22225,9.925926,68.801271
US_WA_53049,2020-07-14,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,41,,-24,,6.46,10.02,,6.14,4.85,4.85,10.99,4.53,7.11,20.69,,7.43,29.09,5.17,,17.037037,8.166667,25.527778,0.0,10.398148,65.802661
US_WA_53049,2020-07-15,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,36,,-23,,6.76,12.23,8.37,5.47,6.12,6.76,10.3,,,21.57,,6.76,31.23,6.76,8.37,18.601852,8.972222,26.666667,0.0,11.527778,64.505679
US_WA_53049,2020-07-16,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,37,,-26,,7.13,11.34,5.83,6.48,4.54,6.16,5.83,4.54,8.75,27.86,5.51,9.72,33.37,8.42,5.51,18.185185,11.685185,26.194444,0.0,14.305556,78.635697
US_WA_53049,2020-07-17,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,18,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,52,47,,-23,,6.62,11.66,7.88,4.73,,6.3,13.87,,5.36,22.38,5.36,9.46,29.95,8.2,5.99,16.567901,13.58642,20.722222,0.0,12.990741,74.937672
US_WA_53049,2020-07-18,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,19,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,81,,,-6,,,12.39,4.45,6.36,5.08,5.4,7.31,,6.67,22.24,8.26,7.94,34.95,7.31,8.9,15.62963,10.080247,22.783951,0.0,11.37963,72.959275
US_WA_53049,2020-07-19,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,19,1,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-13,,5.91,8.4,5.29,5.91,,,8.09,,,19.29,7.16,9.02,29.55,6.22,6.22,17.851852,11.049383,24.524691,0.0,13.5,70.316339
US_WA_53049,2020-07-20,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,19,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,55,,-26,,4.43,7.91,5.38,,5.7,,12.03,,5.7,20.26,4.75,8.55,30.39,8.86,5.38,18.302469,12.382716,25.561728,0.0,14.546296,71.449722
US_WA_53049,2020-07-21,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,6,0,25,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,43,,-29,,6.09,10.25,7.69,4.8,,5.12,10.57,,10.57,20.5,5.77,6.09,33.31,8.33,8.97,17.851852,13.055556,25.746914,0.0,14.37037,74.032186
US_WA_53049,2020-07-22,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,26,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,43,,-25,,,15.72,8.19,5.57,6.22,,8.52,,8.19,23.91,,5.57,35.37,4.91,5.89,16.716049,13.808642,21.388889,0.056444,14.25,80.93736
US_WA_53049,2020-07-23,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,27,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,47,,-23,,7.36,8.32,5.12,,9.6,,9.6,4.48,6.72,19.2,,6.08,33.6,7.68,,15.438272,13.450617,19.037037,0.15875,12.185185,78.138378
US_WA_53049,2020-07-24,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,-1,0,26,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,58,,,-24,,5.73,12.09,,5.41,7.32,,9.87,,7.32,17.18,6.36,9.23,37.87,4.46,5.09,15.487654,12.907407,19.092593,0.056444,11.268519,74.30154
US_WA_53049,2020-07-25,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,27,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,80,,,-5,,5.61,8.73,,6.24,6.86,,8.42,,4.68,15.9,5.3,,39.91,6.24,6.86,15.382716,10.314815,22.08642,0.03175,10.638889,71.968782
US_WA_53049,2020-07-26,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,3,0,30,1,,,1,1,,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-15,,9.55,10.17,7.7,,4.93,,10.47,,6.47,21.87,,14.79,35.74,8.63,4.62,19.024691,10.438272,29.919753,0.0,11.194444,58.448686
US_WA_53049,2020-07-27,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,30,1,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-26,,9.29,12.39,8.98,8.67,4.64,5.88,9.6,,,21.06,7.12,7.12,35.0,9.6,8.98,20.604938,12.487654,30.432099,0.0,13.555556,60.051804
US_WA_53049,2020-07-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,1,31,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,43,,-26,,11.98,11.66,5.04,12.29,5.99,5.36,7.57,,8.2,19.86,7.25,6.62,31.84,6.93,6.62,17.444444,12.790123,26.203704,0.0,13.157407,70.246959
US_WA_53049,2020-07-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,32,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,44,47,,-25,,4.5,15.41,,10.92,,4.82,9.31,,6.1,17.34,,5.14,28.25,,,17.141975,10.388889,26.117284,0.0,11.009259,63.954018
US_WA_53049,2020-07-30,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,33,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,44,,-25,,5.26,11.84,4.61,10.2,5.92,6.91,8.55,,,18.75,4.61,5.59,34.21,8.22,,18.895062,10.481481,27.765432,0.0,10.944444,56.380416
US_WA_53049,2020-07-31,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,33,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,58,50,,-23,,9.12,8.81,5.03,8.81,6.61,,11.95,,7.86,16.98,4.4,9.12,33.34,6.61,4.72,18.450617,12.055556,27.537037,0.0,13.12037,66.942216
US_WA_53049,2020-08-01,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,7,0,40,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,80,,,-9,,4.62,9.23,4.31,9.54,4.31,,15.7,,6.46,16.93,,7.69,30.47,6.46,6.77,16.635802,13.753086,22.388889,0.0,13.787037,79.840525
US_WA_53049,2020-08-02,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,40,2,,,3,4,0,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-13,,5.19,12.52,6.72,10.08,,,21.69,,6.41,21.99,9.16,6.41,35.74,7.94,5.19,17.395062,12.5,22.771605,0.0,13.638889,75.002812
US_WA_53049,2020-08-03,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,40,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,59,,-27,,6.22,11.81,8.7,7.77,5.59,,9.95,,5.59,26.73,6.84,8.08,38.85,7.46,7.15,18.376543,13.462963,23.148148,0.451556,14.703704,76.006292
US_WA_53049,2020-08-04,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,41,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,47,,-27,,7.63,12.21,4.58,5.8,,5.8,7.63,,7.63,22.89,6.41,7.02,32.66,7.93,5.8,18.098765,13.185185,24.549383,0.141111,14.601852,75.487549
US_WA_53049,2020-08-05,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,41,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,50,,-24,,9.6,10.84,9.29,5.26,6.5,5.26,10.53,7.12,4.34,18.89,5.26,8.05,35.92,6.19,,17.802469,12.790123,24.41358,0.0,13.351852,71.003802
US_WA_53049,2020-08-06,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,41,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,53,,-27,,8.41,14.96,5.92,4.99,8.1,,11.22,,,18.7,5.3,8.73,38.96,6.23,6.23,17.012346,13.222222,21.882716,0.254,12.935185,74.483688
US_WA_53049,2020-08-07,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,6,0,47,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,61,56,,-24,,5.65,8.79,5.97,,6.91,4.4,8.48,,6.6,16.02,6.91,5.03,31.41,,5.65,16.351852,11.950617,21.271605,0.705556,11.555556,72.947372
US_WA_53049,2020-08-08,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,47,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,75,,,-6,,4.91,8.59,6.44,5.22,5.52,6.14,7.06,,7.06,18.1,5.52,7.98,30.99,6.44,6.14,17.54321,12.740741,21.320988,0.169333,12.212963,69.169185
US_WA_53049,2020-08-09,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,2,0,49,2,,,0,4,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-15,,5.2,11.02,,5.2,6.43,5.2,8.26,,,18.06,,6.73,29.38,6.43,4.9,16.314815,10.95679,23.17284,0.0,10.694444,68.203274
US_WA_53049,2020-08-10,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,50,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,59,,-27,,6.56,12.49,5.93,9.37,5.0,6.24,9.68,,11.24,16.23,,12.18,40.27,5.62,5.62,17.592593,11.067901,23.728395,0.0,11.37963,64.919172
US_WA_53049,2020-08-11,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,50,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-28,,10.11,12.64,5.06,6.64,4.42,9.48,7.58,4.74,6.0,15.48,6.95,6.0,37.61,,,15.975309,11.037037,22.759259,0.0,10.787037,68.926715
US_WA_53049,2020-08-12,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,50,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,55,,-25,,4.45,6.35,9.53,,4.45,6.67,9.85,4.45,,24.78,,6.35,29.86,6.35,,15.012346,11.530864,19.783951,0.0,8.953704,66.037507
US_WA_53049,2020-08-13,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,4,0,54,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,62,,-28,,,6.1,9.31,,4.5,5.14,9.95,,6.1,18.95,4.5,12.2,31.79,6.74,7.38,14.555556,8.271605,20.895062,0.0,8.240741,65.209111
US_WA_53049,2020-08-14,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,54,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,83,71,,-25,,6.49,10.5,5.25,5.56,,,11.43,5.56,6.8,17.92,4.33,9.27,34.6,,4.63,16.234568,8.876543,24.814815,0.0,9.453704,63.031464
US_WA_53049,2020-08-15,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,1,0,55,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,111,,,-12,,4.74,8.3,5.93,4.45,,4.45,5.63,,7.41,13.63,5.63,8.89,26.08,7.41,7.11,20.580247,10.901235,30.833333,0.0,11.814815,55.350333
US_WA_53049,2020-08-16,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,3,0,58,2,,,0,4,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-16,,5.87,6.46,5.29,5.87,6.46,4.7,9.99,,7.05,19.68,4.41,7.05,30.55,,5.29,22.716049,13.604938,32.592593,0.0,13.5,54.385209
US_WA_53049,2020-08-17,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,58,2,,,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,,,8.03,10.7,6.24,,7.13,,15.16,,7.13,17.54,5.94,5.65,32.69,6.54,5.65,20.061728,13.728395,29.716049,0.0,14.074074,63.772606
