location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13305,2021-03-06,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,5,0,3336,79,,,0,0,0,0,0,2,0,0,0,0,33,31,157,396,397,475,394,316,254,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,18,24,18,0,0,0,0,0,0,0,0,0,0,1,0,1,9,10,36,34,63,73,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,0,-17,-16,,9.84,14.4,,,4.92,10.19,8.43,8.43,20.72,5.27,8.78,31.96,8.43,8.78,12.006173,8.302469,16.703704,0.0,5.067901,62.7321
US_GA_13305,2021-03-07,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,3,0,3339,79,,,0,0,2,0,0,1,0,0,0,0,33,31,159,396,397,476,394,316,254,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,18,24,18,0,0,0,0,0,0,0,0,0,0,1,0,1,9,10,36,34,63,73,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,1,,-16,,9.51,12.68,6.69,,,8.45,8.1,7.75,13.73,5.63,7.39,34.51,7.39,5.99,9.938272,3.524691,17.58642,0.028222,0.938272,53.640279
US_GA_13305,2021-03-08,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,3,0,3342,79,,,0,0,0,0,1,1,1,0,0,0,33,31,159,396,398,477,395,316,254,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,18,24,18,0,0,0,0,0,0,0,0,0,0,1,0,1,9,10,36,34,63,73,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,7,-7,-8,5,8.22,9.74,8.22,,5.48,5.48,7.91,8.82,23.43,5.17,10.96,42.91,10.04,6.39,9.006173,0.592593,17.962963,0.0,-1.308642,48.725213
US_GA_13305,2021-03-09,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,3343,79,,,0,0,0,0,0,0,0,0,0,0,33,31,159,396,398,477,395,316,254,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,18,24,18,0,0,0,0,0,0,0,0,0,0,1,0,1,9,10,36,34,63,73,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,5,-7,-11,4,7.0,10.35,9.13,4.87,,7.61,6.69,14.91,26.17,5.48,8.21,38.03,8.82,6.39,10.290123,0.617284,21.623457,0.0,1.796296,56.481717
US_GA_13305,2021-03-10,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,7,1,3350,80,,,1,1,1,0,0,0,1,0,1,0,34,32,160,396,398,477,396,316,255,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6,18,24,19,1,0,0,0,0,0,0,0,1,0,2,0,1,9,10,36,34,63,74,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,10,-10,-10,4,6.65,14.2,8.76,4.83,6.34,9.06,11.78,10.57,20.24,,6.95,40.18,6.95,6.95,14.263889,2.881944,23.305556,0.0,6.680556,60.760039
US_GA_13305,2021-03-11,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,4,0,3354,80,,,0,0,1,0,0,1,1,0,0,0,34,32,161,396,398,478,397,316,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,9,10,36,34,63,74,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,5,-10,-10,4,5.55,13.27,6.79,6.17,7.1,8.02,11.72,10.49,22.83,6.17,7.4,48.74,6.48,4.94,16.069444,6.638889,24.763889,0.0,9.416667,65.030269
US_GA_13305,2021-03-12,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,6,-1,3360,79,,,0,1,1,0,3,0,0,1,0,0,34,33,162,396,401,478,397,317,255,116,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,-1,0,0,0,0,0,0,2,0,1,8,10,36,34,63,74,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,3,-11,-9,5,6.93,10.71,8.19,6.3,4.41,6.3,9.77,6.93,17.64,6.3,6.62,34.97,9.14,5.67,17.3125,8.118056,26.701389,0.0,10.611111,65.079963
US_GA_13305,2021-03-13,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,3361,79,,,0,0,0,0,1,0,0,0,0,0,34,33,162,396,402,478,397,317,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,8,10,36,34,63,74,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,13,-3,-14,,6.54,13.08,8.61,4.82,7.23,10.67,7.57,4.82,11.71,5.16,8.61,42.69,,5.51,19.013889,10.034722,28.423611,0.0,11.270833,61.094177
US_GA_13305,2021-03-14,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,3363,79,,,0,0,0,1,1,0,0,0,0,0,34,33,162,397,403,478,397,317,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,8,10,36,34,63,74,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,15,,-16,,5.35,16.04,,5.68,7.69,10.7,9.36,7.35,16.71,,11.36,31.75,,,19.847222,11.5625,29.041667,0.0,13.097222,65.951852
US_GA_13305,2021-03-15,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,3,0,3366,79,,,0,0,0,0,1,0,1,0,1,0,34,33,162,397,404,478,398,317,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,8,10,36,34,63,74,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,20,2,-8,2,7.88,22.78,9.64,9.93,6.72,8.18,9.35,7.59,23.66,5.84,9.05,41.76,6.42,7.01,18.909722,12.5,26.736111,0.0,14.305556,75.251289
US_GA_13305,2021-03-16,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,7,0,3373,79,,,0,0,0,1,0,2,0,0,0,0,34,33,162,398,404,480,398,317,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,1,0,2,0,1,8,10,36,34,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,25,2,-9,3,6.46,17.33,9.4,5.29,,6.76,9.4,12.04,21.15,6.17,9.11,47.29,7.05,7.64,19.697531,14.148148,26.907407,0.0,15.555556,77.173074
US_GA_13305,2021-03-17,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,9,0,3382,79,,,0,0,0,1,0,0,0,1,1,0,34,33,162,399,404,480,398,318,257,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,1,0,0,0,0,1,0,2,0,1,9,10,36,34,63,76,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,31,-1,-8,3,4.85,14.84,9.42,8.85,5.71,10.56,13.99,9.13,23.98,,7.14,39.11,8.85,9.13,20.506173,15.518519,25.598765,0.0,17.62963,84.015613
US_GA_13305,2021-03-18,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,8,0,3390,79,,,0,0,0,1,0,1,2,3,0,0,34,33,162,400,404,481,400,321,257,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,9,10,36,34,63,76,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,10,-14,-9,5,5.65,14.41,5.65,4.24,6.78,6.21,9.61,9.32,24.3,5.08,6.21,37.58,5.37,7.06,20.638889,16.854167,26.576389,4.741333,17.826389,84.065864
US_GA_13305,2021-03-19,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,7,0,3397,79,,,1,0,0,2,0,2,1,2,-1,0,35,33,162,402,404,483,401,323,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,1,0,1,0,-1,0,2,0,1,9,11,36,35,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,12,-3,-8,2,6.77,12.0,8.92,4.62,5.54,6.46,9.23,8.62,25.85,4.31,5.85,36.92,7.69,,16.37037,10.820988,24.067901,1.749778,7.049383,54.185414
US_GA_13305,2021-03-20,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,4,1,3401,80,,,1,0,1,0,0,0,0,2,0,0,36,33,163,402,404,483,401,325,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,20,-4,-11,,5.42,11.19,10.85,5.42,,5.09,7.12,8.14,14.92,5.42,5.76,38.99,5.09,4.75,12.098765,7.987654,18.462963,0.042333,3.462963,55.733936
US_GA_13305,2021-03-21,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,3402,80,,,0,0,0,0,0,1,0,0,0,0,36,33,163,402,404,484,401,325,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,2,,-20,,7.87,14.43,8.2,5.9,5.25,7.54,7.87,6.23,21.97,8.53,4.92,40.98,,,10.141975,8.037037,14.580247,7.8105,8.444444,89.299964
US_GA_13305,2021-03-22,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,3404,80,,,0,0,0,0,0,1,1,0,0,0,36,33,163,402,404,485,402,325,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,14,-3,-6,3,7.3,12.55,6.71,6.71,,8.76,9.92,10.51,26.85,,10.21,39.98,6.71,5.54,16.37037,9.987654,23.45679,8.170333,10.444444,68.073807
US_GA_13305,2021-03-23,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,7,0,3411,80,,,0,0,0,0,0,0,1,0,0,0,36,33,163,402,404,485,403,325,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,19,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,15,-4,-9,3,7.76,12.83,9.55,5.07,,6.87,10.15,7.46,25.67,,5.67,42.98,9.55,6.57,16.9,11.838889,23.7,0.0254,12.127778,73.706392
US_GA_13305,2021-03-24,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,11,1,3422,81,,,0,0,0,2,1,2,2,1,1,0,36,33,163,404,405,487,405,326,257,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,18,24,20,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,19,-13,-8,3,6.29,13.47,5.09,7.18,5.99,7.18,12.27,10.18,24.55,5.39,9.28,41.31,9.58,5.99,18.222222,11.888889,26.577778,0.0,13.988889,76.710665
US_GA_13305,2021-03-25,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,9,0,3431,81,,,0,0,1,1,1,0,0,1,1,0,36,33,164,405,406,487,405,327,258,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,18,24,20,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,75,25,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,10,-9,-9,2,5.85,15.4,5.85,6.16,7.09,6.47,12.02,11.09,20.34,5.85,7.7,39.13,10.17,4.62,21.638889,14.766667,29.322222,0.0,16.5,73.28252
US_GA_13305,2021-03-26,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,9,1,3440,82,,,0,0,1,0,0,0,4,1,2,1,36,33,165,405,406,487,409,328,260,117,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,6,18,24,21,0,0,0,0,0,0,0,0,1,1,2,0,1,9,11,36,35,63,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,5,-7,-11,3,5.54,11.71,6.16,4.31,,4.62,8.01,9.24,18.48,8.01,6.16,37.59,5.24,8.63,24.072222,17.433333,31.083333,0.0,19.138889,74.374263
US_GA_13305,2021-03-27,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,4,0,3444,82,,,0,0,0,0,0,0,1,1,0,0,36,33,165,405,406,487,410,329,260,117,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,19,24,21,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,11,-14,-15,,5.96,14.02,9.11,,5.61,7.01,12.97,7.36,16.47,,8.76,31.19,8.41,15.42,23.366667,17.822222,30.572222,0.0,19.466667,79.059535
US_GA_13305,2021-03-28,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,3445,82,,,0,0,0,0,1,0,0,0,0,0,36,33,165,405,407,487,410,329,260,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,21,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,14,,-17,,4.81,13.41,8.25,,,5.5,8.94,11.35,22.35,4.81,12.04,37.48,,7.22,23.777778,18.283333,30.266667,0.0,18.105556,70.88925
US_GA_13305,2021-03-29,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,2,0,3447,82,,,0,0,0,0,0,1,0,0,1,0,36,33,165,405,407,488,410,329,261,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,21,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,14,-7,-6,3,7.0,12.17,10.35,10.65,,5.78,12.78,12.78,22.22,7.91,9.13,50.52,9.13,10.96,18.155556,12.994444,26.705556,1.778,11.255556,64.511531
US_GA_13305,2021-03-30,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,13,0,3460,82,,,0,0,0,1,1,1,0,0,0,0,36,33,165,406,408,489,410,329,261,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,21,0,0,0,0,0,0,0,0,0,0,2,0,1,9,11,36,35,63,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,13,-10,-8,4,6.29,16.46,6.58,5.69,4.19,7.48,6.88,8.38,21.55,4.49,7.18,38.01,5.09,9.28,17.977778,13.25,24.827778,0.0,14.144444,78.586656
US_GA_13305,2021-03-31,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,3,1,3463,83,,,0,0,0,0,0,1,0,0,0,0,36,33,165,406,408,490,410,329,261,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,19,24,22,0,0,0,0,0,0,1,0,0,0,2,0,1,9,11,36,36,63,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,15,-7,-10,4,7.67,11.5,8.85,4.72,4.72,6.19,9.14,8.26,24.18,10.91,,44.23,5.9,8.85,22.188889,16.305556,29.627778,0.127,18.616667,80.561247
US_GA_13305,2021-04-01,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,3,0,3466,83,,,0,0,0,1,1,0,1,0,1,1,36,33,165,407,409,490,411,329,262,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,22,0,0,0,1,0,0,0,0,0,0,2,0,1,10,11,36,36,63,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,17,-1,-5,2,,17.33,7.91,4.56,6.39,9.12,9.43,7.91,21.59,4.87,9.43,38.01,6.39,7.0,16.205556,10.205556,23.727778,3.6068,6.777778,53.898908
US_GA_13305,2021-04-02,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,5,0,3471,83,,,0,1,0,0,0,0,1,0,0,0,36,34,165,407,409,490,412,329,262,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,22,0,0,0,0,0,-1,0,1,0,0,2,0,1,10,11,35,36,64,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,14,0,-9,4,,10.43,6.0,,,7.58,12.01,6.63,14.53,,4.74,35.7,6.0,5.69,9.483333,3.444444,16.638889,0.0,-3.472222,40.200186
US_GA_13305,2021-04-03,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,3472,83,,,0,0,0,0,0,0,1,0,0,0,36,34,165,407,409,490,413,329,262,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,22,0,0,0,0,0,0,0,0,0,0,2,0,1,10,11,35,36,64,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,16,4,-9,,,12.64,10.41,5.95,5.95,6.32,10.41,,19.7,,6.32,33.83,5.58,,9.055556,0.927778,18.072222,0.0,-0.566667,51.199062
US_GA_13305,2021-04-04,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,1,0,3473,83,,,0,0,0,0,0,0,1,0,0,0,36,34,165,407,409,490,414,329,262,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,22,0,0,0,0,0,0,0,0,0,0,2,0,1,10,11,35,36,64,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,-6,,-20,,,15.14,11.08,,,7.39,,9.23,12.93,,6.28,33.24,,7.39,12.311111,1.727778,22.416667,0.0,2.877778,52.809837
US_GA_13305,2021-04-05,ChIJW7AkHTWl-ogRE2a7VLsP4ck,Q491762,geoId/13305,US,United States of America,GA,Georgia,13305,Wayne County,US,USA,2,-1,0,3472,83,,,0,0,0,0,0,0,0,0,0,0,36,34,165,407,409,490,414,329,262,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,19,24,22,0,0,0,0,0,0,0,0,0,0,2,0,1,10,11,35,36,64,76,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29797,15191,14606,4047,3951,3684,3917,3821,3943,3358,2074,1002,1028126,31.55,-81.91,649,74.583333,15,-8,-21,5,6.92,12.84,7.25,4.61,10.21,8.23,10.21,8.89,20.75,,8.56,37.54,6.59,,15.855556,5.688889,26.15,0.0,5.055556,48.964658
