location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48289,2022-03-18,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3701,92,5,6222,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,57,-23,11.69,21.92,32.88,16.094444,9.75,20.355556,0.508,,8.58642,61.052968
US_TX_48289,2022-03-19,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,1,3701,93,1,6223,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,48,,17.09,11.15,34.19,12.944444,3.75,23.505556,0.0,,0.962963,43.988402
US_TX_48289,2022-03-20,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3701,93,1,6224,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,,12.21,21.54,49.54,15.922222,6.961111,25.955556,0.0,,1.975309,39.355917
US_TX_48289,2022-03-21,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3701,93,0,6224,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,36,-11,8.57,23.18,31.75,18.544444,15.505556,23.533333,0.108857,,11.580247,64.011087
US_TX_48289,2022-03-22,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3701,93,1,6225,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-8,,31.45,29.85,16.138889,11.844444,22.627778,46.445714,,12.580247,79.431561
US_TX_48289,2022-03-23,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3702,93,0,6225,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,38,2,10.4,32.83,31.19,11.35,5.45,18.605556,6.604,,0.154321,45.995861
US_TX_48289,2022-03-24,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,4,0,3706,93,2,6227,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,29,2,11.82,33.3,27.39,11.333333,4.316667,19.955556,0.0,,-0.703704,43.395764
US_TX_48289,2022-03-25,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3706,93,0,6227,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,35,-1,11.45,21.82,30.54,14.416667,4.566667,26.705556,0.0,,-0.54321,36.145195
US_TX_48289,2022-03-26,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,3708,93,2,6229,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,31,,,13.23,35.8,18.644444,8.461111,29.194444,0.0,,4.0,38.285723
US_TX_48289,2022-03-27,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3708,93,0,6229,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,49,,11.42,16.75,35.79,20.694444,11.827778,29.433333,0.0,,8.061728,44.595221
US_TX_48289,2022-03-28,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3708,93,0,6229,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,28,-4,12.77,19.69,29.8,21.005556,13.883333,28.177778,0.0,,12.617284,58.638324
US_TX_48289,2022-03-29,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,3710,93,0,6229,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-10,15.59,15.09,25.65,22.638889,19.455556,27.077778,0.0,,16.185185,66.955674
US_TX_48289,2022-03-30,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3710,93,1,6230,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,33,3,10.66,18.66,28.78,20.911111,14.361111,24.583333,4.789714,,14.938272,68.712585
US_TX_48289,2022-03-31,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3711,93,4,6234,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,34,1,,19.03,30.23,13.244444,5.244444,21.216667,6.477,,4.302469,54.573957
US_TX_48289,2022-04-01,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,3713,93,-1,6233,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,43,-5,18.65,24.48,36.71,15.455556,7.411111,24.794444,0.0,,4.123457,46.804305
US_TX_48289,2022-04-02,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3713,93,0,6233,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,29,,,11.85,34.75,19.022222,11.827778,26.705556,0.0,,9.555556,54.105515
US_TX_48289,2022-04-03,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,3,0,3716,93,0,6233,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,53,,19.35,19.35,41.02,20.05,12.611111,28.166667,0.0,,11.759259,59.290389
US_TX_48289,2022-04-04,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3716,93,0,6233,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,39,-3,10.41,10.41,32.33,20.622222,15.022222,26.688889,0.0,,13.728395,64.830257
US_TX_48289,2022-04-05,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3716,93,0,6233,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-6,,19.15,42.68,23.066667,17.211111,31.972222,3.882571,,18.808642,76.663002
US_TX_48289,2022-04-06,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3716,93,1,6234,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,29,0,15.29,19.66,31.68,22.677778,16.905556,30.027778,5.1054,,13.493827,56.540373
US_TX_48289,2022-04-07,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3717,93,4,6238,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,21,2,14.01,16.17,30.72,15.788889,8.677778,22.077778,0.0,,-0.969136,31.87061
US_TX_48289,2022-04-08,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3718,93,0,6238,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,40,-1,10.28,16.55,25.12,14.188889,6.883333,20.922222,0.0,,-2.666667,31.124109
US_TX_48289,2022-04-09,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,1,6239,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,30,,,13.7,34.64,15.105556,4.088889,28.55,0.0,,1.685185,40.243424
US_TX_48289,2022-04-10,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,2,6241,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,47,,11.3,18.83,44.44,21.305556,15.827778,28.505556,0.0,,12.574074,57.582403
US_TX_48289,2022-04-11,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,3,6244,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,21,1,,20.03,36.27,23.333333,20.222222,28.577778,0.03175,,17.771605,70.919923
US_TX_48289,2022-04-12,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,2,6246,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-6,,20.32,31.3,23.955556,21.961111,27.805556,0.0,,19.864198,77.810304
US_TX_48289,2022-04-13,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,1,6247,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,29,-5,10.23,22.62,33.93,23.666667,18.95,28.433333,6.604,,19.067901,75.549621
US_TX_48289,2022-04-14,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,0,6247,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,27,0,,16.05,27.66,17.894444,9.266667,25.594444,2.2098,,6.790123,48.369072
US_TX_48289,2022-04-15,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,5,6252,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,21,-32,14.47,13.71,44.94,19.4,13.705556,25.911111,0.0,,12.808642,65.55022
US_TX_48289,2022-04-16,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,3,6255,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,-1,,15.72,16.47,30.69,24.194444,21.644444,28.316667,0.0,,21.061728,82.48451
US_TX_48289,2022-04-17,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3718,93,0,6255,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,44,,12.36,26.26,33.99,21.761111,17.361111,27.738889,0.03175,,18.524691,81.387737
US_TX_48289,2022-04-18,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3719,93,1,6256,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,36,-14,12.89,17.0,38.68,18.488889,13.45,24.872222,0.0254,,13.888889,74.441326
US_TX_48289,2022-04-19,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3719,93,1,6257,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-6,,21.77,38.63,17.133333,10.711111,23.844444,0.0,,9.006173,58.740233
US_TX_48289,2022-04-20,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3719,93,0,6257,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,22,-1,11.66,22.26,32.86,22.133333,18.722222,28.027778,0.0,,16.580247,70.547663
US_TX_48289,2022-04-21,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3719,93,3,6260,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,22,-3,13.66,15.68,23.27,24.0,21.616667,27.555556,0.0,,19.981481,78.258442
US_TX_48289,2022-04-22,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3720,93,-1,6259,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,25,-6,17.42,29.94,34.3,24.388889,21.022222,29.527778,0.0,,18.938272,71.515186
US_TX_48289,2022-04-23,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3720,93,2,6261,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,10,,,17.71,31.39,23.822222,19.961111,29.538889,0.0,,17.308642,66.81106
US_TX_48289,2022-04-24,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3720,93,-1,6260,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,47,-17,16.39,24.58,35.01,23.761111,19.533333,29.672222,0.0,,18.475309,72.03536
US_TX_48289,2022-04-25,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3721,93,0,6260,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,19,-17,,30.82,32.99,20.655556,16.75,27.555556,6.096,,18.154321,85.58659
US_TX_48289,2022-04-26,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,2,0,3723,93,2,6262,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-5,13.09,23.46,33.83,17.677778,13.027778,24.166667,28.504444,,12.697531,72.555208
US_TX_48289,2022-04-27,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3724,93,1,6263,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,16,-2,,22.39,27.72,18.383333,12.294444,26.227778,0.254,,11.030864,62.086263
US_TX_48289,2022-04-28,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3724,93,4,6267,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,8,-6,12.8,18.14,27.21,21.311111,15.144444,28.355556,0.0,,15.320988,68.401514
US_TX_48289,2022-04-29,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3725,93,3,6270,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,22,-2,8.5,23.38,19.13,23.488889,20.083333,29.188889,0.0,,18.567901,73.755057
US_TX_48289,2022-04-30,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3725,93,1,6271,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,17,,18.4,28.37,36.04,24.814815,21.493827,30.12963,0.0,,19.729167,73.0517
US_TX_48289,2022-05-01,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3725,93,0,6271,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,50,,13.22,27.17,36.72,23.432099,18.141975,29.944444,4.713111,,16.673611,65.528432
US_TX_48289,2022-05-02,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3725,93,0,6271,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,17,-3,15.16,16.21,30.84,25.62963,22.376543,30.981481,0.1905,,20.4375,72.913171
US_TX_48289,2022-05-03,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3725,93,5,6276,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-1,13.43,16.12,39.76,24.493827,20.234568,29.351852,0.036286,,20.243056,77.362195
US_TX_48289,2022-05-04,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3726,93,1,6277,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,20,2,10.36,20.73,31.63,24.561728,20.006173,31.351852,3.273778,,20.555556,78.201031
US_TX_48289,2022-05-05,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3727,93,0,6277,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,31,1,,22.59,30.66,24.104938,19.185185,28.882716,0.0,,20.805556,81.706311
US_TX_48289,2022-05-06,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3727,93,2,6279,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,14,-3,13.79,20.41,23.72,20.933333,14.8,29.344444,17.808222,,16.382716,75.378297
US_TX_48289,2022-05-07,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3727,93,1,6280,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,21,,,18.24,47.59,25.527778,20.905556,32.216667,0.0,,20.993827,75.692968
US_TX_48289,2022-05-08,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3727,93,-3,6277,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,30,,,16.93,33.85,27.927778,23.655556,33.327778,0.0,,22.41358,71.96185
US_TX_48289,2022-05-09,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,1,0,3728,93,0,6277,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,20,-10,11.89,18.83,24.77,27.827778,23.861111,33.061111,0.0,,22.524691,72.793658
US_TX_48289,2022-05-10,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3728,93,1,6278,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-9,14.56,20.97,34.37,27.666667,23.455556,32.694444,0.0,,21.962963,71.02491
US_TX_48289,2022-05-11,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3728,93,3,6281,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,8,-5,,15.43,39.18,26.188889,21.344444,31.811111,0.0,,21.049383,73.175163
US_TX_48289,2022-05-12,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3728,93,1,6282,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,19,-4,8.37,12.56,31.39,25.727778,19.422222,32.211111,0.0,,19.876543,69.930133
US_TX_48289,2022-05-13,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,0,0,3728,93,0,6282,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,29,-12,19.99,19.4,23.51,25.166667,18.438889,31.327778,0.0,,18.932099,68.130349
US_TX_48289,2022-05-14,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,-2,6280,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,28,,27.06,25.6,29.98,26.416667,21.483333,32.016667,0.0,,20.395062,69.405416
US_TX_48289,2022-05-15,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,1,6281,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,41,,15.27,24.29,37.48,25.966667,20.366667,32.372222,0.0,,20.598765,72.19016
US_TX_48289,2022-05-16,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,2,6283,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,15,-4,,24.23,32.31,26.172222,20.033333,32.322222,1.415143,,19.123457,64.867666
US_TX_48289,2022-05-17,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,2,6285,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,,-6,12.25,18.11,28.76,26.561111,20.877778,33.216667,0.564444,,20.395062,68.783353
US_TX_48289,2022-05-18,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,2,6287,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,18,0,9.15,19.38,34.46,27.572222,22.25,34.416667,0.0,,19.82716,62.603226
US_TX_48289,2022-05-19,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,1,6288,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,9,0,12.43,29.37,30.5,27.511111,22.766667,33.266667,0.0,,20.154321,64.164311
US_TX_48289,2022-05-20,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,1,6289,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,39,-2,14.32,21.77,35.51,27.888889,23.088889,34.361111,0.0,,21.018519,66.18622
US_TX_48289,2022-05-21,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,0,6289,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,1,,,16.54,27.07,28.972222,25.1,34.75,0.0,,22.580247,68.321829
US_TX_48289,2022-05-22,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,-1,6288,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,46,,13.18,19.76,30.01,20.455556,16.133333,31.938889,19.630571,,17.444444,82.406313
US_TX_48289,2022-05-23,ChIJZzXjov4iRoYRE6xUu4jz8MI,Q27021,geoId/48289,US,United States of America,TX,Texas,48289,Leon County,US,USA,2,,,,,1,6289,17235,8593,8642,2163,2116,1661,1763,1733,2370,2517,1969,943,1839082,31.3,-96.0,2798,81.933333,,,,14,-4,15.24,23.71,29.92,21.144444,17.95,27.561111,0.7366,,17.617284,80.175813
