location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46093,2021-11-28,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,4864,51,0,14279,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-29,,,,10.3,6.08,3.7,4.23,12.68,6.87,6.6,7.66,3.7,,,4.23,21.66,,6.34,,4.75,33.02,4.75,7.13,3.7,4.23,3.833333,-3.566667,15.55,0.0,,-4.201389,56.275045
US_SD_46093,2021-11-29,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,14,0,4878,51,0,14279,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-10,3,5.82,7.84,9.87,4.81,5.06,5.06,12.14,6.07,5.06,7.59,5.31,4.05,,7.59,24.79,7.08,4.55,4.81,,32.89,,5.06,,6.58,9.805556,3.238889,15.738889,0.0,,-1.861111,43.948298
US_SD_46093,2021-11-30,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,36,1,4914,52,40,14319,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-10,3,6.86,4.75,7.65,6.06,3.69,5.8,12.92,10.55,4.22,6.86,6.59,,4.22,3.69,22.15,5.01,7.65,,,31.11,3.96,6.59,,,5.955556,-0.15,13.8,0.254,,0.9375,67.594835
US_SD_46093,2021-12-01,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,21,1,4935,53,22,14341,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,1,,-12,2,6.87,7.93,9.25,4.76,4.23,5.81,15.32,7.93,,5.02,6.87,3.7,6.34,6.61,24.83,6.61,3.96,,4.76,38.04,4.23,4.49,,5.28,9.816667,1.744444,19.755556,0.0508,,-1.979167,43.229119
US_SD_46093,2021-12-02,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,9,0,4944,53,11,14352,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-11,2,4.05,3.78,9.99,7.29,5.4,5.13,17.54,7.29,,9.18,5.4,5.94,7.02,5.4,26.72,5.13,8.91,5.67,,36.71,,5.67,,5.94,11.627778,3.961111,19.35,0.0,,-0.125,44.972932
US_SD_46093,2021-12-03,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,17,0,4961,53,24,14376,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,23,,-6,0,5.65,6.73,8.34,,5.65,10.49,13.18,7.53,,5.92,,4.04,5.38,8.34,21.79,4.3,,,4.04,41.97,3.77,4.3,5.38,7.26,4.294444,0.383333,10.35,0.0,,-1.097222,67.207054
US_SD_46093,2021-12-04,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,4961,53,19,14395,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-15,,5.42,5.96,9.21,5.15,6.23,,10.57,5.42,,4.61,,,4.07,5.42,18.7,5.69,5.69,4.34,4.88,31.98,,4.88,5.69,,-1.344444,-3.466667,3.861111,0.0254,,-5.340278,73.054975
US_SD_46093,2021-12-05,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,4961,53,12,14407,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-30,,4.64,6.7,8.5,3.61,,6.96,9.79,5.93,,5.67,3.87,3.87,4.38,,18.29,5.15,4.89,,,31.18,,,5.93,3.87,-0.955556,-5.877778,4.594444,0.0,,-6.013889,67.89072
US_SD_46093,2021-12-06,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,7,0,4968,53,1,14408,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-11,5,5.93,7.22,9.54,6.7,,4.38,13.14,5.41,4.64,8.25,3.61,4.64,4.9,6.44,22.68,4.64,6.44,5.41,5.41,33.77,4.38,4.38,5.93,6.19,-10.6,-16.5,-0.583333,0.8255,,-14.534722,70.969475
US_SD_46093,2021-12-07,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,16,0,4984,53,52,14460,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-8,5,5.06,6.39,11.19,4.26,4.26,7.46,12.79,,6.39,7.46,5.06,,4.26,6.93,26.64,6.13,7.46,,7.46,37.57,6.93,4.0,6.66,,-5.566667,-13.238889,-0.355556,0.03175,,-10.243056,68.527562
US_SD_46093,2021-12-08,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,11,0,4995,53,6,14466,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-1,,-8,3,8.09,7.28,5.12,10.79,4.86,5.93,10.52,6.47,5.12,6.74,,5.66,5.39,6.47,25.89,5.39,7.82,5.66,6.2,35.33,5.39,6.2,4.32,,0.066667,-8.283333,9.604938,0.0508,,-6.208333,61.354641
US_SD_46093,2021-12-09,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,9,0,5004,53,18,14484,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-7,4,5.35,8.29,8.29,5.88,5.35,5.08,11.77,7.22,4.81,5.88,,,3.74,7.22,27.81,4.55,5.62,,8.82,32.62,,,8.02,4.55,1.438889,-4.683333,8.177778,0.0,,-5.458333,58.194787
US_SD_46093,2021-12-10,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,3,0,5007,53,17,14501,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-17,,-13,10,4.03,6.55,10.83,5.04,4.78,4.28,9.31,6.29,5.79,7.05,,3.52,,4.03,16.87,4.28,6.29,4.53,4.28,26.94,,6.04,,5.29,-3.338889,-6.1,1.711111,6.5405,149.86,-6.013889,79.606637
US_SD_46093,2021-12-11,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5007,53,16,14517,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-1,,-15,,,5.57,9.74,5.85,,6.12,11.41,6.96,4.18,5.85,3.9,,,,18.38,4.73,8.91,,3.9,27.01,,6.4,4.18,,-5.588889,-10.516667,1.661111,2.8194,,-11.611111,62.377703
US_SD_46093,2021-12-12,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5007,53,4,14521,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-23,,4.48,6.58,8.96,6.58,4.48,6.85,12.64,7.38,3.69,6.06,,5.27,6.06,,23.71,,7.64,4.74,4.74,32.14,3.69,8.17,4.48,,1.172222,-5.466667,7.438889,0.0,,-7.277778,52.781907
US_SD_46093,2021-12-13,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,15,2,5022,55,2,14523,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-8,3,4.44,4.44,9.66,6.27,,4.18,16.71,9.4,5.22,6.27,3.66,7.83,6.53,3.66,22.72,7.05,6.27,5.22,,34.73,,4.96,,5.48,2.811111,-3.133333,9.505556,0.0,,-5.923611,52.592587
US_SD_46093,2021-12-14,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,20,0,5042,55,29,14552,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-3,,-6,3,,5.33,9.59,4.79,3.99,6.92,18.1,11.71,7.99,6.92,4.79,8.79,3.99,4.26,21.03,3.99,6.92,3.73,5.06,38.34,,5.06,,,5.516667,-0.55,12.188889,0.0,,-5.25,47.776398
US_SD_46093,2021-12-15,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,9,0,5051,55,0,14552,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-13,,-8,5,,4.63,6.69,6.18,4.12,6.95,15.7,7.72,,5.41,4.38,7.98,5.41,6.43,22.39,5.66,6.43,4.38,4.38,35.0,3.6,7.98,5.66,,0.861111,-8.2,10.955556,0.0,,-6.305556,59.852766
US_SD_46093,2021-12-16,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,12,1,5063,56,25,14577,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-7,3,,8.02,8.02,5.88,,5.35,17.65,9.89,,8.56,6.42,5.08,4.28,7.22,23.53,6.15,,3.74,5.62,33.16,4.28,4.81,,,-6.283333,-11.05,1.772222,0.2286,,-11.916667,60.941662
US_SD_46093,2021-12-17,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,10,0,5073,56,24,14601,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,2,,-6,4,3.68,3.94,6.3,6.04,,5.51,17.33,7.62,4.73,7.09,4.2,8.67,3.94,,21.53,3.68,4.46,4.2,,26.26,,5.51,,3.68,-8.444444,-14.272222,-1.905556,0.0,,-11.840278,75.091039
US_SD_46093,2021-12-18,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5073,56,0,14601,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-14,,5.57,6.68,6.68,6.13,3.9,6.13,13.37,11.42,,,,7.24,4.73,,19.22,4.73,4.18,,,28.96,,3.9,,3.9,-13.461111,-19.75,-3.344444,0.282222,,-18.236111,65.065547
US_SD_46093,2021-12-19,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5073,56,4,14605,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-22,,3.98,6.9,8.76,7.7,3.98,5.31,19.11,11.68,,5.31,3.98,6.11,5.58,3.98,23.63,5.84,5.84,,5.58,35.58,,6.64,6.9,,-0.85,-8.85,8.772222,0.0,,-9.388889,53.644193
US_SD_46093,2021-12-20,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,9,0,5082,56,5,14610,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-13,6,4.64,5.68,12.13,5.94,,,22.45,10.58,3.61,7.48,4.9,4.13,,6.97,24.26,6.19,5.42,4.13,,29.94,5.16,4.39,3.87,,-6.566667,-11.555556,3.605556,0.0635,,-10.208333,73.343041
US_SD_46093,2021-12-21,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,23,0,5105,56,24,14634,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-15,5,5.0,3.95,8.17,7.11,,6.85,15.28,6.58,,7.38,3.69,6.85,4.21,8.43,23.97,7.11,6.06,,5.53,37.41,,4.48,4.21,6.85,-2.394444,-10.033333,3.877778,0.1905,,-8.506944,61.047727
US_SD_46093,2021-12-22,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,10,0,5115,56,16,14650,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-18,4,5.74,5.19,7.38,5.74,,5.19,18.04,12.03,4.65,,4.92,5.47,,4.65,26.24,4.92,7.11,,,31.44,,5.47,5.47,,0.888889,-6.677778,10.472222,0.381,,-7.25,54.343943
US_SD_46093,2021-12-23,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,7,0,5122,56,21,14671,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-38,7,4.5,4.5,7.04,6.19,3.94,4.22,18.85,6.19,5.07,5.07,4.22,5.35,,7.32,27.58,5.91,5.07,5.35,4.5,28.98,,5.63,,,3.383333,-4.755556,11.411111,0.0,,-7.020833,46.446367
US_SD_46093,2021-12-24,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5122,56,0,14671,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-66,16,4.22,,11.14,5.72,,,14.76,8.43,,,7.23,7.83,5.72,,21.98,,6.02,6.32,,32.82,,4.82,,,3.583333,-3.594444,10.588889,0.0,,-4.333333,53.986894
US_SD_46093,2021-12-25,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5122,56,0,14671,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-71,,,,11.02,4.35,5.8,,14.49,8.99,,4.35,4.35,5.8,,,19.71,6.67,5.8,,,24.93,,5.22,6.09,,-5.6,-9.522222,-1.688889,0.508,,-9.708333,73.311956
US_SD_46093,2021-12-26,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5122,56,0,14671,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-25,,5.89,4.29,13.4,4.82,5.63,4.02,25.99,12.06,,4.82,,4.02,,4.82,27.06,5.63,3.75,3.75,4.29,31.35,,5.36,,,-6.627778,-10.922222,-1.522222,0.169333,,-9.694444,82.589523
US_SD_46093,2021-12-27,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,13,0,5135,56,9,14680,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-34,11,5.07,5.32,9.12,,,4.31,24.06,11.14,4.05,6.33,,7.35,,,25.08,4.05,8.87,5.32,,33.44,,6.08,8.36,,-13.872222,-19.883333,-4.038889,1.4605,,-18.145833,69.422179
US_SD_46093,2021-12-28,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,24,0,5159,56,6,14686,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-11,,-30,11,4.12,7.73,10.82,8.24,5.15,4.38,20.09,12.37,4.38,7.47,6.44,10.82,4.64,5.41,26.53,4.12,9.53,5.41,5.15,36.06,5.41,7.47,4.64,,-15.838889,-21.088889,-7.922222,0.8255,,-19.854167,70.09771
US_SD_46093,2021-12-29,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,22,0,5181,56,19,14705,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-14,,-30,11,6.72,4.66,11.12,8.79,,4.4,23.27,10.34,5.43,5.95,4.91,11.12,4.66,7.24,27.15,6.46,7.24,3.62,3.88,30.77,,6.72,5.69,,-13.644444,-20.461111,-9.133333,0.197556,,-16.798611,75.571586
US_SD_46093,2021-12-30,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,11,0,5192,56,12,14717,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,3,,-32,10,4.18,5.23,11.76,6.01,4.71,,23.0,11.76,4.18,7.84,4.71,7.84,4.71,7.58,23.26,6.8,,4.44,5.75,30.58,,8.89,7.32,3.66,-13.022222,-18.372222,-4.661111,0.127,,-16.381944,76.893519
US_SD_46093,2021-12-31,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5192,56,0,14717,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-19,,-54,17,3.68,5.25,6.3,4.46,,4.73,21.27,8.4,3.68,6.3,4.46,6.3,3.68,5.51,20.75,8.93,4.73,3.94,,29.68,4.2,8.14,3.68,,-14.5,-20.705556,-5.333333,0.60325,,-17.708333,73.889358
US_SD_46093,2022-01-01,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5192,56,0,14717,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-34,,-44,,3.73,5.6,13.32,4.26,,5.06,17.05,9.33,,7.46,,5.86,4.26,4.53,24.78,,7.46,,5.6,32.78,,8.53,8.26,5.33,-19.611111,-23.722222,-12.305556,0.381,,-23.333333,70.32531
US_SD_46093,2022-01-02,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5192,56,0,14717,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-25,,4.63,4.88,12.34,10.28,3.6,4.63,21.59,11.31,3.6,6.42,,,4.63,4.63,23.9,,7.45,3.6,5.14,36.24,,5.14,5.4,5.14,-10.216667,-20.244444,2.366667,0.0762,,-17.319444,57.550539
US_SD_46093,2022-01-03,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,19,0,5211,56,0,14717,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-26,10,3.89,7.52,11.16,6.23,,5.97,20.5,6.75,3.63,5.45,6.23,9.34,,7.26,26.46,5.19,7.26,3.63,6.23,38.4,,5.71,,,-2.144444,-8.722222,3.6,0.0,,-10.3125,52.125729
US_SD_46093,2022-01-04,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,56,0,5267,56,40,14757,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-18,,-9,8,5.69,7.24,9.83,7.24,5.17,7.5,27.67,16.03,4.66,9.31,,8.02,5.43,6.98,24.05,6.72,6.72,3.88,5.43,38.27,4.4,3.88,8.28,6.46,-4.166667,-15.488889,3.2,0.0,,-11.354167,57.467408
US_SD_46093,2022-01-05,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,26,0,5293,56,12,14769,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-26,,-15,10,4.87,6.15,10.5,8.2,,5.89,28.69,12.55,,6.66,,6.66,4.87,9.22,29.46,8.71,5.38,,4.87,33.82,,6.15,5.12,5.38,-20.627778,-24.272222,-15.483333,0.3175,,-24.805556,65.410415
US_SD_46093,2022-01-06,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,44,0,5337,56,0,14769,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-19,,-13,10,5.86,5.35,6.62,5.35,7.9,7.39,20.64,11.21,6.62,6.11,4.84,7.13,5.61,4.08,27.77,4.59,6.11,5.35,4.08,41.78,7.13,6.37,7.64,5.61,-22.455556,-26.988889,-15.138889,0.0,,-26.395833,68.056549
US_SD_46093,2022-01-07,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,49,0,5386,56,17,14786,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-12,,-7,5,4.24,8.48,9.8,4.5,4.24,7.15,17.48,8.21,,5.03,5.3,7.42,5.3,6.36,26.75,8.48,5.03,3.97,7.95,36.29,,6.62,4.77,3.71,-9.705556,-19.483333,1.345679,0.0254,,-14.125,71.465283
US_SD_46093,2022-01-08,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5386,56,5,14791,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-1,,-17,,5.42,9.21,7.31,,4.06,7.31,18.69,8.13,,4.61,5.69,6.5,3.79,,21.67,,,4.33,4.88,31.97,,6.77,,4.33,-0.922222,-12.25,5.177778,0.0,,-7.645833,58.738019
US_SD_46093,2022-01-09,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,0,0,5386,56,4,14795,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-22,,6.86,6.86,8.13,9.15,,5.59,17.79,9.4,3.81,5.34,4.83,6.86,,,26.43,4.32,5.59,,4.57,33.79,3.81,6.61,4.32,,-9.033333,-16.461111,3.222222,0.0508,,-14.784722,61.143307
US_SD_46093,2022-01-10,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,44,0,5430,56,1,14796,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-8,5,,7.04,11.73,6.52,3.65,5.74,25.03,9.91,,6.78,5.74,9.39,4.95,5.74,25.81,7.3,6.26,4.43,4.69,33.9,,5.21,,4.95,-1.594444,-9.544444,9.302469,0.0,,-11.076389,49.763912
US_SD_46093,2022-01-11,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,118,0,5548,56,14,14810,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,,,-10,5,6.76,6.76,9.26,5.51,5.0,,20.27,11.26,,8.26,6.01,7.26,5.25,7.51,27.03,6.26,4.25,,6.26,43.04,,7.01,6.26,5.25,3.538889,-3.883333,10.244444,0.0,,-9.486111,38.617342
US_SD_46093,2022-01-12,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,72,0,5620,56,22,14832,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-5,,-13,5,5.46,7.35,11.62,7.59,4.98,4.98,21.34,9.49,,5.93,4.27,9.49,3.32,4.51,24.19,5.69,5.93,4.03,5.22,32.97,4.27,6.4,3.79,,4.627778,-0.677778,11.377778,0.0,,-6.465278,44.289907
US_SD_46093,2022-01-13,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,69,0,5689,56,3,14835,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-10,,-14,5,5.43,4.65,10.59,7.75,4.91,4.91,16.79,10.08,4.13,7.75,3.62,9.56,4.13,5.17,29.2,3.88,,,6.2,30.75,,4.39,8.01,,5.7,0.044444,11.483333,0.0,,-0.909722,62.060616
US_SD_46093,2022-01-14,ChIJ_3o8y080LVMR45dWhs-SJxM,Q495269,geoId/46093,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2,71,0,5760,56,10,14845,27941,14576,13365,3512,3638,4513,3911,2918,3528,3336,1668,917,1739837,44.57,-102.71,9020,81.0,-13,,-17,9,,5.39,11.81,5.65,6.67,4.62,23.61,9.5,,8.73,5.39,7.7,5.9,5.9,26.44,5.9,3.85,4.11,4.62,39.27,4.36,,6.16,,0.611111,-4.816667,8.633333,0.0,,-4.236111,69.646717
