location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18165,2022-02-23,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,1,4087,72,0,7161,0,0,0,0,0,1,0,0,0,0,25,74,208,298,136,646,524,632,628,458,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1836,2220,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,12,-1,,,25.2,39.2,-4.211111,-6.838889,1.361111,4.628444,-7.728395,75.735294
US_IN_18165,2022-02-24,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4088,72,5,7166,0,0,0,0,1,0,0,0,0,0,25,74,208,298,137,646,524,632,628,458,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1836,2221,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,18,-13,14.21,,25.03,47.36,-3.233333,-5.2,-1.061111,0.8128,-5.425926,84.374766
US_IN_18165,2022-02-25,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4089,72,1,7167,0,0,1,0,0,0,0,0,0,0,25,74,209,298,137,646,524,632,628,458,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1836,2222,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,12,-1,16.24,,21.19,41.67,-2.838889,-4.816667,-1.327778,5.334,-4.506173,87.715202
US_IN_18165,2022-02-26,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,4092,72,3,7170,0,0,0,0,0,0,0,0,1,2,25,74,209,298,137,646,524,632,629,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1837,2224,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,5,14.08,13.34,20.75,28.16,-4.511111,-9.311111,0.338889,0.254,-8.080247,75.199233
US_IN_18165,2022-02-27,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4035,72,0,7170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,,,,23.85,38.76,-0.394444,-6.255556,6.972222,0.0,-4.888889,71.729687
US_IN_18165,2022-02-28,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4093,72,1,7171,0,0,0,0,0,0,1,0,0,0,25,74,209,298,137,646,525,632,629,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1837,2225,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,24,6,14.04,,29.55,31.77,2.65,-4.138889,11.166667,0.0508,-2.240741,70.292527
US_IN_18165,2022-03-01,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,1,4043,73,2,7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,5,0,11.71,,19.77,32.21,7.611111,1.711111,17.211111,0.0,0.549383,60.501268
US_IN_18165,2022-03-02,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4094,73,0,7173,0,1,0,0,0,0,0,0,0,0,25,75,209,298,137,646,525,632,629,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1838,2225,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,11,-1,,,16.5,34.44,8.388889,0.0,19.205556,0.0,3.049383,68.390177
US_IN_18165,2022-03-03,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4095,73,3,7176,1,0,0,0,0,0,0,0,0,0,26,75,209,298,137,646,525,632,629,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1838,2226,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,24,6,14.65,21.63,23.03,43.96,4.95,0.305556,16.622222,0.0,-0.611111,66.83583
US_IN_18165,2022-03-04,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,4,0,4051,73,2,7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,27,7,10.98,,23.34,41.19,2.855556,-2.172222,11.211111,0.0,-4.32716,59.129788
US_IN_18165,2022-03-05,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4096,73,1,7179,0,0,0,0,0,0,0,1,0,0,26,75,209,298,137,646,525,633,629,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1839,2226,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,8,,,19.64,36.13,11.877778,3.833333,22.638889,0.0,2.364198,52.173808
US_IN_18165,2022-03-06,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4051,73,2,7181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,,11.02,16.9,,38.95,13.072222,5.566667,19.972222,5.334,7.851852,70.516646
US_IN_18165,2022-03-07,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,4099,73,0,7181,0,0,1,0,0,2,0,0,0,0,26,75,210,298,137,648,525,633,629,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1840,2228,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,26,4,,12.11,15.29,31.22,3.588889,1.066667,8.5,33.2486,1.537037,85.763381
US_IN_18165,2022-03-08,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4053,73,1,7182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,25,1,14.18,,22.28,46.59,-0.072222,-2.466667,4.422222,4.1148,-4.82716,69.896723
US_IN_18165,2022-03-09,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,4,1,4057,74,0,7182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,30,2,,13.12,27.62,32.46,2.677778,-1.094444,8.727778,0.0,-1.95679,71.51514
US_IN_18165,2022-03-10,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,4101,74,2,7184,0,0,0,0,0,0,0,0,1,0,26,75,210,298,137,648,525,633,630,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1841,2229,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,12,7,16.09,16.09,28.69,41.29,1.933333,-2.016667,7.35,0.0,-3.333333,67.184249
US_IN_18165,2022-03-11,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4057,74,0,7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,13,5,,,26.18,42.72,-1.422222,-3.883333,4.044444,0.181429,-4.617284,77.693428
US_IN_18165,2022-03-12,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4057,74,1,7185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,15,11.46,,29.03,45.83,-7.25,-11.316667,-1.722222,0.2794,-14.0,58.194111
US_IN_18165,2022-03-13,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4057,74,3,7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,,15.93,,22.75,50.06,0.438889,-9.133333,11.638889,0.0,-7.716049,54.73407
US_IN_18165,2022-03-14,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,4060,74,3,7191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,25,4,,,17.0,31.87,9.127778,3.205556,17.066667,0.0,-0.685185,50.400858
US_IN_18165,2022-03-15,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4102,74,2,7193,1,0,0,0,0,0,0,0,0,0,27,75,210,298,137,648,525,633,630,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1841,2230,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,6,2,,,22.95,41.04,11.705556,3.933333,19.25,0.03175,4.5,60.893956
US_IN_18165,2022-03-16,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,4104,74,3,7196,0,0,1,0,0,0,0,0,0,0,27,75,211,298,137,648,525,633,630,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1842,2231,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,26,3,14.9,16.32,28.39,36.9,12.123457,2.987654,21.604938,0.0,5.166667,62.433994
US_IN_18165,2022-03-17,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,4062,74,2,7198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,15,-2,,15.04,30.84,39.12,13.432099,4.228395,23.074074,0.0,6.555556,63.00466
US_IN_18165,2022-03-18,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,4064,74,1,7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,29,-9,16.99,10.62,19.11,43.89,12.111111,6.981481,19.864198,1.693333,9.201389,82.425106
US_IN_18165,2022-03-19,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4064,74,2,7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,4,,,23.04,45.28,7.679012,4.061728,13.641975,10.583333,6.520833,92.03025
US_IN_18165,2022-03-20,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4064,74,3,7204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-8,,17.54,20.88,32.58,7.876543,0.506173,18.141975,1.185333,2.201389,66.944657
US_IN_18165,2022-03-21,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4064,74,1,7205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,25,-8,18.99,,25.32,49.06,12.771605,4.092593,22.333333,0.0,2.416667,49.176437
US_IN_18165,2022-03-22,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4064,74,0,7205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,9,-10,,,27.36,50.04,11.864198,6.962963,18.722222,8.946444,7.194444,73.123778
US_IN_18165,2022-03-23,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4065,74,2,7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,26,-10,,,25.17,47.19,11.95679,8.845679,15.320988,15.155333,10.236111,88.832255
US_IN_18165,2022-03-24,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,3,0,4068,74,3,7210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,21,-6,21.42,15.07,23.8,42.84,6.074074,4.203704,10.771605,2.342444,3.625,84.07734
US_IN_18165,2022-03-25,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4068,74,0,7210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,30,-12,,,20.77,43.85,5.691358,3.685185,10.037037,1.072444,2.965278,82.718028
US_IN_18165,2022-03-26,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4068,74,3,7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,2,18.19,,21.98,28.05,2.54321,-0.462963,8.364198,0.620889,-3.854167,63.127533
US_IN_18165,2022-03-27,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4068,74,8,7221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-7,,,18.01,42.03,-0.524691,-4.851852,4.432099,0.056444,-7.090278,61.016256
US_IN_18165,2022-03-28,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4068,74,0,7221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,12,7,16.63,11.57,26.03,46.99,-0.265432,-5.932099,5.641975,0.0,-8.201389,54.841634
US_IN_18165,2022-03-29,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4069,74,0,7221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,0,2,16.67,,20.84,38.9,2.483333,-1.861111,6.477778,0.0,-5.623457,55.102325
US_IN_18165,2022-03-30,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,-1,0,4068,74,0,7221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,18,3,15.06,17.8,20.54,37.65,12.055556,4.177778,21.361111,0.60325,5.17284,62.721583
US_IN_18165,2022-03-31,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4068,74,3,7224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,18,3,,11.59,19.1,50.47,6.677778,2.338889,15.861111,26.8986,4.580247,85.888141
US_IN_18165,2022-04-01,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,4,1,4072,75,1,7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,5,6,10.33,,24.79,31.68,2.605556,0.555556,7.105556,0.7874,-1.32716,75.229783
US_IN_18165,2022-04-02,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4105,75,1,7226,0,0,0,0,0,0,0,0,1,0,27,75,211,298,137,648,525,633,631,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1842,2232,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,1,13.36,,20.04,35.62,3.844444,-1.688889,11.744444,0.1524,-0.123457,75.43126
US_IN_18165,2022-04-03,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4072,75,5,7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-12,,12.3,25.38,39.99,6.25,-1.266667,14.738889,0.508,1.037037,68.992575
US_IN_18165,2022-04-04,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,-1,0,4071,75,1,7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,25,4,14.68,,19.57,56.63,11.044444,6.883333,16.6,0.127,4.277778,62.947577
US_IN_18165,2022-04-05,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,1,0,4106,75,0,7232,0,0,0,0,0,0,1,0,0,0,27,75,211,298,137,648,526,633,631,460,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1842,2233,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,3,4,13.3,,25.19,45.49,7.372222,2.572222,14.25,2.2098,5.080247,84.422091
US_IN_18165,2022-04-06,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4071,75,2,7234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,12,2,15.3,11.13,25.74,37.57,10.972222,5.861111,14.661111,8.3312,8.141975,82.506748
US_IN_18165,2022-04-07,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4071,75,4,7238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,12,6,12.42,15.34,41.64,48.94,7.383333,4.288889,12.788889,3.048,1.154321,64.385236
US_IN_18165,2022-04-08,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,2,0,4073,75,1,7239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,32,4,15.93,13.76,22.45,49.25,4.038889,1.905556,7.333333,0.6604,1.148148,81.124012
US_IN_18165,2022-04-09,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4073,75,4,7243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,6,,,20.3,49.98,3.905556,0.511111,9.616667,1.524,-0.574074,72.607318
US_IN_18165,2022-04-10,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4073,75,1,7244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,,-7,,17.52,30.04,49.22,7.655556,-0.9,19.122222,0.1016,-0.055556,58.205399
US_IN_18165,2022-04-11,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4073,75,1,7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,28,7,17.28,11.52,28.09,50.41,15.3,11.588889,18.088889,0.254,6.425926,55.205285
US_IN_18165,2022-04-12,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4073,75,0,7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,36,3,15.37,,18.3,35.13,12.938889,5.861111,20.044444,1.580444,9.635802,80.016145
US_IN_18165,2022-04-13,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4073,75,1,7246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,23,0,11.42,,21.49,44.33,18.461111,14.066667,20.005556,5.588,16.160494,86.123098
US_IN_18165,2022-04-14,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4073,75,8,7254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,41,2,11.84,,25.15,54.74,8.077778,1.044444,16.844444,13.4112,2.209877,65.96741
US_IN_18165,2022-04-15,ChIJf7cNitdTbYgRhOluUCvxi5k,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2,0,0,4073,75,2,7256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15503,7723,7780,1739,2049,1733,1719,1929,2138,2141,1319,736,1804401,39.85,-87.46,673,77.42,,,38,-17,,,19.99,44.27,11.077778,3.372222,19.077778,0.181429,1.191358,50.318984
