location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22113,2022-05-03,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,2,0,15305,223,2,22789,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,25,13,-20,1,5.94,6.11,2.62,12.93,10.3,5.76,3.84,4.37,3.67,4.02,,8.91,3.14,5.76,3.67,4.54,10.48,5.94,3.14,6.29,2.97,5.59,5.59,4.89,4.89,10.65,25.15,5.94,5.76,8.21,3.84,4.02,3.67,4.02,46.81,4.54,7.34,5.59,6.11,4.19,4.37,,24.790123,20.203704,29.753086,0.0,20.618056,77.499464
US_LA_22113,2022-05-04,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,15305,223,3,22792,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,10,11,-18,0,3.16,6.15,4.22,14.59,11.42,7.73,4.92,6.68,4.57,4.04,5.97,8.26,2.81,3.87,,4.92,9.66,4.39,3.69,5.97,3.51,5.8,5.1,4.57,3.51,9.49,26.53,5.27,,8.79,3.51,4.39,3.87,5.45,45.69,5.62,9.84,7.38,6.5,7.38,4.57,2.99,24.641975,20.061728,29.932099,0.0,20.993056,80.031944
US_LA_22113,2022-05-05,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,5,0,15310,223,0,22792,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,16,9,-22,0,5.68,5.5,3.73,12.96,8.88,3.91,3.91,6.57,4.44,3.91,,8.52,4.44,5.5,4.08,5.15,9.59,3.55,4.26,5.5,3.55,4.79,,3.02,3.55,6.57,27.52,3.02,,5.68,5.15,4.26,4.62,3.2,39.78,3.02,7.64,6.21,3.02,6.04,3.2,3.37,24.962963,20.703704,29.524691,0.028222,21.583333,81.541168
US_LA_22113,2022-05-06,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,2,0,15312,223,8,22800,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,16,4,-17,1,5.42,6.32,3.25,12.82,7.22,6.14,4.15,3.07,5.24,2.71,3.25,11.92,,5.78,4.15,3.61,8.49,3.97,3.25,5.24,4.88,3.43,4.15,4.15,3.97,14.08,22.21,4.51,3.25,9.03,,5.78,4.33,4.15,38.46,3.43,8.12,7.94,5.96,6.14,3.79,2.71,23.716049,18.320988,30.203704,13.716,19.743056,79.03319
US_LA_22113,2022-05-07,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,15312,223,0,22800,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,26,18,-8,-1,5.53,4.35,4.15,12.25,7.51,5.93,,4.94,4.15,,,4.94,4.94,4.74,,3.56,9.29,7.71,,3.75,,4.94,2.96,4.35,4.54,9.88,21.14,3.95,,9.88,3.95,2.77,4.15,3.95,38.93,5.53,9.48,5.93,5.33,5.93,4.74,4.54,25.111111,19.569444,30.756944,0.8255,21.357143,79.474077
US_LA_22113,2022-05-08,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,0,0,15312,223,6,22806,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,,25,-31,-2,6.47,5.49,,12.54,8.04,4.51,3.53,4.7,4.31,2.74,,9.8,3.53,4.7,3.92,6.08,6.66,4.7,3.14,6.27,4.51,4.31,4.7,2.94,2.94,6.66,23.52,6.27,3.14,10.58,,,4.51,5.29,39.98,3.53,8.23,6.86,3.53,3.33,2.94,,26.159722,21.444444,31.347222,0.0635,22.119048,78.226387
US_LA_22113,2022-05-09,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,3,1,15315,224,1,22807,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,14,5,-18,1,6.44,7.29,2.37,14.91,10.34,4.92,5.25,7.29,5.08,3.9,2.71,7.8,4.07,7.12,2.88,3.39,13.05,5.25,3.22,5.42,3.9,2.71,5.59,4.24,4.24,10.17,24.41,6.1,,12.2,4.24,4.58,4.58,6.78,39.32,5.42,11.53,5.42,6.95,5.08,4.24,2.88,26.652778,21.854167,31.534722,0.03175,22.206349,76.458225
US_LA_22113,2022-05-10,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,5,0,15320,224,1,22808,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,14,8,-22,1,5.62,7.45,,13.07,9.76,6.12,3.31,9.93,4.8,3.48,,11.25,4.14,6.78,4.14,3.64,8.94,6.12,2.65,5.46,3.97,3.97,4.47,2.98,2.48,6.62,33.75,5.29,3.31,14.72,4.47,4.47,3.97,6.45,41.2,5.96,10.09,9.1,3.97,5.62,3.14,,26.798611,22.277778,31.784722,0.0,21.603175,73.253481
US_LA_22113,2022-05-11,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,3,0,15323,224,7,22815,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,13,11,-19,0,5.82,7.32,2.83,11.65,7.82,7.49,3.0,6.49,3.16,2.66,2.33,9.82,4.99,4.99,5.99,3.49,7.49,6.82,,4.16,5.32,3.16,3.66,5.32,,9.65,31.61,5.32,3.33,9.32,3.16,3.0,6.32,4.16,40.6,,8.82,5.99,4.66,3.49,3.66,3.0,25.451389,19.256944,31.402778,0.0,19.753968,70.600598
US_LA_22113,2022-05-12,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,5,0,15328,224,4,22819,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,7,2,-23,0,4.86,6.71,,17.27,7.54,4.53,4.53,3.02,5.53,4.19,2.35,9.05,4.7,3.19,4.36,3.35,10.73,3.52,4.02,4.36,5.2,3.86,4.02,3.86,3.52,9.39,28.0,4.36,2.68,12.57,,4.53,4.02,4.86,39.57,6.2,9.05,5.7,5.37,5.37,,3.52,25.5,19.451389,32.375,0.0,19.793651,70.382489
US_LA_22113,2022-05-13,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,6,0,15334,224,9,22828,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,11,1,-19,2,3.57,6.97,,12.51,7.33,6.97,3.04,5.72,5.54,,3.75,8.76,2.68,6.25,,3.04,9.83,4.11,4.11,,4.47,3.4,4.47,4.11,2.5,6.97,25.37,5.54,2.68,9.65,,4.29,,6.97,37.34,2.68,10.36,5.54,3.04,4.64,4.11,3.57,26.0625,19.930556,31.944444,0.0,20.134921,69.435944
US_LA_22113,2022-05-14,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,15,22843,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,22,11,-8,1,7.7,4.25,4.46,12.77,7.29,4.86,3.04,5.67,5.07,,3.04,9.73,5.88,5.47,3.85,,9.73,5.88,,4.25,,2.84,4.25,3.44,3.24,8.11,23.1,5.07,,10.54,,3.65,4.05,3.85,36.27,3.44,10.74,2.84,6.48,6.08,,2.84,23.965278,18.875,30.777778,6.88975,19.301587,74.461096
US_LA_22113,2022-05-15,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,3,22846,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,16,14,-27,-1,3.59,5.66,4.15,16.8,7.17,4.53,5.47,5.47,3.59,2.83,4.15,9.06,4.15,6.23,3.59,5.29,7.17,5.66,5.1,3.02,3.96,3.96,3.21,3.4,2.64,8.12,29.07,4.72,4.15,13.03,4.15,3.96,,4.91,43.8,4.15,7.93,8.12,5.47,6.23,3.96,2.64,25.416667,19.479167,31.368056,0.0,20.103175,72.121104
US_LA_22113,2022-05-16,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,0,22846,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,14,4,-20,2,4.72,5.74,5.4,12.32,9.11,6.08,3.54,6.41,4.72,2.7,,7.76,4.22,4.89,4.05,2.7,8.1,4.72,4.56,4.05,2.87,2.53,3.21,4.56,,10.46,25.82,6.58,4.05,8.94,3.88,,3.54,3.71,41.85,5.23,8.77,6.41,3.88,4.56,2.87,4.56,27.432099,22.283951,32.382716,0.0,21.784722,70.956261
US_LA_22113,2022-05-17,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,0,22846,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,13,6,-23,1,5.2,8.42,3.4,15.41,8.42,5.02,3.58,5.56,4.3,5.02,4.48,9.86,6.09,6.09,3.23,3.23,9.5,6.63,4.3,3.76,5.38,4.12,4.84,4.3,2.69,11.11,24.02,7.35,3.94,13.98,4.12,6.09,3.94,5.2,44.27,4.84,12.73,8.78,5.56,7.17,4.48,3.05,26.993827,22.265432,32.475309,0.0,22.569444,76.579472
US_LA_22113,2022-05-18,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,3,22849,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,10,9,-21,0,5.34,8.1,2.76,16.21,10.68,6.81,4.05,5.16,5.34,2.95,,9.58,4.79,7.92,3.31,4.42,13.81,5.16,3.5,6.26,5.34,4.6,4.05,,2.95,9.95,28.91,6.45,4.79,9.58,4.97,4.79,4.6,4.42,42.36,8.1,9.95,7.18,6.08,5.34,3.5,2.76,26.506173,21.185185,32.030864,0.0,21.513889,73.971043
US_LA_22113,2022-05-19,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,4,22853,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,19,4,-23,1,4.29,7.46,4.66,14.74,12.12,3.73,6.71,5.6,5.22,3.92,3.92,10.63,3.73,5.41,5.22,3.92,11.75,4.85,2.61,,,6.71,5.97,6.71,4.48,11.01,26.86,4.85,2.61,9.89,6.16,4.48,,5.6,35.81,4.85,8.21,6.34,7.09,6.34,4.29,5.6,26.722222,22.135802,31.54321,0.0,21.430556,72.796458
US_LA_22113,2022-05-20,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,-1,22852,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,13,7,-23,2,5.36,4.98,5.17,15.51,7.66,6.51,4.21,5.74,4.4,3.25,3.64,7.66,3.83,6.51,2.87,4.79,10.53,4.02,,4.02,3.06,,3.25,,3.06,9.0,28.53,5.94,4.98,10.53,,3.25,4.6,,39.25,3.64,11.11,6.32,5.36,5.94,5.74,,27.055556,23.111111,31.648148,0.056444,21.722222,72.946265
US_LA_22113,2022-05-21,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,16,22868,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,18,6,-6,1,6.39,6.39,4.79,14.37,8.19,6.59,3.39,2.79,3.99,,3.19,5.99,3.59,6.59,3.59,2.79,7.79,4.59,,,4.19,3.19,3.0,5.19,,7.79,26.15,4.39,,8.98,,,4.79,3.39,37.53,3.99,12.18,6.19,4.99,3.79,3.19,4.59,28.462963,25.228395,32.302469,0.0,24.0,76.927419
US_LA_22113,2022-05-22,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,3,22871,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,7,6,-31,2,6.64,7.18,4.85,13.83,7.0,5.93,2.69,7.72,4.31,,4.31,8.8,5.93,4.31,3.41,3.23,5.57,5.93,,5.57,3.05,5.21,4.49,6.64,4.85,7.36,25.14,6.11,3.23,10.96,6.64,4.31,5.75,3.95,41.85,3.77,10.96,7.54,4.31,6.29,2.87,4.67,24.555556,20.82716,30.530864,3.265714,21.333333,81.993505
US_LA_22113,2022-05-23,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,2,22873,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,15,5,-22,2,5.38,4.66,,16.5,5.92,5.02,,8.43,4.3,3.05,3.41,10.94,4.13,7.0,3.95,5.2,9.69,5.38,2.51,4.48,5.38,5.56,2.69,3.77,3.41,8.61,24.39,8.07,,10.76,3.59,3.05,3.77,2.69,39.64,4.84,8.07,9.33,5.38,6.1,5.02,3.05,23.388889,20.469136,28.783951,20.09775,20.583333,84.246648
US_LA_22113,2022-05-24,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,5,22878,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,12,3,-25,3,5.61,7.06,,11.76,8.51,4.89,4.53,6.88,3.26,4.34,,10.32,3.8,6.52,3.26,5.97,11.4,4.16,2.9,4.71,3.98,4.34,4.71,2.53,2.9,11.58,26.06,5.61,3.08,11.04,3.44,3.62,5.07,5.79,42.53,5.25,7.6,5.25,7.06,3.8,3.44,3.44,24.469136,21.098765,29.388889,5.61975,21.895833,85.781971
US_LA_22113,2022-05-25,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,0,22878,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-3,-1,-22,3,6.11,8.99,3.24,13.48,10.43,4.49,3.96,,,3.6,3.42,9.35,4.13,3.77,3.06,4.49,8.27,4.49,3.06,5.75,5.75,3.6,5.39,4.49,2.52,10.07,27.32,4.49,2.88,11.33,3.6,4.13,4.49,3.96,41.53,3.77,9.71,5.93,5.93,5.75,4.85,3.06,23.75,19.020833,28.708333,14.877143,20.888889,84.256304
US_LA_22113,2022-05-26,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,10,22888,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,7,5,-25,2,6.02,4.75,5.66,16.97,6.75,4.38,,9.31,3.1,,,11.13,3.29,5.84,4.2,4.56,11.5,3.65,2.56,3.1,4.75,5.66,3.47,3.47,4.56,10.4,22.63,6.57,4.93,9.67,4.93,4.38,5.11,5.47,39.97,5.47,7.3,6.75,,6.75,3.1,5.47,25.117284,18.41358,30.654321,7.112,16.027778,57.346473
US_LA_22113,2022-05-27,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,7,22895,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,9,2,-24,3,3.12,9.17,4.29,16.78,6.05,4.88,3.51,5.85,4.29,,5.27,8.2,5.27,6.05,3.32,3.12,10.34,3.9,3.32,3.71,3.12,6.83,3.51,4.29,4.49,9.76,25.75,5.46,,8.78,2.93,3.32,3.9,3.51,36.88,4.1,7.02,8.0,3.9,4.1,,3.32,25.839506,19.716049,31.425926,0.0,18.270833,63.021148
US_LA_22113,2022-05-28,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,0,22895,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,13,6,-6,1,4.46,7.22,4.03,16.35,3.82,4.46,5.73,6.58,,,,12.1,3.19,3.82,4.67,5.73,6.58,4.03,3.4,,4.03,,,4.03,,10.4,28.24,8.28,4.25,11.04,,,4.46,5.73,42.68,6.79,9.34,7.01,3.61,4.25,4.67,4.25,23.734568,16.333333,30.790123,0.0,15.034722,58.162315
US_LA_22113,2022-05-29,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,0,22895,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,,18,-28,-2,5.81,7.06,,15.78,6.23,7.06,4.36,4.15,6.44,,5.4,5.61,5.19,4.98,4.36,4.78,7.06,5.81,,7.68,3.53,5.19,6.02,3.32,2.91,6.02,27.62,5.81,,13.7,,3.74,,5.19,43.19,4.57,10.8,5.19,4.78,5.19,4.98,3.53,24.358025,17.555556,30.512346,0.0,18.645833,70.156756
US_LA_22113,2022-05-30,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,0,22895,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,-4,-2,-60,11,6.82,4.55,3.6,18.2,7.39,5.31,5.31,4.36,6.63,3.98,2.84,7.77,4.74,6.82,3.6,,7.2,6.44,4.36,4.55,4.17,4.36,4.74,3.22,3.98,5.88,26.54,4.36,5.69,13.46,3.03,3.98,,3.79,40.18,5.5,11.37,7.58,4.55,7.77,3.98,3.03,26.481481,20.506173,31.438272,0.0,21.243056,72.922657
US_LA_22113,2022-05-31,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,6,22901,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,9,1,-31,2,7.98,7.61,4.45,12.8,10.58,5.94,6.31,5.01,3.53,2.97,3.71,7.98,3.15,6.12,5.2,7.24,11.32,5.94,,7.24,3.34,4.27,3.15,,4.45,11.88,31.36,6.68,4.08,13.55,3.53,2.78,3.53,2.97,46.95,7.79,11.69,7.42,6.31,6.31,3.9,2.6,27.234568,22.753086,32.290123,0.66675,23.083333,78.023627
US_LA_22113,2022-06-01,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,1,22902,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,15,9,-28,2,6.36,5.63,4.54,17.07,6.72,4.36,4.0,5.99,7.08,3.45,2.54,7.81,3.81,7.26,,6.36,9.44,5.81,3.27,6.9,2.91,4.54,4.36,3.81,2.91,9.63,28.15,4.9,4.18,13.8,,3.27,3.09,4.0,43.23,6.17,9.63,8.17,4.72,4.72,5.27,,26.351852,22.660494,32.117284,5.442857,23.027778,81.889984
US_LA_22113,2022-06-02,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,2,22904,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,10,7,-30,3,5.86,6.6,3.48,14.11,7.51,5.5,4.76,5.5,5.86,3.85,3.3,8.43,5.13,6.96,3.3,5.31,12.1,5.86,3.85,6.05,3.85,4.76,4.76,4.58,3.3,11.36,30.05,5.5,4.76,12.46,3.3,4.4,4.4,5.5,41.05,6.78,13.74,7.51,7.7,7.7,2.75,4.21,26.037037,21.876543,32.234568,7.662333,22.145833,78.606576
US_LA_22113,2022-06-03,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,6,22910,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,11,8,-27,3,5.51,10.07,,14.63,8.93,5.51,5.13,8.36,,3.61,4.56,8.55,3.23,3.99,2.66,3.42,10.07,,5.51,6.08,3.04,2.85,3.99,,,4.18,26.22,5.13,4.18,11.78,3.04,3.04,4.56,4.94,36.29,3.99,13.11,4.75,5.32,6.08,,3.61,25.154321,21.561728,30.95679,3.1115,21.659722,80.506872
US_LA_22113,2022-06-04,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,5,22915,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,11,10,-9,1,6.46,7.47,3.64,14.35,6.67,5.46,,5.86,3.44,,2.83,8.89,3.23,4.04,4.24,3.03,11.11,2.83,4.24,,2.83,5.05,5.05,5.05,6.06,8.48,22.63,7.88,,10.3,3.23,2.83,5.25,5.05,39.4,5.86,11.31,6.87,5.46,3.84,,3.44,25.32716,21.5,31.030864,0.072571,21.4375,79.137583
US_LA_22113,2022-06-05,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,5,22920,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,10,12,-30,0,5.22,4.64,,14.12,6.38,5.42,,5.8,6.0,,,10.06,3.29,5.22,3.29,4.84,7.93,6.38,2.71,2.71,4.84,3.48,4.45,3.68,,8.13,25.15,6.0,3.1,11.42,,6.0,3.1,3.1,40.05,3.87,8.51,7.55,6.38,3.48,3.29,4.06,25.962963,21.54321,31.117284,6.2865,21.881944,78.532854
US_LA_22113,2022-06-06,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,1,22921,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,12,4,-27,3,4.75,11.15,5.3,14.81,9.14,4.57,5.3,4.75,4.39,3.11,3.47,8.78,3.84,6.4,4.02,2.74,10.06,6.58,3.66,5.49,4.21,5.85,5.67,4.57,4.02,9.51,22.12,5.67,4.21,14.45,2.74,4.57,4.02,6.76,46.99,6.22,14.45,7.5,6.4,6.95,2.74,3.47,27.111111,22.425926,31.709877,9.035143,21.979167,72.809789
US_LA_22113,2022-06-07,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,1,22922,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,9,9,-31,2,6.72,7.47,5.79,16.06,10.09,5.42,4.11,6.72,3.92,2.99,4.86,10.46,3.55,4.48,3.92,4.67,13.26,5.23,3.17,5.23,5.23,5.23,5.04,5.79,3.36,9.71,24.09,4.86,2.99,12.51,3.36,4.86,5.04,8.03,43.7,6.72,9.9,6.91,8.03,7.1,2.99,,27.597222,23.3125,31.979167,0.0,22.761905,74.922017
US_LA_22113,2022-06-08,ChIJ6T11TFlFI4YRMErZY0uw4FE,Q507609,geoId/22113,US,United States of America,LA,Louisiana,22113,Vermilion Parish,US,USA,2,,,,,5,22927,59936,29008,30928,8323,8517,7295,7763,7084,8292,6636,3746,2280,1838162,29.81,-92.31,3984,76.45,1,5,-29,2,5.23,5.42,2.61,17.93,10.64,5.6,6.35,6.91,6.35,3.36,3.73,7.28,6.16,5.42,4.29,3.92,12.32,5.23,3.73,7.66,3.36,4.11,5.04,7.47,,10.27,27.82,6.72,4.67,12.51,4.29,4.48,6.54,6.16,44.26,4.67,14.75,7.47,7.1,7.47,4.29,5.04,28.345679,23.660494,32.635802,0.0,23.194444,73.662247
