location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28107,2022-01-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,257,0,8862,141,1,15475,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,3,-5,2,-14,6,3.81,8.02,5.82,3.41,4.01,11.63,9.63,7.22,18.85,,6.22,24.87,5.21,7.02,4.746914,-1.283951,14.654321,0.0,30.48,0.340278,71.734841
US_MS_28107,2022-01-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,106,0,8968,141,139,15614,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-1,-9,-4,-15,7,6.32,10.14,3.64,2.87,3.25,11.87,8.61,10.53,18.18,3.44,6.12,34.65,3.44,4.21,11.783951,6.481481,17.185185,0.0,,6.569444,70.192593
US_MS_28107,2022-01-20,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,100,0,9068,141,24,15638,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-8,-13,4,-15,7,5.32,9.45,5.32,4.14,,11.22,9.06,6.5,22.45,3.54,7.48,29.34,5.51,5.12,-0.296296,-4.728395,8.530864,10.668,,-4.465278,73.034743
US_MS_28107,2022-01-21,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,75,0,9143,141,21,15659,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-8,-12,13,-20,9,4.59,10.57,3.99,3.79,,11.97,8.18,8.98,12.77,,3.79,23.74,6.18,,-3.851852,-6.882716,0.932099,0.0,,-9.520833,64.383719
US_MS_28107,2022-01-22,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,9143,141,16,15675,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-12,-12,-2,-18,,6.34,12.43,6.34,,4.31,13.45,8.37,8.37,20.05,,9.39,27.15,3.55,,-3.62963,-8.561728,3.160494,0.0,,-9.180556,64.477281
US_MS_28107,2022-01-23,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,9143,141,0,15675,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-3,,-6,-24,,6.7,11.16,4.21,3.72,3.47,10.17,7.44,7.93,16.86,5.21,6.2,36.95,4.71,8.43,1.191358,-5.851852,11.679012,0.0,,-5.861111,58.781937
US_MS_28107,2022-01-24,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,151,1,9294,142,0,15675,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-1,-13,10,-14,7,3.03,10.29,4.04,5.25,4.24,10.9,11.3,12.11,20.99,3.63,6.26,27.85,4.44,9.08,5.697531,-2.382716,16.95679,0.0,,-0.756944,62.380234
US_MS_28107,2022-01-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,25,0,9319,142,35,15710,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-3,-3,-1,-13,6,8.06,10.88,6.45,4.03,3.02,10.47,8.86,7.65,20.14,4.23,6.04,29.2,4.43,4.03,6.753086,0.895062,13.450617,0.0,,0.6875,65.645989
US_MS_28107,2022-01-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,83,0,9402,142,13,15723,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,3,-11,2,-11,6,7.65,8.41,6.31,4.21,,8.79,9.18,9.37,19.5,4.01,5.74,26.95,4.21,4.97,-0.814815,-5.08642,5.91358,0.0,,-10.618056,47.370621
US_MS_28107,2022-01-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,85,1,9487,143,31,15754,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,3,-5,6,-13,4,4.63,7.34,6.18,4.83,3.48,9.65,11.97,6.76,17.18,6.18,8.11,26.64,6.18,,0.950617,-5.320988,10.222222,0.0,,-8.888889,48.095262
US_MS_28107,2022-01-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,36,0,9523,143,10,15764,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-4,-9,8,-15,6,3.72,8.23,5.09,4.11,3.53,9.21,10.38,10.19,19.0,4.5,5.68,24.09,3.72,6.27,4.493827,-1.148148,9.006173,0.0,,-5.555556,48.326136
US_MS_28107,2022-01-29,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,9523,143,0,15764,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-2,-9,18,-14,,6.13,6.64,7.16,,,9.96,7.92,8.18,18.14,5.11,6.9,24.53,5.37,3.83,-0.858025,-7.814815,6.839506,0.0,,-12.277778,41.468258
US_MS_28107,2022-01-30,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,9523,143,0,15764,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,0,,-6,-20,,6.7,9.68,6.2,3.97,3.97,7.44,8.68,3.97,15.88,,7.94,34.98,,6.7,5.802469,-2.061728,15.67284,0.0,,-5.243056,44.925455
US_MS_28107,2022-01-31,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,90,0,9613,143,0,15764,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,6,-10,15,-11,5,4.69,8.6,5.47,,3.32,7.43,8.79,10.16,22.47,5.28,5.86,34.39,5.47,3.52,6.777778,-2.160494,19.197531,0.0,,-1.951389,53.022505
US_MS_28107,2022-02-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,33,1,9646,144,49,15813,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,8,13,-9,3,5.39,6.59,7.58,,4.99,5.59,10.58,7.38,18.96,3.19,4.39,33.13,4.59,,11.271605,2.851852,20.203704,0.0,,3.576389,58.15773
US_MS_28107,2022-02-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,105,1,9751,145,4,15817,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,14,19,-8,3,5.68,7.15,7.7,5.5,4.4,6.6,7.51,9.53,18.32,4.4,2.75,28.95,3.67,5.13,12.611111,5.709877,17.981481,4.6355,,9.868056,83.26242
US_MS_28107,2022-02-03,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,87,1,9838,146,0,15817,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-11,-2,-10,-34,16,4.9,5.49,6.47,,2.94,5.88,7.45,6.47,15.29,3.13,3.33,23.52,2.74,4.12,2.259259,-0.925926,8.160494,4.826,,1.402778,94.03888
US_MS_28107,2022-02-04,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,75,2,9913,148,39,15856,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-13,-17,3,-32,17,4.84,8.67,6.45,3.23,3.23,6.45,8.87,7.05,19.35,3.63,6.05,30.23,5.64,3.63,-2.159722,-3.138889,0.173611,14.38275,,-4.142857,85.846912
US_MS_28107,2022-02-05,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,9913,148,12,15868,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-2,-10,23,-20,,6.09,9.39,6.09,3.56,5.08,7.87,8.12,7.62,16.0,3.81,7.62,30.47,,4.57,-2.159722,-6.791667,4.3125,0.60325,,-6.222222,72.678123
US_MS_28107,2022-02-06,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,9913,148,0,15868,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,9,,2,-23,,5.48,6.73,4.74,4.24,6.98,7.23,9.47,4.74,16.7,4.49,4.99,31.16,6.73,3.99,0.743056,-5.645833,9.583333,0.0,,-5.507937,62.148583
US_MS_28107,2022-02-07,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,278,2,10191,150,0,15868,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,4,-5,23,-11,4,3.73,9.82,8.05,,4.52,8.05,14.73,7.86,20.24,5.11,3.54,26.52,2.75,4.71,1.9375,-4.923611,10.861111,0.0,,-3.444444,66.499935
US_MS_28107,2022-02-08,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,22,3,10213,153,22,15890,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,8,4,19,-10,3,4.29,7.6,5.65,4.68,,4.48,9.94,9.35,16.95,2.92,6.04,26.31,3.51,4.48,4.845679,-2.728395,14.388889,0.0,,-2.222222,59.411152
US_MS_28107,2022-02-09,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,20,0,10233,153,8,15898,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,20,7,9,-10,3,3.51,8.97,4.68,3.9,4.48,7.02,7.41,4.87,15.79,2.92,4.68,26.31,6.24,3.7,9.191358,2.302469,18.240741,0.0,,-1.236111,48.404553
US_MS_28107,2022-02-10,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,19,1,10252,154,6,15904,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,4,13,-11,3,2.74,7.06,6.27,3.33,4.51,8.43,9.21,6.47,18.03,4.7,8.04,29.4,4.31,4.9,9.376543,0.635802,19.104938,0.0,,-0.6875,49.15279
US_MS_28107,2022-02-11,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,13,0,10265,154,25,15929,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,13,-1,8,-12,2,6.22,9.43,4.01,4.21,3.41,5.42,7.42,5.62,16.45,3.01,7.62,27.89,4.82,3.61,12.012346,3.820988,21.283951,0.0,,1.222222,47.3716
US_MS_28107,2022-02-12,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10265,154,4,15933,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,11,6,12,-19,,5.05,9.1,7.58,,5.56,9.35,12.39,7.33,17.95,,5.81,32.35,3.79,8.09,8.376543,1.141975,17.339506,0.03175,,1.076389,60.247017
US_MS_28107,2022-02-13,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10265,154,0,15933,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,10,,4,-19,,4.93,9.36,5.91,5.42,5.91,7.64,9.61,6.41,17.25,4.44,6.9,34.75,5.17,4.44,0.061728,-5.932099,9.135802,0.0,,-6.930556,58.829077
US_MS_28107,2022-02-14,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,28,3,10293,157,0,15933,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,8,21,-13,3,3.68,7.77,7.57,4.5,3.68,4.7,7.97,8.38,15.75,4.7,4.09,27.4,3.88,6.13,4.58642,-3.950617,17.246914,0.0,,-4.104167,52.307367
US_MS_28107,2022-02-15,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,4,0,10297,157,0,15933,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,9,-1,14,-10,2,5.14,5.73,5.73,3.56,4.74,6.91,9.09,7.11,18.77,6.72,3.95,27.46,5.73,4.94,9.895062,0.487654,20.222222,0.0,,-1.305556,44.747494
US_MS_28107,2022-02-16,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,8,1,10305,158,9,15942,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,20,4,25,-9,3,4.04,10.76,8.26,5.57,3.27,5.0,10.18,8.26,17.1,,3.84,29.59,3.84,6.34,15.234568,8.179012,22.981481,0.0,,5.465278,51.874236
US_MS_28107,2022-02-17,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,5,1,10310,159,11,15953,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-2,-12,25,-12,7,5.2,9.29,7.24,5.2,3.9,5.94,9.1,8.17,19.87,5.01,6.68,24.88,5.94,5.94,18.185185,9.228395,22.154321,0.508,,14.409722,78.700106
US_MS_28107,2022-02-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,10313,159,41,15994,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,5,-6,33,-12,5,,4.81,6.54,3.27,3.85,3.85,7.89,6.54,17.13,2.89,5.39,23.48,4.04,5.39,2.87037,-1.5,9.95679,12.671778,,-2.819444,65.882638
US_MS_28107,2022-02-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10313,159,9,16003,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,10,2,35,-17,,3.92,12.02,5.49,5.75,6.27,5.75,10.71,5.75,19.59,5.75,4.44,30.83,3.66,6.79,3.845679,-2.975309,13.135802,0.0,,-2.736111,61.256181
US_MS_28107,2022-02-20,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10313,159,0,16003,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,18,,39,-16,,7.29,8.05,,,,8.3,7.54,6.04,17.86,,7.54,26.41,5.53,5.28,7.938272,-0.45679,18.82716,0.0,,-0.75,53.710207
US_MS_28107,2022-02-21,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10313,159,0,16003,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,-2,-13,15,-27,11,6.22,10.51,6.44,4.93,3.65,7.08,9.22,4.93,18.66,4.72,7.08,35.18,3.65,3.86,13.358025,10.876543,16.246914,0.5715,,8.006944,69.696461
US_MS_28107,2022-02-22,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,12,1,10325,160,3,16006,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,8,-6,18,-9,5,6.83,5.32,6.45,2.66,4.18,4.94,7.21,7.97,17.46,3.23,5.7,25.44,6.08,,18.117284,13.080247,23.524691,11.33475,,16.3125,88.460746
US_MS_28107,2022-02-23,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,3,10328,163,0,16006,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,11,-3,23,-8,5,4.16,6.43,4.16,4.92,5.3,4.92,10.22,10.22,18.73,5.87,7.19,29.71,4.54,5.49,6.530864,1.882716,18.222222,38.789429,,4.354167,86.17696
US_MS_28107,2022-02-24,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10328,163,36,16042,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,-4,28,-10,5,5.39,8.36,9.66,4.27,4.83,5.02,9.48,7.43,19.51,5.02,3.53,26.76,7.8,3.72,2.802469,1.290123,7.17284,19.2405,,2.246032,94.219687
US_MS_28107,2022-02-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,21,0,10349,163,15,16057,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,6,-7,29,-13,5,4.84,6.78,6.78,,2.91,5.62,2.71,7.95,15.12,5.43,4.84,26.94,4.07,3.29,1.580247,-0.08642,4.660494,5.757333,,-0.819444,83.818587
US_MS_28107,2022-02-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10349,163,11,16068,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,3,-9,39,-21,,6.19,7.93,5.95,6.44,4.96,7.68,9.17,6.44,13.62,4.21,5.95,25.76,3.47,,0.87037,-0.179012,3.438272,2.159,,-2.138889,79.927068
US_MS_28107,2022-02-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10349,163,0,16068,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,22,,36,-24,,9.05,7.83,4.65,5.14,5.87,6.61,7.1,8.56,17.13,4.4,5.63,28.87,,,3.851852,1.382716,8.975309,13.55725,,1.645833,85.24784
US_MS_28107,2022-02-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,8,1,10357,164,0,16068,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,18,-7,34,-10,3,8.11,8.88,5.41,3.47,6.18,8.11,7.91,7.72,20.85,4.05,4.44,27.41,5.41,6.76,5.561728,-1.864198,15.271605,1.608667,,-0.944444,62.295773
US_MS_28107,2022-03-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,1,10359,165,16,16084,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,28,11,10,-6,1,8.58,10.34,7.22,4.49,2.93,7.02,8.39,8.58,15.21,4.88,5.27,26.14,5.46,3.71,9.493827,0.37037,21.074074,0.0,,0.597222,53.160207
US_MS_28107,2022-03-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,10360,165,0,16084,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,6,28,-8,1,5.11,6.13,8.17,7.15,3.47,5.31,8.58,12.46,13.48,4.49,5.72,29.0,4.9,6.74,13.123457,2.45679,24.209877,0.0,,1.840278,46.285463
US_MS_28107,2022-03-03,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,10363,165,16,16100,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,34,12,19,-8,1,5.89,7.85,8.83,4.91,5.1,8.24,8.44,8.63,17.27,2.94,5.3,34.92,5.89,4.71,15.024691,4.820988,25.901235,0.0,,2.645833,43.274446
US_MS_28107,2022-03-04,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,2,10364,167,7,16107,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,-2,27,-14,2,4.1,8.82,6.56,3.49,4.1,6.97,7.38,4.51,15.58,5.33,5.74,24.61,4.31,6.15,15.407407,5.654321,25.950617,0.0,,5.194444,50.229844
US_MS_28107,2022-03-05,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10364,167,9,16116,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,3,30,-14,,7.47,7.99,4.38,4.12,4.64,7.21,7.21,4.89,16.23,4.12,5.67,26.79,,4.12,17.444444,9.833333,25.080247,0.0,,8.8125,57.144877
US_MS_28107,2022-03-06,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10364,167,0,16116,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,27,-21,,7.65,8.64,8.64,3.7,4.69,5.18,5.67,4.93,13.57,4.69,7.9,31.34,,4.69,22.290123,17.265432,27.685185,0.056444,,16.388889,69.0915
US_MS_28107,2022-03-07,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,10365,167,0,16116,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,10,-6,28,-10,7,5.45,7.89,6.39,5.26,4.13,5.82,6.01,6.2,15.59,4.13,6.2,31.0,4.88,5.07,15.91358,7.271605,25.222222,4.245429,,11.486111,75.186356
US_MS_28107,2022-03-08,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,10368,167,8,16124,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,13,-3,15,-7,6,5.86,10.96,6.42,4.91,3.97,6.61,10.01,9.07,15.68,7.93,4.53,27.2,4.16,3.02,5.87037,3.364198,8.395062,7.84225,,0.777778,69.656
US_MS_28107,2022-03-09,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10368,167,7,16131,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,26,1,25,-6,3,5.52,10.05,7.88,4.53,4.53,6.3,8.08,7.88,19.51,3.55,4.14,27.39,5.12,5.52,6.518519,3.617284,12.339506,7.196667,,3.291667,79.626126
US_MS_28107,2022-03-10,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10368,167,8,16139,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,18,3,27,-7,3,5.97,7.57,8.76,2.99,,6.37,9.76,6.37,18.92,5.97,6.37,25.69,4.98,5.58,9.030864,2.12963,17.166667,0.282222,,2.152778,61.432001
US_MS_28107,2022-03-11,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,10368,167,0,16139,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,5,-4,30,-11,7,4.87,7.5,6.08,3.85,3.85,5.47,6.08,3.85,15.81,3.85,5.47,23.72,4.66,3.65,8.382716,1.808642,16.290123,0.0,,3.173611,68.630385
