location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01001,2020-07-19,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,15,0,842,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,5,,-20,,2.47,3.83,6.93,3.09,11.13,5.69,2.97,,2.1,5.69,3.22,2.23,3.22,5.44,3.71,,4.33,3.09,3.09,6.43,3.09,2.97,4.95,2.1,3.83,3.59,,3.22,5.81,18.43,3.46,2.72,9.77,2.6,2.35,2.97,1.85,3.71,32.66,3.83,9.15,1.98,6.56,2.85,3.46,2.72,1.73,2.97,1.73,28.123457,22.54321,34.592593,0.874889,22.4,69.596903
US_AL_01001,2020-07-20,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,15,0,857,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-5,3,,-30,7,1.91,5.01,7.87,2.98,13.35,6.8,3.46,2.62,3.58,4.05,2.62,1.91,2.5,8.46,3.7,3.81,3.22,2.62,2.38,8.46,3.46,2.98,4.65,4.77,2.86,2.38,4.41,3.1,6.56,21.22,4.53,,8.23,3.81,2.5,5.37,3.58,4.77,34.58,2.27,6.8,,5.84,3.93,5.01,2.03,,2.62,1.91,28.253086,23.179012,34.808642,0.0,23.2,71.6848
US_AL_01001,2020-07-21,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,8,0,865,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,4,,-30,8,2.42,5.68,7.25,2.54,10.64,7.5,4.71,,2.42,3.99,4.47,,3.02,7.86,3.14,3.99,3.26,3.14,,6.29,3.87,3.38,3.75,4.35,3.26,3.75,3.38,1.69,5.32,23.09,6.04,3.75,8.95,1.81,3.38,3.87,1.93,5.68,33.37,3.75,7.98,,5.92,3.38,5.32,3.26,2.54,3.63,2.06,27.098765,22.697531,33.709877,3.27025,22.622222,75.406989
US_AL_01001,2020-07-22,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,21,0,886,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,6,10,,-27,7,2.96,5.91,5.79,2.83,10.84,5.79,4.31,,2.34,6.04,3.45,2.09,3.2,7.51,4.07,3.45,3.69,2.96,3.08,8.75,3.33,2.09,3.82,4.19,4.68,4.8,3.33,3.57,7.14,20.32,5.54,2.09,7.51,2.71,4.19,4.8,4.68,5.67,33.63,4.43,7.51,3.82,4.56,4.68,4.07,2.83,4.68,,2.59,28.261111,23.35,34.133333,8.043333,21.962963,66.34846
US_AL_01001,2020-07-23,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,19,0,905,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,10,,-28,8,2.69,4.04,7.34,2.45,10.53,5.63,5.39,2.33,2.2,4.04,2.69,3.18,2.69,6.37,3.18,3.79,2.45,4.04,3.43,7.96,3.55,2.57,4.77,3.31,5.14,3.43,3.92,4.16,6.12,22.16,4.65,3.67,7.47,2.33,4.16,3.67,,6.86,32.2,3.67,7.22,,4.77,4.16,4.53,2.33,1.84,2.33,2.08,27.077778,21.561111,33.877778,0.508,21.75,70.709255
US_AL_01001,2020-07-24,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,16,0,921,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-10,0,,-29,10,,5.18,6.57,2.4,7.83,6.06,4.55,2.27,,5.43,3.28,3.66,3.28,8.08,2.27,2.78,2.27,4.29,2.27,3.66,4.55,2.4,2.52,3.79,2.65,3.66,4.8,2.4,5.81,20.46,4.29,1.77,7.32,3.16,3.66,5.3,,4.29,31.06,3.79,6.69,2.15,5.68,3.28,3.79,1.89,2.78,2.02,2.65,25.444444,22.433333,31.961111,7.902222,22.361111,81.224223
US_AL_01001,2020-07-25,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,11,0,932,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-6,3,,-5,,3.15,5.8,5.42,3.91,6.68,5.04,5.04,,,3.15,2.52,2.39,4.66,6.3,2.77,2.27,3.15,4.03,,4.41,4.03,2.77,4.03,4.28,3.91,3.65,3.65,1.76,4.91,17.77,5.04,2.9,7.18,2.39,4.03,4.03,1.76,4.16,27.59,5.04,6.17,,5.29,1.76,2.77,3.4,,2.9,,25.638889,21.727778,32.488889,1.5494,21.990741,79.580732
US_AL_01001,2020-07-26,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,10,0,942,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-11,3,,-17,,2.31,4.39,8.28,1.83,11.09,6.46,3.29,,1.83,3.9,3.05,2.07,2.56,5.85,2.56,2.07,1.95,3.29,2.56,5.24,3.78,3.53,3.29,3.41,2.68,2.56,3.53,3.17,6.58,17.54,2.92,2.8,10.11,,,4.14,2.56,4.14,33.02,5.0,7.67,,4.39,2.8,4.02,3.53,2.19,2.56,1.71,25.030864,21.320988,32.530864,28.814889,21.555556,79.26474
US_AL_01001,2020-07-27,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,23,0,965,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-2,1,,-26,7,2.39,4.31,6.82,2.51,9.93,6.34,6.94,2.15,,5.02,2.51,1.91,3.71,8.97,2.27,3.23,2.27,3.59,1.79,6.58,2.03,2.63,4.54,2.63,3.11,2.99,2.99,2.99,5.98,19.86,4.54,2.15,7.06,3.11,3.95,4.54,2.99,4.07,37.92,4.31,6.58,,5.86,3.95,4.54,2.99,1.91,3.47,2.03,25.740741,21.37037,32.117284,2.060222,21.555556,75.219322
US_AL_01001,2020-07-28,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,9,0,974,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,-2,,-28,8,3.28,3.77,7.29,1.95,10.21,6.08,15.56,,,3.65,5.23,3.16,,6.69,2.92,2.8,3.52,3.77,,4.98,3.4,1.7,3.65,4.01,3.28,4.25,5.23,2.19,6.57,18.48,5.71,3.89,8.87,2.92,4.5,2.8,1.82,4.25,32.82,3.28,5.47,2.19,4.74,,4.13,3.04,2.43,4.25,3.89,26.271605,22.537037,31.549383,0.705556,22.766667,79.894915
US_AL_01001,2020-07-29,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,13,0,987,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,6,5,,-30,9,1.7,3.76,7.39,2.54,9.33,8.72,12.6,2.3,,5.45,1.82,3.15,2.42,6.66,4.12,3.51,3.88,4.72,1.7,8.0,3.39,2.67,3.63,3.88,4.85,4.0,4.85,2.67,8.24,21.57,5.94,2.54,6.79,4.48,4.97,4.48,2.18,4.85,34.29,4.0,4.97,2.79,5.45,4.12,3.88,2.54,2.18,2.18,2.06,25.0,22.969136,30.395062,6.067778,22.622222,84.466787
US_AL_01001,2020-07-30,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,15,0,1002,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,8,,-28,8,1.71,5.02,5.63,3.42,10.64,5.5,5.38,,1.96,4.89,2.94,2.08,4.04,8.07,3.18,3.67,3.92,3.42,1.83,6.48,3.55,,4.16,4.89,3.92,3.42,3.42,4.4,6.73,18.35,5.63,2.69,6.73,2.57,3.3,5.38,,4.77,32.3,3.92,4.77,2.45,5.63,3.92,6.36,3.06,2.08,3.18,1.71,26.333333,22.833333,31.666667,7.281333,22.711111,79.04699
US_AL_01001,2020-07-31,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,13,0,1015,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-2,8,,-29,7,2.27,5.04,6.93,2.4,11.22,7.06,8.32,2.02,1.89,4.41,2.52,2.52,3.02,7.18,2.65,2.77,2.9,3.91,2.02,5.8,,2.52,2.52,3.91,5.04,3.15,4.66,3.78,8.57,19.03,3.53,3.15,10.08,,4.29,3.4,,5.17,36.3,4.92,5.17,2.27,4.16,3.28,3.78,3.02,2.02,,2.52,27.771605,23.740741,33.104938,0.451556,23.022222,74.483458
US_AL_01001,2020-08-01,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,15,0,1030,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,10,,-6,,,3.64,7.16,2.47,9.76,4.95,5.21,,,3.9,3.12,2.6,,9.37,2.73,3.25,3.51,,2.34,9.89,4.42,1.82,2.86,3.12,1.82,2.21,3.12,2.73,4.55,16.79,4.68,,8.46,2.21,3.51,2.99,1.82,2.6,33.58,3.77,7.16,2.08,5.08,2.6,5.34,3.9,2.08,2.08,2.73,27.006173,23.006173,32.537037,1.072444,22.177778,74.19074
US_AL_01001,2020-08-02,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,22,0,1052,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,6,,-18,,2.22,4.81,5.55,2.71,9.01,6.91,7.16,1.85,1.97,5.06,2.84,2.47,2.84,5.8,3.58,3.46,2.71,2.84,2.96,14.19,3.33,2.22,3.46,3.83,3.58,3.83,4.44,2.35,5.06,20.36,3.95,2.35,9.13,3.08,3.21,5.43,2.35,4.07,35.42,4.94,7.28,,6.17,2.84,4.07,2.22,2.71,2.84,,27.0,22.283951,32.777778,0.451556,22.311111,72.903869
US_AL_01001,2020-08-03,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,14,0,1066,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,5,10,,-27,6,1.8,4.32,6.61,2.16,10.69,8.17,5.04,,2.16,5.04,3.24,1.8,2.52,5.88,3.6,2.64,2.64,4.32,2.04,10.45,4.2,3.48,2.28,2.28,3.6,4.32,5.53,2.04,7.09,19.34,5.53,3.48,6.73,3.24,3.24,5.04,1.92,4.32,33.03,3.96,7.69,2.28,4.92,4.8,3.48,2.04,2.4,2.04,,27.308642,22.833333,32.932099,1.947333,21.544444,67.002392
US_AL_01001,2020-08-04,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,7,0,1073,21,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,5,6,,-29,7,,4.77,5.51,2.33,11.5,5.02,5.38,,2.2,3.79,3.3,2.57,3.3,7.34,2.2,4.28,3.18,4.28,1.71,5.87,3.3,2.57,5.02,5.26,4.16,3.06,4.53,2.69,6.85,19.33,4.53,,9.18,2.69,3.92,4.16,,4.89,38.17,4.53,8.69,2.81,5.26,3.3,5.02,3.06,1.83,3.06,2.69,26.123457,20.0,32.981481,0.0,20.055556,66.812574
US_AL_01001,2020-08-05,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,1,1073,22,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,8,9,,-28,7,1.84,3.67,7.34,2.45,11.51,4.53,5.39,2.08,2.08,4.53,3.06,,2.08,7.47,1.71,3.18,3.67,4.41,,8.81,2.69,3.06,4.53,2.82,3.92,3.31,3.06,3.55,10.28,20.08,4.04,2.45,7.1,2.08,3.67,3.31,2.08,4.77,39.91,3.79,5.39,2.08,5.26,3.18,4.65,3.31,,3.06,2.45,27.011111,21.155556,33.444444,0.338667,21.046296,68.478095
US_AL_01001,2020-08-06,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,23,0,1096,22,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,6,,-30,6,2.34,3.57,6.27,2.83,8.98,8.36,5.54,,2.46,5.41,5.17,3.08,3.32,7.5,3.32,4.67,2.58,5.17,2.21,7.5,3.57,2.21,3.32,2.58,3.08,2.83,2.95,2.95,7.13,17.96,4.8,,8.36,1.84,4.06,4.55,,6.52,34.81,3.94,7.38,,6.76,3.69,3.08,3.81,3.32,3.94,2.34,26.733333,21.238889,33.227778,1.326444,21.435185,70.886301
US_AL_01001,2020-08-07,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,17,0,1113,22,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-7,3,,-30,7,2.99,4.61,6.72,3.86,9.84,6.72,4.86,,,6.1,3.36,,2.86,5.85,3.74,2.86,3.24,2.62,,5.85,3.49,2.24,2.62,3.11,2.74,3.24,4.73,1.99,6.85,15.82,4.23,2.74,7.22,2.49,2.99,3.11,3.36,2.86,33.87,2.86,5.73,3.24,3.98,3.86,2.99,3.49,2.86,2.74,,26.694444,20.622222,33.538889,0.0,20.351852,66.558646
US_AL_01001,2020-08-08,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,21,0,1134,22,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-6,4,,-8,,2.19,2.57,7.45,10.15,7.33,6.17,4.75,1.93,,3.85,2.31,,2.57,5.27,2.31,2.31,,3.08,2.19,6.3,3.98,2.57,2.44,2.31,3.08,3.73,4.37,1.8,5.53,17.09,5.27,2.83,6.94,,4.37,3.21,,2.83,28.79,3.47,7.84,,5.4,3.73,2.96,2.96,,2.19,,27.044444,20.994444,34.111111,0.0,21.157407,68.641887
US_AL_01001,2020-08-09,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,83,0,1217,22,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-10,1,,-17,,3.5,4.75,6.74,3.37,8.62,5.49,2.75,1.87,3.0,4.12,3.12,2.0,2.75,6.62,3.75,4.0,3.12,4.75,,6.74,1.87,2.75,3.25,3.0,4.37,3.25,1.87,2.5,5.24,18.85,4.75,2.87,9.49,2.5,3.87,4.0,3.12,3.25,30.84,3.75,6.49,2.37,5.99,3.25,3.25,2.25,2.0,2.37,,27.655556,21.45,34.683333,1.326444,22.12037,70.052408
US_AL_01001,2020-08-10,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,5,0,1222,22,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,1,,-30,6,1.65,3.88,6.35,3.29,10.0,5.41,5.53,2.24,2.0,4.71,3.41,,2.47,7.65,2.47,4.71,3.06,2.71,1.76,8.24,2.94,,2.59,2.94,2.94,4.0,4.24,2.47,8.24,18.83,5.65,3.65,6.82,2.71,3.65,3.53,,5.18,34.24,2.59,6.12,3.77,5.76,2.59,4.35,2.12,2.24,2.71,,28.583333,22.7,35.361111,1.0922,22.546296,68.607392
US_AL_01001,2020-08-11,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,-7,1,1215,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,1,,-29,8,,5.49,7.68,1.71,10.49,7.44,4.27,2.07,2.07,3.66,3.54,1.83,1.83,5.12,3.42,2.68,3.66,3.54,2.07,9.88,2.56,1.95,5.0,2.56,3.66,3.54,3.42,2.56,6.83,20.25,7.81,3.29,6.71,1.71,3.17,3.78,2.56,6.95,35.01,3.9,5.61,2.44,7.32,4.51,4.15,2.32,3.05,1.95,,26.916667,22.505556,34.638889,5.729111,22.222222,74.950472
US_AL_01001,2020-08-12,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,26,0,1241,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,3,5,,-29,7,2.17,3.5,7.61,2.9,8.81,5.07,3.98,2.42,3.02,4.71,4.71,,2.78,5.67,3.5,3.86,3.02,4.59,2.54,8.81,4.83,3.5,2.54,3.62,4.23,3.26,3.02,3.62,7.12,18.35,4.47,3.14,8.21,2.54,2.9,4.59,1.69,4.95,31.88,5.07,7.0,2.42,2.78,3.74,3.74,2.42,3.62,2.66,,26.65,21.922222,34.05,4.2418,21.944444,74.244287
US_AL_01001,2020-08-13,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,9,0,1250,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-6,3,,-28,8,2.21,4.66,6.99,3.07,12.39,5.89,6.63,,,4.05,2.7,2.21,3.8,4.54,3.56,4.17,2.82,2.82,1.96,6.99,2.21,,5.4,2.82,3.19,3.44,2.94,2.94,6.99,18.65,4.29,4.05,8.71,2.94,4.54,4.54,1.72,4.66,35.95,4.66,8.22,3.19,6.13,3.68,6.63,3.93,2.33,2.33,1.96,26.533333,21.766667,33.838889,8.79475,22.12963,75.344664
US_AL_01001,2020-08-14,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,0,1252,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-10,3,,-28,8,,4.66,5.51,2.57,8.33,5.39,4.29,,,3.19,2.94,,4.41,5.02,3.31,2.69,2.33,2.69,1.96,6.62,3.67,2.21,3.67,1.96,4.17,3.06,4.04,,5.39,13.6,6.0,2.57,6.37,2.08,3.19,3.43,2.57,3.67,30.62,3.92,6.12,,4.41,2.08,4.04,,3.06,2.45,,25.922222,22.244444,32.65,1.9304,22.546296,80.7892
US_AL_01001,2020-08-15,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,10,0,1262,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-8,0,,-9,,1.94,4.52,7.75,4.39,7.75,7.24,4.39,,2.71,4.65,2.71,3.36,4.65,4.39,2.97,,4.14,2.84,2.33,6.46,3.75,1.81,4.01,3.49,2.58,4.01,4.14,2.07,5.04,15.9,5.82,2.97,4.91,2.07,3.1,4.65,,3.49,34.25,4.78,5.43,1.81,5.43,3.36,4.01,2.46,2.71,2.84,2.2,25.95,22.661111,32.25,2.6162,22.518519,80.761905
US_AL_01001,2020-08-16,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,11,0,1273,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-9,4,,-17,,2.37,3.24,6.61,5.61,10.1,5.36,4.74,1.87,1.87,5.24,3.74,1.87,2.37,6.61,1.87,2.87,3.37,2.5,3.12,12.35,3.74,2.0,4.12,3.74,3.49,2.87,3.99,1.75,4.49,14.97,4.24,3.49,8.11,3.24,2.62,3.62,,2.74,33.68,3.12,5.61,,6.24,4.12,3.99,2.5,,1.87,,27.022222,21.05,33.577778,1.4478,21.111111,68.918549
US_AL_01001,2020-08-17,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,1274,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,-27,5,2.03,4.42,5.62,3.23,8.01,6.1,4.66,1.79,2.39,5.62,4.66,2.75,2.03,5.62,3.47,2.63,2.03,2.99,2.63,8.61,3.71,2.51,3.11,4.18,3.59,4.06,3.71,2.75,8.37,17.57,3.71,3.59,8.61,2.03,4.54,5.02,1.91,3.59,35.74,3.59,5.38,3.35,5.14,5.02,3.71,1.67,2.03,3.94,,26.838889,21.511111,33.711111,0.028222,21.740741,72.989038
US_AL_01001,2020-08-18,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,17,0,1291,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,-25,6,2.65,3.74,5.79,2.29,8.8,9.17,3.14,,3.62,5.19,3.74,2.41,2.05,4.83,2.05,3.98,1.81,4.34,3.26,10.01,4.83,3.38,3.86,4.22,2.65,3.26,4.1,3.14,6.88,18.94,5.07,,7.0,3.74,5.31,4.46,1.93,4.7,37.39,2.53,7.12,4.34,5.79,4.22,3.14,,1.81,3.62,,26.777778,20.355556,33.855556,0.8382,19.972222,64.455616
US_AL_01001,2020-08-19,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,7,0,1298,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,-28,7,2.9,4.48,3.39,2.3,8.71,7.38,5.2,1.69,,4.72,5.57,2.78,1.81,5.93,2.9,3.51,4.48,3.87,,7.87,3.75,,4.96,3.27,4.96,2.78,4.36,2.54,7.62,16.7,4.24,3.02,6.17,2.54,4.36,4.84,,4.84,34.97,2.78,5.33,6.29,4.96,3.99,3.75,1.69,2.66,2.78,1.94,26.227778,20.322222,33.75,0.056444,20.435185,69.033641
US_AL_01001,2020-08-20,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,1298,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,-27,7,1.81,2.66,5.92,2.18,8.46,7.13,4.47,,2.42,3.87,4.11,3.87,3.14,6.65,2.78,3.14,3.26,3.51,2.42,7.01,3.38,3.63,3.51,3.26,3.14,3.38,5.32,2.9,7.5,15.96,5.68,,6.04,2.3,3.63,4.84,2.3,4.84,36.27,3.87,4.59,2.78,4.35,3.63,3.38,2.18,1.69,3.14,2.3,23.705556,20.222222,30.45,15.804444,20.333333,80.52073
US_AL_01001,2020-08-21,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,15,0,1313,23,,,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,,,,-27,7,,4.3,5.41,3.44,8.12,6.64,3.94,,3.32,4.06,2.71,1.84,2.21,6.15,3.2,2.83,2.83,1.84,,7.38,2.95,2.95,3.44,2.58,3.07,3.57,3.44,,7.01,16.11,4.43,2.21,6.39,2.71,4.43,3.69,3.2,2.95,33.33,3.2,3.69,2.34,5.53,4.67,3.2,2.95,2.09,2.09,2.34,23.983333,20.083333,30.322222,8.974667,20.101852,76.835633
