location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AR_05057,2021-07-05,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,9,0,2090,20,0,4001,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-62,,10.49,,10.49,32.59,16.02,38.11,10.49,24.7,17.611111,32.255556,0.0,18.105556,66.873399
US_AR_05057,2021-07-06,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2090,20,5,4006,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,12.61,8.58,9.59,27.25,7.57,39.35,,26.744444,20.294444,33.944444,0.0,20.522222,68.865002
US_AR_05057,2021-07-07,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,2095,20,8,4014,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-19,,13.04,9.03,15.55,20.06,13.54,51.66,10.03,27.161111,21.805556,34.005556,2.822222,21.911111,73.197994
US_AR_05057,2021-07-08,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,2099,20,7,4021,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,12.79,9.21,14.32,30.69,12.28,39.38,16.37,27.144444,21.772222,34.277778,1.016,22.544444,76.112669
US_AR_05057,2021-07-09,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,12,0,2111,20,12,4033,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,11,,-13,,9.79,,8.16,34.8,15.23,37.52,9.24,27.905556,22.616667,33.461111,0.0,22.233333,71.45762
US_AR_05057,2021-07-10,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2111,20,12,4045,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,15,,-17,,,,18.18,25.22,16.42,34.01,10.56,27.661111,23.416667,33.538889,0.1016,22.466667,73.578764
US_AR_05057,2021-07-11,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2111,20,6,4051,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-25,,,,,32.26,14.08,43.4,24.63,25.555556,20.161111,31.038889,16.002,21.505556,78.464176
US_AR_05057,2021-07-12,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,2116,20,6,4057,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-10,,9.88,12.48,11.96,28.61,12.48,37.97,,24.703704,19.975309,30.783951,7.6835,20.462963,77.394586
US_AR_05057,2021-07-13,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,2119,20,6,4063,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-11,,13.7,,,31.96,,44.14,11.16,26.012346,19.814815,33.308642,1.0795,20.518519,71.857868
US_AR_05057,2021-07-14,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,2122,20,9,4072,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-13,,14.39,12.34,10.28,30.84,10.79,42.15,,27.727778,22.027778,33.388889,0.0,21.555556,69.288345
US_AR_05057,2021-07-15,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,1,0,2123,20,5,4077,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,,9.28,13.92,28.36,10.83,40.73,7.73,27.833333,22.866667,33.266667,0.0,22.338889,72.1847
US_AR_05057,2021-07-16,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,2125,20,13,4090,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,6,,-12,,16.14,,13.45,25.28,17.75,38.73,13.45,26.1,22.538889,31.861111,2.12725,22.838889,82.423968
US_AR_05057,2021-07-17,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2125,20,7,4097,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,12,,-4,,13.7,13.1,11.91,26.8,8.93,36.92,,26.555556,22.477778,33.188889,4.656667,22.85,80.40035
US_AR_05057,2021-07-18,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2125,20,7,4104,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-19,,15.13,12.8,,34.91,14.55,43.64,,26.144444,23.211111,31.783333,0.9525,23.15,83.960701
US_AR_05057,2021-07-19,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,6,0,2131,20,12,4116,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-10,,12.96,8.29,13.99,40.95,10.37,45.09,11.4,24.977778,22.027778,29.311111,13.208,22.677778,87.21014
US_AR_05057,2021-07-20,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,2135,20,0,4116,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-12,,19.58,12.88,,37.61,14.94,38.13,9.79,25.055556,20.666667,31.116667,19.247556,21.311111,80.018072
US_AR_05057,2021-07-21,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2135,20,9,4125,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-12,,18.45,19.5,10.02,49.55,12.12,40.06,10.54,25.466667,20.094444,31.616667,2.3495,20.838889,75.852561
US_AR_05057,2021-07-22,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,4,0,2139,20,57,4182,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-10,,11.89,9.82,11.89,33.6,8.27,36.7,11.37,26.888889,22.133333,33.138889,2.286,22.783333,78.396525
US_AR_05057,2021-07-23,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,8,0,2147,20,14,4196,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,7,,-16,,14.32,8.81,8.26,29.73,11.01,40.2,,27.933333,22.972222,33.811111,2.0574,23.277778,76.000769
US_AR_05057,2021-07-24,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,8,0,2155,20,16,4212,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,11,,0,,13.46,10.4,11.02,29.38,11.02,47.73,9.79,28.661111,23.666667,33.972222,0.0,23.577778,74.124865
US_AR_05057,2021-07-25,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,1,0,2156,20,8,4220,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-26,,16.3,,11.64,30.26,16.88,41.9,11.06,29.027778,24.088889,35.394444,0.0,24.172222,75.35656
US_AR_05057,2021-07-26,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2156,20,5,4225,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-9,,15.82,15.29,,36.38,11.6,34.8,8.96,29.044444,24.127778,35.272222,2.413,24.038889,74.854108
US_AR_05057,2021-07-27,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,13,0,2169,20,4,4229,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-12,,,13.64,,36.2,10.49,47.74,,28.727778,24.566667,35.566667,3.96875,24.483333,78.029273
US_AR_05057,2021-07-28,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,6,0,2175,20,5,4234,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-12,,17.91,11.06,12.65,35.83,13.17,37.41,17.39,28.188889,23.172222,35.627778,0.959556,23.888889,77.730731
US_AR_05057,2021-07-29,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,26,0,2201,20,10,4244,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,13.39,8.24,12.36,21.64,8.76,39.15,,29.572222,23.727778,36.05,0.028222,24.005556,72.218042
US_AR_05057,2021-07-30,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,8,0,2209,20,14,4258,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,15,,-25,,13.77,,,25.33,9.36,42.4,,29.688889,23.522222,36.738889,0.0,23.822222,70.984855
US_AR_05057,2021-07-31,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,2211,20,9,4267,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,18,,-13,,8.62,,12.07,25.86,,28.16,,30.016667,23.822222,36.738889,0.0,24.072222,70.755432
US_AR_05057,2021-08-01,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,2214,20,24,4291,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-20,,12.48,15.32,,32.91,10.78,45.39,11.91,29.427778,24.811111,35.238889,0.0,24.305556,74.339386
US_AR_05057,2021-08-02,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,0,0,2214,20,8,4299,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-11,,10.26,14.36,9.74,23.59,11.28,37.44,8.72,25.405556,21.888889,30.755556,11.486444,22.305556,83.1196
US_AR_05057,2021-08-03,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,13,0,2227,20,4,4303,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-11,,15.6,9.06,14.09,29.69,13.09,46.3,14.59,25.455556,21.216667,31.055556,3.160889,21.35,78.173292
US_AR_05057,2021-08-04,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,19,0,2246,20,15,4318,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-9,,13.09,10.99,15.18,36.12,,40.83,,25.272222,19.761111,31.511111,0.0762,19.5,70.647685
US_AR_05057,2021-08-05,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,9,0,2255,20,22,4340,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-14,,13.62,14.12,11.1,21.69,13.11,35.81,8.57,24.994444,19.133333,31.4,0.0,19.2,70.509147
US_AR_05057,2021-08-06,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,15,0,2270,20,19,4359,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,15,,-12,,8.42,11.05,7.89,26.31,8.42,39.46,8.42,26.577778,22.188889,32.777778,0.0508,20.383333,69.094926
US_AR_05057,2021-08-07,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,14,0,2284,20,17,4376,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-7,,16.07,13.69,11.9,30.94,,39.27,11.9,26.827778,20.505556,33.627778,0.169333,21.011111,70.700632
US_AR_05057,2021-08-08,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,2289,20,13,4389,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-17,,12.3,9.84,11.68,24.59,,35.05,14.14,28.533333,24.105556,34.722222,0.0,22.711111,70.951383
US_AR_05057,2021-08-09,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,13,0,2302,20,14,4403,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-13,,9.46,12.62,,30.49,14.72,45.21,7.88,29.394444,25.094444,34.961111,0.0,23.455556,70.57048
US_AR_05057,2021-08-10,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,0,2309,20,0,4403,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-14,,13.42,13.42,14.45,37.16,8.26,41.28,,30.0,25.072222,35.522222,0.0,23.388889,67.871133
US_AR_05057,2021-08-11,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,8,0,2317,20,18,4421,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-13,,11.78,12.85,17.13,29.98,12.31,45.51,10.17,29.816667,24.738889,36.105556,0.0,22.838889,66.413618
US_AR_05057,2021-08-12,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,30,0,2347,20,0,4421,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-15,,13.24,10.6,,23.31,9.54,43.44,7.95,29.95,24.255556,36.294444,0.0,22.7,65.316461
US_AR_05057,2021-08-13,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,22,0,2369,20,55,4476,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,4,,-14,,13.24,9.93,11.03,29.78,11.58,40.26,,29.294444,23.372222,36.511111,0.0,22.605556,67.486253
US_AR_05057,2021-08-14,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,9,0,2378,20,27,4503,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,10,,1,,15.6,15.0,11.4,26.4,9.6,41.4,9.6,27.033333,22.561111,33.627778,4.572,22.383333,75.92582
US_AR_05057,2021-08-15,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,2380,20,18,4521,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-16,,,9.68,10.89,32.07,11.5,38.12,13.92,25.822222,22.3,32.138889,3.697111,22.111111,80.263875
US_AR_05057,2021-08-16,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,1,0,2381,20,11,4532,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-8,,12.28,10.24,9.72,23.03,10.24,35.83,,26.177778,21.738889,32.661111,13.236222,21.983333,77.923197
US_AR_05057,2021-08-17,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,22,0,2403,20,19,4551,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-9,,12.34,14.91,7.71,22.62,10.8,43.19,,26.138889,22.2,31.561111,0.09525,22.661111,81.515868
US_AR_05057,2021-08-18,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,12,0,2415,20,29,4580,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-4,,11.41,,9.51,25.2,9.04,38.04,,25.661111,23.077778,30.994444,15.832667,23.3,86.899406
US_AR_05057,2021-08-19,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,15,0,2430,20,26,4606,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-6,,7.16,13.36,9.54,28.16,9.07,38.66,,25.277778,23.135802,30.783951,10.44575,23.580247,90.465428
US_AR_05057,2021-08-20,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,17,0,2447,20,24,4630,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,-1,,-5,,14.81,7.65,,22.94,,33.93,,27.17284,23.87037,33.265432,9.482667,23.796296,81.964421
US_AR_05057,2021-08-21,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,19,0,2466,20,12,4642,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,3,,10,,14.73,12.37,,32.4,10.61,35.94,,28.777778,24.123457,34.314815,0.0,23.82716,74.739786
US_AR_05057,2021-08-22,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,3,0,2469,20,52,4694,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-13,,13.99,19.82,11.08,27.41,11.66,37.32,,29.580247,24.308642,35.617284,0.0,24.271605,73.324549
US_AR_05057,2021-08-23,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,2471,20,51,4745,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-8,,,11.38,9.31,33.12,9.31,44.5,,29.277778,22.888889,35.783951,0.0,23.04321,69.360003
US_AR_05057,2021-08-24,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,15,0,2486,20,20,4765,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-9,,11.88,10.06,7.77,30.63,8.69,34.74,10.06,29.111111,22.487654,36.277778,0.0,22.481481,67.67766
US_AR_05057,2021-08-25,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,39,0,2525,20,54,4819,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-8,,9.74,11.07,7.09,24.36,9.3,40.31,7.97,29.240741,23.222222,36.432099,0.0,23.123457,69.965419
US_AR_05057,2021-08-26,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,15,0,2540,20,25,4844,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-8,,19.8,8.18,8.18,27.98,12.05,33.57,10.33,28.95679,23.296296,35.759259,0.874889,23.314815,71.925653
US_AR_05057,2021-08-27,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,7,1,2547,21,33,4877,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,4,,-5,,12.32,8.8,,23.32,8.8,31.68,11.0,28.466667,23.627778,33.933333,0.889,22.288889,69.660184
US_AR_05057,2021-08-28,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,-1,0,2546,21,0,4877,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,8,,5,,12.77,15.67,11.61,21.47,13.35,35.4,9.29,27.116667,22.327778,32.861111,0.0,22.066667,74.133347
US_AR_05057,2021-08-29,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,2,0,2548,21,76,4953,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-11,,16.84,14.59,8.42,27.5,,44.33,,27.461111,23.011111,34.455556,1.74625,22.783333,75.994522
US_AR_05057,2021-08-30,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,5,0,2553,21,28,4981,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-2,,14.04,13.61,8.93,19.57,8.51,37.01,10.21,26.977778,22.694444,33.216667,0.5334,22.322222,75.989957
US_AR_05057,2021-08-31,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,21,0,2574,21,20,5001,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-4,,11.92,11.92,9.27,27.81,7.95,37.52,,27.072222,20.888889,34.972222,1.397,20.988889,69.701615
US_AR_05057,2021-09-01,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,12,0,2586,21,30,5031,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-4,,8.27,10.45,13.49,30.04,8.27,34.39,7.4,28.661111,22.8,37.044444,0.4318,22.816667,70.914271
US_AR_05057,2021-09-02,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,10,0,2596,21,65,5096,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,,,-5,,12.48,8.18,11.62,20.22,8.61,32.27,8.18,27.272222,22.305556,33.772222,4.346222,22.355556,74.689115
US_AR_05057,2021-09-03,ChIJsRNK65CBM4YRCGzUaS34WMU,Q61355,geoId/05057,US,United States of America,AR,Arkansas,05057,Hempstead County,US,USA,2,18,0,2614,21,52,5148,21876,10509,11367,3205,2956,2495,2398,2465,3030,2619,1739,969,1826822,33.7353,-93.66844,106,1920,76.72,10,,-7,,6.73,12.12,13.91,21.55,,22.89,,27.455556,22.366667,33.544444,0.4318,22.766667,75.828242
