location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51001,2021-12-27,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,38,0,4428,83,57,22075,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,5,22,-30,12,5.74,5.16,12.04,6.88,,8.31,20.93,9.18,,5.45,6.31,6.88,4.3,10.04,26.38,4.88,7.46,5.16,6.31,47.02,5.45,8.03,6.673611,3.486111,11.715278,0.0,,2.180556,76.696464
US_VA_51001,2021-12-28,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,18,0,4446,83,3,22078,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,7,24,-29,10,6.7,6.99,9.91,7.58,6.7,6.41,24.77,13.99,4.08,10.2,4.66,8.16,,7.58,27.68,6.7,7.87,,5.25,43.12,,6.7,9.208333,4.986111,14.048611,0.15875,,5.666667,76.877975
US_VA_51001,2021-12-29,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,17,0,4463,83,6,22084,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,6,18,-30,12,6.8,6.8,11.33,8.22,5.38,6.23,25.5,9.92,5.95,10.2,7.65,9.92,5.1,7.08,27.48,5.67,9.92,,6.23,45.9,7.65,8.22,13.097222,8.166667,16.993056,0.0,,10.75,83.297588
US_VA_51001,2021-12-30,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,44,0,4507,83,22,22106,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,10,33,-31,12,5.26,9.96,10.51,9.41,6.09,5.81,21.86,11.9,4.15,5.53,6.64,9.13,3.87,7.75,24.62,5.81,,4.15,,40.39,6.92,4.98,10.650794,9.626984,13.674603,7.62,,9.425926,88.855966
US_VA_51001,2021-12-31,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,38,0,4545,83,0,22106,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,0,19,-44,17,,5.25,9.68,,8.57,,22.12,10.51,,6.36,6.64,7.74,4.98,5.81,21.02,3.87,6.36,4.15,5.53,37.05,5.25,4.98,10.880952,9.706349,12.849206,2.576286,,9.944444,91.222441
US_VA_51001,2022-01-01,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,4545,83,0,22106,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-26,-1,-34,,,,13.24,9.58,5.07,,23.95,8.45,5.07,10.99,5.63,8.45,5.92,6.2,27.61,7.89,6.2,6.48,5.92,33.81,,8.17,13.5,11.02381,16.984127,0.979714,,12.851852,93.76895
US_VA_51001,2022-01-02,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,4545,83,0,22106,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-5,19,-18,,5.05,7.3,8.7,7.02,5.05,,21.89,10.67,,6.74,5.89,6.74,5.33,5.61,27.51,6.17,11.79,8.14,4.21,36.21,5.05,6.46,17.173611,13.548611,20.666667,4.85775,,16.611111,90.65718
US_VA_51001,2022-01-03,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,133,0,4678,83,0,22106,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-38,-15,-43,25,4.43,5.82,10.53,7.76,6.1,8.04,17.46,9.7,,8.04,5.27,5.82,4.43,8.31,20.23,6.1,8.87,6.1,6.93,37.97,,5.27,5.729167,-1.486111,17.180556,8.5725,,3.763889,88.351039
US_VA_51001,2022-01-04,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,45,0,4723,83,60,22166,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-18,3,-40,21,4.11,3.84,12.61,10.14,4.66,5.48,16.72,13.16,4.66,8.77,5.76,7.68,6.3,6.85,20.29,4.93,6.03,7.13,5.21,42.49,7.4,10.42,-1.548611,-4.381944,1.534722,11.90625,,-6.083333,74.947816
US_VA_51001,2022-01-05,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,20,1,4743,84,14,22180,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-9,14,-14,12,6.35,5.08,10.16,7.11,3.81,6.1,19.31,8.89,5.08,6.86,7.11,10.16,4.57,9.91,26.17,3.56,7.37,5.59,6.35,38.62,7.62,3.56,3.84127,-3.269841,8.420635,0.145143,50.8,1.5,91.713023
US_VA_51001,2022-01-06,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,97,0,4840,84,0,22180,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-7,14,-11,9,5.85,7.62,12.45,4.07,7.12,5.85,18.05,12.71,4.32,7.12,4.32,11.18,3.56,7.37,29.23,8.13,6.61,,6.35,36.35,7.12,6.35,7.083333,2.597222,9.472222,2.25425,,2.5,76.071988
US_VA_51001,2022-01-07,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,87,0,4927,84,21,22201,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-18,-10,-13,15,,5.58,9.12,5.83,5.83,3.8,21.03,12.67,3.55,8.11,3.55,4.82,5.83,7.86,24.07,5.07,7.35,4.82,5.83,35.73,5.83,6.59,2.3125,-0.493056,8.020833,0.6985,,-3.222222,70.673331
US_VA_51001,2022-01-08,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,4927,84,23,22224,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-15,7,22,,5.79,,10.97,8.83,7.92,7.01,22.54,11.57,,5.79,4.87,8.53,,8.22,21.93,5.48,6.09,6.7,,36.55,6.09,,-1.527778,-4.111111,2.444444,0.4445,,-9.041667,59.310149
US_VA_51001,2022-01-09,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,4927,84,31,22255,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-9,-1,-12,,,8.77,9.08,6.96,4.84,5.14,26.02,13.01,,8.77,6.35,5.45,6.35,6.66,21.48,6.05,4.84,4.54,6.66,38.73,4.24,5.14,3.979167,-3.284722,12.583333,0.0,,0.069444,77.76438
US_VA_51001,2022-01-10,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,278,0,5205,84,32,22287,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-10,7,-11,11,4.45,4.95,11.63,7.17,4.45,5.69,19.05,11.38,3.71,10.64,4.21,8.41,4.95,9.65,24.99,6.43,8.66,4.7,,35.63,5.44,4.7,4.506944,-1.784722,11.076389,4.953,,-2.694444,63.502913
US_VA_51001,2022-01-11,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,66,0,5271,84,3,22290,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-12,3,-13,10,4.79,,14.38,8.58,6.81,4.29,17.66,8.83,5.05,5.8,6.31,6.81,5.3,9.08,23.97,4.29,7.32,4.79,5.55,33.05,5.3,5.05,-2.173611,-4.381944,1.041667,0.53975,,-10.361111,56.74009
US_VA_51001,2022-01-12,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,132,0,5403,84,11,22301,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-17,5,-15,11,6.16,5.39,11.04,8.22,4.62,6.16,17.98,9.76,4.11,10.79,,9.5,,8.73,24.4,6.93,8.22,3.85,5.39,34.16,6.16,8.22,0.020833,-6.388889,8.083333,0.0,,-6.847222,63.793212
US_VA_51001,2022-01-13,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,129,0,5532,84,21,22322,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-13,7,-14,11,5.22,6.47,10.45,6.47,5.22,,16.17,8.96,5.22,11.44,4.73,3.73,4.98,8.21,22.89,6.97,5.72,5.97,,40.05,6.97,,3.916667,-2.868056,8.409722,0.0,,-1.708333,69.475717
US_VA_51001,2022-01-14,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,93,1,5625,85,33,22355,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-7,0,-10,11,5.03,3.52,9.56,7.29,4.78,5.03,14.34,9.05,,11.32,5.79,7.54,,5.53,23.64,4.78,3.52,4.28,4.28,28.92,5.79,5.28,4.965278,0.388889,9.569444,0.0,,0.847222,75.967037
US_VA_51001,2022-01-15,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,5625,85,0,22355,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-8,14,21,,,,11.51,6.79,5.02,7.97,17.41,9.44,,7.08,7.38,6.79,4.43,12.69,21.84,6.79,8.56,,,33.35,8.26,5.61,-1.277778,-4.326389,7.1875,0.0,,-10.194444,54.416017
US_VA_51001,2022-01-16,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,5625,85,33,22388,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-19,-7,-21,,10.41,5.2,8.1,9.54,7.52,5.2,19.37,10.12,5.2,9.54,6.65,4.34,4.05,6.94,19.37,7.23,8.96,4.92,5.78,38.16,5.49,,-2.090278,-6.409722,6.326389,0.0,,-7.736111,67.918499
US_VA_51001,2022-01-17,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,365,0,5990,85,0,22388,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-21,-5,-44,19,,7.06,11.59,7.35,,6.22,18.37,10.17,4.24,10.74,,9.61,,9.32,26.28,5.65,8.48,,,46.06,5.93,5.93,5.923611,3.069444,11.347222,14.097,,1.583333,74.348642
US_VA_51001,2022-01-18,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,59,0,6049,85,49,22437,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-6,9,-10,8,9.53,5.51,10.03,5.51,,5.01,12.53,9.03,3.51,9.78,,4.51,7.02,6.02,32.09,4.76,7.27,8.02,4.51,37.35,6.27,3.76,2.798611,-0.125,7.277778,0.127,,-4.736111,59.592019
US_VA_51001,2022-01-19,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,46,1,6095,86,184,22621,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-3,22,-9,7,5.59,,10.93,7.12,,3.81,17.54,6.86,3.81,9.66,,7.37,7.88,6.86,32.54,7.88,7.37,5.59,7.12,37.62,5.08,4.83,3.965278,-2.458333,11.381944,0.0,,-1.5,67.625822
US_VA_51001,2022-01-20,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,45,0,6140,86,13,22634,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-10,19,-11,11,6.3,7.56,9.07,,,3.53,13.61,7.05,,10.08,4.03,4.54,4.79,4.79,21.67,7.56,7.31,4.28,5.54,37.54,4.79,4.79,6.583333,-0.625,10.923611,0.8255,,2.388889,74.814903
US_VA_51001,2022-01-21,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,90,0,6230,86,29,22663,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-31,-12,-30,21,6.09,8.86,10.8,7.2,8.58,7.75,13.57,10.24,5.54,9.41,,4.15,6.92,5.81,19.66,6.64,5.54,5.26,5.26,40.15,6.64,5.81,-3.215278,-5.701389,1.173611,3.937,,-7.555556,74.743502
US_VA_51001,2022-01-22,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,6230,86,13,22676,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-49,-31,-36,,6.28,8.85,13.41,6.28,,4.85,17.69,7.99,6.28,5.71,4.0,6.85,5.42,7.42,18.55,4.85,8.28,,4.0,31.11,5.14,,-3.097222,-5.625,0.729167,1.11125,30.48,-6.861111,75.391063
US_VA_51001,2022-01-23,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,6230,86,24,22700,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-21,-10,-18,,6.78,5.65,11.02,7.06,6.5,5.93,11.3,8.19,3.96,11.3,4.24,6.78,5.65,6.21,23.73,4.52,5.08,5.93,8.47,41.24,3.96,,-1.645833,-5.763889,2.868056,1.2065,50.8,-5.5,74.826686
US_VA_51001,2022-01-24,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,195,2,6425,88,2,22702,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-6,4,-10,10,,5.42,11.82,5.42,5.42,3.45,13.79,8.62,5.91,9.85,6.16,,5.66,8.13,26.84,,7.39,5.66,,40.88,6.16,,1.138889,-4.159722,4.013889,0.0,50.8,-2.847222,76.885048
US_VA_51001,2022-01-25,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,19,2,6444,90,6,22708,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-4,4,-5,7,5.83,5.1,12.4,8.75,4.86,6.81,9.24,6.32,5.1,7.29,,,5.35,8.75,24.06,5.1,5.35,5.59,8.02,35.49,9.24,4.38,4.881944,-0.4375,8.340278,0.0,30.48,0.416667,73.805821
US_VA_51001,2022-01-26,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,34,0,6478,90,4,22712,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-9,8,-14,9,,6.16,12.32,7.28,,,10.08,5.88,,8.4,,4.48,4.2,8.12,20.44,6.72,5.6,6.16,5.88,35.84,4.48,,-0.131944,-2.958333,6.291667,0.0,,-8.125,57.380894
US_VA_51001,2022-01-27,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,39,0,6517,90,36,22748,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-2,19,-11,8,8.02,8.02,10.24,7.75,4.7,7.47,9.96,,5.81,9.13,5.81,6.09,4.7,9.68,25.17,9.13,9.96,4.15,4.7,32.09,5.53,3.87,-2.534722,-6.576389,2.361111,0.0,,-9.625,62.294205
US_VA_51001,2022-01-28,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,52,0,6569,90,10,22758,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,6,31,-8,6,,4.82,12.93,5.33,6.09,,10.4,4.82,,6.59,4.31,3.55,5.07,4.31,20.29,4.57,5.58,,4.06,24.85,4.06,5.07,0.694444,-4.965278,5.451389,0.0,,-4.236111,70.302539
US_VA_51001,2022-01-29,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,6569,90,3,22761,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-86,-71,-69,,6.81,10.66,10.07,,,5.62,10.36,4.44,,9.77,,,7.4,6.81,15.1,5.62,7.7,,4.44,35.82,6.22,5.03,-1.881944,-4.597222,4.222222,5.1435,,-5.25,79.719991
US_VA_51001,2022-01-30,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,6569,90,43,22804,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-41,-30,-30,,5.46,5.74,11.49,8.9,4.59,8.04,14.07,,4.59,5.74,8.04,,,5.74,22.4,6.03,7.47,,7.18,43.94,5.74,,-4.5,-8.652778,-0.479167,2.667,231.14,-13.152778,55.052557
US_VA_51001,2022-01-31,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,188,0,6757,90,0,22804,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-18,-9,-23,15,5.2,7.28,9.62,8.06,5.2,4.94,8.84,4.16,5.46,12.22,4.68,,5.72,10.14,18.97,10.92,5.72,4.94,3.9,39.51,4.42,6.5,0.055556,-6.861111,4.791667,0.0,149.86,-4.472222,75.688196
US_VA_51001,2022-02-01,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,9,0,6766,90,5,22809,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-4,2,-14,9,5.29,4.5,9.79,6.88,7.41,,11.12,7.15,,7.68,5.29,,,8.73,19.59,5.03,7.94,,,27.53,6.35,,1.069444,-3.305556,5.618056,0.0,129.54,-2.222222,80.373523
US_VA_51001,2022-02-02,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,7,0,6773,90,28,22837,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-6,-1,-6,6,5.52,4.8,8.88,6.72,4.56,4.32,6.48,4.32,,10.55,3.6,4.56,5.76,13.67,21.11,6.72,5.76,4.8,7.68,35.5,5.28,6.24,3.25,-0.631944,8.506944,0.0,50.8,2.763889,92.872133
US_VA_51001,2022-02-03,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,14,1,6787,91,0,22837,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-6,13,-7,5,4.8,3.54,7.07,7.07,3.54,3.79,5.05,4.04,5.05,6.57,,3.54,,8.08,16.67,3.79,,4.55,5.81,38.9,6.06,6.32,7.180556,1.256944,13.798611,0.03175,30.48,7.569444,93.451493
US_VA_51001,2022-02-04,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,19,2,6806,93,27,22864,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-8,-7,-4,8,6.81,5.35,10.46,9.73,4.38,5.35,7.79,3.89,5.59,9.24,,,3.41,9.49,19.95,4.14,3.89,,4.87,36.49,7.05,4.62,12.569444,5.736111,16.805556,1.04775,,11.583333,90.60674
US_VA_51001,2022-02-05,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,6806,93,16,22880,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-4,7,1,,4.07,,10.76,,6.69,,9.01,,,8.14,,,,7.27,18.03,9.6,8.72,,8.72,36.06,6.69,6.4,1.277778,-1.285714,3.960317,5.261429,,-4.236111,68.761784
US_VA_51001,2022-02-06,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,6806,93,29,22909,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-6,6,-12,,6.02,6.59,8.89,5.16,4.01,7.74,6.88,7.45,4.59,11.18,6.02,,4.87,6.59,14.9,8.03,4.01,4.01,4.87,34.68,6.31,6.31,-1.603175,-5.309524,2.809524,0.036286,,-7.458333,66.487448
US_VA_51001,2022-02-07,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,19,4,6825,97,0,22909,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-5,10,-5,7,7.0,6.27,5.79,8.92,3.86,6.27,6.75,,5.07,11.34,6.03,,,12.78,22.43,7.48,7.96,6.27,6.27,38.11,7.48,5.07,3.715278,1.534722,6.152778,1.27,,1.930556,87.909023
US_VA_51001,2022-02-08,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,7,3,6832,100,2,22911,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,0,-2,-1,5,3.84,4.8,9.6,10.56,6.96,5.28,6.0,6.0,6.24,12.24,4.32,,4.56,8.4,23.28,3.36,5.52,4.56,5.76,40.32,5.04,6.72,4.138889,1.944444,7.270833,8.255,,2.097222,85.458598
US_VA_51001,2022-02-09,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,11,0,6843,100,26,22937,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-1,5,-5,5,3.59,5.99,9.34,7.9,,8.62,10.3,4.07,5.51,10.06,4.55,4.31,,10.78,19.87,7.9,5.51,5.51,4.55,39.51,4.55,9.34,4.375,-0.895833,11.118056,0.22225,,0.722222,75.4272
US_VA_51001,2022-02-10,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,18,0,6861,100,20,22957,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-2,5,-5,5,4.68,5.67,8.88,8.63,6.41,5.18,7.89,,5.18,10.85,3.45,3.7,6.17,8.38,18.5,7.64,7.15,6.91,3.7,39.95,5.67,3.45,8.145833,0.652778,15.493056,0.0,,1.527778,64.448813
US_VA_51001,2022-02-11,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,7,0,6868,100,13,22970,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,4,5,-4,5,,5.52,7.27,6.52,3.51,3.51,7.27,5.01,3.76,10.28,3.76,,,10.53,15.8,4.51,4.26,4.26,5.01,36.1,,5.26,8.583333,1.958333,16.347222,0.0,,2.097222,65.494777
US_VA_51001,2022-02-12,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,6868,100,13,22983,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,19,22,31,,4.48,8.65,9.85,,8.36,4.48,4.77,5.37,4.77,6.27,,,5.67,9.55,19.99,6.57,6.27,5.67,5.07,28.35,8.36,,12.354167,7.638889,18.430556,0.0,,3.861111,55.532182
