location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48213,2022-07-24,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33077,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,4,27,,-5,4,,4.91,6.63,5.59,14.62,2.33,9.07,6.33,1.74,3.79,2.51,7.36,5.39,2.0,3.22,2.79,4.66,3.43,,7.1,5.52,5.78,3.58,6.22,5.82,2.71,11.45,5.29,2.81,4.33,4.41,6.08,3.19,,4.48,3.74,2.97,6.36,2.43,2.83,7.67,,28.71,6.59,3.12,12.18,3.41,4.68,4.85,,3.42,6.51,47.3,2.57,2.87,3.08,,2.19,2.48,4.88,10.52,1.87,2.14,2.46,3.12,8.05,5.68,6.08,2.68,3.0,3.62,2.69,31.377778,25.211111,38.238889,0.0,20.228395,51.783213
US_TX_48213,2022-07-25,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33077,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,9,18,,-19,6,2.74,6.71,6.2,6.15,12.23,4.44,7.41,4.71,2.56,5.01,,7.79,4.48,2.57,3.35,3.72,2.04,4.2,1.71,9.22,5.78,5.55,3.84,3.11,5.42,,12.42,6.34,2.77,3.94,4.75,7.12,3.5,3.23,6.5,3.93,,5.48,3.08,3.08,11.22,2.62,27.67,7.32,3.97,11.16,3.59,5.75,4.34,3.14,4.13,5.11,45.06,1.92,2.0,4.19,1.73,2.86,2.3,6.45,11.1,1.83,3.05,2.86,4.73,5.77,5.92,6.42,4.16,4.04,4.42,,31.883333,25.411111,38.688889,0.0,19.660494,48.596763
US_TX_48213,2022-07-26,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33077,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,8,29,,-19,5,2.21,5.2,5.54,5.19,16.11,4.05,6.94,4.9,2.03,3.57,,7.02,4.59,2.22,3.96,,3.47,3.54,2.53,10.96,5.21,4.86,3.83,3.44,4.82,3.49,13.88,4.25,1.62,3.8,4.62,5.19,6.07,,5.89,4.87,2.37,5.62,1.98,3.32,12.12,3.39,26.46,6.78,4.62,12.49,3.44,5.23,5.13,3.35,2.88,5.83,48.08,,1.97,2.46,2.83,2.36,,6.04,10.14,3.09,2.78,4.61,2.64,8.85,7.79,7.63,3.53,2.8,3.42,,31.772222,25.133333,38.433333,0.0,19.450617,48.201842
US_TX_48213,2022-07-27,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33077,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,19,29,,-17,5,2.63,7.0,4.63,4.55,13.87,2.71,9.91,5.28,2.78,4.15,1.74,5.14,4.3,3.86,4.15,1.94,2.71,3.98,3.71,8.05,4.69,4.97,3.97,3.11,4.17,3.36,13.06,5.9,1.71,3.75,5.02,5.6,4.69,3.07,5.92,3.89,,5.28,2.61,3.04,9.18,2.51,28.62,6.44,4.13,9.78,3.28,5.0,5.86,4.15,3.04,6.87,47.62,2.16,2.92,3.2,2.34,1.95,2.12,5.59,9.93,2.48,2.9,2.47,2.84,6.52,6.34,5.12,4.15,4.01,4.13,1.66,32.05,25.405556,38.444444,0.0,19.703704,48.152134
US_TX_48213,2022-07-28,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,30,33107,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,16,30,,-16,4,2.28,6.52,5.54,3.52,13.52,3.78,4.25,5.89,,5.4,,6.42,3.52,1.95,4.95,2.99,,3.13,2.58,7.99,5.32,4.07,1.68,4.54,4.0,3.12,13.19,5.5,3.84,3.03,2.99,6.18,4.44,2.69,4.03,4.26,,4.33,2.47,2.1,9.45,2.26,29.37,7.02,5.09,11.35,3.54,4.76,4.61,4.67,2.44,7.45,43.48,,1.8,3.98,2.7,3.08,2.19,5.92,8.75,,3.12,2.24,4.83,7.26,7.11,7.26,4.73,3.52,2.34,2.36,31.483333,25.338889,38.194444,0.0,20.12963,51.019699
US_TX_48213,2022-07-29,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33107,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,14,36,,-15,6,,6.07,7.36,4.88,14.47,3.71,8.01,5.86,1.66,2.71,,3.67,4.6,,3.02,2.44,2.19,2.88,1.99,8.3,6.65,5.62,2.55,2.83,4.21,5.11,9.15,4.71,2.6,2.58,2.59,7.02,5.17,2.49,4.02,4.51,1.71,4.97,3.46,1.82,9.72,2.89,30.21,5.3,4.73,8.82,4.31,4.83,4.0,2.68,2.11,6.52,42.81,,3.89,4.2,,,1.79,4.94,9.18,,1.94,3.4,2.85,8.9,5.15,6.14,2.48,4.0,3.66,,31.394444,25.233333,37.783333,0.0254,20.382716,52.145586
US_TX_48213,2022-07-30,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33107,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,12,29,,0,3,2.22,6.3,6.37,6.05,12.73,2.25,6.17,4.17,2.98,4.65,,3.65,3.88,2.74,3.57,2.3,3.13,4.12,,7.75,5.59,4.13,4.42,4.07,4.87,,11.47,4.29,2.2,2.58,3.79,5.34,5.36,3.36,4.02,6.48,1.98,4.6,1.96,4.29,9.59,,22.65,5.27,,9.76,4.57,5.58,4.4,2.11,2.71,6.17,39.84,,1.96,3.44,2.01,2.9,,5.44,9.08,2.17,,,2.98,6.41,6.92,4.41,3.67,1.84,2.99,,31.405556,26.094444,37.977778,0.0254,20.666667,53.146288
US_TX_48213,2022-07-31,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33107,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,9,34,,0,3,2.43,5.53,6.25,4.68,12.44,2.21,8.86,5.68,1.73,3.94,,6.55,5.69,2.19,2.79,1.99,3.36,4.29,1.72,8.06,4.82,6.52,4.11,3.62,4.44,2.92,11.86,5.88,2.44,3.87,3.96,4.29,5.29,2.58,2.76,5.62,2.69,6.12,3.92,1.82,8.71,,24.09,6.58,3.81,11.9,2.89,2.58,3.99,2.47,3.6,5.52,37.03,3.13,,4.64,,2.42,2.52,6.51,9.85,2.55,1.72,3.27,3.27,6.63,6.07,4.56,3.38,3.56,2.51,,31.138889,26.088889,37.988889,0.987778,20.209877,52.550373
US_TX_48213,2022-08-01,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33107,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,16,28,,-15,4,1.69,4.74,4.51,3.69,12.25,4.1,8.99,4.71,2.36,3.35,,5.13,5.41,1.67,3.39,,2.24,4.17,,6.54,4.57,3.81,3.02,,5.08,2.23,12.46,5.18,,2.77,4.07,4.87,4.99,3.52,4.07,3.89,,5.12,2.69,2.56,11.5,1.93,24.83,7.52,3.68,9.44,2.67,4.13,6.22,3.24,2.74,6.33,41.8,1.88,1.9,1.87,,,,5.13,8.81,2.59,3.58,,3.02,7.96,8.09,7.44,3.32,2.63,3.67,1.71,31.05,24.927778,37.244444,0.0,19.512346,50.490059
US_TX_48213,2022-08-02,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33107,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,13,30,,-18,6,2.01,5.61,7.91,3.53,13.3,3.89,8.13,5.32,3.19,6.51,,4.99,5.27,2.34,3.13,,,2.72,,8.25,4.82,4.16,3.73,1.69,4.87,2.81,12.81,4.42,2.39,2.94,4.12,4.93,5.05,2.38,5.39,4.91,,4.75,2.45,3.96,9.65,2.42,25.99,6.08,3.29,11.07,2.63,5.16,3.95,4.75,2.22,6.32,40.37,1.7,3.02,2.61,1.78,1.6,,4.17,7.7,,2.38,3.12,3.3,7.47,7.0,7.02,4.2,3.39,3.05,,31.644444,25.805556,38.277778,0.0,19.839506,49.812528
US_TX_48213,2022-08-03,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,33107,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,24,34,,-15,4,2.15,4.88,6.61,4.12,14.4,3.59,8.91,5.66,,4.68,1.83,5.5,4.3,2.57,3.84,1.89,2.65,4.01,2.48,9.28,4.46,3.35,3.13,2.99,4.96,2.27,13.73,5.62,,4.38,4.58,7.12,5.34,2.62,5.36,5.09,,4.56,3.29,3.33,11.13,2.44,26.25,7.61,4.72,11.22,3.29,3.89,4.35,3.28,2.38,7.22,46.06,2.26,2.35,3.63,,1.78,1.75,6.27,8.83,1.96,1.87,2.82,2.25,8.29,7.54,7.99,3.75,3.47,1.94,1.84,31.938889,25.522222,39.033333,0.0,19.623457,48.289871
US_TX_48213,2022-08-04,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,-900,32207,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,17,32,,-14,4,2.56,5.74,7.3,4.41,14.39,4.72,6.42,7.78,2.2,5.38,2.38,5.77,3.61,1.99,2.58,,2.84,2.68,,8.74,5.39,6.28,2.67,3.02,5.85,2.33,13.57,4.89,2.56,3.45,3.95,6.36,4.67,1.81,3.58,4.82,,4.55,2.54,2.37,11.17,2.23,26.89,7.09,4.8,9.5,2.75,4.45,4.62,2.71,2.78,6.37,40.88,1.76,2.48,2.2,,2.47,1.94,5.45,8.85,4.4,2.56,2.76,4.1,7.46,6.15,6.84,2.99,3.6,2.52,2.65,31.538889,25.377778,37.988889,0.0,19.907407,50.561412
US_TX_48213,2022-08-05,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32207,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,13,28,,-14,6,1.67,6.04,7.44,5.69,11.58,2.93,8.24,5.91,2.34,2.79,,5.16,5.53,4.43,3.95,3.22,1.69,2.77,1.85,6.74,4.97,3.47,3.44,2.94,5.75,2.62,11.92,4.85,1.88,2.57,3.4,3.22,5.75,,5.05,4.78,1.69,4.05,3.09,2.72,9.0,,25.11,6.32,3.1,10.78,2.74,4.3,4.23,,3.36,6.33,42.69,2.08,2.31,2.0,2.02,2.1,1.72,4.65,10.9,,1.78,,3.57,6.53,5.79,5.54,2.19,2.37,3.43,2.23,31.594444,25.416667,38.427778,0.0,19.382716,48.989935
US_TX_48213,2022-08-06,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32207,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,6,30,,-4,3,1.98,5.44,5.57,4.06,13.14,1.9,6.62,3.84,,2.91,2.12,5.25,4.77,2.89,3.46,2.08,1.71,4.13,,8.72,6.2,4.73,3.74,2.76,3.33,2.97,10.79,6.19,4.36,,4.06,4.04,5.47,1.93,4.42,5.66,,4.92,,3.18,8.54,3.91,25.82,4.56,3.02,9.3,2.61,3.74,4.3,3.28,2.51,5.79,39.1,,2.38,3.7,1.9,2.22,,4.9,6.91,,1.93,1.91,4.0,5.16,7.21,6.32,3.11,3.7,3.9,2.46,28.505556,23.188889,35.211111,0.0508,21.092593,64.517212
US_TX_48213,2022-08-07,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32207,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,8,32,,-2,3,2.24,6.62,8.53,3.81,11.9,3.78,7.24,5.47,2.02,3.99,1.94,5.31,5.11,2.08,3.29,1.99,2.33,3.46,1.7,7.76,3.72,4.59,4.69,2.7,4.57,2.2,12.38,6.63,3.31,3.35,5.42,5.19,6.39,1.75,4.9,5.25,,4.66,2.17,3.09,10.82,,25.03,7.44,4.14,11.71,2.28,3.72,4.94,2.5,3.28,4.38,43.79,2.46,2.11,3.65,2.21,2.42,,4.38,8.98,,1.86,,,7.07,5.44,4.69,4.65,4.63,3.11,2.7,29.633333,23.633333,37.083333,0.0254,20.907407,59.486685
US_TX_48213,2022-08-08,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32207,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,12,22,,-15,4,1.9,5.12,6.24,4.42,12.94,3.16,8.04,6.02,1.71,4.21,2.66,5.49,5.67,2.7,3.41,1.98,1.58,2.22,2.82,7.78,7.34,5.39,3.14,2.16,3.32,3.19,13.78,5.1,,4.22,3.5,5.98,6.67,,5.79,3.16,1.95,5.98,2.53,3.21,10.94,2.87,26.68,6.99,4.1,11.63,2.14,5.56,6.73,3.5,1.67,4.21,43.03,,2.81,3.47,,3.48,1.99,5.15,12.49,2.64,,,2.74,7.19,6.98,5.59,2.85,3.15,3.79,,30.9,24.783333,37.794444,0.0,19.975309,52.589143
US_TX_48213,2022-08-09,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32207,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,9,24,,-16,5,,5.11,4.78,4.16,11.62,3.43,8.33,4.32,,4.45,2.1,5.09,2.25,2.4,4.51,2.55,,2.42,1.87,8.83,5.61,5.15,3.65,2.57,4.19,2.88,12.3,3.25,2.69,4.33,2.2,6.0,5.11,,4.72,3.76,,4.89,3.39,3.38,11.56,,30.33,9.7,4.29,8.96,3.54,5.53,4.12,2.85,2.71,7.37,42.98,,2.06,,,2.55,2.44,4.89,9.82,,3.19,1.99,3.08,4.96,6.45,5.97,4.07,1.98,3.22,1.77,30.105556,24.255556,37.033333,0.0,20.302469,56.39334
US_TX_48213,2022-08-10,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32207,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,17,27,,-14,4,2.19,6.09,6.16,5.21,12.6,2.98,7.35,4.64,3.17,5.52,1.81,6.62,3.17,2.81,4.05,1.75,1.82,3.39,2.34,8.93,5.04,5.04,3.66,2.36,6.45,2.58,10.78,4.5,2.77,2.85,4.15,5.82,4.76,1.94,4.25,3.55,1.82,4.88,2.13,3.58,9.29,,29.35,6.64,2.96,9.62,4.11,4.26,4.76,2.88,3.18,5.62,41.55,,2.06,,,,,3.33,8.08,2.23,2.29,1.94,2.44,5.18,5.21,6.32,3.28,1.86,2.3,2.75,27.588889,23.277778,36.144444,0.15875,21.512346,70.053363
US_TX_48213,2022-08-11,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,22,32229,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,16,31,,-13,3,2.22,5.11,5.67,3.7,13.2,3.28,8.8,6.25,,3.08,1.69,5.8,3.72,2.23,2.37,2.14,2.1,3.53,2.14,9.37,5.01,6.36,2.98,3.54,4.38,3.03,12.47,4.08,1.79,3.2,4.54,3.79,5.34,,4.29,4.14,,5.0,2.32,2.81,8.51,1.9,27.34,6.93,4.27,10.36,4.19,4.69,5.51,3.09,2.62,6.47,40.97,,3.91,3.05,,3.57,1.75,5.7,11.21,,,3.01,3.02,6.24,6.3,3.55,2.66,3.48,3.05,2.11,27.105556,22.311111,35.983333,8.607778,21.240741,70.119355
US_TX_48213,2022-08-12,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32229,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,11,28,,-9,5,,3.62,6.4,4.46,11.97,4.86,7.47,6.65,,3.55,,6.3,5.05,2.34,4.52,,,2.15,,9.92,5.16,6.05,3.92,2.69,3.2,3.33,10.64,4.19,2.52,2.18,4.13,5.02,4.04,,3.28,4.4,,4.51,2.44,2.3,10.87,1.82,28.12,5.73,4.12,9.28,3.38,3.67,5.11,,3.33,5.33,42.75,,1.91,2.69,,3.47,2.14,5.97,9.92,2.31,1.77,3.24,3.19,6.52,6.84,5.47,3.15,3.83,2.25,,29.533333,23.516667,36.338889,1.3462,20.783951,59.649011
US_TX_48213,2022-08-13,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32229,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,6,31,,1,3,2.47,4.47,3.88,4.91,12.96,2.34,6.47,5.28,1.83,2.9,,7.17,5.0,2.41,1.7,,,,,6.97,4.39,5.66,2.42,2.98,3.97,2.3,12.39,5.5,,1.75,4.43,4.76,5.47,1.75,3.98,4.99,,3.65,1.92,4.69,9.29,,20.58,4.21,3.99,9.43,2.96,4.28,4.43,3.19,2.42,5.02,39.32,1.7,3.69,2.55,1.84,2.37,,4.52,9.83,,1.75,3.86,3.21,4.04,8.06,4.49,2.91,2.53,4.14,,30.216667,24.411111,36.755556,0.0,20.240741,55.694124
US_TX_48213,2022-08-14,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32229,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,11,34,,4,4,3.4,5.34,6.28,5.77,12.88,1.98,6.86,3.95,1.75,4.68,,6.61,5.8,2.06,3.6,1.77,,3.58,2.58,9.06,6.37,4.85,2.09,3.84,6.59,1.9,11.31,4.71,,2.98,5.11,6.31,3.65,,3.63,5.47,2.44,4.93,,3.42,6.28,2.32,25.27,6.08,3.94,9.65,2.03,3.56,5.19,3.62,2.66,5.22,38.92,2.44,3.09,2.75,,2.04,2.27,4.57,11.75,2.23,2.59,2.52,2.33,7.93,6.1,6.44,4.36,2.92,3.01,2.4,29.738889,23.011111,36.444444,0.0,19.574074,54.721556
US_TX_48213,2022-08-15,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32229,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,8,23,,-15,6,2.97,5.87,6.23,3.78,12.64,3.75,8.79,5.79,2.15,4.42,1.9,8.13,5.62,3.61,3.97,1.54,1.53,2.19,,8.03,5.04,5.85,3.25,3.33,4.21,2.91,11.54,4.13,1.88,4.29,2.85,4.61,4.06,2.83,5.45,6.72,1.87,6.2,2.59,4.62,9.38,3.05,25.71,5.84,3.09,8.47,3.77,4.42,4.61,2.28,2.08,6.25,43.57,,1.8,2.03,1.89,2.19,,5.72,9.2,2.04,1.93,2.73,3.21,8.14,5.15,5.32,4.61,1.58,1.87,1.81,30.077778,23.644444,36.549383,0.0,19.740741,54.389039
US_TX_48213,2022-08-16,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32229,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,12,32,,-14,6,2.58,4.5,6.48,3.89,11.23,3.8,9.21,6.31,2.11,5.92,,6.93,5.94,2.77,3.78,1.94,,3.32,,6.87,2.75,4.5,3.49,2.98,5.2,2.1,11.56,4.4,3.22,3.02,2.91,6.03,3.79,1.75,4.18,4.95,2.29,4.83,2.79,,10.86,2.99,23.49,5.16,3.51,8.97,3.25,7.18,5.58,2.84,2.9,5.85,42.41,,2.92,3.62,2.14,2.15,2.01,4.47,8.38,2.32,2.3,,2.85,7.8,5.92,5.23,3.9,2.96,3.04,2.04,30.433333,23.944444,37.185185,0.0,19.17284,51.246636
US_TX_48213,2022-08-17,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32229,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,17,31,,-11,6,1.96,5.55,5.34,3.69,13.21,2.69,7.4,5.7,2.94,5.51,2.18,6.55,3.47,2.82,2.69,,2.32,3.52,1.77,6.02,4.71,4.3,4.22,1.86,4.8,2.93,11.3,3.23,2.32,2.32,3.42,6.54,3.79,2.59,4.25,4.17,1.85,7.48,1.87,3.92,9.2,2.54,21.55,5.12,5.11,9.77,3.56,5.65,6.41,2.34,2.31,4.87,43.03,2.07,2.72,2.12,2.53,,1.72,6.15,9.02,2.86,2.38,,,7.58,6.1,5.97,3.66,2.46,4.12,,30.922222,25.194444,38.494444,0.0,19.54321,51.022455
US_TX_48213,2022-08-18,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,17,32246,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,11,29,,-10,5,2.24,6.53,7.0,5.26,10.57,3.52,6.35,5.5,2.41,4.5,1.84,4.5,6.25,1.97,3.36,1.54,3.19,3.38,,8.94,3.72,6.99,3.8,2.05,3.94,3.12,10.08,6.27,2.52,4.07,4.35,6.19,5.72,,4.45,3.73,,5.43,1.84,2.79,11.35,3.13,31.49,3.92,3.22,8.87,3.89,3.77,6.14,3.61,2.22,5.99,37.27,1.78,1.76,2.23,2.06,1.77,2.36,4.29,9.28,1.63,2.32,2.67,3.49,6.23,5.11,6.71,3.7,3.3,2.61,,27.161111,22.716667,33.216667,3.217333,21.753086,73.109331
US_TX_48213,2022-08-19,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32246,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,7,28,,-8,6,,4.71,7.36,4.9,13.3,3.24,6.35,5.18,1.78,4.7,1.86,4.44,4.19,2.51,2.72,1.71,2.17,3.95,2.0,7.38,3.81,4.83,3.09,2.22,5.08,3.3,10.32,4.19,1.82,3.05,4.8,5.18,3.77,,2.71,5.53,1.74,4.22,2.73,2.89,9.92,1.79,25.0,4.32,2.94,10.62,2.47,4.11,5.96,3.15,1.63,5.95,34.84,2.02,2.04,1.78,2.03,2.03,,4.65,8.1,,2.48,2.37,3.25,6.13,3.81,5.41,3.27,3.14,2.06,,26.277778,22.122222,33.316667,1.354667,21.481481,74.936759
US_TX_48213,2022-08-20,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,,,,,0,32246,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,6,29,,3,5,2.23,4.71,5.12,4.61,14.89,2.49,6.05,6.25,2.04,2.59,,5.4,3.05,2.24,4.61,,2.35,3.12,,10.04,3.02,5.33,3.63,3.36,4.44,3.84,8.75,3.96,,3.06,4.86,4.67,4.18,2.21,5.23,6.78,,2.52,2.69,2.88,9.35,2.32,19.74,6.54,3.41,11.39,3.98,3.9,3.25,2.57,,4.64,39.49,,3.17,2.62,1.87,2.13,2.55,4.22,8.17,1.8,1.77,,2.8,6.62,5.17,2.43,3.56,2.59,3.04,2.11,26.944444,22.744444,33.577778,1.49225,22.185185,74.879887
