location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51520,2020-02-01,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,7.35,10.15,12.6,7.7,9.1,31.15,9.45,7.7,34.65,8.05,5.95,43.4,6.3,7.0,2.444444,-0.044444,6.177778,0.931333,,1.533333,93.812288
US_VA_51520,2020-02-02,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,10.44,13.32,9.72,6.48,6.12,24.48,12.24,6.12,31.68,,6.12,47.16,6.12,7.92,5.266667,-0.361111,13.855556,0.3556,,-0.938889,65.134185
US_VA_51520,2020-02-03,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,9.79,11.62,11.32,9.48,4.59,32.73,11.01,9.79,31.51,7.65,8.26,34.57,6.42,4.89,10.255556,2.8,18.483333,0.0254,,-0.022222,50.437531
US_VA_51520,2020-02-04,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,7.61,12.29,9.07,6.44,4.98,22.83,4.68,7.32,28.98,9.66,7.32,43.03,6.73,4.98,12.111111,7.994444,16.633333,1.524,,5.15,63.790301
US_VA_51520,2020-02-05,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,8.11,13.9,8.69,5.79,5.21,27.8,6.95,9.55,33.59,5.21,6.08,41.12,9.27,7.53,12.061111,9.45,14.311111,8.593667,,11.322222,95.388963
US_VA_51520,2020-02-06,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,7.97,12.69,15.35,11.21,7.97,34.23,9.74,8.85,27.74,11.8,8.26,42.79,8.56,6.79,12.455556,10.744444,14.488889,33.528,,12.116667,97.832841
US_VA_51520,2020-02-07,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,6.71,9.58,6.39,4.47,6.07,23.95,11.18,8.94,27.78,4.79,7.66,42.15,7.03,6.07,4.483333,-1.622222,11.388889,23.325667,,2.238889,85.802928
US_VA_51520,2020-02-08,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,10.38,12.11,6.57,4.84,,29.41,8.65,8.65,34.94,6.23,8.3,41.52,,,-1.044444,-4.15,1.994444,0.254,,-4.961111,74.831245
US_VA_51520,2020-02-09,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,11.73,8.18,,7.82,,27.02,9.24,7.47,29.15,6.04,6.4,42.66,6.75,5.33,3.172222,-2.455556,10.1,0.3556,,-2.394444,67.169695
US_VA_51520,2020-02-10,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,10.47,12.86,7.78,5.98,6.58,25.12,11.96,8.37,33.49,7.48,5.98,37.38,5.98,,5.716667,0.9,9.033333,3.005667,,1.688889,76.534302
US_VA_51520,2020-02-11,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,9.66,11.42,12.01,7.62,5.86,21.67,14.64,8.2,31.04,7.91,8.49,39.24,5.86,7.32,11.272222,6.4,14.394444,13.504333,,10.438889,94.765423
US_VA_51520,2020-02-12,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,4.71,10.3,7.07,4.71,7.95,25.02,13.25,8.54,22.67,5.59,7.65,39.74,5.59,6.18,7.116667,4.272222,12.461111,6.223,,5.05,87.19392
US_VA_51520,2020-02-13,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,8.74,10.55,8.44,8.74,7.53,18.08,15.07,9.95,29.23,8.14,6.33,43.7,7.53,10.55,10.738889,3.922222,15.577778,14.393333,,8.505556,86.305566
US_VA_51520,2020-02-14,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,6.3,15.76,,,4.73,19.54,11.66,6.93,25.21,5.04,9.77,34.03,5.36,7.25,0.794444,-2.705556,3.983333,3.697111,,-6.822222,58.853493
US_VA_51520,2020-02-15,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,15,7,6,,9.56,9.21,8.5,6.02,5.67,20.54,9.91,6.02,21.25,6.02,,40.01,6.02,4.96,-1.461111,-8.277778,6.25,0.0,,-9.133333,56.353636
