location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13243,2021-07-29,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,5,0,678,34,3,538,0,1,0,0,1,0,1,0,0,0,3,7,14,66,76,59,93,74,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-20,93.35,27.827778,22.633333,35.272222,7.239,23.25,75.342302
US_GA_13243,2021-07-30,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,10,0,688,34,4,542,0,0,0,0,0,0,0,0,0,0,3,7,14,66,76,59,93,74,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,,28.983333,23.066667,35.383333,0.0254,23.729167,72.985571
US_GA_13243,2021-07-31,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,688,34,0,542,0,0,0,0,0,0,0,0,0,0,3,7,14,66,76,59,93,74,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,28.583333,23.883333,35.066667,0.141111,24.104167,76.700918
US_GA_13243,2021-08-01,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,688,34,0,542,0,0,0,0,0,0,0,0,0,0,3,7,14,66,76,59,93,74,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,27.494444,23.45,34.65,10.526889,23.208333,76.620699
US_GA_13243,2021-08-02,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,7,0,695,34,0,542,0,0,0,1,0,1,0,0,0,0,3,7,14,67,76,60,93,74,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-21,,26.866667,22.7,34.005556,11.796889,23.263889,80.347823
US_GA_13243,2021-08-03,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,11,0,706,34,0,542,0,0,1,0,1,1,2,0,0,1,3,7,15,67,77,61,95,74,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-18,,24.855556,22.422222,31.266667,13.179778,21.854167,83.151442
US_GA_13243,2021-08-04,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,8,0,714,34,0,542,0,0,0,0,1,1,0,0,0,0,3,7,15,67,78,62,95,74,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-22,68.39,25.605556,21.733333,30.655556,0.2794,21.5,77.231723
US_GA_13243,2021-08-05,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,9,0,723,34,18,560,0,0,0,1,1,0,0,0,1,0,3,7,15,68,79,62,95,74,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,1,0,0,0,0,0,0,0,0,1,3,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,61.02,26.1,22.1,30.816667,0.0,20.916667,72.757054
US_GA_13243,2021-08-06,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,4,0,727,34,0,560,0,0,0,0,0,0,1,1,0,0,3,7,15,68,79,62,96,75,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-25,71.34,24.588889,20.422222,30.333333,0.084667,20.493056,76.84478
US_GA_13243,2021-08-07,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,727,34,0,560,0,0,0,0,0,0,0,0,0,0,3,7,15,68,79,62,96,75,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,53.56,26.505556,21.344444,32.705556,0.0508,21.8125,74.762452
US_GA_13243,2021-08-08,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,727,34,0,560,0,0,0,0,0,0,0,0,0,0,3,7,15,68,79,62,96,75,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,20,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,27.377778,21.672222,33.905556,0.508,22.034722,72.335305
US_GA_13243,2021-08-09,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,10,0,737,34,0,560,1,1,0,2,1,2,2,2,0,0,4,8,15,70,80,64,98,77,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,1,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-20,85.19,27.833333,22.016667,34.366667,0.0,22.625,72.735421
US_GA_13243,2021-08-10,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,6,0,743,34,0,560,0,0,0,0,0,0,0,0,0,1,4,8,15,70,80,64,98,77,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,59.51,27.622222,22.694444,35.05,0.338667,22.972222,75.839256
US_GA_13243,2021-08-11,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,5,0,748,34,25,585,0,0,0,1,0,1,0,0,1,0,4,8,15,71,80,65,98,77,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,40.32,26.705556,21.827778,34.344444,3.6576,22.013889,74.749477
US_GA_13243,2021-08-12,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,17,1,765,35,0,585,0,0,0,0,0,0,0,0,0,0,4,8,15,71,80,65,98,77,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-17,77.73,26.894444,22.111111,33.988889,6.604,21.847222,74.160397
US_GA_13243,2021-08-13,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,4,-1,769,34,0,585,0,0,0,0,0,1,1,0,0,0,4,8,15,71,80,66,99,77,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-20,,26.383333,20.855556,34.366667,4.2164,21.111111,72.300706
US_GA_13243,2021-08-14,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,769,34,0,585,0,0,0,0,0,0,0,0,0,0,4,8,15,71,80,66,99,77,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,27.044444,21.694444,34.388889,0.34925,22.3125,74.829995
US_GA_13243,2021-08-15,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,769,34,0,585,0,0,0,0,0,0,0,0,0,0,4,8,15,71,80,66,99,77,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,25.4,21.561111,32.277778,3.7846,21.895833,79.977206
US_GA_13243,2021-08-16,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,31,0,800,34,5,590,0,0,0,0,0,0,0,0,0,0,4,8,15,71,80,66,99,77,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-29,42.73,24.783333,22.455556,29.144444,3.104444,22.305556,86.372479
US_GA_13243,2021-08-17,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,14,0,814,34,0,590,0,0,0,0,0,0,0,1,1,0,4,8,15,71,80,66,99,78,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-35,54.2,25.938889,22.955556,31.772222,64.713556,22.4375,81.400751
US_GA_13243,2021-08-18,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,816,34,0,590,0,0,0,1,0,0,0,0,0,0,4,8,15,72,80,66,99,78,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-25,60.34,27.516667,22.516667,33.838889,0.6096,22.881944,75.295704
US_GA_13243,2021-08-19,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,10,0,826,34,29,619,0,0,0,0,0,0,0,0,0,0,4,8,15,72,80,66,99,78,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,16,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,41.44,27.9,22.633333,33.866667,0.0,23.263889,75.339586
US_GA_13243,2021-08-20,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,6,0,832,34,0,619,0,0,0,0,1,0,0,0,1,0,4,8,15,72,81,66,99,78,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,1,0,0,0,1,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-16,41.85,27.305556,23.388889,33.433333,2.6162,23.215278,78.026691
US_GA_13243,2021-08-21,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,832,34,11,630,0,0,0,0,0,0,0,0,0,0,4,8,15,72,81,66,99,78,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,26.15,22.766667,32.477778,2.25425,22.798611,81.60293
US_GA_13243,2021-08-22,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,832,34,0,630,0,0,0,0,0,0,0,0,0,0,4,8,15,72,81,66,99,78,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,26.966667,23.294444,33.066667,1.4732,23.006944,79.042534
US_GA_13243,2021-08-23,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,9,0,841,34,0,630,0,0,0,1,0,2,2,0,0,0,4,8,15,73,81,68,101,78,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,53.5,27.733333,23.216667,34.355556,6.745111,23.166667,75.777042
US_GA_13243,2021-08-24,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,3,0,844,34,0,630,0,0,0,0,0,0,0,0,0,0,4,8,15,73,81,68,101,78,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-26,38.87,27.138889,22.761111,34.238889,10.075333,23.263889,78.004258
US_GA_13243,2021-08-25,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,5,0,849,34,47,677,0,0,0,0,0,0,1,0,0,0,4,8,15,73,81,68,102,78,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,1,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-24,,25.733333,22.372222,33.216667,9.256889,22.805556,82.735384
US_GA_13243,2021-08-26,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,8,0,857,34,0,677,0,0,0,0,0,0,0,1,0,0,4,8,15,73,81,68,102,79,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-25,,26.255556,21.655556,32.966667,4.9784,21.951389,76.475437
US_GA_13243,2021-08-27,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,9,1,866,35,0,677,0,0,0,0,0,0,1,0,0,0,4,8,15,73,81,68,103,79,52,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-25,59.18,26.661111,22.205556,33.194444,1.411111,22.159722,75.583523
US_GA_13243,2021-08-28,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,866,35,0,677,0,0,0,0,0,0,0,0,0,0,4,8,15,73,81,68,103,79,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,55.61,25.922222,22.883333,32.7,3.922889,23.020833,83.78954
US_GA_13243,2021-08-29,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,0,0,866,35,14,691,0,0,0,0,0,0,0,0,0,0,4,8,15,73,81,68,103,79,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,,,26.155556,23.027778,31.494444,9.144,23.4375,84.944934
US_GA_13243,2021-08-30,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,6,0,872,35,0,691,0,0,2,0,0,0,0,0,0,0,4,8,17,73,81,68,103,79,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-23,44.67,25.265432,22.604938,30.58642,9.23925,22.833333,86.703625
US_GA_13243,2021-08-31,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,10,0,882,35,0,691,0,0,0,2,0,0,0,0,0,0,4,8,17,75,81,68,103,79,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-25,44.59,24.716667,22.905556,28.561111,5.926667,22.875,89.28918
US_GA_13243,2021-09-01,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,4,0,886,35,46,737,0,0,1,0,0,0,0,0,0,0,4,8,18,75,81,68,103,79,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-19,36.6,26.766667,22.966667,32.783333,25.258889,22.534722,77.520092
US_GA_13243,2021-09-02,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,5,1,891,36,0,737,0,1,0,0,0,0,0,0,0,0,4,9,18,75,81,68,103,79,52,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,9,4,15,0,0,1,0,0,0,0,0,0,0,0,0,3,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-30,53.55,25.577778,21.488889,32.127778,6.886222,21.395833,77.699879
US_GA_13243,2021-09-03,ChIJ3_o4qkS68ogRX-W1fSrAEzg,Q498307,geoId/13243,US,United States of America,GA,Georgia,13243,Randolph County,US,USA,2,2,0,893,36,17,754,0,-1,0,0,1,0,0,0,0,0,4,8,18,75,82,68,103,79,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,21,17,17,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,6969,3188,3781,805,854,804,712,642,997,1007,686,462,1028133,31.76,-84.76,1116,75.15,,-20,57.94,25.672222,21.227778,31.794444,1.6256,20.354167,72.084441
