location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13213,2022-06-25,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15041,0,0,0,0,0,0,0,0,0,0,314,310,1005,1923,1420,1458,1255,864,503,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,6,42,-7,-2,7.81,4.87,5.26,17.02,9.47,6.0,4.75,,8.84,5.62,,7.1,5.75,,,,5.57,6.99,10.6,20.99,6.15,12.0,5.27,4.69,,46.34,5.07,12.05,7.88,,5.48,26.561111,21.25,32.405556,0.0,,20.222222,68.299085
US_GA_13213,2022-06-26,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15041,0,0,0,0,0,0,0,0,0,0,314,310,1005,1923,1420,1458,1255,864,503,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-16,,7.99,6.71,6.37,13.7,8.27,5.4,,5.35,8.26,4.62,5.27,7.82,7.35,6.92,5.64,5.25,4.67,6.91,11.91,22.77,8.55,14.34,,5.46,6.9,41.4,4.7,11.35,10.93,,5.72,25.95,21.155556,31.85,0.762,,19.987654,69.595691
US_GA_13213,2022-06-27,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15041,0,0,0,0,0,0,0,0,0,0,314,310,1005,1923,1420,1458,1255,864,503,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,25,-18,4,5.37,5.37,4.74,16.28,11.4,4.51,8.86,4.99,13.19,6.66,3.66,12.98,4.7,7.73,,4.26,5.19,,11.56,28.63,6.21,9.63,,,6.66,48.81,3.67,13.03,7.88,6.03,5.42,25.127778,21.322222,30.872222,4.572,,21.024691,78.039142
US_GA_13213,2022-06-28,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15041,0,0,0,0,0,0,0,0,0,0,314,310,1005,1923,1420,1458,1255,864,503,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,27,-19,3,8.81,6.84,,14.14,9.41,6.59,6.28,6.36,10.29,9.93,5.8,11.16,6.49,8.74,,6.21,3.99,3.73,9.28,26.58,8.87,13.26,4.02,,10.65,46.59,6.89,11.46,8.73,6.58,4.65,24.05,19.672222,29.977778,2.12725,,17.580247,67.595956
US_GA_13213,2022-06-29,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15041,1,2,0,16,3,9,9,4,8,0,315,312,1005,1939,1423,1467,1264,868,511,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,27,-19,3,6.57,4.77,5.28,13.4,10.8,4.45,5.51,3.73,10.63,7.59,4.29,10.54,4.45,6.26,,4.72,4.75,5.92,9.97,28.54,10.4,13.78,5.18,8.23,7.29,45.08,5.42,10.16,7.79,4.21,6.42,24.422222,20.433333,30.911111,4.148667,,20.203704,76.977761
US_GA_13213,2022-06-30,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,7,15048,0,0,0,0,0,0,0,0,0,0,315,312,1005,1939,1423,1467,1264,868,511,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,4,29,-19,3,4.99,7.21,4.7,15.07,7.66,5.43,6.43,7.03,8.46,5.19,4.88,10.93,7.18,6.16,,4.57,,3.64,8.69,26.28,7.9,16.38,5.09,5.69,9.01,43.22,6.63,11.79,9.84,7.42,4.01,25.188889,20.411111,31.611111,2.624667,,20.228395,73.986866
US_GA_13213,2022-07-01,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15048,0,0,0,0,0,0,0,0,0,0,315,312,1005,1939,1423,1467,1264,868,511,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,22,43,-23,3,7.96,5.46,5.59,12.24,7.3,4.59,5.76,,6.88,4.89,4.66,9.55,4.32,6.5,,5.92,4.91,,6.9,27.95,4.06,15.22,4.21,3.7,6.1,41.06,,12.92,6.75,,4.63,25.177778,20.583333,30.966667,2.624667,,20.493827,75.081184
US_GA_13213,2022-07-02,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15048,0,0,0,0,0,0,0,0,0,0,315,312,1005,1939,1423,1467,1264,868,511,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,21,60,-19,-2,4.64,5.14,4.84,12.44,8.37,,7.81,6.51,5.8,,,8.42,6.73,4.52,5.08,5.33,,,5.2,31.47,5.1,10.83,,4.23,5.85,42.09,3.91,8.88,6.71,5.41,,25.516667,20.394444,31.922222,8.001,,20.783951,74.960984
US_GA_13213,2022-07-03,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15048,0,0,0,0,0,0,0,0,0,0,315,312,1005,1939,1423,1467,1264,868,511,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-29,,8.29,7.3,5.82,15.14,6.6,,4.0,4.81,5.69,,4.49,8.96,5.36,,3.94,4.88,4.23,4.43,9.98,28.09,5.38,10.72,6.34,,,36.63,4.12,11.13,8.52,,4.19,25.616667,21.083333,32.111111,3.773714,,21.722222,78.597713
US_GA_13213,2022-07-04,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15048,0,0,0,0,0,0,0,0,0,0,315,312,1005,1939,1423,1467,1264,868,511,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,34,-77,17,6.2,4.73,,15.58,7.72,,5.76,4.56,5.01,6.79,,9.9,5.39,4.73,5.82,,4.45,6.25,8.62,28.65,6.79,16.31,4.3,,,40.7,7.29,10.44,8.9,5.33,4.68,26.623457,22.012346,33.376543,2.032,,22.090278,75.540606
US_GA_13213,2022-07-05,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15048,0,0,0,0,0,0,0,0,0,0,315,312,1005,1939,1423,1467,1264,868,511,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,40,-29,5,6.52,9.59,4.03,19.19,6.71,4.82,6.45,,10.12,5.39,,13.58,9.95,5.3,,,3.64,5.61,11.28,29.4,6.94,13.01,4.12,4.72,6.84,41.8,6.41,14.14,10.99,7.58,,27.592593,22.493827,33.611111,11.248571,,22.340278,72.85285
US_GA_13213,2022-07-06,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15048,3,2,1,7,9,7,9,6,0,1,318,314,1006,1946,1432,1474,1273,874,511,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,32,-25,6,8.32,6.79,4.85,12.16,9.02,6.88,5.9,,11.28,6.68,5.06,10.14,6.53,9.46,5.56,5.41,4.4,4.55,11.26,25.98,4.91,9.93,4.46,5.2,8.32,48.52,8.63,9.27,9.9,6.75,5.19,28.191358,22.907407,34.617284,0.217714,,22.833333,72.467279
US_GA_13213,2022-07-07,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,3,15051,0,0,0,0,0,0,0,0,0,0,318,314,1006,1946,1432,1474,1273,874,511,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,5,29,-23,5,6.96,8.37,,11.72,9.57,3.71,6.08,5.24,10.73,7.2,3.82,14.3,5.96,3.82,4.26,5.62,5.08,6.13,10.28,29.64,8.66,10.8,,6.32,6.36,49.91,3.96,9.33,5.96,8.56,8.27,27.177778,23.061111,33.961111,0.326571,,22.395062,74.77641
US_GA_13213,2022-07-08,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15051,0,0,0,0,0,0,0,0,0,0,318,314,1006,1946,1432,1474,1273,874,511,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,4,23,-20,6,6.89,6.69,,13.46,9.39,7.38,6.24,,9.51,,,11.1,7.23,5.89,,3.75,,7.66,9.52,23.85,6.98,13.14,5.51,4.81,4.91,44.83,4.37,8.37,7.93,7.27,9.79,26.866667,21.855556,34.766667,6.731,,22.308642,75.663739
US_GA_13213,2022-07-09,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15051,0,0,0,0,0,0,0,0,0,0,318,314,1006,1946,1432,1474,1273,874,511,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,3,41,-4,1,4.86,4.3,5.06,11.63,7.76,7.43,6.24,3.66,9.24,,4.85,11.25,6.88,5.47,,4.05,5.16,4.74,8.3,24.64,7.38,10.3,4.86,4.24,8.41,44.2,5.08,9.82,10.34,6.92,7.7,25.018519,21.604938,32.981481,16.546286,,21.694444,81.755408
US_GA_13213,2022-07-10,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15051,0,0,0,0,0,0,0,0,0,0,318,314,1006,1946,1432,1474,1273,874,511,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-12,,5.33,4.83,4.95,9.79,5.94,6.58,5.07,,8.81,,3.9,9.47,8.71,9.2,4.32,5.58,4.12,6.17,6.47,24.42,3.62,12.71,4.65,4.83,7.79,41.26,4.16,10.52,8.56,6.21,7.8,24.944444,21.462963,30.574074,9.289143,,21.9375,83.068689
US_GA_13213,2022-07-11,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15051,0,0,0,0,0,0,0,0,0,0,318,314,1006,1946,1432,1474,1273,874,511,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,27,-16,3,8.0,6.01,,15.71,5.98,7.94,5.42,5.67,9.14,6.76,5.89,10.45,6.49,4.86,5.59,5.1,4.78,4.19,10.72,32.73,6.35,14.38,4.23,5.92,6.53,46.98,4.91,10.68,9.52,5.6,4.01,24.37037,21.209877,29.839506,0.620889,,20.659722,79.645745
US_GA_13213,2022-07-12,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15051,0,0,0,0,0,0,0,0,0,0,318,314,1006,1946,1432,1474,1273,874,511,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,33,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,38,-19,3,6.56,4.98,,17.59,5.06,7.94,5.57,5.28,7.02,4.54,5.29,12.5,5.72,3.73,4.69,7.01,,5.18,10.89,22.09,7.25,16.49,4.57,5.89,5.82,43.63,8.55,11.87,9.24,4.63,6.2,25.314815,20.37037,31.777778,0.028222,,20.534722,74.833418
US_GA_13213,2022-07-13,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15051,2,1,3,18,7,10,13,6,8,1,320,315,1009,1964,1439,1484,1286,880,519,212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,33,-18,4,4.78,6.92,5.38,14.08,7.91,4.62,6.43,7.16,7.4,3.71,4.61,11.38,4.47,6.61,5.15,5.88,5.13,3.98,13.49,27.86,7.08,13.87,6.45,5.88,5.89,42.6,,15.05,5.39,6.9,6.97,25.679012,21.191358,31.283951,0.0,,20.979167,75.027612
US_GA_13213,2022-07-14,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,11,15062,0,0,0,0,0,0,0,0,0,0,320,315,1009,1964,1439,1484,1286,880,519,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,1,28,-18,3,6.51,6.87,4.58,16.31,8.45,4.07,7.25,,7.7,,3.88,13.2,5.64,6.53,4.69,5.03,,4.65,9.89,28.79,5.29,10.15,6.28,,6.03,43.4,4.72,14.04,6.89,8.1,11.04,25.006173,19.580247,31.296296,0.169333,,18.756944,67.86721
US_GA_13213,2022-07-15,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15062,0,0,0,0,0,0,0,0,0,0,320,315,1009,1964,1439,1484,1286,880,519,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-3,20,-17,5,6.38,7.29,,14.7,8.87,,6.13,,,,,13.12,6.07,5.33,4.32,6.65,5.78,6.09,8.54,27.11,7.57,12.27,4.02,6.29,6.43,42.98,5.48,13.04,,7.96,8.28,25.018519,17.901235,32.623457,0.0,,18.097222,65.183423
US_GA_13213,2022-07-16,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15062,0,0,0,0,0,0,0,0,0,0,320,315,1009,1964,1439,1484,1286,880,519,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,8,47,-5,-1,8.53,9.5,5.24,17.83,6.59,5.49,6.57,5.25,8.51,6.22,,8.72,5.46,4.32,,4.35,,4.96,7.6,26.11,4.51,11.32,4.31,4.96,4.15,50.45,5.91,7.33,4.29,4.81,5.13,25.481481,19.141975,33.166667,0.0,,19.5,69.649055
US_GA_13213,2022-07-17,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15062,0,0,0,0,0,0,0,0,0,0,320,315,1009,1964,1439,1484,1286,880,519,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,-16,,8.05,6.18,,13.05,4.95,5.91,4.84,5.28,9.24,5.53,,10.67,3.67,4.02,5.96,4.38,,,9.09,24.3,6.19,16.25,4.85,,6.61,42.06,6.44,8.62,7.35,9.43,7.98,25.95679,20.154321,32.753086,0.028222,,20.361111,71.610885
US_GA_13213,2022-07-18,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15062,0,0,0,0,0,0,0,0,0,0,320,315,1009,1964,1439,1484,1286,880,519,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,29,-18,10,7.96,6.17,4.38,17.64,7.78,5.79,6.68,5.23,10.61,6.84,4.1,13.27,4.68,6.33,5.24,3.96,,,5.78,26.84,6.62,14.2,5.16,4.1,,39.59,,12.36,7.61,4.51,7.78,25.814815,20.845679,32.253086,1.669143,,20.618056,72.749805
US_GA_13213,2022-07-19,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15062,0,0,0,0,0,0,0,0,0,0,320,315,1009,1964,1439,1484,1286,880,519,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-11,28,-20,9,,7.66,6.26,14.91,9.39,4.33,7.89,5.33,7.93,6.75,3.75,13.15,4.21,8.02,5.74,4.45,4.54,5.22,9.34,25.05,6.88,9.06,6.11,6.06,8.09,45.04,6.33,8.58,5.59,6.16,4.95,23.901235,20.722222,30.728395,10.486571,,21.291667,85.227717
US_GA_13213,2022-07-20,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,0,15062,3,4,5,12,14,10,13,12,8,4,323,319,1014,1976,1453,1494,1299,892,527,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,34,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,41,-20,5,5.65,6.73,5.66,17.67,9.41,3.65,6.21,3.71,10.38,5.14,5.83,15.09,7.65,5.05,,5.3,3.77,6.34,13.52,28.73,4.59,9.77,6.05,3.76,6.54,41.86,7.19,11.39,9.36,7.71,5.49,26.067901,21.333333,32.438272,15.784286,,22.5,80.90147
