location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16085,2022-02-16,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2429,16,2,6964,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-13,,,21.05,,40.75,-0.022222,-4.377778,5.611111,0.0508,,-4.422222,72.585546
US_ID_16085,2022-02-17,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2430,16,6,6970,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-11,,10.48,21.65,,39.81,-1.272222,-7.955556,6.361111,0.4064,,-7.061111,65.005608
US_ID_16085,2022-02-18,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,9,0,2439,16,6,6976,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-11,12.49,11.24,19.99,,31.86,0.672222,-7.744444,9.583333,0.0,,-4.733333,67.536904
US_ID_16085,2022-02-19,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,6,0,2445,16,3,6979,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-1,,8,-9,10.72,10.12,25.6,9.53,38.1,1.311111,-6.516667,11.527778,0.0,,-4.538889,65.500751
US_ID_16085,2022-02-20,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2445,16,0,6979,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,,9.57,12.76,,41.48,3.0,-4.016667,10.566667,0.0762,,-3.233333,64.42517
US_ID_16085,2022-02-21,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2445,16,0,6979,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-33,12.63,21.47,17.05,,38.52,-2.322222,-7.327778,5.272222,0.338667,,-6.938889,71.272979
US_ID_16085,2022-02-22,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,5,0,2450,16,5,6984,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-15,,,17.07,,37.29,-6.788889,-10.955556,0.988889,0.310444,,-11.216667,71.457378
US_ID_16085,2022-02-23,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,9,0,2459,16,0,6984,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-10,16.64,,23.67,,37.75,-10.816667,-17.066667,-4.333333,0.169333,,-16.538889,63.273269
US_ID_16085,2022-02-24,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,6,0,2465,16,6,6990,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-10,,9.71,19.42,,32.16,-9.272222,-16.294444,-3.577778,0.0,,-14.077778,68.637653
US_ID_16085,2022-02-25,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,5,0,2470,16,2,6992,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-14,,12.97,22.86,,43.87,-10.022222,-16.75,-2.327778,0.536222,,-14.983333,67.52207
US_ID_16085,2022-02-26,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2470,16,0,6992,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-21,,-39,-11,14.0,,23.34,,32.67,-8.85,-16.383333,0.388889,0.0,,-14.444444,64.341994
US_ID_16085,2022-02-27,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2470,16,0,6992,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,,10.88,23.8,,56.45,-5.561111,-13.688889,3.077778,0.0,,-11.294444,64.676979
US_ID_16085,2022-02-28,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,5,0,2475,16,3,6995,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-11,14.14,10.92,17.35,,43.7,2.266667,-3.127778,9.127778,0.9144,,-4.1,63.645429
US_ID_16085,2022-03-01,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2476,16,14,7009,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-15,12.13,,22.91,,43.12,5.544444,-1.65,11.844444,1.651,,0.855556,72.407626
US_ID_16085,2022-03-02,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,5,0,2481,16,0,7009,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,12.27,10.83,12.27,,36.09,6.244444,0.694444,14.566667,1.1176,,1.5,72.629865
US_ID_16085,2022-03-03,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,4,0,2485,16,-9,7000,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-13,10.42,,25.01,,31.96,5.75,-0.061111,14.183333,0.1778,,0.572222,70.531937
US_ID_16085,2022-03-04,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,21,0,2506,16,0,7000,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-13,,10.37,14.52,,31.11,3.511111,-1.766667,12.05,0.381,,-2.044444,68.347199
US_ID_16085,2022-03-05,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2506,16,2,7002,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,-34,,-39,-17,,12.89,23.64,,47.99,2.222222,-2.15,8.577778,0.0762,,-4.65,61.450104
US_ID_16085,2022-03-06,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2506,16,4,7006,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,,12.53,24.33,,49.39,1.077778,-3.7,6.783333,0.0,,-7.094444,55.390065
US_ID_16085,2022-03-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,22,0,2528,16,1,7007,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-10,12.52,,20.86,,29.91,-1.094444,-6.916667,6.65,0.0762,,-8.566667,58.287998
US_ID_16085,2022-03-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2529,16,0,7007,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-20,,16.62,29.78,,36.02,0.766667,-5.744444,6.922222,0.2032,,-5.038889,66.083774
US_ID_16085,2022-03-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,13,0,2542,16,2,7009,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-10,11.81,,27.1,,34.75,-2.022222,-7.266667,5.277778,0.762,,-7.411111,67.25463
US_ID_16085,2022-03-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,24,0,2566,16,1,7010,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-13,11.11,11.8,15.97,,37.49,-6.438889,-13.583333,1.905556,0.0,,-14.866667,52.06507
US_ID_16085,2022-03-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,15,0,2581,16,0,7010,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,11.81,,21.53,,38.9,-2.066667,-9.994444,7.022222,0.0,,-11.405556,50.18726
US_ID_16085,2022-03-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2581,16,2,7012,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-54,-20,,17.48,15.89,,38.94,4.605556,-5.327778,15.116667,0.0,,-4.872222,51.590408
US_ID_16085,2022-03-13,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2581,16,0,7012,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,16.23,,14.69,12.37,32.47,7.383333,0.527778,14.65,0.479778,,-3.805556,46.578875
US_ID_16085,2022-03-14,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,9,0,2590,16,4,7016,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-13,16.4,15.71,18.45,,42.36,4.011111,-2.55,12.133333,0.592667,,-3.538889,58.809228
US_ID_16085,2022-03-15,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,2592,16,0,7016,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,,12.19,25.74,,50.13,7.3,1.572222,11.833333,0.8128,,0.438889,62.225308
US_ID_16085,2022-03-16,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,4,0,2596,16,3,7019,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-13,13.13,,24.81,,46.7,4.288889,0.7,10.316667,3.1242,,-0.761111,70.321615
US_ID_16085,2022-03-17,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2596,16,3,7022,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-14,,,24.38,,26.53,1.355556,-6.238889,10.461111,0.0508,,-6.338889,57.280514
US_ID_16085,2022-03-18,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2597,16,3,7025,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-21,,,20.21,,42.17,5.755556,-2.316667,12.877778,0.0,,-3.2,53.167904
US_ID_16085,2022-03-19,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2597,16,1,7026,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-55,-21,,,26.1,,36.38,6.827778,0.2,13.605556,0.0,,-2.705556,51.747016
US_ID_16085,2022-03-20,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2597,16,0,7026,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,13.1,12.29,18.84,,53.23,3.272222,-2.038889,11.85,0.7874,,-4.794444,56.889128
US_ID_16085,2022-03-21,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2598,16,0,7026,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-29,,,19.7,,36.93,1.711111,-3.527778,8.8,0.0,,-7.5,51.440519
US_ID_16085,2022-03-22,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2599,16,1,7027,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-34,,,19.01,,40.5,5.383333,-2.655556,14.577778,0.0,,-1.994444,60.065798
US_ID_16085,2022-03-23,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,2,0,2601,16,2,7029,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-31,19.05,15.58,,,31.17,7.766667,-1.688889,19.361111,0.0,,0.127778,59.104832
US_ID_16085,2022-03-24,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2601,16,3,7032,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-29,15.0,13.24,24.71,,39.72,10.116667,0.627778,18.977778,0.0,,0.566667,52.999402
US_ID_16085,2022-03-25,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,-1,0,2600,16,1,7033,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-34,16.62,,19.39,,38.78,7.95,-0.15,18.438889,0.0,,-2.55,48.803712
US_ID_16085,2022-03-26,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2600,16,1,7034,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-47,-26,,,22.08,,50.59,9.422222,-0.155556,19.361111,0.0,,-1.027778,49.338198
US_ID_16085,2022-03-27,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2600,16,1,7035,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,,13.72,20.12,,33.84,10.255556,1.494444,20.1,0.0,,0.016667,49.939112
US_ID_16085,2022-03-28,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2600,16,0,7035,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-15,18.36,16.06,19.12,,27.54,10.205556,1.855556,18.566667,0.9906,,1.566667,56.250979
US_ID_16085,2022-03-29,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,3,0,2603,16,0,7035,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-19,13.86,,32.33,,38.49,9.555556,3.294444,16.955556,0.7366,,2.205556,61.395111
US_ID_16085,2022-03-30,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,4,7039,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-13,20.44,16.65,20.44,,39.36,7.005556,-0.733333,15.805556,0.0,,-1.35,56.105974
US_ID_16085,2022-03-31,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,1,7040,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-10,,,22.19,,35.66,5.422222,-1.483333,12.755556,0.0,,-5.038889,47.990217
US_ID_16085,2022-04-01,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,1,7041,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-23,,,13.04,,20.87,3.522222,-5.011111,12.772222,0.0,,-6.983333,46.962682
US_ID_16085,2022-04-02,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,1,7042,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-60,-23,13.72,,,,41.15,5.75,-3.533333,13.216667,0.0,,-5.75,45.000174
US_ID_16085,2022-04-03,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,1,7043,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,14.09,,14.09,,37.85,4.855556,-4.3,15.394444,0.2794,,-8.005556,40.175017
US_ID_16085,2022-04-04,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,1,7044,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-15,,,18.17,,34.16,7.127778,-1.383333,14.911111,0.3302,,-3.4,48.864127
US_ID_16085,2022-04-05,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,0,7044,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-20,,,13.53,,35.01,3.172222,-1.6,12.005556,3.781778,,-6.683333,49.212914
US_ID_16085,2022-04-06,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,2,7046,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-10,12.95,,18.61,,37.23,1.411111,-6.727778,11.066667,0.254,,-9.983333,43.113948
US_ID_16085,2022-04-07,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,4,7050,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-11,14.87,,19.0,,38.82,5.3,-6.8,18.738889,0.0,,-7.688889,39.339062
US_ID_16085,2022-04-08,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,1,7051,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-11,,,25.18,,30.21,9.833333,-1.344444,20.783333,0.0,,-3.277778,40.557262
US_ID_16085,2022-04-09,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,3,7054,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-54,-25,,16.77,27.02,,38.2,5.505556,-1.616667,17.527778,0.112889,,-6.816667,41.509852
US_ID_16085,2022-04-10,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,2,7056,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,,14.79,15.72,23.11,,45.3,0.333333,-5.338889,8.227778,0.0762,,-7.4,56.787008
US_ID_16085,2022-04-11,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2603,16,4,7060,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,12.24,,29.08,,31.38,0.061111,-5.2,4.527778,1.157111,,-4.116667,74.117753
US_ID_16085,2022-04-12,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2604,16,3,7063,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,,16.69,20.66,,45.3,-0.211111,-3.75,4.005556,2.991556,,-6.905556,62.2385
US_ID_16085,2022-04-13,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2605,16,0,7063,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,,17.6,20.8,,38.4,-1.8,-6.427778,3.983333,0.7366,,-6.416667,71.022412
US_ID_16085,2022-04-14,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,1,0,2606,16,1,7064,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-19,,,18.09,,35.4,-0.238889,-6.433333,5.0,1.411111,,-4.094444,75.585253
US_ID_16085,2022-04-15,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2606,16,2,7066,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-20,14.06,,35.57,,36.4,0.022222,-6.722222,6.05,1.862667,,-6.538889,62.248162
US_ID_16085,2022-04-16,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2606,16,2,7068,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,-72,-23,,,15.28,,30.56,2.611111,-3.455556,8.311111,0.5842,,-3.572222,64.687568
US_ID_16085,2022-04-17,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2606,16,1,7069,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-27,,,28.51,,39.08,2.077778,-4.544444,9.883333,2.8448,,-6.722222,52.604069
US_ID_16085,2022-04-18,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,3,0,2609,16,1,7070,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-14,,14.83,23.07,,35.42,6.944444,-4.061111,18.011111,0.0,,-4.594444,44.662441
US_ID_16085,2022-04-19,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2609,16,3,7073,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-16,17.14,,17.14,,48.98,8.688889,0.255556,18.216667,0.536222,,-4.161111,41.240169
US_ID_16085,2022-04-20,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2609,16,3,7076,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-17,,12.3,21.32,,33.62,5.544444,-0.277778,14.583333,0.733778,,-2.5,57.297029
US_ID_16085,2022-04-21,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,0,0,2609,16,4,7080,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-20,,,18.55,,41.14,8.227778,0.522222,14.3,1.3716,,0.633333,60.127574
US_ID_16085,2022-04-22,ChIJ5396UwTDp1QRzDpfk0uSgfE,Q491327,geoId/16085,US,United States of America,ID,Idaho,16085,Valley County,US,USA,2,8,0,2617,16,1,7081,10667,5513,5154,1077,1048,856,1268,1249,1463,2177,1124,405,1742107,44.74,-115.56,9670,81.5,,,,-17,,,24.33,,33.25,5.9,0.916667,12.694444,2.0574,,-0.361111,65.1876
