location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39051,2022-01-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,67,0,8362,140,0,21345,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-8,0,-20,-19,7,4.33,4.98,3.28,7.47,3.93,4.59,3.8,3.8,2.36,1.97,14.42,,7.47,2.49,3.28,9.44,3.41,2.23,4.33,3.8,4.59,3.8,2.88,4.46,19.79,5.5,3.41,6.68,,1.83,2.88,2.36,30.02,3.8,5.5,5.24,5.11,4.06,2.23,2.23,-8.516667,-9.9,-6.394444,0.0,,-13.394444,67.975937
US_OH_39051,2022-01-07,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,70,2,8432,142,40,21385,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-12,-11,-17,-20,8,3.59,5.05,,7.97,5.45,4.38,2.92,3.98,2.92,2.26,13.95,2.39,6.77,,2.79,5.58,3.59,3.72,4.38,4.12,1.99,5.84,2.79,3.85,21.78,4.38,1.99,4.12,1.99,3.19,4.92,5.05,26.17,3.72,6.11,3.72,3.06,2.79,,2.52,-8.694444,-11.616667,-5.338889,0.0,,-12.933333,71.487995
US_OH_39051,2022-01-08,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,50,0,8482,142,46,21431,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-5,6,,-17,6,4.35,4.99,3.38,9.98,5.64,3.7,,,2.42,,17.71,2.9,11.43,,3.87,6.76,4.35,7.89,4.19,2.9,4.35,5.47,2.58,3.7,19.0,5.15,3.54,5.64,2.74,3.22,4.19,4.99,33.33,2.42,5.64,4.51,3.38,3.54,2.42,3.06,-7.005556,-12.288889,1.177778,0.0,,-12.433333,65.43126
US_OH_39051,2022-01-09,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,27,0,8509,142,16,21447,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-12,0,,-26,,2.94,4.18,4.8,10.53,6.2,3.56,2.63,4.34,2.48,,17.2,4.03,11.0,,,6.35,3.72,4.18,6.2,4.03,4.34,2.32,3.1,3.87,17.97,4.65,2.17,4.8,3.25,,2.63,3.25,25.71,2.94,4.96,3.72,3.41,,3.25,,1.527778,-10.766667,4.338889,0.870857,,-2.222222,76.199468
US_OH_39051,2022-01-10,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,49,0,8558,142,10,21457,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-7,1,,-19,6,5.48,6.13,1.83,11.48,5.48,6.79,,3.91,2.74,3.13,16.96,2.35,12.13,3.26,3.78,7.18,2.35,3.91,6.39,2.61,2.48,3.52,2.22,7.83,24.79,7.57,1.96,5.22,2.09,3.91,3.26,6.66,28.71,2.74,4.17,4.44,4.17,4.96,2.35,1.96,-6.761111,-8.944444,-3.733333,0.399143,,-12.766667,62.402317
US_OH_39051,2022-01-11,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,89,2,8647,144,8,21465,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-5,0,,-19,6,4.84,4.71,2.23,7.2,4.06,4.32,1.96,4.06,3.01,3.01,17.81,3.54,8.9,2.36,3.14,5.63,2.88,4.06,4.98,3.4,2.75,4.19,,7.46,21.48,5.89,3.54,4.19,,3.14,3.8,3.54,26.32,2.62,4.06,4.45,3.01,2.88,2.36,2.36,-8.666667,-13.011111,-2.316667,0.0,,-14.911111,60.752401
US_OH_39051,2022-01-12,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,94,0,8741,144,29,21494,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-6,2,-22,-22,7,4.63,5.69,3.18,6.35,4.5,2.52,5.29,3.04,4.1,,16.15,3.84,10.72,3.04,3.31,9.93,3.31,2.78,6.62,2.91,3.31,2.52,,7.15,21.97,3.71,2.65,5.82,3.18,3.84,3.04,4.37,26.07,3.97,5.16,3.84,4.9,3.04,2.91,3.18,1.016667,-2.522222,4.288889,0.0,,-5.35,62.687017
US_OH_39051,2022-01-13,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,96,0,8837,144,17,21511,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-9,-3,-18,-21,6,4.1,3.18,1.99,9.0,6.09,3.04,2.38,2.38,2.91,3.44,15.22,3.57,8.6,3.71,2.25,6.22,3.44,4.37,4.76,3.04,4.1,3.97,1.85,7.81,18.39,3.04,2.38,3.71,,2.12,3.18,5.03,27.53,3.31,3.44,3.97,2.12,3.97,2.65,,1.055556,-3.016667,4.805556,0.0,,-1.594444,82.619281
US_OH_39051,2022-01-14,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,177,4,9014,148,18,21529,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-12,-9,-14,-24,8,2.62,5.39,2.07,7.74,4.7,5.8,,4.14,3.59,,15.88,4.7,10.64,2.21,,6.63,3.87,3.45,3.87,3.87,2.62,2.21,3.04,5.8,19.34,5.94,2.21,3.87,,2.9,3.87,4.28,25.97,2.62,3.87,4.83,4.01,2.07,2.35,2.07,-0.527778,-4.127778,3.75,0.0,,-3.438889,80.822099
US_OH_39051,2022-01-15,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,116,0,9130,148,0,21529,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-4,-2,,-17,4,,5.42,3.03,7.49,3.5,3.35,2.87,3.66,,2.55,13.86,3.98,7.8,3.19,3.19,4.46,4.14,2.87,6.21,,4.78,4.3,,3.5,19.27,4.78,,3.03,2.23,3.03,3.19,3.19,26.44,2.87,3.66,4.94,,3.19,2.39,,-7.716667,-9.861111,-0.6,0.0,,-13.222222,64.724599
US_OH_39051,2022-01-16,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,48,0,9178,148,15,21544,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-8,2,,-26,,3.62,4.88,2.84,6.62,4.88,3.47,2.52,2.36,2.36,,12.29,4.1,6.14,3.62,,6.3,3.47,4.57,5.2,3.47,3.62,5.67,,6.62,16.54,4.73,2.52,5.83,,2.68,4.41,3.47,30.25,3.94,5.51,2.68,3.31,,2.21,3.15,-6.861111,-11.594444,0.705556,0.0,,-11.983333,67.026457
US_OH_39051,2022-01-17,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,57,0,9235,148,0,21544,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-13,-3,,-35,11,4.61,5.19,,10.67,5.48,4.18,4.18,5.91,3.75,2.16,13.41,2.45,7.5,,3.32,7.35,3.89,4.18,7.35,3.89,4.18,3.17,2.31,5.48,20.9,6.49,,3.17,2.16,4.76,2.31,3.6,31.86,3.03,6.49,3.03,3.03,2.74,3.03,2.74,-3.277778,-10.683333,0.716667,0.0,,-7.688889,71.608404
US_OH_39051,2022-01-18,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,75,2,9310,150,36,21580,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-8,-2,,-19,5,3.42,4.61,2.9,8.42,5.92,4.74,2.63,4.74,1.97,3.29,13.82,3.03,7.77,,5.4,8.03,3.29,4.48,5.53,2.9,2.37,3.55,2.11,6.98,17.11,4.61,2.76,6.19,2.9,3.16,3.03,5.13,28.7,2.9,5.0,3.16,3.69,3.95,,2.37,-1.122222,-4.961111,1.55,0.0,,-6.466667,67.138318
US_OH_39051,2022-01-19,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,143,0,9453,150,-172,21408,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-1,-2,-21,-20,5,3.67,4.46,,8.92,6.69,3.02,3.15,3.94,3.67,3.15,14.17,2.62,8.27,2.89,3.15,6.82,3.54,3.94,5.51,2.76,2.62,4.46,2.76,7.74,19.55,6.17,,5.25,1.84,3.41,4.72,4.07,32.41,3.67,4.99,4.99,2.62,4.86,2.89,3.15,2.577778,-3.777778,5.966667,0.0,,-3.038889,66.554064
US_OH_39051,2022-01-20,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,78,0,9531,150,13,21421,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-10,-5,,-20,6,3.48,4.77,3.48,9.28,6.19,3.87,4.0,3.74,3.48,2.83,12.63,2.32,6.06,2.58,2.45,6.57,4.12,2.83,6.32,4.51,4.51,2.32,2.83,6.83,20.62,6.83,1.93,5.93,,3.22,2.45,4.12,26.16,2.83,5.03,4.38,3.09,4.0,,2.06,-6.538889,-8.861111,-3.966667,0.0,,-14.183333,54.661853
US_OH_39051,2022-01-21,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,77,4,9608,154,13,21434,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-13,-11,-17,-21,6,3.36,4.65,3.88,6.33,5.43,4.01,4.27,4.39,3.75,2.71,9.82,3.23,5.04,1.94,3.49,5.69,2.71,3.36,4.78,3.23,3.36,3.23,1.81,5.69,17.45,4.65,2.46,4.91,1.94,2.07,2.58,4.65,24.82,2.84,3.88,4.78,3.75,4.14,2.2,,-8.272222,-12.555556,-4.322222,0.0,,-15.094444,57.988149
US_OH_39051,2022-01-22,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,53,0,9661,154,9,21443,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-3,0,,-15,3,3.49,2.7,2.22,6.99,5.24,2.22,3.17,3.97,3.97,3.02,15.4,4.45,7.3,2.22,2.54,6.35,3.02,4.13,4.6,3.02,3.17,3.49,,5.24,18.1,5.24,,6.19,4.45,3.17,4.76,3.02,28.42,3.49,5.24,6.03,3.02,3.02,3.49,2.22,-7.922222,-12.955556,-1.7,0.0,,-13.5,64.335325
US_OH_39051,2022-01-23,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,31,0,9692,154,10,21453,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-22,-4,,-25,,3.95,4.74,,7.75,4.74,3.0,3.79,5.06,3.64,2.21,11.07,4.11,7.27,3.79,2.53,6.17,3.79,,3.79,3.48,4.11,3.0,2.69,3.16,14.71,3.48,,5.38,3.79,,3.95,2.21,30.36,,3.79,5.22,2.85,2.69,4.9,,-4.611111,-11.477778,-1.827778,0.451556,,-9.305556,69.79964
US_OH_39051,2022-01-24,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,34,0,9726,154,9,21462,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-20,-4,,-23,8,4.02,3.89,2.46,8.82,5.96,3.5,1.95,3.5,2.72,2.85,13.22,3.89,6.09,,2.98,8.95,3.5,4.67,4.67,3.11,3.89,3.89,,6.48,16.2,5.19,3.24,4.8,2.46,2.98,2.85,4.67,30.34,2.72,3.89,4.15,4.93,2.2,,3.11,-9.033333,-16.95,-2.533333,1.23825,30.48,-12.255556,77.497593
US_OH_39051,2022-01-25,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,59,1,9785,155,7,21469,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-6,4,,-19,6,3.45,3.84,1.79,7.42,5.37,3.84,3.84,3.96,4.47,3.33,10.74,3.07,6.14,2.43,3.07,6.78,4.6,2.94,2.43,3.2,2.81,3.45,2.81,5.88,17.65,4.6,2.69,3.96,,4.35,3.58,3.2,28.64,3.45,4.99,3.2,3.84,3.96,2.05,2.3,-6.794444,-15.838889,-2.533333,0.60325,78.74,-10.994444,72.13924
US_OH_39051,2022-01-26,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,82,0,9867,155,24,21493,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-3,3,-25,-22,6,2.85,5.05,2.46,7.9,7.77,3.11,2.72,4.4,3.24,2.98,10.75,,5.57,,4.92,6.99,2.85,4.79,4.4,4.14,4.66,1.94,2.98,5.7,16.45,4.27,2.46,3.37,2.72,4.01,2.72,3.75,27.71,2.85,3.5,5.96,4.53,2.72,,3.11,-12.333333,-18.122222,-4.938889,0.0,99.06,-16.894444,68.927835
US_OH_39051,2022-01-27,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,50,0,9917,155,13,21506,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-10,-5,,-19,5,4.8,2.85,3.37,7.79,5.71,3.63,3.5,4.15,,2.85,9.21,3.37,5.97,,3.76,8.56,5.06,1.82,4.41,2.85,4.41,3.12,2.21,4.02,16.22,4.54,,5.06,2.08,2.6,2.47,2.47,26.73,2.21,5.84,5.19,3.24,2.08,3.37,2.6,-10.422222,-18.4,-1.55,0.0,78.74,-14.883333,69.794374
US_OH_39051,2022-01-28,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,35,6,9952,161,16,21522,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-10,-12,-22,-20,5,2.6,4.29,3.38,7.29,7.68,3.9,2.08,4.42,2.86,,9.76,2.86,5.99,,2.6,6.12,3.9,2.47,4.82,,2.99,2.73,,5.73,16.01,4.16,2.47,3.64,1.82,3.38,2.86,3.38,27.72,2.6,2.86,2.21,2.86,2.08,,2.08,-6.061111,-13.972222,-1.505556,0.036286,78.74,-10.783333,69.270687
US_OH_39051,2022-01-29,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,42,0,9994,161,10,21532,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-3,-2,,-18,3,3.79,3.95,3.16,8.21,6.31,3.63,,4.58,3.16,2.21,7.74,2.53,4.42,3.79,,7.26,4.26,2.37,3.0,4.42,4.89,3.79,3.0,5.21,14.21,3.95,2.21,5.53,2.84,,3.95,,26.68,3.0,7.42,4.58,4.42,3.31,3.63,3.31,-14.088889,-21.75,-3.811111,0.0,78.74,-18.116667,71.629301
US_OH_39051,2022-01-30,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,13,0,10007,161,22,21554,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-8,0,,-28,,4.74,5.5,4.13,8.26,5.04,2.75,3.21,3.98,3.67,,8.56,,3.21,2.75,3.98,7.03,4.89,3.82,3.21,3.06,2.9,3.52,2.45,3.52,16.82,4.43,,3.98,,2.14,,3.36,26.75,4.89,5.35,2.9,4.13,2.14,2.9,2.14,-7.691358,-11.549383,-3.333333,0.0,78.74,-11.981481,71.513281
US_OH_39051,2022-01-31,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,14,0,10021,161,0,21554,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,14,32,,-17,3,2.24,4.87,2.37,7.77,5.8,1.84,3.03,3.03,,1.84,6.59,2.37,5.14,,3.82,6.59,3.29,1.84,2.9,3.16,2.5,3.56,2.11,6.46,13.96,2.37,1.98,3.56,,2.37,1.98,3.29,23.32,2.5,4.08,4.08,3.03,2.11,1.84,,-7.077778,-12.95,-1.472222,0.0,78.74,-10.766667,75.384083
US_OH_39051,2022-02-01,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,28,0,10049,161,24,21578,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,28,56,,-12,0,2.44,5.7,2.04,4.75,4.35,3.12,2.31,2.04,2.17,2.58,7.88,2.17,3.8,,2.85,4.62,3.26,2.99,3.67,2.17,,2.04,,2.99,16.02,3.4,2.31,4.48,2.17,,,3.67,19.55,3.94,3.67,2.04,2.58,2.31,,,-0.455556,-9.955556,8.183333,0.0,50.8,-6.188889,65.348552
US_OH_39051,2022-02-02,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,38,0,10087,161,25,21603,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-36,-16,-40,-41,18,4.19,3.92,2.97,5.54,5.0,3.24,,4.87,2.03,,6.62,4.6,5.14,3.11,1.89,6.76,3.24,,2.97,2.97,2.43,2.3,2.03,6.22,14.19,3.38,3.65,4.46,,2.84,3.65,4.73,26.77,4.6,3.92,4.19,2.97,2.43,2.03,2.3,3.283333,-5.388889,8.044444,0.903111,50.8,0.872222,84.472607
US_OH_39051,2022-02-03,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,11,0,10098,161,0,21603,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-75,-64,-64,-69,32,4.98,3.74,2.21,6.51,4.01,2.21,2.63,3.74,2.91,2.49,8.17,2.49,5.68,,2.49,7.75,2.77,2.21,2.08,2.08,4.29,3.6,,4.71,12.46,4.01,,4.57,1.94,3.32,3.04,4.57,26.72,2.77,3.6,3.04,3.6,4.01,1.94,1.94,-4.727778,-6.777778,2.683333,7.507111,,-7.044444,83.889431
US_OH_39051,2022-02-04,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,10,3,10108,164,36,21639,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-37,-28,-40,-47,20,5.25,5.67,,5.39,3.4,3.54,2.27,3.4,,2.55,9.22,2.98,5.39,2.27,3.26,7.23,4.25,2.41,3.54,2.55,4.25,4.54,3.4,5.39,13.76,3.97,,6.52,1.99,,2.98,2.55,30.63,4.25,4.11,5.11,3.54,,2.13,,-8.85,-12.755556,-3.994444,0.0635,78.74,-12.605556,74.283922
US_OH_39051,2022-02-05,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,10,0,10118,164,4,21643,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-1,-6,,-17,4,5.6,5.12,2.4,7.84,5.76,4.32,,3.52,,2.56,7.84,4.0,6.88,2.4,2.24,6.08,2.88,3.68,,4.32,4.32,,2.24,3.84,15.52,4.96,3.52,5.6,2.72,,3.36,4.48,29.59,4.0,3.68,3.04,4.0,2.56,3.84,2.72,-9.433333,-13.877778,-5.572222,0.036286,180.34,-12.583333,77.925617
US_OH_39051,2022-02-06,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,12,0,10130,164,10,21653,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-5,-2,,-21,,2.33,3.73,,6.69,8.09,4.35,,4.2,,3.58,8.09,3.73,6.06,2.8,2.64,5.91,3.89,2.95,2.8,3.58,3.42,2.8,,4.51,15.55,3.89,,5.44,,2.33,2.49,2.64,26.9,2.8,3.42,3.27,,3.11,,3.11,-6.977778,-13.255556,-0.072222,0.0,180.34,-11.488889,70.300646
US_OH_39051,2022-02-07,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,0,10136,164,12,21665,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-4,-5,,-15,3,3.1,6.33,,6.46,7.89,2.84,4.39,4.01,,2.2,9.31,2.71,3.49,2.97,3.62,5.69,4.14,3.49,3.23,2.84,3.62,4.14,2.46,7.5,14.74,4.01,3.88,3.49,2.33,3.1,2.33,5.04,29.6,2.07,3.49,4.14,4.78,4.01,2.46,2.59,-3.37037,-10.283951,-0.234568,0.0,180.34,-7.574074,72.757885
US_OH_39051,2022-02-08,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,11,1,10147,165,13,21678,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,4,-3,,-13,2,3.66,5.62,3.92,8.36,7.32,2.61,,3.53,2.35,2.74,9.02,3.92,4.44,,2.48,6.66,4.18,3.0,3.14,2.74,4.44,3.79,2.22,5.23,14.89,5.88,,4.18,2.35,2.22,3.4,5.36,29.4,3.66,4.44,,3.92,4.05,1.83,3.66,-4.994444,-8.561111,-1.033333,0.0,149.86,-9.211111,72.345507
US_OH_39051,2022-02-09,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,12,0,10159,165,17,21695,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,5,5,-15,-15,2,3.4,4.19,2.09,6.54,5.76,4.97,3.53,4.32,2.75,1.83,7.98,2.48,5.1,1.96,3.27,9.16,2.62,3.4,2.48,4.71,4.58,5.76,3.14,5.89,16.74,5.1,1.83,3.01,3.27,3.53,3.79,3.4,26.82,2.75,3.01,5.1,4.84,3.4,3.01,2.35,1.9,-6.711111,5.877778,0.0,129.54,-3.216667,68.992002
US_OH_39051,2022-02-10,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,13,0,10172,165,10,21705,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-4,1,-14,-16,3,5.33,4.29,6.76,8.84,6.63,3.38,2.34,4.16,3.38,2.47,4.55,4.16,3.51,,3.64,6.5,3.64,2.99,2.86,3.25,4.03,3.12,3.38,4.55,15.85,3.9,3.38,4.94,2.21,3.9,4.03,3.77,28.33,4.16,2.86,3.9,2.73,,2.34,2.86,1.361111,-1.816667,5.372222,0.0,99.06,-2.444444,75.849343
US_OH_39051,2022-02-11,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8,Q485539,geoId/39051,US,United States of America,OH,Ohio,39051,Fulton County,US,USA,2,6,2,10178,167,11,21716,42265,20963,21302,5319,5742,4833,4861,5090,6089,5507,2937,1887,911263,41.6,-84.12,1055,78.722222,-8,-11,-15,-16,3,3.53,3.27,4.06,5.5,7.98,4.19,2.75,3.14,2.75,2.62,5.89,2.88,4.71,3.14,2.75,6.54,4.06,3.92,3.01,3.79,4.19,3.14,1.83,3.4,15.18,2.88,2.75,4.71,1.96,4.97,3.14,3.27,29.7,,4.19,3.79,2.35,2.49,3.27,2.88,1.377778,-1.7,4.25,0.479778,50.8,-2.411111,76.103172
