location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51630,2022-05-14,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,4,11684,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-17,5,,,-29,,2.07,4.41,7.99,3.03,12.4,7.58,5.51,2.07,3.03,5.65,2.21,3.44,,2.76,10.47,2.48,6.34,2.34,4.27,2.48,7.72,4.55,,,4.82,4.27,,3.17,5.51,4.0,,6.75,18.74,5.79,2.21,6.89,3.44,2.76,4.0,,4.82,32.94,2.07,3.44,8.68,2.07,1.93,5.1,4.96,4.13,2.48,3.17,2.21,,19.833333,17.5,23.25,0.987778,,18.372222,91.358845
US_VA_51630,2022-05-15,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11685,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-14,6,,,-34,,,3.41,5.26,3.98,12.51,8.1,5.12,,4.69,4.83,2.27,2.27,,2.27,10.23,2.7,6.11,2.56,4.41,2.13,8.1,3.7,,2.7,3.84,3.27,3.7,4.41,4.26,3.7,3.13,5.69,16.35,4.41,2.98,7.68,,4.12,,,3.98,30.99,,3.7,8.53,,4.26,4.12,4.26,3.13,2.42,1.99,3.7,3.27,20.85,16.0,28.661111,2.3495,,17.55,81.740908
US_VA_51630,2022-05-16,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11686,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-13,6,,-38,-29,6,1.59,4.78,7.17,3.19,13.09,8.99,6.03,2.73,3.98,5.92,4.1,3.98,1.59,,12.06,3.07,7.4,2.73,3.75,1.71,6.6,4.89,2.5,2.16,5.12,3.07,2.05,3.53,3.87,3.87,,7.85,21.28,5.12,4.1,6.6,3.87,4.55,3.87,2.16,4.21,36.65,1.82,5.12,6.94,3.07,4.1,5.69,4.33,5.58,2.62,2.96,2.96,2.16,21.144444,17.188889,28.383333,7.281333,,17.683333,80.803289
US_VA_51630,2022-05-17,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11686,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-11,2,,-31,-29,4,2.15,4.54,5.97,2.98,17.07,6.8,4.78,3.34,6.21,6.21,4.66,2.75,,3.34,11.34,1.91,6.33,1.91,4.66,1.91,10.39,4.3,3.58,2.98,4.54,3.22,,3.1,3.7,3.34,2.03,7.28,22.09,5.73,2.87,9.07,3.22,4.06,3.94,1.79,5.73,34.62,3.34,4.78,9.07,2.15,3.82,5.49,5.01,5.25,2.03,1.91,2.98,2.75,20.066667,11.083333,28.494444,0.3302,,9.177778,49.778207
US_VA_51630,2022-05-18,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,2,11688,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-8,14,,-34,-32,4,2.1,2.68,5.71,3.5,18.42,7.7,4.55,3.61,3.38,5.71,3.15,3.38,2.56,2.92,10.03,3.27,6.18,1.75,3.85,2.1,7.46,3.03,2.68,2.1,4.43,4.55,2.21,3.85,2.92,3.85,1.86,8.39,21.8,5.95,3.73,10.03,1.98,2.92,3.03,3.15,5.36,34.63,2.21,3.61,9.33,1.75,3.03,5.36,4.31,5.48,3.38,3.03,3.38,,18.144444,10.127778,26.283333,0.310444,,8.527778,53.548613
US_VA_51630,2022-05-19,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11689,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-10,8,,-45,-31,5,1.9,2.62,5.11,2.5,16.88,6.89,4.28,4.28,4.4,5.35,3.33,3.45,2.62,4.04,8.32,2.73,4.64,2.85,4.99,2.85,7.96,2.38,2.85,2.14,4.99,2.73,,2.85,2.97,3.69,2.5,10.7,24.25,6.3,3.33,11.17,,3.92,3.57,2.5,5.35,34.59,2.62,4.87,9.87,1.78,3.33,7.85,4.28,3.92,3.33,2.02,2.73,1.9,21.8,14.088889,29.966667,0.66675,,14.594444,63.750937
US_VA_51630,2022-05-20,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11690,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-12,6,,-31,-29,4,,4.13,6.63,5.25,15.13,6.38,6.5,2.5,3.88,5.13,5.63,2.75,2.0,2.75,8.63,3.5,5.63,2.5,4.63,2.75,8.63,3.75,2.38,2.63,4.0,3.75,,2.5,5.13,3.38,1.88,8.75,20.25,7.0,,9.0,2.63,3.13,3.13,3.63,5.88,34.88,2.63,5.38,8.0,,3.63,6.38,4.63,5.5,1.75,2.88,3.88,2.0,23.416667,15.533333,33.433333,0.0254,,17.472222,69.43528
US_VA_51630,2022-05-21,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,6,11696,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-17,16,,,-23,,2.44,4.74,8.33,4.45,12.5,7.18,4.45,,4.45,5.75,4.88,,,2.44,8.62,4.6,3.73,2.15,3.88,2.87,7.61,6.46,,2.59,3.3,3.88,,3.45,3.16,3.02,2.87,6.32,21.55,6.03,2.01,10.63,3.02,3.3,3.45,2.3,4.88,31.6,3.02,4.31,8.33,2.01,,8.76,3.16,4.31,2.01,2.87,3.16,,28.05,19.088889,33.527778,0.0254,,18.461111,56.343806
US_VA_51630,2022-05-22,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11697,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-15,7,,,-35,,1.97,6.75,7.04,3.94,12.81,8.73,5.91,,2.96,6.19,2.81,3.1,3.24,,8.87,2.81,6.62,3.38,4.08,,7.74,4.22,,3.1,3.8,2.53,,,4.93,2.11,2.81,5.77,18.58,5.91,2.11,9.29,2.53,3.1,1.97,2.11,4.79,37.58,2.53,3.66,9.99,3.66,3.24,5.63,5.49,3.52,,,4.22,2.96,26.477778,20.355556,32.772222,4.73075,,19.383333,65.287092
US_VA_51630,2022-05-23,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11697,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-11,10,,-48,-31,5,2.92,3.41,6.45,3.16,17.03,6.81,5.23,2.68,4.75,5.72,3.29,2.8,2.8,3.04,12.9,2.56,8.88,2.92,9.25,2.92,7.67,6.33,2.43,3.53,3.89,3.77,1.82,3.65,3.16,3.04,1.95,7.91,26.04,5.72,2.43,10.1,3.29,4.99,2.92,2.92,6.21,34.43,2.31,2.8,11.19,1.82,3.29,6.57,2.92,5.11,3.04,2.68,4.14,,19.65,16.216667,24.122222,2.455333,,14.561111,72.655272
US_VA_51630,2022-05-24,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11697,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-11,3,,-43,-33,8,,4.87,7.12,3.2,14.24,5.46,6.41,2.85,5.82,4.98,3.08,4.98,1.78,1.78,8.9,2.49,6.29,2.85,6.17,2.61,7.59,7.24,2.73,2.14,4.04,6.17,1.66,4.15,3.68,3.92,2.49,7.36,23.73,5.22,2.97,7.59,3.56,3.44,3.44,2.02,4.39,35.96,2.37,5.1,7.59,2.14,2.73,6.29,4.51,3.32,2.85,2.49,3.08,2.49,15.244444,13.316667,18.888889,13.123333,,13.805556,91.345039
US_VA_51630,2022-05-25,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11697,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-4,8,,-42,-30,5,1.84,4.42,6.51,2.09,15.84,4.54,4.42,2.7,6.14,4.17,4.42,4.42,2.21,1.72,11.91,4.05,7.49,2.33,2.21,2.46,6.51,4.54,2.33,1.84,4.67,5.28,,2.58,3.56,4.17,2.46,7.86,20.26,5.4,2.7,8.96,2.46,4.05,4.79,2.46,5.4,29.59,2.82,4.91,8.23,,4.05,5.4,2.21,5.04,3.19,1.72,4.17,1.84,15.988889,11.611111,20.9,4.600222,,12.411111,80.013953
US_VA_51630,2022-05-26,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,12,11709,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-9,5,,-48,-34,6,,3.76,6.91,3.52,13.09,6.42,4.85,2.79,4.61,4.24,4.49,5.09,2.91,3.27,8.0,3.88,7.88,3.03,4.61,2.3,6.3,,,2.55,3.27,5.21,2.06,4.36,2.79,3.52,2.06,6.3,20.12,5.58,2.79,7.64,2.18,4.61,3.52,2.06,5.82,33.34,2.55,4.0,7.03,2.18,4.0,5.33,3.64,3.64,2.42,3.03,2.42,1.94,17.6,13.438889,21.655556,0.0,,14.494444,82.336133
US_VA_51630,2022-05-27,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11709,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-13,1,,-24,-38,10,1.87,3.62,7.75,2.75,12.24,6.75,4.25,2.25,3.37,5.87,3.62,2.87,,,10.99,,6.5,4.37,4.75,,6.5,4.75,2.0,,3.37,4.12,,4.5,5.12,4.0,2.62,6.62,22.61,4.62,2.12,7.5,3.12,2.62,3.37,2.0,5.87,30.61,2.5,5.25,8.25,,2.62,5.87,4.25,4.87,2.37,2.75,2.12,1.87,21.033333,17.133333,25.516667,3.4925,,19.466667,90.861301
US_VA_51630,2022-05-28,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11709,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-18,12,,,-26,,,3.84,7.08,3.84,14.31,4.28,5.61,,2.66,3.69,2.95,,3.1,3.1,7.67,4.13,5.9,4.43,5.02,2.07,5.02,2.66,,3.25,2.95,4.43,4.87,3.39,5.02,5.46,2.21,5.02,16.09,6.94,2.51,8.71,,2.66,3.84,,3.84,32.17,2.36,4.58,7.23,,3.98,6.35,2.66,3.69,,,2.36,,20.616667,15.95,25.838889,15.494,,15.644444,73.243143
US_VA_51630,2022-05-29,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11709,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-11,7,,,-33,,2.29,6.56,5.95,5.34,14.65,5.04,4.42,,3.97,5.65,3.36,,2.59,3.2,12.36,3.81,7.02,5.04,4.27,,7.02,5.04,,2.14,3.97,3.81,,4.58,5.34,5.49,3.36,5.04,18.16,3.05,2.44,11.29,5.19,,2.44,2.75,3.81,33.42,2.75,2.75,9.31,,4.73,5.8,,2.44,2.59,4.12,3.36,3.05,20.516667,12.844444,27.994444,0.3302,,14.7,69.486964
US_VA_51630,2022-05-30,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11709,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,1,12,,-68,-71,14,3.36,4.24,7.75,3.66,14.48,7.61,4.53,,3.07,4.83,3.95,,2.78,2.34,10.24,3.66,7.17,3.22,4.53,2.19,7.31,4.97,,3.22,4.39,3.66,3.51,3.36,3.8,3.36,3.51,5.56,22.23,4.53,2.78,11.7,,3.51,4.24,3.8,4.39,31.3,2.34,4.83,9.8,,3.66,8.19,3.95,3.07,3.36,,4.53,3.07,23.244444,14.161111,31.638889,0.0,,16.988889,68.024727
US_VA_51630,2022-05-31,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,8,11717,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-6,10,,-39,-38,6,,5.13,5.99,3.06,15.15,6.97,4.52,3.18,4.4,5.74,4.03,4.4,2.93,3.79,9.29,2.44,5.62,1.83,5.01,1.71,5.87,3.42,2.2,2.69,5.62,5.13,1.71,4.64,5.13,3.79,2.93,7.45,23.95,6.84,3.3,11.73,2.32,5.38,4.64,3.06,6.48,35.8,2.57,3.79,8.68,3.91,4.52,6.48,2.69,4.4,2.93,1.83,2.57,1.96,25.688889,16.527778,34.144444,0.0,,18.961111,66.574739
US_VA_51630,2022-06-01,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11718,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-6,12,,-49,-38,6,1.82,4.74,7.41,3.16,13.98,5.83,4.62,4.01,2.67,6.44,3.65,3.28,2.19,3.4,8.51,3.28,6.93,3.04,4.86,3.4,7.9,7.05,2.31,2.07,4.5,4.5,2.07,3.89,3.28,3.89,3.89,6.68,25.28,5.83,2.19,10.33,3.4,4.38,4.25,2.43,6.81,35.49,2.31,5.35,9.36,1.95,2.67,7.17,3.4,4.98,2.55,3.04,4.5,3.04,26.822222,18.827778,34.055556,1.7272,,19.983333,66.348349
US_VA_51630,2022-06-02,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,4,11722,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-15,3,,-43,-37,7,,5.84,8.58,3.73,14.17,6.34,5.22,1.99,4.85,4.35,4.6,2.24,2.49,3.23,9.82,3.48,6.71,2.36,5.35,3.98,8.58,4.35,2.36,2.36,4.1,3.48,1.99,5.1,4.6,4.23,2.86,8.45,21.51,5.97,2.86,10.32,2.86,3.11,4.23,1.74,6.46,33.19,2.11,4.47,9.07,,5.59,7.21,3.98,4.35,2.36,,3.73,,25.411111,19.3,33.555556,3.471333,,20.066667,72.537161
US_VA_51630,2022-06-03,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11722,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-8,4,,-40,-37,5,2.31,3.85,8.34,3.72,13.85,6.16,4.62,3.46,3.98,5.51,4.23,2.95,2.44,2.31,9.23,2.05,7.18,3.85,2.69,3.33,9.11,4.49,,3.21,3.72,4.49,1.8,4.23,4.49,3.21,2.95,6.54,21.55,4.87,2.69,7.7,2.05,3.59,3.59,1.92,4.87,31.3,3.21,4.23,6.93,3.21,2.31,6.29,5.0,4.49,2.31,,3.33,,21.894444,18.555556,28.105556,3.918857,,15.016667,65.098603
US_VA_51630,2022-06-04,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,4,11726,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-17,12,,,-28,,2.26,6.33,5.42,4.67,10.24,6.33,4.97,,3.62,5.27,3.46,2.11,,2.11,9.94,5.27,5.57,2.86,3.62,,9.49,5.57,2.56,,4.67,4.37,2.26,3.01,5.12,4.37,3.31,6.63,17.63,6.63,2.26,11.3,,2.11,4.97,4.82,5.42,36.46,,4.07,8.13,3.62,,5.72,4.67,4.97,2.11,2.26,3.62,2.71,20.688889,12.461111,29.016667,0.0,,11.283333,55.069027
US_VA_51630,2022-06-05,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11726,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-16,6,,,-33,,,4.75,7.13,4.6,13.52,5.35,4.6,2.82,4.16,4.9,4.01,,,2.52,10.1,4.01,5.94,3.27,4.9,2.23,8.32,4.31,2.38,3.71,2.82,4.9,,4.16,4.6,4.01,2.52,5.5,20.5,4.6,2.82,12.18,3.12,3.42,3.71,2.38,2.67,33.12,,5.94,9.36,2.23,2.67,5.64,4.01,2.97,2.38,3.86,,2.08,20.105556,12.344444,27.777778,0.0,,10.827778,55.376858
US_VA_51630,2022-06-06,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,2,11728,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-7,9,,-56,-37,5,3.89,4.39,6.28,4.27,16.32,6.28,3.39,3.89,4.27,5.65,3.77,2.76,2.76,2.01,8.66,3.39,6.4,3.01,6.53,3.26,8.91,5.65,2.01,,5.15,4.77,,3.26,3.52,3.89,2.13,8.79,23.35,5.15,,10.29,2.26,3.89,4.02,2.89,7.28,35.78,2.26,4.27,11.17,2.01,3.77,7.03,4.9,3.77,,1.88,3.26,3.14,19.961111,11.366667,27.605556,0.0,,10.805556,55.717612
US_VA_51630,2022-06-07,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11728,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-9,5,,-40,-38,6,2.1,3.21,6.3,3.96,15.08,6.68,6.68,3.46,4.45,6.8,3.21,3.46,2.1,,9.64,3.21,5.81,2.47,5.44,3.09,11.25,4.7,2.97,2.35,3.96,3.46,,4.08,3.71,4.33,2.23,7.91,20.89,7.91,4.7,8.78,3.21,4.7,4.45,2.23,7.29,38.2,2.72,4.95,6.92,2.97,4.2,5.81,4.57,4.95,3.09,3.09,4.08,2.6,20.933333,12.638889,27.244444,0.381,,15.405556,70.85933
US_VA_51630,2022-06-08,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,3,11731,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-8,1,,-52,-38,6,1.97,4.8,7.64,4.56,14.9,8.99,4.68,3.45,4.43,5.67,3.94,2.96,1.85,,8.87,2.71,5.67,1.85,4.19,3.94,9.98,2.83,,2.22,4.8,5.05,,3.57,5.05,4.56,,9.24,19.71,6.04,2.71,7.14,2.34,3.82,5.17,,5.79,37.69,2.09,4.93,6.65,,2.22,4.56,4.93,6.04,2.83,2.22,2.34,2.09,23.966667,16.444444,31.527778,2.50825,,19.505556,76.361369
US_VA_51630,2022-06-09,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11732,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-11,10,,-50,-36,5,,2.72,6.55,3.46,12.62,7.17,6.06,2.23,5.57,4.82,3.34,4.33,1.98,3.46,7.67,3.22,6.18,2.47,6.06,2.47,8.29,3.46,3.34,2.47,4.33,5.57,,3.96,4.08,4.08,3.22,7.67,26.47,4.45,2.97,8.16,3.09,5.57,4.82,2.1,7.79,31.91,,5.2,10.02,2.47,2.35,5.94,3.96,3.34,2.97,1.85,4.08,,24.227778,19.877778,30.2,5.55625,,17.7,67.020381
US_VA_51630,2022-06-10,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,2,11734,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-10,4,,-48,-37,6,2.32,2.97,5.81,,14.71,7.1,5.68,,4.64,4.9,4.52,,1.81,1.94,8.0,3.61,6.84,2.84,4.39,3.1,8.13,6.58,2.71,,5.81,3.1,1.81,4.0,3.48,3.23,2.32,6.32,17.16,6.45,2.06,9.29,2.58,4.9,5.16,2.32,5.42,35.23,2.06,2.58,6.58,2.06,5.16,6.32,4.13,3.74,3.35,2.19,2.71,2.06,20.327778,11.844444,27.966667,0.1778,,11.672222,57.720443
US_VA_51630,2022-06-11,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,3,11737,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-19,4,,,-22,,2.74,4.76,6.35,3.18,14.15,7.07,3.32,,3.46,5.92,3.18,2.74,2.45,2.45,7.94,2.45,6.06,3.9,4.91,2.45,7.07,2.89,,2.6,4.19,2.74,2.6,2.74,3.18,3.75,,5.78,20.5,4.76,,8.95,4.33,,4.62,3.61,2.89,30.61,4.04,4.47,8.66,2.31,2.45,6.06,3.46,3.75,2.6,4.47,2.45,2.02,20.038889,14.644444,26.372222,1.016,,16.077778,78.072391
US_VA_51630,2022-06-12,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11737,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-17,0,,,-34,,,4.31,8.19,3.59,11.06,6.47,7.04,,4.6,5.03,4.31,,,2.87,9.2,2.44,7.04,4.45,4.89,2.3,6.18,3.16,,2.59,5.6,3.74,,,4.31,3.31,,4.89,24.43,4.17,,10.2,4.45,2.59,3.59,,4.17,37.07,,3.88,10.49,,3.88,7.18,2.3,4.02,2.73,,2.87,,21.138889,17.188889,27.955556,6.50875,,18.572222,85.381778
US_VA_51630,2022-06-13,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,0,11737,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-8,6,,-38,-39,6,,2.58,6.87,3.56,13.61,9.2,2.58,2.08,5.52,7.6,4.54,3.43,2.7,3.19,6.62,5.03,5.27,3.31,5.27,4.05,6.87,2.58,3.43,3.06,4.05,4.66,,4.54,3.56,3.43,2.58,8.34,23.05,7.85,2.7,8.95,4.41,2.7,3.68,2.33,4.9,36.05,2.94,3.8,8.09,,2.58,6.38,4.05,4.29,2.08,1.96,3.19,,26.238889,18.5,33.344444,5.954889,,21.233333,74.108351
US_VA_51630,2022-06-14,ChIJJeDquuvBtokRoZGmIQpFpn8,Q492342,geoId/51630,US,United States of America,VA,Virginia,51630,Fredericksburg,US,USA,2,,,,,1,11738,28498,13213,15285,3651,4056,6431,3738,3016,3135,2398,1313,760,1633328,38.301829,-77.470778,18,27,78.96,-8,10,,-51,-36,7,3.06,3.92,6.99,3.68,13.85,6.62,4.41,4.9,4.04,6.74,4.04,3.68,2.7,3.55,9.31,2.7,6.74,3.8,3.06,3.92,6.86,3.68,1.72,2.33,3.92,3.68,1.72,3.31,6.86,4.29,,7.84,23.78,5.39,2.45,10.54,3.92,4.54,5.03,2.94,4.41,40.2,3.06,3.92,9.44,3.43,4.04,7.72,3.19,4.78,1.72,3.43,3.06,2.33,26.133333,21.466667,30.994444,0.0,,22.211111,79.276185
