location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13183,2022-05-31,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4211,0,0,0,0,0,0,0,0,0,0,137,147,303,473,449,301,203,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-9,,15.83,15.42,29.22,40.99,25.011111,20.777778,30.483333,1.524,,21.461111,80.894964
US_GA_13183,2022-06-01,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,2,4213,0,1,1,0,1,0,1,0,0,0,137,148,304,473,450,301,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-12,5,13.68,14.11,37.19,42.32,25.411111,19.061111,32.477778,0.5842,,20.183333,73.036478
US_GA_13183,2022-06-02,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4213,0,0,0,0,0,0,0,0,0,0,137,148,304,473,450,301,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-18,5,18.19,10.15,26.22,41.87,26.627778,19.75,33.75,0.0,,19.916667,67.050431
US_GA_13183,2022-06-03,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,1,4214,0,0,0,0,0,0,0,0,0,0,137,148,304,473,450,301,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-12,,13.84,13.84,28.12,37.2,27.183333,21.166667,34.466667,0.254,,20.755556,68.164758
US_GA_13183,2022-06-04,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,1,4215,0,0,0,0,0,0,0,0,0,0,137,148,304,473,450,301,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,16.76,6.45,21.48,35.66,25.05,20.966667,32.033333,7.08025,,21.583333,81.384576
US_GA_13183,2022-06-05,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4215,0,0,0,0,0,0,0,0,0,0,137,148,304,473,450,301,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-19,,10.63,,24.66,42.51,25.3,21.366667,30.761111,1.467556,,21.355556,79.076416
US_GA_13183,2022-06-06,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4215,0,0,0,0,0,0,0,0,0,0,137,148,304,473,450,301,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-10,,16.07,6.34,23.25,33.4,24.85,21.461111,30.138889,7.0485,,21.4,81.40647
US_GA_13183,2022-06-07,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,4,4219,0,0,0,0,0,0,0,0,0,0,137,148,304,473,450,301,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,9.59,13.51,27.46,51.43,25.894444,20.522222,32.505556,3.81,,21.477778,76.860447
US_GA_13183,2022-06-08,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,1,4220,1,0,0,4,2,1,0,0,0,0,138,148,304,477,452,302,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,5,11.21,9.92,28.89,36.65,27.716667,21.5,33.861111,1.4478,,22.522222,73.676649
US_GA_13183,2022-06-09,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,2,4222,0,0,0,0,0,0,0,0,0,0,138,148,304,477,452,302,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,5,10.29,10.72,27.44,45.88,27.055556,22.816667,33.372222,4.191,,22.744444,77.655862
US_GA_13183,2022-06-10,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,1,4223,0,0,0,0,0,0,0,0,0,0,138,148,304,477,452,302,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,19.71,,26.28,41.61,27.072222,21.905556,33.272222,2.667,,20.527778,68.011286
US_GA_13183,2022-06-11,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4223,0,0,0,0,0,0,0,0,0,0,138,148,304,477,452,302,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,14.73,13.0,26.43,36.83,27.144444,22.083333,33.783333,0.0,,22.1,74.554307
US_GA_13183,2022-06-12,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4223,0,0,0,0,0,0,0,0,0,0,138,148,304,477,452,302,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-9,,13.45,6.93,24.46,37.91,26.911111,22.761111,32.966667,2.794,,22.938889,79.138562
US_GA_13183,2022-06-13,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4223,0,0,0,0,0,0,0,0,0,0,138,148,304,477,452,302,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-10,,14.03,9.78,28.91,44.63,28.572222,23.588889,35.461111,1.0795,,24.161111,77.468315
US_GA_13183,2022-06-14,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,3,4226,0,0,0,0,0,0,0,0,0,0,138,148,304,477,452,302,204,153,72,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,12.53,12.12,22.98,37.6,25.288889,23.790123,35.845679,0.762,,24.425926,79.834996
US_GA_13183,2022-06-15,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,1,0,1,9,3,1,6,0,0,1,139,148,305,486,455,303,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,5,13.25,10.69,23.94,38.47,27.425926,22.666667,35.925926,1.74625,,23.030864,77.043107
US_GA_13183,2022-06-16,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,0,0,0,0,0,0,0,0,0,0,139,148,305,486,455,303,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-16,5,14.78,8.02,28.29,45.61,28.475309,23.203704,34.425926,0.0,,23.975309,76.865777
US_GA_13183,2022-06-17,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,0,0,0,0,0,0,0,0,0,0,139,148,305,486,455,303,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-22,,14.14,10.29,18.86,39.43,29.277778,24.394444,35.788889,0.0,,21.877778,64.840956
US_GA_13183,2022-06-18,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,0,0,0,0,0,0,0,0,0,0,139,148,305,486,455,303,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,,12.26,9.98,24.06,38.13,28.416667,22.283333,36.105556,14.804571,,21.138889,64.894375
US_GA_13183,2022-06-19,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,0,0,0,0,0,0,0,0,0,0,139,148,305,486,455,303,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-24,,12.04,,18.72,40.24,27.755556,23.027778,33.883333,0.4064,,19.866667,63.17099
US_GA_13183,2022-06-20,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,0,0,0,0,0,0,0,0,0,0,139,148,305,486,455,303,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-33,,18.84,11.84,28.39,40.02,25.644444,18.105556,31.672222,0.4572,,16.322222,56.502798
US_GA_13183,2022-06-21,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,0,0,0,0,0,0,0,0,0,0,139,148,305,486,455,303,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,12.11,10.43,19.77,37.14,26.238889,18.466667,34.127778,0.0,,16.888889,56.618908
US_GA_13183,2022-06-22,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4226,1,0,1,5,3,1,0,0,0,0,140,148,306,491,458,304,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,5,17.08,13.56,25.71,35.5,28.166667,20.511111,35.694444,0.0,,18.805556,57.094777
US_GA_13183,2022-06-23,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,4,4230,0,0,0,0,0,0,0,0,0,0,140,148,306,491,458,304,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-15,3,10.08,8.79,18.44,37.06,30.3,22.416667,39.211111,0.1016,,20.138889,55.040776
US_GA_13183,2022-06-24,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4230,0,0,0,0,0,0,0,0,0,0,140,148,306,491,458,304,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,,14.89,6.58,27.98,41.06,29.138889,24.494444,36.472222,0.254,,22.816667,69.0275
US_GA_13183,2022-06-25,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4230,0,0,0,0,0,0,0,0,0,0,140,148,306,491,458,304,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,2,,13.21,6.66,18.87,44.96,27.872222,23.577778,33.277778,0.0,,21.355556,68.194828
US_GA_13183,2022-06-26,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4230,0,0,0,0,0,0,0,0,0,0,140,148,306,491,458,304,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-11,,13.92,11.53,22.34,40.24,27.161111,21.205556,32.938889,0.0,,20.044444,65.311862
US_GA_13183,2022-06-27,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4230,0,0,0,0,0,0,0,0,0,0,140,148,306,491,458,304,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-10,,9.9,10.79,23.41,36.45,26.688889,19.338889,33.788889,0.0254,,19.338889,64.463786
US_GA_13183,2022-06-28,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4230,0,0,0,0,0,0,0,0,0,0,140,148,306,491,458,304,210,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-8,,14.49,11.4,20.66,43.07,27.194444,20.938889,33.583333,3.773714,,22.2,74.44675
US_GA_13183,2022-06-29,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4230,0,1,0,3,3,0,1,0,0,0,140,149,306,494,461,304,211,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-13,6,10.79,,22.28,39.96,26.194444,22.455556,32.788889,12.337143,,23.133333,83.43887
US_GA_13183,2022-06-30,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,16,4246,0,0,0,0,0,0,0,0,0,0,140,149,306,494,461,304,211,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,4,16.83,8.49,21.6,40.94,26.455556,22.916667,31.838889,2.286,,23.105556,81.981003
US_GA_13183,2022-07-01,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4246,0,0,0,0,0,0,0,0,0,0,140,149,306,494,461,304,211,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-21,,11.59,12.03,21.49,41.6,26.344444,23.211111,31.705556,9.289143,,23.283333,83.425166
US_GA_13183,2022-07-02,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4246,0,0,0,0,0,0,0,0,0,0,140,149,306,494,461,304,211,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-17,,13.63,10.05,20.21,34.31,26.433333,22.972222,32.883333,11.248571,,22.855556,80.852613
US_GA_13183,2022-07-03,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4246,0,0,0,0,0,0,0,0,0,0,140,149,306,494,461,304,211,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-14,,11.22,10.59,19.9,37.24,27.972222,23.177778,34.588889,1.2065,,23.033333,74.654141
US_GA_13183,2022-07-04,ChIJqzNEOQLp-ogR3rluIr1WxAk,Q493033,geoId/13183,US,United States of America,GA,Georgia,13183,Long County,US,USA,2,,,,,0,4246,0,0,0,0,0,0,0,0,0,0,140,149,306,494,461,304,211,153,72,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18780,9480,9300,2971,2732,2743,3011,2452,2242,1627,649,353,1073861,31.76,-81.75,1045,76.45,-66,,13.13,11.1,24.35,30.34,28.544444,23.844444,35.061111,0.0,,23.611111,74.753627
