location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48277,2020-10-21,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,1644,44,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,10,19,-11,3,4.31,6.71,2.71,11.34,9.1,7.19,3.67,3.67,5.59,5.43,9.42,3.35,4.15,2.56,5.91,9.42,3.19,7.34,3.51,3.83,4.47,3.99,3.35,8.46,26.19,7.34,2.56,9.58,,4.63,4.15,6.55,40.08,6.71,5.75,5.91,4.79,7.03,2.56,2.4,23.17284,18.333333,29.623457,0.056444,18.82716,76.729696
US_TX_48277,2020-10-22,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,1644,44,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-5,7,19,-13,2,6.37,8.6,5.42,9.08,8.76,4.94,4.62,4.3,3.82,6.21,8.76,2.87,3.03,4.46,,9.56,4.3,4.14,6.53,2.71,3.5,3.03,3.35,9.71,25.32,7.49,3.03,6.85,3.03,2.71,3.98,6.21,41.09,6.05,7.33,5.89,6.37,4.14,2.87,3.19,23.314815,18.12963,29.790123,0.0,18.611111,74.986053
US_TX_48277,2020-10-23,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,51,1,1695,45,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-5,0,30,-15,4,4.13,7.27,3.47,9.91,6.94,3.8,3.64,6.11,3.64,2.81,6.45,3.14,4.79,2.48,3.31,6.94,,4.46,2.31,3.97,4.79,2.64,,9.25,24.79,7.11,2.64,8.1,,5.78,3.47,4.63,33.05,5.29,8.43,5.78,4.13,5.78,,2.48,18.654321,10.876543,24.697531,1.312333,15.154321,80.16166
US_TX_48277,2020-10-24,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,34,1,1729,46,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-6,-2,,-6,0,6.45,7.32,5.81,10.33,6.88,4.52,,3.23,3.23,3.23,9.25,4.73,5.16,3.23,3.66,7.53,3.01,,4.73,4.3,4.52,5.16,4.3,8.39,17.64,6.02,,6.88,,,4.73,3.66,35.5,,3.87,6.24,3.44,3.66,,3.44,10.154321,8.111111,14.320988,0.98425,5.697531,74.069915
US_TX_48277,2020-10-25,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,1729,46,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,3,,-5,2,4.09,6.54,3.27,8.79,4.5,5.52,,7.97,4.91,4.5,8.79,5.32,4.5,3.68,3.27,10.63,,,4.09,3.68,4.91,3.88,4.91,7.36,20.65,7.97,3.88,6.75,3.48,4.09,3.48,3.27,43.14,3.68,4.29,6.75,5.32,4.91,,3.48,12.08642,9.969136,14.08642,0.0,9.796296,85.967785
US_TX_48277,2020-10-26,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,39,0,1768,46,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-9,-5,4,-17,6,3.6,8.61,2.35,10.01,9.07,5.95,,5.48,5.32,4.85,7.98,3.44,3.13,2.66,4.38,8.76,3.13,4.85,4.22,5.01,5.01,5.01,4.07,8.76,19.71,5.01,4.07,6.1,4.22,5.63,4.38,6.42,34.27,2.5,4.22,4.85,3.13,5.95,3.13,3.75,10.62963,8.141975,12.555556,1.7272,10.148148,96.862341
US_TX_48277,2020-10-27,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,35,0,1803,46,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-4,-1,3,-16,6,3.15,6.77,3.31,10.07,7.55,5.51,4.56,5.98,4.25,5.51,9.91,3.78,5.19,4.88,3.78,12.75,3.46,5.04,3.78,3.93,5.19,5.19,2.36,11.33,22.98,5.82,2.99,7.71,2.83,6.45,4.72,4.88,37.61,2.83,5.67,5.67,5.67,6.29,2.36,,6.944444,5.290123,9.098765,7.5565,6.654321,98.05333
US_TX_48277,2020-10-28,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,17,1,1820,47,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,2,15,-14,7,7.05,5.95,,11.6,5.95,5.17,2.51,5.64,3.29,3.29,12.22,2.19,5.48,4.39,4.7,8.78,,4.54,6.74,3.92,3.45,4.86,2.35,8.3,23.66,7.05,2.98,6.58,,7.05,5.33,4.86,35.88,5.8,6.89,4.86,6.58,6.58,4.54,3.29,8.111111,6.37037,9.617284,5.7404,7.709877,97.330926
US_TX_48277,2020-10-29,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,19,2,1839,49,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,3,7,-14,3,4.97,8.02,,3.85,8.98,6.42,,5.13,4.65,6.58,8.02,4.01,5.61,3.85,2.57,11.71,3.21,6.9,6.09,5.61,4.65,4.01,4.17,10.59,22.29,7.54,4.33,5.45,3.69,3.05,4.33,4.81,39.78,4.49,3.53,4.01,5.13,5.29,4.49,3.69,7.092593,3.104938,13.518519,8.599714,4.679012,84.699228
US_TX_48277,2020-10-30,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,1839,49,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,2,6,15,-14,2,4.14,4.48,3.62,9.83,5.34,2.76,3.62,4.31,3.96,3.1,7.76,4.48,6.38,3.79,3.1,7.93,3.96,5.0,4.83,4.48,4.48,2.59,,8.27,25.34,6.72,4.48,6.03,3.1,4.83,6.89,2.93,35.17,4.65,6.89,6.03,3.62,,3.45,3.45,9.407407,1.790123,19.753086,0.0,4.234568,70.240256
US_TX_48277,2020-10-31,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,35,0,1874,49,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,2,10,,1,-1,,5.74,4.64,11.71,3.75,6.63,,3.53,4.64,,10.6,4.42,4.64,3.98,3.09,7.95,3.31,3.53,3.53,,6.63,4.42,,7.95,23.19,3.53,3.98,8.39,,,4.64,,37.11,3.31,10.38,4.42,5.52,4.42,,,10.932099,3.506173,20.432099,0.0,5.87037,71.248282
US_TX_48277,2020-11-01,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,1874,49,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,4,,1,1,4.35,7.05,5.18,9.74,11.4,3.94,,4.98,4.56,,8.92,3.52,5.18,,10.78,11.4,4.15,4.35,,4.77,6.63,4.98,5.6,8.92,21.36,5.6,,8.09,3.11,4.98,4.98,,33.8,3.52,4.56,5.6,3.94,4.56,3.11,,13.104938,5.975309,21.95679,0.0,6.037037,62.336701
US_TX_48277,2020-11-02,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,1874,49,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,-1,8,-16,3,4.04,7.41,,11.45,14.48,6.23,4.55,6.23,4.38,3.87,10.44,3.37,5.56,2.36,9.77,10.1,4.21,3.54,5.39,5.05,3.03,4.04,2.36,9.77,24.07,6.9,3.54,9.43,2.52,5.89,4.71,4.21,40.74,,4.04,6.57,4.38,4.71,3.54,5.89,10.808642,2.240741,19.58642,0.0,1.030864,50.99585
US_TX_48277,2020-11-03,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,79,0,1953,49,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,7,11,18,-14,3,4.6,5.79,4.01,10.09,7.72,5.19,2.23,4.3,5.49,4.45,10.98,2.08,6.97,2.67,4.16,8.31,2.23,4.9,4.01,4.75,4.9,5.19,2.37,7.57,24.63,5.34,,6.97,2.52,3.56,3.12,4.45,33.68,3.12,7.12,4.9,3.56,4.9,2.52,2.52,12.302469,3.734568,24.216049,0.0,4.08642,57.610947
US_TX_48277,2020-11-04,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,37,0,1990,49,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-5,8,21,-11,4,3.37,4.4,,9.24,11.73,5.72,,4.99,4.25,3.37,7.18,2.93,4.54,3.23,6.3,9.82,3.08,6.74,3.37,3.96,3.37,3.96,2.93,11.29,23.02,6.01,2.93,7.04,2.49,3.81,3.81,4.69,33.87,4.4,5.72,6.89,4.11,3.67,2.05,3.23,14.598765,6.302469,23.697531,0.0,6.216049,57.508768
US_TX_48277,2020-11-05,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,27,1,2017,50,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-5,2,13,-14,3,3.89,6.53,3.42,10.57,6.53,6.53,3.58,6.37,5.59,4.2,8.55,2.18,6.22,2.64,4.66,11.04,2.49,5.44,3.73,3.58,3.26,3.73,2.95,9.95,19.74,5.59,3.58,5.28,2.64,2.95,3.26,4.66,35.12,3.89,4.51,3.42,6.99,4.97,2.33,3.11,16.938272,12.191358,23.580247,0.0,12.222222,73.873371
US_TX_48277,2020-11-06,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,32,1,2049,51,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,-4,14,-14,4,3.07,6.78,3.23,10.66,6.78,7.27,2.42,7.91,4.52,2.58,10.01,2.75,6.3,2.42,4.68,11.47,3.07,5.17,5.65,4.52,2.91,4.52,,8.4,26.32,4.84,2.42,7.75,,3.55,6.14,3.71,39.89,3.39,6.3,4.36,7.75,5.65,2.42,2.26,17.395062,12.290123,23.888889,0.0,13.358025,77.304699
US_TX_48277,2020-11-07,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2049,51,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-6,-3,,-4,1,3.3,8.05,4.54,11.97,8.05,6.4,,5.16,4.95,,13.41,3.1,7.63,2.89,4.75,8.67,3.1,3.3,4.75,3.1,4.95,4.54,3.1,7.63,26.0,5.57,2.89,8.46,3.51,,4.75,,38.59,2.89,6.19,6.19,4.13,2.89,,3.92,16.08642,9.092593,25.012346,0.0,11.32716,73.579734
US_TX_48277,2020-11-08,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,16,0,2065,51,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,3,,-3,2,6.2,8.6,4.0,11.4,8.2,4.0,3.4,5.4,5.8,7.0,9.8,3.4,8.0,3.4,6.0,9.0,3.6,,5.6,2.8,3.4,3.8,3.0,9.8,26.99,7.2,2.8,9.6,,6.8,3.6,4.8,40.39,4.0,7.6,7.8,4.2,3.4,,,18.41358,15.018519,24.333333,0.0,15.901235,85.407986
US_TX_48277,2020-11-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2065,51,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,0,20,-16,4,4.23,6.58,4.23,11.12,7.36,3.6,5.01,6.89,5.01,3.6,11.59,3.29,6.42,3.29,4.23,11.59,4.07,4.7,5.17,3.92,3.76,3.76,2.35,9.55,25.84,6.58,2.82,6.58,3.92,5.17,3.76,5.64,38.38,3.76,6.26,5.33,6.11,7.52,,3.92,21.216049,17.888889,26.703704,0.0,18.185185,82.933191
US_TX_48277,2020-11-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,93,2,2158,53,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,6,6,-16,5,4.38,6.1,2.5,11.41,8.13,5.78,4.22,2.81,4.84,6.1,9.53,2.66,6.72,2.81,4.53,9.53,3.6,6.1,5.63,3.91,4.69,4.84,5.0,8.44,28.13,7.35,5.0,7.66,2.66,3.28,5.47,5.47,37.35,5.63,7.03,4.53,5.63,6.1,2.34,2.19,21.246914,17.234568,24.555556,0.0,16.858025,76.444724
US_TX_48277,2020-11-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,39,0,2197,53,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,12,4,-15,4,5.59,6.37,2.49,9.32,6.68,4.97,,3.73,3.88,4.82,9.32,2.8,6.06,2.95,4.51,8.39,2.8,4.97,5.28,4.66,3.57,4.82,,13.98,20.51,6.06,4.97,5.28,4.2,4.51,3.42,6.53,37.91,2.33,6.06,5.28,5.13,4.04,2.8,,13.222222,4.845679,23.339506,0.15875,4.061728,54.0657
US_TX_48277,2020-11-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,37,3,2234,56,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,11,-3,-15,3,4.99,7.18,3.59,8.74,6.71,6.71,4.21,5.78,4.06,3.59,8.9,3.43,6.09,2.34,4.06,11.08,4.68,4.53,3.43,5.15,3.28,3.43,2.96,8.12,25.29,7.18,4.53,7.18,4.21,3.12,4.99,6.4,34.18,3.28,6.55,5.78,4.53,3.12,2.34,3.59,14.154321,7.746914,24.475309,0.0,6.271605,59.309843
US_TX_48277,2020-11-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,25,0,2259,56,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,3,12,-15,4,3.54,5.95,,10.61,6.11,6.59,3.05,5.47,4.5,4.66,11.41,3.54,5.47,2.25,4.18,7.39,4.18,3.54,4.18,5.3,3.7,4.18,4.18,10.45,24.11,7.56,3.7,6.75,3.21,5.14,5.95,4.34,32.31,3.05,5.14,5.63,3.21,5.79,4.5,,16.314815,11.716049,21.864198,0.0,10.469136,68.416978
US_TX_48277,2020-11-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,1,2259,57,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-9,1,,-6,3,5.28,8.12,2.84,11.97,7.51,5.07,,,4.06,3.04,10.75,3.45,7.51,,5.07,11.56,,3.25,4.67,5.68,3.25,,3.85,8.93,23.54,3.25,2.84,6.49,,4.87,,3.04,35.91,6.7,6.29,5.28,3.85,5.68,,2.84,19.154321,13.660494,27.32716,0.03175,14.314815,73.644076
US_TX_48277,2020-11-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2259,57,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,11,,-4,1,6.01,6.82,4.01,12.03,7.82,5.41,,7.22,3.81,5.82,10.03,3.61,5.61,3.21,5.82,7.22,3.81,4.41,4.61,4.81,,4.21,,6.42,20.45,5.21,3.21,9.02,,5.41,6.42,5.41,38.7,5.21,5.21,5.01,3.81,5.01,,3.01,17.833333,9.919753,24.938272,0.0,2.407407,35.730643
US_TX_48277,2020-11-16,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2259,57,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,-1,13,-16,4,4.97,6.42,2.89,12.03,9.3,6.74,2.89,6.9,5.77,2.89,12.03,3.53,6.58,2.73,7.22,9.62,4.33,5.61,,3.53,3.85,8.34,2.89,8.98,26.62,5.93,3.37,5.13,4.17,5.45,5.77,3.85,32.56,4.49,5.61,8.34,4.81,4.49,5.13,3.37,9.703704,1.197531,20.734568,0.0,-1.271605,46.695664
US_TX_48277,2020-11-17,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,55,1,2314,58,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-7,4,4,-15,4,4.15,4.95,3.51,10.86,9.9,4.15,5.43,5.59,3.99,2.88,10.22,3.67,5.43,3.51,5.59,10.54,3.99,5.59,5.91,2.88,5.59,3.99,,11.5,24.75,6.87,,7.67,3.35,2.71,4.47,3.51,36.73,3.51,6.07,7.19,3.03,6.07,3.35,3.51,11.555556,3.154321,22.524691,0.0,1.388889,49.991889
US_TX_48277,2020-11-18,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,71,7,2385,65,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-3,14,19,-12,4,3.5,7.64,2.23,10.66,9.07,5.57,3.18,6.05,4.61,3.98,11.93,3.98,6.05,2.55,4.61,10.02,4.3,5.25,6.68,4.3,5.89,3.66,2.86,9.71,31.66,7.96,3.02,7.8,2.39,4.93,,3.66,36.44,,8.43,3.82,4.93,4.77,,3.18,13.098765,5.574074,22.709877,0.0,2.240741,48.03567
US_TX_48277,2020-11-19,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2385,65,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,8,-1,-14,3,5.07,8.55,3.01,10.93,6.81,5.23,3.96,3.64,5.86,3.17,9.98,2.38,6.65,4.12,4.59,6.5,4.91,5.39,2.69,3.96,5.39,3.17,,7.45,24.71,8.24,3.01,5.86,,5.7,4.28,5.54,37.39,4.12,4.91,4.91,3.8,4.91,3.8,3.8,15.37037,8.555556,24.17284,0.0,6.37037,55.140388
US_TX_48277,2020-11-20,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,1,2385,66,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,0,12,-14,5,2.62,6.88,3.61,10.82,8.03,3.93,2.29,3.44,4.59,,7.54,2.62,5.74,,3.44,12.13,2.95,5.41,4.92,3.28,3.11,6.23,2.46,10.49,23.93,4.1,2.79,6.06,,3.28,4.26,4.42,34.75,2.62,5.41,4.59,5.57,6.06,2.79,3.28,18.604938,14.537037,24.234568,0.0,14.469136,77.056211
US_TX_48277,2020-11-21,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2385,66,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-11,1,,1,2,2.88,7.6,4.52,9.65,5.55,6.78,,5.55,5.96,,10.27,,5.34,2.88,4.52,6.37,3.49,2.88,,3.08,6.37,4.72,,7.19,24.86,3.9,2.88,6.78,3.08,3.29,3.7,4.11,35.75,4.11,7.6,5.55,3.7,4.72,,3.29,18.074074,13.888889,24.759259,0.0,15.351852,84.253114
US_TX_48277,2020-11-22,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2385,66,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-8,1,,-1,4,6.15,7.93,,11.9,7.93,6.55,3.57,7.54,2.78,2.78,9.52,,4.96,3.57,6.35,10.12,3.37,4.56,3.97,3.57,3.37,4.76,,4.56,23.01,5.16,3.57,8.73,3.97,3.77,5.55,4.17,40.27,,6.15,6.74,4.76,5.16,3.77,,14.222222,10.271605,19.858025,0.0508,12.006173,86.587248
US_TX_48277,2020-11-23,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2385,66,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-2,10,19,-27,6,2.93,5.68,,11.54,10.81,5.31,,6.41,3.3,3.3,10.81,2.93,6.59,2.75,5.68,9.16,4.95,5.86,3.85,3.11,3.85,3.85,,10.44,25.28,7.14,4.21,5.86,4.03,4.58,3.85,4.76,39.93,3.11,6.59,7.33,4.21,6.78,2.93,,9.512346,4.5,16.401235,0.254,5.555556,76.537055
US_TX_48277,2020-11-24,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,171,1,2556,67,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,10,15,-28,7,3.09,5.46,,10.38,8.19,6.55,3.28,7.28,5.28,3.28,8.37,5.46,5.28,2.73,7.64,9.83,2.73,3.82,3.64,,6.19,3.46,,12.01,20.93,4.91,5.1,7.64,4.19,4.55,3.64,5.64,37.31,4.91,6.19,5.28,5.64,5.82,3.28,,12.771605,9.296296,18.679012,0.0,9.259259,79.332373
US_TX_48277,2020-11-25,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,72,0,2628,67,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,15,54,,-30,5,5.62,7.31,4.69,10.69,8.81,7.87,,4.87,5.06,,9.56,4.12,5.44,,5.81,9.94,5.25,4.31,3.75,4.31,,4.12,,7.31,22.12,7.5,3.37,6.75,2.62,4.69,3.19,3.56,37.49,,5.44,4.31,6.37,6.94,3.75,2.81,13.32716,6.222222,20.777778,10.8585,8.117284,70.859362
US_TX_48277,2020-11-26,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,47,0,2675,67,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-75,-16,-35,-75,16,3.32,8.52,,8.72,4.99,4.78,,5.82,3.95,,5.19,,,4.57,3.12,5.61,5.19,3.32,4.16,4.99,,3.74,3.32,6.23,18.07,4.16,3.12,7.48,3.12,,3.74,,33.03,3.74,6.65,4.78,3.95,4.36,2.91,,9.580247,2.302469,20.907407,0.0,4.030864,68.69324
US_TX_48277,2020-11-27,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,0,0,2675,67,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-16,-7,-17,-54,15,4.08,10.09,4.27,10.67,4.27,3.49,,6.01,,2.72,7.76,5.63,7.76,5.04,4.66,8.93,3.3,4.08,4.08,5.04,4.46,4.85,5.04,8.93,19.79,5.63,,5.82,,3.3,4.66,3.3,35.9,5.24,7.96,2.91,,6.21,3.3,,13.67284,10.919753,17.302469,0.0,9.401235,75.604695
