location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WA_53031,2022-05-11,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,21,1,3180,29,5,24795,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-8,,76,,-11,2,4.03,5.79,7.05,13.6,8.06,6.8,8.56,3.78,12.84,5.29,5.54,,5.54,11.58,9.31,8.06,5.79,4.28,6.04,6.29,9.06,30.46,8.81,9.06,7.8,5.04,6.29,48.09,5.29,7.55,6.29,8.06,,9.016667,5.95,11.655556,0.0,4.920635,74.576681
US_WA_53031,2022-05-12,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,0,0,3180,29,8,24803,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-14,,60,,-10,4,7.51,4.93,6.1,13.84,8.45,8.21,7.27,,13.84,3.28,5.87,3.99,7.51,8.91,4.69,6.1,5.63,4.69,4.93,3.99,11.03,24.87,11.03,6.57,4.69,6.1,4.93,45.04,5.63,7.98,,4.93,,8.188889,6.127778,10.988889,2.878667,4.857143,78.553754
US_WA_53031,2022-05-13,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,18,0,3198,29,7,24810,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-2,3,96,,-6,3,,5.58,7.61,13.96,9.14,9.64,4.82,5.08,14.21,4.06,5.33,4.31,4.57,8.63,,5.58,3.55,4.06,6.09,5.33,10.66,25.38,6.34,7.36,4.06,4.57,6.85,36.8,4.31,5.08,5.58,4.31,5.84,7.433333,4.361111,11.5,5.136444,3.301587,73.686364
US_WA_53031,2022-05-14,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,2,24812,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-7,,116,,-9,,4.36,3.82,,13.91,8.45,8.45,,,10.64,6.82,10.64,3.82,7.09,10.09,4.09,6.54,5.18,,3.82,5.73,12.54,23.45,8.45,5.45,6.27,6.82,4.91,40.36,6.27,6.54,6.82,6.0,3.82,9.8,6.533333,13.222222,0.28575,5.674603,75.568997
US_WA_53031,2022-05-15,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24812,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-6,,76,,-18,,5.11,8.69,5.37,12.27,8.18,7.41,8.95,,10.48,5.62,5.88,,4.86,8.18,4.6,,4.86,5.62,4.6,3.83,6.65,23.52,5.62,4.6,,3.83,5.88,46.01,6.9,7.92,4.34,4.6,3.58,10.944444,8.405556,13.8,1.411111,9.119048,88.943212
US_WA_53031,2022-05-16,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24812,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-16,,88,,-11,3,3.31,4.02,4.02,13.02,9.46,4.97,8.99,,11.83,3.31,8.28,,8.76,11.83,4.26,5.92,3.31,4.26,4.26,5.68,13.72,22.72,7.34,9.7,5.21,4.26,5.44,41.65,6.63,4.97,8.28,6.39,3.31,11.327778,8.966667,13.605556,5.164667,8.119048,80.388893
US_WA_53031,2022-05-17,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,3,24815,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-15,,,,-14,4,4.2,4.45,5.69,15.57,9.89,7.66,5.19,3.96,11.62,,6.67,5.44,9.89,7.66,,11.12,4.45,,5.69,4.94,12.36,21.01,5.44,7.66,4.45,,7.91,43.01,6.18,6.92,4.2,3.96,,9.622222,6.9,13.166667,0.6604,4.626984,70.712032
US_WA_53031,2022-05-18,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,3,24818,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-14,,76,,-11,3,3.42,6.35,8.79,16.6,8.06,5.62,5.13,,10.74,3.66,,,6.84,9.03,7.08,5.86,6.35,,5.62,,9.77,22.95,7.81,5.37,4.88,,7.32,39.06,6.84,4.64,7.81,3.42,,10.116667,7.1,13.183333,1.382889,5.928571,75.093753
US_WA_53031,2022-05-19,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24823,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-2,,,,-8,1,3.7,7.65,4.69,13.57,10.86,7.65,3.7,4.19,9.13,,4.44,,9.38,9.13,4.69,6.66,4.19,3.95,,4.19,11.35,18.5,7.16,6.66,4.69,4.19,3.95,38.98,,4.19,3.45,4.19,3.45,9.361111,6.955556,13.177778,3.8354,4.253968,70.536988
US_WA_53031,2022-05-20,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,2,24825,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,3,,146,,-9,3,4.18,7.05,3.65,12.79,10.44,8.09,9.14,,11.23,,4.44,,7.05,9.4,5.48,4.96,,6.53,,4.7,6.79,21.67,7.57,6.79,4.7,,4.7,41.51,4.18,7.31,6.53,4.96,,9.811111,6.244444,13.505556,0.8128,5.595238,74.679772
US_WA_53031,2022-05-21,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,6,24831,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,12,,220,,-8,,,4.4,5.77,15.95,6.32,8.8,3.85,,6.05,,4.95,4.95,3.85,7.15,9.62,,4.95,5.77,,4.67,8.8,26.95,7.15,8.52,,4.67,6.87,41.79,4.12,10.72,6.87,4.95,7.15,10.877778,7.605556,14.65,0.0,7.396825,79.318002
US_WA_53031,2022-05-22,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24831,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,22,,191,,-13,,3.96,5.02,6.08,17.97,7.93,8.72,,5.02,9.51,,5.81,4.23,4.76,8.99,5.29,5.81,5.29,4.49,8.99,5.55,8.19,27.22,8.19,9.51,,5.55,4.76,45.72,,9.25,4.23,5.29,,11.05,7.444444,15.488889,0.4826,7.666667,80.575211
US_WA_53031,2022-05-23,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24831,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-7,,98,,-12,3,3.89,8.26,,13.11,8.01,6.56,5.83,3.89,10.93,4.13,6.07,3.89,7.77,7.04,7.04,6.56,4.37,3.4,,,8.74,25.98,5.83,9.96,6.07,3.64,6.8,43.23,8.74,10.93,4.61,5.1,,11.872222,9.027778,15.4,0.0,7.738095,76.980685
US_WA_53031,2022-05-24,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,10,24841,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-11,,,,-15,4,,5.11,7.06,14.36,8.28,6.57,8.28,4.14,10.46,,5.6,,7.06,8.03,7.79,7.3,5.84,5.84,,3.41,11.68,25.8,6.33,7.06,,3.89,8.28,42.1,4.38,6.33,10.46,4.87,3.41,10.783333,8.933333,14.266667,0.0,7.746032,81.967695
US_WA_53031,2022-05-25,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24841,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-7,,,,-16,1,5.61,5.61,5.37,13.91,10.73,8.78,8.54,4.15,11.22,4.15,5.86,,8.54,10.49,6.1,5.12,4.15,,,3.66,12.44,21.47,6.34,8.05,4.88,5.86,6.34,44.64,6.34,3.66,7.32,3.9,,10.977778,9.383333,14.077778,0.423333,8.920635,88.311062
US_WA_53031,2022-05-26,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,8,24849,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-9,,,,-9,1,4.17,4.42,8.35,12.28,7.61,7.37,8.6,,8.35,,4.42,3.44,5.65,8.35,9.09,7.86,4.67,,4.67,3.68,7.12,23.33,9.58,7.61,5.16,,4.17,50.1,8.11,7.61,8.6,4.42,,11.25,8.827778,14.522222,0.0,8.230159,82.517447
US_WA_53031,2022-05-27,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,3,24852,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-4,,136,,-12,5,5.13,,4.87,15.12,7.43,8.46,5.38,,5.89,4.61,6.15,,5.13,12.3,5.38,7.18,5.89,,,3.84,9.74,23.83,8.71,8.46,5.13,4.87,5.89,48.95,,6.41,7.18,5.89,3.59,11.355556,9.533333,14.005556,5.249333,8.357143,81.698077
US_WA_53031,2022-05-28,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24852,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-6,,188,,-8,,4.45,4.45,4.7,11.13,10.14,7.91,6.43,3.96,11.87,4.45,4.7,4.2,5.69,11.87,4.95,8.65,3.71,4.7,7.42,3.46,9.4,21.02,5.93,9.4,5.44,3.71,7.91,46.73,5.19,6.92,5.69,8.16,4.2,10.627778,9.072222,13.355556,1.157111,7.015873,77.520496
US_WA_53031,2022-05-29,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24852,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,13,,,,-15,,,4.17,4.66,12.74,11.27,10.05,6.13,,8.58,4.66,4.41,3.43,4.9,11.52,7.11,4.9,6.37,6.37,5.15,5.15,8.82,31.61,10.05,8.33,5.88,,5.39,41.66,3.68,4.9,8.09,3.43,4.9,10.811111,9.322222,12.994444,1.778,7.746032,81.076262
US_WA_53031,2022-05-30,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24852,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-14,,,,-56,10,5.18,8.14,5.92,15.04,9.62,6.9,6.16,,11.59,3.94,6.41,3.45,7.89,12.08,4.93,6.9,3.94,6.66,3.45,3.94,8.63,30.33,5.92,10.85,4.68,3.7,7.64,42.66,6.9,9.12,6.66,6.41,,10.238889,8.133333,13.211111,0.225778,6.84127,78.516102
US_WA_53031,2022-05-31,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24857,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-11,,,,-10,2,6.43,3.96,9.4,13.36,7.67,8.66,7.17,,9.65,4.95,4.21,,4.95,6.68,5.44,5.94,5.44,3.96,,,10.14,23.5,7.17,5.69,5.69,4.95,8.66,46.76,6.68,6.68,6.93,4.7,5.2,11.288889,8.994444,15.183333,0.0,8.484127,84.618297
US_WA_53031,2022-06-01,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24862,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-8,,116,,-13,2,,6.17,3.7,13.08,5.92,8.89,4.94,,8.89,,5.18,,5.43,9.63,5.18,,,3.46,3.7,3.95,9.13,24.19,11.36,9.38,5.18,5.68,5.68,37.28,5.43,7.41,5.18,4.94,,13.811111,10.438889,18.455556,0.0,9.650794,77.666843
US_WA_53031,2022-06-02,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24867,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-3,,,,-10,1,3.37,6.27,6.75,16.39,9.64,7.95,7.95,,7.71,4.1,,,6.03,11.81,6.27,4.58,5.06,,6.03,5.79,12.29,23.14,6.03,11.09,7.95,6.51,6.75,49.17,5.79,7.71,7.71,4.1,5.06,13.311111,10.172222,18.194444,0.1905,11.063492,88.564757
US_WA_53031,2022-06-03,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24872,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-7,,105,,-5,3,,,5.12,14.14,7.8,7.56,6.34,5.12,9.75,3.66,,,5.61,12.43,,3.41,4.39,3.9,4.14,4.39,9.75,23.16,7.8,8.78,7.56,6.58,4.39,40.72,4.39,6.09,5.12,6.83,3.9,13.205556,10.194444,18.322222,1.495778,11.111111,88.419307
US_WA_53031,2022-06-04,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,6,24878,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-6,,118,,-7,,4.76,7.41,7.14,14.03,3.71,9.0,5.56,,8.47,6.62,,,8.47,13.23,5.56,5.56,4.76,6.62,4.76,3.97,6.88,22.49,9.53,7.14,,5.56,6.35,36.78,5.03,6.62,5.82,5.29,,12.588889,10.172222,16.305556,4.191,9.81746,83.848769
US_WA_53031,2022-06-05,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24878,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-2,,88,,-15,,4.48,5.23,6.47,11.95,8.96,7.47,9.21,,4.98,4.23,4.98,4.48,4.48,10.95,6.47,5.73,,3.98,5.23,3.73,6.97,21.91,8.46,5.48,5.23,3.73,11.7,39.08,5.23,5.97,7.97,5.48,,13.038889,10.45,15.816667,4.459111,10.944444,87.65076
US_WA_53031,2022-06-06,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,1,24879,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-12,,,,-12,2,,5.68,7.1,12.54,8.28,9.7,8.75,4.73,9.22,5.44,7.33,,6.15,13.96,4.02,5.68,4.97,3.55,5.91,3.55,8.28,24.36,8.99,8.04,5.44,,6.15,44.47,4.49,6.15,7.57,6.39,5.2,11.561111,9.166667,15.316667,2.6162,8.0,78.776159
US_WA_53031,2022-06-07,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,10,24889,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-3,,,,-11,3,3.4,,6.81,10.94,,6.81,8.03,,7.54,,5.35,,6.81,13.86,4.38,6.32,,,3.89,,8.27,25.54,8.76,9.73,4.13,4.86,8.51,39.89,,9.48,8.27,8.51,3.89,12.538889,8.566667,17.277778,0.0,8.634921,78.237251
US_WA_53031,2022-06-08,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24894,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-3,,,,-14,1,3.44,4.17,5.64,13.25,9.08,10.55,7.36,7.12,10.55,,3.44,3.68,7.12,12.51,5.15,5.15,3.68,,6.62,3.68,7.36,24.04,7.36,7.61,5.15,,6.87,42.44,6.87,8.83,3.44,6.38,4.66,14.138889,9.644444,17.888889,0.2286,8.912698,70.724977
US_WA_53031,2022-06-09,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,4,24898,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-9,,104,,-12,4,,3.23,7.37,11.98,8.06,6.22,10.6,,11.06,4.84,5.3,3.23,,11.98,4.15,6.22,4.61,,,3.69,7.37,25.34,9.45,7.37,,,5.76,47.45,,8.52,8.98,6.91,4.38,12.272222,10.372222,16.15,1.693333,9.634921,84.852986
US_WA_53031,2022-06-10,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,8,24906,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,1,3,127,,-8,3,,7.66,7.17,12.11,4.7,5.68,7.91,,8.9,8.16,4.7,,6.67,4.7,,6.43,5.19,5.19,4.7,3.46,4.94,24.96,8.4,6.18,5.93,4.2,8.9,41.27,,6.67,4.7,3.46,,12.45,10.211111,15.788889,12.389556,10.920635,91.991102
US_WA_53031,2022-06-11,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,7,24913,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-4,,163,,-10,,,6.58,5.27,14.22,8.95,11.59,6.58,,11.59,,3.95,3.95,7.9,7.64,3.69,5.27,3.95,,4.74,6.32,6.06,18.96,7.9,8.43,,4.74,3.95,48.98,4.48,8.43,7.9,4.74,4.21,13.133333,10.861111,15.994444,1.778,10.722222,85.611312
US_WA_53031,2022-06-12,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24913,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,13,,157,,-13,,,7.71,,14.4,8.74,4.63,7.46,,10.29,4.37,4.11,,5.66,7.71,5.66,3.86,4.63,,3.86,4.63,7.2,21.34,9.51,7.71,4.89,3.6,5.14,40.89,5.4,6.94,5.4,5.66,3.6,12.583333,10.722222,15.705556,0.127,7.97619,73.494733
US_WA_53031,2022-06-13,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24913,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-9,,,,-13,4,,3.46,5.76,13.14,9.91,14.06,4.61,3.46,8.3,,6.0,3.46,7.15,8.99,4.38,5.07,3.46,3.92,4.38,,4.61,21.44,11.07,6.0,,6.0,8.07,37.81,5.3,3.69,7.38,,3.23,11.755556,10.105556,13.711111,0.0254,7.238095,73.364679
US_WA_53031,2022-06-14,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24918,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-13,,,,-14,4,,7.97,6.76,10.62,5.07,7.72,6.04,3.38,9.41,6.28,7.72,,4.34,10.14,4.34,6.28,5.31,,5.31,6.04,10.38,25.59,5.07,6.04,4.83,4.83,6.76,39.83,,8.93,8.21,4.83,3.62,11.305556,9.316667,14.133333,0.479778,7.380952,76.755994
US_WA_53031,2022-06-15,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24923,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,-6,,,,-14,2,,3.66,3.66,14.89,7.32,8.54,7.57,,8.06,6.35,5.62,,5.13,11.96,5.86,5.62,4.15,4.15,3.66,6.1,9.77,26.61,6.84,9.03,4.15,7.32,6.1,46.87,5.37,9.28,6.1,5.86,6.1,11.494444,9.183333,14.716667,0.056444,7.444444,76.540348
US_WA_53031,2022-06-16,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,5,24928,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,3,,,,-8,2,4.71,,5.95,10.66,9.42,8.92,7.19,3.72,7.68,3.72,4.21,,8.43,9.42,3.72,4.46,,4.21,7.19,4.96,11.15,14.38,8.92,9.91,,5.21,4.71,40.9,4.96,5.95,7.19,4.96,,11.777778,9.744444,15.127778,1.439333,9.753968,87.990552
US_WA_53031,2022-06-17,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24928,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,3,,159,,-7,3,4.06,6.6,7.86,20.55,5.58,9.39,6.85,5.83,10.15,3.81,,,,7.1,5.58,7.1,,4.06,4.06,4.57,10.65,24.61,10.4,7.36,3.81,5.83,5.07,43.89,5.33,8.12,5.33,4.57,5.58,12.372222,9.633333,15.955556,0.889,9.507937,82.849962
US_WA_53031,2022-06-18,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24928,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,2,,160,,-2,,4.27,4.8,6.4,12.0,7.47,9.6,3.73,,9.07,3.73,5.33,,4.53,10.4,4.0,4.53,7.2,,4.8,4.8,6.13,23.74,6.13,5.87,4.8,,,40.54,5.87,3.73,8.27,4.27,,12.722222,10.85,15.516667,0.2794,8.904762,76.657848
US_WA_53031,2022-06-19,ChIJf6m50wc5jlQR4GaY1qTrc34,Q384737,geoId/53031,US,United States of America,WA,Washington,53031,Jefferson County,US,USA,2,,,,,0,24928,,,,,,,,,,,,,,31210,15304,15906,1976,2247,2360,2680,2816,4406,7442,5180,2103,1153701,47.84,-123.58,5655,81.371429,23,,212,,-16,,3.84,,6.39,15.04,5.89,7.66,8.35,3.71,9.85,4.86,4.07,4.15,4.38,11.03,5.26,3.77,,,3.98,3.93,7.96,18.29,8.23,7.69,,7.1,5.46,48.07,,7.0,8.34,6.4,,12.911111,10.461111,16.35,0.0,8.857143,76.448428
