location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CO_08051,2021-04-12,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1275,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-27,4.71,9.91,5.95,,4.96,6.45,,4.96,,5.7,12.39,,3.97,4.71,28.01,4.46,4.21,3.938889,-4.427778,12.288889,0.0,-12.777778,29.800125
US_CO_08051,2021-04-13,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1276,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-27,4.88,9.51,5.12,3.9,,4.63,,6.34,,3.9,18.05,6.1,,3.66,27.07,7.32,,2.011111,-3.516667,9.727778,0.0,-7.691358,53.338133
US_CO_08051,2021-04-14,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,9,0,1285,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-25,5.44,5.69,7.42,,4.45,3.46,,3.71,,4.7,13.11,5.44,4.2,4.2,27.7,6.18,4.2,2.816667,-1.444444,8.55,0.592667,-4.259259,68.108168
US_CO_08051,2021-04-15,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,3,0,1288,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-25,8.1,10.8,8.84,3.93,3.68,,3.68,3.93,,4.42,16.2,3.44,,3.44,29.21,,,2.033333,-2.244444,8.222222,0.550333,-5.351852,63.787879
US_CO_08051,2021-04-16,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,4,0,1292,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,-25,,-53,-24,7.97,5.84,4.25,,5.31,5.05,,5.05,,5.31,13.28,5.05,,,24.97,3.98,5.84,-1.827778,-4.855556,2.544444,3.979333,-5.734568,74.937528
US_CO_08051,2021-04-17,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,4,0,1296,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,-38,,-55,-37,6.12,5.78,7.82,,,,6.12,,,,12.92,,5.44,,25.5,,,-2.872222,-6.527778,2.455556,1.312333,-7.388889,72.719527
US_CO_08051,2021-04-18,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1298,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-45,-38,7.82,7.14,7.14,,,6.12,,,,,15.29,5.44,,,26.51,,,-2.016667,-8.522222,6.627778,0.254,-10.524691,54.418136
US_CO_08051,2021-04-19,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1299,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-29,,7.1,5.19,7.37,5.74,,,4.64,,4.37,15.84,3.82,4.37,,27.59,4.64,4.64,2.277778,-5.361111,9.794444,0.0,-10.024691,42.532247
US_CO_08051,2021-04-20,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,4,0,1303,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-31,6.35,8.01,10.49,,5.25,4.69,4.97,4.42,,4.42,15.46,,4.14,,26.78,,3.87,-2.061111,-9.544444,8.383333,2.370667,-8.969136,61.643489
US_CO_08051,2021-04-21,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1303,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-27,7.68,8.23,7.41,3.84,4.39,7.41,,,,,12.62,,,6.03,24.13,,5.49,0.144444,-6.294444,8.188889,0.145143,-9.32716,53.154323
US_CO_08051,2021-04-22,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,4,0,1307,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-30,6.42,5.59,5.31,3.91,,,,,,3.91,11.45,,,5.31,21.23,,4.19,2.305556,-3.911111,9.016667,0.036286,-6.91358,54.060436
US_CO_08051,2021-04-23,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1307,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,-26,,-30,-34,,7.14,6.85,,,5.06,,5.36,,5.36,12.21,4.46,,,27.98,,,1.211111,-2.95,6.95,2.159,-3.969136,70.45892
US_CO_08051,2021-04-24,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,3,0,1310,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,-26,,-32,-38,5.68,8.52,8.16,,,,,,,,12.78,,,,24.84,,,3.388889,-4.25,12.961111,0.22225,-9.018519,42.215328
US_CO_08051,2021-04-25,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1312,6,,,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-18,-42,6.35,6.35,7.62,,,,,,,,11.75,,6.03,6.35,22.54,,7.62,9.466667,1.755556,16.816667,0.0,-9.283951,28.161392
US_CO_08051,2021-04-26,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1312,6,,4182,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-27,5.9,8.36,5.9,,5.16,4.67,,6.15,,,13.77,3.69,4.92,5.9,23.85,5.9,,9.25,3.016667,14.994444,0.0,-14.259259,20.134182
US_CO_08051,2021-04-27,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,5,0,1317,6,3,4185,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-29,8.36,8.12,6.69,,6.93,6.21,,5.25,,3.82,11.94,,3.58,5.73,24.36,5.25,4.54,4.95,0.194444,12.122222,0.084667,-7.82716,41.207544
US_CO_08051,2021-04-28,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1317,6,28,4213,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-27,5.65,7.62,5.9,,4.92,5.41,,,3.69,,16.96,3.44,3.69,,29.99,,5.16,1.933333,-2.777778,9.166667,0.592667,-2.950617,71.104637
US_CO_08051,2021-04-29,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,4,0,1321,6,14,4227,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-27,3.82,8.16,5.35,,3.82,3.57,,,,4.08,15.29,6.63,4.59,,20.64,,6.63,5.466667,-2.3,16.461111,0.1016,-6.271605,44.334303
US_CO_08051,2021-04-30,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1322,6,21,4248,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-16,-28,7.62,,6.81,,,4.9,,4.9,,,11.16,,,,22.6,4.36,4.08,10.083333,0.461111,20.227778,0.0,-6.950617,30.51605
US_CO_08051,2021-05-01,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1324,6,57,4305,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,-19,,-4,-32,,11.04,6.02,,,5.02,,,,,10.38,,,6.02,22.76,,6.02,12.705556,3.022222,21.344444,0.0,-6.450617,26.844053
US_CO_08051,2021-05-02,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1324,6,0,4305,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-18,-43,4.89,8.86,7.33,,,7.03,,,,5.2,12.53,,,,26.58,4.58,6.72,10.727778,2.966667,19.072222,0.0,-5.314815,34.980611
US_CO_08051,2021-05-03,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1324,6,191,4496,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-29,3.49,7.45,6.98,3.72,3.72,3.72,,5.58,,4.65,12.33,3.72,4.89,4.89,22.34,,,3.088889,-0.205556,10.238889,1.566333,0.216049,82.311248
US_CO_08051,2021-05-04,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1326,6,2,4498,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-25,4.58,7.47,4.82,6.74,3.85,3.85,,4.33,,5.54,12.52,,5.06,,26.01,,3.85,2.711111,-0.961111,9.538889,4.100286,-1.481481,75.592569
US_CO_08051,2021-05-05,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1327,6,23,4521,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-25,5.71,7.78,,,7.0,4.93,4.41,4.15,,,16.86,3.89,3.89,3.89,26.46,6.23,3.89,6.709877,0.290123,14.395062,0.508,-3.527778,50.763927
US_CO_08051,2021-05-06,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1328,6,26,4547,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-29,,5.27,5.54,5.01,,3.69,,4.22,,4.75,13.45,5.27,4.22,5.54,22.67,,5.8,9.222222,-0.166667,20.382716,0.0,-7.555556,30.373055
US_CO_08051,2021-05-07,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1329,6,14,4561,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-3,-30,4.34,7.6,,,,4.88,,4.07,,,7.87,3.8,5.16,4.07,18.99,,,12.222222,2.388889,20.623457,0.0,-7.618056,25.085277
US_CO_08051,2021-05-08,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1331,6,146,4707,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-19,-30,6.38,9.73,,,,,,,,,13.76,5.71,,5.03,20.47,,5.37,10.234568,2.419753,19.049383,0.0,-5.451389,34.354822
US_CO_08051,2021-05-09,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1332,6,47,4754,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-18,-45,,7.87,6.84,,,,,,,,10.26,,7.18,8.55,23.94,,9.58,5.364198,-2.080247,13.314815,0.127,-7.465278,40.587349
US_CO_08051,2021-05-10,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1333,6,36,4790,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-32,,10.53,5.79,5.0,6.05,3.95,4.21,,,,16.84,5.0,,,23.43,5.0,5.53,3.95679,-1.592593,9.709877,0.084667,-3.111111,61.708427
US_CO_08051,2021-05-11,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1333,6,27,4817,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-33,5.17,8.53,8.27,,6.46,6.46,,4.39,,,11.89,4.65,,,25.84,,4.39,2.37037,-1.864198,8.641975,2.116667,-3.201389,68.112542
US_CO_08051,2021-05-12,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1334,6,8,4825,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-33,,8.66,4.19,,5.59,5.31,,5.03,,,10.34,4.19,,,29.61,,,4.790123,-3.12963,15.104938,0.451556,-7.201389,43.176032
US_CO_08051,2021-05-13,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1336,6,15,4840,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-34,,5.88,,,,10.37,,5.61,4.2,,14.57,,5.04,,24.94,,5.04,8.814815,-1.697531,18.882716,0.0,-7.944444,30.736184
US_CO_08051,2021-05-14,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1338,6,30,4870,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-7,-35,7.26,6.1,6.39,4.07,4.36,6.68,,,,,13.36,5.81,,4.07,22.07,4.65,,11.882716,1.660494,20.450617,0.0,-8.020833,25.224111
US_CO_08051,2021-05-15,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,5,0,1343,6,77,4947,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,-17,,9,-40,7.49,7.85,6.78,,,,,,,,9.63,,,,27.83,,,11.932099,2.222222,20.518519,0.0,-5.472222,30.798741
US_CO_08051,2021-05-16,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1344,6,230,5177,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,15,-39,,6.27,7.25,6.6,,7.58,,,,,12.86,,,,26.05,5.28,,12.561728,3.709877,20.277778,0.0,-3.097222,35.904128
US_CO_08051,2021-05-17,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1345,6,0,5177,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-35,4.32,6.61,6.36,3.81,3.56,3.56,4.58,4.83,,,13.73,3.81,,4.32,24.41,5.59,4.07,9.734568,4.858025,17.611111,0.042333,0.020833,54.465518
US_CO_08051,2021-05-18,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1346,6,42,5219,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-30,4.34,9.44,6.89,5.1,7.4,,,,,4.59,16.58,,3.57,4.08,23.47,4.08,4.08,6.493827,2.833333,13.709877,2.836333,1.638889,73.212271
US_CO_08051,2021-05-19,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1346,6,49,5268,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-30,5.56,10.06,5.56,,3.71,4.76,,6.09,,,13.5,5.03,3.71,3.97,19.85,,5.56,9.049383,1.981481,19.623457,1.354667,0.798611,56.871592
US_CO_08051,2021-05-20,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1347,6,31,5299,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-33,,9.36,5.23,,,,,4.68,3.85,,10.74,,,5.51,24.78,,,11.961111,5.027778,19.127778,0.592667,-0.58642,44.225436
US_CO_08051,2021-05-21,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1348,6,0,5299,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,-7,-31,4.31,5.65,3.77,,,4.04,,,5.92,,18.03,,,,21.8,,,11.988889,6.183333,18.322222,0.0,-3.271605,35.953577
US_CO_08051,2021-05-22,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1349,6,54,5353,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,-13,,0,-40,,8.06,,,5.37,,,,,,12.76,7.05,,,26.2,,7.72,10.261111,4.466667,18.088889,0.211667,0.12963,51.343429
US_CO_08051,2021-05-23,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1349,6,169,5522,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,20,-42,,4.95,6.49,,5.25,,,,,,18.23,7.73,,,32.14,5.25,,8.277778,2.816667,14.744444,0.762,-3.080247,47.765975
US_CO_08051,2021-05-24,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1349,6,7,5529,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-32,4.54,5.88,5.34,,,,,3.74,6.14,5.34,15.23,4.54,,,24.84,,7.21,6.672222,-1.583333,15.244444,0.0,-13.709877,23.077294
US_CO_08051,2021-05-25,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1350,6,16,5545,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-31,4.1,6.84,4.65,5.2,6.02,4.1,4.65,4.38,,4.65,10.4,4.1,4.38,,26.26,3.83,,9.155556,0.061111,17.577778,0.0,-9.617284,27.142735
US_CO_08051,2021-05-26,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1350,6,24,5569,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-32,4.04,9.69,8.61,4.84,6.19,,,4.04,,4.3,10.49,,3.77,3.77,28.25,,5.38,11.311111,2.622222,18.111111,0.0,-6.771605,28.072076
US_CO_08051,2021-05-27,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1350,6,16,5585,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-31,,6.79,5.09,,,4.24,,,,,11.31,,5.94,,28.56,5.09,6.22,10.822222,2.75,18.75,0.0,-7.925926,28.243355
US_CO_08051,2021-05-28,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,-1,0,1349,6,19,5604,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-34,,10.11,6.93,4.33,,6.93,4.33,,,,12.13,4.04,6.06,,22.52,7.51,,12.294444,2.911111,21.283333,0.0,-8.790123,22.853384
US_CO_08051,2021-05-29,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1349,6,119,5723,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-34,6.26,9.09,5.01,,5.01,,,,,,12.84,,5.64,,20.99,,,13.0,3.611111,21.183333,0.0,-6.351852,26.394809
US_CO_08051,2021-05-30,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1351,6,12,5735,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-36,,6.46,4.21,,4.21,5.05,3.93,,,,13.19,,4.77,,26.1,4.77,5.61,11.377778,4.772222,19.027778,0.0,0.135802,48.865937
US_CO_08051,2021-05-31,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1352,6,0,5735,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-65,4.49,8.71,5.28,,4.22,,,,,,13.19,,4.22,,29.03,4.49,5.28,7.9,3.216667,14.566667,0.550333,1.716049,69.54324
US_CO_08051,2021-06-01,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,-1,0,1351,6,10,5745,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-33,4.66,10.1,4.66,3.88,7.25,4.66,,,4.92,4.14,11.66,5.18,,,28.49,5.18,7.51,8.633333,1.627778,17.572222,0.217714,-0.166667,57.467901
US_CO_08051,2021-06-02,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1351,6,5,5750,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-33,7.53,11.17,5.71,4.16,4.93,,,5.71,3.64,5.2,20.0,,5.2,,22.08,5.2,,11.572222,3.033333,19.85,0.0,-0.753086,45.386655
US_CO_08051,2021-06-03,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,2,0,1353,6,10,5760,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-33,6.36,10.06,7.42,4.24,,5.3,,3.71,,,13.51,5.3,6.09,,26.22,4.77,,13.655556,5.366667,22.894444,0.0,0.333333,42.016763
US_CO_08051,2021-06-04,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,0,0,1353,6,23,5783,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-31,,9.49,,,4.34,,,4.07,,,17.08,,5.69,,20.06,5.15,5.69,16.027778,6.388889,26.083333,0.0,0.08642,35.369097
US_CO_08051,2021-06-05,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,1,0,1354,6,0,5783,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-31,,10.04,7.0,,5.17,7.91,,,6.69,,12.17,,4.87,,21.6,,,17.555556,8.944444,25.761111,0.544286,0.395062,32.904078
US_CO_08051,2021-06-06,ChIJobWkQaxrQIcRyBHlBMbqZRM,Q127979,geoId/08051,US,United States of America,CO,Colorado,08051,Gunnison County,US,USA,2,4,0,1358,6,90,5873,16863,9124,7739,1511,2207,3502,2351,2113,1971,1939,933,336,416905,38.67,-107.01,8443,80.666667,,,,-34,,7.76,5.54,,,6.65,,4.99,3.88,4.71,13.58,,,3.88,24.38,3.88,,15.088889,8.7,23.966667,0.931333,2.858025,45.230606
