location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21043,2022-05-08,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,8650,107,4,13229,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-1,,12.34,7.16,10.35,12.34,11.14,25.07,8.36,29.85,7.16,12.866667,7.772222,19.483333,0.677333,,8.261111,74.087236
US_KY_21043,2022-05-09,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,25,0,8675,107,0,13229,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,23,,3,8.62,15.58,9.95,12.27,9.28,12.6,23.21,8.62,42.44,7.29,15.572222,8.211111,24.833333,0.0,,8.5,62.928587
US_KY_21043,2022-05-10,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,8675,107,2,13231,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,33,,7,,16.68,10.47,11.78,9.49,10.79,22.57,8.83,41.54,8.83,18.572222,8.5,28.088889,0.0,,9.116667,54.552973
US_KY_21043,2022-05-11,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,8675,107,0,13231,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,31,19,2,,21.82,11.41,6.71,14.1,6.04,30.88,12.08,33.9,13.43,20.161111,10.661111,28.877778,0.0,,10.327778,53.472966
US_KY_21043,2022-05-12,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,8675,107,0,13231,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,40,35,7,6.86,15.69,10.79,11.77,10.13,9.8,21.57,9.15,41.83,12.42,19.666667,9.75,28.455556,0.0,,9.888889,53.641275
US_KY_21043,2022-05-13,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,0,0,8675,107,0,13231,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,45,41,2,5.02,19.76,9.38,9.71,12.39,6.7,18.08,11.05,31.14,12.72,21.372222,12.5,27.972222,0.0,,13.9,62.642304
US_KY_21043,2022-05-14,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,4,13235,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,6,8.63,21.77,12.76,7.88,9.76,6.0,23.27,8.26,34.15,10.13,20.477778,14.25,27.638889,1.2065,,15.8,74.703822
US_KY_21043,2022-05-15,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13237,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,1,7.23,19.4,12.55,11.79,11.41,7.61,24.35,10.27,36.91,15.6,20.777778,14.155556,28.233333,0.09525,,15.755556,73.089494
US_KY_21043,2022-05-16,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,1,13238,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,22,,1,6.3,16.58,10.28,16.58,13.93,9.29,29.51,8.95,39.46,11.94,19.122222,14.683333,26.172222,3.6195,,14.222222,73.452198
US_KY_21043,2022-05-17,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,1,13239,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,30,,-3,11.7,21.2,9.14,11.33,6.95,9.14,26.32,11.33,33.26,13.89,19.333333,11.944444,26.8,0.0,,9.744444,54.264279
US_KY_21043,2022-05-18,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13239,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,28,20,0,,22.81,8.83,12.14,13.24,6.62,29.43,14.35,43.77,14.35,18.544444,11.233333,26.744444,0.3175,,11.761111,65.117713
US_KY_21043,2022-05-19,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,1,13240,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,25,31,5,6.32,24.16,9.29,15.61,13.38,8.18,34.93,8.92,29.73,12.26,21.083333,14.238889,28.383333,4.318,,17.055556,78.036096
US_KY_21043,2022-05-20,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,4,13244,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,32,37,5,6.8,23.28,8.24,11.46,11.46,11.1,31.16,10.39,35.45,12.54,24.372222,17.611111,31.822222,0.6096,,18.016667,67.830709
US_KY_21043,2022-05-21,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13246,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,21,11.83,20.11,,11.04,7.89,10.65,25.24,9.86,37.08,10.65,25.766667,19.311111,31.672222,0.0,,17.55,60.698355
US_KY_21043,2022-05-22,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13248,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-8,7.47,20.55,,11.58,15.69,8.22,32.88,12.33,32.5,14.57,21.15,17.577778,26.572222,0.127,,17.583333,80.494171
US_KY_21043,2022-05-23,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13250,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,26,17,1,,18.5,9.08,12.78,13.45,9.08,35.98,11.1,33.96,9.42,15.405556,12.694444,21.766667,0.1905,,13.077778,86.274231
US_KY_21043,2022-05-24,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13252,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,,9,7.32,22.34,5.86,13.18,6.23,6.96,26.0,11.72,31.13,15.75,15.283333,11.838889,20.672222,2.503714,,13.277778,88.161247
US_KY_21043,2022-05-25,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13252,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,34,36,2,5.51,21.29,,6.24,13.21,8.07,30.1,11.01,39.27,16.52,20.811111,14.855556,29.327778,0.0,,16.833333,78.099306
US_KY_21043,2022-05-26,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,3,13255,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,33,49,6,,13.44,10.37,11.52,10.75,9.6,23.42,8.83,38.77,11.9,21.433333,17.611111,27.394444,0.381,,17.077778,76.313462
US_KY_21043,2022-05-27,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13255,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,38,47,-9,7.53,15.82,6.78,10.93,12.05,11.3,32.4,9.42,34.66,11.68,17.616667,15.238889,22.677778,12.8905,,16.055556,90.634419
US_KY_21043,2022-05-28,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13255,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,64,,3,,23.14,,8.68,10.74,9.09,21.89,9.5,38.83,10.74,17.044444,14.277778,22.25,4.953,,14.761111,86.491005
US_KY_21043,2022-05-29,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13255,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,0,6.09,19.1,,12.19,13.41,6.91,25.19,10.16,39.41,8.13,19.277778,12.294444,28.366667,0.2032,,15.027778,76.451893
US_KY_21043,2022-05-30,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13255,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-55,5.76,18.83,7.69,10.76,8.84,9.61,24.59,18.83,43.81,19.21,23.172222,14.233333,31.15,0.0,,16.777778,67.481329
US_KY_21043,2022-05-31,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,7,13262,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,42,,-7,,25.59,7.53,13.93,15.43,8.66,34.62,19.19,45.54,13.55,24.966667,17.116667,31.577778,0.0,,18.594444,67.936775
US_KY_21043,2022-06-01,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13262,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,33,41,-4,5.69,15.92,10.99,12.51,10.62,9.1,32.6,12.13,47.39,13.27,24.938889,18.111111,31.616667,0.0,,19.388889,71.445231
US_KY_21043,2022-06-02,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,1,13263,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,31,28,-3,5.25,22.12,9.0,10.12,13.12,7.12,26.62,14.62,43.49,17.25,23.144444,19.0,29.6,0.127,,19.4,79.654916
US_KY_21043,2022-06-03,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13263,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,35,28,-8,7.03,17.19,6.64,9.38,9.38,7.03,28.91,14.45,40.24,15.63,19.677778,14.294444,26.494444,0.536222,,14.511111,72.363884
US_KY_21043,2022-06-04,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13265,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,33,,3,7.03,18.19,7.44,11.16,9.09,9.51,22.73,12.81,28.93,13.23,19.088889,10.483333,27.516667,0.0,,10.644444,58.417843
US_KY_21043,2022-06-05,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,3,13268,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,1,,18.86,,12.18,14.14,,25.15,11.39,33.79,14.14,20.222222,11.038889,28.6,0.0,,11.572222,57.771094
US_KY_21043,2022-06-06,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13268,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,21,28,-12,7.54,22.25,6.79,16.22,11.69,10.56,32.44,11.31,39.6,14.71,21.861111,13.772222,29.0,0.0,,13.916667,61.015442
US_KY_21043,2022-06-07,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13268,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,,-8,7.13,18.02,7.13,13.52,13.89,6.01,27.41,13.89,40.18,11.26,21.955556,17.494444,27.994444,7.0485,,18.322222,80.419829
US_KY_21043,2022-06-08,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,1,13269,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,22,34,-9,6.58,13.93,8.52,10.84,11.22,12.77,21.67,15.1,34.83,10.45,23.361111,18.155556,29.761111,1.185333,,19.538889,79.317058
US_KY_21043,2022-06-09,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13271,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,31,47,-8,,18.06,9.21,11.06,13.27,9.58,22.85,15.48,40.54,14.38,20.205556,15.455556,27.088889,5.207,,15.794444,75.927997
US_KY_21043,2022-06-10,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13271,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,23,30,-6,8.3,13.96,,12.07,14.34,9.43,28.3,6.04,35.47,12.83,18.15,12.783333,24.683333,0.3175,,13.611111,75.017116
US_KY_21043,2022-06-11,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,3,13274,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,11,5.99,15.57,10.78,8.78,11.58,,21.96,7.58,41.52,6.79,18.605556,14.072222,25.511111,3.683,,15.577778,82.6213
US_KY_21043,2022-06-12,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,1,13275,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,1,8.51,18.96,6.58,10.83,12.38,9.67,21.28,14.32,34.44,14.7,22.567901,16.82716,28.839506,1.4224,,18.635802,78.848451
US_KY_21043,2022-06-13,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13275,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,22,,-11,5.75,18.0,9.57,11.11,11.87,9.57,32.94,17.62,37.92,11.87,26.644444,20.644444,33.166667,0.3556,,22.583333,78.861019
US_KY_21043,2022-06-14,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13275,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,35,,-9,8.74,15.2,6.08,6.84,11.78,9.12,33.82,12.92,44.46,13.3,27.333333,21.839506,33.635802,2.6924,,22.493827,74.998874
US_KY_21043,2022-06-15,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,2,13277,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,25,33,-11,,10.35,7.17,8.36,15.13,7.56,25.48,11.94,38.62,11.55,29.05,22.244444,34.305556,0.0,,23.494444,72.136669
US_KY_21043,2022-06-16,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,10,13287,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,19,44,-4,,18.0,6.13,14.17,14.17,13.41,31.03,11.49,39.84,8.43,28.677778,22.883333,34.266667,0.0,,22.833333,70.82334
US_KY_21043,2022-06-17,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13287,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,35,51,-8,,16.64,5.8,9.67,9.67,8.13,28.25,12.77,37.54,13.93,26.705556,21.138889,32.333333,0.0,,21.927778,75.312196
US_KY_21043,2022-06-18,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13287,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,39,,16,,11.88,,8.06,7.22,8.06,22.92,15.28,30.99,11.46,21.427778,17.072222,27.677778,1.4732,,13.511111,60.881221
US_KY_21043,2022-06-19,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13287,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,3,,14.38,6.27,9.35,5.91,7.39,28.12,8.74,39.77,12.09,17.422222,9.127778,25.05,0.0,,7.533333,52.467154
US_KY_21043,2022-06-20,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13287,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,22,,-15,9.37,20.23,,8.84,14.2,6.26,30.39,5.75,40.97,12.94,18.755556,10.383333,26.577778,0.0,,11.166667,61.933361
US_KY_21043,2022-06-21,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13287,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,32,,-9,,15.8,11.36,9.48,11.62,13.64,32.13,14.36,45.16,15.24,22.355556,11.772222,32.922222,0.0,,14.544444,61.700366
US_KY_21043,2022-06-22,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13287,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,26,44,-12,7.42,16.44,10.51,6.4,13.84,9.29,31.55,10.81,45.29,13.06,25.705556,15.75,34.561111,0.0,,18.555556,65.561342
US_KY_21043,2022-06-23,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,6,13293,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,26,46,-9,,17.96,7.86,10.77,11.88,9.37,29.14,12.79,43.91,12.34,24.516667,17.955556,32.461111,0.4572,,18.272222,68.388481
US_KY_21043,2022-06-24,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13293,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,32,-9,6.19,12.71,5.86,,10.32,10.4,26.1,12.17,29.76,8.65,23.611111,15.755556,31.016667,0.0,,15.522222,60.744245
US_KY_21043,2022-06-25,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13293,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,9,6.03,16.49,9.77,8.31,16.24,9.72,19.56,10.94,31.97,10.33,22.727778,15.494444,31.872222,0.0,,16.688889,69.275156
US_KY_21043,2022-06-26,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13293,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,6,6.64,16.76,8.09,6.52,13.41,,26.44,12.66,33.64,9.82,24.277778,19.524691,31.462963,9.990667,,21.123457,83.06406
US_KY_21043,2022-06-27,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13293,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,26,,-9,7.19,14.93,9.47,8.22,10.43,,28.87,9.07,29.41,12.35,22.944444,18.711111,27.944444,8.678333,,16.133333,65.941132
US_KY_21043,2022-06-28,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13293,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,32,,-9,,15.93,8.17,10.06,12.44,12.37,21.5,12.49,39.57,10.79,19.744444,12.433333,26.9,1.326444,,11.75,60.325127
US_KY_21043,2022-06-29,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13293,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,32,-11,,12.44,,9.51,11.31,10.07,30.55,10.26,35.13,11.38,19.822222,12.305556,29.038889,0.0,,12.987654,63.5571
US_KY_21043,2022-06-30,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,7,13300,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,37,44,-12,6.03,17.25,8.11,12.26,7.76,8.6,30.08,7.21,38.9,7.67,23.933333,15.216667,32.705556,0.0,,15.633333,60.582832
US_KY_21043,2022-07-01,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13300,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,56,54,-13,8.04,16.79,6.29,10.15,12.37,9.84,28.62,10.75,33.5,11.29,26.477778,19.316667,32.594444,0.0,,20.566667,70.318194
US_KY_21043,2022-07-02,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13300,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-5,7.67,14.6,,6.89,6.55,9.33,21.99,12.24,31.99,10.85,25.122222,21.027778,31.1,3.1115,,21.65,81.326456
US_KY_21043,2022-07-03,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13300,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,,-5,,12.98,6.71,6.96,6.64,7.69,21.4,14.19,42.72,11.87,23.394444,19.561111,29.772222,7.366,,19.444444,79.103994
US_KY_21043,2022-07-04,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13300,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,,20,-59,,13.35,,8.69,7.13,,24.42,18.38,46.07,11.6,24.166667,16.9,32.038889,0.3302,,18.405556,70.424031
US_KY_21043,2022-07-05,ChIJQyHopBQvRIgRgSInOmz7s9Y,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2,,,,,0,13300,27214,13475,13739,3423,3411,3395,2980,3490,3709,3434,2286,1086,1846509,38.33,-83.05,1067,75.285714,,27,,-19,6.63,15.79,8.27,6.62,9.05,6.94,22.16,12.8,40.86,11.01,24.883333,19.772222,31.25,0.0,,21.709877,82.177451
