location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18129,2021-12-15,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,13,0,4291,45,0,11499,0,0,0,1,0,0,3,2,4,2,14,75,236,325,109,624,669,626,630,545,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,2071,2177,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-11,3,,,8.24,15.05,5.73,5.73,24.37,,34.76,5.38,15.6,12.972222,18.65,0.036286,,7.483333,58.843927
US_IN_18129,2021-12-16,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,16,0,4307,45,7,11506,0,0,3,2,2,0,4,0,3,1,14,75,239,327,111,624,673,626,633,546,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,8,2079,2185,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-13,4,,7.6,8.33,9.05,8.69,7.6,20.63,6.15,28.96,7.24,15.077778,8.494444,18.372222,4.209143,,11.094444,77.178321
US_IN_18129,2021-12-17,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,9,0,4316,45,12,11518,1,0,0,0,0,2,1,3,1,1,15,75,239,327,111,626,674,629,634,547,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,2083,2190,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-17,5,5.42,7.94,7.58,10.83,8.66,5.05,24.19,5.78,25.63,,4.716667,2.633333,9.183333,8.551333,,2.661111,86.578708
US_IN_18129,2021-12-18,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,9,0,4325,45,0,11518,0,1,2,0,0,1,2,2,1,0,15,76,241,327,111,627,676,631,635,547,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,2087,2195,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-17,,,10.52,8.33,14.47,11.4,,20.17,,25.87,7.02,7.433333,3.694444,12.9,19.558,,6.433333,93.415578
US_IN_18129,2021-12-19,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,9,0,4334,45,10,11528,0,1,0,2,0,0,1,0,1,2,15,77,241,329,111,627,677,631,636,549,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,2090,2201,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-12,,9.69,8.0,9.26,11.79,6.74,,23.16,,34.53,,2.688889,-0.644444,6.888889,1.2192,,-0.761111,78.10026
US_IN_18129,2021-12-20,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,22,0,4356,45,1,11529,0,2,2,1,0,2,1,4,3,5,15,79,243,330,111,629,678,635,639,554,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,12,2100,2213,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-20,5,6.92,7.69,6.15,11.92,9.23,,24.22,,34.22,7.3,0.1,-5.088889,6.522222,0.2032,,-2.683333,81.595501
US_IN_18129,2021-12-21,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,24,0,4380,45,4,11533,1,1,1,1,0,3,5,5,3,2,16,80,244,331,111,632,683,640,642,556,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,10,2114,2223,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-23,5,7.47,13.37,6.69,9.83,9.44,,19.67,7.08,35.8,,1.461111,-4.077778,9.811111,0.0254,,-1.661111,79.799148
US_IN_18129,2021-12-22,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,13,0,4393,45,6,11539,0,0,0,0,1,1,4,3,1,2,16,80,244,331,112,633,687,643,643,558,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,2121,2229,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-28,7,6.44,12.48,,14.9,8.46,7.25,28.19,,36.64,8.46,2.111111,-2.388889,6.616667,0.0,,-5.027778,59.347176
US_IN_18129,2021-12-23,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,12,0,4405,45,11,11550,0,0,0,1,0,2,2,2,4,0,16,80,244,332,112,635,689,645,647,558,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,6,2127,2235,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-46,9,,,,13.74,,,23.5,7.09,40.79,6.65,3.533333,-3.216667,13.4,0.0,,-2.883333,62.928351
US_IN_18129,2021-12-24,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,7,0,4412,45,0,11550,0,0,3,0,1,0,0,0,2,1,16,80,247,332,113,635,689,645,649,559,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,2131,2238,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-70,18,,9.59,7.76,15.06,,,22.83,,40.63,7.3,12.827778,10.15,16.866667,0.0,,6.638889,66.310568
US_IN_18129,2021-12-25,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,5,0,4417,45,0,11550,0,0,0,0,0,1,1,1,0,1,16,80,247,332,113,636,690,646,649,560,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,2134,2240,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-60,,,11.17,,16.09,,,26.81,,29.94,6.7,18.697531,12.753086,22.518519,0.0508,,13.314815,71.013836
US_IN_18129,2021-12-26,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,13,0,4430,45,0,11550,0,0,0,1,0,2,3,3,2,2,16,80,247,333,113,638,693,649,651,562,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,2141,2246,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-26,,,10.04,,16.32,,7.53,25.53,,33.48,6.7,9.41358,5.253086,13.475309,0.0,,7.481481,87.800377
US_IN_18129,2021-12-27,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,21,0,4451,45,4,11554,0,0,1,0,0,1,4,2,8,4,16,80,248,333,113,639,697,651,659,566,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,9,2153,2255,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-44,11,6.96,9.41,,21.28,6.96,,25.78,7.37,36.83,,17.080247,10.055556,21.864198,0.0,,13.41358,79.03541
US_IN_18129,2021-12-28,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,29,1,4480,46,0,11554,0,2,0,1,1,6,3,3,7,6,16,82,248,334,114,645,700,654,666,572,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,13,2169,2268,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-41,12,8.27,11.42,8.67,16.15,8.67,5.91,22.06,,37.42,,10.944444,7.155556,18.572222,3.664857,,7.272222,78.157533
US_IN_18129,2021-12-29,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,29,0,4509,46,4,11558,1,1,0,2,0,7,4,6,2,4,17,83,248,336,114,652,704,660,668,576,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,17,2181,2285,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-40,12,6.45,9.67,7.25,18.13,8.86,6.85,22.16,,35.05,,9.294444,4.961111,14.488889,10.668,,8.016667,91.752369
US_IN_18129,2021-12-30,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,30,0,4539,46,13,11571,1,0,0,0,0,8,4,10,4,2,18,83,248,336,114,660,708,670,672,578,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,16,2195,2301,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-43,12,7.93,7.51,6.68,10.44,10.02,10.02,25.47,6.68,33.4,8.35,7.872222,5.944444,11.077778,2.116667,,7.144444,95.215088
US_IN_18129,2021-12-31,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,14,0,4553,46,0,11571,0,0,3,2,1,1,5,1,1,0,18,83,251,338,115,661,713,671,673,578,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,10,2199,2311,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-59,16,6.25,8.34,,17.51,7.5,8.34,25.43,6.67,37.94,9.59,11.705556,7.561111,19.138889,0.0635,,10.266667,90.945364
US_IN_18129,2022-01-01,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,11,0,4564,46,0,11571,0,0,1,0,2,2,2,2,1,1,18,83,252,338,117,663,715,673,674,579,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,5,2205,2316,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-39,,,13.11,8.6,17.61,,6.14,24.17,6.14,40.55,,14.288889,9.738889,18.388889,20.791714,,13.394444,94.404781
US_IN_18129,2022-01-02,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,30,0,4594,46,0,11571,1,0,3,1,0,5,6,5,5,2,19,83,255,339,117,668,721,678,679,581,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,16,2219,2332,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-13,,8.65,9.06,,20.17,13.59,7.0,22.64,7.0,35.82,,2.972222,-1.166667,12.677778,29.355143,,1.572222,90.543621
US_IN_18129,2022-01-03,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,46,0,4640,46,0,11571,0,0,2,1,1,11,9,6,9,5,19,83,257,340,118,679,730,684,688,586,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,25,2240,2357,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-31,11,,7.87,7.12,23.99,9.75,,23.62,,36.36,6.37,-1.75,-3.816667,2.194444,0.2286,,-5.361111,76.409086
US_IN_18129,2022-01-04,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,57,0,4697,46,19,11590,0,2,4,1,2,14,8,14,2,4,19,85,261,341,120,693,738,698,690,590,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,28,2269,2385,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-21,7,9.04,8.66,8.29,20.72,9.42,9.79,35.79,,35.79,6.4,-1.194444,-4.855556,5.816667,0.0,,-4.272222,79.661772
US_IN_18129,2022-01-05,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,51,0,4748,46,9,11599,0,0,2,0,1,13,4,5,10,9,19,85,263,341,121,706,742,703,700,599,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,23,28,2292,2413,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-21,8,7.17,7.89,7.89,20.43,8.6,8.25,35.49,,32.27,,4.311111,-0.711111,6.127778,0.0,,-2.716667,60.430201
US_IN_18129,2022-01-06,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,39,0,4787,46,0,11599,0,0,0,1,0,12,8,10,5,2,19,85,263,342,121,718,750,713,705,601,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,19,2312,2432,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-21,12,,9.9,4.95,17.49,9.57,9.9,22.11,6.93,33.0,10.56,-5.083333,-8.711111,2.566667,0.6604,,-10.811111,64.353418
US_IN_18129,2022-01-07,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,50,0,4837,46,15,11614,1,2,3,3,2,9,8,7,4,9,20,87,266,345,123,727,758,720,709,610,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,27,23,2339,2455,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,-7,-32,14,7.2,11.74,,21.22,7.96,,20.84,6.44,39.4,9.09,-11.027778,-15.144444,-6.116667,0.3556,30.48,-16.205556,65.861929
US_IN_18129,2022-01-08,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,35,0,4872,46,20,11634,0,0,0,1,4,8,2,7,4,7,20,87,266,346,127,735,760,727,713,617,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,20,2354,2475,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-13,,7.07,12.9,,17.48,6.24,6.66,17.89,9.15,37.03,,-5.672222,-12.25,3.761111,1.052286,30.48,-9.844444,72.523924
US_IN_18129,2022-01-09,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,35,0,4907,46,6,11640,0,1,4,2,1,7,7,2,7,1,20,88,270,348,128,742,767,729,720,618,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,21,2368,2496,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-15,,,13.14,9.16,13.14,9.56,,21.1,7.96,32.25,,5.05,-0.788889,8.155556,23.912286,,2.105556,81.360735
US_IN_18129,2022-01-10,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,66,0,4973,46,15,11655,0,1,6,8,2,14,10,9,11,3,20,89,276,356,130,756,777,738,731,621,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,33,32,2401,2528,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-15,7,,9.89,,13.85,4.95,9.56,25.06,7.92,37.27,5.94,-2.955556,-7.316667,4.594444,1.3208,,-9.527778,60.740483
US_IN_18129,2022-01-11,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,78,0,5051,46,0,11655,1,7,2,14,3,14,11,15,3,4,21,96,278,370,133,770,788,753,734,625,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,34,44,2435,2572,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-17,5,,12.15,7.43,16.54,5.74,8.44,23.63,,34.44,5.4,-2.188889,-6.977778,3.955556,0.0,,-8.25,63.321253
US_IN_18129,2022-01-12,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,90,0,5141,46,2,11657,0,3,12,6,2,12,14,16,8,14,21,99,290,376,135,782,802,769,742,639,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,45,45,2480,2617,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-18,7,5.56,10.07,5.9,13.54,10.77,7.29,28.13,5.21,32.3,5.56,4.716667,-0.583333,11.872222,0.0,,-2.95,57.790873
US_IN_18129,2022-01-13,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,90,0,5231,46,13,11670,0,4,7,12,1,10,15,14,12,7,21,103,297,388,136,792,817,783,754,646,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,36,54,2516,2671,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-18,6,6.61,10.08,,16.69,11.13,10.08,22.25,6.61,32.68,7.65,4.905556,0.938889,10.311111,0.0,,-0.561111,67.868204
US_IN_18129,2022-01-14,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,74,0,5305,46,1,11671,2,3,10,6,0,13,11,14,8,5,23,106,307,394,136,805,828,797,762,651,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,32,42,2548,2713,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-19,7,,10.27,8.22,18.49,7.19,,24.99,9.24,31.5,7.19,1.6,-2.133333,6.705556,0.0,,-0.211111,87.870138
US_IN_18129,2022-01-15,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,39,0,5344,46,0,11671,1,1,2,6,1,4,10,6,7,1,24,107,309,400,137,809,838,803,769,652,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,20,2567,2733,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-19,,8.15,8.97,6.12,15.49,12.23,7.75,16.71,6.12,40.76,,1.672222,-0.7,4.738889,0.084667,,-0.85,83.385857
US_IN_18129,2022-01-16,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,35,0,5379,46,14,11685,0,0,3,5,2,3,4,9,3,6,24,107,312,405,139,812,842,812,772,658,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,21,2581,2754,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-22,,6.15,6.15,,14.35,,,20.49,6.15,33.61,9.02,-0.827778,-4.205556,3.888889,0.084667,,-5.816667,69.043225
US_IN_18129,2022-01-17,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,96,0,5475,46,0,11685,1,3,11,12,3,14,13,11,10,16,25,110,323,417,142,826,855,823,782,674,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,50,45,2631,2799,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-39,14,7.81,10.05,,16.74,11.53,10.42,28.28,,42.79,8.56,-1.033333,-2.905556,1.894444,0.4572,,-5.155556,73.785048
US_IN_18129,2022-01-18,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,108,0,5583,46,14,11699,0,3,9,13,3,12,14,21,20,6,25,113,332,430,145,838,869,844,802,680,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,52,55,2683,2854,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-19,6,5.04,10.08,6.38,13.78,9.41,9.07,22.85,6.38,28.22,6.38,-0.383333,-7.05,10.238889,0.0,,-4.055556,76.348173
US_IN_18129,2022-01-19,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,97,2,5680,48,17,11716,1,2,12,9,3,10,15,18,13,11,26,115,344,439,148,848,884,862,815,691,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,46,51,2729,2905,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-21,9,4.91,11.46,5.89,11.79,5.24,5.24,20.3,5.57,29.8,7.2,5.733333,-1.844444,9.477778,0.798286,,0.844444,71.011398
US_IN_18129,2022-01-20,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,120,0,5800,48,11,11727,0,1,7,13,1,11,29,20,16,14,26,116,351,452,149,859,913,882,831,705,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,47,73,2776,2978,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-21,9,,10.13,5.74,12.83,6.08,8.1,22.96,8.1,39.5,6.08,-6.1,-9.9,-1.661111,2.624667,,-11.255556,67.074257
US_IN_18129,2022-01-21,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,66,0,5866,48,14,11741,0,3,7,6,1,9,12,12,8,5,26,119,358,458,150,868,925,894,839,710,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,34,31,2810,3009,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-21,10,4.68,11.37,9.03,9.03,8.36,6.02,23.4,7.35,31.09,6.35,-5.233333,-8.394444,-2.566667,0.0,,-12.138889,58.452622
US_IN_18129,2022-01-22,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,40,0,5906,48,6,11747,0,1,4,4,0,4,8,10,4,2,26,120,362,462,150,872,933,904,843,712,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,20,2829,3029,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-15,,6.18,13.18,,13.59,,7.42,27.19,,36.66,,-6.244444,-12.227778,2.477778,0.0,,-11.494444,66.50588
US_IN_18129,2022-01-23,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,25,0,5931,48,12,11759,0,1,3,1,1,1,9,3,1,3,26,121,365,463,151,873,942,907,844,715,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,18,2836,3047,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-20,,8.01,6.81,7.21,16.02,10.41,6.41,12.81,6.81,37.64,7.21,-0.127778,-5.394444,7.738889,0.0,,-6.655556,61.739197
US_IN_18129,2022-01-24,ChIJybTWkt6zcYgRHjMrgEFGF4Y,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2,80,0,6011,48,6,11765,1,5,7,3,2,11,10,12,17,6,27,126,372,466,153,884,952,919,861,721,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,41,39,2877,3086,25569,12721,12848,3042,3147,2865,2962,2996,3936,3602,1912,1107,1804398,38.02,-87.86,1086,77.885714,,,-21,7,,9.8,,11.62,11.26,7.99,22.87,,34.85,,0.627778,-4.877778,8.805556,0.072571,,-4.983333,66.29212
