location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49041,2020-09-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,97,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,,,,,5.67,6.3,11.34,5.98,19.84,4.72,30.23,,11.383333,2.788889,19.638889,0.0,-4.111111,33.705942
US_UT_49041,2020-09-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,-1,0,96,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,16,,,54,-11,,,5.19,,6.23,7.27,17.3,,19.38,6.57,13.416667,2.855556,25.755556,0.0,-4.382716,30.0904
US_UT_49041,2020-09-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,97,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,14,,,50,-10,,6.78,,7.63,8.05,,18.65,,33.48,6.36,17.027778,4.616667,28.694444,0.0,-5.888889,21.700525
US_UT_49041,2020-09-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,97,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,48,-16,,5.83,7.78,,,,20.22,,31.89,6.22,18.322222,5.788889,29.994444,0.0,-6.67284,18.885122
US_UT_49041,2020-09-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,97,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,19,,,32,-7,,5.06,,5.06,9.81,6.96,19.93,,32.9,6.64,20.111111,8.444444,30.622222,0.0,-6.388889,17.067157
US_UT_49041,2020-09-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,97,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,36,-9,,7.97,9.25,6.7,9.25,6.06,22.32,,27.1,,20.45,8.405556,31.172222,0.0,-5.709877,17.578422
US_UT_49041,2020-09-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,97,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,42,-7,,,5.93,,12.18,5.31,25.3,7.18,28.74,5.93,20.127778,8.566667,31.127778,0.0,-5.950617,17.580369
US_UT_49041,2020-09-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,97,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,28,,,,-14,,4.42,7.9,4.74,13.91,4.42,21.81,4.74,33.19,,20.105556,8.877778,31.494444,0.0,-6.296296,17.074618
US_UT_49041,2020-09-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,-3,0,94,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,14,,,66,-13,,,7.25,5.28,11.87,,16.49,5.94,26.71,4.95,20.455556,9.722222,31.161111,0.0,-5.722222,17.542628
US_UT_49041,2020-09-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,98,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,14,,,56,-2,,,11.41,,12.22,6.93,18.74,6.11,26.49,,21.833333,12.216667,29.938889,0.028222,-1.395062,22.428166
US_UT_49041,2020-09-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,98,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,41,-20,,,,8.89,9.66,,13.53,6.57,25.51,,17.694444,7.266667,28.027778,0.0,0.91358,33.898188
US_UT_49041,2020-09-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,101,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,41,-8,,6.06,,4.25,6.97,8.79,16.37,4.25,28.5,,19.161111,7.716667,29.955556,0.0,-0.382716,27.697169
US_UT_49041,2020-09-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,102,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,49,-7,,6.37,5.21,,12.46,5.21,23.47,5.79,30.13,6.37,21.35,12.238889,29.344444,0.4064,3.037037,30.714991
US_UT_49041,2020-09-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,102,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,23,,,45,-7,-1,5.64,5.64,5.34,10.1,6.53,19.3,4.16,26.43,,19.327778,8.922222,29.35,0.254,1.351852,30.647367
US_UT_49041,2020-09-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,103,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,32,,,,-9,1,5.42,5.42,4.21,14.15,6.02,15.35,,24.98,4.51,20.016667,8.805556,31.294444,0.0,-2.685185,22.388976
US_UT_49041,2020-09-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,105,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,16,,,70,-6,0,5.28,7.77,,9.32,4.97,16.78,5.28,21.75,,21.105556,9.555556,31.355556,0.0,-1.358025,23.241672
US_UT_49041,2020-09-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,109,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,69,-3,,10.68,,,7.12,7.91,18.59,,30.85,,20.944444,10.944444,30.477778,0.0,-3.481481,20.779639
US_UT_49041,2020-09-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,109,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,57,-11,,6.0,6.75,,10.5,9.75,18.0,,31.5,,17.444444,9.577778,27.783333,0.0,0.17284,32.495573
US_UT_49041,2020-09-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,111,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,23,,,34,-3,-2,5.96,7.75,5.66,10.73,7.75,16.09,,26.52,,12.877778,4.066667,21.927778,0.0,-4.783951,29.43221
US_UT_49041,2020-09-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,111,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,57,-10,1,4.4,6.16,,10.85,6.75,12.9,4.4,22.87,,12.727778,2.016667,24.616667,0.0,-7.617284,24.280857
US_UT_49041,2020-09-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,112,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,55,-7,0,4.68,7.02,9.66,7.9,6.44,16.39,5.56,27.51,,14.777778,2.927778,27.377778,0.0,-8.17284,20.958009
US_UT_49041,2020-10-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,5,0,117,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,37,,,,-5,-1,,8.74,7.18,8.74,5.3,17.16,,28.08,,15.727778,3.65,27.35,0.0,-8.012346,20.107041
US_UT_49041,2020-10-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,117,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,23,,,74,-5,-2,5.92,10.6,6.23,9.97,6.86,17.45,,15.9,5.3,15.45,4.005556,27.572222,0.0,-9.018519,19.058163
US_UT_49041,2020-10-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,117,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,24,,,66,-4,,,,,10.3,,14.27,,30.51,,16.116667,3.7,27.127778,0.0,-9.209877,18.023739
US_UT_49041,2020-10-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,18,0,135,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,53,-20,,,11.55,8.57,6.71,9.31,19.38,,30.55,,15.372222,3.888889,27.872222,0.0,-8.191358,20.468899
US_UT_49041,2020-10-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,139,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,24,,,35,-9,-3,5.89,7.07,10.9,9.43,9.13,23.86,,30.93,,16.188889,3.694444,28.1,0.0,-10.092593,16.780034
US_UT_49041,2020-10-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,140,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,42,-11,-1,,9.3,4.8,11.1,7.2,19.8,5.4,37.5,,15.466667,3.85,27.638889,0.0,-10.512346,16.929221
US_UT_49041,2020-10-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,142,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,20,,,58,-8,-1,4.13,5.91,7.09,6.2,5.91,16.83,4.72,30.71,,14.722222,2.927778,26.983333,0.0,-10.351852,18.097707
US_UT_49041,2020-10-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,11,0,153,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,23,,,,-6,0,5.28,7.63,5.28,8.51,6.75,19.67,,28.47,4.11,16.383333,5.155556,28.005556,0.0,-9.487654,16.651113
US_UT_49041,2020-10-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,5,0,158,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,15,,,76,-8,-1,5.48,6.7,21.62,9.44,10.66,20.1,4.26,27.71,4.57,17.955556,7.127778,27.327778,0.0,-4.030864,23.246274
US_UT_49041,2020-10-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,165,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,,,57,-1,,,5.75,,8.05,8.81,19.93,,34.88,,16.783333,6.977778,26.972222,0.0,-3.049383,26.733957
US_UT_49041,2020-10-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,165,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,62,-12,,5.35,6.06,7.49,14.61,,28.51,5.35,29.23,7.49,15.911111,8.483333,24.705556,0.0,-2.722222,28.52331
US_UT_49041,2020-10-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,172,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,17,,,45,-6,0,5.92,7.7,7.11,10.06,6.51,14.8,4.74,30.2,5.33,10.683333,0.666667,23.622222,0.0,-7.08642,29.098993
US_UT_49041,2020-10-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,5,0,177,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,49,-7,0,4.06,7.84,7.26,12.77,6.38,15.67,5.22,28.44,4.06,13.716667,1.383333,26.044444,0.0,-8.179012,21.667981
US_UT_49041,2020-10-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,179,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,18,,,60,-3,-1,5.17,6.03,15.52,13.22,6.03,22.99,4.6,25.86,4.31,16.744444,5.833333,26.544444,0.0,-6.08642,21.89302
US_UT_49041,2020-10-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,186,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,,,,-8,0,4.92,4.63,6.08,9.84,6.08,19.69,6.66,26.64,5.79,13.616667,5.016667,24.088889,0.0,-4.296296,29.773452
US_UT_49041,2020-10-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,186,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,18,,,83,-21,3,,11.18,,14.16,5.96,19.0,,28.32,,9.466667,-0.466667,19.894444,0.0,-10.876543,23.964106
US_UT_49041,2020-10-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,186,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,11,,,53,-2,,,,,7.79,6.56,18.46,,26.66,,11.716667,0.772222,24.618056,0.0,-7.987654,26.167727
US_UT_49041,2020-10-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,34,0,220,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,75,-16,,13.68,6.64,,8.6,,17.98,8.6,40.65,,14.344444,3.322222,24.838889,0.0,-6.345679,24.78289
US_UT_49041,2020-10-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,224,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,23,,,51,-19,0,,,,10.32,6.26,21.37,,31.32,,14.072222,3.072222,24.705556,0.0,-5.790123,26.222717
US_UT_49041,2020-10-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,227,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,50,-20,3,6.42,7.49,7.49,5.71,7.13,21.4,,33.52,,12.888889,2.461111,24.322222,0.0,-7.222222,25.607025
US_UT_49041,2020-10-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,16,0,243,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,22,,,53,-3,1,7.0,8.46,28.88,10.79,4.67,21.0,,22.76,,13.111111,2.455556,25.194444,0.0,-6.962963,25.493742
US_UT_49041,2020-10-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,250,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,,-5,1,7.72,8.58,20.31,12.59,4.86,21.17,,23.74,6.01,13.811111,4.4,24.022222,0.0,-7.0,24.922209
US_UT_49041,2020-10-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,257,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,6,,,43,-5,1,4.57,8.23,14.64,6.71,7.32,15.86,,28.97,,6.648148,-1.919753,17.549383,0.0,-9.791667,31.710027
US_UT_49041,2020-10-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,3,0,260,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,9,,,53,-2,,,8.16,,,,15.55,,30.7,,8.655556,-1.766667,21.41358,0.0,-7.419753,33.458366
US_UT_49041,2020-10-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,260,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,16,-15,,,,7.69,9.88,5.49,23.79,5.49,22.69,,9.216667,-0.316667,20.566667,0.0,-2.296296,46.534118
US_UT_49041,2020-10-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,24,0,284,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,16,,,13,-2,0,,6.45,6.75,9.09,7.33,18.48,,29.33,4.4,-3.522222,-9.527778,3.311111,0.1016,-14.666667,42.740388
US_UT_49041,2020-10-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,285,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,26,-6,1,8.87,5.62,,8.58,5.92,19.82,,29.58,,-2.255556,-10.472222,8.038889,0.0,-16.574074,33.234647
US_UT_49041,2020-10-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,292,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,29,,,39,-4,1,7.23,,8.38,9.83,7.52,11.56,,29.78,4.91,2.75,-5.977778,13.888889,0.0,-11.919753,34.306973
US_UT_49041,2020-10-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,7,0,299,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,32,,,,-3,2,,4.91,6.75,13.5,7.05,18.4,5.52,32.21,,5.344444,-5.061111,16.427778,0.0,-8.308642,37.955431
US_UT_49041,2020-10-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,9,0,308,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,14,,,37,0,1,,11.07,6.01,21.19,9.49,29.41,,25.3,,6.288889,-3.733333,18.183333,0.0,-7.271605,38.065595
US_UT_49041,2020-10-31,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,308,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,8,,,22,-3,,7.67,6.46,6.46,11.71,,16.96,,22.21,,8.266667,-2.483333,19.561111,0.0,-8.54321,30.847472
US_UT_49041,2020-11-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,22,0,330,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,21,-11,,6.95,6.59,14.64,9.88,5.86,22.69,,32.57,6.95,7.372222,-2.483333,19.272222,0.0,-9.049383,31.20741
US_UT_49041,2020-11-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,334,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,12,,,21,-3,0,5.84,8.47,11.98,16.94,8.18,20.45,4.38,32.43,,7.872222,-2.3,19.405556,0.0,-7.981481,32.404179
US_UT_49041,2020-11-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,8,0,342,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,22,0,1,5.39,5.12,11.32,7.81,5.12,19.67,4.58,28.83,,10.983333,0.827778,21.15,0.0254,-3.154321,38.143267
US_UT_49041,2020-11-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,4,0,346,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,12,,,37,-6,2,5.56,6.12,11.12,8.62,8.62,18.63,4.17,28.64,4.45,11.45,2.172222,22.066667,0.056444,-1.734568,40.638434
US_UT_49041,2020-11-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,16,0,362,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,21,,,,-2,2,5.34,9.28,13.21,7.03,5.62,17.43,6.75,22.2,7.31,10.25,0.622222,21.888889,0.0,-3.351852,39.177067
US_UT_49041,2020-11-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,14,0,376,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,5,,,52,-3,3,4.78,4.78,11.06,11.36,5.98,19.73,,23.02,,11.6,3.494444,21.222222,0.0,-4.333333,33.027387
US_UT_49041,2020-11-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,376,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,16,,,33,0,,10.65,6.04,,8.52,7.81,12.07,6.04,23.43,,13.588889,4.555556,19.661111,0.4064,-1.222222,36.61376
US_UT_49041,2020-11-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,376,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,17,-16,,,6.58,7.96,42.23,7.27,46.38,,29.77,,2.388889,-0.511111,8.122222,1.241778,-4.030864,64.081433
US_UT_49041,2020-11-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,66,0,442,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,8,,,8,-9,4,6.85,,8.04,21.13,6.55,27.09,7.44,29.77,,-0.838889,-3.344444,3.122222,1.241778,-3.808642,80.555574
US_UT_49041,2020-11-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,11,0,453,1,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,14,-9,4,4.43,6.65,,12.67,10.14,20.91,,28.51,4.75,-2.877778,-8.916667,3.55,2.116667,-8.111111,68.15658
