location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18103,2020-02-09,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,,,4.03,4.03,9.93,5.1,5.1,4.56,13.69,9.93,5.64,6.44,4.03,6.98,5.1,4.83,,26.58,3.76,5.91,3.76,,31.14,,6.71,5.1,4.3,-1.45679,-5.716049,1.888889,3.217333,30.48,-3.160494,88.435257
US_IN_18103,2020-02-10,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,,,4.79,5.98,7.9,7.9,,3.59,22.98,10.05,5.98,8.62,6.22,5.5,8.38,4.07,5.5,32.79,5.03,7.9,3.59,3.59,29.68,5.27,8.38,5.5,,1.679012,-1.166667,3.382716,11.726333,,0.518519,92.159652
US_IN_18103,2020-02-11,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,,,3.45,5.42,7.39,5.42,5.17,4.18,15.51,7.63,,8.62,,4.18,10.34,4.18,5.66,18.71,7.39,7.63,,3.69,32.99,,4.43,4.18,4.92,0.611111,-0.790123,3.253086,0.536222,,-1.975309,83.003615
US_IN_18103,2020-02-12,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,,,5.62,3.98,7.26,7.03,5.62,,13.35,5.62,5.86,6.56,6.09,3.98,9.6,,4.68,24.13,4.92,7.5,3.51,,25.3,5.86,3.51,,5.62,-0.87037,-3.728395,2.481481,0.973667,30.48,-3.111111,85.085651
US_IN_18103,2020-02-13,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,,,5.52,7.2,12.48,7.92,,4.8,14.64,7.2,5.04,5.28,3.6,4.56,6.48,,7.92,20.88,4.56,6.0,,4.56,31.44,,6.72,4.8,5.52,-1.419753,-7.858025,0.802469,4.106333,64.77,-2.419753,93.039147
US_IN_18103,2020-02-14,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,,,,,4.96,8.92,5.7,3.72,5.45,16.85,8.67,4.21,7.43,,,8.92,5.45,4.46,15.37,5.7,,4.46,4.21,27.26,,3.96,6.94,,-12.633333,-17.505556,-7.733333,0.4064,50.8,-16.933333,70.730614
US_IN_18103,2020-02-15,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,10,6,-4,,8.11,8.95,12.02,5.87,,7.27,15.38,9.51,4.75,10.34,5.03,3.91,5.87,6.15,6.15,22.92,5.03,4.75,6.43,5.03,38.86,7.27,6.71,4.75,3.91,-8.688889,-17.211111,2.088889,0.181429,30.48,-13.0,71.329726
US_IN_18103,2020-02-16,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,1,4,-2,,8.09,7.55,5.66,6.47,5.66,5.66,16.72,8.36,4.31,7.01,6.47,,7.28,5.39,5.39,23.46,,6.47,,4.58,33.7,,6.47,4.58,4.85,0.711111,-5.061111,3.566667,0.042333,30.48,-2.522222,79.488654
US_IN_18103,2020-02-17,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-8,-1,-9,3,,3.36,9.85,6.97,5.04,8.17,15.85,7.45,3.84,9.37,6.72,,,4.56,8.41,26.18,6.72,6.49,4.32,3.6,34.11,5.04,6.72,4.8,3.84,-0.266667,-4.822222,3.833333,0.719667,30.48,-2.827778,83.068548
US_IN_18103,2020-02-18,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,4,3,-1,0,,,10.35,6.26,4.81,4.33,12.99,7.94,4.09,8.9,5.05,,5.78,7.94,10.83,24.06,6.01,4.81,5.29,5.29,29.59,4.81,5.53,6.01,3.61,3.394444,-1.605556,6.494444,5.152571,,1.694444,88.808606
US_IN_18103,2020-02-19,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,12,6,-1,0,4.74,6.4,6.4,8.05,3.79,4.26,21.8,8.29,6.63,10.9,,5.92,5.92,3.55,7.34,24.88,3.79,6.16,5.45,4.74,34.12,3.55,5.21,6.87,6.4,-1.494444,-4.566667,3.533333,0.2286,,-5.438889,74.715696
US_IN_18103,2020-02-20,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,0,-2,4,-1,,3.87,6.78,8.71,5.08,3.39,13.8,7.02,4.84,12.1,7.02,3.39,5.57,4.12,3.87,22.02,4.12,5.81,4.84,,27.59,3.39,5.57,4.12,3.63,-3.827778,-6.183333,0.294444,0.0,,-9.916667,62.78284
US_IN_18103,2020-02-21,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,6,-4,-1,-1,5.3,5.54,6.99,6.99,6.03,4.82,14.22,5.54,,11.57,4.82,3.86,3.62,,3.86,20.97,6.03,8.68,4.82,4.34,31.33,4.1,5.3,3.37,,-5.766667,-10.483333,1.011111,0.0,,-11.977778,61.78022
US_IN_18103,2020-02-22,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,19,7,2,,5.18,7.1,6.82,5.73,5.46,,17.19,5.46,5.18,9.55,,5.18,5.46,6.82,5.18,24.84,6.0,6.0,5.18,4.91,35.75,3.82,6.28,,6.0,0.3,-6.661111,8.25,0.0,,-8.361111,52.588745
US_IN_18103,2020-02-23,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,13,2,1,,4.65,7.11,5.47,6.84,,,13.67,8.2,,9.03,5.2,,3.83,,4.92,24.34,5.2,,,,32.0,,5.2,5.74,,3.766667,-2.655556,11.877778,0.0,,-3.711111,58.637124
US_IN_18103,2020-02-24,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-1,1,0,0,3.56,7.58,5.92,7.82,5.69,5.45,16.59,8.29,3.79,14.46,4.03,4.98,4.98,5.21,6.4,18.25,5.45,4.27,4.5,5.69,33.41,4.27,3.56,5.69,6.16,3.983333,0.133333,9.072222,2.140857,,1.65,85.20041
US_IN_18103,2020-02-25,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,7,9,0,0,3.25,8.14,9.53,6.97,,5.81,22.78,7.67,3.95,7.44,4.18,3.49,,3.49,8.6,30.22,4.88,5.12,5.12,3.25,32.08,,6.04,,6.28,3.005556,0.788889,5.283333,4.100286,,2.377778,95.753407
US_IN_18103,2020-02-26,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,1,-5,-5,3,4.74,7.0,7.0,5.87,5.64,7.22,18.96,8.13,,9.03,4.29,3.39,8.58,,5.42,29.8,7.22,6.77,,4.97,35.9,3.61,7.68,5.87,5.19,-0.444444,-2.261111,1.527778,3.193143,64.77,-1.383333,93.486905
US_IN_18103,2020-02-27,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,0,-1,-7,4,6.69,,10.28,,5.02,3.83,21.04,7.65,5.02,7.65,4.3,4.78,4.54,4.78,5.5,32.03,4.78,4.78,4.54,4.06,32.75,,4.3,4.54,6.21,-3.033333,-4.772222,-0.344444,1.27,40.64,-6.972222,74.533907
US_IN_18103,2020-02-28,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,8,-1,-1,-1,3.35,7.17,7.88,4.06,4.3,7.17,22.46,10.75,,7.17,,,4.54,3.82,7.17,30.58,5.5,3.82,,4.78,35.6,,5.5,4.54,,-5.611111,-9.933333,-1.7,0.0,30.48,-9.033333,77.132182
US_IN_18103,2020-02-29,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,34,10,0,,,7.74,6.63,5.53,,3.87,20.73,5.53,,8.29,5.25,,3.87,4.7,5.8,30.68,7.46,7.19,,5.8,35.11,4.98,4.98,8.29,,-5.9,-10.127778,-0.772222,0.0,30.48,-11.161111,66.728261
US_IN_18103,2020-03-01,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,35,3,1,,7.56,7.29,7.29,4.32,5.67,,22.94,9.99,,5.94,4.59,,7.02,,5.94,28.88,5.94,5.4,3.78,,32.66,3.78,,4.05,,0.611111,-8.344444,11.905556,0.0,30.48,-4.927778,66.859134
US_IN_18103,2020-03-02,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,8,5,2,-1,6.51,6.51,7.9,9.53,6.74,6.04,20.91,7.9,9.06,12.32,5.58,4.18,6.51,5.34,6.97,28.58,7.2,4.88,3.49,8.6,28.12,,,5.11,3.49,9.172222,6.633333,11.605556,5.08,,6.672222,84.667539
US_IN_18103,2020-03-03,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,22,8,-2,-1,4.55,4.31,5.03,6.23,7.43,4.31,19.41,,3.35,5.03,5.27,6.23,3.59,5.27,5.75,29.0,6.71,6.71,4.55,5.99,35.7,5.99,7.19,4.31,4.55,5.888889,2.127778,11.244444,2.177143,,2.788889,80.605457
US_IN_18103,2020-03-04,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,33,6,-1,0,3.29,4.46,7.52,7.28,6.11,4.93,18.32,8.22,4.23,8.93,4.23,4.7,5.17,3.52,3.99,31.95,,6.34,,5.4,29.6,,8.69,3.52,,4.6,0.888889,9.744444,0.326571,,-0.677778,68.943624
US_IN_18103,2020-03-05,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,18,6,3,-1,4.66,5.82,6.52,9.31,4.66,4.19,20.49,5.82,4.66,13.5,,3.73,3.73,4.42,3.96,37.48,4.19,8.15,5.12,4.66,29.57,3.73,5.36,5.82,4.66,3.538889,-3.238889,13.072222,0.036286,,-2.65,64.204075
US_IN_18103,2020-03-06,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,1,-3,0,-1,3.69,9.45,8.53,6.68,4.15,4.38,26.04,8.76,4.61,12.91,5.53,,4.84,4.38,6.45,38.95,4.38,5.53,3.23,,25.35,,5.53,5.07,,2.394444,-1.477778,9.955556,0.4064,,-0.761111,79.909909
US_IN_18103,2020-03-07,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,35,10,3,,,9.53,8.71,,5.45,5.45,22.6,5.99,,5.17,,,,6.26,5.99,32.4,4.36,5.99,3.81,,27.77,,8.98,4.08,,-0.055556,-6.405556,8.766667,0.0508,,-4.727778,70.981525
US_IN_18103,2020-03-08,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,35,6,6,,7.31,5.41,11.91,4.06,7.04,6.22,20.03,8.66,4.87,7.31,4.6,4.87,,4.6,,34.92,5.68,9.47,4.06,4.6,36.54,,6.22,6.22,,6.7,-0.216667,17.061111,0.0,,-3.583333,48.22766
US_IN_18103,2020-03-09,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,14,8,0,0,5.97,7.88,10.27,5.97,3.58,4.54,30.82,12.66,4.78,14.09,5.49,4.3,5.49,7.64,6.21,58.29,5.73,6.21,5.02,,30.1,3.34,4.3,4.54,,12.211111,8.111111,16.872222,0.3048,,1.827778,49.403648
US_IN_18103,2020-03-10,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,14,4,-1,1,5.1,6.32,10.45,8.75,6.56,5.83,25.76,7.29,4.86,14.34,3.4,4.13,5.83,4.38,8.75,46.42,5.59,5.83,3.65,5.83,32.33,4.13,5.83,,3.65,8.567901,2.765432,15.08642,5.545667,,6.876543,89.290839
US_IN_18103,2020-03-11,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,22,11,-1,1,3.51,4.45,8.66,7.03,4.92,4.92,52.46,14.29,,11.24,4.92,5.86,5.86,3.51,5.39,100.0,5.39,6.32,5.15,5.62,25.53,,5.62,4.21,4.92,3.759259,1.166667,9.765432,1.11125,,2.54321,91.914402
US_IN_18103,2020-03-12,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,17,25,0,0,4.27,3.15,8.32,5.85,3.15,3.6,56.46,14.17,4.05,8.32,5.4,4.27,8.32,3.82,4.72,98.53,7.42,5.85,4.95,,27.22,4.27,4.5,5.85,3.37,8.188889,3.633333,14.755556,0.0,,5.922222,86.028617
US_IN_18103,2020-03-13,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,10,25,-2,0,3.56,5.69,8.78,4.98,5.46,3.8,44.84,13.76,,6.41,,,8.78,,9.02,81.86,3.8,4.27,3.8,3.8,24.44,,7.36,,4.03,7.788889,1.827778,13.111111,5.305778,,2.361111,68.902412
US_IN_18103,2020-03-14,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-1,19,-2,,,6.31,6.57,4.21,5.52,5.78,27.86,16.3,9.2,3.94,7.62,3.94,10.52,,5.26,62.3,3.68,5.52,,,28.39,,5.78,,4.73,2.633333,0.277778,7.794444,0.072571,30.48,-2.272222,70.76054
US_IN_18103,2020-03-15,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,1,,1,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,0,1,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,11,6,-10,,5.01,7.92,8.71,3.69,,,31.94,11.09,4.22,7.39,,5.54,13.2,4.22,6.33,57.28,,6.07,,,31.67,4.75,,,,1.705556,-1.072222,7.216667,3.81,,-1.1,81.84268
US_IN_18103,2020-03-16,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-2,28,-15,5,4.71,5.21,7.19,8.18,3.47,6.2,38.92,11.4,,7.19,,,10.41,,3.97,84.28,7.19,5.45,3.47,,28.75,,4.71,5.21,5.45,2.233333,-0.933333,6.355556,0.0,,-1.372222,77.307442
US_IN_18103,2020-03-17,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-7,26,-19,7,5.8,5.55,11.1,7.32,,4.29,36.83,8.83,,6.05,4.79,3.53,14.88,,4.29,77.45,5.05,5.05,3.53,,29.52,,6.05,,,4.855556,1.4,8.355556,0.381,,1.911111,81.397001
US_IN_18103,2020-03-18,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-16,17,-22,10,3.62,,9.89,6.99,5.31,3.38,34.49,9.89,4.34,6.27,,4.1,20.26,,5.55,63.43,6.03,3.62,,,31.35,,5.79,,,3.6,0.355556,7.566667,2.757714,,1.45,86.185286
US_IN_18103,2020-03-19,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-12,24,-24,12,3.29,4.46,7.75,6.34,7.28,3.29,26.52,9.86,,7.51,5.87,4.93,11.27,,6.34,51.87,5.16,6.57,3.75,,26.05,,,,3.52,7.044444,2.816667,15.85,12.808857,,6.533333,96.627639
US_IN_18103,2020-03-20,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-27,21,-29,13,3.55,4.98,11.14,4.5,9.0,3.55,28.91,10.43,,4.98,6.4,4.26,14.46,4.74,4.74,46.92,5.45,4.74,,,25.83,,3.79,,,12.333333,1.138889,18.816667,7.184571,,10.294444,87.526932
