location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55137,2021-07-20,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2596,38,0,8578,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,3,11.42,18.56,8.21,8.57,5.35,8.57,26.77,16.06,34.62,16.42,22.861111,17.038889,28.733333,0.0254,,17.82716,73.697495
US_WI_55137,2021-07-21,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2596,38,5,8583,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-7,1,6.95,11.34,8.05,6.95,15.37,5.49,19.76,12.8,34.02,9.51,19.583333,14.738889,26.183333,0.0254,,13.728395,69.670294
US_WI_55137,2021-07-22,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,1,0,2597,38,11,8594,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-2,0,,15.39,,6.3,9.45,6.3,19.59,11.55,33.24,12.6,20.483333,15.277778,27.005556,0.0254,,15.722222,74.882285
US_WI_55137,2021-07-23,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2597,38,12,8606,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-7,2,,21.25,8.5,6.73,11.34,9.21,24.8,13.82,38.97,15.59,24.877778,18.288889,31.166667,0.0,,19.864198,74.077754
US_WI_55137,2021-07-24,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2597,38,6,8612,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,14,,5.79,18.72,8.17,7.49,7.49,,20.76,11.91,40.16,9.53,25.616667,20.611111,30.227778,2.370667,,20.209877,72.36972
US_WI_55137,2021-07-25,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2597,38,23,8635,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,1,,,16.53,6.41,9.11,7.42,,21.93,14.51,38.46,10.46,23.455556,15.25,30.427778,4.1402,,15.080247,59.63184
US_WI_55137,2021-07-26,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,3,0,2600,38,3,8638,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-4,2,6.71,21.89,4.94,11.65,6.71,5.65,24.72,14.83,42.38,8.47,23.505556,15.194444,31.727778,0.0,,16.104938,63.650727
US_WI_55137,2021-07-27,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2600,38,7,8645,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,0,3,5.62,15.8,9.48,5.27,7.02,9.83,27.39,8.08,39.34,12.29,23.311111,17.394444,29.616667,3.84175,,17.845679,71.58407
US_WI_55137,2021-07-28,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,1,0,2601,38,1,8646,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-1,2,4.78,16.39,,7.51,,5.8,22.19,10.92,34.13,10.24,23.622222,18.111111,28.833333,5.36575,,19.839506,79.893915
US_WI_55137,2021-07-29,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,2,0,2603,38,8,8654,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-12,1,,12.45,6.96,10.25,6.59,6.22,18.67,10.98,30.38,13.91,24.111111,19.411111,28.066667,15.20825,,19.635802,76.080043
US_WI_55137,2021-07-30,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,7,0,2610,38,12,8666,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-10,1,9.21,12.52,8.47,7.37,8.84,7.74,18.79,10.68,35.36,6.26,19.166667,13.4,25.588889,0.2286,,12.882716,67.30377
US_WI_55137,2021-07-31,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2610,38,15,8681,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,13,,,16.57,5.52,6.9,6.9,8.28,14.5,9.66,28.65,5.87,19.266667,13.788889,25.872222,0.28575,,15.419753,78.749859
US_WI_55137,2021-08-01,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2610,38,19,8700,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,11,,5.12,15.03,6.83,8.2,8.2,,21.52,11.28,33.83,7.17,19.2,14.211111,24.194444,6.180667,,13.148148,68.095996
US_WI_55137,2021-08-02,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,1,0,2611,38,2,8702,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-4,3,9.25,15.29,5.33,6.4,4.98,,20.98,14.94,36.99,16.72,18.727778,11.922222,25.588889,0.0508,,12.006173,64.823293
US_WI_55137,2021-08-03,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,3,0,2614,38,3,8705,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,2,5.39,10.79,,5.75,7.91,9.35,23.38,6.47,38.85,13.67,20.044444,13.027778,27.127778,0.0,,13.820988,67.476495
US_WI_55137,2021-08-04,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,2,0,2616,38,9,8714,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-4,1,7.47,16.05,7.84,10.45,8.59,6.72,28.75,11.57,36.96,12.69,21.261111,14.261111,28.427778,0.0,,15.259259,68.624163
US_WI_55137,2021-08-05,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,3,0,2619,38,2,8716,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-7,1,8.62,16.88,9.34,,10.77,6.46,27.65,12.21,45.97,8.98,21.222222,15.538889,27.538889,0.03175,,15.907407,71.725806
US_WI_55137,2021-08-06,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,1,0,2620,38,15,8731,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-5,2,6.61,10.44,5.92,6.61,4.87,8.7,24.36,11.14,33.06,14.27,21.933333,17.811111,27.638889,0.550333,,17.833333,77.293456
US_WI_55137,2021-08-07,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2620,38,34,8765,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,12,,7.74,15.49,,6.78,5.81,4.52,20.0,16.78,37.75,12.26,20.372222,17.25,24.994444,4.007556,,18.944444,91.567847
US_WI_55137,2021-08-08,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2620,38,11,8776,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,4,,6.8,17.34,6.12,8.84,5.44,,23.12,16.32,36.03,12.92,22.327778,18.788889,28.622222,28.1178,,20.537037,89.524195
US_WI_55137,2021-08-09,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,1,0,2621,38,6,8782,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-6,3,7.12,11.4,,4.99,,7.12,19.95,14.25,35.62,12.11,22.211111,19.716667,26.372222,12.2174,,19.888889,87.058456
US_WI_55137,2021-08-10,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,6,0,2627,38,0,8782,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,5,9.07,11.24,5.44,7.62,7.62,5.8,26.12,9.79,34.82,8.34,23.394444,17.016667,31.672222,1.975556,,20.783951,85.436939
US_WI_55137,2021-08-11,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,6,0,2633,38,11,8793,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-5,3,7.5,13.92,6.78,8.21,11.42,6.42,21.41,9.99,38.55,11.06,23.339506,18.901235,29.401235,3.39725,,20.659722,84.882957
US_WI_55137,2021-08-12,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,4,0,2637,38,0,8793,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-4,0,5.53,16.23,7.75,11.07,,,25.46,12.54,31.36,9.59,22.216049,15.432099,28.419753,0.85725,,16.958333,71.904841
US_WI_55137,2021-08-13,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,4,0,2641,38,26,8819,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-6,1,5.84,16.79,,9.12,8.76,6.2,22.63,9.85,31.75,10.58,20.255556,12.972222,25.772222,0.0,,11.364198,57.430833
US_WI_55137,2021-08-14,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2641,38,32,8851,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,22,,,22.69,6.7,15.62,8.18,5.58,23.06,16.37,34.59,14.13,18.294444,9.988889,26.544444,0.0508,,10.58642,60.93801
US_WI_55137,2021-08-15,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2641,38,0,8851,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,12,,6.75,18.48,5.33,9.95,6.75,4.97,23.1,14.21,39.45,7.11,19.8,12.127778,26.883333,0.0,,12.598765,63.383051
US_WI_55137,2021-08-16,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,4,0,2645,38,20,8871,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-4,2,,14.77,5.91,6.64,,9.23,25.1,14.77,43.93,11.44,19.461111,11.861111,26.611111,0.0,,13.08642,66.99583
US_WI_55137,2021-08-17,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,8,0,2653,38,5,8876,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-2,3,6.71,17.14,7.08,,,,19.01,11.93,34.66,10.81,20.25,12.822222,27.744444,0.0,,14.598765,70.325406
US_WI_55137,2021-08-18,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,1,2658,39,17,8893,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-5,2,5.69,15.18,6.45,7.59,9.11,,22.01,17.08,33.4,9.87,22.183333,14.644444,29.727778,0.0,,16.796296,71.73596
US_WI_55137,2021-08-19,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,9,0,2667,39,10,8903,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-8,-1,6.71,16.77,,5.22,8.94,7.08,22.35,11.18,39.12,,23.672222,16.238889,30.805556,0.0,,18.32716,71.810311
US_WI_55137,2021-08-20,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,10,0,2677,39,10,8913,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-11,0,10.48,10.85,,,7.95,8.68,27.48,,37.6,6.87,24.038889,17.083333,30.472222,0.0,,18.938272,72.953563
US_WI_55137,2021-08-21,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2677,39,10,8923,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,9,,,16.4,,6.63,5.23,7.68,21.28,8.72,32.45,12.56,24.422222,20.7,29.133333,0.725714,,19.962963,76.135364
US_WI_55137,2021-08-22,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2677,39,20,8943,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,12,,7.51,19.66,6.44,8.94,6.08,7.87,25.03,15.37,36.83,14.66,19.327778,11.838889,25.933333,0.8382,,12.635802,65.029177
US_WI_55137,2021-08-23,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,2682,39,3,8946,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-6,3,,17.55,,6.35,7.47,9.33,28.37,10.45,41.06,11.95,20.7,14.311111,29.511111,0.564444,,16.666667,78.112966
US_WI_55137,2021-08-24,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,16,0,2698,39,1,8947,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-4,5,6.92,15.66,9.84,7.65,8.74,5.83,25.5,12.75,37.52,10.2,22.366667,18.1,28.111111,6.999111,,20.160494,87.644902
US_WI_55137,2021-08-25,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,7,0,2705,39,19,8966,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-2,1,,16.46,7.11,,6.36,7.11,22.07,8.6,37.78,9.73,22.783333,18.188889,29.094444,11.3792,,19.58642,82.284711
US_WI_55137,2021-08-26,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,9,0,2714,39,5,8971,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-5,1,6.03,14.69,6.78,6.78,8.66,,18.08,10.17,34.27,6.03,22.444444,17.238889,27.661111,0.0254,,18.537037,78.78154
US_WI_55137,2021-08-27,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,16,0,2730,39,25,8996,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-7,6,,12.8,7.46,7.11,,8.89,19.55,12.44,28.79,11.02,21.105556,17.994444,25.572222,10.033,,18.864198,87.166797
US_WI_55137,2021-08-28,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2730,39,0,8996,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,16,,6.51,10.49,,13.74,7.59,,22.06,10.85,29.29,5.79,23.802469,19.253086,29.820988,23.8125,,20.5625,82.097456
US_WI_55137,2021-08-29,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2730,39,38,9034,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,5,,,12.34,7.26,10.89,,,26.5,13.79,33.39,8.35,24.277778,20.191358,28.450617,10.6045,,19.541667,74.862293
US_WI_55137,2021-08-30,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,4,0,2734,39,5,9039,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-5,2,7.75,13.17,8.52,9.29,7.36,11.62,25.17,6.58,42.99,9.29,21.419753,14.808642,27.580247,0.395111,,14.715278,65.680973
US_WI_55137,2021-08-31,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,12,1,2746,40,0,9039,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,3,,18.04,6.14,6.91,,6.52,24.18,7.67,37.99,8.44,19.135802,14.302469,25.049383,0.028222,,14.770833,76.144224
US_WI_55137,2021-09-01,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,15,1,2761,41,14,9053,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-5,1,8.34,11.92,,6.75,13.51,,22.25,7.95,34.96,7.55,18.012346,12.364198,23.876543,0.0,,11.840278,67.329806
US_WI_55137,2021-09-02,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,11,0,2772,41,18,9071,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-5,0,7.12,11.61,,7.12,6.37,6.74,22.47,,38.2,8.99,16.419753,9.561728,23.265432,0.028222,,11.388889,72.016123
US_WI_55137,2021-09-03,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,11,1,2783,42,52,9123,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-8,1,4.96,10.59,7.28,6.95,5.96,6.95,15.88,5.62,31.77,6.62,17.246914,14.666667,20.54321,0.34925,,14.236111,82.590143
US_WI_55137,2021-09-04,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2783,42,16,9139,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,1,,8.29,12.27,5.31,7.3,4.97,,17.25,11.28,28.86,11.94,17.611111,15.166667,21.351852,3.189111,,15.340278,86.698025
US_WI_55137,2021-09-05,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2783,42,0,9139,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,3,,7.02,18.05,6.02,5.68,8.36,8.36,15.71,6.35,28.41,9.02,18.061728,12.419753,24.617284,0.536222,,12.4375,69.940808
US_WI_55137,2021-09-06,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,16,0,2799,42,0,9139,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-63,12,6.45,10.86,8.82,9.5,8.82,,19.0,5.77,43.77,5.77,17.006173,9.259259,24.45679,0.028222,,10.902778,67.638557
US_WI_55137,2021-09-07,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,4,0,2803,42,33,9172,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-1,1,,12.4,5.32,6.38,5.32,7.8,20.2,,33.67,6.38,18.839506,12.407407,25.493827,0.592667,,13.388889,71.244076
US_WI_55137,2021-09-08,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,16,0,2819,42,5,9177,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-1,0,,13.96,9.18,7.71,6.61,5.14,25.71,,33.05,,17.104938,11.932099,22.666667,3.338286,,10.104167,63.648811
US_WI_55137,2021-09-09,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,11,0,2830,42,11,9188,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-1,-1,,12.95,9.99,11.1,8.88,8.14,23.31,,40.33,6.29,15.598765,9.37037,23.123457,0.0,,11.020833,74.770918
US_WI_55137,2021-09-10,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,19,1,2849,43,17,9205,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,1,-1,,9.82,,8.37,8.0,8.37,27.28,6.55,34.56,8.0,16.932099,9.364198,25.061728,0.0,,11.729167,71.545722
US_WI_55137,2021-09-11,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2849,43,10,9215,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,19,,,11.91,8.45,10.76,9.99,5.38,17.67,10.37,37.26,8.45,19.567901,12.82716,28.382716,0.0,,14.777778,74.352281
US_WI_55137,2021-09-12,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,2849,43,34,9249,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,13,,5.02,13.26,5.02,11.11,7.17,,29.38,9.31,37.26,11.11,19.265432,16.333333,24.777778,0.181429,,14.347222,73.452646
US_WI_55137,2021-09-13,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,17,0,2866,43,0,9249,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,1,5.39,9.7,5.75,10.06,7.9,7.54,23.7,9.34,34.12,8.62,16.067901,11.808642,21.493827,0.889,,13.340278,83.779251
US_WI_55137,2021-09-14,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,10,0,2876,43,6,9255,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,2,,9.54,,8.13,10.6,,21.56,6.71,38.88,,18.728395,15.271605,21.882716,3.338286,,15.048611,79.176738
US_WI_55137,2021-09-15,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,16,0,2892,43,20,9275,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-2,0,5.48,12.42,,5.48,10.96,8.4,23.37,9.13,35.79,,16.67284,9.166667,23.833333,0.620889,,9.986111,64.977544
US_WI_55137,2021-09-16,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,20,0,2912,43,20,9295,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-1,-1,5.74,11.48,7.54,14.35,10.05,,26.19,8.25,36.24,7.54,17.438272,10.12963,26.654321,0.0,,9.930556,61.733375
