location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47115,2022-03-31,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8840,127,0,13271,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,23,7,,9,-10,4,4.62,5.84,15.58,5.6,6.57,5.6,10.22,,3.65,11.68,6.82,,6.57,7.06,21.91,5.84,4.87,6.57,41.86,9.98,9.25,16.966667,11.944444,26.066667,13.171714,,10.534722,65.764865
US_TN_47115,2022-04-01,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8840,127,2,13273,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,26,18,,24,-11,2,4.96,6.69,13.14,6.69,5.7,4.71,4.21,4.96,,15.12,3.97,5.45,6.2,8.68,17.85,5.95,4.96,4.96,33.96,5.21,5.45,10.211111,3.916667,16.977778,2.2352,,2.097222,56.987338
US_TN_47115,2022-04-02,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8840,127,1,13274,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,35,28,102,46,-9,,,5.86,14.35,10.25,6.74,4.1,9.08,,,11.43,4.69,,6.45,9.96,19.92,8.79,7.62,,36.91,8.2,6.45,9.155556,1.55,18.322222,0.0,,1.493056,58.162166
US_TN_47115,2022-04-03,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8840,127,0,13274,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,41,,45,37,-16,,,5.32,10.93,6.2,,7.68,11.52,5.91,,11.81,5.91,,,8.86,21.86,5.32,8.57,4.13,36.33,5.91,5.91,11.372222,3.911111,18.8,0.0,,1.416667,49.972469
US_TN_47115,2022-04-04,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8840,127,0,13274,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,21,12,,15,-3,0,,6.95,15.63,9.43,4.22,7.44,6.45,4.46,4.96,10.42,5.95,7.19,4.46,9.43,19.6,4.71,4.96,4.96,29.77,8.19,8.43,12.122222,2.427778,23.494444,0.0,,0.993056,46.064056
US_TN_47115,2022-04-05,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8840,127,8,13282,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,11,10,,3,-13,5,3.37,,15.41,8.43,8.43,5.54,10.83,4.82,3.37,12.28,3.61,,,9.87,23.11,6.26,5.54,,39.72,7.7,7.46,13.861111,8.316667,21.15,2.902857,,8.826389,71.325318
US_TN_47115,2022-04-06,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,10,1,8850,128,4,13286,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,13,16,,2,-13,5,3.74,6.74,14.47,9.73,5.74,4.24,7.48,4.99,4.74,11.97,4.24,,,8.98,21.2,5.99,7.98,5.24,34.42,8.48,6.98,17.244444,10.055556,27.505556,17.187333,,14.715278,84.752939
US_TN_47115,2022-04-07,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8850,128,2,13288,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,21,12,,1,-9,3,5.8,5.55,14.38,9.08,8.32,6.05,8.32,5.04,6.56,12.61,6.05,,7.57,6.56,20.43,4.79,5.3,4.79,39.6,8.07,,14.255556,8.055556,20.466667,2.144889,,6.305556,59.108682
US_TN_47115,2022-04-08,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8850,128,2,13290,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,10,4,,8,-11,3,5.22,7.21,11.44,4.72,5.72,3.48,8.7,4.47,,10.44,4.72,4.23,,6.21,27.1,3.48,5.97,3.98,33.07,8.95,,8.794444,4.75,15.266667,0.084667,,-0.027778,53.376682
US_TN_47115,2022-04-09,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8850,128,0,13290,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,26,19,73,36,-17,,5.25,4.08,12.26,5.25,5.25,,10.51,6.13,,10.8,,5.84,,7.59,23.93,4.38,7.88,9.63,40.27,5.84,8.75,7.7,4.661111,14.477778,0.15875,,-2.048611,49.868787
US_TN_47115,2022-04-10,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8850,128,0,13290,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,34,,28,21,-22,,5.93,4.74,14.53,7.41,8.01,6.82,11.56,5.04,5.04,11.86,4.74,,4.74,11.56,16.01,,7.12,,38.24,5.93,,9.988889,-0.427778,24.105556,0.0,,-0.215278,48.50299
US_TN_47115,2022-04-11,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8850,128,0,13290,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,14,9,,8,-8,2,7.59,4.9,13.96,8.57,6.12,6.12,12.98,3.67,,10.29,5.39,3.92,,9.06,22.53,6.12,7.35,6.86,35.52,6.37,8.08,15.666667,9.8,21.961111,0.471714,,8.125,60.111018
US_TN_47115,2022-04-12,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8850,128,3,13293,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,16,17,,2,-15,5,5.47,7.46,13.44,8.21,5.97,5.23,8.71,5.23,3.73,9.21,3.98,3.73,,8.71,28.62,4.73,6.22,6.47,38.32,5.72,5.97,18.805556,12.4,27.066667,0.592667,,13.652778,71.966186
US_TN_47115,2022-04-13,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,8,3,8858,131,6,13299,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,23,27,,0,-13,3,4.25,,16.98,6.99,6.74,5.25,9.99,7.99,3.5,10.24,6.99,4.0,4.0,9.49,27.22,8.24,5.99,3.75,44.95,11.49,5.74,22.383333,17.25,28.3,0.036286,,13.590278,57.071556
US_TN_47115,2022-04-14,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8858,131,5,13304,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,27,16,,6,-16,5,3.58,7.41,18.92,7.16,8.95,4.6,8.44,3.83,5.11,6.65,,,6.39,9.97,17.13,5.88,6.65,,39.88,5.88,4.35,17.277778,12.144444,24.577778,21.444857,,11.145833,67.347629
US_TN_47115,2022-04-15,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8858,131,4,13308,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,20,12,,5,-35,7,4.76,5.95,13.38,5.06,5.06,,9.22,5.35,,8.03,5.06,,,7.44,22.01,4.16,5.35,4.16,32.42,10.41,,14.988889,5.116667,24.944444,4.0132,,1.826389,40.778817
US_TN_47115,2022-04-16,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8858,131,8,13316,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,19,33,35,-2,-18,,7.05,,13.51,6.17,,,12.62,4.99,,9.39,5.29,7.93,4.99,6.75,22.02,4.7,9.1,4.4,40.81,6.75,8.81,17.761111,11.866667,22.577778,10.595429,,10.770833,63.249746
US_TN_47115,2022-04-17,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8858,131,0,13316,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,-8,,4,-3,-31,,7.82,5.72,12.64,5.12,7.52,,11.74,6.92,6.02,9.33,,5.12,,8.12,19.86,,9.63,5.42,36.71,8.43,,15.022222,10.433333,20.244444,5.842,,11.083333,76.861419
US_TN_47115,2022-04-18,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8858,131,0,13316,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,11,8,,4,-6,3,5.1,7.39,17.85,7.14,6.88,4.33,11.73,6.12,5.35,11.98,,,4.84,9.43,24.48,5.86,9.18,7.14,40.54,7.39,7.39,13.794444,10.472222,17.383333,0.931333,,9.638889,75.990648
US_TN_47115,2022-04-19,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8858,131,47,13363,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,15,18,,-5,-13,3,6.83,7.65,18.85,10.11,5.19,3.82,10.11,5.46,6.28,10.65,5.46,,4.1,6.83,19.39,6.83,7.65,7.38,41.52,6.83,5.46,9.077778,2.383333,16.538889,0.0254,,-0.409722,50.984292
US_TN_47115,2022-04-20,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,-1,0,8857,131,5,13368,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,22,25,,-2,-13,3,,3.81,17.13,8.97,5.98,,12.51,8.15,,7.88,4.08,4.62,5.71,10.87,19.3,5.44,5.17,5.71,35.34,6.52,7.07,11.477778,2.377778,22.311111,0.0,,1.013889,47.99093
US_TN_47115,2022-04-21,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8857,131,2,13370,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,23,23,,10,-11,3,,7.31,17.34,7.04,6.5,6.5,9.48,5.42,5.69,13.54,4.33,,5.15,13.54,19.23,3.79,8.67,3.79,43.34,10.29,4.06,19.327778,15.211111,25.527778,0.0,,9.020833,51.046238
US_TN_47115,2022-04-22,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8857,131,7,13377,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,19,20,,10,-10,2,,7.59,14.38,7.32,7.05,4.34,7.59,5.97,,9.77,3.8,,4.34,9.22,23.05,,9.22,5.97,35.8,10.31,7.05,19.216667,11.227778,28.066667,0.0254,,12.777778,65.545929
US_TN_47115,2022-04-23,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8857,131,3,13380,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,67,88,105,18,-9,,,,18.01,,5.19,6.72,9.77,6.11,,6.41,4.27,,,8.24,20.76,,9.77,4.58,35.11,9.46,6.72,20.388889,11.95,28.327778,0.0,,12.548611,59.91703
US_TN_47115,2022-04-24,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8857,131,0,13380,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,51,,47,12,-20,,5.56,,23.41,4.68,5.85,,6.73,7.61,,7.9,7.02,4.68,,8.78,30.72,5.27,12.88,5.27,42.13,13.75,7.9,21.944444,14.761111,27.744444,0.0,,12.993056,56.24549
US_TN_47115,2022-04-25,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8857,131,0,13380,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,21,13,,12,-8,3,5.72,5.2,18.21,5.72,6.76,7.03,8.33,3.64,,10.15,6.5,,4.16,10.93,22.9,7.03,8.85,5.99,41.89,8.59,7.29,21.161111,14.65,28.272222,0.0254,,14.395833,64.713173
US_TN_47115,2022-04-26,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8857,131,5,13385,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,18,19,,0,-14,4,7.57,,15.41,7.83,7.05,5.49,9.14,7.31,3.66,11.75,,,4.44,9.4,20.11,4.96,10.97,5.22,41.01,10.19,6.53,17.122222,12.616667,24.527778,1.741714,,11.756944,70.882382
US_TN_47115,2022-04-27,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,5,1,8862,132,0,13385,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,26,21,,-1,-13,3,4.65,8.75,17.49,9.84,6.29,,13.94,5.74,,12.3,,,,9.57,22.69,8.47,4.92,6.83,32.8,6.83,6.56,13.388889,5.322222,22.355556,2.794,,1.979167,45.126425
US_TN_47115,2022-04-28,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8862,132,4,13389,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,22,13,,6,-14,3,7.08,6.03,16.79,7.34,6.29,7.08,8.92,5.25,4.72,14.16,7.08,3.67,,10.75,19.15,6.56,11.28,4.46,40.92,12.33,5.25,15.261111,5.994444,25.605556,0.0,,5.138889,50.444774
US_TN_47115,2022-04-29,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8862,132,2,13391,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,18,12,,3,-13,2,6.02,5.75,17.79,8.76,7.94,,8.76,7.94,4.65,12.04,,,,9.03,18.34,4.65,8.76,6.02,39.13,6.84,7.66,17.533333,9.505556,26.133333,0.0,,9.875,60.006591
US_TN_47115,2022-04-30,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8862,132,2,13393,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,25,25,104,14,-9,,,6.14,21.5,8.6,4.61,6.14,7.68,9.21,,7.07,,,5.84,4.61,25.19,4.3,8.29,5.84,33.79,7.07,7.07,20.066667,13.133333,26.761111,0.0,,13.201389,64.043437
US_TN_47115,2022-05-01,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8862,132,0,13393,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,28,,24,9,-19,,4.0,4.86,17.71,5.14,6.57,,6.86,,,8.86,,,7.14,8.29,20.86,4.86,9.43,5.71,41.14,13.14,7.14,22.216667,17.472222,27.105556,0.0,,16.125,68.072031
US_TN_47115,2022-05-02,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8862,132,0,13393,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,23,14,,7,-8,2,4.94,,22.89,7.02,7.8,5.72,9.37,,4.94,14.05,8.32,4.68,,11.19,22.63,4.16,8.06,4.42,40.58,9.88,5.98,20.861111,12.705556,29.738889,0.254,,14.916667,68.382911
US_TN_47115,2022-05-03,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8862,132,8,13401,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,30,24,,3,-16,3,5.91,6.94,17.47,5.14,4.88,6.94,8.48,4.37,,10.54,4.37,,,8.74,17.47,3.85,10.79,4.11,39.31,10.28,8.74,22.555556,16.594444,28.8,0.197556,,17.041667,70.949854
US_TN_47115,2022-05-04,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,1,0,8863,132,1,13402,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,22,31,,4,-13,2,6.33,,17.93,3.96,6.86,4.48,8.96,5.01,5.01,9.49,6.06,,,10.02,21.62,6.33,10.02,4.22,39.02,7.38,5.27,22.344444,17.883333,27.55,0.471714,,17.819444,75.757616
US_TN_47115,2022-05-05,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8863,132,0,13402,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,28,23,,6,-12,3,6.54,5.75,14.9,,5.75,7.32,6.8,5.75,3.66,8.37,4.44,,,11.5,19.87,6.28,11.5,6.8,38.43,8.63,5.23,21.233333,14.355556,29.883333,1.326444,,15.826389,70.854505
US_TN_47115,2022-05-06,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8863,132,4,13406,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,13,13,,4,-11,4,4.0,8.51,15.52,7.01,6.76,,8.76,4.5,3.75,7.76,3.75,,3.75,9.76,19.52,7.51,6.51,3.5,36.03,5.25,3.75,21.8,16.327778,27.427778,2.467429,,17.569444,76.55981
US_TN_47115,2022-05-07,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8863,132,3,13409,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,32,30,44,12,-12,,,5.96,11.91,6.25,4.76,4.47,7.44,7.15,,4.17,5.66,5.36,4.17,11.31,16.38,5.36,5.66,,38.11,10.12,4.76,15.65,13.505556,20.483333,2.032,,12.354167,80.719399
US_TN_47115,2022-05-08,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8863,132,0,13409,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,50,,28,1,-23,,9.78,5.2,14.67,5.5,6.11,6.72,12.53,7.33,5.81,5.2,5.81,4.28,5.2,8.56,25.98,,9.17,6.72,42.17,13.45,7.64,16.016667,11.455556,23.255556,0.056444,,11.361111,73.548122
US_TN_47115,2022-05-09,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8863,132,0,13409,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,18,9,,5,-7,2,,6.44,14.77,11.55,5.91,6.98,8.32,5.1,,7.79,4.57,6.44,4.83,9.4,28.46,6.71,10.47,7.25,39.47,11.01,8.05,18.472222,13.066667,25.0,0.0,,11.840278,64.396003
US_TN_47115,2022-05-10,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8863,132,3,13412,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,22,18,,-3,-12,3,5.55,8.45,19.29,7.4,4.23,7.4,8.98,5.28,3.96,13.74,,4.49,4.49,9.51,21.13,8.19,10.57,7.4,46.23,10.57,5.81,19.994444,12.794444,27.727778,0.0,,12.013889,59.381682
US_TN_47115,2022-05-11,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,7,0,8870,132,2,13414,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,19,27,,3,-15,3,4.46,4.46,16.8,11.29,5.51,4.99,10.24,7.09,4.72,10.5,3.94,,4.72,9.71,30.18,6.3,15.22,4.72,38.58,16.27,9.45,20.905556,12.855556,29.411111,0.0,,15.201389,68.871843
US_TN_47115,2022-05-12,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8870,132,1,13415,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,19,13,,2,-13,2,7.77,6.66,16.66,6.94,5.83,8.61,8.88,,,10.83,,3.89,5.55,7.77,23.04,6.66,7.77,3.89,36.37,7.77,7.5,23.422222,16.338889,30.15,0.0,,15.541667,60.804435
US_TN_47115,2022-05-13,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,8870,132,2,13417,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,13,12,,8,-16,3,5.25,,16.84,9.66,4.69,,5.25,4.69,5.8,11.32,,5.25,3.87,6.9,24.57,8.84,9.11,3.87,37.55,12.7,5.25,22.45,16.65,28.033333,0.141111,,14.847222,61.376114
US_TN_47115,2022-05-14,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,,,,,0,13417,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,20,27,86,10,-13,,,6.42,14.68,6.12,5.81,,7.34,,4.59,6.12,6.12,4.28,,10.09,22.02,7.03,14.07,,34.25,18.66,8.26,21.894444,15.461111,28.983333,0.0,,15.861111,67.989808
US_TN_47115,2022-05-15,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,,,,,0,13417,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,28,,28,10,-17,,5.77,7.78,18.45,7.21,7.78,6.92,10.38,5.77,6.05,9.22,7.5,,,7.21,19.6,4.9,12.97,,34.88,10.67,6.92,22.783333,16.705556,29.594444,4.741333,,17.118056,69.619489
US_TN_47115,2022-05-16,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,,,,,0,13417,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,13,14,,0,-9,2,,6.13,11.46,6.13,5.6,9.86,9.06,7.2,3.73,8.8,4.8,3.73,4.0,9.6,23.19,4.27,9.33,4.0,39.99,9.6,9.33,22.322222,16.9,27.944444,1.6764,,15.958333,66.388331
US_TN_47115,2022-05-17,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,,,,,5,13422,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,15,16,,-2,-15,3,6.51,4.62,17.1,9.77,7.06,5.43,9.5,4.89,,12.76,6.24,,5.97,9.23,21.45,9.5,7.6,4.89,37.19,12.49,6.51,19.8,10.694444,28.522222,0.0,,10.430556,53.787613
US_TN_47115,2022-05-18,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,,,,,2,13424,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,21,25,,-4,-13,3,5.15,5.7,20.34,4.88,6.24,5.7,10.3,4.61,4.61,11.39,5.15,,,9.49,20.88,9.49,15.73,6.78,36.61,13.56,,20.616667,11.933333,30.516667,0.0,,12.673611,59.817204
