location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20169,2020-01-29,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,,4.93,4.82,5.04,10.31,3.47,8.29,4.93,3.47,3.59,4.15,4.93,,5.27,,2.24,31.93,4.48,9.64,2.69,2.8,4.03,1.79,6.05,3.47,4.37,2.24,4.37,4.48,1.68,4.71,2.46,2.13,4.82,2.24,3.59,6.28,41.8,7.51,2.91,6.5,3.59,3.02,5.15,2.13,2.13,5.6,34.18,2.58,,2.02,5.83,9.64,,,2.69,3.02,4.82,2.02,4.26,2.46,4.03,3.7,,0.17284,-2.123457,4.685185,2.31775,,-1.652778,87.100699
US_KS_20169,2020-01-30,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,,3.81,6.28,4.6,7.62,3.7,7.85,4.93,2.35,3.48,4.04,4.26,,2.8,2.69,1.57,31.96,4.37,11.21,,4.26,2.69,2.69,8.97,5.72,3.7,2.8,5.16,5.38,1.91,4.26,,,4.6,2.58,2.69,8.86,36.78,5.72,3.36,7.18,2.13,4.37,3.48,2.8,2.35,6.28,35.1,,1.91,,4.49,7.51,2.47,1.91,2.24,3.81,4.82,3.7,3.03,3.92,3.59,2.58,,1.179012,-1.45679,5.012346,0.141111,30.48,-1.208333,84.899241
US_KS_20169,2020-01-31,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,1.59,3.17,5.89,4.42,9.51,2.72,4.53,4.76,3.17,3.62,4.64,3.85,,3.74,,1.81,25.03,4.42,8.38,2.27,2.15,3.29,1.59,6.8,4.76,3.62,3.06,4.3,4.3,,3.29,3.62,,4.98,1.7,2.04,5.55,35.34,6.34,2.38,5.78,2.27,3.4,4.3,4.08,,3.17,36.58,1.93,1.81,1.93,3.85,5.55,,2.27,,2.38,4.76,2.94,2.6,1.7,2.94,2.72,2.6,2.679012,-2.104938,8.666667,0.0,,-2.083333,70.737326
US_KS_20169,2020-02-01,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,2.52,5.31,5.87,4.33,9.5,,6.29,4.05,,2.65,5.17,2.65,,3.21,,,20.82,3.63,9.64,,,3.77,,9.22,4.47,1.96,2.24,4.89,4.19,2.65,3.77,1.96,,4.61,,2.24,5.87,32.56,5.73,2.79,5.31,,3.49,4.61,2.24,2.24,4.47,34.24,2.1,2.79,2.38,2.38,6.29,,1.96,2.79,2.94,6.57,2.79,2.24,2.1,2.94,2.1,2.52,2.771605,-4.82716,16.12963,0.0,,-3.201389,64.096964
US_KS_20169,2020-02-02,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,,5.71,6.69,5.29,7.24,,7.24,4.18,,,2.93,,2.51,2.51,,2.09,19.23,2.93,7.66,2.65,,2.65,2.93,8.08,5.29,,,3.9,6.13,3.2,2.51,3.2,,4.46,,1.95,4.04,25.36,4.04,2.23,6.13,1.95,3.62,3.76,3.76,2.09,3.34,31.21,,,,3.76,5.43,2.51,1.95,2.93,,4.18,3.9,2.79,,2.09,2.51,2.51,10.469136,-0.537037,23.185185,0.0,,-0.236111,47.955314
US_KS_20169,2020-02-03,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,1.97,3.5,4.6,5.36,7.66,2.52,6.24,3.06,2.19,4.92,5.14,3.94,,4.16,,2.08,21.99,3.39,8.32,1.64,2.63,6.02,2.19,8.21,6.13,,,4.38,6.13,1.97,4.16,3.28,1.86,5.03,,2.3,7.0,30.53,5.36,2.41,6.67,2.52,5.25,4.27,1.97,2.95,4.05,32.17,2.3,,2.74,4.6,6.02,2.19,2.08,2.74,2.95,3.94,4.49,3.83,,3.5,3.17,2.08,6.141975,0.506173,15.358025,0.0,,0.569444,67.953738
US_KS_20169,2020-02-04,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,1.95,5.73,4.76,3.9,9.85,3.03,5.84,4.87,2.06,3.03,5.19,4.54,3.03,5.84,2.38,2.81,21.31,5.63,7.57,3.03,2.16,4.11,3.57,6.49,5.63,3.03,2.81,5.19,5.41,1.62,2.06,2.92,,4.76,2.38,3.14,6.38,31.27,5.52,3.79,5.63,3.46,4.54,4.65,2.06,3.03,6.17,35.81,1.62,2.16,,4.33,5.73,,1.95,3.68,4.65,4.54,3.9,3.9,2.49,3.9,4.22,1.73,-1.308642,-3.228395,1.407407,0.0,,-7.340278,64.425854
US_KS_20169,2020-02-05,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,2.43,5.63,6.18,4.74,10.15,2.76,5.85,4.08,1.99,2.76,4.63,4.74,2.32,2.87,1.66,2.32,19.42,4.3,9.05,2.43,2.87,5.3,,10.04,5.52,3.09,2.21,5.3,4.52,,3.09,4.08,,4.74,2.54,2.54,7.83,26.37,3.75,3.31,4.3,3.09,4.19,5.41,1.76,2.76,5.19,33.32,1.54,,3.31,2.32,4.96,,2.76,2.43,3.64,4.52,5.19,4.19,1.88,1.99,2.76,1.66,-2.839506,-4.703704,-0.160494,0.0,,-9.597222,59.696843
US_KS_20169,2020-02-06,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,,4.22,6.56,3.45,9.34,2.44,6.22,3.78,2.22,4.11,7.0,3.67,2.78,4.11,2.33,3.11,19.01,3.78,7.45,2.0,3.0,4.0,2.44,6.67,4.45,2.67,1.89,5.22,4.56,,2.22,4.11,,4.33,2.0,1.56,6.0,29.68,4.45,4.11,5.22,3.11,5.33,5.33,2.56,,8.34,37.13,2.89,1.56,,3.78,7.67,,3.11,2.11,3.22,3.89,3.33,4.0,1.89,2.67,3.22,3.11,-3.098765,-10.462963,6.5,0.028222,,-8.409722,66.076307
US_KS_20169,2020-02-07,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,,4.0,5.83,4.34,8.69,2.4,6.06,3.66,2.74,4.46,5.14,4.0,1.94,1.6,,2.17,16.57,3.77,7.54,2.4,1.72,4.23,2.29,10.74,5.03,2.4,,6.4,3.54,2.29,4.0,2.4,,5.83,2.4,3.77,4.69,30.29,5.71,,6.29,2.63,3.66,5.6,,2.74,5.14,35.66,1.72,,2.17,3.43,5.49,,1.94,2.4,2.29,4.92,4.0,5.49,1.94,4.34,1.6,1.72,0.895062,-4.888889,6.549383,0.028222,,-4.868056,64.91137
US_KS_20169,2020-02-08,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,,3.64,8.54,4.2,9.66,,7.0,5.88,3.22,,5.46,3.64,,,,2.66,20.44,3.08,10.08,2.8,,5.32,3.22,5.04,5.04,,2.8,6.58,4.2,3.08,3.22,3.22,,5.88,,2.1,4.48,28.28,5.32,2.52,3.92,2.66,2.24,4.06,,,4.9,31.78,2.38,,2.24,4.06,5.18,,1.96,4.2,3.92,5.74,2.1,3.22,,3.36,1.96,4.2,0.037037,-7.987654,10.395062,0.0,,-5.215278,66.641071
US_KS_20169,2020-02-09,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,1.89,2.98,6.62,6.22,9.33,2.84,7.03,6.22,2.43,2.43,5.54,3.79,,2.84,,,18.8,3.52,8.79,2.84,,4.87,2.43,9.2,4.33,,2.7,6.08,6.62,,2.84,4.87,,5.0,,2.03,6.76,25.83,7.3,2.03,7.84,3.25,3.38,2.98,,2.43,6.9,33.13,,2.03,2.43,5.81,5.95,2.3,4.46,2.98,3.52,6.08,3.92,4.06,2.16,2.16,2.3,2.43,4.351852,-1.574074,8.333333,0.0,,-1.826389,64.256602
US_KS_20169,2020-02-10,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,1.9,2.23,7.7,5.47,10.49,2.57,9.26,6.47,,4.13,5.35,4.35,1.78,3.79,1.56,2.23,22.76,3.57,9.15,2.23,2.34,5.13,1.78,10.15,6.25,,2.57,5.02,6.47,,3.23,3.23,1.9,4.24,2.01,2.01,8.14,35.47,7.7,2.68,7.36,2.23,5.58,4.02,2.68,2.12,4.24,37.93,,1.78,,4.46,5.8,,2.45,3.35,3.68,4.91,5.24,4.57,2.9,3.12,2.79,1.56,-0.358025,-6.475309,7.222222,0.0,,-6.333333,63.89765
US_KS_20169,2020-02-11,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,2.45,3.79,6.36,5.58,11.82,4.01,8.47,5.02,2.23,6.36,5.46,4.79,,3.68,1.9,2.12,19.4,2.68,9.03,3.35,3.01,6.36,2.45,6.24,5.02,2.9,3.23,5.69,4.68,1.56,3.01,3.79,,5.91,2.9,2.12,7.25,34.45,5.69,3.01,7.47,2.56,5.8,3.57,,2.23,5.69,35.23,1.78,,2.45,5.35,7.25,2.23,1.67,2.9,2.68,4.24,3.57,2.9,2.79,3.9,1.56,2.56,2.216049,-2.820988,7.339506,0.0,,-6.208333,53.511687
US_KS_20169,2020-02-12,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,2.19,2.95,6.01,4.26,11.69,2.29,8.96,4.15,,6.23,5.13,4.26,1.53,3.39,,2.62,17.92,3.5,7.43,2.4,1.97,5.35,2.4,8.08,5.24,2.4,2.62,5.24,4.81,1.64,2.4,4.37,,3.71,3.06,2.29,7.54,26.77,4.92,3.71,6.01,1.64,8.08,3.82,2.73,2.4,7.32,29.71,2.95,,,4.37,5.46,,2.29,1.64,3.28,4.26,3.17,2.95,2.62,2.4,2.08,1.97,0.703704,-1.858025,5.04321,1.834444,,-3.854167,71.758342
US_KS_20169,2020-02-13,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,2.07,2.92,4.87,3.9,8.16,2.31,7.3,4.99,2.44,4.5,4.14,4.75,4.02,3.77,,2.07,16.56,3.53,7.79,3.17,2.8,4.63,2.31,9.25,5.24,2.19,3.04,2.92,4.75,,4.02,2.92,,4.38,2.56,1.95,7.67,24.72,7.06,,6.45,2.19,4.38,3.41,2.68,2.07,4.99,34.46,2.8,1.95,,3.53,4.63,,2.56,2.19,3.41,5.24,6.21,4.63,2.31,2.92,1.95,2.07,-9.598765,-14.962963,2.160494,3.386667,,-16.513889,57.360317
US_KS_20169,2020-02-14,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,,,,,,,,3.78,4.04,3.52,10.95,2.09,4.95,4.95,2.09,3.91,4.56,2.61,,4.04,1.82,2.48,19.42,3.65,9.65,2.74,,3.26,2.35,10.04,3.26,,2.22,4.43,5.21,2.87,2.35,2.87,2.22,5.47,4.04,2.48,7.3,28.16,4.82,1.82,4.95,1.82,4.04,4.69,,,4.95,29.59,,,,3.26,5.87,,2.35,2.35,3.13,4.56,4.43,5.08,,2.22,1.82,,-9.771605,-15.030864,-1.314815,0.0,,-15.375,63.033222
US_KS_20169,2020-02-15,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,13,-3,,-3,-2,-1,,5.7,7.84,3.14,8.84,2.28,7.56,5.85,,3.28,4.14,4.42,2.28,2.57,,,20.39,3.71,10.7,3.56,2.0,3.14,2.14,7.42,3.28,2.57,4.42,3.99,5.28,3.42,3.99,3.99,2.85,4.56,2.28,4.42,7.99,21.68,4.71,,5.7,2.57,4.28,3.42,,3.42,4.71,36.22,,,3.0,3.56,6.56,,,3.14,,5.85,3.56,2.42,2.28,3.28,2.85,3.28,2.0,-4.555556,10.351852,0.0,,-4.25,63.675421
US_KS_20169,2020-02-16,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,17,-3,,0,0,-1,2.36,4.16,7.48,4.57,7.62,,8.04,4.43,,3.88,6.65,5.68,3.19,3.19,2.91,1.94,17.32,4.3,11.64,4.02,2.22,3.88,3.46,8.18,5.27,2.36,2.36,5.54,6.1,2.22,3.05,4.57,,8.18,2.36,2.91,5.27,24.53,6.37,2.63,7.76,3.19,4.02,6.79,,,3.46,37.83,,,2.49,2.91,6.51,2.22,2.77,2.63,2.49,4.57,3.6,2.08,,2.63,2.08,,2.716049,-5.055556,12.234568,0.0,,-2.076389,71.150716
US_KS_20169,2020-02-17,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,1,,2,-5,2,,4.87,5.66,4.53,9.17,3.62,6.9,5.66,2.15,5.32,4.53,4.53,1.58,3.85,2.6,2.72,18.33,3.62,11.65,1.92,2.83,4.53,1.81,8.26,6.0,2.15,1.92,4.19,5.66,,4.41,4.3,1.58,3.51,2.49,4.07,8.6,24.78,6.11,2.94,7.36,2.83,4.64,4.53,3.17,,4.87,39.27,1.7,2.26,2.49,4.41,7.13,2.26,2.04,2.83,3.85,6.45,4.19,4.53,2.6,2.94,3.85,1.81,7.641975,1.191358,16.716049,0.0,,2.541667,70.639368
US_KS_20169,2020-02-18,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,-1,,1,2,-1,1.81,5.1,7.25,3.06,8.83,3.96,7.59,6.23,,4.76,5.21,3.29,1.59,3.4,1.59,2.72,20.39,3.62,10.08,2.38,2.6,6.0,2.49,9.63,4.53,2.83,2.49,6.23,5.32,3.62,3.85,3.96,1.59,3.85,2.15,2.94,5.44,28.43,5.21,5.55,4.87,2.27,4.3,4.98,2.72,1.59,4.42,38.96,1.7,,,3.51,4.76,2.38,4.08,3.17,2.72,5.78,4.98,3.51,3.06,3.17,2.04,,2.734568,-2.555556,10.58642,0.0,,-4.902778,57.122613
US_KS_20169,2020-02-19,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,3,-2,,4,0,-1,2.47,6.51,6.84,4.82,8.86,2.58,7.63,5.38,,1.91,7.63,2.47,2.47,4.94,,2.8,21.2,2.69,9.2,3.37,,6.62,2.58,8.19,3.7,4.04,2.58,5.16,7.07,3.03,3.25,3.93,,3.03,5.05,3.03,7.96,27.15,6.84,3.81,5.38,3.81,4.15,2.8,1.91,,5.83,39.49,2.36,1.79,2.02,3.7,5.5,,2.36,3.93,4.49,4.82,5.05,4.6,3.14,3.59,3.48,1.91,0.117284,-5.12963,6.024691,0.0,,-6.333333,61.707306
US_KS_20169,2020-02-20,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,1,-9,,1,-1,1,2.46,5.14,6.59,3.35,9.16,2.46,6.48,5.47,1.79,3.57,4.47,3.8,2.12,2.57,,1.79,16.98,3.8,8.04,2.46,1.9,5.14,2.01,6.93,4.47,2.23,3.24,3.02,3.69,1.9,4.8,4.13,,4.58,1.68,3.69,6.48,28.48,7.71,3.02,5.92,2.23,5.81,4.69,4.47,1.68,7.6,34.52,2.12,2.9,2.68,3.91,6.14,1.68,2.35,1.79,2.35,6.03,3.24,4.02,2.23,2.57,2.46,,-4.561728,-9.481481,2.432099,0.15875,,-9.5,69.055422
US_KS_20169,2020-02-21,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,-7,,4,4,-1,,4.41,4.88,2.9,8.83,1.74,7.55,6.39,,4.88,5.81,5.46,,2.79,,1.63,16.5,3.72,8.71,3.37,3.02,4.07,1.74,9.64,3.95,3.02,1.74,2.44,4.07,1.63,3.02,3.37,1.74,5.69,1.86,3.6,5.23,24.74,5.69,3.37,5.81,1.63,4.07,5.23,2.79,2.56,3.37,33.92,2.21,,2.56,3.83,5.81,,2.67,3.6,3.37,4.76,4.88,4.41,,2.09,,3.14,-3.154321,-11.222222,8.981481,0.056444,30.48,-8.652778,65.854252
US_KS_20169,2020-02-22,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,1,-5,,-8,-2,-1,1.99,4.55,8.26,5.55,10.25,,5.27,5.69,,,6.12,3.7,2.28,2.42,,,20.78,3.99,8.83,2.71,,3.7,1.99,7.4,4.55,2.13,2.42,3.42,3.84,2.28,3.42,3.27,,2.56,2.56,3.56,4.13,20.36,4.41,,6.41,3.42,2.85,3.13,2.28,2.56,4.7,39.86,2.71,,1.99,2.42,4.98,1.99,,3.13,,3.56,4.27,2.13,2.42,3.84,2.28,3.27,4.62963,-1.481481,14.648148,0.0,,-2.847222,58.469993
US_KS_20169,2020-02-23,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,16,-2,-9,1,-4,0,4.01,4.01,8.03,5.26,7.2,2.08,7.34,6.09,,4.15,3.74,4.29,1.94,2.49,,2.08,17.3,5.54,7.89,,3.46,3.18,2.08,10.24,5.81,3.04,,5.54,3.46,,3.04,3.04,,4.01,2.08,2.35,6.92,29.07,5.67,,6.51,,3.6,3.88,3.74,2.35,6.23,36.41,,3.32,2.21,2.77,8.17,,,2.63,1.94,6.51,3.04,4.15,3.74,3.6,3.32,,8.061728,1.790123,13.302469,1.947333,,3.194444,72.440801
US_KS_20169,2020-02-24,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,4,2,,3,3,0,,3.34,5.79,4.68,10.92,2.34,6.91,6.02,3.12,4.57,6.68,5.12,,3.9,1.67,2.12,17.38,1.89,9.92,2.67,2.45,4.23,1.89,9.58,4.01,1.67,3.01,5.01,4.23,,5.12,2.67,,4.23,2.79,3.23,9.02,30.75,4.79,2.56,6.57,4.12,3.68,3.34,3.45,2.67,6.02,35.54,,1.89,,3.68,7.02,1.67,2.0,1.56,4.12,3.01,5.01,4.46,2.34,2.34,3.45,1.67,7.141975,3.611111,11.981481,24.666222,,3.493056,78.186781
US_KS_20169,2020-02-25,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,3,-9,,1,1,2,2.26,4.52,5.82,4.2,7.86,3.66,8.18,4.84,2.15,2.69,6.89,5.28,1.72,3.55,,,21.32,3.12,8.29,,2.8,4.31,3.66,6.35,5.28,1.72,2.91,6.46,5.06,3.98,4.31,3.88,,4.84,2.8,3.23,7.75,32.84,4.31,3.55,6.14,3.77,5.28,4.09,3.12,2.15,7.64,37.58,2.26,1.83,,3.66,6.25,1.51,2.26,2.48,3.88,4.63,4.42,4.09,2.69,2.37,3.88,,2.567901,-0.592593,9.240741,2.342444,,-1.659722,74.738318
US_KS_20169,2020-02-26,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,19,6,,6,1,-1,2.42,3.95,6.26,6.48,6.37,3.51,8.78,6.15,2.85,3.07,6.04,4.17,,3.62,1.98,2.2,20.75,3.51,8.01,2.2,2.52,4.5,2.31,9.44,3.4,3.07,1.98,6.04,5.27,2.96,3.4,4.06,1.76,4.72,2.2,2.31,6.92,35.13,6.48,2.96,5.49,3.18,4.28,3.84,2.75,1.98,6.04,36.56,2.42,,1.65,3.18,5.38,,1.87,1.54,3.51,6.48,4.28,4.5,2.63,1.65,2.75,,-0.061728,-4.333333,4.271605,0.395111,,-6.6875,62.062529
US_KS_20169,2020-02-27,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,,,,,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,26,0,,3,2,-1,2.49,3.9,5.85,4.55,8.34,2.82,8.24,5.42,1.63,3.14,5.2,3.58,2.28,4.33,1.52,2.6,26.12,4.33,8.67,2.82,,6.39,1.52,8.67,3.79,2.49,2.38,4.66,6.29,2.28,3.47,2.93,,4.33,1.73,3.03,5.85,36.63,6.39,3.36,6.72,1.84,5.2,4.99,1.63,2.49,5.74,31.64,,,,4.77,5.63,2.49,2.82,,3.25,6.83,3.9,3.36,1.73,3.69,2.49,,1.450617,-4.777778,11.259259,0.0,,-4.861111,62.703666
