location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18121,2022-01-03,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,26,0,2823,36,0,6435,0,0,0,1,0,2,8,4,4,5,13,34,114,209,69,405,512,401,415,361,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,15,1190,1621,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-25,,24.98,49.96,-4.455556,-7.527778,1.138889,0.2032,,-8.177778,75.461153
US_IN_18121,2022-01-04,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,31,2,2854,38,6,6441,0,0,1,1,2,3,4,4,7,2,13,34,115,210,71,408,516,405,422,363,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,15,1205,1636,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,,31.49,33.69,-2.561111,-6.366667,3.455556,0.0,,-5.677778,79.427115
US_IN_18121,2022-01-05,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,17,0,2871,38,1,6442,1,0,0,2,0,4,3,2,4,0,14,34,115,212,71,412,519,407,426,363,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,10,1212,1646,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-7,,21.93,37.49,-0.005556,-7.694444,3.644444,0.0,,-5.366667,67.372219
US_IN_18121,2022-01-06,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,26,1,2897,39,0,6442,0,0,0,3,0,2,11,2,4,4,14,34,115,215,71,414,530,409,430,367,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,12,1226,1658,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,,28.98,30.35,-9.511111,-10.983333,-7.361111,0.084667,,-14.522222,66.970212
US_IN_18121,2022-01-07,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,85,0,2982,39,8,6450,1,0,2,0,1,20,33,20,6,1,15,34,117,215,72,434,563,429,436,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,79,1232,1737,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-7,,19.04,31.49,-12.9,-16.65,-7.433333,0.084667,,-17.111111,70.731897
US_IN_18121,2022-01-08,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,10,0,2992,39,1,6451,0,0,0,0,0,0,2,2,1,1,15,34,117,215,72,434,565,431,437,369,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,4,1238,1741,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,13.31,24.96,30.79,-6.394444,-13.883333,0.727778,0.03175,,-10.783333,71.19528
US_IN_18121,2022-01-09,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,7,0,2999,39,6,6457,0,0,0,0,0,4,2,1,0,0,15,34,117,215,72,438,567,432,437,369,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,1240,1746,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,22.31,38.25,1.611111,-7.627778,5.05,8.2804,,-1.15,81.957821
US_IN_18121,2022-01-10,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,64,0,3063,39,4,6461,0,0,3,1,2,8,14,9,18,6,15,34,120,216,74,446,581,441,455,375,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,22,42,1262,1788,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,,22.77,27.91,-6.822222,-10.711111,2.7,1.8542,,-12.811111,62.535208
US_IN_18121,2022-01-11,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,34,0,3097,39,2,6463,0,1,3,6,0,5,7,4,6,1,15,35,123,222,74,451,588,445,461,376,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,13,1283,1801,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,10.75,23.65,37.99,-7.1,-12.294444,1.261111,0.0,,-13.633333,59.794813
US_IN_18121,2022-01-12,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,53,0,3150,39,1,6464,0,2,1,4,0,9,9,9,8,10,15,37,124,226,74,460,597,454,469,386,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,27,1309,1828,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-13,,29.35,42.9,2.844444,-0.477778,7.827778,0.0,,-3.433333,63.693488
US_IN_18121,2022-01-13,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,33,1,3183,40,6,6470,0,0,0,7,0,5,5,7,5,1,15,37,124,233,74,465,602,461,474,387,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,26,1316,1854,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-13,11.02,20.58,47.77,1.977778,-1.955556,8.055556,0.0,,-1.3,79.049231
US_IN_18121,2022-01-14,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,31,0,3214,40,1,6471,1,0,2,2,1,8,3,5,4,3,16,37,126,235,75,473,605,466,478,390,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,17,1330,1871,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-13,14.9,31.3,23.1,0.572222,-2.105556,5.744444,0.0,,-1.044444,88.979172
US_IN_18121,2022-01-15,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,19,0,3233,40,0,6471,2,0,0,3,0,3,2,2,3,2,18,37,126,238,75,476,607,468,481,392,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,13,1336,1884,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,29.53,42.19,-1.511111,-5.011111,2.344444,0.211667,,-4.888889,77.856187
US_IN_18121,2022-01-16,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,8,0,3241,40,2,6473,0,0,0,0,0,2,3,0,1,2,18,37,126,238,75,478,610,468,482,394,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,1341,1887,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,18.19,27.28,-4.922222,-9.255556,1.561111,0.0,,-9.155556,72.315059
US_IN_18121,2022-01-17,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,24,0,3265,40,0,6473,0,0,1,2,0,2,6,2,6,3,18,37,127,240,75,480,616,470,488,397,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,16,1349,1903,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-29,,21.08,33.88,-3.361111,-7.644444,0.777778,0.108857,,-6.972222,76.167634
US_IN_18121,2022-01-18,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,36,0,3301,40,41,6514,0,0,4,5,0,3,3,3,7,6,18,37,131,245,75,483,619,473,495,403,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,24,1361,1927,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-15,15.1,30.91,46.73,-1.011111,-7.427778,7.261111,0.0,,-5.138889,73.707835
US_IN_18121,2022-01-19,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,37,0,3338,40,36,6550,1,1,6,3,2,4,6,6,2,5,19,38,137,248,77,487,625,479,497,408,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,23,1375,1950,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-19,,31.25,38.52,2.644444,-6.933333,6.561111,0.0,,-2.2,70.588511
US_IN_18121,2022-01-20,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,26,0,3364,40,6,6556,1,0,1,1,2,4,5,3,4,1,20,38,138,249,79,491,630,482,501,409,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,12,1388,1962,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-21,12.94,16.53,43.12,-8.216667,-11.983333,-4.766667,0.0,,-13.122222,67.835996
US_IN_18121,2022-01-21,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,19,0,3383,40,2,6558,0,1,1,0,2,0,2,6,1,3,20,39,139,249,81,491,632,488,502,412,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,9,1398,1971,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,,23.96,25.41,-7.177778,-11.661111,-3.255556,0.042333,,-13.672222,60.147128
US_IN_18121,2022-01-22,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,8,0,3391,40,1,6559,0,0,0,0,1,0,0,1,3,0,20,39,139,249,82,491,632,489,505,412,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,1400,1977,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,29.01,37.3,-6.672222,-12.15,1.305556,0.0,,-12.077778,65.524005
US_IN_18121,2022-01-23,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,8,0,3399,40,7,6566,0,0,1,0,0,0,0,2,1,3,20,39,140,249,82,491,632,491,506,415,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,1405,1980,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,20.66,32.23,-2.105556,-9.772222,2.477778,0.0,,-7.322222,67.569528
US_IN_18121,2022-01-24,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,28,1,3427,41,1,6567,1,1,1,2,1,2,6,8,4,2,21,40,141,251,83,493,638,499,510,417,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,10,1423,1990,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-13,,33.78,42.23,-2.722222,-7.872222,3.627778,0.217714,,-7.072222,72.130851
US_IN_18121,2022-01-25,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,21,0,3448,41,0,6567,0,0,1,0,0,4,4,3,2,7,21,40,142,251,83,497,642,502,512,424,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,10,1433,2000,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,,20.66,39.12,-7.483333,-12.911111,1.705556,0.169333,,-13.05,64.546901
US_IN_18121,2022-01-26,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,20,0,3468,41,2,6569,1,0,0,4,0,4,4,0,3,3,22,40,142,255,83,501,646,502,515,427,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,12,1441,2012,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-16,,17.97,36.69,-12.711111,-18.344444,-5.072222,0.0,,-19.55,56.770357
US_IN_18121,2022-01-27,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,14,0,3482,41,4,6573,0,2,1,0,0,2,1,2,3,0,22,42,143,255,83,503,647,504,518,427,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,7,1448,2019,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-17,,15.74,29.34,-6.416667,-15.466667,0.161111,0.0,,-11.483333,67.374019
US_IN_18121,2022-01-28,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,22,1,3504,42,1,6574,0,0,2,1,0,2,8,4,2,2,22,42,145,256,83,505,655,508,520,429,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,18,1452,2037,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-15,,21.57,36.97,-3.061111,-10.766667,-0.183333,0.042333,,-5.894444,80.839081
US_IN_18121,2022-01-29,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,3506,42,2,6576,0,0,0,0,0,0,1,0,1,0,22,42,145,256,83,505,656,508,521,429,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1454,2037,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,25.67,44.92,-11.005556,-18.044444,-1.638889,0.1016,,-15.538889,69.287378
US_IN_18121,2022-01-30,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,6,0,3512,42,9,6585,0,2,0,0,0,1,1,0,1,1,22,44,145,256,83,506,657,508,522,430,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,1455,2042,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,25.96,42.7,-3.933333,-11.133333,1.15,0.0,,-9.544444,65.15022
US_IN_18121,2022-01-31,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,26,0,3538,42,0,6585,0,0,0,2,0,9,4,6,3,2,22,44,145,258,83,515,661,514,525,432,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,18,1463,2060,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-11,12.02,16.26,43.82,-3.75,-10.855556,4.155556,0.0,,-8.372222,70.399995
US_IN_18121,2022-02-01,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,11,1,3549,43,1,6586,0,0,0,0,0,4,5,1,1,0,22,44,145,258,83,519,666,515,526,432,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,9,1465,2069,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-15,,23.37,39.96,4.95,-0.772222,13.694444,0.34925,,-2.516667,58.627446
US_IN_18121,2022-02-02,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,6,0,3555,43,4,6590,0,1,0,0,0,1,1,2,1,0,22,45,145,258,83,520,667,517,527,432,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,2,1469,2071,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-37,,27.64,33.61,3.822222,-2.916667,11.894444,7.874,,1.572222,85.833771
US_IN_18121,2022-02-03,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,3558,43,0,6590,0,0,0,0,0,0,1,0,0,1,22,45,145,258,83,520,668,517,527,433,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1470,2073,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-78,,34.86,37.96,-5.155556,-7.25,-2.638889,18.5674,180.34,-6.922222,87.440144
US_IN_18121,2022-02-04,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,5,0,3563,43,11,6601,0,0,0,0,0,1,0,1,1,2,22,45,145,258,83,521,668,518,528,435,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,1472,2076,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-61,,18.8,32.89,-7.788889,-10.938889,-4.227778,2.963333,200.66,-11.105556,77.119526
US_IN_18121,2022-02-05,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,3566,43,0,6601,0,0,0,0,0,1,1,1,0,0,22,45,145,258,83,522,669,519,528,435,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1474,2077,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,12.78,24.71,34.08,-10.955556,-17.772222,-5.522222,0.0,180.34,-14.85,73.052557
US_IN_18121,2022-02-06,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,3528,43,0,6601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,22.57,34.28,-6.166667,-14.033333,2.116667,0.0,149.86,-10.705556,70.44952
US_IN_18121,2022-02-07,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,15,0,3581,43,1,6602,0,4,1,1,1,1,2,1,3,0,22,49,146,259,84,523,671,520,531,435,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,8,1481,2085,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-9,,19.99,42.13,-5.505556,-11.533333,0.783333,0.0,129.54,-9.888889,71.44756
US_IN_18121,2022-02-08,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,5,0,3586,43,2,6604,0,0,0,0,0,0,1,0,2,0,22,49,146,259,84,523,672,520,533,435,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,1484,2087,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,,20.73,42.89,-5.383333,-14.277778,6.394444,0.0,78.74,-9.533333,72.805805
US_IN_18121,2022-02-09,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,4,0,3590,43,2,6606,1,0,0,1,0,0,1,0,1,0,23,49,146,260,84,523,673,520,534,435,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,1484,2091,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-13,16.38,16.38,30.52,4.022222,0.766667,6.061111,0.0,50.8,-1.161111,69.387992
US_IN_18121,2022-02-10,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,8,0,3598,43,6,6612,0,0,0,0,0,3,1,2,0,1,23,49,146,260,84,526,674,522,534,436,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,1486,2097,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-16,,17.94,39.46,0.844444,-1.6,5.494444,0.0,30.48,-2.988889,75.716495
US_IN_18121,2022-02-11,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,4,1,3602,44,1,6613,0,0,0,0,1,1,1,0,0,0,23,49,146,260,85,527,675,522,534,436,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1487,2100,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,14.23,19.93,37.72,2.138889,-3.116667,5.894444,1.4478,30.48,-1.2,78.868992
US_IN_18121,2022-02-12,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,3604,44,5,6618,0,0,0,0,0,1,0,0,0,0,23,49,146,260,85,528,675,522,534,436,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1489,2100,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,19.71,31.71,-3.088889,-7.183333,5.272222,6.749143,30.48,-6.311111,78.481979
US_IN_18121,2022-02-13,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,3565,44,2,6620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,,43.31,-8.044444,-11.083333,-1.95,0.072571,30.48,-12.088889,72.805477
US_IN_18121,2022-02-14,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,3605,44,2,6622,0,0,0,0,0,0,0,0,1,0,23,49,146,260,85,528,675,522,535,436,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1490,2100,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-10,,18.08,26.04,-8.633333,-13.45,-1.838889,0.0635,30.48,-13.516667,68.009493
US_IN_18121,2022-02-15,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,3606,44,0,6622,0,0,0,1,0,0,0,0,0,0,23,49,146,261,85,528,675,522,535,436,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1491,2100,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,12.18,19.35,41.56,-2.616667,-11.261111,7.666667,0.0,,-8.027778,66.62727
US_IN_18121,2022-02-16,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,1,3581,45,0,6622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,,19.79,35.34,9.133333,3.827778,13.844444,0.0,,1.333333,58.747846
US_IN_18121,2022-02-17,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,3608,45,5,6627,0,0,0,0,0,0,1,0,0,0,23,49,146,261,85,528,676,522,535,436,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1492,2101,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-15,10.5,14.7,39.9,7.716667,-1.616667,14.316667,19.9136,,5.211111,84.365235
