location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13011,2021-04-11,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1792,34,,,0,0,0,0,0,0,0,0,0,0,16,26,105,296,205,230,253,208,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,8,5,16,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,17,-6,,,19.87,9.69,,,20.35,12.11,48.46,,17.666667,13.534722,23.284722,10.50925,,10.746032,63.764393
US_GA_13011,2021-04-12,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,1793,34,,,0,0,0,0,0,0,0,0,0,0,16,26,105,296,205,230,253,208,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,8,5,16,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,-11,1,,18.49,,11.89,,26.86,11.45,43.59,7.49,18.479167,9.256944,28.298611,0.0,,4.68254,40.139022
US_GA_13011,2021-04-13,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1793,34,,,0,0,0,0,0,0,0,0,0,0,16,26,105,296,205,230,253,208,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,8,5,16,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,5,-11,1,8.09,18.43,7.64,,6.74,19.77,12.13,41.8,10.79,20.069444,10.222222,28.569444,0.0,,6.468254,41.322975
US_GA_13011,2021-04-14,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1795,34,,,0,0,0,0,0,0,2,0,0,0,16,26,105,296,205,230,255,208,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,8,5,16,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,3,-7,2,9.89,22.8,6.45,10.33,7.31,24.52,,32.27,9.89,19.388889,11.083333,28.1875,0.084667,,9.904762,54.418296
US_GA_13011,2021-04-15,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,1798,34,,,0,0,0,1,0,0,0,1,0,0,16,26,105,297,205,230,255,209,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,1,0,0,0,0,1,1,2,8,5,17,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,2,-6,1,6.56,20.13,7.44,10.06,12.25,23.63,10.06,38.5,10.5,17.847222,13.555556,23.951389,0.0,,10.238095,62.047766
US_GA_13011,2021-04-16,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,1,1800,35,,,0,1,0,1,0,0,0,0,0,0,16,27,105,298,205,230,255,209,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,1,0,0,0,0,0,0,1,1,2,9,5,17,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-5,,7.54,15.53,,7.54,,22.62,,38.15,7.54,13.673611,6.8125,20.798611,0.0,,1.428571,43.515296
US_GA_13011,2021-04-17,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1802,35,,,0,0,0,0,-1,0,0,1,0,0,16,27,105,298,204,230,255,210,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,-1,0,0,0,0,0,0,1,1,2,8,5,17,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,4,,,13.23,,,7.84,19.11,,35.29,,15.645833,9.090278,22.013889,0.0,,4.865079,48.827514
US_GA_13011,2021-04-18,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1804,35,,,0,0,0,0,0,1,0,1,0,0,16,27,105,298,204,231,255,211,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,1,0,0,0,0,0,0,1,1,2,9,5,17,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,8,0,,,20.6,7.66,,,17.72,,39.76,9.1,16.104167,8.631944,22.770833,0.0,,4.730159,47.200334
US_GA_13011,2021-04-19,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,5,0,1809,35,,,0,0,1,0,0,0,1,1,0,0,16,27,106,298,204,231,256,212,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,5,17,23,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-3,-10,1,6.96,19.59,7.4,9.14,10.01,25.25,6.53,29.16,7.83,16.388889,9.625,23.013889,0.0,,4.230159,44.578143
US_GA_13011,2021-04-20,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1811,35,,,0,0,0,1,0,0,0,0,0,0,16,27,106,299,204,231,256,212,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,1,0,0,0,1,1,2,9,5,17,24,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,2,-10,3,9.18,16.61,8.3,6.99,9.62,25.79,8.3,38.46,10.49,15.930556,8.090278,23.5625,0.0,,5.47619,49.980933
US_GA_13011,2021-04-21,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,1814,35,,,0,0,0,0,0,0,1,0,0,0,16,27,106,299,204,231,257,212,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,5,17,24,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,2,-7,3,,21.16,,7.94,7.5,35.71,13.23,35.27,6.61,14.430556,9.4375,21.541667,0.0,,3.952381,49.64373
US_GA_13011,2021-04-22,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,1817,35,,,0,0,1,1,1,1,1,0,0,0,16,27,107,300,205,232,258,212,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,1,0,0,0,0,0,1,1,2,9,6,17,24,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,-7,1,,16.49,7.58,,,22.28,17.82,40.11,,8.555556,0.451389,17.409722,0.0,,-4.563492,39.362318
US_GA_13011,2021-04-23,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1819,35,,,1,0,0,1,0,0,0,0,0,0,17,27,107,301,205,232,258,212,152,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-1,-4,,8.12,19.84,6.76,8.57,7.67,36.53,8.57,36.08,7.67,10.847222,1.791667,19.0625,0.0,,0.206349,48.084507
US_GA_13011,2021-04-24,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,5,0,1824,35,,,0,2,0,0,1,0,0,1,0,1,17,29,107,301,206,232,258,213,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-13,7,,9.9,14.62,7.07,,9.9,18.86,8.96,32.06,,12.520833,6.076389,19.493056,0.725714,,8.214286,76.095234
US_GA_13011,2021-04-25,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1826,35,,,0,0,0,1,2,0,0,1,0,0,17,29,107,302,208,232,258,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,7,6,,11.58,14.1,8.05,,,26.18,10.07,53.36,12.08,16.777778,10.451389,23.645833,32.911143,,10.904762,68.613597
US_GA_13011,2021-04-26,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1826,35,,793,0,0,0,0,0,0,0,0,0,0,17,29,107,302,208,232,258,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,1,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-4,-10,1,6.91,15.55,6.91,9.5,8.21,22.03,9.5,34.99,10.8,17.419753,10.179012,24.895062,0.169333,,8.326389,55.307958
US_GA_13011,2021-04-27,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1828,35,4,797,0,0,0,0,0,0,0,0,0,0,17,29,107,302,208,232,258,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,3,-10,0,,16.83,7.73,10.0,11.37,30.92,11.82,34.56,,18.962963,10.104938,27.12963,0.056444,,12.861111,67.973442
US_GA_13011,2021-04-28,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1828,35,9,806,0,0,0,0,0,0,0,0,0,0,17,29,107,302,208,232,258,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-10,1,,14.41,7.21,10.36,9.01,27.93,8.11,39.64,10.36,21.04321,14.111111,27.95679,0.056444,,15.416667,70.323414
US_GA_13011,2021-04-29,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,1829,35,10,816,0,0,0,0,0,0,0,0,0,0,17,29,107,302,208,232,258,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,7,-8,1,,17.65,7.5,7.06,14.12,20.74,,44.56,9.27,21.67284,15.91358,27.592593,0.028222,,15.597222,68.347294
US_GA_13011,2021-04-30,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,1832,35,21,837,0,0,0,3,0,3,2,0,0,0,17,29,107,305,208,235,260,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,7,-7,,,17.16,10.3,8.58,7.29,21.88,9.44,37.76,7.29,20.876543,16.703704,25.314815,0.399143,,12.458333,58.806632
US_GA_13011,2021-05-01,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1832,35,16,853,0,0,0,0,0,0,0,0,0,0,17,29,107,305,208,235,260,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-2,4,,8.05,14.68,,15.15,8.05,19.88,7.1,44.5,10.89,18.62963,10.685185,25.191358,0.028222,,5.715278,42.893248
US_GA_13011,2021-05-02,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1832,35,0,853,0,0,0,0,0,0,0,0,0,0,17,29,107,305,208,235,260,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,8,-2,,10.62,15.48,8.85,11.95,,19.02,12.39,40.7,12.39,18.197531,10.962963,26.45679,0.0,,12.208333,68.35156
US_GA_13011,2021-05-03,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,1833,35,14,867,0,0,0,0,1,0,0,0,0,0,17,29,107,305,209,235,260,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-9,-13,4,9.65,16.79,9.23,10.07,14.27,20.57,8.81,45.75,,20.141975,15.407407,24.67284,17.526,,18.111111,88.567535
US_GA_13011,2021-05-04,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,1836,35,13,880,0,0,0,1,0,0,1,0,0,0,17,29,107,306,209,235,261,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-6,-10,4,,13.72,9.86,8.58,7.72,18.01,10.29,43.31,8.58,19.375,16.923611,24.631944,28.847143,,17.555556,89.248773
US_GA_13011,2021-05-05,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,-1,0,1835,35,10,890,0,0,0,0,0,0,-1,0,0,0,17,29,107,306,209,235,260,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,17,24,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,6,-10,1,10.09,13.3,10.55,11.01,13.3,24.77,7.34,46.34,,19.302469,15.67284,24.932099,18.106571,,15.791667,80.215405
US_GA_13011,2021-05-06,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,4,0,1839,35,0,890,0,1,0,0,1,3,1,0,0,0,17,30,107,306,210,238,261,214,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,12,0,0,0,0,0,1,1,0,0,0,1,1,2,9,6,18,25,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,5,-12,1,8.41,14.94,,14.94,10.27,26.15,8.87,37.36,13.08,16.753086,9.487654,23.845679,0.423333,,9.298611,61.661155
US_GA_13011,2021-05-07,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,1,1841,36,25,915,0,0,0,0,1,0,0,0,0,0,17,30,107,306,211,238,261,214,152,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,18,25,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-7,,8.98,11.82,,8.51,11.35,20.8,10.88,37.35,9.93,15.425926,9.611111,21.364198,0.536222,,3.743056,45.890172
US_GA_13011,2021-05-08,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,1843,36,16,931,0,0,0,0,0,0,1,1,0,0,17,30,107,306,211,238,262,215,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,12,0,0,0,0,0,0,1,0,0,0,1,1,2,9,6,18,26,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,4,,,18.57,8.25,8.77,,25.28,12.38,38.17,9.29,15.401235,7.123457,23.339506,0.564444,,4.277778,47.54394
US_GA_13011,2021-05-09,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,1844,36,17,948,0,0,0,0,1,0,0,0,0,0,17,30,107,306,212,238,262,215,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,18,26,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,11,-4,,8.47,16.93,8.96,8.96,,19.92,14.94,40.83,,18.395062,8.487654,28.216049,0.677333,,9.854167,57.61099
US_GA_13011,2021-05-10,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1844,36,7,955,0,0,0,0,0,0,0,0,0,0,17,30,107,306,212,238,262,215,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,18,26,42,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-9,-16,3,7.9,10.98,8.34,8.78,10.98,30.74,,41.72,8.78,20.358025,13.432099,26.740741,7.1755,,16.173611,77.347108
US_GA_13011,2021-05-11,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,5,0,1849,36,1,956,0,1,0,1,1,1,2,1,0,0,17,31,107,307,213,239,264,216,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,12,0,0,0,0,0,0,0,1,0,0,1,1,2,9,6,18,26,43,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-3,-14,3,7.99,13.32,8.88,14.2,,27.96,10.65,42.61,9.32,19.753086,15.524691,25.024691,1.806222,,15.541667,77.202492
US_GA_13011,2021-05-12,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,1849,36,3,959,0,0,0,0,0,0,0,0,0,0,17,31,107,307,213,239,264,216,152,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,12,0,0,0,0,0,0,0,1,0,0,1,1,2,9,6,18,26,44,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-15,-15,,,11.49,9.37,12.35,12.35,23.84,9.37,40.44,,15.074074,9.944444,23.030864,5.733143,,12.854167,87.244587
US_GA_13011,2021-05-13,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,-1,1,1848,37,12,971,0,0,0,0,-1,0,0,0,0,0,17,31,107,307,212,239,264,216,152,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,15,12,0,0,0,0,0,0,0,0,0,0,1,1,2,9,6,18,26,44,55,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-12,,12.02,14.33,10.17,10.63,12.48,30.04,10.63,36.05,8.78,12.555556,6.358025,20.691358,10.188222,,5.743056,63.066888
