location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13039,2022-08-07,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30968,0,0,0,0,0,0,0,0,0,0,350,422,959,2160,1734,1219,1254,890,528,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-2,22,5,26,-5,3,1.94,5.75,4.42,3.22,10.44,,7.02,3.1,1.52,2.91,4.67,3.29,2.35,2.32,2.35,3.03,7.82,4.56,4.28,3.27,,3.44,2.35,7.93,5.59,2.47,3.5,4.34,4.71,1.77,4.0,5.51,2.04,3.65,2.06,3.36,5.49,1.75,20.46,4.56,2.68,7.81,3.79,2.91,3.0,2.02,,5.39,34.15,2.02,2.32,3.38,3.92,7.05,,,2.44,2.59,6.46,4.35,3.91,2.15,3.03,2.84,,28.333333,25.0,32.388889,0.6858,23.944444,79.170635
US_GA_13039,2022-08-08,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30968,0,0,0,0,0,0,0,0,0,0,350,422,959,2160,1734,1219,1254,890,528,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-2,33,3,25,-14,3,,3.25,6.27,3.83,13.66,1.84,6.91,5.62,1.66,4.01,6.4,3.23,2.45,3.12,2.21,3.76,8.31,2.2,5.14,3.12,2.39,3.69,,9.95,5.29,2.41,3.18,3.63,5.29,,2.4,4.37,2.09,4.94,2.12,1.61,7.15,,22.88,6.09,1.78,8.1,3.38,3.64,4.91,2.3,3.25,5.08,40.14,2.31,2.16,2.41,2.47,7.84,3.0,2.48,2.91,3.1,5.53,5.24,4.42,2.73,2.3,3.28,1.61,27.55,23.427778,32.055556,0.903111,23.293651,78.897229
US_GA_13039,2022-08-09,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30968,0,0,0,0,0,0,0,0,0,0,350,422,959,2160,1734,1219,1254,890,528,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-5,29,-2,22,-12,5,1.88,5.27,6.3,2.7,10.71,2.42,7.63,5.63,1.94,4.49,4.18,5.43,,2.38,,2.06,8.42,5.27,5.5,2.63,2.51,2.5,2.02,7.3,4.27,2.61,3.83,6.44,4.2,,3.36,4.6,2.54,5.59,1.69,2.57,7.26,,22.43,7.24,2.92,7.99,2.16,3.15,3.03,1.98,1.49,3.71,37.61,1.99,1.77,1.86,3.11,9.2,1.84,1.76,2.5,2.83,6.14,4.4,4.39,3.19,2.57,3.47,,27.994444,23.483333,32.288889,0.0508,23.5,77.370523
US_GA_13039,2022-08-10,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30968,7,6,3,15,9,2,9,13,5,1,357,428,962,2175,1743,1221,1263,903,533,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-2,29,-1,22,-10,5,2.94,4.7,5.7,3.35,13.8,2.13,7.86,5.77,2.02,4.7,6.1,4.55,,3.12,2.0,2.72,8.8,4.9,4.14,2.88,1.83,4.79,2.13,8.27,4.41,2.73,2.23,5.17,6.36,1.84,4.12,3.21,2.17,4.4,1.96,3.86,7.33,1.68,24.65,6.88,3.55,7.23,2.96,4.66,3.17,3.12,2.04,3.96,38.24,2.83,1.46,1.76,4.06,6.43,,3.03,2.35,2.25,6.89,4.58,5.38,4.41,3.12,2.86,,28.516667,24.538889,32.594444,0.874889,24.603175,80.100161
US_GA_13039,2022-08-11,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,27,30995,0,0,0,0,0,0,0,0,0,0,357,428,962,2175,1743,1221,1263,903,533,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-5,21,0,14,-10,5,,5.05,6.3,3.75,9.55,2.52,7.28,5.4,2.92,4.58,4.76,3.57,1.52,2.92,1.99,2.96,9.63,2.83,4.14,3.61,2.1,3.42,2.67,10.08,5.49,1.8,3.58,5.01,4.41,1.69,4.61,4.12,,3.82,2.12,2.47,7.41,2.13,23.73,6.03,3.19,8.89,3.4,4.24,4.56,2.31,3.53,4.55,35.47,2.2,2.31,1.57,5.41,8.13,2.3,2.89,2.21,2.35,5.12,5.32,5.05,1.75,3.17,2.47,,27.55,23.411111,33.433333,0.0,23.81746,81.237324
US_GA_13039,2022-08-12,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30995,0,0,0,0,0,0,0,0,0,0,357,428,962,2175,1743,1221,1263,903,533,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-5,31,4,16,-12,5,1.49,4.21,7.41,3.23,12.95,2.48,6.04,5.29,2.42,2.5,5.48,3.89,1.93,2.53,,2.09,10.22,3.84,5.53,2.42,,4.16,1.85,8.76,6.63,3.29,2.98,4.48,4.41,,3.44,4.91,1.68,3.87,1.73,2.98,5.62,2.42,22.91,3.97,2.58,8.35,3.06,4.95,3.46,1.58,1.79,3.71,31.34,1.53,1.92,1.68,3.97,6.51,1.52,,2.57,2.04,4.08,4.12,4.84,3.22,2.95,2.48,2.48,26.916667,23.777778,32.616667,3.443111,22.746032,78.222581
US_GA_13039,2022-08-13,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30995,0,0,0,0,0,0,0,0,0,0,357,428,962,2175,1743,1221,1263,903,533,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,2,28,29,36,-8,3,,5.04,5.11,2.93,11.93,1.75,6.75,4.5,,3.29,5.03,2.78,2.42,2.11,2.14,3.49,12.65,4.78,8.57,2.48,1.94,3.38,2.12,5.24,5.52,1.54,4.59,4.43,3.6,2.0,4.23,3.58,,4.71,,1.72,7.46,,26.01,3.93,,8.72,3.28,2.48,5.86,1.82,3.03,3.9,39.16,2.73,1.61,1.81,4.05,8.21,2.68,,,,7.04,1.88,4.38,3.15,3.12,2.88,,25.994444,23.572222,30.388889,8.015111,23.111111,84.449382
US_GA_13039,2022-08-14,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30995,0,0,0,0,0,0,0,0,0,0,357,428,962,2175,1743,1221,1263,903,533,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,24,15,24,-1,4,2.06,5.22,7.78,4.09,14.85,1.82,6.37,4.8,,3.12,6.04,2.79,2.64,1.94,2.22,2.06,11.43,3.44,6.08,3.75,,4.19,,6.5,4.93,2.76,1.87,4.94,4.49,1.82,3.58,5.9,1.53,2.74,,2.03,6.4,1.7,22.82,4.35,2.7,10.49,2.29,2.74,2.5,2.63,1.6,3.51,34.66,2.53,2.57,2.83,3.55,9.18,3.07,2.36,2.66,2.79,5.35,4.78,4.05,3.68,3.68,3.71,2.19,26.822222,22.794444,30.433333,3.7084,19.97619,67.528484
US_GA_13039,2022-08-15,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30995,0,0,0,0,0,0,0,0,0,0,357,428,962,2175,1743,1221,1263,903,533,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-2,34,13,21,-11,7,2.56,6.04,6.0,3.97,13.59,1.66,6.03,3.52,1.92,6.53,6.7,2.23,2.5,2.9,2.87,2.67,11.9,4.01,5.83,,2.58,1.81,1.82,10.37,4.89,2.33,3.06,4.07,4.43,2.59,4.55,4.48,2.36,4.66,,3.13,8.87,3.32,24.78,7.25,3.63,7.42,4.09,3.13,3.68,2.21,2.08,5.75,38.61,,2.31,2.25,3.79,7.86,2.23,1.93,3.17,2.52,7.47,5.7,5.32,3.43,3.39,3.57,,25.966667,20.083333,32.116667,0.0,18.714286,65.220445
US_GA_13039,2022-08-16,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30995,0,0,0,0,0,0,0,0,0,0,357,428,962,2175,1743,1221,1263,903,533,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,28,2,21,-11,6,2.41,4.45,6.65,2.53,13.2,3.81,8.03,4.98,1.86,3.74,5.92,3.73,1.54,2.02,1.97,2.47,12.11,3.9,6.17,4.51,3.14,5.42,2.61,8.06,4.12,2.77,3.36,3.95,4.66,,4.12,4.54,2.34,4.99,2.45,2.88,7.3,2.57,24.12,7.12,3.41,9.4,4.51,3.96,4.9,2.78,1.82,4.04,37.81,1.57,2.87,2.72,5.76,8.53,1.95,2.77,2.42,4.16,6.6,4.6,6.19,3.07,3.33,3.09,2.18,28.166667,22.488889,34.744444,0.0,22.031746,69.487637
US_GA_13039,2022-08-17,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,30995,10,7,16,13,18,12,13,12,8,4,367,435,978,2188,1761,1233,1276,915,541,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,33,-3,22,-8,7,2.53,5.7,7.3,3.19,12.11,3.61,8.43,6.63,1.61,5.15,6.58,3.64,1.45,2.5,1.66,3.08,11.22,3.84,6.45,3.02,2.59,3.3,2.92,8.37,5.09,,2.64,4.15,3.23,3.51,3.59,4.65,1.95,4.14,,2.42,9.26,2.11,20.63,6.41,2.71,8.51,3.31,3.98,4.74,1.53,1.87,7.14,39.05,2.15,2.87,2.23,5.87,6.85,,2.9,3.34,2.9,5.56,4.34,5.59,2.64,2.46,3.88,1.96,27.266667,23.555556,32.522222,4.430889,23.785714,81.406429
US_GA_13039,2022-08-18,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,44,31039,0,0,0,0,0,0,0,0,0,0,367,435,978,2188,1761,1233,1276,915,541,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-3,24,9,20,-6,7,,5.24,7.81,3.21,12.15,3.61,8.09,3.79,1.86,5.67,5.44,4.23,1.99,3.88,1.69,3.38,8.91,4.17,5.41,2.18,2.45,2.72,1.91,9.85,4.26,3.67,4.62,4.81,2.53,2.79,4.42,5.17,1.59,2.89,1.74,2.74,8.3,1.95,22.76,5.58,3.56,8.77,2.17,2.58,3.02,,1.95,6.02,35.51,2.48,1.98,2.64,4.38,8.18,1.43,2.43,2.89,2.64,7.07,5.0,3.31,3.33,2.41,3.58,2.02,25.361111,22.461111,30.927778,13.687778,23.174603,87.6612
US_GA_13039,2022-08-19,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,31039,0,0,0,0,0,0,0,0,0,0,367,435,978,2188,1761,1233,1276,915,541,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,30,5,14,-11,7,2.38,3.64,6.82,4.17,11.61,2.64,5.3,3.79,2.26,3.88,5.13,3.83,2.4,3.17,2.41,3.03,10.35,3.15,4.97,2.32,2.92,3.85,1.99,6.66,2.69,2.12,2.74,5.17,4.5,3.12,4.57,4.98,2.15,3.7,,3.32,7.48,1.68,20.51,5.01,1.66,8.28,2.81,3.5,4.18,1.78,2.53,3.63,30.23,2.19,,2.41,4.73,7.13,,2.54,1.81,1.74,5.94,3.03,5.08,3.82,2.44,3.23,1.89,26.055556,22.777778,31.644444,20.997333,23.380952,85.527586
US_GA_13039,2022-08-20,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,31039,0,0,0,0,0,0,0,0,0,0,367,435,978,2188,1761,1233,1276,915,541,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,26,19,26,-10,4,1.96,4.68,7.59,3.06,11.62,3.64,6.97,5.19,1.53,3.94,5.35,4.59,1.72,2.83,,1.95,10.17,5.83,5.36,4.57,1.69,3.97,2.54,7.81,4.67,2.52,4.43,3.32,3.67,1.79,2.97,5.78,1.96,5.7,,2.56,6.53,1.92,20.43,4.91,3.39,9.13,3.19,2.76,3.54,1.54,3.78,5.01,34.66,,2.41,3.07,3.25,7.29,,2.19,3.43,1.95,6.24,4.03,3.14,2.67,2.82,3.29,1.57,27.583333,23.222222,32.333333,1.651,23.968254,81.56638
US_GA_13039,2022-08-21,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,31039,0,0,0,0,0,0,0,0,0,0,367,435,978,2188,1761,1233,1276,915,541,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-5,21,0,17,-6,5,2.59,4.52,6.26,2.09,12.97,2.34,5.59,3.62,1.88,2.83,5.13,2.77,2.71,3.56,3.19,2.31,9.03,4.99,4.66,3.12,1.86,4.46,2.94,7.17,3.7,2.86,2.92,2.88,3.13,,3.71,5.91,1.94,4.61,,2.15,5.47,1.97,18.16,3.79,2.51,11.51,3.59,2.5,3.29,1.99,,3.84,33.59,1.95,2.06,2.02,4.09,9.66,,2.12,2.48,2.22,5.67,2.13,3.47,3.92,3.07,2.91,2.85,28.4,24.516667,32.75,0.084667,24.746032,81.475211
US_GA_13039,2022-08-22,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,31039,0,0,0,0,0,0,0,0,0,0,367,435,978,2188,1761,1233,1276,915,541,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-4,34,4,28,-8,7,1.43,5.77,6.2,4.29,12.93,2.23,7.59,4.58,2.36,3.68,4.45,4.52,2.62,1.6,1.91,2.83,10.55,3.13,5.72,3.37,,4.78,2.64,8.46,6.12,2.21,3.41,5.86,4.53,1.45,3.15,5.07,,6.0,2.54,2.23,7.13,2.12,23.82,5.43,3.25,9.36,2.43,3.57,6.4,2.0,1.82,4.88,36.41,1.8,2.81,2.71,5.59,8.62,1.76,2.04,2.25,1.92,4.12,4.41,4.78,3.91,3.24,3.87,3.39,26.705556,23.611111,32.994444,0.762,23.698413,84.628299
US_GA_13039,2022-08-23,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,0,31039,0,0,0,0,0,0,0,0,0,0,367,435,978,2188,1761,1233,1276,915,541,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,27,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-4,31,9,25,-6,7,,5.19,6.41,4.58,13.26,3.33,6.26,5.77,2.27,4.86,6.38,4.83,2.51,3.26,1.61,3.41,10.12,3.58,4.59,3.31,1.96,3.63,2.7,9.48,5.61,3.43,3.8,6.84,5.06,2.36,3.57,4.59,2.77,3.99,3.13,2.72,9.54,,25.49,6.09,2.95,8.05,4.37,2.41,4.57,,2.72,4.51,38.11,2.11,2.25,2.91,3.86,7.15,2.04,1.86,1.72,2.53,6.28,4.15,4.08,3.28,3.12,3.15,2.33,27.061111,24.033333,31.922222,8.001,23.587302,81.531806
US_GA_13039,2022-08-24,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-2,33,-10,31,-9,7,1.63,4.12,6.45,3.08,11.18,3.33,8.12,4.83,1.65,5.04,7.66,3.58,2.19,4.38,2.79,3.59,7.15,3.49,5.08,4.7,3.05,3.99,1.91,9.12,4.04,3.29,3.77,4.95,3.97,2.4,3.52,3.24,,4.27,2.58,2.66,9.03,1.63,22.83,5.69,3.93,7.95,4.88,5.95,3.63,1.74,3.85,4.64,38.05,2.25,2.4,,3.08,7.13,2.21,3.17,3.19,2.19,4.72,5.47,6.64,3.52,3.69,3.74,2.07,27.638889,24.25,32.35,0.395111,23.809524,80.063659
US_GA_13039,2022-08-25,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,33,2,25,-8,7,1.86,5.49,6.08,3.31,12.6,1.53,5.21,4.75,1.46,3.68,5.75,4.13,1.94,5.61,1.64,2.25,9.69,3.01,5.86,3.24,,4.37,2.34,7.94,4.61,2.3,3.15,4.36,5.21,2.47,5.9,5.88,1.99,3.27,1.85,2.79,6.79,,23.61,5.06,2.4,8.43,3.4,3.57,4.04,1.83,2.23,6.16,38.06,2.9,2.28,1.68,4.01,8.41,1.88,2.33,2.72,2.98,6.12,5.38,4.04,3.16,4.44,3.79,,27.755556,24.538889,31.65,0.479778,24.944444,85.753384
US_GA_13039,2022-08-26,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-8,32,-5,22,-8,7,,6.14,6.03,3.44,10.82,2.01,6.87,5.09,,4.66,6.07,2.75,,2.95,,2.72,10.1,3.71,7.91,3.09,1.96,4.59,3.0,8.97,5.37,3.01,4.38,2.63,5.09,1.59,3.54,4.83,1.93,4.24,2.53,2.54,8.13,,21.97,5.5,2.07,9.13,2.76,2.8,4.64,1.87,2.27,4.72,38.74,2.16,1.53,2.82,3.32,5.95,1.68,2.53,3.14,1.71,7.85,3.47,5.75,2.72,2.56,4.06,1.55,27.461111,24.716667,31.283333,4.967111,24.793651,86.291726
