location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MO_29127,2022-02-11,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7769,112,4,11715,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-3,18,,-7,2,,5.83,7.61,9.89,,5.07,10.91,4.31,5.83,8.37,5.07,5.58,,,10.15,22.32,5.33,7.1,4.06,7.86,30.95,3.55,5.33,6.09,,4.691358,0.0,8.969136,3.81,0.62963,75.157414
US_MO_29127,2022-02-12,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7769,112,1,11716,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-5,,,-22,,,6.27,4.78,8.36,7.17,5.38,13.14,6.57,,8.36,4.48,,,,6.87,20.6,4.78,8.36,4.18,5.08,33.15,,7.76,5.08,5.08,-7.333333,-12.450617,0.246914,2.582333,-12.790123,65.213075
US_MO_29127,2022-02-13,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7769,112,0,11716,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-3,,,-21,,5.27,6.15,9.07,9.66,5.27,4.68,10.83,4.98,4.68,6.73,,4.39,6.15,,5.85,21.66,9.07,6.44,4.98,4.68,35.71,,5.85,5.56,4.1,-6.796296,-8.802469,-4.487654,0.0,-12.037037,66.662784
US_MO_29127,2022-02-14,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,36,0,7805,112,0,11716,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,14,,,-10,2,,,8.87,6.33,5.58,6.59,8.36,3.55,4.56,10.9,,4.31,3.8,,6.84,20.53,6.59,5.58,5.83,,36.49,3.55,4.31,4.05,4.05,-4.395062,-9.987654,4.407407,0.0,-10.388889,63.324834
US_MO_29127,2022-02-15,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,7,1,7812,113,0,11716,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,0,,,-19,3,4.65,4.89,7.09,7.09,5.14,4.89,9.3,7.09,5.87,8.32,4.4,3.91,,5.38,10.28,21.53,6.85,5.14,7.83,7.83,42.57,5.38,7.58,5.14,,1.277778,-4.191358,11.907407,0.0,-3.95679,68.646432
US_MO_29127,2022-02-16,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,7,0,7819,113,10,11726,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,15,,,-15,0,5.37,4.88,11.72,9.77,5.37,6.11,9.52,8.06,7.08,7.57,3.91,4.88,,4.4,10.01,19.54,5.62,6.84,4.4,6.84,36.39,5.37,7.57,,4.15,11.166667,6.635802,15.302469,0.0,3.58642,59.959355
US_MO_29127,2022-02-17,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,5,0,7824,113,12,11738,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-68,-25,,-56,24,,5.51,7.88,4.73,4.46,6.3,8.93,4.99,4.2,6.56,6.04,7.09,,4.2,7.61,18.64,7.09,4.46,,6.83,35.44,,,7.88,3.94,-0.58642,-7.919753,11.407407,10.456333,-2.271605,88.410873
US_MO_29127,2022-02-18,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7824,113,4,11742,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-28,5,,-36,15,6.31,7.41,7.68,7.13,5.49,5.21,9.05,8.23,5.21,10.15,5.49,4.67,5.49,,7.13,26.34,6.59,7.96,4.94,7.68,42.26,5.76,3.84,6.59,4.67,-8.962963,-16.944444,1.228395,0.79375,-14.975309,61.992517
US_MO_29127,2022-02-19,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7824,113,17,11759,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-6,,,-23,,4.51,6.62,9.33,4.82,,10.23,12.04,5.72,6.32,8.43,4.21,5.72,,,4.82,24.08,4.21,7.53,5.12,6.02,34.62,,5.42,,,-4.561728,-10.783951,1.018519,0.0,-12.709877,53.409893
US_MO_29127,2022-02-20,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7824,113,0,11759,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,21,,,-25,,6.99,,8.45,8.15,,5.83,11.94,6.41,6.7,8.15,,5.24,,6.12,7.57,21.26,4.95,7.86,4.95,7.28,41.35,,6.7,,5.83,2.191358,-7.148148,13.135802,0.0,-5.641975,56.477755
US_MO_29127,2022-02-21,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7824,113,0,11759,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,20,,,-31,6,5.13,3.78,11.07,7.29,,7.56,11.34,5.94,4.86,8.64,6.21,,4.59,3.78,6.75,28.35,,5.13,,8.37,43.74,5.4,,7.56,4.59,8.494444,2.927778,16.172222,0.0,2.161111,64.958145
US_MO_29127,2022-02-22,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,5,0,7829,113,0,11759,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,4,,,-19,3,3.86,5.3,9.89,7.72,5.3,4.82,7.48,7.24,8.2,11.58,5.55,5.06,,3.86,7.96,22.43,4.34,,4.1,7.96,40.03,,7.24,4.1,7.24,6.316667,-5.116667,13.544444,0.889,4.533333,88.723004
US_MO_29127,2022-02-23,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,7833,113,0,11759,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,4,,,-17,2,5.29,5.05,9.13,7.93,5.29,5.77,7.21,5.53,5.05,10.34,4.33,4.81,4.09,4.57,6.25,23.08,3.61,5.29,3.61,5.29,42.31,5.77,4.81,6.97,3.37,-9.322222,-12.966667,-5.116667,2.159,-13.533333,71.602368
US_MO_29127,2022-02-24,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,7837,113,12,11771,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-23,,,-22,9,4.37,5.59,8.75,6.56,6.56,5.83,10.21,5.1,4.37,6.8,4.37,6.07,5.35,4.37,6.07,22.6,5.1,5.59,3.65,6.07,38.63,6.07,,4.86,4.86,-6.133333,-8.122222,-3.35,0.0,-9.011111,80.24864
US_MO_29127,2022-02-25,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,12,0,7849,113,3,11774,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-4,11,,-16,6,5.86,5.86,9.43,10.96,5.61,4.59,7.39,4.33,,9.43,,4.59,,10.19,7.14,16.05,4.08,6.63,4.84,6.63,36.95,3.82,6.88,4.08,6.63,-5.855556,-9.211111,-3.294444,0.4064,-8.005556,84.892253
US_MO_29127,2022-02-26,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7849,113,1,11775,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,0,,,-20,,,4.29,6.13,9.19,4.9,4.29,8.88,,4.9,7.35,4.6,4.9,,6.13,8.27,20.83,4.6,7.35,7.66,4.6,37.38,5.51,6.13,5.21,5.51,-5.666667,-11.483333,2.5,0.0,-9.227778,76.134958
US_MO_29127,2022-02-27,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7849,113,0,11775,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,21,,,-20,,4.77,5.66,9.54,10.43,4.47,6.85,10.13,,,11.92,6.26,6.56,,,5.66,17.88,6.56,5.96,4.17,5.07,37.55,6.56,5.66,,,0.783333,-4.483333,8.75,0.0,-5.772222,61.8627
US_MO_29127,2022-02-28,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,67,0,7916,113,0,11775,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,16,,,-7,0,4.7,4.46,8.17,5.69,6.19,7.92,10.89,4.95,4.7,9.65,5.94,4.7,,4.46,9.9,25.99,6.68,7.43,4.95,3.96,39.36,3.96,5.94,5.94,4.95,4.883333,-0.733333,14.411111,0.0,-4.433333,51.536892
US_MO_29127,2022-03-01,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,1,7920,114,13,11788,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,17,,,-18,1,6.96,3.98,8.7,9.19,,5.46,7.45,3.73,3.48,9.19,4.97,3.73,3.98,5.22,7.95,22.11,5.71,5.71,7.2,5.96,46.45,5.96,5.22,5.71,7.7,9.3,2.8,18.394444,0.0,-1.561111,47.065602
US_MO_29127,2022-03-02,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,7923,114,0,11788,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,20,,,-17,0,5.41,4.67,12.54,6.39,3.44,5.41,10.32,5.16,3.93,10.82,4.42,5.65,,5.65,10.32,19.42,3.69,5.41,3.93,9.34,39.58,4.67,6.39,8.6,6.88,10.788889,2.311111,23.0,0.0,1.716667,54.692664
US_MO_29127,2022-03-03,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,7927,114,2,11790,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,14,,,-17,1,5.45,6.44,9.17,10.16,4.46,5.45,13.87,,5.2,11.64,6.19,4.71,3.47,5.45,7.43,23.78,5.45,5.95,4.46,5.7,43.85,5.7,5.95,6.44,4.71,6.227778,1.066667,16.738889,0.0,0.866667,69.001842
US_MO_29127,2022-03-04,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,7928,114,37,11827,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,7,27,,-3,0,5.22,3.98,11.44,7.96,5.72,3.98,9.2,3.73,5.22,10.2,3.98,5.22,,3.73,4.23,23.14,4.48,7.46,,8.71,39.55,4.23,6.72,6.47,3.98,2.827778,-1.572222,12.238889,0.0,-2.066667,70.523999
US_MO_29127,2022-03-05,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7928,114,7,11834,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,2,,,-15,,6.3,6.9,8.7,9.89,,4.2,6.3,4.8,5.4,8.7,5.7,4.8,,,6.0,17.99,7.8,6.9,,,39.28,,,5.4,6.9,13.305556,7.166667,22.227778,0.0,7.022222,66.270833
US_MO_29127,2022-03-06,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7928,114,0,11834,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,19,,,-21,,,,8.29,6.51,4.14,4.14,11.84,7.4,7.7,6.22,4.74,,4.74,5.03,8.88,20.13,,7.1,6.81,4.44,37.3,,7.7,4.44,,7.033333,0.311111,18.961111,1.862667,1.911111,70.047526
US_MO_29127,2022-03-07,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,5,0,7933,114,0,11834,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,1,,,-14,4,6.8,6.01,12.55,9.15,7.84,4.97,11.24,4.97,,10.72,4.97,4.71,,5.49,11.76,23.0,7.58,8.63,5.49,7.32,41.04,4.71,6.01,6.01,5.75,-0.027778,-1.877778,4.566667,7.916333,-2.394444,84.141154
US_MO_29127,2022-03-08,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,1,7933,115,5,11839,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,7,,,-19,2,3.92,7.09,10.77,10.28,6.61,5.63,10.52,,3.67,11.74,4.65,3.42,,6.36,11.01,26.67,7.34,6.85,7.58,6.85,37.92,4.89,5.38,,3.67,-2.461111,-7.466667,3.95,0.2032,-6.455556,74.173352
US_MO_29127,2022-03-09,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,7937,115,3,11842,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,12,,,-15,0,4.13,6.31,11.16,11.16,7.28,6.8,8.74,4.85,5.34,8.74,8.49,4.13,3.64,3.64,10.92,25.97,8.01,10.19,4.61,6.55,38.11,5.34,8.01,6.55,,0.988889,-2.077778,5.166667,0.0,-3.222222,73.717385
US_MO_29127,2022-03-10,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,7938,115,1,11843,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-11,,,-16,5,3.33,8.32,9.75,10.7,4.28,4.28,9.75,7.14,6.18,9.04,5.71,4.76,3.57,3.81,8.09,29.26,5.95,7.14,7.61,7.14,33.3,5.0,9.75,4.52,4.28,-3.55,-5.983333,0.805556,0.0,-7.261111,75.613634
US_MO_29127,2022-03-11,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,7,0,7945,115,0,11843,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-8,7,,-20,9,5.93,6.71,8.0,10.84,5.68,4.9,8.52,8.0,5.42,4.9,,4.13,4.9,3.87,8.77,27.61,6.45,7.22,,4.9,40.77,5.42,7.48,5.93,,-5.233333,-8.183333,-0.994444,1.3208,-8.911111,75.522553
US_MO_29127,2022-03-12,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7945,115,2,11845,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,4,,,-19,,5.07,6.86,10.44,12.23,,,12.23,,,8.95,4.47,6.56,,,8.65,18.79,5.67,6.86,,5.67,35.19,5.96,4.18,,5.67,-8.716667,-13.466667,-3.494444,0.0508,-16.788889,52.431301
US_MO_29127,2022-03-13,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7945,115,6,11851,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,29,,,-21,,7.98,,10.44,12.89,,5.53,11.36,8.6,5.22,8.29,5.53,,,5.53,,19.34,6.45,6.45,4.3,10.13,41.14,,6.14,4.91,6.45,2.755556,-7.072222,13.916667,0.0,-6.083333,52.47166
US_MO_29127,2022-03-14,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7945,115,1,11852,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,12,,,-10,1,8.09,5.31,13.91,8.6,4.8,6.32,12.64,4.8,4.3,10.37,6.57,4.8,5.31,4.05,7.08,27.05,6.07,6.83,5.82,11.13,45.77,,7.33,7.33,5.06,10.022222,4.055556,17.494444,0.0,0.544444,52.287683
US_MO_29127,2022-03-15,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,2,7946,117,8,11860,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,13,,,-20,1,5.29,,10.32,11.33,,,6.04,3.78,5.29,11.58,7.05,,,,5.04,26.94,9.57,7.8,,7.05,41.8,5.29,6.04,7.05,,11.933333,6.655556,17.988889,0.0,5.95,67.012662
US_MO_29127,2022-03-16,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,7948,117,3,11863,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,21,,,-17,0,5.47,4.97,8.45,9.94,,6.96,6.21,4.22,6.96,10.19,3.73,3.73,3.48,5.47,10.93,22.11,4.97,8.45,8.2,6.96,37.02,3.73,4.97,4.97,4.97,12.95,5.083333,21.744444,0.0,6.944444,67.221525
US_MO_29127,2022-03-17,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,7952,117,7,11870,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,14,,,-18,0,7.68,6.4,14.33,10.75,,7.16,11.0,4.61,3.58,10.75,5.88,4.86,,5.12,11.0,23.8,3.58,10.75,3.84,4.86,36.59,4.09,6.4,8.96,,15.1,7.733333,23.15,0.0,6.755556,58.048967
US_MO_29127,2022-03-18,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,7954,117,1,11871,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,2,13,,-6,3,3.48,,12.17,9.93,4.72,7.45,6.21,4.97,,8.19,4.72,3.72,4.47,,9.19,19.37,4.97,7.45,5.21,6.95,36.75,4.72,10.43,8.69,,9.761111,5.944444,17.366667,0.719667,6.694444,81.386119
US_MO_29127,2022-03-19,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7954,117,2,11873,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,9,,,-22,,5.53,5.22,8.9,10.13,4.3,4.61,11.05,6.75,,7.67,,,5.83,4.91,8.6,20.26,5.22,5.83,4.3,5.53,35.92,4.61,,5.53,,5.883333,2.333333,12.405556,10.541,2.327778,78.064459
US_MO_29127,2022-03-20,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7954,117,0,11873,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,33,,,-21,,,8.63,12.64,8.01,,9.55,7.09,5.24,4.93,8.32,,5.86,,4.62,7.71,18.18,6.78,4.93,4.62,4.32,46.23,4.62,9.25,6.78,,10.283333,2.327778,21.594444,0.0254,0.05,49.605948
US_MO_29127,2022-03-21,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,7957,117,0,11873,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,17,,,-8,0,5.27,7.28,14.31,7.03,4.02,8.54,8.79,4.77,5.78,9.29,4.27,6.53,,3.77,9.29,23.85,7.53,7.53,5.78,10.29,43.94,4.27,6.53,,3.52,16.038889,10.205556,22.883333,0.0,2.338889,40.403346
US_MO_29127,2022-03-22,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,-1,1,7956,118,2,11875,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,12,,,-18,3,6.8,3.4,11.18,8.5,6.8,6.32,9.47,4.86,,10.93,6.07,5.34,4.86,,9.23,23.32,7.05,7.29,3.89,6.32,41.54,4.13,6.07,6.8,,12.527778,9.622222,18.105556,8.212667,9.005556,79.370942
US_MO_29127,2022-03-23,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,7957,118,0,11875,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,9,,,-15,2,6.05,6.05,11.62,7.51,8.96,6.78,9.93,5.81,5.33,11.62,4.36,6.05,3.39,,11.86,23.97,4.84,6.05,,7.99,43.34,6.29,5.57,9.2,7.02,8.327778,4.677778,12.65,6.646333,7.746914,96.287863
US_MO_29127,2022-03-24,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7957,118,2,11877,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,,,-18,3,7.23,6.02,11.81,7.95,,5.06,10.12,5.54,3.85,9.4,6.51,4.58,4.82,6.51,7.47,22.65,,6.02,4.82,6.51,46.5,5.06,6.02,6.51,3.61,3.516667,1.544444,5.972222,6.053667,2.405556,92.497205
US_MO_29127,2022-03-25,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7957,118,7,11884,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,3,16,,-6,1,5.77,4.27,12.3,8.78,4.52,6.27,10.79,7.28,,10.79,3.51,6.02,,,7.53,21.33,5.02,6.78,4.77,5.27,37.14,8.28,8.53,5.52,5.77,6.183333,3.666667,11.766667,0.3048,1.25,70.933395
US_MO_29127,2022-03-26,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7957,118,3,11887,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,1,,,-17,,7.56,,10.28,6.35,,5.75,8.47,,,9.07,5.14,7.56,,,5.44,21.78,4.23,6.96,,7.26,41.74,,7.86,4.23,,3.994444,-0.366667,8.527778,0.0,-6.15,48.018381
US_MO_29127,2022-03-27,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7957,118,1,11888,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,16,,,-18,,8.76,7.01,9.05,5.55,,7.59,11.98,4.97,,8.47,6.43,5.26,,,7.59,21.32,5.26,4.09,4.97,,43.52,,4.97,5.84,,0.922222,-3.288889,5.666667,0.0,-8.066667,51.315613
US_MO_29127,2022-03-28,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,7957,118,0,11888,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,,,-14,2,4.63,5.36,11.94,10.48,6.82,7.8,12.43,5.85,5.85,13.89,4.63,4.63,5.36,3.9,10.23,22.17,6.82,6.09,3.65,5.6,47.51,4.87,5.85,4.38,5.6,2.044444,-2.133333,7.8,0.0,-8.594444,45.758439
US_MO_29127,2022-03-29,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,7958,118,1,11889,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,,,-18,2,7.81,5.86,15.12,11.95,4.88,9.51,7.56,,6.1,11.22,6.1,5.61,3.66,,8.29,27.57,6.59,9.51,4.15,4.88,44.4,,5.61,5.12,7.81,5.977778,2.533333,13.488889,0.0,-3.377778,51.499787
