location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29013,2021-04-26,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1301,29,,3224,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-17,,12.71,14.72,44.16,20.097222,13.784722,28.631944,0.0,,10.256944,53.159318
US_MO_29013,2021-04-27,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,1304,29,2,3226,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-16,,17.95,14.63,28.59,21.875,17.694444,26.291667,0.0,,13.236111,58.049207
US_MO_29013,2021-04-28,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,1306,29,13,3239,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-13,,16.45,17.67,43.86,20.215278,16.826389,24.694444,3.344333,,17.270833,83.266505
US_MO_29013,2021-04-29,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1307,29,18,3257,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-14,,,21.36,38.33,17.791667,13.868056,23.5625,20.785667,,12.381944,70.968931
US_MO_29013,2021-04-30,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,-1,0,1306,29,22,3279,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-7,,,16.13,31.59,18.159722,7.9375,26.0625,0.0,,5.729167,44.30547
US_MO_29013,2021-05-01,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,4,0,1310,29,25,3304,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-14,,12.04,,27.85,19.430556,12.173611,26.333333,0.0,,8.895833,50.683157
US_MO_29013,2021-05-02,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1310,29,0,3304,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-12,,15.87,15.15,28.13,19.395833,15.701389,23.138889,0.3556,,13.541667,68.94389
US_MO_29013,2021-05-03,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1310,29,59,3363,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-15,,12.09,23.55,31.82,18.645833,15.3125,23.152778,0.0,,15.444444,81.670003
US_MO_29013,2021-05-04,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,4,0,1314,29,8,3371,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-12,,10.17,27.52,38.28,14.111111,9.319444,18.951389,0.550333,,7.673611,66.055128
US_MO_29013,2021-05-05,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1315,29,13,3384,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-10,,,22.47,34.03,12.409722,3.333333,20.6875,1.143,,0.694444,44.961125
US_MO_29013,2021-05-06,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,5,0,1320,29,155,3539,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-15,,16.47,20.27,35.48,14.013889,9.916667,18.527778,0.072571,,5.6875,57.432779
US_MO_29013,2021-05-07,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1320,29,41,3580,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-2,,,18.5,36.34,13.263889,5.506944,21.576389,0.0,,3.708333,52.532398
US_MO_29013,2021-05-08,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1320,29,17,3597,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-12,,11.78,14.92,36.9,17.3125,12.375,25.076389,0.9144,,11.0625,67.217574
US_MO_29013,2021-05-09,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,1323,29,17,3614,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-19,,,21.57,29.47,12.763889,8.118056,23.298611,35.4584,,9.270833,79.354256
US_MO_29013,2021-05-10,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,5,0,1328,29,14,3628,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-17,,11.53,24.35,37.8,10.027778,4.222222,15.986111,6.7945,,5.006944,71.031848
US_MO_29013,2021-05-11,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,1331,29,12,3640,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-15,,16.05,30.25,34.57,10.555556,5.743056,15.090278,0.1016,,6.451389,75.897853
US_MO_29013,2021-05-12,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,1334,29,14,3654,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-11,,14.35,17.61,36.52,12.423611,8.916667,17.423611,0.217714,,2.909722,52.302096
US_MO_29013,2021-05-13,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,1336,29,21,3675,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-13,,20.0,14.67,24.0,12.493056,4.479167,19.881944,0.0,,0.451389,43.75291
US_MO_29013,2021-05-14,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1336,29,11,3686,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-6,,,17.45,49.57,14.993056,8.715278,22.645833,0.0,,4.666667,50.136014
US_MO_29013,2021-05-15,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1337,29,23,3709,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-21,,16.53,22.04,35.12,15.458333,12.472222,20.493056,1.0668,,10.729167,73.447571
US_MO_29013,2021-05-16,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1337,29,20,3729,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-19,,11.61,20.32,36.28,14.916667,11.784722,19.763889,3.2004,,12.805556,87.657325
US_MO_29013,2021-05-17,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1337,29,0,3729,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-21,,,26.93,45.09,17.055556,15.638889,20.409722,43.8912,,15.597222,91.583927
US_MO_29013,2021-05-18,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1337,29,35,3764,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-17,,15.12,22.06,43.49,19.777778,16.895833,25.979167,5.588,,17.4375,86.394173
US_MO_29013,2021-05-19,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1337,29,12,3776,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-13,,13.73,13.73,39.89,20.541667,18.409722,24.555556,0.4064,,17.930556,85.049201
US_MO_29013,2021-05-20,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1337,29,13,3789,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-16,,,24.9,38.0,20.298611,18.090278,23.576389,8.4328,,18.208333,87.82636
US_MO_29013,2021-05-21,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1338,29,0,3789,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-7,,14.31,17.04,23.85,20.680556,19.423611,22.680556,8.7376,,18.673611,88.439282
US_MO_29013,2021-05-22,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1338,29,67,3856,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,11.81,19.93,32.48,20.138889,18.576389,22.569444,1.4224,,18.097222,88.080009
US_MO_29013,2021-05-23,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1338,29,17,3873,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-18,,,18.42,32.23,20.972222,17.034722,27.020833,1.9304,,17.527778,80.804385
US_MO_29013,2021-05-24,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1338,29,6,3879,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,23.24,12.68,38.03,22.416667,18.409722,27.229167,0.09525,,18.305556,77.655167
US_MO_29013,2021-05-25,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,1,1338,30,0,3879,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-21,,13.11,17.94,37.95,21.951389,19.458333,25.451389,0.550333,,18.277778,79.723809
US_MO_29013,2021-05-26,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1338,30,9,3888,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-16,,10.26,20.52,34.2,22.465278,18.055556,29.513889,0.145143,,18.666667,79.225728
US_MO_29013,2021-05-27,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1339,30,12,3900,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,15.47,17.49,31.61,21.076389,17.194444,26.277778,2.9972,,17.9375,82.3928
US_MO_29013,2021-05-28,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1340,30,36,3936,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-18,,14.63,30.73,38.78,14.958333,10.993056,19.486111,15.536333,,11.416667,79.565523
US_MO_29013,2021-05-29,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1340,30,7,3943,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-28,,22.75,21.91,33.7,12.215278,8.333333,18.854167,0.0,,5.986111,66.133338
US_MO_29013,2021-05-30,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1340,30,7,3950,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,19.83,23.96,40.49,13.708333,7.006944,19.833333,0.0,,7.5,66.275235
US_MO_29013,2021-05-31,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1340,30,0,3950,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-72,,16.78,19.7,43.77,16.430556,14.319444,19.506944,0.042333,,12.5625,78.120578
US_MO_29013,2021-06-01,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1340,30,7,3957,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-22,,15.3,32.78,34.96,17.840278,15.020833,22.395833,1.989667,,13.993056,78.424709
US_MO_29013,2021-06-02,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1340,30,10,3967,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-20,,20.92,12.98,35.34,17.791667,12.5625,23.583333,0.0635,,12.618056,71.986917
US_MO_29013,2021-06-03,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1340,30,6,3973,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,17.82,20.05,42.33,19.902778,12.930556,27.652778,0.0,,13.006944,64.683032
US_MO_29013,2021-06-04,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1341,30,12,3985,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-15,,,16.95,36.97,22.298611,14.263889,29.805556,0.0,,15.5,65.485565
US_MO_29013,2021-06-05,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1341,30,0,3985,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-17,,14.09,23.21,34.82,23.840278,17.756944,29.1875,0.0,,16.819444,64.882244
US_MO_29013,2021-06-06,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1341,30,29,4014,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-25,,13.2,20.53,35.2,22.972222,18.958333,28.618056,3.447143,,18.333333,75.369159
US_MO_29013,2021-06-07,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1342,30,6,4020,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,18.82,26.36,39.16,23.493056,17.868056,29.784722,0.0,,19.229167,77.405293
US_MO_29013,2021-06-08,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1343,30,2,4022,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,11.62,13.8,37.77,24.138889,18.326389,29.930556,0.290286,,19.611111,75.954302
US_MO_29013,2021-06-09,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1344,30,26,4048,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-18,,16.5,26.55,42.34,25.777778,19.479167,32.194444,0.0635,,19.986111,70.50261
US_MO_29013,2021-06-10,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1344,30,14,4062,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,19.96,18.48,39.91,27.020833,20.208333,32.979167,0.0,,19.819444,64.912598
US_MO_29013,2021-06-11,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1344,30,0,4062,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-18,,12.54,22.14,30.99,26.527778,20.4375,32.736111,10.7188,,21.048611,71.95686
US_MO_29013,2021-06-12,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1344,30,19,4081,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-20,,18.11,20.58,31.27,25.263889,20.944444,31.291667,1.862667,,18.618056,66.799386
US_MO_29013,2021-06-13,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,1346,30,9,4090,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,19.38,20.87,37.27,24.972222,16.979167,31.840278,0.0,,13.861111,50.435516
US_MO_29013,2021-06-14,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1346,30,32,4122,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-22,,19.25,22.82,34.22,25.548611,16.3125,34.513889,0.0,,14.8125,51.815693
US_MO_29013,2021-06-15,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1346,30,14,4136,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,16.19,22.52,32.38,26.736111,19.659722,33.083333,0.0,,15.736111,51.009235
US_MO_29013,2021-06-16,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1346,30,0,4136,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,16.05,21.89,45.96,26.826389,19.8125,33.347222,0.0,,17.354167,56.271757
US_MO_29013,2021-06-17,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1346,30,31,4167,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,19.4,23.88,43.28,28.888889,22.652778,36.305556,0.084667,,20.201389,59.636253
US_MO_29013,2021-06-18,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1346,30,14,4181,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-22,,14.79,31.8,41.41,29.888889,24.041667,36.138889,0.0,,19.930556,55.566683
US_MO_29013,2021-06-19,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1347,30,7,4188,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,,19.8,37.13,29.305556,24.423611,34.173611,0.0,,21.472222,62.909242
US_MO_29013,2021-06-20,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1347,30,5,4193,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-29,,,26.02,38.27,28.083333,21.944444,35.180556,0.0,,19.409722,59.492567
US_MO_29013,2021-06-21,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1347,30,0,4193,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-21,,13.03,20.27,48.51,23.868056,19.006944,32.986111,5.2832,,14.395833,55.957167
US_MO_29013,2021-06-22,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,1,1347,31,1,4194,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,15.84,13.68,49.69,21.236111,12.708333,29.618056,0.0,,11.291667,53.478005
US_MO_29013,2021-06-23,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,1349,31,13,4207,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-20,,14.53,23.97,45.76,23.819444,17.854167,30.354167,0.0,,14.222222,54.992591
US_MO_29013,2021-06-24,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,-1,0,1348,31,10,4217,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,14.21,26.29,40.51,25.326389,22.736111,31.076389,1.8415,,20.875,76.433196
US_MO_29013,2021-06-25,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,1349,31,6,4223,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-21,,10.29,26.76,28.81,25.493056,20.604167,30.979167,14.0716,,21.854167,80.553294
US_MO_29013,2021-06-26,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1349,31,12,4235,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-18,,11.0,19.8,35.94,22.0625,19.236111,28.201389,38.5572,,19.986111,88.063074
US_MO_29013,2021-06-27,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1349,31,8,4243,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-25,,,,27.95,22.541667,19.388889,27.138889,7.5184,,19.506944,83.055292
US_MO_29013,2021-06-28,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,1349,31,1,4244,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,,24.09,41.3,22.847222,20.854167,25.430556,3.4544,,20.965278,89.193726
US_MO_29013,2021-06-29,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,1,1350,32,7,4251,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-25,,14.8,17.76,35.53,23.402778,20.604167,27.979167,15.0368,,21.041667,86.648432
US_MO_29013,2021-06-30,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,1352,32,13,4264,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-20,,16.64,20.63,37.94,23.069444,21.354167,25.347222,10.1092,,21.791667,92.549423
US_MO_29013,2021-07-01,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,1354,32,10,4274,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,,22.65,27.77,23.944444,21.694444,27.916667,23.5712,,20.944444,83.590948
