location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CO_08107,2022-03-10,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,6283,24,2,19291,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-15,-21,-6,,-4,2,4.08,5.96,5.02,5.49,5.8,4.08,4.55,2.82,6.74,9.72,3.14,4.08,2.35,4.23,6.27,2.82,2.82,3.14,2.98,3.45,3.14,2.98,4.39,17.56,4.23,5.33,3.76,5.17,3.76,2.51,2.51,39.36,2.82,4.7,6.9,,,2.51,-13.088889,-19.761111,-4.788889,1.693333,-16.566667,75.206436
US_CO_08107,2022-03-11,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,6288,24,0,19291,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-23,-28,-41,-47,-1,5,,5.11,4.49,9.75,11.3,5.26,6.19,3.41,5.42,7.43,,5.11,,4.96,4.64,3.25,,2.94,,4.18,3.72,2.48,4.03,16.1,4.49,4.18,5.73,2.63,,2.79,4.33,40.72,,5.57,6.04,2.63,3.1,,-17.3,-25.922222,-4.761111,0.1016,-23.394444,59.219323
US_CO_08107,2022-03-12,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6288,24,2,19293,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-23,-24,-34,-61,2,,3.65,4.81,3.15,7.79,10.11,4.47,2.49,2.32,4.97,8.29,2.98,3.31,,3.31,5.97,4.81,,5.14,,3.15,6.3,,2.98,13.59,4.81,,4.81,2.65,,3.48,4.31,37.46,2.82,3.65,7.29,7.96,,2.98,-5.755556,-11.666667,3.15,0.0,-12.222222,60.568688
US_CO_08107,2022-03-13,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6288,24,2,19295,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-25,,-29,-51,-4,,3.79,6.47,5.37,8.68,9.94,4.58,5.05,3.47,4.58,10.1,3.16,4.89,3.47,4.1,4.58,4.89,,,3.16,3.95,3.0,2.84,3.0,13.89,4.42,3.47,5.52,,3.31,3.95,5.52,34.09,4.74,6.0,5.52,,2.84,2.52,-3.533333,-11.661111,4.972222,0.0,-8.972222,66.28415
US_CO_08107,2022-03-14,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,6293,24,0,19295,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-17,-19,,,-4,1,3.48,6.83,4.6,9.62,9.06,4.74,4.6,3.34,4.18,10.17,2.93,5.29,2.51,3.76,4.46,4.32,2.93,3.34,3.34,3.9,3.34,,5.16,15.88,4.88,3.9,5.43,2.65,,3.21,3.48,35.67,5.57,3.76,7.38,2.93,2.37,2.23,-1.988889,-7.866667,3.466667,0.326571,-5.672222,76.222019
US_CO_08107,2022-03-15,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,0,6300,24,4,19299,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-16,-16,,,0,2,3.95,7.48,2.82,9.18,8.05,5.37,7.06,2.54,5.65,8.47,,4.24,,4.09,5.79,5.79,2.54,2.82,3.67,3.95,2.82,,3.95,18.78,4.38,3.53,3.11,3.39,4.24,,1.98,33.46,5.93,5.08,4.8,,,2.12,-2.405556,-10.244444,7.472222,0.0,-8.911111,61.517731
US_CO_08107,2022-03-16,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,8,0,6308,24,1,19300,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-19,-23,-15,-58,1,3,2.26,5.45,5.72,7.98,6.38,3.99,5.85,2.92,3.72,8.24,,5.32,2.13,2.92,4.79,4.12,4.12,2.66,2.26,3.46,3.19,2.13,4.92,17.55,4.12,4.52,5.45,3.32,3.46,3.06,5.98,32.97,3.32,3.86,6.38,2.13,3.86,2.79,0.377778,-4.844444,6.516667,0.0,-4.394444,70.683141
US_CO_08107,2022-03-17,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,6312,24,3,19303,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-15,-19,-2,,-1,2,3.67,6.21,5.08,8.47,6.49,5.93,6.35,2.54,5.36,9.6,3.81,5.93,,3.53,3.39,4.09,5.93,5.64,2.82,2.54,3.53,2.12,5.64,16.65,6.77,,5.5,2.96,2.96,3.1,,38.24,3.95,4.8,3.53,2.82,3.1,2.4,-1.183333,-4.411111,2.111111,3.2004,-4.461111,78.821804
US_CO_08107,2022-03-18,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6312,24,3,19306,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-23,-24,-32,-49,-2,3,3.12,6.99,4.61,5.36,6.7,5.65,4.61,2.08,5.06,8.33,4.91,6.55,3.72,3.27,5.65,3.57,5.5,3.57,3.57,3.57,3.57,2.08,3.57,14.73,4.61,4.46,2.68,,3.87,3.72,4.46,37.49,4.02,5.95,5.8,,3.42,2.08,-4.577778,-11.683333,3.655556,0.225778,-10.866667,61.887666
US_CO_08107,2022-03-19,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6312,24,8,19314,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-25,-27,-45,-59,2,,3.04,5.57,6.75,7.59,6.24,4.05,5.23,3.54,3.54,6.41,,3.71,,3.71,5.4,4.05,3.71,,2.87,4.56,3.88,,3.71,13.16,5.4,,5.57,5.57,2.36,,4.39,35.77,3.88,3.21,6.75,,3.04,2.7,-2.216667,-10.561111,6.4,0.0,-9.888889,56.133345
US_CO_08107,2022-03-20,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6312,24,0,19314,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-28,-14,-36,-59,-3,,3.36,8.17,,9.45,7.05,4.49,5.13,3.68,5.45,10.73,3.36,4.17,,4.97,4.49,4.8,3.36,4.0,3.36,4.49,6.09,2.24,5.61,16.34,5.29,4.49,4.33,2.88,4.64,4.64,3.36,38.92,3.36,5.29,5.77,3.84,2.4,2.56,1.366667,-6.061111,7.966667,0.0,-7.327778,53.19595
US_CO_08107,2022-03-21,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,9,0,6321,24,0,19314,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-21,-19,,,-7,5,5.1,6.26,3.79,9.18,7.14,4.81,6.55,3.35,4.08,9.47,2.91,5.24,2.62,4.95,5.1,6.41,2.91,2.91,2.62,3.2,3.2,2.91,4.22,17.48,5.83,5.1,4.51,2.33,3.5,2.19,3.35,36.41,4.51,3.79,7.43,2.19,,2.48,-0.155556,-4.4,6.338889,0.1016,-4.994444,70.153759
US_CO_08107,2022-03-22,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,6324,24,4,19318,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-17,-23,-15,,-3,3,5.03,5.47,5.33,8.29,5.33,6.66,5.33,3.25,5.77,9.77,,6.81,3.4,3.55,6.07,3.25,4.44,3.11,3.11,4.59,4.29,2.07,5.18,17.9,4.88,3.55,4.59,2.81,3.85,2.66,5.62,40.98,2.52,3.55,4.73,2.96,2.66,2.07,-4.416667,-9.827778,1.4,0.0,-9.444444,68.358155
US_CO_08107,2022-03-23,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,8,0,6332,24,3,19321,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-17,-24,,-58,-2,0,3.76,4.23,6.42,9.23,5.32,6.26,5.63,,4.23,9.23,2.66,5.95,3.44,2.19,6.42,,4.7,3.91,4.7,3.44,4.54,2.35,6.42,14.09,3.91,3.91,5.79,2.5,3.6,4.54,4.54,37.72,3.29,4.7,4.7,,4.07,,-4.416667,-11.566667,4.933333,0.0,-10.011111,65.335369
US_CO_08107,2022-03-24,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,6335,24,4,19325,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-13,-16,8,,-7,0,3.6,6.89,5.79,6.89,8.61,3.92,7.36,2.66,4.07,10.18,4.07,4.54,4.07,4.23,5.64,4.86,5.17,4.54,,4.7,4.07,,5.48,13.78,6.26,4.07,4.54,5.64,3.92,3.44,2.35,40.25,3.29,4.07,8.93,,,,-0.366667,-8.894444,9.722222,0.0,-7.611111,58.499766
US_CO_08107,2022-03-25,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,9,0,6344,24,3,19328,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-24,-30,-21,-51,-3,0,3.54,5.3,4.5,11.73,6.11,4.82,6.59,2.57,3.86,10.61,,5.3,3.38,4.02,7.71,3.21,3.7,2.89,3.21,3.54,3.21,,3.54,16.55,4.34,,3.86,4.5,2.73,3.21,,35.84,2.57,5.62,8.84,4.02,,,3.394444,-6.377778,12.716667,0.0,-4.505556,56.887052
US_CO_08107,2022-03-26,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6344,24,2,19330,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-25,-29,-40,-64,-4,,6.55,5.09,6.91,9.82,6.91,6.18,6.55,4.18,4.18,9.46,,4.91,,,4.91,4.37,,4.55,3.27,4.55,3.27,3.09,3.09,17.28,4.37,4.55,5.09,,,,4.0,39.47,2.91,5.82,9.64,,,,6.811111,-1.455556,15.588889,0.0,-3.816667,47.126163
US_CO_08107,2022-03-27,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6344,24,0,19330,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-30,-19,-33,,1,,3.36,4.48,6.72,9.9,9.34,,8.4,,5.23,11.39,3.55,5.79,3.36,2.8,4.48,5.42,3.55,,3.17,28.39,5.04,2.99,2.99,15.87,5.6,5.23,3.55,2.99,5.6,2.99,5.42,36.79,2.8,3.92,7.28,,2.8,,6.677778,-2.033333,17.05,0.0,-4.611111,45.605855
US_CO_08107,2022-03-28,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,0,6351,24,0,19330,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-26,-27,,,-3,2,4.99,7.4,4.65,10.5,5.34,2.93,5.51,2.58,4.3,8.09,,3.96,4.48,4.65,4.3,7.23,2.58,,3.1,31.85,3.79,,5.34,16.7,3.79,3.96,4.13,3.1,5.34,,3.62,34.95,,4.13,6.89,,3.1,3.62,7.0,-1.85,16.844444,0.0,-6.411111,39.203952
US_CO_08107,2022-03-29,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,6356,24,4,19334,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-31,-32,-38,,-6,5,4.4,6.43,6.26,10.49,6.6,5.42,5.75,,5.92,10.66,2.71,4.57,,4.06,3.72,2.88,2.71,3.89,4.23,11.0,5.92,2.71,3.38,18.28,6.09,3.89,5.25,2.88,3.89,3.55,,37.23,2.37,4.57,5.75,4.06,2.54,2.88,4.705556,-0.561111,14.183333,3.302,-0.905556,67.340971
US_CO_08107,2022-03-30,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,6359,24,3,19337,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-31,-34,-16,-55,-5,3,3.6,6.67,7.39,10.45,5.95,7.21,3.96,3.42,3.06,10.09,,2.88,,5.23,3.96,5.95,2.7,3.6,,9.01,2.52,,4.69,18.2,7.93,4.33,4.87,,5.23,2.52,3.24,31.72,3.96,5.77,5.77,,,,0.422222,-2.261111,5.422222,4.318,-4.227778,71.465917
US_CO_08107,2022-03-31,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,11,0,6370,24,6,19343,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-26,-28,-17,,-3,2,,7.39,7.02,12.37,5.54,5.17,4.25,2.96,4.43,8.87,,3.69,,3.32,5.17,3.88,3.32,3.69,4.25,6.46,,,4.8,13.48,5.54,4.62,3.14,3.69,3.69,3.32,5.17,33.8,3.69,5.91,3.88,2.77,,,0.25,-6.5,9.338889,0.0,-7.533333,56.596007
US_CO_08107,2022-04-01,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,1,6377,25,3,19346,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-31,-33,-41,-50,-3,1,3.63,8.59,6.49,9.35,7.63,3.82,4.96,2.86,5.72,9.73,3.63,5.92,,4.77,4.77,3.44,4.01,,,4.2,3.24,,6.3,15.27,5.15,4.39,3.63,3.63,2.86,,3.05,27.67,,4.77,4.2,,,,2.183333,-3.933333,8.8,2.286,-3.844444,64.824467
US_CO_08107,2022-04-02,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6377,25,2,19348,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-31,-37,-49,-67,-10,,5.8,6.66,3.65,9.67,4.73,4.94,5.16,3.22,4.73,6.02,,4.3,,,6.88,5.8,,5.37,,5.16,4.73,3.22,3.87,17.2,7.52,,4.94,,4.94,3.44,3.65,40.2,,4.51,7.09,,5.16,,3.533333,-5.111111,13.666667,0.0,-5.872222,50.76467
US_CO_08107,2022-04-03,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6377,25,0,19348,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-38,,-46,,-6,,,5.43,6.48,10.87,5.64,5.43,7.31,4.6,,8.15,,6.06,,3.34,,7.73,,,4.6,5.64,6.06,,3.76,19.85,5.43,2.92,5.22,5.85,3.55,3.55,3.55,35.1,3.13,6.06,5.85,3.76,3.76,,5.133333,-2.296296,13.266667,1.197429,-4.866667,50.189625
US_CO_08107,2022-04-04,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,9,0,6386,25,1,19349,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-35,-35,,,-9,1,,6.27,5.13,11.58,6.27,2.85,5.32,2.66,6.08,7.22,2.85,4.75,,3.99,7.79,3.61,,,,4.37,3.23,,4.37,17.47,8.54,4.18,4.56,3.23,5.7,2.85,3.42,35.51,3.04,3.23,6.84,2.85,3.42,3.61,2.95,-5.320988,11.487654,0.0254,-8.005556,45.449007
US_CO_08107,2022-04-05,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,6389,25,2,19351,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-37,-34,-33,,-4,6,3.05,4.76,4.76,12.96,5.91,6.86,6.86,4.0,6.1,8.96,,4.19,,3.81,8.0,4.0,,3.24,3.24,4.0,2.67,2.86,6.29,19.25,6.67,,3.81,4.96,4.38,3.43,3.05,38.88,4.57,4.19,4.57,4.19,3.81,,5.45,-1.45679,10.160494,0.0,-6.883333,41.566447
US_CO_08107,2022-04-06,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,6393,25,4,19355,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-34,-32,-23,,-5,2,4.2,7.21,5.0,10.41,5.61,8.01,6.61,3.2,3.2,9.81,3.8,3.6,,5.41,6.81,3.0,3.4,3.0,3.0,5.0,4.2,3.0,4.2,18.82,,,4.4,7.01,3.0,3.0,3.6,38.44,3.6,4.6,,3.6,3.0,,-1.672222,-7.345679,7.533333,0.0,-14.15,38.938852
US_CO_08107,2022-04-07,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,6398,25,2,19357,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-29,-35,-22,,-8,2,3.9,6.35,6.76,10.66,4.92,6.15,5.74,,5.74,10.66,,6.35,,4.71,6.56,3.28,3.08,4.92,3.28,3.9,3.28,3.69,4.92,20.91,5.33,,3.28,3.28,,4.1,2.87,34.23,3.69,4.71,5.54,3.28,,4.1,-1.022222,-8.635802,8.820988,0.0,-15.622222,32.441521
US_CO_08107,2022-04-08,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,2,0,6400,25,4,19361,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-33,-38,-41,-51,-9,1,3.51,7.67,3.51,12.06,4.61,4.61,7.02,,5.48,7.24,,3.95,,,5.92,,5.26,3.29,3.73,4.17,,,,14.69,7.24,,3.73,3.29,3.73,4.38,5.04,32.23,5.48,4.17,5.26,,3.95,4.38,2.616667,-7.419753,13.950617,0.0,-11.733333,34.229649
US_CO_08107,2022-04-09,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6400,25,8,19369,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-36,-40,-54,,-19,,5.33,5.56,5.56,9.73,5.79,3.47,9.26,,3.47,9.73,,4.4,3.47,4.86,6.72,3.71,4.86,3.24,,4.86,5.33,6.02,3.24,19.45,,,4.63,3.94,,,5.09,36.59,3.47,7.64,3.24,3.24,3.47,,6.8,-3.722222,16.605556,0.0,-7.333333,36.9227
US_CO_08107,2022-04-10,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6400,25,0,19369,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-42,,-64,,-17,,5.47,8.2,6.61,11.17,9.8,5.01,5.92,,5.24,10.48,3.42,5.47,,4.1,4.79,6.15,,5.47,4.33,,,4.1,3.42,19.6,,,,4.33,,3.19,4.33,30.99,5.01,6.15,4.79,3.42,3.19,3.65,1.211111,-5.098765,12.919753,1.1684,-10.022222,44.261997
US_CO_08107,2022-04-11,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,27,0,6427,25,0,19369,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-38,-28,,,-12,3,3.15,3.58,5.26,9.47,9.26,6.52,7.78,,6.31,11.15,3.15,4.84,3.37,6.52,5.26,4.21,4.84,4.0,3.37,3.58,3.79,3.58,2.94,21.88,4.63,4.0,5.68,3.79,,3.15,4.21,39.13,5.47,6.52,6.31,,,,1.783333,-4.660494,11.666667,0.0254,-13.311111,32.380978
US_CO_08107,2022-04-12,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,6430,25,6,19375,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-48,-40,-45,,-13,8,4.6,6.48,4.39,7.52,8.57,5.85,5.64,3.97,5.43,9.19,2.92,4.6,,4.18,3.34,4.39,3.55,5.22,,5.43,3.76,,5.22,20.68,5.85,3.34,5.85,,4.6,3.34,5.22,37.4,,4.18,4.8,,,4.8,0.383333,-7.855556,11.092593,3.1496,-7.216667,57.366141
US_CO_08107,2022-04-13,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,6433,25,3,19378,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-43,-41,-42,,-15,4,3.45,7.76,6.25,4.74,5.61,4.31,5.61,,4.74,6.04,4.31,3.67,,4.53,6.04,,,4.96,3.88,3.02,5.82,,6.68,19.84,3.67,5.39,6.68,,,3.88,6.47,39.67,,5.61,5.61,3.02,,,-7.188889,-11.67284,-1.716049,1.0668,-12.105556,68.376675
US_CO_08107,2022-04-14,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6433,25,4,19382,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-41,-34,-26,,-18,4,8.22,,,6.85,6.62,5.25,5.02,,4.11,8.22,4.34,5.48,,3.88,8.45,6.62,4.79,4.11,,4.11,,,7.08,20.78,6.85,4.57,,3.65,4.11,3.65,5.02,36.07,3.42,4.11,4.79,3.42,,,-4.388889,-11.444444,6.512346,0.0,-11.177778,60.048662
US_CO_08107,2022-04-15,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,6437,25,4,19386,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-48,-40,-57,-54,-25,3,7.38,6.15,6.4,10.34,5.41,6.64,4.92,7.14,3.45,11.07,4.18,5.66,,3.45,8.37,7.88,,,,6.89,,3.45,5.17,16.98,,,4.92,,,,,33.72,,,5.66,,4.18,4.18,3.211111,-2.975309,11.494444,0.0,-6.488889,49.719337
US_CO_08107,2022-04-16,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6437,25,8,19394,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-56,-45,-56,,-37,,,6.2,8.37,11.47,6.51,4.65,4.34,,,12.09,4.96,4.34,,4.96,5.27,7.75,,,,4.34,4.34,,4.96,24.79,,,,6.51,,,,34.71,,4.65,5.27,,,,3.972222,-3.450617,13.666667,0.0,-4.738889,53.522565
US_CO_08107,2022-04-17,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,6437,25,0,19394,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-66,,-73,,-48,,,7.63,6.99,9.85,7.63,,,4.77,,9.54,7.31,7.63,,6.36,6.36,5.09,,,,7.31,5.4,,6.67,20.34,8.58,,,,,,4.45,35.92,,6.04,6.99,,4.45,,4.027778,-1.882716,11.808642,0.4572,-1.661111,67.227102
US_CO_08107,2022-04-18,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,1,0,6438,25,0,19394,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-46,-46,,,-29,2,5.01,4.71,8.25,9.43,6.48,4.42,5.6,,4.13,10.31,,5.89,4.42,,5.89,7.66,5.6,5.6,5.01,6.19,,,5.3,19.16,4.13,5.6,5.89,,,,5.6,32.12,,6.48,5.01,,4.13,,5.566667,-3.08642,18.688889,0.4826,-5.305556,46.401673
