location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41015,2020-02-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,9,0,44,7,,,8.4,5.5,5.79,6.08,13.9,4.05,,6.37,29.54,4.34,5.79,30.99,4.63,5.21,7.364198,1.160494,14.62963,0.0,,1.296296,66.338085
US_OR_41015,2020-02-26,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,11,-4,37,4,,6.52,5.67,7.09,5.67,,24.67,7.94,4.25,8.22,35.16,4.54,3.97,28.35,,3.97,8.018519,2.592593,14.277778,0.0,,3.990741,75.776452
US_OR_41015,2020-02-27,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,15,3,25,1,,,6.59,4.3,,,18.91,5.44,6.88,8.02,34.67,5.44,4.01,26.65,6.02,4.87,8.654321,3.04321,15.62963,0.0,,4.62037,76.660341
US_OR_41015,2020-02-28,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,23,3,17,4,,4.09,8.18,5.84,,4.09,19.57,8.18,,5.84,54.61,4.09,,22.19,4.67,4.38,8.493827,4.475309,14.722222,0.0,,4.564815,78.202674
US_OR_41015,2020-02-29,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,26,8,70,1,,6.17,7.79,6.82,7.15,,26.31,5.85,4.55,6.82,57.16,7.47,5.85,29.88,5.2,4.87,6.641975,2.759259,11.808642,0.395111,,2.740741,78.074963
US_OR_41015,2020-03-01,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,11,60,0,,5.66,5.66,8.32,5.99,,21.97,6.99,,,45.27,6.66,8.32,26.63,8.32,7.32,5.41358,1.407407,10.574074,0.762,,-1.268519,65.003468
US_OR_41015,2020-03-02,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,20,0,38,3,,,12.84,7.0,,,25.09,9.04,,13.13,48.13,,7.0,21.3,8.46,4.38,6.783951,1.919753,12.308642,0.0,,-0.62963,61.611327
US_OR_41015,2020-03-03,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,18,3,40,2,,4.04,7.5,6.35,6.35,4.62,16.16,7.79,,7.21,47.02,6.35,4.62,27.98,5.48,,9.345679,4.271605,14.234568,0.0,,4.972222,74.235491
US_OR_41015,2020-03-04,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,14,-5,58,6,,6.19,8.84,8.25,5.01,,22.7,8.25,,6.78,42.45,,5.01,25.65,,,8.771605,4.561728,14.333333,0.056444,,4.962963,77.315923
US_OR_41015,2020-03-05,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,4,-6,12,0,,,13.83,,,,20.03,3.95,5.92,7.34,41.76,5.64,4.23,29.63,,,8.32716,3.987654,14.62963,0.028222,,4.0,75.757681
US_OR_41015,2020-03-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,9,-6,-1,-1,,4.44,8.24,6.03,5.39,4.76,22.83,7.29,,4.76,47.88,5.07,,26.95,8.24,6.66,7.808642,4.407407,11.969136,0.282222,,4.009259,78.528217
US_OR_41015,2020-03-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,10,0,44,8,,,10.56,9.57,,,20.47,8.91,6.6,5.28,41.93,,7.92,32.02,,6.27,5.419753,2.746914,9.388889,3.838222,,3.555556,88.716653
US_OR_41015,2020-03-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,20,2,49,2,,,5.41,6.43,,,22.33,5.41,,6.43,53.11,,,32.81,6.77,,4.938272,1.796296,10.259259,2.088444,,2.074074,83.782588
US_OR_41015,2020-03-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,13,0,,8,,6.77,6.77,6.21,,,22.01,10.44,9.03,5.36,46.84,8.18,5.08,25.96,4.23,,7.092593,2.438272,12.469136,0.197556,,3.296296,78.526613
US_OR_41015,2020-03-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,11,-5,,4,,3.99,9.97,,3.99,,20.22,9.4,11.39,6.26,45.57,5.98,,35.31,7.12,,8.382716,2.561728,15.395062,0.028222,,2.768519,68.049898
US_OR_41015,2020-03-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,9,-3,47,0,,7.84,9.87,,4.65,6.1,25.55,8.13,7.26,5.52,64.75,4.36,4.94,28.17,6.97,6.1,9.641975,3.209877,14.802469,0.0,,4.425926,69.061908
US_OR_41015,2020-03-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,8,4,25,0,,6.52,10.77,5.1,5.1,3.97,39.96,6.52,6.24,6.24,93.25,5.1,5.38,26.93,8.22,4.25,9.765432,4.018519,15.191358,0.028222,,-0.62037,53.71243
US_OR_41015,2020-03-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,7,7,14,4,,,9.92,5.95,3.97,4.82,39.96,8.22,8.79,3.97,90.12,4.25,4.53,20.97,8.5,5.1,8.203704,3.561728,13.209877,0.0,,-1.25,54.124238
US_OR_41015,2020-03-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,1,4,11,-7,,5.97,13.84,9.12,4.72,,43.71,,11.01,7.23,71.07,6.29,7.23,23.59,8.18,5.35,5.104938,2.518519,8.537037,4.967111,,2.333333,85.018354
US_OR_41015,2020-03-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,12,10,37,-9,,,7.9,,5.05,,34.11,9.79,15.48,,88.12,4.74,,30.64,,,3.783951,1.333333,7.901235,6.688667,,0.805556,83.702263
US_OR_41015,2020-03-16,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,8,11,,-11,,,7.4,5.33,7.1,6.21,27.52,7.69,7.99,6.8,100.0,5.33,6.51,29.29,4.73,5.33,4.524691,0.87037,10.45679,1.721556,,0.25,76.345977
US_OR_41015,2020-03-17,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-18,3,19,-15,,,9.1,8.53,,,29.57,6.26,13.93,5.4,86.44,5.12,,35.54,4.55,,6.67284,2.487654,11.191358,0.451556,,3.722222,83.360059
US_OR_41015,2020-03-18,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-14,4,64,-18,,,7.92,4.98,4.4,,28.15,5.57,15.25,8.8,73.01,7.62,5.28,28.73,5.86,5.86,7.024691,3.987654,11.08642,0.649111,,4.0,83.802705
US_OR_41015,2020-03-19,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-12,4,49,-21,,4.11,6.16,,10.27,,27.58,4.99,10.56,9.1,77.17,4.7,6.46,24.94,4.7,,6.524691,1.765432,12.358025,0.028222,,2.611111,77.504155
US_OR_41015,2020-03-20,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-13,6,81,-17,,4.43,14.48,5.91,6.5,,24.23,6.8,9.16,7.39,76.84,7.39,,23.05,9.16,7.09,7.598765,1.975309,14.148148,0.0,,3.611111,75.959415
US_OR_41015,2020-03-21,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-7,10,,-16,,8.73,12.04,,9.63,5.42,20.78,4.21,9.94,6.02,70.46,,5.72,21.98,8.43,,8.703704,3.061728,14.734568,0.0,,4.592593,75.357667
US_OR_41015,2020-03-22,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-11,-3,81,-22,,8.32,9.8,5.64,,4.16,23.47,5.05,9.21,,79.01,4.16,,26.73,4.46,,8.481481,4.123457,14.506173,0.0,,4.472222,76.161097
US_OR_41015,2020-03-23,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-27,-8,18,-26,,8.42,10.86,4.89,7.88,,26.34,8.96,7.88,6.25,89.88,5.16,5.97,27.43,4.62,5.16,7.901235,4.796296,11.382716,1.326444,,3.685185,76.801126
US_OR_41015,2020-03-24,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-43,-19,4,-29,,,9.54,7.29,10.66,4.49,18.23,,5.61,7.85,68.16,6.45,,26.36,,,6.160494,4.141975,9.475309,4.092222,,3.537037,86.372819
US_OR_41015,2020-03-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-39,-14,-3,-35,,4.57,8.0,7.42,4.57,4.0,23.42,5.14,7.71,6.28,66.83,5.14,5.14,28.27,5.71,,4.919753,2.487654,8.290123,5.785556,,2.203704,85.928132
US_OR_41015,2020-03-26,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-37,-15,5,-31,,,9.73,6.3,,4.01,21.75,7.16,5.44,9.16,54.38,6.87,4.58,22.9,5.15,4.01,4.944444,0.814815,10.135802,1.467556,,1.009259,77.988427
US_OR_41015,2020-03-27,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-39,-22,-15,-34,,,14.71,10.96,7.79,,20.77,,8.65,4.62,57.98,6.06,4.33,34.33,5.48,4.33,6.401235,1.938272,10.462963,0.0,,1.675926,73.941221
US_OR_41015,2020-03-28,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-50,-31,-16,-30,,5.57,8.8,7.62,9.68,,24.34,9.68,8.8,6.75,50.73,7.62,,27.86,5.87,6.45,8.401235,5.135802,11.160494,2.342444,,5.37037,84.59006
US_OR_41015,2020-03-29,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-48,-26,-24,-35,,7.83,9.86,4.64,,,22.32,6.09,5.22,12.46,58.55,4.93,6.67,24.06,4.93,,9.098765,6.845679,11.851852,1.749778,,6.87037,88.925085
US_OR_41015,2020-03-30,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-50,-25,-29,-32,,6.13,6.4,7.47,6.93,,17.6,5.6,7.73,,48.0,,,23.47,,,8.987654,7.462963,10.314815,8.974667,,6.703704,88.724159
US_OR_41015,2020-03-31,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-37,-11,9,-30,,5.21,6.86,8.23,5.76,,18.65,7.13,5.49,7.13,50.74,4.39,3.84,21.39,3.84,,8.648148,6.833333,10.864198,11.288889,,6.472222,89.352348
US_OR_41015,2020-04-01,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-24,-12,10,-27,,6.15,5.87,8.66,5.59,,12.02,6.99,8.66,6.15,44.45,,,25.16,,,5.259259,1.493827,9.919753,2.483556,,1.518519,79.281092
US_OR_41015,2020-04-02,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-29,-10,-8,-32,,9.23,8.07,4.33,5.48,,19.03,8.07,8.65,5.19,46.13,,,27.97,,,5.54321,1.203704,10.179012,1.326444,,1.314815,76.255659
US_OR_41015,2020-04-03,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-29,-10,0,-28,,11.34,6.8,6.24,,3.97,13.33,5.1,6.52,9.64,47.63,,,25.23,6.52,5.1,5.376543,0.611111,10.228395,0.112889,,0.842593,74.050246
US_OR_41015,2020-04-04,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-43,-32,-37,-31,,6.13,10.22,7.3,6.42,,17.52,4.67,5.25,,40.58,7.3,,28.32,,,5.67284,1.734568,10.333333,1.919111,,2.703704,83.101717
US_OR_41015,2020-04-05,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,-47,-23,-29,-38,,7.1,10.22,7.67,5.96,,16.19,4.83,7.67,,49.41,3.98,5.11,23.0,7.67,5.4,7.944444,4.308642,11.351852,14.873111,,6.055556,90.51943
US_OR_41015,2020-04-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,2,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-16,0,-30,,6.22,8.66,5.14,10.01,4.6,13.53,5.41,6.49,5.68,53.3,3.79,8.66,23.81,7.3,4.33,7.981481,5.277778,12.265432,4.628444,,5.175926,84.256191
US_OR_41015,2020-04-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,2,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-22,16,-30,,6.45,13.46,5.33,8.69,6.17,22.15,6.17,4.49,,48.23,,5.05,27.48,6.73,,8.87037,4.382716,13.62963,0.733778,,6.101852,83.160813
US_OR_41015,2020-04-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,2,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-19,2,-30,,6.78,12.14,,7.06,4.24,13.83,5.08,5.36,6.21,41.5,,6.78,24.0,11.57,,10.962963,4.598765,19.104938,0.0,,6.25,70.614799
US_OR_41015,2020-04-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-24,-16,-34,,4.44,10.83,3.89,7.5,,10.83,7.77,6.11,,44.42,5.27,6.38,25.82,6.66,4.44,12.561728,6.598765,19.253086,0.0,,6.37037,63.863936
US_OR_41015,2020-04-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-15,4,-31,,5.17,10.9,4.88,5.74,,10.9,4.88,4.02,4.3,31.56,6.6,4.59,22.95,4.59,4.3,11.407407,7.666667,16.919753,0.0,,6.777778,73.420861
US_OR_41015,2020-04-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-10,16,-31,,6.58,8.45,,,,10.02,,,4.38,35.07,4.38,6.26,21.29,,4.38,10.876543,7.154321,15.691358,0.0,,7.185185,76.664225
US_OR_41015,2020-04-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-35,7,-38,,5.32,10.0,5.32,6.88,4.69,8.13,5.0,4.69,,33.14,6.88,,27.51,4.38,6.25,9.691358,3.592593,16.358025,0.028222,,3.453704,65.003091
US_OR_41015,2020-04-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-15,8,-29,,4.92,12.01,4.09,,,9.56,5.73,,7.64,34.67,4.64,6.01,25.39,6.83,4.92,11.54321,4.302469,17.604938,0.0,,-0.287037,45.68335
US_OR_41015,2020-04-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-14,14,-28,,,10.71,4.12,,,8.24,,4.39,5.77,29.66,,6.59,26.09,7.14,,12.314815,5.080247,17.839506,0.0,,0.277778,45.321225
US_OR_41015,2020-04-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,0,2,-28,,7.82,10.69,6.0,3.65,3.91,8.87,4.95,4.17,4.95,29.46,,4.17,25.81,9.65,4.17,11.814815,6.67284,17.166667,0.0,,5.027778,62.778523
US_OR_41015,2020-04-16,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-9,2,-29,,3.72,12.22,5.05,3.98,3.98,9.56,4.25,,7.44,31.08,3.72,6.91,24.44,5.05,3.98,12.320988,6.154321,21.444444,0.0,,4.259259,57.707632
US_OR_41015,2020-04-17,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-8,-3,-28,,3.8,9.5,8.69,6.51,,7.6,7.6,4.07,5.97,32.03,5.43,5.7,27.96,6.24,3.8,11.475309,5.506173,21.833333,0.0,,2.092593,58.264277
US_OR_41015,2020-04-18,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,4,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-12,16,-23,,,9.52,4.33,6.06,4.04,7.79,5.48,,5.19,23.94,,4.04,30.86,4.62,5.48,10.67284,7.197531,14.555556,0.0,,5.898148,74.69074
US_OR_41015,2020-04-19,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,4,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,,29,-31,,5.04,6.83,6.53,4.16,,6.23,5.64,,8.01,29.68,4.75,9.79,25.52,8.31,7.42,10.438272,6.962963,14.635802,0.084667,,5.592593,72.898533
US_OR_41015,2020-04-20,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,4,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,,-11,12,-26,,5.11,8.06,5.64,5.91,5.38,5.11,6.72,,8.33,29.3,4.3,6.18,32.8,4.57,4.84,9.987654,5.654321,14.203704,0.0,,5.592593,74.18539
