location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42009,2021-12-10,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,41,0,8107,202,75,17113,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,5,0,15,-5,4,3.47,5.79,5.21,12.35,5.4,4.24,6.17,,15.63,2.89,9.45,,4.05,7.52,2.89,5.21,5.21,3.47,3.47,3.28,,7.72,23.73,4.05,3.86,6.75,4.82,4.24,4.82,37.62,2.89,7.52,4.44,3.47,4.82,,5.722222,-2.049383,11.283951,0.0,-1.549383,59.802335
US_PA_42009,2021-12-11,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,47,0,8154,202,17,17130,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,12,9,17,4,-1,5.56,4.27,4.49,9.62,7.27,,4.7,3.63,14.75,4.7,8.55,2.99,4.7,7.05,,5.13,6.2,3.85,2.99,2.99,,8.55,23.93,,3.21,6.2,,5.13,4.7,39.96,,7.48,4.49,,4.7,,10.339506,2.530864,17.611111,1.68275,7.061728,80.296363
US_PA_42009,2021-12-12,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,18,0,8172,202,27,17157,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,20,5,21,4,-1,3.83,7.65,3.19,11.26,6.59,6.8,7.65,4.04,16.79,4.46,9.78,2.98,3.4,8.71,3.61,5.1,3.4,5.95,3.61,3.4,,10.84,19.55,5.53,3.19,5.74,3.4,3.4,3.83,41.44,4.25,6.59,5.31,4.67,5.53,4.67,3.222222,-1.104938,9.919753,0.959556,-5.777778,52.626755
US_PA_42009,2021-12-13,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,27,0,8199,202,14,17171,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,12,5,21,-7,4,4.79,2.87,4.41,11.3,6.13,4.02,6.32,3.26,13.98,4.02,11.3,3.06,4.21,8.05,4.98,4.79,5.94,4.21,3.45,4.21,3.64,9.58,25.86,6.71,5.36,3.83,3.45,5.17,5.17,37.55,3.83,5.94,5.56,,6.13,2.68,3.037037,-3.012346,10.135802,0.0,-8.17284,44.263697
US_PA_42009,2021-12-14,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,28,0,8227,202,7,17178,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,23,13,23,-6,1,4.78,4.78,3.44,9.76,8.42,7.66,7.85,3.44,18.37,3.64,13.97,4.59,4.21,10.14,3.06,4.21,6.12,4.21,,3.44,,10.14,25.45,3.06,4.4,7.66,3.06,4.78,4.59,39.04,,7.46,4.78,4.4,4.59,3.64,4.506173,-2.302469,11.864198,0.0,-5.864198,47.931154
US_PA_42009,2021-12-15,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,25,5,8252,207,0,17178,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,24,13,16,-5,1,4.3,6.06,3.32,10.16,7.62,4.5,5.87,,12.9,3.13,8.21,3.13,4.89,6.06,6.45,,5.87,3.13,4.11,3.32,2.74,7.43,26.0,5.28,3.91,4.3,3.71,6.45,4.5,36.75,,5.28,7.43,2.74,4.3,3.52,5.333333,0.5,11.9375,0.0,-2.75,56.906034
US_PA_42009,2021-12-16,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,48,3,8300,210,25,17203,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,18,13,,-4,2,5.3,4.12,2.75,12.37,7.66,6.28,6.68,,12.96,,8.25,3.34,5.11,13.15,3.93,5.69,4.12,5.11,3.14,4.52,4.91,6.48,23.76,5.3,,5.3,2.75,4.32,3.93,35.15,,3.73,3.93,3.34,4.32,,12.364198,3.481481,18.932099,0.0,0.469136,44.964457
US_PA_42009,2021-12-17,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,35,2,8335,212,54,17257,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,11,7,16,-3,3,5.37,4.22,,10.94,5.37,5.37,6.33,,11.7,3.84,8.82,,3.84,8.06,3.84,3.45,4.8,4.41,5.75,3.84,,5.75,22.83,6.91,2.88,4.99,4.22,4.6,3.65,37.22,4.99,5.18,4.6,2.69,5.37,,10.030864,4.716049,17.265432,0.0,0.135802,51.485181
US_PA_42009,2021-12-18,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,57,0,8392,212,0,17257,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,19,24,41,5,-1,4.81,5.9,3.06,9.18,7.43,4.37,6.33,3.28,10.49,,6.33,3.71,6.55,11.14,5.46,5.03,3.5,3.5,,4.37,,7.43,23.81,4.59,4.59,4.59,,3.28,4.59,37.79,3.28,3.5,5.24,4.59,4.81,3.5,5.845679,2.166667,13.302469,2.8575,1.987654,76.737927
US_PA_42009,2021-12-19,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,33,0,8425,212,16,17273,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,25,17,30,6,-2,5.92,7.82,,15.01,7.19,4.23,4.65,,17.12,5.07,6.98,,,6.34,3.81,6.34,4.65,5.07,3.81,2.96,6.98,5.71,26.43,,,9.51,,3.17,6.55,34.67,4.65,6.76,4.86,4.02,3.81,,2.592593,-1.746914,10.561728,2.286,-1.41358,75.590342
US_PA_42009,2021-12-20,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,8428,212,67,17340,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,29,18,35,-7,2,3.62,6.09,,9.9,6.67,4.38,6.86,6.09,17.52,,5.9,3.43,3.24,9.33,3.43,4.0,5.33,5.33,,6.86,3.43,7.81,27.04,4.76,4.0,5.33,,6.09,5.9,43.8,3.81,3.62,6.86,4.95,4.38,,-1.833333,-6.703704,5.901235,0.112889,-7.395062,65.845265
US_PA_42009,2021-12-21,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,31,1,8459,213,243,17583,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,30,25,-6,0,8.96,6.62,,11.89,8.96,7.21,6.62,4.29,16.76,5.46,12.66,,6.43,7.79,8.57,3.51,6.62,3.51,2.92,2.92,,7.79,25.72,5.84,,5.46,4.09,4.29,4.48,39.75,3.31,6.43,3.7,6.04,5.26,3.9,-0.648148,-6.209877,4.364198,0.0,-6.283951,66.053115
US_PA_42009,2021-12-22,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,23,2,8482,215,22,17605,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,38,36,-8,1,6.47,5.49,2.75,10.78,7.06,3.73,6.08,4.12,20.78,3.53,9.22,3.73,3.53,8.23,5.88,5.49,6.67,4.12,4.31,3.53,3.92,9.22,29.21,7.25,3.73,7.65,,2.75,6.86,35.29,2.75,6.47,5.69,4.71,5.29,3.53,0.469136,-4.240741,4.024691,0.0,-6.024691,61.982634
US_PA_42009,2021-12-23,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,35,3,8517,218,17,17622,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,61,55,,-24,4,4.62,5.67,3.78,12.59,5.46,4.83,9.03,4.2,14.9,,9.03,3.36,4.62,8.61,5.25,4.62,6.09,,3.36,3.99,,7.14,30.65,8.82,5.67,5.88,5.04,5.04,3.78,39.25,,6.09,5.67,5.67,5.67,3.36,-2.691358,-6.135802,4.055556,0.0,-10.067901,57.224531
US_PA_42009,2021-12-24,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,23,2,8540,220,0,17622,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-13,14,-2,-59,16,5.7,,3.88,11.17,5.7,5.7,6.16,3.65,17.33,3.65,8.21,3.65,6.16,6.61,4.79,5.25,8.89,3.19,3.42,,,5.7,26.45,4.33,4.56,5.02,4.79,4.1,3.65,36.94,4.1,3.65,5.47,,4.1,3.65,5.567901,-2.481481,12.265432,0.145143,-3.67284,51.714498
US_PA_42009,2021-12-25,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,29,0,8569,220,0,17622,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-83,-26,-8,-57,,5.48,4.38,3.95,9.65,5.7,4.38,4.17,3.51,17.54,3.07,11.84,,3.29,5.04,4.38,4.82,5.92,,3.07,5.48,3.07,3.95,21.27,6.8,,6.58,,4.6,3.29,33.76,3.73,6.36,5.92,3.51,3.51,,10.697531,4.759259,15.777778,1.8415,5.796296,72.335227
US_PA_42009,2021-12-26,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,4,0,8573,220,0,17622,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,35,41,62,-14,,4.09,6.75,4.09,13.3,6.14,4.3,5.53,3.48,20.47,3.27,12.28,,6.75,6.55,6.14,5.73,6.96,3.27,5.12,3.89,,7.57,23.13,4.71,,9.42,3.27,5.53,,36.64,,6.34,4.71,3.89,3.07,3.68,7.574074,3.259259,14.339506,4.176889,2.981481,73.503468
US_PA_42009,2021-12-27,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,8575,220,28,17650,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,20,17,72,-39,13,4.62,7.9,,14.06,6.17,5.01,6.55,4.62,24.47,4.24,9.25,3.08,4.24,9.05,4.62,6.94,6.94,3.66,4.82,3.66,,8.09,29.09,7.51,4.62,7.32,,5.2,5.01,41.81,3.66,6.17,6.94,2.7,4.82,3.47,1.481481,-1.277778,9.876543,0.399143,-1.092593,83.31258
US_PA_42009,2021-12-28,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,20,1,8595,221,35,17685,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,35,52,-27,7,7.6,5.07,3.9,12.47,6.82,6.63,6.24,4.48,23.97,4.68,13.84,,3.9,10.72,6.82,6.24,6.04,5.65,4.29,4.09,4.68,10.72,28.85,6.04,,8.77,2.92,4.87,5.46,42.49,3.31,4.68,6.04,4.29,4.68,,4.58642,-0.462963,9.030864,6.00075,1.018519,78.190181
US_PA_42009,2021-12-29,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,31,3,8626,224,12,17697,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,,30,38,-27,6,5.12,9.06,3.15,13.79,5.91,4.53,6.89,5.91,26.79,3.15,14.77,3.54,5.71,10.04,5.51,5.51,8.47,6.3,8.27,5.71,5.12,8.47,31.12,6.89,3.54,6.11,3.74,3.15,4.53,40.77,3.54,7.09,5.32,3.94,7.29,,7.006173,1.45679,11.820988,4.09575,4.691358,85.656262
US_PA_42009,2021-12-30,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,73,2,8699,226,27,17724,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,39,37,,-28,7,6.04,6.82,3.5,14.99,8.57,8.18,8.18,,25.51,3.12,16.55,3.31,5.45,9.54,6.62,6.04,9.35,6.04,4.48,3.89,3.89,7.79,34.85,7.59,2.92,4.87,4.09,4.87,5.45,42.45,4.48,7.21,5.65,5.65,6.43,3.89,8.425926,4.512346,12.080247,3.81,7.104938,91.502663
US_PA_42009,2021-12-31,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,62,0,8761,226,0,17724,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-4,6,-12,-51,13,5.26,4.25,5.86,9.1,7.28,5.86,6.47,5.86,19.81,3.84,14.76,3.84,3.23,8.49,5.46,6.67,6.87,5.05,4.85,3.44,3.03,10.31,22.64,6.06,,6.27,2.83,3.64,5.05,40.43,4.04,6.06,5.86,5.05,5.46,3.03,8.746914,6.141975,12.240741,0.366889,7.018519,89.11396
US_PA_42009,2022-01-01,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,36,0,8797,226,0,17724,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-38,-24,7,-38,,3.77,4.76,5.36,11.7,6.94,6.15,6.35,3.57,20.63,4.56,11.31,3.37,2.78,6.75,5.36,4.96,9.32,6.75,6.15,6.75,4.56,6.55,24.8,7.54,6.75,5.36,2.78,4.96,3.77,42.65,4.76,2.98,,3.37,4.17,3.57,10.685185,7.012346,13.37037,1.5875,9.641975,93.364465
US_PA_42009,2022-01-02,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,16,0,8813,226,0,17724,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,24,16,36,-7,,6.89,6.11,4.73,10.63,8.07,5.71,6.5,3.54,26.98,3.94,13.79,,5.71,7.29,5.12,5.71,6.7,3.54,5.32,3.94,3.15,8.66,25.99,5.12,5.71,7.09,,3.94,6.11,42.73,4.13,6.5,4.73,5.12,3.54,3.74,9.222222,2.308642,13.197531,15.33525,7.703704,90.51009
US_PA_42009,2022-01-03,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,20,0,8833,226,0,17724,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,6,0,-2,-16,8,4.85,3.91,4.1,12.67,8.2,6.9,5.59,,21.43,,12.12,3.73,5.78,10.44,8.39,6.34,7.46,6.52,3.35,6.52,3.73,7.83,26.84,5.78,5.22,6.15,4.66,6.15,5.22,41.94,3.17,8.57,4.85,6.52,5.22,4.29,-1.635802,-4.351852,1.95679,0.338667,-6.271605,71.498697
US_PA_42009,2022-01-04,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,32,1,8865,227,94,17818,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,14,13,-1,-8,3,4.81,4.26,2.96,11.84,8.88,3.33,7.03,2.78,21.65,2.59,12.58,5.0,2.59,10.73,5.0,5.37,6.29,5.37,3.33,5.0,2.96,8.88,26.83,5.74,5.0,6.11,2.78,6.85,3.7,45.52,2.59,3.89,6.85,7.22,4.26,3.15,-3.061728,-7.092593,3.925926,0.0,-9.055556,63.515274
US_PA_42009,2022-01-05,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,61,1,8926,228,27,17845,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,13,8,0,-9,3,4.3,4.49,2.81,13.09,8.98,4.49,5.24,6.17,26.37,,14.78,,4.68,10.47,5.24,3.37,9.73,4.68,4.68,5.99,3.18,9.35,29.93,5.05,3.18,6.73,3.74,5.24,6.36,44.33,4.49,8.04,7.29,3.93,4.86,4.3,1.598765,-4.216049,7.567901,0.0,-5.58642,59.944512
US_PA_42009,2022-01-06,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,54,4,8980,232,0,17845,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,1,10,,-8,5,4.36,3.41,2.84,14.58,9.09,6.82,6.63,3.41,23.48,,9.85,2.84,3.6,8.9,5.11,5.68,7.95,6.06,4.54,5.3,2.65,6.06,27.46,8.33,5.3,4.36,5.3,4.73,4.36,38.25,2.84,5.49,5.87,3.22,6.25,4.36,-0.265432,-5.296296,6.814815,0.1905,-8.654321,53.733181
US_PA_42009,2022-01-07,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,56,1,9036,233,52,17897,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-27,-19,-12,-13,12,4.58,7.06,5.15,14.5,4.96,5.34,7.63,3.62,19.65,,8.97,,,8.97,4.77,6.11,5.34,4.58,5.34,8.2,2.67,8.39,25.75,7.63,3.62,4.77,2.67,6.11,4.39,37.2,,6.49,6.68,4.77,5.53,,-6.234568,-8.444444,-0.993827,4.09575,-10.006173,75.071121
US_PA_42009,2022-01-08,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,75,0,9111,233,19,17916,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-4,5,7,-8,4,,5.34,4.06,13.46,5.55,5.13,6.2,4.91,18.8,,11.54,3.63,4.7,8.55,6.62,3.85,8.55,4.27,5.77,5.13,3.63,10.04,23.5,5.55,,6.62,3.85,3.85,5.34,37.17,3.85,6.2,7.26,4.49,3.63,3.21,-7.469136,-13.098765,-1.654321,1.4605,-13.635802,61.532056
US_PA_42009,2022-01-09,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,32,0,9143,233,24,17940,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-28,-20,-1,-19,,6.42,5.64,3.11,14.19,6.03,7.78,4.67,4.28,19.83,3.31,10.89,,4.86,8.36,5.06,4.67,7.19,5.06,4.08,5.64,,7.78,27.8,7.97,4.08,7.0,3.89,4.67,5.44,41.8,,5.25,4.47,2.92,6.61,4.08,0.135802,-6.512346,4.092593,1.5875,-4.290123,72.219439
US_PA_42009,2022-01-10,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,39,0,9182,233,11,17951,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-1,-3,9,-8,6,6.5,4.64,3.9,10.96,8.55,6.5,6.32,5.02,23.97,4.83,10.4,3.72,,11.33,5.39,6.32,5.39,5.2,3.53,5.76,3.72,7.8,25.08,7.8,4.09,7.43,4.64,4.27,5.57,43.66,2.6,5.95,5.39,6.69,4.46,3.72,-3.759259,-7.58642,3.567901,3.410857,-10.617284,59.677421
US_PA_42009,2022-01-11,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,37,0,9219,233,9,17960,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,1,1,2,-8,3,5.1,8.32,3.4,13.42,12.1,6.05,6.8,4.35,22.87,3.4,11.53,,4.35,9.83,5.1,6.62,6.8,3.59,6.43,,,6.62,24.95,5.1,3.4,6.05,4.35,3.59,5.29,39.51,4.92,7.18,4.16,5.86,6.99,4.35,-8.388889,-11.944444,-3.277778,0.0,-15.475309,57.246654
US_PA_42009,2022-01-12,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,60,1,9279,234,14,17974,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,3,1,-3,-8,2,4.93,5.69,3.6,11.57,8.92,7.02,6.07,3.23,18.59,4.55,9.11,4.36,,10.24,4.74,5.12,7.21,5.5,5.31,6.26,3.23,8.54,28.08,8.54,4.17,7.21,3.98,6.26,3.79,39.08,,6.64,7.4,7.02,5.69,3.79,-2.222222,-10.567901,6.234568,0.0,-11.314815,50.283075
US_PA_42009,2022-01-13,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,68,0,9347,234,14,17988,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,1,4,,-5,3,6.76,6.95,4.13,10.9,7.7,5.83,7.14,3.76,20.67,3.95,11.28,3.57,4.89,9.96,5.45,5.45,7.52,3.01,5.45,4.89,2.63,9.96,23.86,9.21,5.64,5.45,4.7,4.89,4.51,37.77,4.13,6.95,5.26,5.83,5.64,4.7,2.475309,-3.098765,6.314815,0.0,-3.950617,62.918638
US_PA_42009,2022-01-14,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,74,2,9421,236,14,18002,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-2,3,-7,-2,4,5.52,5.91,,11.81,4.0,3.43,5.91,,19.81,3.24,12.76,2.86,3.81,9.71,5.33,2.86,8.0,,4.57,,,8.57,32.76,5.14,4.19,5.91,5.14,5.52,2.86,34.1,3.43,6.67,5.52,4.95,4.95,3.24,1.080247,-2.333333,4.179012,0.1905,-1.82716,81.614874
US_PA_42009,2022-01-15,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,60,0,9481,236,0,18002,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,1,13,11,-3,1,5.02,4.81,,12.55,7.95,3.77,4.6,3.98,16.95,3.77,12.13,5.02,3.77,5.23,3.98,6.9,7.32,4.39,4.18,3.35,,8.58,25.31,7.95,3.14,4.6,,3.35,4.18,34.52,3.35,5.65,5.23,4.39,6.7,2.93,-6.296296,-10.067901,1.641975,0.0,-13.388889,57.873356
US_PA_42009,2022-01-16,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,124,0,9605,236,12,18014,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-20,-10,-8,-16,,3.27,5.52,3.06,10.42,7.56,4.9,6.74,4.09,16.34,6.13,10.21,4.9,4.09,11.64,3.47,,6.33,5.72,4.9,3.68,2.86,5.72,20.63,4.9,2.86,6.13,3.47,3.88,,33.5,,6.95,5.92,6.33,5.72,,-9.950617,-12.703704,-4.740741,1.9685,-16.796296,57.870659
US_PA_42009,2022-01-17,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,34,0,9639,236,0,18014,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-47,-48,-1,-54,24,5.93,6.13,3.16,10.87,4.74,,7.11,3.56,21.93,3.56,12.45,4.15,3.16,10.47,4.54,4.35,8.1,6.13,3.75,5.34,5.34,6.92,24.5,5.73,3.56,7.51,2.77,5.73,5.34,35.77,2.77,5.34,6.32,5.53,6.13,,-3.265432,-10.141975,0.179012,13.30325,-5.623457,84.120327
