location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28083,2021-06-04,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3509,125,0,8909,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-26,8.37,14.06,8.7,,,8.7,10.04,,,18.75,,7.7,9.04,30.8,6.36,6.36,23.133333,17.244444,29.161111,0.0,,17.694444,71.935458
US_MS_28083,2021-06-05,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3509,125,0,8909,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,6,,-20,6.91,8.73,,,5.82,6.55,,,6.91,23.64,,9.82,,30.55,8.73,6.18,23.538889,20.611111,28.066667,0.03175,,20.416667,82.767314
US_MS_28083,2021-06-06,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3509,125,0,8909,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-32,5.42,7.46,7.46,5.08,6.1,5.76,,,6.1,23.73,,12.2,6.1,28.47,5.42,8.81,22.827778,21.094444,26.138889,2.596444,,21.1,90.198391
US_MS_28083,2021-06-07,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,2,0,3511,125,0,8909,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,2,,-28,5.7,9.69,6.27,5.99,4.56,5.7,11.97,4.28,7.98,26.22,4.28,9.97,8.26,35.62,8.26,5.13,22.927778,20.016667,28.933333,17.562286,,21.077778,89.523591
US_MS_28083,2021-06-08,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3511,125,139,9048,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,6,,-30,5.78,9.43,5.47,5.78,,,10.64,,7.91,23.72,,10.04,4.56,35.58,7.6,5.78,22.861111,20.516667,27.588889,31.568571,,21.283333,91.316166
US_MS_28083,2021-06-09,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3512,125,32,9080,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,6,,-30,5.75,9.39,5.45,4.84,10.29,5.45,7.27,,7.27,19.68,4.54,10.9,8.48,38.75,6.36,7.87,23.883333,21.461111,28.233333,12.881429,,22.277778,91.296067
US_MS_28083,2021-06-10,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3513,125,34,9114,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-12,,-43,8.06,9.35,5.16,,,8.06,8.71,5.8,6.77,20.64,7.74,9.35,6.77,31.6,6.77,,23.228395,21.549383,26.802469,23.114,,21.709877,91.354268
US_MS_28083,2021-06-11,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3514,125,0,9114,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-35,6.83,9.91,5.81,,6.49,8.54,5.12,,9.22,20.5,5.81,9.91,,33.14,5.81,,26.185185,22.438272,31.660494,16.51,,22.91358,82.565433
US_MS_28083,2021-06-12,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3514,125,0,9114,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,9,,-26,,7.21,,8.35,,10.25,,,,18.98,5.69,10.63,6.07,26.95,6.07,,28.401235,24.253086,33.259259,0.0,,23.561728,75.462716
US_MS_28083,2021-06-13,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3514,125,0,9114,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-39,6.46,7.97,,,6.08,,11.39,,,20.51,,11.01,,39.49,8.73,9.87,28.574074,23.839506,34.425926,0.0,,24.098765,76.980156
US_MS_28083,2021-06-14,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3515,125,0,9114,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,12,,-30,8.47,13.81,,4.39,5.33,7.53,9.1,,8.16,29.5,,10.36,4.71,33.89,9.73,6.28,27.166667,21.652778,34.076389,0.6985,,21.604167,71.830982
US_MS_28083,2021-06-15,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3515,125,146,9260,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-26,5.61,6.54,6.85,5.61,5.29,,7.16,,9.34,23.05,6.23,7.16,,39.55,8.1,6.23,26.907407,20.512346,33.179012,0.338667,,20.493827,68.264484
US_MS_28083,2021-06-16,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3515,125,0,9260,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-28,,6.76,,7.72,5.15,8.69,7.72,,10.3,23.16,4.83,10.94,5.79,38.61,7.08,4.5,26.37037,20.148148,32.055556,0.0,,16.67284,55.624893
US_MS_28083,2021-06-17,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3515,125,84,9344,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,8,,-29,5.1,10.84,5.42,,,9.88,6.38,,9.24,22.0,4.46,9.88,4.46,30.92,7.65,5.74,26.104938,18.253086,32.537037,0.0,,17.58642,59.605454
US_MS_28083,2021-06-18,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3515,125,23,9367,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-30,5.83,15.08,4.8,5.48,,9.25,8.22,,6.85,23.98,,9.94,8.57,30.84,6.17,6.85,26.08642,19.0,32.438272,0.0,,18.722222,63.98294
US_MS_28083,2021-06-19,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3515,125,2,9369,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,8,,-31,5.95,10.3,,,,6.34,,,7.13,20.61,,11.1,,29.72,11.49,,25.654321,21.524691,30.425926,0.85725,,20.919753,75.318944
US_MS_28083,2021-06-20,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3515,125,0,9369,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-40,6.62,10.91,7.01,6.23,,8.57,,,,22.99,,12.86,,26.88,7.79,6.62,26.765432,20.87037,34.018519,0.0635,,21.5,73.045768
US_MS_28083,2021-06-21,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3516,125,0,9369,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-2,,-32,6.45,7.63,7.33,,,7.63,10.27,,6.75,24.35,4.11,7.33,4.69,30.8,6.45,4.4,27.111111,23.858025,31.932099,0.0,,22.808642,77.568299
US_MS_28083,2021-06-22,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3516,125,138,9507,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-28,7.37,11.67,,7.68,4.3,6.14,6.75,4.61,7.98,26.1,4.61,8.29,5.53,39.61,7.06,6.14,23.574074,19.12963,27.895062,10.922,,15.580247,61.569865
US_MS_28083,2021-06-23,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3516,125,19,9526,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-33,8.18,11.01,7.86,5.66,5.03,7.24,10.7,,9.12,21.7,7.24,10.07,,32.09,4.4,4.72,22.555556,15.722222,30.58642,0.0,,16.623457,69.365492
US_MS_28083,2021-06-24,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3516,125,1,9527,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-32,7.37,12.28,7.06,7.06,,9.82,7.37,,8.9,23.95,7.06,12.89,6.75,31.62,11.36,,26.67284,20.783951,33.382716,0.0,,21.993827,75.6442
US_MS_28083,2021-06-25,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3516,125,69,9596,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,0,,-32,8.06,12.42,6.38,,,9.4,7.72,5.37,9.73,23.16,8.39,10.07,5.37,31.22,,6.71,27.41358,23.41358,32.388889,0.0,,23.222222,78.070352
US_MS_28083,2021-06-26,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3516,125,1,9597,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,2,,-24,,11.0,,,,5.69,,,8.35,15.93,,9.86,,31.11,9.86,,27.160494,22.876543,32.265432,0.8255,,22.487654,75.708815
US_MS_28083,2021-06-27,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3516,125,1,9598,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-38,,14.77,7.01,,,6.64,,,,21.41,,13.29,,31.38,8.86,5.91,27.487654,22.135802,32.709877,0.282222,,21.901235,71.679357
US_MS_28083,2021-06-28,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3517,125,0,9598,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-28,6.93,14.47,5.42,,5.12,6.93,9.95,,9.95,20.19,5.42,12.06,,38.88,8.74,7.54,27.333333,22.660494,32.833333,1.128889,,22.148148,73.495289
US_MS_28083,2021-06-29,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3517,125,139,9737,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-29,8.06,8.06,4.78,6.86,5.97,7.16,10.15,,9.85,29.24,4.78,8.36,,36.7,10.74,7.46,27.222222,22.030864,32.901235,0.79375,,21.62963,71.762956
US_MS_28083,2021-06-30,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3518,125,13,9750,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-31,7.37,12.18,5.13,,5.77,8.65,11.22,,7.69,23.71,7.69,12.82,,34.29,9.93,8.01,26.407407,21.907407,31.91358,0.423333,,21.851852,76.555534
US_MS_28083,2021-07-01,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3518,125,36,9786,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,25,,-28,7.45,11.01,7.12,8.09,,6.15,4.86,,6.15,23.64,6.15,7.77,,32.38,6.8,7.45,26.777778,21.975309,32.790123,0.0,,22.512346,77.673445
US_MS_28083,2021-07-02,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3519,125,0,9786,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,19,,-39,7.94,7.94,6.56,,,,8.28,,7.94,19.67,,8.63,,30.72,,5.18,25.765432,23.024691,30.364198,1.17475,,22.660494,83.295948
US_MS_28083,2021-07-03,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3519,125,2,9788,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,24,,-33,,13.93,,,,,8.02,,,19.41,,10.13,,35.45,,9.28,23.592593,17.407407,29.839506,12.276667,,16.950617,66.373417
US_MS_28083,2021-07-04,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3519,125,0,9788,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-44,7.42,10.66,,,,,7.42,,8.34,20.86,9.27,13.9,,38.47,,,23.975309,17.240741,30.666667,0.0,,16.95679,64.915049
US_MS_28083,2021-07-05,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3519,125,0,9788,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-10,,-66,7.62,13.42,,5.8,5.44,13.78,9.79,,8.7,19.94,6.53,11.24,,39.52,7.62,,25.395062,18.518519,32.382716,0.0,,18.703704,66.540073
US_MS_28083,2021-07-06,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3519,125,0,9788,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-32,6.33,10.13,6.33,,,9.18,8.55,,7.91,26.9,5.38,9.5,,31.65,7.6,6.65,26.493827,21.469136,32.425926,1.11125,,21.395062,73.779667
US_MS_28083,2021-07-07,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,2,0,3521,125,1679,11467,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-33,8.6,8.91,,5.41,4.78,10.82,7.64,,8.28,28.02,5.09,12.74,,36.3,7.96,9.23,25.969136,22.141975,31.648148,0.0,,22.234568,80.097253
US_MS_28083,2021-07-08,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,4,0,3525,125,41,11508,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,9,,-28,6.4,11.21,6.08,5.44,,5.44,12.17,,8.32,21.77,7.04,7.36,,35.86,,5.76,26.753086,22.0,33.012346,6.180667,,22.358025,76.927991
US_MS_28083,2021-07-09,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3525,125,21,11529,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,5,,-30,7.71,9.38,,4.69,7.37,5.03,6.7,,8.71,25.13,5.36,10.72,5.7,37.53,,7.71,27.401235,23.203704,32.574074,0.084667,,22.234568,73.685583
US_MS_28083,2021-07-10,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3525,125,0,11529,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,4,,-19,,11.68,6.41,5.65,6.78,13.56,10.17,,7.91,30.14,,7.16,,31.27,,,26.240741,22.555556,31.506173,0.34925,,22.512346,80.042807
US_MS_28083,2021-07-11,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3525,125,1,11530,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-35,7.28,8.04,6.51,,,,7.66,,10.34,20.68,,8.43,,36.38,6.89,8.04,25.814815,22.049383,29.777778,6.386286,,22.444444,81.764732
US_MS_28083,2021-07-12,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,6,0,3531,125,0,11530,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,6,,-26,7.54,9.35,6.33,6.63,,9.35,5.12,,13.56,26.23,,9.65,4.22,30.45,5.73,8.14,24.975309,22.314815,29.993827,5.81025,,21.783951,82.634776
US_MS_28083,2021-07-13,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3532,125,75,11605,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,6,,-28,6.51,14.27,8.69,,4.34,8.38,9.0,,7.76,23.58,6.83,7.76,,30.4,6.21,6.83,25.919753,21.962963,31.833333,1.778,,21.864198,78.678037
US_MS_28083,2021-07-14,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3533,125,33,11638,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-29,8.22,10.66,4.87,,7.61,5.79,8.22,,10.35,24.06,4.26,7.92,4.57,32.58,5.79,5.18,26.62963,21.919753,32.981481,0.0,,21.87037,75.471948
US_MS_28083,2021-07-15,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,3,0,3536,125,19,11657,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,13,,-28,8.52,11.35,5.05,5.99,,9.46,8.2,4.42,7.25,26.18,9.15,8.2,5.05,38.48,4.73,,27.444444,22.216049,33.314815,4.98475,,22.401235,74.170034
US_MS_28083,2021-07-16,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,3,0,3539,125,0,11657,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-1,,-29,5.68,9.69,6.68,,,6.68,12.7,,8.02,23.39,6.02,5.68,,32.75,6.35,5.68,25.876543,22.203704,31.759259,0.28575,,22.623457,82.35654
US_MS_28083,2021-07-17,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3539,125,60,11717,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-1,,-23,6.33,8.56,5.59,,,9.68,7.82,,5.59,21.97,,8.56,5.59,39.47,,7.82,24.25,21.972222,29.361111,10.3505,,22.125,88.009373
US_MS_28083,2021-07-18,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3539,125,0,11717,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-40,9.25,7.4,9.25,,,7.03,11.47,,8.14,24.8,,11.1,,36.27,12.58,6.66,24.888889,22.117284,30.290123,21.43125,,22.623457,87.450264
US_MS_28083,2021-07-19,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,14,0,3553,125,0,11717,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,5,,-29,6.33,12.98,7.6,4.43,,12.03,9.18,4.75,13.61,25.64,7.91,10.13,,35.77,6.33,4.43,24.481481,22.270833,29.479167,4.15925,,22.537037,89.11136
US_MS_28083,2021-07-20,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,3554,125,0,11717,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-27,7.77,8.39,6.21,,5.28,11.19,9.63,,10.25,24.23,,8.7,7.77,37.59,8.7,5.28,24.845679,21.679012,29.302469,3.7465,,22.512346,86.993111
US_MS_28083,2021-07-21,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,3,0,3557,125,83,11800,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-29,8.01,10.9,8.97,6.09,8.97,12.18,7.05,5.13,8.65,29.17,5.77,7.69,4.81,41.67,11.22,6.73,25.462963,21.919753,31.092593,3.20675,,22.364198,83.133053
US_MS_28083,2021-07-22,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,5,0,3562,125,30,11830,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,8,,-29,5.41,12.1,7.96,,8.28,14.01,6.69,,10.19,27.06,6.37,7.64,5.41,39.8,8.6,,26.858025,22.561728,32.290123,1.233714,,23.444444,81.875081
US_MS_28083,2021-07-23,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,3,0,3565,125,0,11830,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,0,,-29,6.38,11.75,6.38,,4.7,15.44,9.06,,7.05,31.55,,8.39,6.71,34.24,5.71,6.71,27.58642,23.067901,33.228395,0.338667,,23.783951,80.028033
US_MS_28083,2021-07-24,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3565,125,66,11896,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,6,,-26,,9.25,,5.78,,7.32,6.94,,6.55,20.82,6.17,9.64,,33.92,8.48,,28.32716,23.641975,34.166667,0.0,,24.475309,79.884153
US_MS_28083,2021-07-25,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,3565,125,0,11896,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-37,6.63,7.0,,5.9,5.53,13.27,7.74,,7.0,25.8,,7.74,,32.07,5.9,,28.802469,23.895062,34.691358,0.127,,24.148148,76.267861
US_MS_28083,2021-07-26,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,17,0,3582,125,0,11896,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,1,,-30,4.86,13.06,6.07,5.16,5.77,11.54,7.29,6.07,12.45,27.94,4.25,11.84,5.16,39.17,8.2,8.5,28.864198,24.54321,34.240741,0.0,,24.549383,78.040962
US_MS_28083,2021-07-27,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,5,0,3587,125,0,11896,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-27,7.25,13.55,7.57,6.62,4.41,13.87,9.77,5.99,11.03,29.63,8.83,9.77,5.36,37.51,7.57,8.83,28.67284,23.604938,34.759259,4.628444,,24.395062,77.819401
