location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21173,2020-09-21,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,2,0,242,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,6,,3,-21,,,7.33,10.51,7.33,6.6,6.6,5.13,3.42,4.64,6.6,5.38,,,5.38,19.07,,5.87,,39.12,10.27,3.91,14.394444,6.905556,22.288889,0.0,,7.364198,62.664646
US_KY_21173,2020-09-22,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,13,0,255,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,1,1,9,-22,,6.03,6.28,10.8,8.29,7.03,4.52,8.04,,3.77,8.29,4.27,,3.52,10.55,18.84,,8.54,4.77,39.44,8.29,5.28,14.127778,6.272222,22.566667,0.0,,8.987654,71.425398
US_KY_21173,2020-09-23,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,12,0,267,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,7,4,9,-20,3,4.08,6.63,10.46,8.17,5.1,,6.89,,3.83,7.66,,,,5.87,21.69,6.38,6.89,,31.9,5.87,,15.705556,9.172222,21.911111,0.0,,12.283951,80.348621
US_KY_21173,2020-09-24,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,5,0,272,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,4,3,-4,-19,4,6.0,7.0,11.26,9.01,6.5,4.5,5.25,3.5,,9.76,5.0,5.25,,8.26,16.76,3.5,10.26,4.0,39.27,8.26,6.25,17.272222,12.844444,22.2,0.0,,13.907407,80.944159
US_KY_21173,2020-09-25,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,5,0,277,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-6,1,12,-20,5,4.22,7.45,12.16,7.2,5.71,4.72,5.96,,3.72,6.45,3.48,,,6.45,15.14,6.21,8.69,5.96,37.48,4.72,5.71,17.972222,13.727778,24.327778,0.0635,,14.703704,81.401276
US_KY_21173,2020-09-26,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,4,0,281,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,1,,22,0,,4.68,6.33,9.91,10.46,,6.88,6.05,,,4.68,4.68,,,6.88,15.41,4.13,7.15,,30.82,7.43,,19.427778,14.061111,25.433333,0.3302,,16.45679,83.39054
US_KY_21173,2020-09-27,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,1,0,282,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,6,,13,-8,,4.63,6.26,10.35,7.36,5.72,3.81,5.18,5.18,,6.81,,,4.36,7.9,18.52,5.45,6.54,6.54,35.41,8.45,5.99,19.744444,14.977778,26.516667,0.0,,16.209877,80.139532
US_KY_21173,2020-09-28,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,1,0,283,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,2,,3,-16,5,3.86,6.03,12.07,8.45,7.0,5.55,5.79,3.38,3.86,8.21,,,3.62,6.52,19.79,5.31,8.45,3.86,38.37,6.03,4.83,19.15,14.027778,25.616667,0.042333,,16.481481,84.357675
US_KY_21173,2020-09-29,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,2,0,285,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,3,9,5,-20,3,3.68,4.17,12.26,6.37,5.88,7.11,6.62,6.13,,8.33,4.17,4.41,,5.88,17.16,4.9,6.37,6.37,36.52,4.66,4.41,13.105556,10.9,17.494444,11.641667,,11.432099,89.190314
US_KY_21173,2020-09-30,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,6,0,291,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,9,8,12,-21,4,6.11,5.38,13.45,6.85,5.62,11.0,8.31,3.91,3.42,6.6,5.13,,3.91,6.36,21.27,4.16,7.34,6.6,33.01,5.87,6.11,13.277778,7.233333,22.633333,1.8415,,8.438272,72.491868
US_KY_21173,2020-10-01,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,0,0,291,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,13,14,-2,-17,1,,7.18,9.66,6.93,,5.7,5.2,3.71,6.19,5.2,5.7,,,9.41,22.78,7.18,7.68,7.43,39.37,5.45,7.43,15.911111,8.633333,21.322222,0.0,,6.901235,55.229453
US_KY_21173,2020-10-02,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,5,0,296,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-1,10,9,-20,4,5.02,6.02,12.05,9.04,4.27,4.77,8.78,6.02,4.02,6.02,6.02,,3.51,4.52,22.09,,7.28,8.03,34.13,5.52,5.02,10.661111,4.177778,18.411111,0.0,,4.938272,67.551502
US_KY_21173,2020-10-03,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,6,0,302,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,6,,-1,-5,,5.08,7.62,9.03,7.33,,,8.46,4.79,,5.92,6.2,,7.62,9.59,18.33,,6.77,7.9,29.61,6.2,,10.65,3.127778,18.894444,0.0,,5.17284,69.466695
US_KY_21173,2020-10-04,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,0,0,302,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,4,,6,-9,,6.72,5.91,9.94,7.26,,,9.14,,4.84,6.18,,,6.45,4.3,22.84,6.99,6.72,6.18,32.79,4.03,6.18,13.222222,6.727778,20.65,0.03175,,8.45679,73.155496
US_KY_21173,2020-10-05,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,1,0,303,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,9,,11,-18,2,6.07,9.7,9.7,5.09,3.64,6.55,5.82,,,8.25,3.64,7.28,5.34,10.19,19.41,3.4,4.61,4.12,39.3,4.61,6.07,10.394444,3.233333,18.355556,0.127,,6.209877,74.657971
US_KY_21173,2020-10-06,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,6,0,309,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,3,8,4,-22,2,4.96,10.41,11.15,8.42,4.71,6.69,6.19,,7.18,7.93,3.72,,3.47,6.94,21.06,,6.94,5.7,35.43,7.18,3.72,11.922222,3.777778,22.538889,0.0,,6.617284,70.091804
US_KY_21173,2020-10-07,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,5,0,314,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,2,18,16,-17,3,5.62,5.86,13.92,9.04,4.64,4.4,6.35,6.11,4.15,7.33,6.35,,3.66,7.33,20.03,3.42,6.59,4.4,35.66,6.84,6.59,17.072222,9.016667,26.505556,0.0,,9.938272,63.171535
US_KY_21173,2020-10-08,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,8,0,322,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,2,9,5,-19,4,4.74,6.23,11.21,4.49,4.24,5.48,9.72,,3.99,10.47,6.98,4.74,5.23,8.22,23.67,,9.47,3.99,34.89,8.72,6.23,18.327778,10.183333,25.844444,0.0,,10.864198,62.232917
US_KY_21173,2020-10-09,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,1,0,323,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-1,6,2,-20,4,,8.45,9.44,4.97,5.46,5.96,5.71,3.48,4.72,9.69,4.72,3.73,,6.46,19.63,4.72,6.46,5.46,33.79,3.98,4.97,17.094444,10.455556,25.655556,0.0,,11.530864,70.708521
US_KY_21173,2020-10-10,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,8,0,331,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,,7,-4,,5.36,4.83,10.19,6.97,,6.97,6.97,6.43,4.29,7.78,,,4.29,5.36,19.3,5.63,10.46,4.83,31.9,7.24,3.75,18.416667,15.516667,21.877778,1.524,,16.314815,88.087592
US_KY_21173,2020-10-11,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,8,0,339,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-9,,10,-11,,4.46,8.14,8.66,8.4,,5.51,8.14,5.77,,4.72,5.77,4.2,4.46,5.77,17.58,,6.82,,33.33,7.61,3.94,18.15,16.972222,19.872222,6.053667,,17.265432,95.102058
US_KY_21173,2020-10-12,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,0,0,339,3,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,1,,4,-19,4,6.82,9.99,8.53,8.53,4.14,3.65,9.26,3.41,3.9,10.72,3.9,4.14,,7.07,20.71,3.41,10.48,3.41,37.28,7.31,,19.333333,17.072222,24.583333,2.511778,,17.493827,89.27327
US_KY_21173,2020-10-13,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,4,1,343,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,2,11,11,-19,3,3.73,5.71,9.44,5.71,,,9.19,5.71,4.22,8.94,,,,8.44,20.12,4.47,7.7,4.47,33.03,6.71,6.21,14.855556,6.866667,22.688889,5.164667,,9.222222,68.541154
US_KY_21173,2020-10-14,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,6,0,349,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,11,14,29,-16,4,4.69,6.42,9.13,7.16,4.69,5.92,7.9,,6.91,5.67,6.42,,6.17,8.39,18.5,3.95,5.67,4.69,33.31,3.7,5.67,13.966667,6.422222,24.766667,0.0,,6.604938,61.679144
US_KY_21173,2020-10-15,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,10,0,359,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,9,8,14,-17,3,3.74,5.98,9.47,6.48,4.49,4.49,9.72,3.74,,8.97,4.74,3.49,3.49,6.23,23.43,5.49,6.48,5.24,34.4,7.98,4.24,17.288889,9.833333,23.233333,0.0,,10.32716,63.591107
US_KY_21173,2020-10-16,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,5,0,364,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,2,5,11,-21,3,5.12,6.14,10.75,6.66,4.35,5.89,8.7,,,6.14,7.17,,4.35,,17.66,7.17,8.96,,31.74,6.91,,10.261111,5.094444,15.811111,1.481667,,3.395062,62.207628
US_KY_21173,2020-10-17,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,7,0,371,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,8,,35,-1,,7.31,8.15,7.03,5.34,,5.9,6.46,3.94,7.59,5.62,4.5,7.59,,6.18,14.05,6.46,5.9,,36.82,4.5,5.34,7.488889,0.3,16.305556,0.4572,,-1.006173,55.458207
US_KY_21173,2020-10-18,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,3,0,374,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,0,,33,-6,,5.3,7.16,5.04,10.08,3.98,3.71,12.2,5.04,4.24,5.3,4.51,3.71,,7.16,18.83,7.16,5.04,5.3,32.1,5.04,3.71,10.127778,2.983333,15.911111,0.0,,3.641975,64.621082
US_KY_21173,2020-10-19,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,1,0,375,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-4,,-7,-17,6,6.2,6.43,13.82,12.39,5.96,4.05,6.67,5.24,3.34,10.01,4.77,5.0,4.05,5.0,25.5,5.24,6.91,6.67,39.55,3.81,5.72,15.0,10.494444,19.25,1.397,,12.006173,82.196823
US_KY_21173,2020-10-20,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,10,0,385,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-9,1,-8,-21,5,,11.25,10.29,9.57,4.79,5.5,5.98,3.83,5.98,9.33,3.83,,,7.66,24.41,5.74,4.55,4.55,35.41,,5.03,17.9,14.233333,22.788889,16.981714,,15.049383,83.796698
US_KY_21173,2020-10-21,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,4,0,389,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,0,9,14,-17,5,,7.9,11.85,10.61,,4.44,4.94,,5.43,7.9,4.69,3.95,,7.41,19.01,3.7,8.15,4.69,36.28,7.16,8.89,19.0,13.85,26.105556,3.7592,,14.617284,76.20162
US_KY_21173,2020-10-22,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,8,0,397,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,1,-3,-17,4,4.71,7.44,11.16,8.68,4.46,5.21,9.42,,3.47,4.71,7.69,4.71,4.46,7.19,22.57,4.22,7.44,6.2,34.23,3.47,8.18,19.227778,12.805556,27.255556,0.0,,14.234568,73.591111
US_KY_21173,2020-10-23,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,17,0,414,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-5,0,5,-22,5,5.41,7.63,14.03,6.64,6.64,5.91,7.38,5.66,3.94,7.38,4.18,3.94,4.18,7.13,22.88,6.89,6.64,4.67,41.34,5.41,3.69,19.322222,14.038889,26.288889,0.0,,14.993827,76.466811
US_KY_21173,2020-10-24,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,11,0,425,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,,4,-7,,8.59,6.98,12.35,6.71,4.29,3.76,8.32,5.91,4.03,6.71,3.76,4.56,4.83,6.98,24.7,5.1,3.76,4.29,30.33,,5.64,12.222222,8.388889,21.755556,9.398,,10.574074,88.865205
US_KY_21173,2020-10-25,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,30,0,455,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-6,,15,-20,,6.9,6.64,8.5,9.03,,4.51,12.48,,4.78,5.31,5.31,,4.25,8.23,24.96,8.23,5.05,3.98,34.79,5.58,4.25,9.661111,8.083333,13.338889,0.846667,,8.345679,91.090617
US_KY_21173,2020-10-26,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,1,0,456,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,,4,-14,5,5.52,5.75,8.97,7.13,4.37,3.22,8.51,4.6,6.44,8.05,3.22,,,5.75,25.29,3.68,4.6,5.29,28.97,8.28,6.44,11.561111,9.683333,13.783333,0.211667,,10.246914,91.068813
US_KY_21173,2020-10-27,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,14,0,470,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,9,5,-19,4,6.02,7.23,9.63,7.23,4.82,4.09,9.15,4.34,7.47,8.91,8.19,6.02,5.06,8.67,24.33,9.39,5.3,3.85,31.31,4.82,3.61,11.772222,8.961111,17.45,0.0254,,9.802469,86.95288
US_KY_21173,2020-10-28,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,28,0,498,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,5,2,-20,6,6.05,5.81,7.75,6.05,3.63,6.29,9.44,4.11,4.84,6.05,5.32,3.63,4.6,6.05,21.78,5.57,5.57,,38.97,7.02,5.57,13.738889,10.427778,17.805556,0.0,,12.308642,90.48238
US_KY_21173,2020-10-29,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,27,0,525,4,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-8,-1,1,-21,9,4.01,6.84,6.13,8.49,6.13,4.48,6.84,4.72,4.01,8.49,6.6,4.01,5.42,8.26,22.64,7.55,5.19,3.77,32.55,6.84,5.42,14.65,10.605556,17.483333,16.340667,,14.259259,96.297211
US_KY_21173,2020-10-30,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,26,1,551,5,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-5,-1,4,-22,7,4.43,6.64,9.1,9.35,4.18,5.66,11.56,5.17,5.91,6.89,4.18,,,8.61,17.72,5.91,6.4,4.18,29.04,5.91,,7.888889,5.672222,13.783333,13.165667,,4.987654,81.653482
US_KY_21173,2020-10-31,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,11,1,562,6,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,,7,-1,,,7.54,7.25,6.09,,5.51,6.38,,,4.06,,,6.67,8.12,16.53,9.57,5.22,,33.65,4.06,,6.088889,0.25,15.494444,0.0254,,1.765432,73.725254
US_KY_21173,2020-11-01,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,9,0,571,6,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-2,,12,-15,,6.21,8.37,8.37,21.33,,5.13,10.26,4.32,9.45,8.37,4.86,,,5.4,23.22,6.75,5.4,,36.19,,4.32,11.1,3.638889,14.405556,0.0,,2.475309,55.286785
US_KY_21173,2020-11-02,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,6,0,577,6,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,,6,-23,6,,9.42,8.45,10.87,,6.28,7.73,4.59,10.87,7.97,3.86,,5.55,4.83,20.28,5.55,6.04,3.86,32.11,4.59,,2.872222,-2.75,11.277778,0.0,,-6.388889,50.569939
US_KY_21173,2020-11-03,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,18,1,595,7,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,5,12,1,-26,5,3.77,8.47,8.71,12.48,,5.18,9.42,4.94,7.3,8.24,,4.94,3.77,7.3,17.42,,4.24,4.94,27.3,6.83,3.53,6.805556,-0.516667,17.138889,0.0,,-3.919753,46.471524
US_KY_21173,2020-11-04,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,22,0,617,7,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-5,3,-1,-21,7,,6.57,8.98,10.08,4.38,5.92,7.67,4.38,5.04,5.48,4.16,,3.07,7.67,24.32,3.29,7.01,4.38,31.99,7.23,5.92,11.361111,2.722222,20.683333,0.0,,1.395062,50.960814
US_KY_21173,2020-11-05,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,27,0,644,7,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-5,2,-14,-18,5,,6.16,11.85,10.66,6.16,4.03,9.24,3.56,3.79,7.58,4.5,,,6.16,20.14,3.32,5.45,5.92,30.81,4.27,3.56,12.827778,6.066667,19.727778,0.0,,3.679012,54.172381
US_KY_21173,2020-11-06,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,11,0,655,7,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-9,-4,1,-22,7,3.66,4.15,10.24,9.51,4.15,4.15,7.07,4.39,6.83,7.32,7.56,4.39,4.63,7.32,17.8,5.37,4.39,,33.66,,6.58,12.216667,4.427778,21.377778,0.0,,5.012346,62.004423
US_KY_21173,2020-11-07,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,11,0,666,7,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-3,,16,-5,,6.14,6.68,8.55,10.95,,,6.41,,,4.27,4.54,,6.94,,20.3,6.94,5.88,6.14,30.72,4.27,,12.888889,3.955556,23.822222,0.0,,5.814815,62.755437
US_KY_21173,2020-11-08,ChIJC9sP8oa9Q4gR6ODSQcU6sbg,Q269164,geoId/21173,US,United States of America,KY,Kentucky,21173,Montgomery County,US,USA,2,1,0,667,7,,,27913,13689,14224,3666,3550,3535,3382,3946,3755,3249,1894,936,1846566,38.03,-83.91,515,76.15,-2,,15,-3,,4.23,5.29,9.52,5.55,3.97,3.7,7.67,5.55,,5.55,,,,7.4,20.62,6.08,7.14,,36.23,4.23,6.61,16.044444,6.588889,25.888889,0.0,,8.734568,62.648368
