location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48019,2022-01-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,32,0,2992,65,0,10180,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-43,13,6.82,40.1,,16.04,6.82,20.05,7.22,42.51,8.82,8.383333,-1.616667,21.066667,0.0,,-9.116667,28.584309
US_TX_48019,2022-01-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,18,0,3010,65,7,10187,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,9,6.67,24.82,6.3,23.71,7.78,27.05,6.3,37.05,5.56,13.105556,3.255556,24.055556,0.0,,1.627778,46.159649
US_TX_48019,2022-01-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,18,0,3028,65,1178,11365,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-26,7,,21.15,7.18,24.18,6.04,24.18,9.82,41.17,,17.483333,10.961111,25.888889,0.0,,9.75,61.587307
US_TX_48019,2022-01-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,16,1,3044,66,5,11370,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-39,18,6.78,29.99,,18.21,7.14,25.35,,24.64,6.78,5.061111,-0.483333,21.87963,0.0,,-5.844444,45.35141
US_TX_48019,2022-01-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,30,1,3074,67,3,11373,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-29,14,10.14,20.29,5.8,16.3,9.42,19.57,,34.78,7.25,2.5,-1.066667,11.016667,0.0,,-13.161111,30.607274
US_TX_48019,2022-01-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,18,0,3092,67,9,11382,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-48,-20,,7.44,26.88,6.2,20.68,11.99,22.74,6.62,42.18,8.68,3.666667,-3.072222,11.761111,0.0,,-8.855556,39.930805
US_TX_48019,2022-01-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,36,0,3128,67,5,11387,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-51,-28,,,21.99,,17.28,7.85,17.67,,38.87,7.46,9.538889,6.633333,12.994444,0.0,,-3.961111,38.66315
US_TX_48019,2022-01-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,19,0,3147,67,1,11388,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-26,10,,20.61,7.96,15.55,8.32,24.59,,27.85,7.96,10.733333,8.088889,15.616667,0.0254,,4.172222,64.19402
US_TX_48019,2022-01-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,31,0,3178,67,0,11388,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-26,10,6.95,23.41,6.95,16.46,11.71,24.88,6.22,32.56,6.22,8.983333,1.816667,16.883333,0.197556,,4.533333,75.21109
US_TX_48019,2022-01-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,11,0,3189,67,1,11389,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-25,8,5.12,20.13,8.79,18.67,8.79,21.96,5.86,39.53,5.49,9.65,6.588889,13.7,0.0,,5.827778,77.432056
US_TX_48019,2022-01-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,31,0,3220,67,2,11391,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-26,10,6.28,16.62,8.5,12.93,11.45,23.27,10.71,34.36,9.24,9.883333,4.327778,15.388889,0.0,,4.133333,67.986392
US_TX_48019,2022-01-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,22,1,3242,68,2,11393,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,11,6.11,19.09,10.69,8.78,11.83,20.61,,32.45,6.11,10.355556,3.966667,15.211111,0.112889,,1.016667,52.746535
US_TX_48019,2022-01-29,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,26,1,3268,69,15,11408,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-17,-17,,7.14,20.59,10.51,14.71,13.03,24.8,,33.62,6.3,6.677778,-2.816667,18.538889,0.0,,-5.944444,40.382355
US_TX_48019,2022-01-30,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,3281,69,8,11416,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,,,21.52,,10.76,7.57,22.31,9.96,37.05,6.77,8.894444,-1.733333,20.672222,0.0,,-2.827778,43.785985
US_TX_48019,2022-01-31,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,3294,69,0,11416,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-25,11,6.17,21.77,6.53,15.24,12.7,18.86,6.89,38.09,7.25,13.877778,10.177778,18.561111,3.2258,,10.083333,78.134831
US_TX_48019,2022-02-01,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,24,1,3318,70,22,11438,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,7,,11.5,,14.28,5.55,19.03,,27.76,,14.838889,10.544444,23.055556,1.8288,,10.611111,76.039601
US_TX_48019,2022-02-02,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,9,0,3327,70,0,11438,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,6,8.24,14.9,5.88,11.77,16.86,21.57,8.24,36.87,5.49,13.288889,8.005556,20.761111,0.0254,,10.211111,81.915764
US_TX_48019,2022-02-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,28,0,3355,70,0,11438,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-77,34,8.71,16.23,10.29,15.43,6.73,20.58,,39.97,7.52,0.472222,-3.377778,8.522222,15.1892,,-1.727778,85.370697
US_TX_48019,2022-02-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,18,0,3373,70,12,11450,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-52,-55,26,,15.31,7.46,14.13,13.74,20.41,7.46,40.43,,-2.116667,-5.977778,5.466667,3.8608,,-7.494444,66.931803
US_TX_48019,2022-02-05,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,10,0,3383,70,8,11458,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-50,-11,,10.36,18.47,7.21,15.31,8.56,24.77,9.46,34.69,7.21,0.905556,-7.116667,10.961111,0.0254,,-6.944444,56.137284
US_TX_48019,2022-02-06,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,3396,70,8,11466,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,,6.32,19.81,7.59,10.54,8.01,22.76,8.01,43.41,6.74,4.727778,-4.261111,16.188889,0.0,,-4.8,50.1879
US_TX_48019,2022-02-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,14,0,3410,70,0,11466,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,7,,16.58,9.47,10.26,13.03,28.42,7.89,45.39,6.32,8.666667,1.327778,16.683333,0.0,,-1.1,50.47585
US_TX_48019,2022-02-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,12,1,3422,71,5,11471,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,7,8.25,16.11,8.25,8.64,14.15,27.9,8.25,40.87,10.22,7.516667,-2.15,18.911111,0.0,,-3.005556,47.534138
US_TX_48019,2022-02-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,3435,71,8,11479,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,6,6.41,17.62,8.01,12.01,12.01,25.23,6.01,43.65,10.01,9.633333,-0.794444,21.85,0.0,,-3.005556,41.406817
US_TX_48019,2022-02-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,3448,71,7,11486,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,7,8.62,16.85,9.79,8.62,12.93,27.42,5.88,40.74,7.44,11.233333,1.666667,22.1,0.0,,-1.122222,42.621915
US_TX_48019,2022-02-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,15,0,3463,71,8,11494,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,7,,16.8,8.2,8.2,7.42,16.4,5.47,34.76,5.47,13.372222,3.155556,24.54321,0.0,,2.75,48.726182
US_TX_48019,2022-02-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,1,3467,72,9,11503,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-30,-16,,7.55,16.43,,10.21,10.21,20.42,6.66,41.28,7.1,12.561111,6.833333,22.638889,0.0,,1.983333,49.029124
US_TX_48019,2022-02-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,3471,72,7,11510,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,,,23.37,7.93,9.6,10.02,18.78,,35.47,5.84,5.672222,-3.905556,17.933333,0.0,,-7.338889,38.945366
US_TX_48019,2022-02-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,3475,72,2,11512,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,5,,17.75,9.82,9.82,8.68,18.12,6.42,33.6,10.57,9.25,-1.55,20.703704,0.0,,-6.155556,33.502657
US_TX_48019,2022-02-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,3477,72,0,11512,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,6,7.22,18.62,,12.16,9.88,23.56,,41.03,,12.861111,2.95,23.5,0.0,,2.988889,51.362105
US_TX_48019,2022-02-16,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,1,3483,73,4,11516,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,5,,19.54,6.25,,9.38,24.22,,43.76,,18.222222,13.855556,26.261111,0.0,,12.116667,67.795864
US_TX_48019,2022-02-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,3486,73,39,11555,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,6,,16.93,7.15,6.77,6.77,25.21,,32.36,,18.611111,10.911111,24.861111,0.1016,,7.544444,48.727261
US_TX_48019,2022-02-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,3487,73,4,11559,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,7,7.28,14.94,5.75,9.96,13.03,19.92,7.28,31.42,6.51,6.172222,-0.672222,16.777778,0.0,,-4.611111,46.210242
US_TX_48019,2022-02-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,3493,73,7,11566,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-7,,8.67,16.48,7.8,8.24,7.8,19.51,,33.39,,8.477778,-0.694444,18.872222,0.0,,-4.755556,39.030003
US_TX_48019,2022-02-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,3493,73,0,11566,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,,6.92,17.91,,10.59,9.77,25.65,,41.94,7.33,11.477778,2.077778,22.066667,0.0,,-0.327778,44.258834
US_TX_48019,2022-02-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,3495,73,0,11566,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-41,8,,19.64,6.55,7.77,11.87,16.36,6.96,41.73,7.36,20.222222,14.372222,30.183333,0.0508,,14.183333,68.479116
US_TX_48019,2022-02-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,3497,73,15,11581,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,6,8.03,13.76,9.94,9.18,10.32,22.17,7.65,29.44,6.88,22.122222,14.661111,29.505556,0.1016,,14.094444,61.249636
US_TX_48019,2022-02-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,3500,73,0,11581,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,7,6.36,14.21,8.23,10.1,11.97,18.7,9.35,38.16,5.61,7.411111,-0.922222,21.912698,0.0,,-0.561111,57.059066
US_TX_48019,2022-02-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,3503,73,11,11592,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-25,11,5.38,12.2,10.77,11.13,9.69,17.95,5.03,36.25,6.46,0.511111,-1.477778,5.544444,0.084667,,-1.177778,88.577907
US_TX_48019,2022-02-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,3504,73,5,11597,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,10,,16.31,9.63,11.86,8.52,22.23,5.19,31.87,6.67,1.322222,-1.855556,4.972222,0.0254,,-3.555556,70.171832
US_TX_48019,2022-02-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,1,3507,74,10,11607,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-61,-15,,,15.74,8.31,12.24,8.74,16.18,7.0,38.03,,2.755556,0.816667,5.5,0.0,,-1.266667,75.006129
US_TX_48019,2022-02-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,3508,74,0,11607,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-25,,10.68,15.81,,12.39,7.26,15.81,8.54,38.03,8.54,6.833333,1.75,16.766667,0.2032,,-0.072222,61.671135
US_TX_48019,2022-02-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,3510,74,2,11609,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-24,6,5.33,13.7,7.23,9.14,9.52,13.32,6.85,38.07,,7.866667,-2.716667,20.294444,0.0254,,-6.733333,35.346322
US_TX_48019,2022-03-01,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,3514,74,5,11614,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,6,,16.79,5.34,11.83,11.07,17.56,,40.07,5.72,10.438889,-0.583333,22.238889,0.0,,-6.027778,31.190542
US_TX_48019,2022-03-02,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,3516,74,0,11614,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-17,4,7.49,15.73,,9.36,11.61,18.35,5.24,38.19,,13.518519,2.135802,23.91358,0.0,,0.592593,41.850264
US_TX_48019,2022-03-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,8,0,3524,74,8,11622,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,5,6.21,17.46,5.82,5.43,7.76,20.95,,38.41,7.37,17.012346,7.95679,25.901235,0.0,,8.32716,57.007467
US_TX_48019,2022-03-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,3527,74,6,11628,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,6,6.69,14.55,5.51,12.19,10.62,22.03,,32.65,,20.061728,14.981481,27.277778,0.0,,14.037037,68.463078
US_TX_48019,2022-03-05,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,8,0,3535,74,2,11630,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,6,-17,,6.96,17.41,10.01,10.45,,21.77,,37.0,,20.765432,16.611111,27.030864,0.0,,15.074074,70.053032
US_TX_48019,2022-03-06,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,3535,74,0,11630,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-26,,,15.71,14.06,11.99,7.44,18.2,9.1,35.15,7.44,22.08642,18.925926,27.962963,0.0,,17.296296,74.482313
US_TX_48019,2022-03-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,3537,74,2,11632,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,8,6.11,17.2,9.55,9.94,7.26,24.84,,45.47,,13.944444,7.320988,26.08642,0.169333,,5.253086,56.015104
US_TX_48019,2022-03-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,3541,74,7,11639,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-17,8,,12.66,,10.36,7.29,20.72,6.91,31.47,6.91,9.561728,5.833333,16.561728,0.254,,-1.783951,45.310248
US_TX_48019,2022-03-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,3541,74,0,11639,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-16,6,8.52,17.04,10.46,12.78,10.07,25.17,9.29,45.69,6.2,9.561728,1.666667,18.691358,0.0,,-1.395062,46.638172
US_TX_48019,2022-03-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,3547,74,6,11645,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-17,8,9.74,16.36,7.79,13.25,14.03,21.82,,33.51,5.84,11.524691,0.487654,23.833333,0.0,,1.067901,49.037328
US_TX_48019,2022-03-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,3553,74,0,11645,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,12,,19.02,14.46,10.27,10.27,23.58,5.33,32.71,5.71,12.055556,4.166667,22.697531,0.0635,,5.395062,63.980021
US_TX_48019,2022-03-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,3557,74,-8,11637,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-22,-5,,,13.11,9.18,,8.74,15.29,,40.2,6.99,4.58642,-4.851852,14.54321,0.169333,,-10.253086,33.315998
US_TX_48019,2022-03-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,3557,74,3,11640,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-15,,9.08,18.17,15.14,13.84,13.41,20.76,9.08,30.28,13.84,7.598765,-3.981481,20.314815,0.0,,-7.487654,33.756261
US_TX_48019,2022-03-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,3559,74,6,11646,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-33,9,6.62,17.79,9.1,10.34,7.45,21.93,6.62,33.1,8.28,16.549383,8.320988,28.141975,0.0,,7.611111,55.905552
US_TX_48019,2022-03-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,5,0,3564,74,17,11663,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-29,9,7.29,20.14,11.57,13.71,8.57,25.28,,48.85,6.0,18.901235,7.567901,27.320988,0.0,,-1.419753,25.46248
