location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50001,2021-02-03,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,7,0,607,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-41,-23,-32,15,5.8,6.8,5.6,9.8,7.6,5.6,5.2,5.6,2.8,2.8,,7.4,,4.8,,4.4,11.2,,4.6,,4.8,3.0,4.2,2.8,6.4,16.2,3.8,3.0,,3.4,3.4,5.6,5.4,37.2,2.8,3.4,6.0,4.6,3.6,,3.8,-3.194444,-6.761111,-1.288889,3.3655,330.2,-5.455556,84.72801
US_VT_50001,2021-02-04,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,4,0,611,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-36,,-29,12,3.44,9.3,,7.88,8.69,6.67,,7.48,,3.03,3.44,6.87,4.24,,3.03,6.26,9.3,5.86,3.44,4.45,6.06,2.83,4.65,,9.5,18.39,4.24,4.65,5.86,,8.29,,6.87,44.86,4.04,4.04,7.28,3.03,3.23,,3.64,-2.0,-6.294444,1.183333,0.28575,330.2,-5.55,77.183714
US_VT_50001,2021-02-05,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,612,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-45,-24,-28,14,3.56,3.96,5.14,6.53,7.72,7.72,4.55,4.35,,3.96,,5.74,3.56,3.76,,,8.51,4.55,2.97,2.77,6.73,3.76,3.76,5.94,7.91,16.22,5.74,3.76,4.55,2.77,5.14,3.36,3.76,34.82,4.55,5.34,3.96,3.96,,,2.97,-4.805556,-12.216667,2.866667,0.197556,330.2,-6.927778,85.17043
US_VT_50001,2021-02-06,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,11,0,623,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-38,,-9,,3.37,6.06,4.49,8.98,5.83,4.71,3.59,3.59,3.59,,,4.49,4.26,,3.37,3.81,9.43,3.59,4.04,4.04,4.04,4.04,,,6.96,13.91,,3.81,3.81,,,3.37,3.37,32.99,3.81,4.94,3.59,5.61,,4.71,3.14,-2.394444,-10.911111,2.366667,1.693333,330.2,-8.322222,64.103278
US_VT_50001,2021-02-07,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,8,0,631,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-14,,3.98,5.24,,10.68,8.59,6.08,,6.08,3.35,,,5.66,3.35,,6.28,4.4,9.64,3.56,4.82,,3.14,3.56,5.03,4.19,5.03,13.62,6.08,,4.82,,3.56,4.4,4.61,40.01,,,3.77,3.35,,3.14,,-7.622222,-16.533333,-0.372222,0.381,330.2,-12.227778,69.878331
US_VT_50001,2021-02-08,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,8,0,639,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-44,-19,-27,11,3.96,3.96,3.56,11.09,12.87,6.34,3.56,9.31,4.36,6.14,4.75,6.14,7.13,3.56,2.97,5.15,10.1,5.74,5.94,4.55,4.75,3.17,2.77,3.56,5.94,18.42,6.14,4.55,6.14,2.97,5.74,3.56,8.91,40.01,5.15,5.15,5.74,3.76,4.36,,3.76,-8.277778,-16.822222,-2.188889,0.34925,299.72,-15.35,57.047115
US_VT_50001,2021-02-09,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,8,0,647,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,-25,-28,14,,7.86,5.44,9.07,10.28,7.06,,5.04,5.24,3.63,3.43,4.03,3.23,,,6.65,13.31,,4.44,2.82,4.64,3.83,4.64,5.04,8.67,19.56,7.66,3.02,10.08,2.82,3.23,3.23,4.23,30.65,4.84,6.05,4.23,5.44,3.02,,2.82,-10.744444,-17.133333,-4.655556,0.225778,330.2,-13.4,80.895448
US_VT_50001,2021-02-10,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,648,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-39,-17,-30,13,3.85,7.71,4.46,9.33,9.13,3.85,4.67,5.27,3.25,3.65,,6.49,5.68,5.27,,5.68,11.16,2.84,6.29,5.68,,,4.26,,7.5,15.82,9.33,2.84,8.52,5.27,4.46,4.67,5.68,38.14,3.85,4.67,6.08,3.85,,3.65,4.87,-9.05,-16.027778,-4.611111,1.524,330.2,-12.25,78.051915
US_VT_50001,2021-02-11,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,7,0,655,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-27,13,3.96,4.75,4.75,8.11,7.71,6.13,5.54,5.54,,,,7.12,2.77,3.36,2.97,4.94,11.07,3.56,3.76,4.75,2.97,3.76,4.55,,6.33,20.57,4.55,4.94,4.35,3.96,6.72,5.14,7.32,34.41,3.96,3.96,4.75,4.35,,,3.56,-10.881944,-15.326389,-6.006944,0.03175,330.2,-15.847222,67.151949
US_VT_50001,2021-02-12,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,3,0,658,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-43,-22,-28,15,,4.36,4.36,7.93,7.14,3.77,3.77,5.35,4.76,,,5.35,2.97,,,,13.28,,4.96,,4.36,4.96,4.56,,6.34,15.86,5.95,4.36,6.34,2.77,5.75,5.95,4.56,28.75,5.35,4.36,4.16,4.76,2.97,,3.17,-14.955556,-20.861111,-10.494444,0.0,330.2,-22.211111,54.231312
US_VT_50001,2021-02-13,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,3,0,661,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-36,,-15,,3.02,6.69,4.96,8.41,5.61,7.12,,3.88,4.31,,,4.96,,,,3.02,8.41,4.31,5.39,,3.67,3.45,3.45,,6.47,18.55,4.53,,7.76,,3.02,4.1,6.69,35.59,,3.88,8.2,,,,6.04,-16.055556,-22.938889,-8.133333,0.0,330.2,-21.811111,61.365909
US_VT_50001,2021-02-14,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,4,0,665,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-17,,5.01,6.53,4.79,10.02,5.44,5.44,,5.01,,3.92,,6.1,4.57,4.36,5.22,5.66,10.02,3.7,4.57,3.7,6.75,3.92,3.7,,6.31,17.42,4.14,,6.53,,3.7,3.48,6.97,33.31,4.79,6.53,4.79,3.7,3.27,,,-7.9,-13.05,-2.727778,0.0,330.2,-13.161111,66.111369
US_VT_50001,2021-02-15,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,4,0,669,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-45,15,4.48,6.11,4.69,9.78,8.36,5.91,,7.54,,,,6.93,3.06,3.46,5.5,4.08,4.48,,3.46,,4.28,3.87,4.28,3.46,10.8,22.21,6.93,2.85,5.71,4.48,3.06,6.32,5.5,37.7,4.08,5.09,6.11,,5.09,,5.71,-7.311111,-12.261111,-2.5,0.028222,279.4,-10.711111,76.821222
US_VT_50001,2021-02-16,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,5,0,674,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-48,22,3.38,5.76,4.57,10.33,8.94,6.36,4.77,5.96,,4.37,2.98,4.77,2.78,,,4.77,7.95,4.57,4.97,3.18,4.17,3.18,3.97,3.97,4.37,17.68,4.37,4.37,5.17,,,2.98,,37.54,5.17,4.97,6.55,3.58,3.58,,,-3.411111,-8.916667,2.194444,10.922,408.94,-5.038889,88.567244
US_VT_50001,2021-02-17,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,2,0,676,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,-16,-35,14,3.47,6.95,8.38,10.01,12.87,6.33,3.27,4.9,,4.29,,6.13,3.88,3.06,,5.92,11.44,4.5,5.31,3.47,3.27,3.47,4.5,,8.17,18.18,6.33,3.06,7.36,2.86,4.29,4.5,4.5,34.94,,3.68,5.92,2.86,,,3.68,-8.544444,-13.577778,1.05,1.947333,381.0,-16.25,54.174081
US_VT_50001,2021-02-18,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,8,0,684,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-35,14,5.29,7.73,4.88,6.92,8.34,3.46,,4.88,5.08,3.46,3.86,7.73,3.66,3.05,,4.07,8.75,5.7,4.47,3.86,6.1,3.86,5.7,4.07,6.3,18.1,6.3,3.86,4.47,3.25,4.47,3.46,4.68,39.05,4.27,6.3,5.29,4.68,,4.47,,-9.266667,-14.283333,-4.144444,0.0,381.0,-15.038889,63.121961
US_VT_50001,2021-02-19,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,685,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-40,-26,-36,16,3.65,6.29,4.46,6.9,6.29,4.26,4.26,4.46,3.45,,,5.27,4.06,,,,8.11,,,3.25,3.04,,4.46,,6.9,17.04,5.88,4.26,7.3,3.04,6.29,4.46,7.5,33.47,4.06,5.68,3.45,3.45,3.65,,3.25,-5.722222,-9.122222,-2.133333,0.508,381.0,-9.316667,75.838289
US_VT_50001,2021-02-20,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,11,0,696,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-38,-13,-17,,3.27,6.09,5.88,10.88,7.62,8.05,,4.57,3.92,,,4.35,,,,,12.19,,4.35,,6.75,4.57,3.27,,6.96,15.89,6.31,,5.01,5.22,3.92,,5.44,40.05,,4.13,4.79,4.57,3.05,,4.13,-5.530864,-9.351852,-2.796296,0.47625,381.0,-9.617284,73.105072
US_VT_50001,2021-02-21,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,9,0,705,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-18,,3.13,7.92,4.8,9.8,7.09,3.75,,7.51,4.59,3.54,,7.51,4.8,4.8,3.34,4.8,6.26,,2.92,,4.8,5.84,5.63,6.46,6.88,15.43,4.17,2.92,5.0,3.96,,3.54,5.21,35.66,4.8,5.63,4.59,,4.38,,,-6.255556,-11.927778,-2.094444,0.0254,381.0,-13.155556,58.648845
US_VT_50001,2021-02-22,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,4,0,709,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-37,-17,-30,13,4.05,9.86,3.52,8.63,9.33,4.75,6.87,7.39,2.64,3.87,,7.75,3.17,3.87,,5.28,8.63,3.87,3.87,3.17,5.28,3.35,4.23,3.7,7.92,19.55,6.69,4.75,6.87,3.52,5.99,2.82,7.04,37.51,3.52,6.34,4.93,4.75,3.7,,4.05,-7.061111,-15.366667,-0.811111,0.141111,360.68,-11.355556,71.753358
US_VT_50001,2021-02-23,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,10,0,719,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,-13,-31,13,5.05,6.61,5.39,11.14,9.4,5.74,7.13,7.83,2.61,6.44,4.52,4.0,4.18,2.44,3.48,4.87,9.74,5.39,6.26,4.0,2.61,4.87,4.0,,8.53,18.62,6.61,4.0,6.09,3.13,5.22,4.35,8.01,37.94,3.65,6.26,8.7,4.18,4.18,,4.0,0.166667,-2.511111,2.533333,1.947333,360.68,-2.644444,81.534041
US_VT_50001,2021-02-24,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,6,0,725,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-31,-18,-32,12,,3.71,3.89,9.19,9.9,4.07,6.01,6.89,3.89,5.48,3.01,6.89,2.65,,3.18,5.48,9.72,3.89,6.72,,4.24,3.71,3.89,2.83,8.66,18.74,5.48,4.07,6.54,3.36,5.13,5.48,7.07,36.07,3.01,5.83,7.25,3.89,4.07,,3.18,3.177778,-1.561111,5.922222,0.4445,330.2,-2.605556,66.046094
US_VT_50001,2021-02-25,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,6,0,731,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-33,,-31,12,4.59,8.66,4.42,8.49,12.91,6.29,4.08,5.61,2.89,2.72,2.72,6.46,3.23,,,6.79,7.98,3.74,5.44,3.23,2.72,3.4,5.1,2.38,7.3,16.82,7.3,4.59,5.95,,5.61,,8.66,33.12,2.55,3.57,4.42,3.74,2.89,2.38,3.4,1.066667,-3.922222,7.361111,1.30175,299.72,-5.9,60.614769
US_VT_50001,2021-02-26,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,4,0,735,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-31,-18,-28,12,3.7,8.81,3.7,7.22,9.34,3.0,4.05,5.11,4.41,5.99,2.47,3.0,3.17,,2.64,3.88,8.63,,2.64,,2.47,3.35,3.52,3.7,6.34,17.8,5.64,,5.11,3.7,3.7,4.41,8.81,29.6,4.05,4.93,6.34,3.88,3.52,,4.05,-5.055556,-10.127778,5.733333,0.2794,299.72,-12.905556,54.404421
US_VT_50001,2021-02-27,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,6,0,741,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-36,-15,-12,,4.96,6.98,6.98,10.47,7.9,3.67,4.41,4.41,,4.23,2.94,2.57,,,2.94,5.14,9.0,,4.41,3.31,3.49,4.78,3.49,,7.9,18.74,3.86,6.43,9.37,3.31,5.7,2.76,9.92,34.73,,5.88,5.88,3.49,4.23,3.86,3.31,-1.633333,-10.472222,5.611111,0.451556,279.4,-5.7,74.521024
US_VT_50001,2021-02-28,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,10,0,751,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-17,,5.49,7.68,4.57,8.41,8.96,5.67,4.57,5.67,4.39,3.84,,4.94,4.39,3.29,2.56,7.5,7.32,5.12,5.3,,4.21,5.3,4.02,3.66,8.78,19.21,5.85,2.74,5.85,,2.56,4.57,11.89,34.75,3.29,4.94,6.04,3.11,3.29,3.11,2.74,2.272222,-4.1,5.866667,1.5494,279.4,-2.55,71.11102
US_VT_50001,2021-03-01,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,4,0,755,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-36,,-29,13,4.31,8.29,,10.44,10.78,4.31,8.12,4.31,3.65,3.32,2.65,4.14,2.98,2.98,2.98,5.64,8.95,2.98,4.31,4.14,3.32,2.49,3.15,3.15,6.46,21.22,5.8,3.32,4.48,2.49,4.48,3.65,7.46,31.66,4.48,4.97,4.97,2.49,,,4.81,2.705556,-4.905556,6.883333,0.41275,200.66,-1.583333,73.52162
US_VT_50001,2021-03-02,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,9,0,764,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,-15,-31,14,4.78,7.42,4.95,8.24,9.56,5.44,4.78,6.93,4.29,3.96,3.96,5.94,4.95,3.13,2.64,3.63,7.09,2.8,5.28,3.96,4.12,3.46,3.3,3.63,6.6,18.63,6.6,3.96,5.77,3.96,3.3,5.77,21.27,34.46,2.64,,4.12,2.47,,,4.29,-11.372222,-16.977778,-1.572222,1.298222,200.66,-20.622222,46.939007
US_VT_50001,2021-03-03,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,6,0,770,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,-17,-31,13,5.48,6.65,3.99,7.81,12.96,6.65,6.15,5.65,4.49,,2.49,4.82,2.99,2.49,2.82,6.98,9.97,3.99,5.15,3.65,5.82,4.98,4.49,,11.63,19.44,6.48,3.49,4.49,3.16,5.15,5.15,14.95,32.56,3.32,3.49,4.98,3.32,3.49,,2.33,-5.338889,-13.6,0.233333,0.53975,200.66,-10.433333,68.070675
US_VT_50001,2021-03-04,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,8,0,778,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-31,,-27,12,2.74,5.99,4.28,9.06,11.8,6.16,5.13,4.28,4.79,2.39,,3.93,5.13,,3.25,6.33,7.35,2.56,5.47,,5.64,5.82,4.45,3.59,7.35,17.79,5.13,3.25,4.62,3.93,4.96,5.64,8.72,31.64,3.25,3.76,4.96,3.93,4.28,,3.59,-3.566667,-8.488889,0.133333,0.47625,200.66,-10.572222,58.659787
US_VT_50001,2021-03-05,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,15,0,793,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-33,-16,-32,13,4.4,8.1,5.28,7.57,11.62,4.22,5.28,3.52,3.17,,,4.22,,,2.64,7.22,11.62,3.7,2.64,3.7,5.98,4.4,4.58,4.05,8.27,17.07,5.1,3.52,4.93,3.87,2.46,4.4,11.44,32.21,4.75,4.75,3.7,4.05,3.52,,3.7,-8.905556,-12.044444,-1.938889,0.03175,200.66,-18.361111,46.831698
US_VT_50001,2021-03-06,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,8,0,801,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-32,-8,-16,,3.15,8.7,5.92,8.14,9.62,4.63,3.52,5.74,3.33,4.07,2.59,4.26,3.33,,,7.4,5.92,2.96,5.0,2.96,4.26,4.44,4.63,2.96,3.89,17.77,4.63,2.78,6.29,,4.81,5.55,9.62,32.2,4.81,5.55,4.07,,3.33,3.15,3.89,-8.666667,-13.394444,-4.5,0.0,200.66,-16.144444,55.013575
US_VT_50001,2021-03-07,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,7,0,808,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-12,,3.31,7.35,8.09,7.9,12.13,5.51,5.33,3.67,3.67,2.94,3.12,6.98,3.67,,2.76,4.96,6.98,5.33,4.96,3.49,5.88,4.04,5.51,2.57,5.7,20.76,5.51,6.25,7.35,,10.11,2.57,9.0,39.32,4.96,7.17,4.41,2.94,4.04,4.59,2.76,-7.527778,-14.488889,-2.172222,0.0,200.66,-14.75,56.46193
US_VT_50001,2021-03-08,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,3,0,811,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-29,,-30,11,6.3,8.0,5.79,12.6,10.21,3.4,4.6,5.79,2.72,3.58,2.38,6.3,3.92,3.4,4.43,7.66,9.7,4.77,5.28,5.11,4.08,4.08,3.92,3.4,6.81,17.7,5.96,3.58,6.47,3.75,4.6,5.62,18.55,34.22,,5.45,4.43,4.43,4.43,2.55,4.77,-7.772222,-16.983333,0.166667,0.0,200.66,-15.777778,52.725991
US_VT_50001,2021-03-09,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,4,0,815,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,-13,-28,10,4.42,6.96,4.58,8.15,11.38,6.11,5.77,6.79,3.23,,2.38,4.75,4.08,2.38,2.55,6.28,10.02,3.74,6.96,3.57,4.08,3.06,3.23,3.23,7.98,17.15,6.96,3.06,6.11,4.58,5.6,3.74,18.0,38.89,3.4,4.75,5.77,4.58,3.4,2.72,4.58,1.744444,-1.555556,6.005556,0.0,180.34,-7.027778,52.466668
US_VT_50001,2021-03-10,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,6,0,821,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-32,-14,-32,10,5.4,8.54,5.93,11.51,8.02,5.58,4.71,6.45,2.96,5.75,,5.93,,4.01,3.66,7.15,7.5,3.14,4.71,2.79,3.83,3.83,5.23,2.79,10.11,15.34,4.53,3.83,8.02,,6.45,5.23,11.33,34.34,,6.1,5.05,2.96,3.14,2.96,4.18,1.033333,-7.516667,11.727778,0.0,129.54,-5.411111,62.232776
US_VT_50001,2021-03-11,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,9,0,830,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-27,,-29,10,3.66,7.67,3.49,11.86,9.59,4.88,6.28,5.06,2.62,3.66,,4.88,,,,5.58,4.36,3.14,5.58,3.66,3.84,4.18,3.66,2.79,6.97,17.78,6.62,2.62,5.93,4.36,7.85,6.62,14.65,41.5,4.36,4.01,5.75,,2.79,3.31,3.66,8.377778,1.288889,16.105556,0.0,30.48,0.061111,56.019247
US_VT_50001,2021-03-12,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,6,0,836,8,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-29,-16,-29,11,4.37,3.32,5.77,9.79,8.74,2.97,4.2,6.29,,,,6.47,,3.32,,4.72,6.64,3.15,4.2,2.45,3.67,4.37,2.97,,4.72,19.59,6.82,3.32,4.02,4.9,3.85,3.5,13.12,30.78,2.97,5.77,5.25,,3.67,3.5,2.45,9.533333,2.155556,16.65,0.381,,-2.266667,43.982743
