location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26089,2022-03-26,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3567,52,0,17785,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,1,6.4,,7.54,,6.03,7.54,,7.91,,,6.4,13.94,,,,32.02,,,-1.377778,-5.472222,3.788889,0.1016,,-3.851852,81.305837
US_MI_26089,2022-03-27,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3567,52,0,17785,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,7.16,7.92,,,13.19,7.92,,,,7.54,12.82,6.41,,,30.91,6.79,,-6.961111,-9.244444,-3.872222,0.0,50.8,-12.212963,66.084028
US_MI_26089,2022-03-28,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,1,0,3568,52,0,17785,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-10,,8.13,,,,9.24,,9.97,,7.02,7.39,16.26,,5.54,9.61,29.19,,5.91,-7.255556,-11.116667,-3.444444,0.0,50.8,-13.564815,62.029508
US_MI_26089,2022-03-29,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3568,52,0,17785,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-15,,9.68,12.78,6.2,,8.52,,,6.2,6.2,,12.39,6.2,,,33.69,,6.97,-4.983333,-11.422222,2.988889,0.0254,30.48,-12.166667,58.78223
US_MI_26089,2022-03-30,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,2,1,3570,53,0,17785,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-19,,10.32,,,5.69,11.38,,7.83,6.05,,6.76,16.01,,,,37.0,,6.05,1.272222,-0.533333,3.255556,1.3716,,-2.638889,72.911463
US_MI_26089,2022-03-31,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3570,53,1,17786,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-16,,16.15,8.81,6.97,8.44,6.97,,9.18,,,5.87,13.21,9.54,,,40.38,5.51,6.24,0.622222,-0.733333,2.788889,4.7244,30.48,0.12037,93.244998
US_MI_26089,2022-04-01,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,7,0,3577,53,0,17786,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-15,,13.34,6.3,,,11.12,8.15,6.67,,,,13.71,,6.3,7.78,27.43,,6.3,-1.15,-2.5,1.555556,0.5588,50.8,-4.435185,78.372889
US_MI_26089,2022-04-02,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3577,53,0,17786,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-1,,6.96,6.6,5.86,,5.86,,10.99,,,9.16,19.42,,,,25.65,,,-0.288889,-3.705556,2.972222,0.0508,50.8,-3.407407,81.50323
US_MI_26089,2022-04-03,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3577,53,2,17788,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,10.44,7.56,,5.4,12.24,6.84,11.16,7.56,,6.48,12.96,,5.4,,25.92,,,1.35,-1.111111,3.85,0.0508,,0.425926,92.465695
US_MI_26089,2022-04-04,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3577,53,0,17788,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,3,,10.89,5.77,,4.49,8.01,,8.33,4.8,,7.05,17.62,,,6.09,36.84,6.41,,1.133333,-0.966667,3.233333,0.0508,,0.148148,91.959476
US_MI_26089,2022-04-05,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3577,53,1,17789,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,0,4.64,10.61,5.96,6.3,,5.96,7.95,7.95,,,5.3,19.22,,4.64,,30.16,7.95,,2.861111,0.311111,7.438889,0.479778,,1.75,86.813881
US_MI_26089,2022-04-06,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,3581,53,1,17790,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,0,4.9,13.07,5.55,,,8.5,,6.21,,,5.23,17.64,,5.55,4.58,32.02,,7.19,4.566667,1.827778,7.166667,0.6604,,3.388889,86.303169
US_MI_26089,2022-04-07,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3581,53,1,17791,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,3,,11.79,6.37,,,6.69,,7.01,,,,16.89,,,,26.45,5.1,,3.994444,2.288889,6.783333,3.556,,2.12037,83.541666
US_MI_26089,2022-04-08,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3581,53,1,17792,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-2,,8.27,4.45,,5.72,8.59,6.04,8.9,,,,17.49,,,5.41,24.17,,,0.961111,-1.222222,3.494444,0.7112,,0.111111,91.568832
US_MI_26089,2022-04-09,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3581,53,21,17813,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,0,6.16,8.56,7.53,5.48,4.79,7.87,,,,,6.16,13.69,4.79,,,26.69,4.79,5.13,-0.094444,-1.816667,3.483333,0.0,,-2.916667,82.382341
US_MI_26089,2022-04-10,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3581,53,2,17815,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,6.33,8.94,6.7,,,6.7,,9.68,,,,10.42,,6.33,,23.45,,,2.022222,-3.35,9.427778,0.0,,-3.592593,64.147234
US_MI_26089,2022-04-11,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3581,53,0,17815,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,3,5.11,12.79,8.63,6.71,5.43,7.67,7.03,7.99,4.79,,6.39,15.34,5.75,6.07,5.11,29.09,8.63,,7.916667,4.427778,11.527778,0.1016,,0.222222,53.599523
US_MI_26089,2022-04-12,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3581,53,1,17816,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,5,5.55,12.09,4.9,5.55,,4.58,,,,,5.23,13.72,4.58,,,26.47,8.5,,5.516667,-0.061111,11.911111,0.0,,-0.203704,62.44751
US_MI_26089,2022-04-13,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,10,0,3591,53,3,17819,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,1,,9.12,7.86,,7.86,8.49,5.35,5.03,,,,13.53,4.72,,5.03,28.63,4.72,7.86,8.005556,3.655556,12.477778,0.9652,,6.231481,78.324399
US_MI_26089,2022-04-14,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3591,53,4,17823,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,5,6.64,6.96,7.59,5.06,,10.76,7.28,6.01,4.75,,6.33,12.65,4.43,,,26.57,,5.69,4.172222,1.077778,9.061111,0.8636,,-0.055556,70.398248
US_MI_26089,2022-04-15,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3591,53,15,17838,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-6,,10.61,9.96,5.46,,9.96,4.82,4.82,5.79,4.5,8.36,15.11,6.11,,,23.46,,5.79,1.183333,-0.888889,4.483333,0.1524,,-5.537037,60.2401
US_MI_26089,2022-04-16,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3591,53,10,17848,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,12.27,,4.77,,11.25,4.77,7.5,,,,12.61,7.84,,,32.04,6.47,5.11,-0.838889,-2.516667,1.311111,0.0,,-7.925926,58.447936
US_MI_26089,2022-04-17,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3591,53,1,17849,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,8.09,,8.09,,8.09,,6.62,,,6.25,14.34,,6.62,8.46,25.73,7.35,6.99,-0.233333,-2.966667,3.3,0.0508,,-6.166667,62.953991
US_MI_26089,2022-04-18,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3591,53,0,17849,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,0,5.19,9.77,6.41,6.72,,8.55,,6.41,4.89,,5.19,15.58,6.72,,4.89,29.32,6.41,,0.583333,-1.138889,2.433333,0.0,,-2.888889,77.697593
US_MI_26089,2022-04-19,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3591,53,0,17849,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,3,4.31,9.54,6.15,,6.46,12.31,5.85,9.85,,,6.77,14.15,,5.23,6.46,28.93,4.92,,1.205556,-0.166667,3.894444,0.4064,,-1.203704,83.623495
US_MI_26089,2022-04-20,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,12,1,3603,54,1,17850,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,0,5.56,10.51,5.25,,7.11,11.12,8.96,5.56,4.33,,5.25,14.83,4.64,5.25,,26.89,,,1.65,-4.061111,8.716667,0.0,,-3.962963,64.60094
US_MI_26089,2022-04-21,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3603,54,7,17857,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,2,5.1,12.11,4.78,6.37,,11.15,7.01,9.88,,,8.6,14.66,,,,29.64,4.46,,6.511111,3.861111,10.577778,1.27,,3.185185,76.37258
US_MI_26089,2022-04-22,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3603,54,20,17877,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,4,7.63,10.28,8.62,4.64,,,4.64,5.97,,4.97,4.64,12.27,4.97,4.64,,27.19,,,4.716667,-1.444444,11.255556,0.479778,,-1.027778,63.299605
US_MI_26089,2022-04-23,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3603,54,2,17879,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,10.72,,6.65,,9.61,,,,6.65,,9.24,,7.76,,26.25,,8.87,9.083333,4.027778,16.205556,0.5588,,5.333333,66.934424
US_MI_26089,2022-04-24,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3603,54,1,17880,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,6.81,12.93,6.47,5.45,,9.19,4.76,4.76,,,6.81,12.25,7.49,,5.79,35.39,6.81,5.79,13.4,7.983333,18.822222,1.3716,,10.898148,70.722492
US_MI_26089,2022-04-25,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3603,54,0,17880,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,5,,10.63,6.99,4.56,4.25,6.99,,6.38,,,4.86,18.84,,4.86,,29.77,6.08,5.77,8.753086,5.617284,17.67284,0.0,,3.0,65.855603
US_MI_26089,2022-04-26,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3603,54,0,17880,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,4,4.25,15.77,7.28,4.55,6.67,14.25,6.07,5.76,,,5.76,19.1,8.79,4.55,,30.02,4.55,4.85,1.185185,-0.716049,6.0,0.0635,,-1.518519,80.651757
US_MI_26089,2022-04-27,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,17,0,3620,54,1,17881,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,6,6.08,8.81,7.9,7.6,6.08,10.03,,,4.86,,6.38,17.63,5.78,,,32.83,7.9,,-0.95679,-4.080247,4.444444,0.1905,,-7.546296,61.482935
US_MI_26089,2022-04-28,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3620,54,4,17885,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,4,,7.74,6.5,7.12,,7.12,,12.39,4.96,,8.67,14.56,5.58,,4.65,30.05,,,1.91358,-4.283951,8.783951,0.0,,-7.240741,50.190953
US_MI_26089,2022-04-29,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3620,54,6,17891,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,7,5.25,13.12,,4.59,,11.15,4.59,5.9,,,,22.3,,5.25,,28.21,10.17,,6.802469,-0.728395,15.074074,0.0,,-8.240741,31.856228
US_MI_26089,2022-04-30,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3620,54,2,17893,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,4,4.81,11.69,8.25,7.91,5.16,5.85,,4.81,5.85,,5.16,17.54,,6.53,,28.2,7.57,7.57,9.117284,3.111111,15.006173,0.0,,-5.675926,32.592494
US_MI_26089,2022-05-01,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3620,54,5,17898,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,11.55,8.25,4.95,5.94,12.87,,5.94,4.62,6.93,8.25,13.86,,5.61,4.62,28.38,6.27,5.28,8.746914,5.444444,13.333333,1.3335,,3.888889,67.073962
US_MI_26089,2022-05-02,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3620,54,0,17898,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,8,5.45,14.06,6.6,5.74,6.03,5.45,,9.47,,,,16.65,5.74,7.18,4.88,31.57,8.04,6.6,7.203704,4.858025,10.302469,0.635,,5.685185,87.966363
US_MI_26089,2022-05-03,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3620,54,0,17898,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,2,,10.9,8.03,4.02,,7.75,5.17,7.46,6.6,,6.89,11.76,,7.17,,30.13,5.74,,6.364198,4.62963,9.302469,0.0,,4.546296,84.912584
US_MI_26089,2022-05-04,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,34,1,3654,55,0,17898,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-3,4.64,11.44,11.44,,4.95,7.42,4.33,5.26,4.64,,5.88,13.3,4.64,4.95,4.95,31.24,5.57,6.5,5.290123,0.864198,10.740741,0.056444,,1.546296,73.883455
US_MI_26089,2022-05-05,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3654,55,0,17898,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,6,5.15,14.84,,6.06,,9.39,6.97,4.24,5.15,,7.88,16.36,4.24,4.85,,29.08,7.88,4.24,7.617284,0.901235,15.864198,0.0,,1.027778,60.074829
US_MI_26089,2022-05-06,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3654,55,8,17906,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-4,,8.11,7.49,4.37,,12.17,,6.55,6.55,,8.11,14.97,5.62,6.24,,29.01,4.99,5.3,10.228395,3.333333,16.901235,0.0,,1.435185,51.230996
US_MI_26089,2022-05-07,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3654,55,12,17918,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,10.0,6.0,5.67,,8.0,4.67,8.33,,,6.0,16.33,5.67,5.67,6.33,29.66,6.67,6.33,9.740741,2.950617,15.975309,0.0,,-3.277778,37.864349
US_MI_26089,2022-05-08,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3654,55,2,17920,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,5.95,9.59,4.96,6.94,,9.59,5.95,9.59,,,5.62,13.22,7.27,5.95,,24.79,5.95,5.95,10.697531,2.283951,19.098765,0.0,,-4.583333,32.103448
US_MI_26089,2022-05-09,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3654,55,2,17922,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,6,,11.11,5.98,5.13,10.82,11.11,6.27,5.7,,4.84,5.41,16.81,7.41,6.55,,28.49,9.12,,15.024691,7.111111,22.962963,0.0,,0.833333,33.410288
US_MI_26089,2022-05-10,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3654,55,0,17922,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,0,4.53,14.72,5.95,5.95,,7.93,5.38,9.91,3.96,,7.64,16.7,,5.38,,29.16,7.64,,19.339506,12.790123,26.518519,0.0,,8.064815,42.77318
US_MI_26089,2022-05-11,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,43,0,3697,55,2,17924,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,4,,16.11,6.74,,5.86,9.96,,9.96,,,4.1,16.11,4.1,8.79,4.1,33.98,9.38,8.2,16.95679,11.141975,25.666667,0.0,,13.240741,69.257313
US_MI_26089,2022-05-12,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3697,55,5,17929,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,1,6.14,16.07,8.18,,5.26,6.43,,4.68,4.97,,,16.07,,8.18,,30.69,7.31,4.97,19.617284,12.462963,27.024691,0.0,,12.916667,57.442355
US_MI_26089,2022-05-13,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,3697,55,11,17940,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-2,5.33,16.28,5.92,5.62,4.44,5.92,,4.44,4.14,,,15.09,,11.84,,29.0,7.99,6.51,20.12963,11.975309,29.975309,0.0,,9.361111,44.480297
US_MI_26089,2022-05-14,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,,,,,0,17940,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,6.55,11.85,,5.92,4.36,6.23,,4.99,,,,15.59,,7.17,,31.48,6.23,,16.402778,10.895833,23.298611,0.0,,10.444444,65.478559
US_MI_26089,2022-05-15,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,,,,,2,17942,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,7.36,13.5,5.52,,5.52,7.67,4.29,7.06,,,7.98,17.18,,11.04,,30.37,8.59,5.52,14.425926,9.734568,19.91358,0.072571,,7.638889,62.007151
US_MI_26089,2022-05-16,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,,,,,0,17942,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,6,,20.04,6.49,,6.77,,,4.8,,,8.19,22.3,,8.19,,26.53,11.01,3.95,12.697531,6.617284,18.345679,0.0,,4.685185,57.144889
US_MI_26089,2022-05-17,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,,,,,0,17942,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,1,4.75,15.1,7.27,4.47,6.99,12.03,5.31,7.27,5.03,5.03,6.99,14.54,6.15,5.31,6.15,30.2,9.51,6.43,8.475309,3.537037,13.987654,0.0,,2.148148,65.615219
US_MI_26089,2022-05-18,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,,,,,1,17943,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,3,6.06,11.84,7.51,,,8.09,,5.78,,,5.78,15.3,6.06,8.09,4.91,35.23,10.11,5.49,8.518519,2.117284,16.345679,0.0,,2.240741,64.118595
US_MI_26089,2022-05-19,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,,,,,2,17945,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-2,4.11,11.16,7.34,5.87,4.99,7.63,,7.63,4.41,4.11,4.11,16.15,5.58,,6.46,36.41,7.93,,11.87037,6.216049,17.290123,0.0,,7.592593,72.954065
