location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06021,2021-04-28,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2880,25,20,7058,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-2,10,,-2,-20,2,7.04,7.04,13.44,7.68,6.72,,6.72,,9.92,,5.12,5.44,8.96,19.52,5.76,7.36,8.0,36.47,5.44,6.08,18.577778,6.161111,29.877778,0.0,1.975309,32.891837
US_CA_06021,2021-04-29,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,1,0,2881,25,13,7071,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-2,7,,3,-20,2,5.72,8.59,13.35,8.27,,,6.04,,13.35,,,5.09,8.9,22.57,7.31,7.0,4.77,39.43,7.0,5.09,20.644444,8.5,31.3,0.0,4.469136,34.754911
US_CA_06021,2021-04-30,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,2,0,2883,25,99,7170,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,0,5,,-6,-20,2,,5.92,11.52,9.54,5.26,8.23,8.23,,11.52,,4.94,4.94,5.59,19.09,5.59,4.94,5.59,34.88,5.59,,21.738889,11.055556,31.4,0.0,6.209877,36.432572
US_CA_06021,2021-05-01,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2883,25,158,7328,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,14,6,,1,-9,,,7.02,9.09,9.09,,6.2,11.98,,11.15,9.5,6.61,7.02,8.26,12.39,,7.43,,36.34,7.02,,19.927778,11.022222,30.522222,0.0,6.962963,43.923359
US_CA_06021,2021-05-02,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2883,25,0,7328,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,18,3,,9,-8,,6.79,9.05,12.44,15.08,,7.17,7.17,,6.79,,5.28,6.03,12.44,20.36,,10.18,7.17,36.95,7.54,6.79,20.416667,10.461111,28.383333,0.0,5.777778,38.456472
US_CA_06021,2021-05-03,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2883,25,172,7500,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,3,12,,14,-20,2,6.75,7.67,14.73,11.36,,6.75,5.83,,10.13,4.91,7.37,,5.52,23.94,7.37,5.22,6.75,36.21,5.52,5.52,21.511111,11.072222,30.544444,0.0,2.401235,28.629292
US_CA_06021,2021-05-04,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,2886,25,7,7507,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-3,13,,-5,-21,2,5.17,6.08,13.98,6.08,7.6,,7.6,,9.12,7.6,5.47,,6.68,25.52,5.77,6.68,5.47,35.25,9.42,7.6,22.933333,13.261111,31.255556,0.0,4.67284,30.727401
US_CA_06021,2021-05-05,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,4,0,2890,25,12,7519,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,0,12,,-14,-21,2,8.31,6.71,9.59,11.82,4.47,,5.75,,10.54,7.99,5.11,,6.39,22.69,8.63,7.35,5.43,29.72,6.39,6.07,23.205556,11.838889,33.85,0.0,5.771605,32.299254
US_CA_06021,2021-05-06,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,6,0,2896,25,29,7548,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,0,9,,7,-21,1,5.69,13.6,11.39,10.76,6.01,7.59,6.33,,12.02,6.01,6.01,4.75,8.54,30.68,6.33,5.06,6.01,26.26,,6.33,22.405556,12.144444,33.65,0.0,5.919753,34.59251
US_CA_06021,2021-05-07,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,2899,25,73,7621,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-2,4,,-2,-21,2,8.39,6.04,13.76,6.71,5.37,5.37,8.39,,8.39,,,,,20.14,5.71,6.04,,33.9,6.38,5.71,19.35,10.65,29.444444,0.0,5.617284,41.3766
US_CA_06021,2021-05-08,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2899,25,104,7725,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,3,13,,-6,-14,,6.92,8.95,15.46,6.1,,,6.1,,5.7,6.92,,,,17.09,6.1,8.54,,32.54,7.32,8.54,20.233333,10.477778,29.772222,0.0,-1.487654,23.717805
US_CA_06021,2021-05-09,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2899,25,89,7814,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,19,17,,-2,-12,,,13.81,15.39,8.29,7.89,8.29,9.47,,5.92,,,,,21.31,,13.02,,35.52,5.53,7.89,22.685185,13.623457,29.932099,0.0,2.277778,26.107933
US_CA_06021,2021-05-10,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,2902,25,65,7879,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-3,13,,-3,-22,3,6.59,9.42,15.07,6.91,6.28,6.28,5.97,,8.79,,4.4,4.71,8.17,20.1,6.91,6.28,,36.12,6.59,9.11,22.527778,14.172222,31.416667,0.0,2.12963,26.319432
US_CA_06021,2021-05-11,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,6,0,2908,25,29,7908,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-5,5,,5,-22,3,,7.41,12.65,11.72,,6.79,8.33,7.71,13.88,,4.94,,9.56,25.61,4.94,7.1,8.64,32.7,4.94,4.32,23.077778,11.983333,33.433333,0.0,1.345679,24.10338
US_CA_06021,2021-05-12,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,2911,25,14,7922,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-1,8,,-12,-22,3,,10.96,16.9,7.51,4.7,,8.77,,9.08,4.38,4.38,,9.39,23.48,6.57,7.51,,44.14,7.51,5.63,24.255556,11.888889,34.222222,0.0,3.185185,25.336594
US_CA_06021,2021-05-13,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,7,0,2918,25,69,7991,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-1,0,,-7,-21,2,7.27,8.22,11.06,4.74,5.37,6.96,6.64,,8.22,,,,8.22,20.23,,,,36.99,6.01,6.01,23.811111,13.1,34.561111,0.0,5.901235,31.855847
US_CA_06021,2021-05-14,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,5,0,2923,25,255,8246,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,0,3,,-11,-22,2,,5.21,15.94,6.83,5.86,,5.21,,11.71,5.86,,,5.86,23.43,5.21,5.53,6.83,32.54,6.83,8.13,22.344444,12.394444,33.372222,0.0,8.055556,41.100803
US_CA_06021,2021-05-15,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2923,25,102,8348,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,5,7,,-3,-21,,,6.48,8.5,6.88,8.5,,7.29,,6.07,6.48,,,7.69,20.65,,9.72,,48.18,8.1,7.69,19.122222,11.694444,29.722222,0.2032,8.475309,50.975602
US_CA_06021,2021-05-16,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2923,25,78,8426,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,17,7,,8,-13,,,13.27,10.54,10.93,,,,,8.98,5.85,,,7.81,21.86,,10.15,,42.15,7.03,8.2,19.344444,12.244444,27.622222,0.127,10.197531,56.64485
US_CA_06021,2021-05-17,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,1,0,2924,25,0,8426,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,4,13,,1,-25,3,,9.63,11.18,8.38,5.28,5.59,4.35,,10.25,6.52,,5.59,13.97,18.94,7.76,,7.14,38.82,6.83,5.28,19.205556,11.361111,28.205556,0.0,9.265432,53.379858
US_CA_06021,2021-05-18,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2924,25,33,8459,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,4,9,,-7,-22,3,6.51,7.75,13.33,11.78,6.51,5.27,4.96,4.96,8.99,,,6.82,7.75,27.91,4.34,5.89,4.34,36.28,6.2,8.68,20.277778,11.988889,29.094444,0.0,8.438272,46.975366
US_CA_06021,2021-05-19,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,6,0,2930,25,32,8491,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,10,8,,-14,-21,3,5.0,5.94,5.31,7.19,6.25,,5.0,,12.19,6.56,,,5.0,18.75,,,6.25,31.87,,5.94,18.872222,11.244444,28.9,0.0,2.993827,34.835175
US_CA_06021,2021-05-20,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,4,0,2934,25,42,8533,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,19,-1,,-5,-23,2,6.85,10.12,12.08,7.51,,,6.2,,11.1,,,4.57,7.83,23.83,6.85,7.51,5.22,27.42,,7.83,15.633333,8.394444,24.094444,0.0,-1.802469,30.133064
US_CA_06021,2021-05-21,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2934,25,0,8533,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,18,5,,0,-22,1,,9.22,9.22,,5.46,7.17,5.46,,8.2,6.83,5.8,,6.49,20.83,,7.17,6.15,39.61,6.15,,15.555556,8.066667,23.477778,0.0,-0.969136,32.281955
US_CA_06021,2021-05-22,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2934,25,170,8703,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,22,2,,2,-9,,8.71,9.54,12.03,9.95,6.63,,9.12,,9.95,7.05,,,7.05,21.15,8.29,,5.8,43.95,5.8,,16.962963,7.888889,25.160494,0.0,2.423611,37.886102
US_CA_06021,2021-05-23,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2934,25,114,8817,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,49,9,,14,-13,,5.43,8.53,10.46,7.75,,5.81,,,10.08,,,5.81,,17.83,5.81,7.36,,37.98,9.3,6.59,19.259259,9.864198,26.104938,0.0,3.902778,36.21101
US_CA_06021,2021-05-24,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2934,25,29,8846,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-3,4,,7,-24,3,6.85,,12.46,8.1,,,8.72,4.36,10.28,5.29,5.29,,5.61,20.86,5.92,9.65,4.67,38.92,7.16,6.54,20.694444,11.3,30.177778,0.0,5.234568,36.052925
US_CA_06021,2021-05-25,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2934,25,14,8860,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-6,6,,6,-22,3,4.91,5.83,12.59,10.13,4.3,5.53,7.06,5.83,12.59,,,6.14,7.98,23.95,7.98,4.91,4.61,36.85,5.83,6.76,22.205556,12.683333,30.505556,0.0,6.345679,35.977519
US_CA_06021,2021-05-26,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2934,25,16,8876,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-1,4,,-5,-19,3,4.35,8.39,13.36,11.81,5.59,,8.7,4.35,13.68,7.77,5.28,7.46,8.08,18.34,5.91,9.01,7.46,40.4,6.53,,21.55,11.494444,31.311111,0.0,4.0,32.289659
US_CA_06021,2021-05-27,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,-2,1,2932,26,25,8901,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,4,-2,,5,-21,1,,7.62,9.21,7.94,,5.72,7.3,,7.62,6.35,,,6.67,21.59,,6.35,,32.39,7.62,9.21,22.005556,11.85,31.488889,0.0,4.209877,32.138272
US_CA_06021,2021-05-28,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,1,0,2933,26,59,8960,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,15,8,,13,-27,2,,9.79,6.53,8.16,4.57,,6.2,,7.51,4.57,,5.22,6.53,21.22,5.55,,,30.69,,4.57,23.511111,13.127778,32.55,0.0,8.728395,39.378431
US_CA_06021,2021-05-29,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2933,26,53,9013,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,12,11,,5,-29,,,7.08,7.91,6.24,,,8.32,,7.08,6.24,,,,20.81,6.66,7.08,7.08,32.88,,,23.572222,14.333333,33.55,0.0,8.265432,39.003681
US_CA_06021,2021-05-30,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2933,26,35,9048,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,17,4,,5,-30,,8.42,8.84,12.63,11.79,,,7.58,,9.69,,,,8.0,20.22,6.74,6.74,,38.75,6.32,6.74,24.627778,14.027778,37.345679,0.0,9.246914,39.564001
US_CA_06021,2021-05-31,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2933,26,0,9048,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,12,3,,24,-70,12,,7.26,13.07,10.53,,5.44,7.62,5.08,7.62,6.17,,5.44,9.07,25.04,,7.26,,34.48,9.44,7.62,29.488889,17.161111,39.944444,0.0,8.450617,28.315589
US_CA_06021,2021-06-01,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2933,26,36,9084,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,5,10,,-5,-24,4,4.8,10.8,13.21,9.0,5.1,4.2,6.0,,5.7,,,,4.8,20.11,7.5,6.0,6.6,32.11,6.0,5.4,29.961111,18.861111,40.444444,0.0,9.098765,27.931287
US_CA_06021,2021-06-02,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,6,1,2939,27,9,9093,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,7,12,,-2,-23,3,4.97,9.32,11.5,9.63,4.35,,7.77,4.97,10.26,,,4.66,10.57,20.2,6.84,8.39,5.91,39.78,9.63,6.53,27.966667,17.905556,39.333333,0.0,10.537037,34.392925
US_CA_06021,2021-06-03,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2939,27,19,9112,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,9,9,,8,-22,1,,9.16,10.11,9.16,,,6.64,5.37,7.58,5.37,,4.42,7.9,22.12,5.06,7.58,8.85,35.08,6.64,4.42,27.144444,16.877778,37.9,0.0,10.54321,36.663013
US_CA_06021,2021-06-04,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,2,0,2941,27,55,9167,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,10,7,,1,-26,3,6.57,9.52,12.47,4.59,,6.89,7.55,5.91,11.16,6.24,,,4.92,23.63,5.25,6.24,5.58,33.15,7.55,5.25,28.316667,17.766667,38.011111,0.0,10.117284,32.837821
US_CA_06021,2021-06-05,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2941,27,43,9210,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,7,16,,6,-22,,9.76,5.7,12.21,5.7,,,,,6.1,6.92,,,6.51,22.38,,9.36,7.73,42.72,11.39,9.76,25.95,16.233333,36.394444,0.0,9.320988,36.263896
US_CA_06021,2021-06-06,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2941,27,58,9268,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,19,11,,22,-24,,5.17,5.54,5.9,7.75,,,7.01,5.54,9.96,,,,6.27,17.34,6.27,9.59,7.75,43.54,6.64,6.64,25.527778,15.655556,34.627778,0.0,6.506173,30.820233
US_CA_06021,2021-06-07,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,1,0,2942,27,34,9302,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,2,10,,13,-26,1,,,13.63,10.97,,7.31,7.64,,10.97,,,6.65,5.65,14.62,,9.31,11.63,33.9,6.32,10.64,22.077778,13.994444,32.833333,0.0,4.277778,31.607349
US_CA_06021,2021-06-08,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2942,27,22,9324,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,4,9,,7,-24,2,7.22,7.57,13.76,6.19,6.54,,13.07,10.32,12.04,6.19,,,5.16,22.71,7.22,7.91,7.22,35.78,7.22,4.82,17.977778,11.555556,28.105556,0.0,4.216049,39.869855
US_CA_06021,2021-06-09,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2942,27,50,9374,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,9,7,,-3,-24,3,6.37,,9.56,8.85,9.21,,8.85,,8.5,,5.66,,6.02,30.45,8.14,9.56,6.37,41.77,5.66,7.43,17.3,10.972222,24.161111,0.2286,3.333333,38.842903
US_CA_06021,2021-06-10,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,2945,27,1,9375,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,12,5,,9,-28,2,5.57,5.57,8.91,11.51,,,,8.17,8.54,6.31,5.2,,6.68,23.02,8.54,,,39.72,8.17,7.42,16.333333,9.894444,24.411111,0.2286,4.481481,44.481965
US_CA_06021,2021-06-11,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,2,0,2947,27,38,9413,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,7,8,,10,-32,4,5.79,8.11,10.81,,11.2,6.56,6.18,5.79,10.43,,,,5.41,25.1,12.74,10.43,,38.23,10.04,7.72,19.255556,11.161111,27.033333,0.0,1.876543,31.446805
US_CA_06021,2021-06-12,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2947,27,31,9444,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,4,7,,7,-27,,7.32,8.54,23.58,,,,9.76,,7.32,,,,,15.45,,10.57,,34.15,7.32,9.35,22.494444,13.633333,31.472222,0.0762,8.67284,40.954532
US_CA_06021,2021-06-13,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2947,27,98,9542,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,17,5,,20,-25,,,14.3,6.75,8.34,,,,,6.75,,,5.56,6.75,15.89,5.56,9.53,,42.9,5.56,8.74,25.377778,16.216667,33.083333,0.0,12.981481,45.997657
US_CA_06021,2021-06-14,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2947,27,71,9613,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-5,6,,4,-34,2,5.88,5.88,8.45,11.76,,,10.29,5.14,15.43,5.88,6.98,5.14,9.55,19.1,5.88,10.29,9.18,35.63,7.35,7.71,24.133333,17.483333,32.872222,0.0,12.641975,48.524631
US_CA_06021,2021-06-15,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,2947,27,22,9635,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,0,-2,,-4,-34,3,6.95,7.68,12.06,10.97,,,5.85,,9.87,8.04,6.95,,5.12,27.79,,13.89,6.21,40.22,6.21,9.87,22.255556,13.8,31.172222,0.0762,6.753086,36.283616
US_CA_06021,2021-06-16,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,5,0,2952,27,36,9671,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,1,-3,,-2,-33,3,6.54,9.08,6.9,6.54,,7.63,7.99,,6.9,7.63,,,7.99,26.51,7.26,9.44,6.17,44.67,6.54,7.26,24.838889,13.316667,37.083333,0.0,3.197531,25.476755
US_CA_06021,2021-06-17,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,1,0,2953,27,16,9687,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,2,-1,,-3,-33,3,5.09,9.81,10.54,7.99,5.09,,9.08,,9.81,,,6.18,7.99,22.89,6.54,8.72,5.45,43.6,6.18,5.09,28.955556,15.888889,41.738889,0.0,5.092593,22.895115
US_CA_06021,2021-06-18,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,1,0,2954,27,31,9718,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,2,-3,,-5,-36,4,5.28,11.31,11.31,7.54,,6.79,9.05,,10.56,6.03,,,10.18,20.74,,10.18,,35.45,8.3,,31.827778,19.033333,42.25,0.0,5.938272,20.368774
