location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55005,2020-02-04,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,3.07,3.07,9.39,7.04,8.13,7.95,3.79,,4.51,5.06,3.07,,,18.06,3.61,7.04,3.07,4.7,,9.21,6.14,,4.7,4.33,4.51,3.25,3.97,,5.96,28.71,5.6,3.79,5.06,,4.51,4.33,,4.33,33.77,2.53,8.13,,4.51,4.7,3.61,,,2.71,,-9.205556,-15.327778,-3.033333,0.0,248.92,-15.994444,57.926685
US_WI_55005,2020-02-05,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,5.78,6.14,8.13,7.95,7.58,7.58,,3.79,4.33,3.97,3.25,2.89,28.89,4.33,7.4,,4.88,,7.58,3.25,,6.14,3.25,3.07,4.7,3.07,3.07,4.88,37.2,6.68,4.33,6.32,,5.42,,,6.5,37.56,4.51,5.6,,7.22,4.7,2.89,2.53,3.61,,,-12.194444,-19.611111,-2.655556,0.0,248.92,-17.044444,67.253415
US_WI_55005,2020-02-06,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,2.76,4.05,9.58,5.34,8.29,9.39,3.13,,4.05,3.87,2.58,2.76,,25.61,2.76,7.55,2.58,3.87,3.32,6.63,7.37,,3.32,4.24,3.13,2.95,4.97,3.32,6.63,31.69,7.55,3.32,7.18,2.76,6.08,5.34,,4.05,40.16,5.16,7.18,2.95,5.34,2.58,4.61,,3.5,4.05,,-9.738889,-17.627778,-0.527778,0.0,248.92,-15.883333,61.006112
US_WI_55005,2020-02-07,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,2.58,3.68,7.54,3.31,7.91,9.01,3.86,2.94,6.07,5.7,3.86,,,24.46,4.78,6.62,2.94,4.97,,7.72,5.7,,4.6,4.6,2.94,3.13,6.25,,7.72,30.34,3.68,2.58,6.44,3.49,3.49,4.97,,6.07,30.53,3.86,6.62,,5.15,3.49,2.58,,3.31,,,-7.594444,-13.5,-2.583333,0.0,231.14,-12.144444,70.001951
US_WI_55005,2020-02-08,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,4.36,8.26,5.28,12.39,7.11,6.42,,3.67,4.59,4.82,,,16.75,3.21,7.11,4.82,3.67,3.21,6.65,6.65,5.5,4.59,3.9,3.67,3.44,3.44,3.67,7.34,25.92,5.96,,6.65,4.13,,,,4.82,38.31,4.59,6.65,,7.11,,4.36,3.67,3.67,,,-7.922222,-11.805556,-4.633333,0.0,231.14,-12.377778,70.400315
US_WI_55005,2020-02-09,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,4.17,5.49,9.66,4.17,10.31,9.88,5.71,,3.29,6.14,5.05,4.39,3.51,21.29,4.17,9.66,3.73,3.29,3.95,7.68,4.17,3.07,3.51,,5.71,3.29,3.51,3.95,6.14,24.14,4.61,4.39,6.58,4.83,4.83,5.05,,4.61,42.13,6.36,9.0,,4.39,4.17,5.71,,4.83,,,-9.244444,-13.544444,-3.861111,1.227667,231.14,-14.577778,65.509367
US_WI_55005,2020-02-10,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,5.81,6.36,4.91,10.72,5.27,2.91,2.91,,6.54,6.72,,,21.44,2.54,10.17,2.54,4.54,4.0,9.63,5.27,,5.27,5.27,4.0,,5.63,2.54,7.27,30.88,6.0,2.54,6.36,,5.63,4.18,,6.0,38.15,5.63,4.36,2.54,6.9,6.9,4.36,,4.54,,,-12.805556,-21.805556,-2.3,0.8255,248.92,-15.483333,80.385829
US_WI_55005,2020-02-11,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,4.18,6.72,3.81,9.8,8.53,5.27,,4.0,5.45,2.9,3.45,2.9,23.61,4.0,10.89,,6.72,,8.35,5.99,,6.36,6.54,4.36,4.36,5.45,4.54,7.08,33.77,5.27,,5.08,,5.63,4.72,3.45,6.17,38.67,3.27,5.45,2.9,5.45,4.9,3.63,3.81,2.72,,2.72,-4.494444,-7.344444,-2.433333,0.0,330.2,-8.705556,72.489358
US_WI_55005,2020-02-12,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,4.63,5.88,3.74,8.38,6.78,4.99,,,4.63,2.5,3.74,2.85,18.01,2.85,10.34,3.92,5.53,3.21,7.49,4.99,2.5,5.88,5.53,3.39,3.74,3.74,2.5,5.88,27.45,6.78,3.92,5.53,,5.88,3.39,,6.42,31.73,2.85,6.06,3.21,5.17,3.39,,2.85,4.46,3.03,2.5,-3.816667,-9.372222,0.261111,0.0,299.72,-8.0,72.783638
US_WI_55005,2020-02-13,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,3.91,8.17,3.2,9.59,2.49,5.5,,4.62,6.57,,3.37,,18.47,,7.1,3.02,4.79,2.66,9.59,3.73,2.66,4.79,4.79,2.66,3.37,4.97,,5.86,27.7,6.04,,4.79,3.91,,3.91,3.37,4.44,36.4,2.84,3.37,3.02,4.26,3.91,2.66,,,2.49,2.66,-18.605556,-24.566667,-8.788889,0.072571,279.4,-25.427778,55.086251
US_WI_55005,2020-02-14,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,3.67,6.24,2.75,11.74,6.79,5.87,2.94,,2.57,,2.94,,15.59,4.58,8.99,3.12,4.77,3.67,8.44,4.95,,4.22,5.32,4.4,,2.94,,7.52,22.38,6.24,,4.95,,2.57,4.77,2.57,5.32,33.38,4.77,6.79,,4.22,4.95,2.94,3.48,3.48,2.57,,-20.655556,-28.227778,-10.255556,0.0,279.4,-26.705556,58.414199
US_WI_55005,2020-02-15,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,12,3,,1,,3.39,6.1,5.64,3.39,11.52,8.58,5.19,,,5.42,5.19,,3.39,17.39,4.74,9.48,5.19,3.84,,6.1,,4.52,3.61,3.39,4.52,4.29,4.74,,6.32,26.64,5.64,3.39,7.9,3.16,3.39,,,3.16,38.16,4.74,7.0,,4.06,3.61,3.16,,,,3.16,-6.794444,-12.405556,0.916667,0.0,248.92,-12.811111,62.33788
US_WI_55005,2020-02-16,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,9,4,,1,,4.37,5.24,9.61,4.81,9.39,7.86,3.93,,,8.96,3.06,3.5,3.93,18.79,3.5,12.02,,,,10.49,5.24,4.37,5.02,6.33,,4.15,6.12,,6.77,25.12,5.68,5.46,5.46,4.37,,3.71,,6.55,37.79,7.86,6.55,,6.99,3.06,4.81,,,,,-8.172222,-16.583333,-0.85,0.0,248.92,-15.238889,56.942412
US_WI_55005,2020-02-17,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,2,0,,-7,1,,3.62,6.1,4.0,11.63,10.11,4.39,,,6.87,4.0,4.77,,22.31,,9.34,,3.81,6.48,6.1,5.34,,3.81,6.1,3.43,3.81,6.67,,6.29,32.04,4.77,,7.44,2.67,3.43,3.05,3.05,3.81,38.52,3.05,7.44,,5.91,3.62,3.62,3.05,3.05,3.24,,-3.927778,-7.955556,1.272222,0.0,231.14,-11.233333,56.971004
US_WI_55005,2020-02-18,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,-5,-1,,2,0,2.46,3.87,7.92,4.75,6.51,8.8,6.16,,3.52,5.63,3.87,4.58,3.52,21.65,3.17,7.04,,5.63,,9.33,2.99,,4.75,4.58,3.52,,4.75,2.82,7.04,33.44,5.28,,7.57,5.1,5.46,3.52,,4.75,37.31,4.05,8.8,,5.98,6.16,4.05,3.17,2.46,3.7,2.46,-5.288889,-9.994444,-0.022222,1.651,231.14,-9.1,74.638407
US_WI_55005,2020-02-19,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,5,,1,0,,3.71,7.94,2.65,11.82,9.53,7.59,,,6.18,,5.65,3.71,24.53,3.35,8.47,,5.47,3.0,10.24,5.12,5.47,4.76,4.76,4.76,5.47,5.12,,4.94,30.36,4.24,2.82,8.65,3.71,6.18,5.47,3.71,5.65,41.48,2.65,4.94,3.35,5.29,2.82,,2.47,4.06,3.18,,-15.538889,-22.2,-9.905556,0.1016,248.92,-22.005556,57.698509
US_WI_55005,2020-02-20,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,0,,4,0,4.06,3.71,6.36,4.94,11.65,7.41,4.59,2.65,2.82,4.06,3.53,3.18,,23.3,5.83,9.88,3.0,4.94,3.18,10.94,6.53,,9.0,5.83,,4.94,4.41,,6.88,32.83,7.06,2.65,4.41,,3.53,4.77,,4.41,37.24,4.59,6.88,2.82,4.41,7.41,4.06,,3.71,3.71,,-18.855556,-27.644444,-9.605556,0.0,248.92,-24.888889,58.980469
US_WI_55005,2020-02-21,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,8,,3,0,,3.42,4.68,5.22,8.1,6.84,6.12,,,6.48,,,,20.34,4.32,9.54,3.42,4.32,2.88,5.22,5.22,3.6,6.3,5.22,,3.6,5.04,,5.76,26.83,4.32,2.88,6.48,2.52,4.86,,3.24,4.68,31.15,5.58,6.12,3.6,6.12,3.42,3.06,,2.52,,2.7,-9.127778,-17.038889,2.688889,0.0,248.92,-14.866667,63.196115
US_WI_55005,2020-02-22,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,9,6,,3,,,5.46,8.65,5.01,10.93,6.37,5.24,,,5.01,,6.14,,25.04,4.78,10.24,3.41,3.64,,12.06,5.92,3.64,,4.78,,3.64,4.55,,7.74,25.04,,,6.83,,,,,4.78,36.42,3.64,6.83,3.41,6.37,5.46,,,4.1,3.41,4.32,-3.761111,-13.583333,6.405556,0.0,248.92,-7.272222,76.844481
US_WI_55005,2020-02-23,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,14,9,,3,,,5.27,7.47,5.27,9.67,7.69,4.83,,,4.39,3.08,4.83,,19.55,4.39,9.67,3.73,5.05,,6.37,3.52,3.08,6.81,5.49,3.73,,5.93,,6.59,26.36,5.27,3.52,7.47,,4.39,4.17,,4.83,42.18,,6.37,,4.61,3.08,3.73,,,,4.39,0.911111,-5.488889,7.333333,0.0,231.14,-3.577778,72.124048
US_WI_55005,2020-02-24,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,0,3,,6,-1,,4.66,6.28,3.58,9.32,5.74,5.56,,3.41,5.02,3.94,3.94,2.69,21.87,3.05,11.65,,2.69,,10.04,4.3,2.87,5.56,7.71,2.87,3.41,4.84,2.69,8.07,30.84,5.92,2.87,5.92,,3.23,4.12,3.23,6.81,42.67,5.02,3.94,5.92,5.38,3.77,5.2,,3.58,,,-0.961111,-9.761111,5.227778,0.0,200.66,-6.122222,68.144796
US_WI_55005,2020-02-25,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,2,-1,,3,-1,2.96,4.35,8.35,5.05,9.74,7.31,6.61,,4.87,8.87,2.61,2.44,3.65,25.75,,9.4,3.65,4.18,3.13,9.74,4.52,4.52,4.87,6.09,3.65,3.83,4.0,,4.18,38.98,5.74,4.35,5.92,2.78,5.22,5.22,4.18,6.96,41.24,4.7,6.96,,4.7,5.22,2.78,4.0,,,3.13,-1.527778,-6.65,2.844444,0.0,200.66,-7.411111,64.342023
US_WI_55005,2020-02-26,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,12,1,,4,-1,3.31,3.66,4.88,4.54,11.51,9.25,6.11,2.62,3.49,4.71,3.84,5.41,,28.79,4.19,7.68,3.66,4.71,,8.72,4.54,2.79,6.28,6.11,4.54,2.97,5.58,3.49,6.98,41.17,7.33,4.19,5.23,2.44,4.88,3.84,,4.36,42.57,4.19,5.93,3.49,4.19,4.01,,,2.97,5.76,2.79,-3.672222,-7.405556,-0.044444,0.0,180.34,-9.377778,64.66084
US_WI_55005,2020-02-27,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,10,2,,4,-1,3.62,5.98,6.16,4.89,7.79,9.06,7.61,2.9,4.89,3.81,3.44,3.99,2.9,27.18,,10.15,5.25,4.35,4.53,10.15,2.9,3.26,4.53,6.52,5.07,5.62,5.44,2.9,3.44,34.61,6.34,3.44,3.81,,6.88,4.53,,7.25,35.15,3.62,5.8,,5.25,5.98,4.17,2.54,,3.26,3.44,-7.0,-10.127778,-4.072222,0.0,180.34,-14.822222,53.854911
US_WI_55005,2020-02-28,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,8,0,,3,-1,,5.8,4.54,5.44,7.98,5.99,5.26,3.45,,4.54,2.72,4.35,3.27,28.12,3.99,7.8,3.99,5.8,,7.08,3.99,4.72,4.17,5.62,4.35,3.99,5.26,2.72,5.44,41.54,4.9,2.72,5.08,2.72,3.63,5.99,,4.72,34.65,3.27,6.53,4.54,4.17,3.81,2.9,,2.54,,,-10.372222,-17.583333,-4.516667,0.0,180.34,-17.755556,54.738265
US_WI_55005,2020-02-29,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,13,0,,5,,,8.26,4.69,4.02,7.81,8.93,4.69,,,5.13,4.69,3.35,,30.12,,10.04,3.12,3.12,,6.25,5.13,4.24,,6.47,,4.46,3.79,,5.13,32.8,4.24,,6.69,,,4.46,,4.69,38.15,3.57,5.36,4.69,4.69,4.91,3.12,,4.02,,4.24,-9.433333,-17.566667,1.566667,0.0,180.34,-14.088889,68.997712
US_WI_55005,2020-03-01,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,20,12,,1,,,3.78,9.35,4.45,8.46,7.57,4.45,,,6.01,,3.34,,24.26,,8.46,,,,7.34,5.79,,,4.23,,4.01,4.23,5.12,7.12,33.38,5.34,,7.34,,3.12,4.23,,,33.6,4.45,4.67,3.34,6.45,3.12,,,4.9,,,1.011111,-2.916667,7.488889,0.0,180.34,-3.633333,71.296865
US_WI_55005,2020-03-02,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,7,2,,2,0,4.06,5.54,5.72,3.69,9.23,9.6,6.64,3.88,3.14,6.46,4.25,2.77,3.32,28.98,3.14,9.23,,4.43,,7.75,4.98,,4.98,7.38,3.32,5.72,,3.14,7.2,47.06,5.17,2.77,5.35,3.32,6.09,2.58,4.43,4.43,41.53,5.17,7.57,3.51,8.49,4.25,2.95,2.77,3.14,,,1.1,-1.516667,4.25,0.0,149.86,-4.944444,64.176273
US_WI_55005,2020-03-03,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,15,1,,1,0,,3.47,7.12,2.74,7.67,9.49,4.02,,4.2,3.47,,4.38,2.56,21.36,3.83,10.59,,4.38,,6.02,4.38,,6.94,7.12,3.47,4.56,5.84,2.92,6.21,33.77,5.84,3.1,5.29,2.74,4.93,4.2,,4.75,35.41,3.29,6.39,,5.66,,,,2.92,3.65,,-0.327778,-3.277778,4.066667,0.254,129.54,-4.472222,73.683352
US_WI_55005,2020-03-04,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,10,3,,4,-1,,5.8,6.52,5.44,10.87,5.8,8.34,,4.17,6.34,2.54,3.62,3.44,26.28,3.99,13.05,4.35,5.07,,8.7,3.99,3.26,7.07,6.71,6.89,,,2.54,5.07,43.13,6.71,3.26,5.98,4.53,5.26,3.99,3.44,4.89,43.13,4.71,5.26,,4.71,5.44,3.99,2.72,2.72,3.44,,-1.45,-7.344444,3.083333,0.036286,129.54,-7.366667,64.182078
US_WI_55005,2020-03-05,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,5,-1,,3,0,,4.19,7.84,6.92,8.38,7.29,5.65,,2.55,5.47,3.28,,,24.23,3.46,8.75,3.46,5.83,3.83,8.2,2.92,,2.92,5.1,4.37,3.83,4.01,3.28,7.65,36.08,4.74,2.55,7.29,3.46,2.55,4.74,2.55,5.47,38.63,3.28,6.74,,4.37,3.46,4.92,,,,,1.766667,-0.494444,3.705556,0.762,99.06,-2.438889,73.729812
US_WI_55005,2020-03-06,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,7,1,,3,0,,4.7,6.39,3.57,9.03,7.33,5.64,,3.95,5.45,4.14,6.77,3.76,22.38,3.01,9.97,,2.63,,5.45,4.7,2.82,3.95,4.51,3.76,2.63,3.95,,5.64,39.87,5.64,3.38,4.33,3.38,4.51,4.51,2.82,4.33,32.16,4.14,6.96,,3.01,2.82,,,4.51,3.01,,-2.977778,-9.355556,1.75,0.338667,50.8,-9.244444,62.016217
US_WI_55005,2020-03-07,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,9,3,,8,,,6.13,7.27,4.54,8.4,9.76,7.27,3.86,,7.72,3.41,,3.41,19.98,3.41,10.44,,7.49,3.63,7.72,5.68,,6.36,4.54,,,5.9,4.77,7.72,38.83,3.18,,7.72,,5.0,6.58,,7.95,44.27,4.31,9.08,,6.58,3.63,,3.86,,3.63,,0.95,-4.772222,8.666667,0.0,50.8,-7.5,53.440049
US_WI_55005,2020-03-08,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,14,11,,1,,3.67,4.58,6.18,3.44,8.71,8.25,8.02,,4.12,5.04,4.35,,,21.08,6.87,9.62,4.12,4.81,,6.18,5.04,,6.41,8.25,3.21,,5.5,,5.27,35.51,5.27,,5.5,4.12,,6.41,,4.12,37.34,4.81,4.58,,6.41,,4.12,,,3.21,,7.233333,3.838889,11.805556,0.0,30.48,-1.338889,54.71284
US_WI_55005,2020-03-09,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,5,4,,4,0,,6.18,5.63,4.36,8.36,7.27,6.54,,5.09,6.36,2.91,,2.73,35.42,3.81,13.81,3.27,5.63,3.45,11.26,6.0,2.54,6.72,7.99,3.63,3.81,4.36,,6.9,59.4,4.18,3.63,7.63,,3.45,4.91,,3.63,37.6,3.45,5.27,,4.72,5.45,4.91,,3.09,,,3.088889,-0.005556,9.477778,0.0,,-0.405556,77.893155
US_WI_55005,2020-03-10,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,11,2,,2,0,3.83,6.56,6.19,6.92,8.56,5.83,6.01,,,3.64,3.28,2.55,,37.7,,11.29,,5.65,,8.38,6.74,3.28,3.1,5.65,3.28,3.1,3.46,2.73,8.74,65.02,5.83,,4.92,3.46,4.92,3.64,2.73,7.65,37.7,4.37,6.74,3.46,5.83,3.1,6.01,,6.01,3.28,,-1.394444,-7.377778,4.383333,0.0,,-7.433333,63.548593
US_WI_55005,2020-03-11,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,,,,,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,11,10,,2,-1,,3.09,7.08,4.0,7.08,8.36,7.08,3.63,2.91,5.81,6.36,3.81,,50.13,3.63,17.25,,4.54,,8.9,5.81,,4.9,11.26,3.81,3.81,5.99,3.27,3.81,86.46,5.99,,4.18,2.54,7.63,3.45,3.27,4.36,31.97,3.45,4.9,2.91,4.72,3.09,4.72,,4.36,,,1.044444,-2.188889,5.133333,0.870857,,-1.711111,82.06509
