location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01017,2021-02-28,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,4,0,3410,110,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-3,11,,-11,,5.49,10.98,5.76,7.68,6.04,5.21,8.51,4.12,,,4.67,,5.76,6.04,21.68,7.14,6.31,3.84,35.96,6.86,5.76,20.05,14.016667,26.611111,0.028222,15.866667,76.993473
US_AL_01017,2021-03-01,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,3413,110,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-5,2,,-16,5,5.21,3.55,9.48,6.63,6.63,4.98,7.58,7.35,,12.56,5.45,,,9.24,19.43,4.5,8.29,4.98,36.73,4.98,4.74,18.311111,13.288889,24.627778,2.721429,14.494444,78.587107
US_AL_01017,2021-03-02,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,8,1,3421,111,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-6,-2,,-17,8,5.77,7.16,11.54,5.08,6.46,5.54,7.62,,4.39,12.23,4.85,,,7.16,21.0,5.31,8.08,5.77,36.7,6.69,5.77,8.588889,5.872222,15.816667,2.104571,2.833333,67.374584
US_AL_01017,2021-03-03,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,3423,111,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,10,12,,-17,3,5.85,7.31,9.74,8.77,5.85,3.9,8.04,4.87,3.9,10.72,4.63,4.87,4.87,9.74,22.17,,5.6,5.6,41.17,5.36,6.58,9.0,3.977778,18.388889,17.925143,3.005556,66.321539
US_AL_01017,2021-03-04,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,8,0,3431,111,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,14,15,,-15,4,,4.39,10.49,6.34,6.59,4.39,6.59,,5.86,9.76,3.66,3.42,5.61,10.98,20.0,6.59,5.37,4.88,35.13,5.12,4.88,11.25,2.294444,21.888889,1.778,0.716667,49.138828
US_AL_01017,2021-03-05,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3432,111,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-5,4,,-16,5,6.21,7.45,9.69,8.2,,4.72,9.69,4.22,,8.45,7.21,4.47,3.73,8.95,19.63,4.72,5.96,5.71,36.53,,5.22,11.861111,3.35,20.327778,0.0,-0.733333,42.902498
US_AL_01017,2021-03-06,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,3432,111,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-3,1,,-12,,,8.66,8.66,5.77,,,11.83,6.06,4.04,5.2,,,5.2,7.79,16.74,,6.64,4.04,33.77,4.04,,11.583333,5.477778,17.3,0.0,-4.138889,33.331568
US_AL_01017,2021-03-07,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,3434,111,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,3,6,,-12,,3.93,6.17,12.06,7.29,4.49,,9.82,,,6.17,7.29,,,7.57,17.67,,5.33,,40.67,7.29,6.17,8.7,-0.094444,17.788889,0.0,-5.938889,35.34498
US_AL_01017,2021-03-08,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,3434,111,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,1,6,,-19,4,5.79,9.4,9.4,11.57,3.38,6.27,6.99,,9.4,12.05,4.82,,5.3,8.44,16.15,5.3,4.58,3.62,42.91,3.62,6.27,9.45,-0.605556,21.255556,0.0,-4.444444,38.068228
US_AL_01017,2021-03-09,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,3435,112,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,5,11,,-15,5,,6.34,14.64,9.27,3.42,,8.3,3.66,5.61,8.79,5.61,5.37,4.88,7.08,17.08,5.12,7.08,7.57,31.48,5.86,7.08,10.7,0.272222,21.7,0.0,-1.6,43.04029
US_AL_01017,2021-03-10,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,1,3438,113,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,4,11,,-20,4,4.11,7.49,11.6,5.07,4.83,7.49,8.94,5.32,5.07,7.49,4.83,,,9.42,20.54,4.83,8.94,6.52,34.79,4.59,4.83,12.455556,1.866667,23.227778,0.0,2.672222,51.714801
US_AL_01017,2021-03-11,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,3438,113,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,8,11,,-16,5,4.14,4.38,12.42,4.38,5.6,3.65,9.01,5.6,4.14,11.69,5.6,,4.63,5.85,18.51,4.63,3.41,7.06,37.51,6.82,,15.15,5.161111,24.188889,0.0,6.677778,57.292464
US_AL_01017,2021-03-12,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,-1,3439,112,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-1,3,,-15,4,6.22,6.47,9.45,5.22,,5.22,6.71,,,6.22,,,3.48,9.2,20.64,3.73,5.72,6.22,38.05,5.97,4.23,16.061111,7.022222,25.772222,0.0,8.294444,60.370894
US_AL_01017,2021-03-13,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,3441,112,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,5,10,,-8,,5.43,,14.28,,,,6.86,,,5.71,,,6.29,8.86,12.57,4.0,6.0,4.57,35.14,4.57,5.14,17.572222,8.938889,27.205556,0.0,10.394444,63.162762
US_AL_01017,2021-03-14,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3442,112,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,12,11,,-8,,,7.76,9.7,5.26,,5.82,6.93,3.88,5.54,7.21,,,4.99,6.65,18.57,4.71,7.21,,32.98,,4.71,18.85,10.161111,27.333333,0.0,11.522222,62.628684
US_AL_01017,2021-03-15,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,15,0,3457,112,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,10,9,,-17,4,6.51,6.28,14.64,6.04,6.04,6.97,7.9,4.88,4.18,7.9,4.65,,5.81,6.97,19.99,5.81,13.02,5.11,37.42,4.65,,18.255556,11.194444,25.894444,0.4064,12.205556,68.248087
US_AL_01017,2021-03-16,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,3458,113,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,2,-2,,-16,9,5.83,6.72,9.19,6.95,4.71,5.6,7.4,,4.04,9.19,4.26,4.04,4.04,6.72,26.0,4.26,8.74,8.97,34.74,5.6,6.5,17.5,12.416667,23.105556,11.938,15.344444,87.366872
US_AL_01017,2021-03-17,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,3460,113,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,11,16,,-18,5,5.19,6.54,10.38,5.64,4.74,4.96,9.93,5.41,4.06,5.64,,3.16,3.61,7.89,17.59,6.54,4.51,5.41,33.83,3.61,3.16,14.922222,12.355556,19.488889,11.865429,14.077778,94.787017
US_AL_01017,2021-03-18,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,4,1,3464,114,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,18,11,,-22,6,,6.69,9.16,6.69,5.2,5.45,8.67,,,9.66,4.46,,3.96,10.15,18.08,5.7,8.42,,33.68,4.95,4.95,18.177778,11.894444,21.855556,15.094857,13.661111,75.159146
US_AL_01017,2021-03-19,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3465,114,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,1,7,,-15,4,3.44,7.63,11.81,5.17,5.41,4.92,6.64,,5.17,8.86,,,,6.4,16.98,7.14,6.89,4.43,32.23,4.67,6.64,10.272222,7.605556,16.25,1.044222,4.516667,67.775444
US_AL_01017,2021-03-20,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3466,114,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,5,12,,-3,,4.24,6.5,14.41,5.65,5.37,,9.32,6.21,5.08,10.17,5.08,,,7.34,19.77,6.21,8.19,,34.18,5.08,7.91,11.338889,7.377778,15.722222,0.0,-0.316667,44.835947
US_AL_01017,2021-03-21,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,3466,114,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,13,14,,-6,,9.43,5.93,15.63,6.74,4.85,6.74,13.21,7.28,4.04,10.78,,,,6.47,21.56,6.2,7.01,,40.43,4.85,6.2,11.061111,4.355556,19.511111,0.0,1.883333,53.556583
US_AL_01017,2021-03-22,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,3469,114,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,16,12,,-16,2,4.91,8.42,11.93,5.85,3.27,4.91,7.72,5.85,,6.32,3.98,,,8.65,21.52,7.02,7.25,4.91,36.26,7.25,5.15,15.038889,6.761111,23.261111,0.0254,6.711111,57.723485
US_AL_01017,2021-03-23,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3470,114,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,21,16,,-12,4,4.99,7.04,13.39,5.45,5.22,3.18,7.94,3.86,4.99,7.94,4.54,3.4,3.63,8.62,22.02,3.86,9.99,4.77,36.09,6.13,6.36,16.955556,12.816667,21.066667,1.342571,9.183333,60.389874
US_AL_01017,2021-03-24,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,3471,115,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,12,14,,-19,3,3.93,8.32,12.02,7.86,5.08,4.62,4.16,3.93,6.47,7.63,5.78,,4.85,8.55,20.34,5.08,7.63,6.7,38.37,7.17,7.17,17.6,13.405556,23.8,6.930571,13.6,77.586218
US_AL_01017,2021-03-25,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,7,1,3478,116,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,12,13,,-17,5,3.3,4.71,14.37,7.3,,5.18,4.0,4.95,4.48,6.13,,3.77,5.89,10.13,18.61,3.77,3.77,4.95,36.28,,6.13,19.655556,14.794444,25.866667,8.527143,15.988889,79.528815
US_AL_01017,2021-03-26,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,3481,116,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-3,5,,-15,5,4.64,11.0,11.73,7.58,5.87,,5.62,3.67,3.42,8.31,6.84,,3.42,9.53,19.8,3.42,4.89,,32.75,3.67,4.4,21.294444,16.755556,25.338889,9.833429,16.983333,76.732634
US_AL_01017,2021-03-27,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,3484,116,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,2,6,,-3,,6.89,7.19,13.18,6.59,5.69,5.09,6.59,,,8.69,,,,5.39,20.66,4.19,6.89,4.79,39.53,6.89,7.19,21.827778,16.922222,28.622222,7.747,17.8,78.023706
US_AL_01017,2021-03-28,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3485,116,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,0,5,,-11,,,8.46,10.65,7.92,3.82,7.1,6.83,,5.19,9.83,5.46,3.82,5.73,6.83,19.11,,8.19,5.73,33.58,,5.19,20.638889,16.0,26.85,4.027714,16.111111,75.44722
US_AL_01017,2021-03-29,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,3485,116,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,11,14,,-22,4,4.78,5.62,13.48,10.39,5.62,7.58,6.46,,8.71,8.14,,,,11.23,18.82,5.62,10.11,,37.07,8.43,6.46,13.104938,4.765432,21.777778,2.878667,0.969136,44.072555
US_AL_01017,2021-03-30,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,3487,116,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,12,12,,-23,5,5.88,8.12,15.4,8.68,4.48,5.88,6.16,,,8.96,5.88,,5.88,9.8,23.24,5.6,10.36,5.04,38.92,7.84,7.0,15.655556,7.133333,24.511111,0.0,9.705556,68.012511
US_AL_01017,2021-03-31,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,3488,117,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,0,2,,-24,7,3.79,7.3,10.27,10.54,,6.76,4.06,,7.3,8.65,5.41,,,6.76,18.93,4.06,10.27,,36.23,5.14,5.68,18.905556,12.838889,24.15,4.390571,16.844444,87.958451
US_AL_01017,2021-04-01,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3489,117,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,25,25,,-23,3,4.32,4.89,12.67,8.35,,7.2,4.89,5.47,,10.37,5.76,,4.03,10.08,17.56,,5.18,6.62,44.63,5.18,10.08,8.983333,4.666667,15.3,23.14575,-2.094444,46.002106
US_AL_01017,2021-04-02,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,2,3489,119,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,10,25,-13,-45,8,,5.57,13.18,7.62,4.39,6.44,6.74,,,9.37,5.27,,4.39,8.2,16.69,6.15,7.32,4.98,39.54,9.37,5.27,6.916667,0.677778,14.461111,0.0,-6.766667,37.281703
US_AL_01017,2021-04-03,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,3490,120,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,6,25,,-21,,,5.18,8.53,5.79,,4.87,6.39,4.57,,5.48,4.26,,,7.0,18.88,,5.79,,30.75,,7.31,8.116667,-0.994444,18.677778,0.0,-3.494444,44.200146
US_AL_01017,2021-04-04,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,3493,120,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-3,,,-22,,8.02,5.86,13.26,5.55,,6.17,10.17,,4.32,5.86,,,6.78,7.09,19.73,4.93,8.02,5.55,40.08,11.1,6.78,11.472222,0.772222,22.627778,0.0,0.316667,46.750671
US_AL_01017,2021-04-05,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,3493,120,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,25,18,,-19,3,3.73,7.2,11.43,6.71,3.73,4.47,9.69,3.98,4.97,7.7,3.48,,3.98,10.68,19.87,3.48,5.71,3.48,42.73,6.96,7.2,14.611111,3.45,25.55,0.0,3.066667,46.485534
US_AL_01017,2021-04-06,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,3494,121,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,28,23,,-14,3,4.16,7.09,16.88,9.54,7.09,5.14,11.5,5.87,3.67,9.54,3.67,,6.61,9.3,24.95,3.42,9.79,4.16,39.14,7.58,5.87,16.45,6.244444,26.527778,0.0,6.366667,52.02367
US_AL_01017,2021-04-07,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,-3,0,3491,121,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,25,28,,-19,1,3.91,4.88,11.23,6.84,4.4,6.84,6.35,3.91,5.37,9.04,5.13,,7.08,6.84,19.78,7.33,4.4,3.66,34.44,4.15,6.84,18.111111,8.622222,27.094444,0.0,10.327778,60.761067
US_AL_01017,2021-04-08,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,1,3494,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,26,18,,-15,4,7.01,8.22,9.91,9.43,5.08,5.8,6.77,3.63,,11.85,4.83,,4.35,6.53,28.53,5.08,6.77,5.08,36.26,5.8,7.74,20.472222,13.366667,27.116667,0.03175,13.994444,66.609175
US_AL_01017,2021-04-09,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,3496,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,10,9,,-18,5,,7.48,8.68,6.51,7.72,7.96,8.93,3.86,5.07,7.48,4.34,,4.34,6.75,22.43,6.03,7.0,4.34,34.98,6.03,4.34,18.8,14.65,25.516667,1.23825,15.572222,81.760083
US_AL_01017,2021-04-10,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,3499,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-1,0,,-9,,3.86,8.55,12.96,4.69,8.0,,7.72,,,6.34,,4.41,3.86,7.17,20.41,4.69,8.27,,33.92,6.89,7.45,17.7,14.855556,22.594444,16.364857,15.488889,87.004524
US_AL_01017,2021-04-11,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,3499,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,18,,,-10,,6.98,11.35,11.06,4.66,4.95,6.4,6.4,6.11,,7.57,,,,4.07,14.55,,6.69,,36.37,6.11,5.24,18.066667,13.005556,24.116667,8.255,11.055556,63.692216
US_AL_01017,2021-04-12,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3500,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,20,18,,-17,2,5.31,5.06,10.12,7.08,,4.8,6.83,5.06,7.08,10.87,5.31,,7.59,6.58,23.27,5.31,7.08,4.3,34.65,6.83,9.86,17.766667,7.772222,28.783333,0.0,7.222222,50.562678
US_AL_01017,2021-04-13,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,3503,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,24,23,,-17,4,6.72,7.72,12.45,7.47,6.22,,7.22,,6.72,11.95,,,,8.47,20.17,5.48,4.23,4.48,38.1,6.72,5.98,19.783333,9.022222,30.183333,0.0,9.261111,51.265787
US_AL_01017,2021-04-14,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,4,0,3507,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,10,11,,-19,2,4.58,9.17,13.24,7.89,4.58,5.86,9.68,5.09,,12.98,6.87,,,6.87,21.64,5.6,5.35,4.07,38.45,6.62,9.42,18.588889,10.288889,27.566667,0.084667,11.477778,63.857196
US_AL_01017,2021-04-15,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,6,0,3513,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,13,13,,-15,3,6.85,8.62,9.38,8.37,5.83,6.34,10.4,5.07,5.83,9.38,3.8,5.07,4.57,6.34,20.29,7.35,8.88,4.82,37.53,10.4,7.35,17.955556,13.322222,24.005556,0.1905,12.305556,69.749773
US_AL_01017,2021-04-16,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,3514,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,2,4,,-17,3,5.19,11.67,10.89,7.78,5.96,7.26,7.0,,,7.26,4.67,,,9.08,17.38,6.22,5.45,3.89,35.01,5.96,5.71,14.533333,9.833333,20.594444,0.0254,4.172222,50.273059
US_AL_01017,2021-04-17,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,3516,122,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,3,5,,-2,-1,,9.65,14.17,,4.52,5.12,4.82,6.63,,6.63,5.43,,4.22,6.63,17.48,4.52,5.12,,32.56,8.14,5.73,16.144444,10.911111,23.033333,0.0508,9.25,63.855899
