location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55067,2021-12-17,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,8,0,3724,62,19,9837,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,4,8,-2,,5.58,,10.77,7.98,27.52,7.58,39.48,5.98,-9.203704,-12.049383,-6.185185,0.072571,50.8,-13.888889,69.132841
US_WI_55067,2021-12-18,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,3724,62,0,9837,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,0,,-3,,,9.27,10.81,,21.11,,33.98,,-6.0,-8.577778,-2.977778,0.0,50.8,-9.588889,75.923604
US_WI_55067,2021-12-19,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,3724,62,20,9857,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-2,,,12.97,11.05,11.05,22.58,8.17,28.83,8.65,-7.644444,-14.177778,-3.605556,0.141111,30.48,-10.661111,79.17535
US_WI_55067,2021-12-20,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,27,2,3751,64,9,9866,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-1,4,,14.15,10.43,12.66,23.84,5.96,39.48,7.45,-2.855556,-6.016667,-0.5,0.0,30.48,-7.255556,71.821477
US_WI_55067,2021-12-21,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,7,0,3758,64,5,9871,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,13,,3,4,5.65,10.55,19.96,15.07,34.65,,37.67,6.4,-9.822222,-13.344444,-4.95,0.0635,30.48,-14.527778,68.993652
US_WI_55067,2021-12-22,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,12,1,3770,65,10,9881,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-2,3,,10.35,14.04,15.15,34.37,8.87,39.18,,-11.661111,-16.144444,-8.644444,0.889,64.77,-16.466667,67.835317
US_WI_55067,2021-12-23,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,11,1,3781,66,9,9890,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,36,,-31,,,16.81,11.64,13.79,29.74,,45.26,,-6.716667,-14.111111,0.622222,0.719667,64.77,-10.744444,73.256784
US_WI_55067,2021-12-24,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,8,0,3789,66,0,9890,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-28,12,-63,,,12.04,19.56,11.03,25.58,,32.1,,-3.627778,-10.955556,4.138889,0.8636,64.77,-4.588889,93.19738
US_WI_55067,2021-12-25,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,3789,66,0,9890,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-88,,-60,,,8.14,10.17,8.14,20.85,,37.63,,-0.538889,-4.288889,3.222222,0.2794,30.48,-5.744444,68.212373
US_WI_55067,2021-12-26,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,3789,66,0,9890,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-18,,,11.19,15.08,,32.1,,31.61,,-5.011111,-9.75,-0.305556,0.0,30.48,-10.3,66.74375
US_WI_55067,2021-12-27,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,23,0,3812,66,10,9900,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-30,,8.07,10.9,14.53,11.71,37.95,8.48,44.0,8.88,-1.866667,-6.094444,2.0,1.2065,54.61,-4.716667,81.864116
US_WI_55067,2021-12-28,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,6,0,3818,66,14,9914,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,11,,-21,,,7.66,16.08,14.55,33.31,6.13,43.65,5.74,-10.077778,-13.683333,-3.827778,2.4765,149.86,-13.716667,75.027792
US_WI_55067,2021-12-29,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,20,0,3838,66,2,9916,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-22,,6.89,11.34,19.85,14.58,29.16,,36.45,8.1,-7.111111,-12.672222,-3.705556,0.8636,165.1,-10.15,79.000009
US_WI_55067,2021-12-30,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,17,0,3855,66,14,9930,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,27,,-24,,6.53,17.55,18.78,8.57,28.57,10.21,42.45,7.76,-10.883333,-16.094444,-5.166667,0.1016,149.86,-14.416667,75.376248
US_WI_55067,2021-12-31,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,14,0,3869,66,0,9930,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-2,20,-46,,,15.76,12.78,10.22,20.88,7.67,38.77,,-4.133333,-6.116667,-2.827778,0.423333,149.86,-6.388889,84.468393
US_WI_55067,2022-01-01,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,3869,66,0,9930,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-30,,-33,,7.2,7.64,13.49,8.1,21.14,,37.33,,-10.316667,-14.061111,-4.45,0.036286,149.86,-14.422222,72.04302
US_WI_55067,2022-01-02,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,3869,66,0,9930,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-3,,-9,,,12.22,16.16,6.99,23.58,6.99,29.69,,-13.344444,-17.383333,-9.555556,0.0,149.86,-17.922222,68.674521
US_WI_55067,2022-01-03,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,30,0,3899,66,0,9930,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-10,,5.16,13.26,19.52,11.05,36.82,8.47,40.5,9.21,-15.388889,-22.038889,-7.827778,0.0,149.86,-19.866667,68.788116
US_WI_55067,2022-01-04,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,9,0,3908,66,20,9950,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,1,,-2,,,14.14,20.86,12.37,37.48,5.66,44.55,7.78,-10.744444,-16.927778,-3.511111,0.0,149.86,-13.783333,78.494715
US_WI_55067,2022-01-05,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,39,0,3947,66,9,9959,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-25,,-5,,,11.46,18.26,10.74,26.85,6.09,45.82,5.73,-4.711111,-8.355556,-2.494444,1.524,165.1,-6.894444,84.839047
US_WI_55067,2022-01-06,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,31,0,3978,66,0,9959,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-5,,-5,6,,14.93,23.14,10.82,52.25,,45.91,5.6,-11.179012,-13.104938,-8.783951,1.016,265.43,-14.790123,74.804957
US_WI_55067,2022-01-07,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,45,0,4023,66,16,9975,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-11,-6,-9,,5.46,20.4,16.76,12.39,32.43,,36.07,,-15.04321,-22.302469,-10.092593,0.4572,265.43,-19.240741,70.512064
US_WI_55067,2022-01-08,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4023,66,5,9980,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-9,,-12,,,8.08,24.23,,24.23,,39.43,,-10.216049,-16.222222,-5.802469,0.0,240.03,-15.67284,64.504825
US_WI_55067,2022-01-09,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4023,66,8,9988,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-15,,8.0,10.22,20.45,7.11,24.89,6.67,30.23,,-11.222222,-18.209877,-4.54321,0.127,240.03,-15.876543,68.617025
US_WI_55067,2022-01-10,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,95,0,4118,66,7,9995,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-7,,6.88,13.76,19.61,13.42,29.59,6.88,36.82,6.19,-20.703704,-25.382716,-16.716049,0.0,240.03,-27.17284,56.497213
US_WI_55067,2022-01-11,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,56,0,4174,66,2,9997,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-3,,-1,,,10.72,20.06,14.18,39.07,7.95,38.38,6.57,-17.796296,-27.179012,-6.969136,0.0,240.03,-24.067901,58.23738
US_WI_55067,2022-01-12,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,44,0,4218,66,3,10000,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-5,,,6.2,24.41,9.69,35.65,5.81,43.4,6.97,-3.444444,-8.32716,-0.993827,0.0,240.03,-6.666667,78.518129
US_WI_55067,2022-01-13,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,45,0,4263,66,7,10007,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-4,,-8,,,8.43,15.65,12.44,29.69,,40.12,6.42,-3.006173,-5.765432,0.209877,0.0,224.79,-4.944444,86.693772
US_WI_55067,2022-01-14,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,75,0,4338,66,8,10015,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-4,-6,-10,,,11.13,21.02,7.42,24.73,7.42,36.26,7.83,-9.716667,-14.138889,-2.122222,0.084667,215.9,-14.294444,69.461636
US_WI_55067,2022-01-15,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4338,66,0,10015,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-3,,-5,,,8.44,20.63,11.25,20.63,7.03,39.84,7.5,-14.355556,-20.911111,-8.627778,0.0,215.9,-19.566667,65.059163
US_WI_55067,2022-01-16,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4338,66,14,10029,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-3,,-5,,,12.76,17.32,8.2,17.32,6.84,32.36,,-13.538889,-19.855556,-7.738889,0.0,215.9,-16.155556,80.745612
US_WI_55067,2022-01-17,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,152,0,4490,66,0,10029,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-13,,,10.77,15.96,10.37,24.73,6.38,39.1,,-5.783333,-7.933333,-3.111111,0.3556,231.14,-9.694444,74.078158
US_WI_55067,2022-01-18,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,57,2,4547,68,0,10029,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-14,,-4,,,7.02,16.93,11.15,23.12,9.5,45.41,7.84,-2.705556,-4.705556,0.6,0.084667,231.14,-6.044444,78.051165
US_WI_55067,2022-01-19,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,59,-1,4606,67,34,10063,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-8,,-3,,,9.19,16.3,,22.14,,35.52,6.68,-7.561111,-13.794444,1.805556,0.084667,231.14,-13.016667,65.162027
US_WI_55067,2022-01-20,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,53,0,4659,67,10,10073,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-2,,-3,,,14.15,16.23,9.57,28.72,,30.38,,-17.45,-22.7,-12.716667,0.0,231.14,-22.977778,62.355402
US_WI_55067,2022-01-21,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,57,1,4716,68,5,10078,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-6,-5,-17,,,6.63,13.71,,23.44,11.5,42.02,,-20.533333,-29.516667,-9.522222,0.0,231.14,-26.377778,59.636596
US_WI_55067,2022-01-22,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4716,68,8,10086,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-15,,-7,,9.52,12.86,12.38,,25.24,,31.9,,-10.322222,-12.761111,-7.05,0.338667,231.14,-15.905556,63.755901
US_WI_55067,2022-01-23,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4716,68,4,10090,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-6,,-13,,,,12.92,,19.61,,34.92,7.65,-15.322222,-21.494444,-11.255556,0.508,264.16,-20.166667,66.575154
US_WI_55067,2022-01-24,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,111,1,4827,69,2,10092,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-4,,,10.67,15.6,5.75,24.22,,34.07,,-13.611111,-17.083333,-8.838889,0.084667,264.16,-18.377778,67.440533
US_WI_55067,2022-01-25,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,29,0,4856,69,0,10092,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-8,,2,,,11.1,15.46,,24.18,6.34,32.91,6.34,-18.638889,-24.627778,-12.188889,0.326571,279.4,-23.777778,64.233646
US_WI_55067,2022-01-26,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,30,0,4886,69,4,10096,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-10,,-2,,,6.0,9.6,8.0,14.0,6.8,33.99,7.2,-22.483333,-31.255556,-12.65,0.0,264.16,-27.944444,61.282266
US_WI_55067,2022-01-27,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,33,0,4919,69,1,10097,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,8,,-1,4,,9.21,8.81,11.22,17.63,8.81,29.64,8.81,-8.494444,-13.816667,-3.833333,0.0,264.16,-13.927778,65.157939
US_WI_55067,2022-01-28,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,29,1,4948,70,7,10104,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-4,-2,-3,,,7.85,8.27,,18.6,7.85,28.1,8.27,-16.988889,-26.205556,-9.177778,0.0,264.16,-22.55,62.178805
US_WI_55067,2022-01-29,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4948,70,17,10121,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-2,,-4,,,13.65,,10.73,27.31,9.75,34.14,7.32,-10.988889,-15.172222,-5.683333,0.0,255.27,-16.827778,62.411564
US_WI_55067,2022-01-30,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,4948,70,10,10131,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,4,,0,,7.41,11.58,12.04,,18.98,7.87,31.02,,-7.038889,-11.15,-3.705556,0.0,255.27,-11.461111,70.910034
US_WI_55067,2022-01-31,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,53,2,5001,72,0,10131,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,0,,,10.05,8.85,6.43,26.55,8.04,33.38,9.25,-8.6,-17.027778,-1.1,0.0,255.27,-12.583333,73.066713
US_WI_55067,2022-02-01,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,15,1,5016,73,3,10134,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-2,,0,,,10.29,13.29,9.0,23.15,,36.01,,-1.605556,-6.188889,1.794444,0.0,255.27,-6.55,69.204915
US_WI_55067,2022-02-02,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,22,1,5038,74,6,10140,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-7,,3,4,,10.07,10.07,10.87,26.98,7.65,43.08,7.25,-12.366667,-15.911111,-5.472222,0.0,231.14,-18.8,58.911837
US_WI_55067,2022-02-03,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,20,0,5058,74,0,10140,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,1,,0,5,,10.11,8.43,11.8,19.81,,36.24,7.16,-17.122222,-23.716667,-11.461111,0.0,231.14,-23.922222,55.996072
US_WI_55067,2022-02-04,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,17,1,5075,75,6,10146,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-7,1,-7,,6.84,8.04,,8.45,30.17,,32.98,,-18.505556,-24.988889,-11.744444,0.0,231.14,-22.622222,70.142981
US_WI_55067,2022-02-05,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,5075,75,5,10151,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-4,,-7,,,7.15,7.15,,27.64,9.05,40.5,10.96,-17.305556,-24.405556,-9.361111,0.592667,240.03,-20.75,74.684252
US_WI_55067,2022-02-06,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,5075,75,7,10158,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-1,,-8,,7.54,,8.95,8.01,24.02,7.54,41.92,8.01,-6.95,-11.044444,-3.227778,0.254,240.03,-11.172222,72.034758
US_WI_55067,2022-02-07,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,29,0,5104,75,7,10165,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-3,4,,7.42,11.12,7.0,28.43,,40.78,10.71,-8.25,-10.7,-4.322222,0.338667,248.92,-13.044444,68.535982
US_WI_55067,2022-02-08,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,4,1,5108,76,1,10166,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,0,,3,4,7.0,9.06,11.12,9.47,26.36,7.41,31.3,6.18,-5.905556,-11.722222,1.611111,0.0,248.92,-11.594444,64.340256
US_WI_55067,2022-02-09,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,12,0,5120,76,6,10172,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-1,3,9.19,,12.54,9.19,33.01,6.69,40.95,,-0.733333,-5.177778,2.094444,0.084667,240.03,-4.411111,76.319186
US_WI_55067,2022-02-10,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,4,1,5124,77,11,10183,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,7,,-1,4,5.76,9.05,9.46,13.16,27.55,,40.71,,-5.922222,-8.627778,-2.038889,0.169333,224.79,-11.211111,66.470555
US_WI_55067,2022-02-11,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,7,0,5131,77,2,10185,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,-6,0,-8,,,7.03,9.1,6.62,16.96,8.27,35.98,,-2.3,-9.033333,1.961111,1.1684,289.56,-5.294444,80.123846
US_WI_55067,2022-02-12,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,5131,77,3,10188,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,2,,-12,,8.72,7.27,,,23.25,,30.52,,-14.972222,-21.138889,-9.322222,0.211667,289.56,-21.172222,59.583146
US_WI_55067,2022-02-13,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,5131,77,1,10189,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-4,,,9.28,10.67,,20.41,,32.93,,-17.65,-24.644444,-10.416667,0.0,274.32,-24.011111,57.908985
