location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19191,2020-12-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,26,0,1010,13,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-21,8.62,6.55,6.9,,8.62,5.17,,15.86,4.83,,33.79,4.83,4.83,-5.527778,-11.061111,2.15,0.0,,-9.361111,74.539187
US_IA_19191,2020-12-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,17,0,1027,13,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-20,6.63,7.68,11.18,,5.59,8.03,6.63,28.99,10.13,9.08,32.83,,5.24,-2.766667,-9.361111,7.177778,0.0,,-8.355556,65.654214
US_IA_19191,2020-12-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,28,0,1055,13,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-11,,-18,5.49,8.58,7.21,5.49,6.86,8.24,5.83,25.05,5.15,6.18,26.08,,5.15,0.161111,-4.944444,6.116667,0.0,,-4.011111,73.78405
US_IA_19191,2020-12-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,42,1,1097,14,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-16,,-15,10.56,,7.28,,6.92,6.55,5.82,22.57,,5.1,29.85,5.82,6.19,0.9,-4.038889,6.944444,0.0,,-4.022222,69.88818
US_IA_19191,2020-12-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,12,0,1109,14,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,,-4,7.76,,11.64,,,,,17.67,,,28.02,,,-1.722222,-7.255556,4.411111,0.0,,-4.644444,80.674777
US_IA_19191,2020-12-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,3,0,1112,14,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-3,,,,9.14,6.36,8.75,,18.68,,9.14,38.16,5.57,,-0.55,-5.161111,3.85,0.0254,,-3.161111,82.757845
US_IA_19191,2020-12-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,5,0,1117,14,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-18,6.73,9.56,6.02,4.96,10.98,8.85,,19.48,,5.67,34.71,,6.02,-0.438889,-1.8,1.316667,0.0,,-2.283333,87.701282
US_IA_19191,2020-12-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,1118,14,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-17,,9.15,7.74,5.63,4.92,6.33,9.15,21.81,7.39,4.92,35.17,,11.96,-0.266667,-1.533333,2.85,0.0,,-1.761111,89.919417
US_IA_19191,2020-12-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,38,0,1156,14,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-14,5.02,8.6,6.81,5.38,10.4,7.53,,17.21,,5.74,31.91,7.89,,2.527778,-2.738889,11.311111,0.0,,-1.422222,75.438505
US_IA_19191,2020-12-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,9,1,1165,15,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-11,,7.62,8.35,,,9.07,6.17,21.41,,6.17,38.82,9.43,,3.472222,-1.927778,12.494444,0.0,,-1.155556,71.815082
US_IA_19191,2020-12-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,19,0,1184,15,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-14,,-15,8.46,8.1,9.51,,6.69,12.68,5.99,21.84,6.34,,23.96,,,2.388889,0.633333,5.888889,0.0,,-0.716667,80.129088
US_IA_19191,2020-12-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,10,0,1194,15,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-12,,-9,,,9.08,,10.31,,6.6,18.15,,7.01,28.47,,,-0.444444,-1.961111,1.766667,1.3208,,-3.922222,77.677507
US_IA_19191,2020-12-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,11,0,1205,15,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-12,12.14,8.62,10.96,,10.57,7.83,6.26,18.8,7.83,7.05,29.76,,,-3.883333,-7.383333,-0.622222,0.127,78.74,-6.533333,82.058518
US_IA_19191,2020-12-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,5,0,1210,15,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-12,10.97,9.94,8.91,,9.6,7.54,8.57,24.33,6.85,,37.01,4.8,6.17,-5.572222,-9.366667,-2.2,0.0,50.8,-10.405556,69.06157
US_IA_19191,2020-12-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,7,1,1217,16,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-16,8.83,8.83,9.18,6.0,5.65,7.42,7.42,28.25,7.77,,33.19,,,-7.916667,-10.911111,-4.294444,0.0,50.8,-14.65,58.689353
US_IA_19191,2020-12-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,25,0,1242,16,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-17,8.53,8.17,5.33,7.46,7.46,9.95,9.24,19.9,5.33,7.46,26.65,6.4,6.75,-6.055556,-9.777778,-1.555556,0.0,50.8,-10.688889,69.886525
US_IA_19191,2020-12-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,11,0,1253,16,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-12,7.68,6.58,11.34,6.22,6.95,7.32,,21.58,5.12,,29.62,5.12,6.58,-5.572222,-9.005556,-0.644444,0.0,50.8,-8.105556,82.520052
US_IA_19191,2020-12-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,16,0,1269,16,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-17,,-15,6.87,6.49,,,5.34,9.54,6.87,16.03,,,27.1,6.87,,-1.911111,-6.716667,2.666667,0.0,30.48,-4.238889,84.358936
US_IA_19191,2020-12-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,24,1,1293,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-13,,-7,,9.47,7.75,,,8.61,,18.95,,6.46,35.31,,,0.127778,-1.75,2.094444,0.0254,30.48,-1.366667,89.870077
US_IA_19191,2020-12-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,3,0,1296,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-20,,7.22,,,7.22,,,20.82,6.8,6.37,28.46,,,-2.905556,-6.877778,2.288889,0.0,30.48,-4.844444,86.698858
US_IA_19191,2020-12-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,3,0,1299,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-25,,6.7,,,,5.96,,18.24,,,36.1,7.44,,1.644444,-2.127778,5.194444,0.0,,-2.322222,75.272905
US_IA_19191,2020-12-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,9,0,1308,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-26,6.72,5.93,7.12,,7.51,5.54,8.31,18.19,6.72,,30.06,,,-1.877778,-7.294444,4.394444,0.0,,-5.333333,77.518971
US_IA_19191,2020-12-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,22,0,1330,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-34,,,,,,10.03,,16.56,7.85,,28.33,,6.54,4.922222,-6.477778,9.85,0.0,,-0.794444,66.719018
US_IA_19191,2020-12-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,9,0,1339,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-57,,,,,,,,12.34,,,25.62,,,-13.238889,-17.233333,-6.527778,0.4572,,-16.816667,74.720456
US_IA_19191,2020-12-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,1340,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-84,,10.57,,,,,,11.58,,,25.17,,,-14.638889,-19.138889,-5.705556,0.0762,30.48,-19.194444,68.521525
US_IA_19191,2020-12-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,4,0,1344,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-18,,-36,10.38,,7.54,,9.43,8.96,,16.51,,8.49,30.65,,,-7.844444,-13.594444,-1.955556,0.0,30.48,-10.616667,80.692243
US_IA_19191,2020-12-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,1345,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-27,10.59,11.47,10.15,,7.94,,,16.77,,,39.28,,7.06,-4.8,-8.022222,-2.194444,0.0,30.48,-7.011111,84.672831
US_IA_19191,2020-12-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,4,0,1349,17,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-40,7.47,7.88,,,8.3,7.88,7.05,21.99,,,37.76,,9.96,-6.022222,-11.505556,-2.683333,0.719667,30.48,-8.788889,80.993396
US_IA_19191,2020-12-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,19,1,1368,18,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-43,,7.09,8.34,,9.6,8.76,,19.19,,,30.46,7.09,9.18,-9.077778,-13.961111,-4.488889,0.0,54.61,-10.772222,87.65858
US_IA_19191,2020-12-30,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,11,0,1379,18,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-42,6.77,6.77,,,10.58,,8.46,22.0,,,29.2,,6.35,-3.861111,-7.672222,-1.955556,3.1496,54.61,-5.916667,85.827518
US_IA_19191,2020-12-31,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,2,0,1381,18,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-44,,,,,,,,15.52,,,23.51,,,-6.361111,-7.933333,-4.45,0.03175,103.293333,-8.55,84.733831
US_IA_19191,2021-01-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,5,0,1386,18,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-46,,-75,7.97,7.97,8.44,,,,,16.87,7.5,,37.02,,,-7.122222,-9.177778,-4.6,0.0,103.293333,-8.512346,89.833115
US_IA_19191,2021-01-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,7,0,1393,18,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-31,,-29,,6.65,8.43,,6.65,,,15.08,,,36.37,,,-7.361111,-12.033333,-3.316667,0.028222,103.293333,-8.55,91.329765
US_IA_19191,2021-01-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,5,0,1398,18,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-21,8.98,6.84,10.26,,7.7,6.41,,12.83,,6.41,38.91,,,-5.661111,-8.827778,-3.472222,0.0,82.973333,-6.555556,93.625876
US_IA_19191,2021-01-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,2,1,1400,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-15,7.92,5.86,11.37,,6.2,9.99,6.2,17.57,4.82,5.51,39.61,,,-4.355556,-8.272222,0.438889,0.41275,82.973333,-5.179012,93.372124
US_IA_19191,2021-01-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,3,0,1403,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-19,8.78,8.44,6.08,8.44,6.08,11.14,7.43,21.94,6.41,7.09,35.78,,5.74,-4.383333,-10.188889,1.061111,0.0254,82.973333,-5.561111,91.645705
US_IA_19191,2021-01-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,21,0,1424,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-16,5.44,6.12,6.12,,7.14,11.89,,20.39,5.44,5.44,32.97,7.82,5.1,-4.161111,-7.911111,-0.983333,0.0,76.2,-5.272222,92.146135
US_IA_19191,2021-01-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,13,0,1437,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-14,8.01,8.36,5.22,5.92,4.88,11.84,6.96,21.59,,4.88,33.08,,,-3.155556,-5.455556,-0.561111,0.0,76.2,-4.314815,91.32667
US_IA_19191,2021-01-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,25,0,1462,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-18,,-11,8.46,4.94,8.11,,,6.35,4.94,19.4,,7.05,35.27,10.58,,-3.511111,-5.133333,-1.461111,0.0,69.426667,-5.211111,88.229123
US_IA_19191,2021-01-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,9,0,1471,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-16,,-6,10.48,9.68,6.86,,,6.45,,16.53,6.45,6.45,41.94,,8.06,-4.327778,-5.433333,-3.233333,0.0,69.426667,-6.355556,86.033052
US_IA_19191,2021-01-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,1472,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-7,11.12,8.53,,,8.15,5.93,,16.68,8.15,,36.7,,5.19,-5.65,-7.822222,-3.35,0.0,69.426667,-7.044444,90.182492
US_IA_19191,2021-01-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,1473,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-14,5.76,8.64,10.24,,10.56,10.88,,20.79,4.8,6.4,29.75,,,-2.072222,-5.544444,2.216667,0.0,88.9,-4.327778,84.839404
US_IA_19191,2021-01-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,1474,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-17,5.76,6.71,6.71,6.08,7.99,8.95,5.12,25.26,5.44,,37.09,7.35,,-2.244444,-7.583333,3.166667,0.0,88.9,-4.016667,87.890342
US_IA_19191,2021-01-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,32,0,1506,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-16,8.24,8.24,5.71,,,17.75,7.61,22.82,,4.44,32.33,6.97,7.61,0.283333,-3.866667,4.388889,0.0,78.74,-1.811111,86.09003
US_IA_19191,2021-01-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,2,0,1508,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-16,5.35,,8.18,,4.72,11.96,7.87,21.09,6.92,,34.93,4.41,,-0.294444,-2.961111,2.677778,0.0,64.77,-1.538889,91.538008
US_IA_19191,2021-01-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,22,0,1530,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-35,,-23,8.43,11.8,7.08,,5.73,8.09,,19.55,5.39,10.45,33.37,6.41,4.72,0.444444,-0.844444,1.65,6.9342,64.77,-0.483333,93.639109
US_IA_19191,2021-01-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,18,0,1548,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-20,,-5,8.66,6.78,7.91,,6.03,7.54,5.65,7.91,5.65,,39.18,5.65,,0.033333,-2.255556,1.238889,0.9906,132.926667,-0.972222,93.09679
US_IA_19191,2021-01-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,3,0,1551,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-9,7.51,5.64,8.64,,5.26,10.14,6.76,23.67,,,30.81,,7.89,-3.833333,-5.883333,-1.305556,0.550333,109.22,-5.211111,90.446843
US_IA_19191,2021-01-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,1552,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-27,7.93,8.26,10.9,,,8.59,6.28,25.11,4.63,9.58,32.05,7.93,5.29,-4.827778,-6.905556,-3.405556,0.169333,102.446667,-7.127778,84.38437
US_IA_19191,2021-01-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,5,0,1557,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-18,8.03,12.53,8.35,5.14,6.43,12.85,5.46,19.92,,,34.06,5.78,6.75,-5.594444,-9.038889,-2.194444,0.0,102.446667,-7.566667,86.280745
US_IA_19191,2021-01-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,12,0,1569,19,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-16,7.13,4.54,11.99,,5.19,11.02,10.05,22.36,6.48,5.19,30.14,6.16,4.86,-10.188889,-18.072222,2.794444,0.435429,102.446667,-13.255556,78.504711
US_IA_19191,2021-01-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,22,1,1591,20,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-13,9.85,6.89,8.87,,7.55,10.51,7.22,21.01,7.55,,26.27,,5.58,0.572222,-2.938889,2.777778,0.0,115.993333,-4.75,67.810757
US_IA_19191,2021-01-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,6,0,1597,20,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-23,,-14,7.71,11.4,6.37,4.69,6.04,6.71,8.72,19.11,8.05,4.69,26.82,6.04,,-11.072222,-16.405556,-0.983333,0.0,115.993333,-16.422222,64.986521
US_IA_19191,2021-01-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,11,0,1608,20,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-23,,-7,5.2,9.29,8.18,5.57,7.06,,5.57,22.3,,,35.3,8.55,7.8,-13.688889,-18.472222,-7.483333,0.0,92.286667,-17.872222,70.86058
US_IA_19191,2021-01-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1608,20,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-9,9.38,8.29,6.13,,7.93,11.9,6.13,20.56,6.85,6.49,33.54,8.29,7.21,-5.877778,-10.038889,-3.388889,2.159,92.286667,-8.0,85.123675
US_IA_19191,2021-01-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,2,0,1610,20,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-12,7.77,6.15,7.77,,,7.45,8.74,18.78,5.18,,33.35,5.18,5.83,-10.372222,-14.716667,-5.322222,0.508,149.86,-13.366667,78.76567
US_IA_19191,2021-01-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,4,0,1614,20,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-18,10.96,11.28,9.02,5.48,6.44,8.05,6.77,24.49,,5.48,37.38,10.63,,-7.4,-10.5,-5.711111,0.635,149.86,-11.75,71.410244
US_IA_19191,2021-01-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,16,0,1630,20,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-15,,7.55,12.14,4.92,4.59,10.83,7.55,16.08,,5.58,34.12,6.89,,-10.888889,-15.522222,-6.555556,0.0508,220.133333,-14.572222,74.396442
