location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17075,2022-05-04,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,0,7242,118,3,13919,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,14,-16,-2,5.61,12.39,6.2,,9.73,8.26,9.44,23.6,,7.67,35.4,5.31,,9.461111,6.55,15.344444,5.5626,7.049383,85.186718
US_IL_17075,2022-05-05,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,7247,118,0,13919,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,2,-14,0,7.77,12.08,6.91,,8.92,9.21,8.92,20.71,,6.62,29.92,8.05,4.03,11.444444,8.654321,14.098765,1.27,9.479167,88.192313
US_IL_17075,2022-05-06,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,6,0,7253,118,-6,13913,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,8,-15,0,4.54,9.37,11.19,5.44,7.56,10.58,10.58,22.98,5.74,5.44,38.09,,4.54,11.683333,10.794444,12.777778,11.538857,11.17284,97.092746
US_IL_17075,2022-05-07,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,7253,118,6,13919,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,21,-12,,,14.08,,,7.82,7.82,7.04,19.55,6.65,,34.8,6.26,6.65,13.080247,7.475309,19.858025,1.735667,6.118056,62.896383
US_IL_17075,2022-05-08,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,7253,118,2,13921,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,23,-21,,9.89,8.79,,5.49,6.59,9.89,,23.07,,7.69,36.25,5.86,6.22,13.635802,6.376543,20.82716,0.0,5.118056,56.645916
US_IL_17075,2022-05-09,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,7,0,7260,118,1,13922,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,10,-12,-2,,14.96,9.77,7.63,11.29,8.85,8.55,18.01,,,37.24,9.16,5.8,18.283951,11.691358,27.425926,0.0,11.069444,62.942289
US_IL_17075,2022-05-10,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,16,0,7276,118,1,13923,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,9,-16,-1,7.83,12.53,7.21,,6.89,8.15,9.09,21.93,,9.71,29.14,10.97,,24.179012,19.333333,31.604938,0.0,18.465278,70.023341
US_IL_17075,2022-05-11,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,7279,118,6,13929,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,-1,-12,-2,6.15,12.31,4.62,5.85,14.15,7.69,9.54,20.31,4.62,7.69,33.85,8.0,8.92,26.993827,20.993827,33.833333,0.0,21.381944,70.868802
US_IL_17075,2022-05-12,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,6,0,7285,118,12,13941,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,8,-20,-3,6.65,20.58,6.01,6.96,6.96,9.81,6.33,20.89,4.43,15.51,26.91,14.24,11.08,27.425926,21.407407,32.839506,0.0,17.777778,55.271336
US_IL_17075,2022-05-13,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,9,0,7294,118,-6,13935,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,29,-18,-2,4.92,13.79,10.18,5.58,8.54,11.16,8.86,20.68,,7.55,35.78,6.89,9.19,24.567901,15.487654,32.450617,0.0,11.125,42.712859
US_IL_17075,2022-05-14,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,5,13940,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,37,-10,,7.31,17.91,,,10.24,8.77,,19.01,6.21,11.7,31.08,13.16,8.41,24.0,16.944444,30.759259,0.0,13.958333,53.862219
US_IL_17075,2022-05-15,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,6,13946,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,36,-16,,6.92,18.34,,6.57,7.96,7.27,7.27,22.84,5.19,12.11,40.14,12.8,8.3,21.487654,15.037037,29.851852,2.6924,13.104167,59.432619
US_IL_17075,2022-05-16,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13946,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,19,-15,-2,4.92,14.46,6.77,4.92,8.3,5.54,7.07,21.53,,8.3,31.37,7.69,5.23,17.401235,10.154321,26.216049,5.81025,9.666667,60.466028
US_IL_17075,2022-05-17,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,3,13949,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,10,-19,-1,4.95,14.24,7.12,,7.12,12.69,5.57,20.74,4.33,7.12,34.35,9.6,4.33,18.425926,10.148148,26.17284,0.0,6.291667,45.849073
US_IL_17075,2022-05-18,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,6,13955,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,9,-18,0,6.04,14.2,8.46,4.53,9.97,7.55,8.16,23.86,5.44,7.85,31.72,6.64,8.46,17.185185,13.376543,23.185185,1.7145,11.409722,69.813813
US_IL_17075,2022-05-19,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,4,13959,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,4,-18,-2,5.04,16.71,6.94,7.57,6.62,8.2,5.36,20.18,4.73,9.46,33.73,11.35,6.62,19.864198,11.82716,30.117284,2.63525,15.090278,74.158639
US_IL_17075,2022-05-20,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,-58,13901,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,12,-19,-1,6.29,16.04,7.86,4.4,9.12,7.55,6.6,22.33,6.29,10.69,33.33,10.69,5.03,23.623457,17.191358,30.87037,0.47625,17.798611,69.540816
US_IL_17075,2022-05-21,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,2,13903,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,15,-18,,8.87,13.13,10.65,9.23,7.45,6.39,7.81,19.17,4.97,7.45,34.79,7.81,8.87,18.648148,14.12963,28.475309,5.61975,15.138889,80.598983
US_IL_17075,2022-05-22,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,5,13908,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-28,,5.78,14.09,8.67,,6.14,8.67,,21.31,5.78,10.48,32.51,8.31,5.06,14.154321,10.598765,17.635802,11.52525,8.256944,67.637999
US_IL_17075,2022-05-23,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,1,13909,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,17,-21,-2,,12.1,5.89,6.51,8.69,5.89,8.69,25.75,6.83,8.07,37.54,5.27,4.96,13.240741,7.469136,19.098765,0.0,4.625,55.784456
US_IL_17075,2022-05-24,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13909,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,14,-19,0,5.52,11.04,6.17,4.55,7.47,9.74,6.5,23.06,6.5,5.85,32.8,10.72,6.82,15.844444,10.055556,23.25,0.0,6.067901,52.535734
US_IL_17075,2022-05-25,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13909,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-19,0,7.78,9.96,7.78,,6.54,8.1,4.98,17.44,,10.59,38.92,10.28,5.29,20.072222,14.822222,28.511111,0.290286,14.228395,69.726266
US_IL_17075,2022-05-26,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,15,13924,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,19,-22,0,,13.65,,,8.89,8.57,4.76,22.54,7.62,8.57,34.28,8.57,5.08,21.394444,18.344444,25.211111,2.921,18.351852,82.532374
US_IL_17075,2022-05-27,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13924,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,34,-26,2,7.44,10.35,,,5.5,8.41,5.5,19.73,4.53,9.7,36.88,6.15,6.79,15.983333,12.988889,20.722222,11.39825,14.685185,91.962524
US_IL_17075,2022-05-28,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13924,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,41,-23,,6.0,12.79,,,,,,20.79,,11.59,36.38,7.59,,15.677778,8.783333,23.227778,3.0988,11.549383,76.614778
US_IL_17075,2022-05-29,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13924,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,6,-21,,,17.45,,6.98,,5.82,,18.61,8.14,10.08,39.94,10.47,5.82,21.333333,14.894444,29.227778,0.0,14.888889,66.560259
US_IL_17075,2022-05-30,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13924,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,30,-73,12,5.33,12.45,,6.76,8.53,7.47,,23.47,6.04,12.45,33.42,12.45,6.4,25.022222,18.705556,31.405556,0.0,15.524691,55.376704
US_IL_17075,2022-05-31,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,2,13926,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,23,-28,0,6.31,14.27,6.64,4.65,9.96,7.3,8.63,20.25,,17.92,36.51,11.95,8.63,26.633333,21.372222,31.366667,0.0,17.462963,56.990581
US_IL_17075,2022-06-01,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,8,13934,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-26,1,9.0,15.67,9.67,,9.0,10.0,8.34,20.34,,10.67,42.01,13.34,11.0,23.388889,20.061111,29.688889,1.227667,18.154321,72.375287
US_IL_17075,2022-06-02,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,5,13939,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,11,-28,0,5.66,9.55,7.78,,8.14,12.74,7.78,16.98,6.01,14.86,35.38,10.26,8.85,20.238889,15.022222,25.594444,0.127,11.716049,58.343008
US_IL_17075,2022-06-03,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,-13,13926,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,10,-29,-1,9.34,14.72,6.1,,9.7,6.82,,19.03,,10.05,31.96,12.21,5.39,20.233333,11.222222,28.344444,0.0762,6.283951,40.321031
US_IL_17075,2022-06-04,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,4,13930,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,23,-16,,7.77,9.33,6.22,,6.22,9.72,7.0,16.71,5.83,11.27,34.2,9.72,7.0,19.9,9.955556,27.738889,0.0,4.722222,37.814838
US_IL_17075,2022-06-05,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,4,13934,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,28,-27,,5.4,16.93,6.48,,6.12,5.4,6.84,22.33,,12.61,32.41,14.77,5.04,21.755556,14.783333,29.155556,0.0,8.5,42.916097
US_IL_17075,2022-06-06,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,4,13938,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,28,-27,1,6.45,15.95,7.13,6.45,6.45,9.5,7.13,26.13,7.13,7.8,33.93,7.8,6.11,22.188889,16.75,27.766667,3.683,14.04321,60.23851
US_IL_17075,2022-06-07,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13938,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,12,-26,1,7.25,12.09,,7.95,8.29,11.05,6.22,22.11,4.84,11.05,36.62,10.71,5.18,19.916667,16.188889,24.433333,3.65125,16.160494,79.972442
US_IL_17075,2022-06-08,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,5,13943,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,6,-30,1,,11.95,6.88,6.16,6.88,10.5,9.05,21.37,5.79,5.79,38.39,7.24,5.79,17.866667,13.822222,23.327778,3.084286,12.901235,73.474277
US_IL_17075,2022-06-09,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,2,13945,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,18,-27,0,5.55,15.95,7.63,,8.32,9.71,7.97,16.3,5.89,9.36,36.41,9.36,,18.038889,10.633333,26.316667,1.0922,11.919753,67.897856
US_IL_17075,2022-06-10,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,-8,13937,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,18,-31,2,7.56,9.28,7.56,,,10.99,7.21,26.11,5.84,6.53,35.04,9.96,5.84,18.938889,13.138889,25.405556,0.3175,11.12963,60.814289
US_IL_17075,2022-06-11,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,3,13940,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,12,-17,,,16.67,6.06,,5.68,9.09,,18.95,,14.4,36.0,12.5,6.44,18.355556,12.955556,26.005556,1.778,15.475309,83.884069
US_IL_17075,2022-06-12,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,3,13943,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,28,-26,,8.27,12.58,7.19,5.03,9.7,7.91,6.11,20.49,6.11,12.94,34.86,9.7,8.63,21.905556,17.377778,27.844444,4.47675,19.703704,88.411131
US_IL_17075,2022-06-13,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,1,13944,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,23,-27,1,8.43,20.24,10.79,6.41,,9.11,9.44,21.25,,6.75,37.44,6.07,13.83,24.833333,17.85,33.644444,6.646333,21.0,80.694978
US_IL_17075,2022-06-14,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,6,13950,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,20,-27,3,5.18,11.05,5.87,,9.32,13.12,8.29,18.3,7.6,7.6,35.92,9.32,4.83,30.016667,23.155556,36.211111,0.2794,23.796296,69.750291
US_IL_17075,2022-06-15,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,9,13959,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,8,-30,1,,11.19,5.09,5.43,,7.46,9.16,19.33,6.44,8.48,35.95,9.84,,30.2,23.761111,35.655556,0.0,21.197531,58.622924
US_IL_17075,2022-06-16,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,4,13963,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,12,-27,0,9.89,16.38,7.51,5.12,6.82,7.85,8.87,16.38,5.8,11.26,33.44,8.87,6.14,29.944444,24.038889,35.633333,2.314222,19.907407,55.233559
US_IL_17075,2022-06-17,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13963,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-33,0,8.41,13.67,5.61,,5.96,10.51,5.96,20.32,6.31,7.36,26.28,9.46,,26.388889,20.083333,33.7,0.0,16.197531,54.032519
US_IL_17075,2022-06-18,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13963,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,21,-16,,,12.27,7.91,,8.31,9.5,,15.83,5.93,7.91,37.19,9.89,,21.894444,15.366667,29.094444,0.0,9.635802,46.122085
US_IL_17075,2022-06-19,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13963,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,23,-26,,,15.68,7.8,5.79,7.47,,,13.46,6.58,8.92,37.39,10.05,,19.527778,9.716667,29.272222,0.0,7.154321,45.096868
US_IL_17075,2022-06-20,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13963,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,27,-33,2,8.03,12.88,6.64,10.38,13.26,9.44,6.27,19.18,7.26,12.29,42.54,12.51,7.17,23.927778,13.811111,33.605556,0.0,11.888889,46.664871
US_IL_17075,2022-06-21,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13963,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-30,1,6.58,13.62,8.33,7.79,8.13,10.15,5.46,23.53,6.6,11.55,41.26,10.52,,27.1,17.172222,35.95,0.0,16.209877,51.112575
US_IL_17075,2022-06-22,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13963,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,19,-29,0,5.76,17.1,8.74,7.62,7.5,8.18,8.75,24.33,7.0,11.45,34.08,10.63,5.43,28.1,22.75,33.866667,0.0,17.512346,52.602908
US_IL_17075,2022-06-23,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,-3,13960,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,6,-28,-1,9.71,12.11,,,7.94,10.46,,22.23,,12.92,36.23,9.47,6.32,24.427778,15.916667,31.183333,0.0,13.37037,50.0363
US_IL_17075,2022-06-24,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13960,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,25,-31,0,9.27,14.14,5.76,5.3,6.04,,8.02,21.8,,7.77,36.95,8.18,5.77,24.027778,14.133333,31.916667,0.0,11.753086,46.467767
US_IL_17075,2022-06-25,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13960,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,26,-21,,,10.4,,7.38,7.06,6.83,9.02,15.36,,11.05,37.13,8.22,5.75,22.255556,17.305556,29.933333,6.25475,15.932099,67.842906
US_IL_17075,2022-06-26,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13960,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,25,-23,,8.02,14.18,5.81,5.63,,11.44,6.87,14.51,6.34,12.82,31.52,10.02,,23.877778,20.305556,27.194444,11.647714,18.91358,73.764229
US_IL_17075,2022-06-27,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13960,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,25,-26,1,,15.27,,,,12.65,8.26,21.82,,13.02,37.4,7.54,7.91,19.794444,12.127778,26.0,0.0,10.388889,54.481225
US_IL_17075,2022-06-28,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,,,,,0,13960,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,20,-31,0,6.69,10.92,10.5,6.03,8.09,6.64,10.4,21.31,,12.16,44.65,13.61,6.13,20.35,12.305556,28.205556,0.0,10.746914,53.968528
