location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KY_21013,2022-01-06,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,39,0,6368,121,0,11453,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-43,,,-10,5.54,10.72,10.72,6.92,14.53,13.49,7.61,30.79,5.54,5.54,33.21,,,0.955556,-3.433333,7.683333,0.907143,-2.316667,79.282128
US_KY_21013,2022-01-07,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,36,0,6404,121,20,11473,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-56,-44,,-46,6.85,15.87,8.29,,22.0,10.82,9.38,26.68,7.21,9.02,45.44,6.13,6.85,-6.583333,-9.394444,-2.65,2.794,-10.005556,76.802462
US_KY_21013,2022-01-08,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,6404,121,13,11486,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-21,,,-14,9.12,12.04,8.03,8.03,17.15,6.93,,29.55,8.03,10.58,34.66,7.3,,-4.4,-10.177778,7.322222,0.0,-9.261111,68.980335
US_KY_21013,2022-01-09,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,6404,121,5,11491,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-20,,,-6,5.56,12.52,9.04,,23.64,5.91,10.78,26.07,5.56,9.39,37.2,4.87,8.34,5.594444,0.805556,9.038889,2.830286,1.861111,77.704062
US_KY_21013,2022-01-10,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,38,0,6442,121,0,11491,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-11,1,,-8,6.94,12.89,10.25,6.28,17.85,11.9,12.23,29.42,5.62,4.63,51.23,5.62,7.27,0.516667,-5.177778,6.033333,6.7056,-7.911111,53.874818
US_KY_21013,2022-01-11,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,34,0,6476,121,2,11493,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-5,7,,-3,8.43,16.53,10.12,7.08,15.85,12.14,12.48,43.51,6.75,8.43,46.21,4.72,8.1,-1.266667,-7.005556,4.822222,0.0,-9.794444,52.476401
US_KY_21013,2022-01-12,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,58,0,6534,121,4,11497,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-7,16,,-2,7.58,17.8,7.91,5.27,22.09,16.48,10.88,33.29,5.27,7.25,35.27,8.9,4.94,0.955556,-5.566667,10.561111,0.0,-6.788889,56.935685
US_KY_21013,2022-01-13,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,63,0,6597,121,9,11506,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-16,,,7,6.95,13.56,8.27,5.29,20.18,14.22,12.24,36.05,6.62,9.26,41.02,8.27,6.95,3.877778,-1.827778,10.911111,0.0,-2.022222,65.996148
US_KY_21013,2022-01-14,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,54,0,6651,121,9,11515,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-12,2,,-7,8.13,16.94,7.45,5.42,18.63,12.2,9.15,34.21,8.13,10.5,42.0,9.82,,4.777778,0.416667,9.272222,0.0,-0.205556,70.389163
US_KY_21013,2022-01-15,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,6651,121,0,11515,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-11,,,0,,15.96,7.09,,22.7,11.71,10.99,30.15,11.35,5.32,41.85,8.16,,1.744444,-1.722222,5.35,0.0,-1.366667,80.012208
US_KY_21013,2022-01-16,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,6651,121,11,11526,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-55,,,-24,11.63,11.97,9.24,,16.08,11.29,6.5,29.76,6.5,5.82,34.21,6.84,6.5,1.544444,-0.138889,3.838889,0.834571,-0.516667,86.27863
US_KY_21013,2022-01-17,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,6651,121,0,11526,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-57,-46,,-52,,19.63,8.95,5.51,16.53,12.74,7.92,29.62,8.95,7.58,45.12,6.54,7.23,-1.627778,-3.377778,0.75,7.474857,-2.916667,91.0464
US_KY_21013,2022-01-18,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,156,0,6807,121,14,11540,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-11,3,,-16,9.63,14.62,11.29,,28.9,9.96,11.96,36.87,9.3,13.95,48.83,5.32,7.64,-0.416667,-3.822222,4.633333,0.0635,-2.988889,82.950665
US_KY_21013,2022-01-19,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,51,0,6858,121,16,11556,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-10,16,,-11,8.37,17.07,12.38,5.02,17.07,8.03,14.72,30.45,6.02,5.69,45.84,6.69,5.35,2.261111,-1.522222,5.211111,0.381,0.161111,86.35429
US_KY_21013,2022-01-20,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,104,0,6962,121,1,11557,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-25,,,-10,5.05,14.13,9.08,,22.54,6.39,11.78,30.28,11.44,5.05,44.41,4.71,5.05,0.691358,-4.253086,5.660494,6.277429,-0.512346,91.762374
US_KY_21013,2022-01-21,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,125,0,7087,121,10,11567,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-29,-21,,-11,5.45,8.85,6.81,9.53,18.04,11.57,13.96,25.53,8.17,10.21,44.25,7.49,5.11,-4.783951,-5.895062,-2.5,1.342571,-8.222222,76.960572
US_KY_21013,2022-01-22,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,7087,121,1,11568,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-19,,,-2,6.2,9.65,9.3,5.51,20.33,10.34,6.55,29.63,5.51,5.51,40.66,6.2,,-4.432099,-9.061728,2.37037,0.0,-8.709877,72.204314
US_KY_21013,2022-01-23,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,7087,121,6,11574,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-13,,,-5,7.39,8.1,7.75,7.04,22.18,9.15,12.32,28.17,4.93,8.8,42.6,5.28,7.39,-1.234568,-7.148148,6.975309,0.0,-6.253086,68.903227
US_KY_21013,2022-01-24,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,241,0,7328,121,6,11580,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-14,-8,,-6,10.14,13.62,9.82,5.07,19.33,9.82,8.87,32.32,8.56,10.77,39.93,6.02,,2.138889,-4.472222,9.972222,0.0,-3.544444,66.315232
US_KY_21013,2022-01-25,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,69,1,7397,122,3,11583,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-13,-2,,-7,,11.51,14.31,5.6,13.38,10.58,7.47,25.82,9.96,7.78,43.86,4.36,6.22,3.327778,-1.072222,7.905556,0.0,-0.388889,76.961139
US_KY_21013,2022-01-26,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,47,0,7444,122,12,11595,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-7,-5,,-10,9.32,13.98,8.7,5.9,17.4,12.43,12.12,28.59,8.39,11.81,44.43,7.15,,-2.855556,-6.977778,2.772222,0.0,-9.844444,58.73076
US_KY_21013,2022-01-27,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,104,1,7548,123,6,11601,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-14,,,0,6.19,14.54,9.28,4.95,11.45,13.3,8.66,28.16,6.5,8.66,40.23,6.5,6.19,-3.288889,-9.961111,8.338889,0.0,-10.305556,58.534995
US_KY_21013,2022-01-28,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,96,0,7644,123,8,11609,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-25,-11,,-9,8.21,13.38,6.08,7.91,17.34,8.21,8.52,23.42,8.52,8.21,41.37,7.6,,0.683333,-1.905556,4.138889,0.0,-4.022222,71.000017
US_KY_21013,2022-01-29,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,7644,123,10,11619,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-38,,,-16,5.23,11.5,8.02,5.92,16.73,8.37,9.06,26.49,,6.62,35.55,4.88,8.37,-5.322222,-10.9,-0.711111,0.296333,-11.1,64.304218
US_KY_21013,2022-01-30,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,7644,123,9,11628,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-12,,,-3,6.17,15.77,9.6,10.28,18.85,15.08,6.51,30.51,6.51,6.17,43.87,8.23,7.54,-2.511111,-9.255556,8.605556,0.0,-10.755556,53.48901
US_KY_21013,2022-01-31,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,187,0,7831,123,0,11628,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-6,-6,,-3,7.2,16.8,8.7,4.8,8.1,11.4,6.3,29.11,6.6,7.5,33.91,9.6,6.0,0.666667,-5.822222,9.205556,0.0,-5.327778,64.446293
US_KY_21013,2022-02-01,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,66,0,7897,123,5,11633,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,10,11,,-3,5.63,7.19,8.13,7.5,19.07,11.88,8.75,24.38,5.31,7.81,45.63,6.25,10.0,3.172222,-4.877778,15.472222,0.0,-4.794444,56.091922
US_KY_21013,2022-02-02,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,61,0,7958,123,6,11639,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,6,15,,-3,7.12,15.42,11.27,4.74,13.94,13.64,8.9,25.5,,8.6,44.48,6.52,4.74,6.35,0.611111,12.672222,0.145143,-0.977778,59.901494
US_KY_21013,2022-02-03,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,69,0,8027,123,0,11639,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,,,2,8.08,11.49,12.11,8.08,12.42,12.73,6.83,22.98,9.63,5.59,46.59,6.83,9.63,9.033333,4.794444,12.361111,6.168571,8.627778,97.314682
US_KY_21013,2022-02-04,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,36,0,8063,123,6,11645,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-24,-24,,-18,5.12,9.93,8.97,5.12,10.57,10.25,7.37,25.63,4.8,10.25,39.72,6.73,,2.395062,-1.753086,8.938272,14.623143,1.549383,94.228316
US_KY_21013,2022-02-05,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8063,123,9,11654,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-3,,,5,6.02,14.53,8.15,,10.63,10.63,7.08,23.03,6.73,6.38,39.68,8.5,7.44,-2.635802,-6.024691,2.067901,0.22225,-7.518519,69.883579
US_KY_21013,2022-02-06,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8063,123,4,11658,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,,,-8,10.07,13.31,9.35,5.04,12.23,15.11,7.19,24.82,,9.71,41.36,8.27,6.83,-1.080247,-7.277778,8.888889,0.0,-6.135802,69.104083
US_KY_21013,2022-02-07,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,68,0,8131,123,5,11663,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-1,0,,0,9.36,11.54,9.36,5.92,13.41,9.36,13.1,32.12,9.04,5.3,36.49,8.42,7.17,2.377778,-4.177778,10.505556,0.0,-4.294444,62.552881
US_KY_21013,2022-02-08,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,35,0,8166,123,2,11665,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,2,3,,-1,6.94,13.25,10.73,10.1,11.36,10.73,11.99,26.18,4.42,4.73,43.22,9.46,5.99,2.105556,-5.222222,10.494444,0.0,-5.15,58.880508
US_KY_21013,2022-02-09,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,41,0,8207,123,2,11667,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-1,17,,-5,8.49,11.01,5.97,,12.58,10.69,14.15,25.79,7.23,5.03,44.65,7.55,7.23,4.1,-3.172222,14.072222,0.0,-3.405556,59.063935
US_KY_21013,2022-02-10,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,34,1,8241,124,7,11674,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-6,,,6,7.58,12.63,11.36,5.05,14.21,10.1,9.15,26.52,6.95,6.95,40.09,6.95,6.0,7.005556,-1.544444,14.133333,0.0,-3.444444,47.516068
US_KY_21013,2022-02-11,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,78,0,8319,124,13,11687,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-7,-5,,-4,6.82,11.04,12.66,7.14,9.74,10.39,11.04,25.0,6.82,11.36,40.26,6.49,6.49,7.361111,-1.855556,19.211111,0.0,-3.088889,47.887023
US_KY_21013,2022-02-12,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8319,124,7,11694,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-2,,,5,,12.02,8.48,,9.54,5.66,12.02,22.27,6.01,8.48,34.99,7.42,6.36,10.022222,2.461111,16.872222,0.0,-0.005556,49.854392
US_KY_21013,2022-02-13,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8319,124,6,11700,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,,,4,4.99,7.13,8.2,6.77,10.69,7.48,7.13,25.65,8.91,7.84,33.14,7.13,7.48,0.1,-3.355556,4.938889,0.0,-6.944444,59.319073
US_KY_21013,2022-02-14,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,193,2,8512,126,2,11702,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,3,3,,-4,8.02,10.18,8.02,6.48,11.41,7.1,10.18,22.83,7.4,7.1,38.26,4.94,4.32,0.127778,-5.061111,6.172222,0.0,-9.605556,48.214914
US_KY_21013,2022-02-15,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,23,0,8535,126,0,11702,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,7,,-3,7.5,16.57,7.82,5.63,9.69,6.57,8.44,29.08,6.25,10.01,39.08,9.38,5.94,2.066667,-6.111111,16.144444,0.0,-6.55,53.085759
US_KY_21013,2022-02-16,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,34,1,8569,127,3,11705,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-4,8,,-3,7.84,11.93,12.24,4.71,9.1,10.36,9.41,24.48,7.84,10.04,37.03,6.28,7.53,9.283333,2.055556,17.894444,0.0,-0.955556,49.645417
US_KY_21013,2022-02-17,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,40,0,8609,127,15,11720,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-11,,,5,5.93,12.45,8.0,5.63,10.07,14.22,8.59,31.11,5.33,8.89,42.37,4.74,5.63,15.209877,11.450617,19.339506,0.072571,8.777778,65.494154
US_KY_21013,2022-02-18,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,33,1,8642,128,4,11724,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-13,-12,,-5,6.14,8.59,7.67,,14.12,12.58,7.98,26.09,,9.21,39.9,5.83,4.6,4.901235,-1.179012,18.04321,12.845143,2.0,81.678417
US_KY_21013,2022-02-19,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8642,128,20,11744,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,6,,,4,7.96,7.6,9.41,,9.41,10.13,13.39,23.88,6.51,11.58,36.18,11.58,7.96,-0.660494,-6.302469,7.876543,0.0,-7.0,62.41429
US_KY_21013,2022-02-20,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8642,128,0,11744,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,5,,,-3,4.97,18.12,7.46,6.04,14.92,8.53,7.11,25.93,6.39,8.88,41.21,7.46,6.04,1.753086,-6.858025,14.475309,0.0,-8.67284,46.12674
US_KY_21013,2022-02-21,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,43,0,8685,128,0,11744,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,1,1,,-16,8.41,14.72,9.81,9.11,12.26,10.86,13.67,29.08,9.11,10.86,55.02,5.96,7.01,7.925926,-1.580247,17.740741,0.0,-2.67284,47.823041
US_KY_21013,2022-02-22,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,8694,128,1,11745,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,5,4,,-5,6.38,10.02,10.63,,12.14,14.57,13.36,25.2,5.46,,43.72,8.2,6.68,13.450617,10.783951,19.074074,6.821714,10.697531,83.467528
US_KY_21013,2022-02-23,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,18,0,8712,128,0,11745,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,10,,0,6.7,8.22,9.74,6.09,10.96,8.52,8.22,26.17,10.35,7.61,42.3,7.0,5.17,11.487654,5.660494,15.555556,19.340286,10.709877,95.110189
US_KY_21013,2022-02-24,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8712,128,9,11754,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,,,7,6.16,12.03,9.39,6.45,10.85,14.67,10.27,31.09,5.28,9.09,43.41,5.87,6.75,6.111111,3.561728,12.228395,4.934857,5.604938,96.649384
US_KY_21013,2022-02-25,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,27,1,8739,129,4,11758,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-4,-16,,-11,6.86,16.11,6.51,,12.0,6.86,5.48,31.19,7.54,10.97,44.56,8.91,5.83,8.512346,1.820988,16.290123,14.514286,6.364198,86.563079
US_KY_21013,2022-02-26,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8739,129,0,11758,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,3,,,7,7.35,11.9,4.9,,6.65,13.65,12.26,26.61,7.7,7.7,36.06,6.3,6.65,1.697531,0.024691,4.487654,0.056444,-1.895062,77.090774
US_KY_21013,2022-02-27,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,8739,129,0,11758,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,9,,,5,12.36,14.83,7.06,5.3,8.12,8.12,8.47,17.3,6.36,6.0,35.31,,8.12,4.41358,1.259259,11.006173,1.735667,-0.765432,69.516946
US_KY_21013,2022-02-28,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,15,0,8754,129,5,11763,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,2,5,,4,6.12,13.77,11.02,,11.63,12.85,15.61,20.2,5.51,4.9,33.36,4.9,6.12,3.944444,-3.763889,14.159722,0.1905,-4.618056,53.832617
US_KY_21013,2022-03-01,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,8,1,8762,130,2,11765,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,24,14,,0,6.39,12.17,9.13,6.08,8.52,17.64,11.56,23.12,,13.08,43.5,7.0,5.48,6.194444,-2.854167,18.111111,0.0,-2.895833,52.348049
