location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54009,2022-04-02,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,106,4,10968,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,,1,,7.84,10.45,7.18,,,13.39,9.47,,7.84,21.88,4.57,7.51,33.96,,6.53,4.072222,-0.988889,10.65,0.4826,,-4.461111,53.998646
US_WV_54009,2022-04-03,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,106,5,10973,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,14,,-4,,,9.9,9.9,5.57,,13.0,9.29,,10.21,21.05,5.57,5.57,38.69,8.67,9.6,5.127778,-0.316667,10.4,0.73025,,-0.594444,66.747634
US_WV_54009,2022-04-04,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,106,1,10974,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,7,16,-13,3,,9.75,10.87,3.9,5.57,11.43,11.98,5.29,9.75,22.29,5.85,7.52,35.95,6.69,5.85,3.55,-1.911111,8.866667,0.451556,,-1.005556,72.298829
US_WV_54009,2022-04-05,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,-2,5008,104,6,10980,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,0,5,-9,4,6.7,8.74,9.03,,5.54,12.24,11.07,8.16,11.07,26.51,5.54,7.28,41.95,4.08,6.7,8.155556,-0.933333,15.416667,0.338667,,2.85,69.53665
US_WV_54009,2022-04-06,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,104,1,10981,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,6,6,-10,3,4.74,10.87,8.08,7.25,6.41,11.15,13.38,4.74,9.48,22.86,7.25,7.81,43.21,,8.36,11.472222,6.266667,15.422222,15.14475,,8.938889,84.49823
US_WV_54009,2022-04-07,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,104,4,10985,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,14,-7,3,5.0,12.77,8.33,4.44,4.44,9.16,10.55,,9.44,25.54,4.44,5.83,31.09,6.11,4.72,10.477778,7.372222,14.722222,12.85875,,7.288889,80.725047
US_WV_54009,2022-04-08,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,104,4,10989,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,3,14,-7,5,4.21,8.42,9.26,,7.02,7.58,10.95,,8.98,20.49,6.74,3.93,39.02,5.33,,5.6,1.494444,12.661111,0.889,,1.755556,76.490528
US_WV_54009,2022-04-09,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,104,5,10994,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,3,,-7,,4.59,11.46,6.88,,6.88,11.79,8.84,,8.19,18.34,7.21,5.24,36.69,5.9,4.91,4.427778,1.433333,8.861111,2.12725,,1.333333,80.466261
US_WV_54009,2022-04-10,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5008,104,0,10994,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,18,,3,,,12.95,,4.86,8.1,10.69,6.15,,5.5,21.37,5.18,4.86,44.04,,6.15,4.938889,1.605556,11.638889,2.159,,-1.838889,61.715941
US_WV_54009,2022-04-11,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,3,0,5011,104,1,10995,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,0,11,-11,4,5.8,4.42,5.8,4.97,3.87,11.04,12.42,4.69,7.45,21.81,4.14,6.35,41.41,6.9,7.73,8.822222,1.422222,15.961111,0.0,,2.388889,64.494239
US_WV_54009,2022-04-12,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5011,104,4,10999,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,10,14,-12,3,4.9,13.55,6.34,,4.61,11.82,12.98,,7.79,26.24,5.48,5.77,34.61,6.06,6.63,13.744444,5.361111,19.716667,10.00125,,9.594444,76.15715
US_WV_54009,2022-04-13,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5011,104,1,11000,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,16,17,-14,2,6.21,11.82,5.02,4.73,10.05,11.53,11.82,4.14,10.05,23.35,7.39,8.57,35.47,6.21,7.98,18.927778,9.827778,26.65,1.693333,,10.594444,58.586632
US_WV_54009,2022-04-14,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5011,104,4,11004,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,16,20,-18,4,7.94,10.08,9.47,5.19,7.02,14.35,11.91,,8.55,26.26,6.72,5.5,38.48,4.89,5.19,16.105556,8.772222,25.538889,0.4445,,6.511111,53.044634
US_WV_54009,2022-04-15,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,5012,104,2,11006,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,15,-28,,,12.11,5.57,5.57,9.82,12.77,10.48,4.91,,18.66,,7.53,39.29,8.19,5.89,13.1,5.666667,21.022222,0.6858,,-5.455556,27.223589
US_WV_54009,2022-04-16,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5012,104,8,11014,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,,-7,,7.01,10.01,5.67,,,10.01,5.34,,6.01,19.7,,7.01,36.05,8.01,6.68,12.605556,6.122222,20.316667,3.175,,3.538889,54.455567
US_WV_54009,2022-04-17,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5012,104,0,11014,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-37,,-15,,8.19,10.57,6.48,,,11.94,9.55,,6.48,19.78,,9.21,31.38,5.12,5.12,4.483333,0.188889,13.638889,1.6764,,-3.427778,56.587904
US_WV_54009,2022-04-18,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,5014,104,0,11014,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-3,6,-14,7,5.58,15.9,6.7,7.25,6.42,15.34,11.72,7.53,6.42,21.48,7.25,,42.12,6.97,7.25,3.461111,0.388889,7.627778,0.09525,,-3.322222,61.454559
US_WV_54009,2022-04-19,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5014,104,5,11019,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,0,5,-12,4,3.86,9.65,10.75,5.24,5.51,17.09,11.3,,9.1,34.45,6.06,5.51,44.1,8.54,7.44,2.561728,0.660494,5.419753,15.421429,,-0.598765,79.761079
US_WV_54009,2022-04-20,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,5016,104,1,11020,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,6,12,-7,3,8.52,12.49,8.8,5.68,8.8,10.22,11.36,,9.94,24.42,,7.95,39.75,5.39,,5.006173,-1.864198,14.092593,1.04775,,-2.425926,58.848655
US_WV_54009,2022-04-21,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,6,0,5022,104,3,11023,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,8,-11,4,6.45,10.09,12.05,5.05,,14.02,9.25,4.49,8.97,22.43,3.92,6.45,35.04,5.61,5.61,12.228395,7.950617,16.166667,1.11125,,4.012346,57.405107
US_WV_54009,2022-04-22,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,5,0,5027,104,0,11023,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,10,6,-9,4,5.16,13.35,,5.16,5.76,13.35,11.22,,12.74,21.84,6.98,7.28,33.67,9.71,10.01,13.265432,5.882716,19.858025,2.38125,,5.660494,60.272814
US_WV_54009,2022-04-23,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5027,104,10,11033,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,7,,-9,,9.72,16.2,,,7.2,8.64,,,,19.8,,,34.56,9.0,7.56,18.95679,7.598765,28.709877,0.0,,4.697531,39.218969
US_WV_54009,2022-04-24,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5027,104,4,11037,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,20,,-1,,7.88,14.73,,,7.2,10.28,12.34,,6.17,22.96,6.51,10.62,34.27,12.34,6.17,22.41358,12.345679,29.259259,0.0,,10.17284,46.256562
US_WV_54009,2022-04-25,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,9,0,5036,104,0,11037,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,7,18,-11,3,7.38,17.03,9.65,,5.96,10.22,12.77,7.09,9.65,21.57,5.11,11.92,40.3,10.78,6.24,22.5,13.722222,29.234568,0.53975,,11.216049,49.306701
US_WV_54009,2022-04-26,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,5,0,5041,104,3,11040,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,10,-9,4,5.37,14.71,5.37,6.5,5.09,9.62,7.64,6.22,10.18,25.45,6.5,9.62,41.01,7.07,8.2,12.58642,9.012346,22.95679,6.0325,,8.135802,74.358686
US_WV_54009,2022-04-27,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,5043,104,1,11041,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,12,9,-10,4,,16.2,7.26,,4.19,7.54,14.53,,9.78,20.39,5.31,7.54,39.95,7.26,10.34,5.635802,2.87037,13.376543,0.818444,,-2.91358,54.371704
US_WV_54009,2022-04-28,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,5044,104,1,11042,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,13,16,-7,2,6.85,16.28,4.57,4.57,5.14,9.42,9.14,,8.0,20.84,4.85,9.42,36.26,10.85,8.85,3.95679,-1.814815,12.308642,0.0,,-5.166667,51.492064
US_WV_54009,2022-04-29,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,5045,104,2,11044,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,12,13,-9,2,5.67,17.01,7.46,11.04,5.67,9.25,13.13,,5.97,25.66,5.67,9.25,32.22,9.25,5.37,8.061728,-2.049383,17.685185,0.0,,-5.888889,37.001652
US_WV_54009,2022-04-30,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5045,104,2,11046,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,10,,-6,,6.58,14.19,10.04,5.88,,7.27,8.31,5.88,5.54,23.19,6.23,10.38,31.5,7.62,4.85,12.858025,1.32716,20.987654,0.0,,-4.475309,30.318904
US_WV_54009,2022-05-01,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5045,104,1,11047,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,14,,1,,8.76,13.95,,5.51,6.16,8.11,8.11,,5.84,21.73,4.54,7.46,35.35,10.05,4.86,16.388889,6.561728,22.481481,2.63525,,6.475309,52.241682
US_WV_54009,2022-05-02,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,5,0,5050,104,0,11047,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,11,14,-12,3,6.71,16.35,6.71,6.71,,9.93,7.01,,8.18,21.31,,9.63,29.2,9.93,,15.234568,10.222222,22.191358,7.27075,,8.240741,63.298118
US_WV_54009,2022-05-03,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,7,0,5057,104,2,11049,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,10,-10,5,6.07,15.46,6.9,4.42,4.69,11.32,9.66,,9.39,20.7,,5.52,31.47,4.69,5.25,15.271605,8.95679,23.37037,0.0,,8.771605,65.951363
US_WV_54009,2022-05-04,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,3,0,5060,104,1,11050,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,16,16,-10,2,5.7,12.25,7.98,3.99,4.56,7.12,7.41,,7.69,25.36,3.99,8.26,34.2,4.56,,15.12963,10.481481,20.604938,21.59,,12.925926,86.794085
US_WV_54009,2022-05-05,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,3,0,5063,104,0,11050,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,23,18,-10,1,4.68,12.28,8.48,8.48,,6.14,11.11,5.26,8.77,23.97,8.77,8.19,37.42,9.36,5.85,14.055556,10.450617,19.123457,4.5085,,8.808642,70.788721
US_WV_54009,2022-05-06,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,5065,104,8,11058,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,10,13,-10,,4.87,6.88,,12.03,5.73,6.3,10.6,,10.88,21.48,4.58,7.73,39.24,7.73,4.87,13.666667,10.660494,18.759259,7.366,,11.82716,88.825028
US_WV_54009,2022-05-07,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5065,104,6,11064,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,15,,-1,,,5.35,,7.35,5.68,11.03,9.36,,7.69,23.07,,5.68,36.1,,5.35,11.240741,9.58642,14.04321,31.27375,,8.308642,82.309138
US_WV_54009,2022-05-08,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5065,104,0,11064,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,31,,-7,,,8.19,,,,7.17,8.19,,7.51,21.84,4.78,7.51,38.23,7.85,6.49,11.067901,4.049383,19.030864,2.906889,,2.12963,54.300988
US_WV_54009,2022-05-09,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,3,0,5068,104,0,11064,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,11,14,-20,4,4.89,13.71,8.16,5.55,,9.14,10.77,,7.83,24.15,6.2,6.53,40.14,9.14,,14.644444,5.233333,22.85,0.0,,0.066667,38.054416
US_WV_54009,2022-05-10,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,5068,104,3,11067,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,13,-20,2,7.5,20.55,6.2,5.22,8.81,13.37,14.03,5.22,9.79,21.86,7.5,14.35,40.77,,6.52,16.922222,4.994444,25.672222,0.0,,-0.533333,31.246047
US_WV_54009,2022-05-11,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,7,0,5075,104,1,11068,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,15,13,-9,1,6.42,17.12,7.34,5.2,6.11,10.09,5.5,5.81,8.25,25.98,7.64,8.25,32.09,12.84,7.03,18.938889,7.205556,27.477778,0.0,,2.322222,33.694372
US_WV_54009,2022-05-12,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,5,0,5080,104,2,11070,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,17,18,-11,1,7.29,13.98,5.17,4.86,4.86,9.42,8.51,5.47,5.77,25.52,6.99,8.81,39.19,6.99,8.51,19.544444,8.288889,27.733333,0.0,,6.366667,43.024405
US_WV_54009,2022-05-13,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,5082,104,5,11075,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,2,7,-13,2,,15.4,9.3,,6.1,7.7,9.95,,6.1,24.38,5.78,9.62,33.69,8.98,6.74,21.016667,10.166667,27.438889,0.4445,,13.744444,63.336253
US_WV_54009,2022-05-14,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,1,11076,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,6,,-7,,,15.55,6.71,,5.3,8.48,9.19,,7.07,20.85,,12.37,31.1,9.89,5.65,20.905556,14.65,27.688889,0.22225,,14.766667,68.023549
US_WV_54009,2022-05-15,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,0,11076,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,17,,-3,,6.26,16.0,,8.7,,10.09,8.7,5.91,8.35,20.18,,10.79,37.57,9.74,8.0,20.755556,14.3,28.072222,0.536222,,15.05,70.076942
US_WV_54009,2022-05-16,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,0,11076,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,11,-13,3,5.65,19.62,6.54,,6.84,6.54,13.38,,6.84,26.75,4.76,9.81,33.89,6.54,7.43,17.5,13.822222,27.183333,3.048,,12.866667,74.532622
US_WV_54009,2022-05-17,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,1,11077,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,6,12,-12,2,5.19,13.74,6.72,,6.41,8.86,7.02,,5.8,25.34,4.89,6.11,39.09,8.55,4.28,15.294444,9.55,22.611111,4.85775,,7.805556,61.214924
US_WV_54009,2022-05-18,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,2,11079,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,11,16,-13,2,6.15,15.53,5.86,6.45,,8.5,11.43,,10.26,23.15,6.45,10.55,31.36,7.91,8.79,13.005556,6.922222,21.205556,0.290286,,6.772222,66.294717
US_WV_54009,2022-05-19,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,1,11080,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,20,19,-11,1,4.93,12.63,4.31,4.62,8.62,10.16,9.86,4.31,6.78,22.79,6.78,8.01,35.42,10.78,5.85,17.972222,8.288889,25.333333,3.374571,,13.561111,75.495539
US_WV_54009,2022-05-20,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,0,11080,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,10,-13,3,7.47,17.33,5.08,5.98,,8.07,6.87,,7.17,27.19,6.87,9.86,31.08,7.47,5.68,21.322222,14.405556,28.105556,1.016,,15.733333,70.53577
US_WV_54009,2022-05-21,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,3,11083,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-1,,-11,,,17.31,7.0,,,9.21,7.73,,,28.36,5.89,10.31,34.62,13.26,7.0,26.072222,18.183333,31.011111,1.6764,,17.066667,57.79747
US_WV_54009,2022-05-22,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,1,11084,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,19,,-5,,7.15,10.55,7.15,6.81,5.11,7.83,,,,21.78,7.15,8.85,36.76,9.53,8.85,19.738889,15.15,28.127778,2.213429,,15.811111,78.329099
US_WV_54009,2022-05-23,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,0,11084,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,7,14,-14,3,9.98,7.8,8.43,4.37,5.62,6.24,9.98,4.37,9.98,28.39,6.24,8.43,38.38,12.17,5.62,13.6,9.75,21.511111,1.100667,,9.372222,75.700452
US_WV_54009,2022-05-24,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,2,11086,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,10,-12,3,6.96,19.29,6.64,4.74,5.69,12.02,10.43,,6.01,21.18,4.43,11.07,38.26,13.28,7.59,15.333333,9.277778,20.816667,0.1016,,9.961111,70.47457
US_WV_54009,2022-05-25,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,,,,,0,11086,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,17,17,-13,1,6.01,14.24,6.64,6.33,4.43,8.86,6.96,4.43,8.23,26.58,5.7,12.66,29.43,12.66,6.64,18.033333,10.255556,24.477778,0.0,,12.055556,68.176644
