location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26107,2021-12-11,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6055,76,5,17066,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,8,29,8,2,,4.11,5.37,4.83,9.3,8.41,2.5,3.4,2.5,4.83,2.5,,16.81,3.58,7.69,3.76,3.76,6.97,,3.58,6.26,6.08,3.94,4.65,3.04,2.68,7.69,24.68,5.9,,6.26,,3.76,4.29,2.86,29.87,,4.83,2.68,5.9,3.76,4.47,2.5,4.11,,,4.622222,1.127778,12.294444,11.684,,3.022222,89.495436
US_MI_26107,2021-12-12,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6055,76,42,17108,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,26,,-8,,,4.49,6.11,4.67,9.7,8.44,5.21,4.31,5.57,4.31,3.41,2.52,16.88,3.23,10.42,2.52,5.39,5.93,5.93,,4.85,5.39,3.77,3.77,4.31,,6.83,23.89,8.26,3.05,5.57,2.52,3.23,4.67,6.11,38.8,4.13,5.93,3.05,7.0,2.52,5.21,2.87,2.69,,,2.577778,-0.933333,9.027778,0.3302,,-2.888889,67.517717
US_MI_26107,2021-12-13,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,73,0,6128,76,13,17121,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,10,,-11,4,2.25,4.49,5.84,4.19,10.33,10.48,4.49,5.99,4.94,4.64,4.04,,13.03,3.15,8.98,3.15,4.19,11.23,6.14,3.15,4.04,7.34,4.49,2.7,3.29,2.55,7.19,28.45,5.24,3.0,5.99,,4.34,3.44,4.19,32.8,,5.39,,5.24,6.74,5.09,2.55,4.34,2.55,2.1,5.394444,1.933333,9.111111,0.0,,-1.172222,62.718813
US_MI_26107,2021-12-14,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6128,76,6,17127,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,5,32,-6,4,,4.33,4.79,5.72,8.04,9.43,4.02,5.26,3.56,4.48,2.63,3.71,16.54,3.09,8.19,,4.17,12.68,3.87,,5.88,5.1,3.09,5.57,3.25,4.02,7.11,25.82,4.95,3.25,6.96,2.63,4.48,2.16,7.88,37.26,3.09,6.18,2.94,6.34,8.19,4.48,,3.71,2.78,,1.272222,-3.966667,7.05,0.0,,-1.0,84.955904
US_MI_26107,2021-12-15,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,39,1,6167,77,0,17127,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,10,47,-12,4,3.87,2.48,5.57,2.94,10.98,7.89,4.95,6.19,3.87,4.49,2.48,3.25,15.62,3.25,7.27,,5.88,10.06,2.63,,5.11,7.27,3.87,2.63,2.79,2.63,7.43,28.31,6.81,3.4,6.03,,4.18,2.48,6.65,35.74,4.02,3.4,,4.49,4.33,4.95,3.4,3.25,2.32,2.17,8.033333,4.711111,14.361111,4.7752,,6.088889,87.687588
US_MI_26107,2021-12-16,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6167,77,20,17147,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,17,,-13,3,2.28,2.77,5.54,3.91,7.98,8.79,5.7,2.6,4.07,4.23,3.58,,13.84,2.44,8.14,,4.72,9.61,3.42,2.77,5.7,4.07,2.28,5.05,4.88,,7.33,18.23,7.16,,,2.28,4.56,2.93,4.4,32.56,3.91,5.21,,5.86,3.26,5.21,,2.6,,,11.183333,2.422222,16.422222,0.0,,6.466667,72.920124
US_MI_26107,2021-12-17,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,32,1,6199,78,24,17171,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-5,13,-8,3,,2.62,5.81,3.19,9.37,7.31,4.31,5.25,5.43,,,3.37,15.55,,7.87,,3.56,6.37,4.12,,3.75,4.31,4.68,3.19,5.25,,5.25,21.73,6.18,4.87,4.68,3.19,3.0,4.12,4.12,34.09,3.19,4.5,,4.87,3.19,3.56,,,3.19,,0.327778,-2.383333,2.888889,0.0,,-5.65,64.363044
US_MI_26107,2021-12-18,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6199,78,0,17171,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,12,48,11,1,,,4.74,5.38,6.46,5.17,4.31,4.09,5.17,4.31,,3.02,10.34,4.09,6.68,,,7.11,3.66,4.09,4.09,7.75,5.38,3.44,3.02,6.25,,23.04,6.03,,6.03,,,,3.23,27.99,4.09,4.09,,5.81,3.44,4.09,3.23,,,,-0.977778,-2.244444,1.077778,0.508,30.48,-4.527778,77.199556
US_MI_26107,2021-12-19,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6199,78,33,17204,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,16,,-11,,,3.92,,4.61,7.61,6.0,4.61,,4.38,5.3,3.46,,17.99,3.46,7.84,,3.23,5.54,6.92,3.69,6.69,4.38,3.92,3.23,4.61,3.46,3.23,25.37,3.69,,7.38,,,4.38,4.61,36.9,3.46,6.0,,3.23,3.23,4.84,4.84,5.3,3.23,,-1.427778,-2.972222,0.25,0.127,30.48,-5.733333,72.65808
US_MI_26107,2021-12-20,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,35,2,6234,80,7,17211,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,7,,-24,5,,3.97,5.29,,9.7,6.39,3.53,4.85,6.39,7.05,3.08,,15.87,5.29,7.49,5.07,3.75,7.27,4.19,,6.83,4.63,7.05,,5.73,4.85,6.39,21.82,6.17,5.73,6.17,4.63,5.95,5.29,3.31,39.22,4.19,5.29,,5.29,3.75,3.75,,4.19,3.08,3.53,1.022222,-1.3,3.566667,0.0,,-2.866667,75.426294
US_MI_26107,2021-12-21,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6234,80,12,17223,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,9,46,-23,6,4.88,5.54,7.76,3.99,15.52,5.77,7.1,4.66,4.88,4.21,5.54,,14.64,5.77,8.21,,5.32,9.31,5.77,,3.77,6.65,4.21,3.33,5.32,,9.09,29.71,5.99,3.33,7.1,5.1,4.21,3.55,6.21,39.03,,5.1,,6.43,,5.32,,,,,-1.0,-6.25,2.883333,0.0,,-4.477778,77.650554
US_MI_26107,2021-12-22,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,34,1,6268,81,15,17238,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,10,58,-26,7,,6.27,6.5,5.11,11.85,6.97,5.11,3.72,5.34,,,4.41,12.08,5.81,10.92,,4.64,10.45,3.25,3.95,3.48,4.18,4.88,3.72,4.88,,,24.39,6.27,4.18,7.9,,3.95,,5.11,36.93,,7.43,,6.04,5.58,5.34,3.25,3.72,,3.95,-3.811111,-6.355556,2.622222,0.084667,30.48,-9.011111,67.325654
US_MI_26107,2021-12-23,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6268,81,25,17263,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,23,,-40,8,,3.59,5.98,3.35,9.33,7.89,5.02,5.02,4.78,3.35,,,18.89,,10.76,,5.5,9.8,5.98,3.35,3.59,5.5,4.3,4.54,3.59,,10.04,32.28,6.7,4.78,3.59,3.83,5.02,,,35.87,3.83,,,5.5,4.78,5.02,,,,,-4.061111,-7.744444,-0.061111,0.254,,-7.75,75.756443
US_MI_26107,2021-12-24,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6268,81,0,17263,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-31,33,-66,16,,,4.06,,9.89,3.55,5.33,,4.57,,,,12.18,,7.87,,6.34,5.58,5.07,3.81,,5.33,4.82,,3.81,,3.81,25.88,5.58,,4.31,4.06,,,3.81,29.68,,5.33,,5.33,,,,4.82,,,1.605556,-3.305556,7.2,0.0,,-0.027778,89.101503
US_MI_26107,2021-12-25,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6268,81,0,17263,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-93,-79,-65,7,,,9.12,4.56,8.58,7.78,,,6.17,,,,12.61,4.29,6.44,,5.37,6.44,4.83,,3.76,3.76,5.1,,4.56,,6.17,18.24,,,4.56,,,4.29,,27.63,,3.76,,6.17,,,,,,,5.927778,-0.0,8.444444,1.8288,,4.255556,89.115558
US_MI_26107,2021-12-26,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6268,81,0,17263,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,7,,-21,,,6.29,6.29,4.35,13.06,5.56,5.08,,5.8,,,,16.45,5.08,7.98,,4.11,7.74,5.56,,5.32,,6.29,5.08,3.63,4.11,6.29,19.35,3.39,,7.01,3.39,3.63,3.63,3.87,31.69,3.87,3.87,,,,3.87,,,4.35,,-0.905556,-5.183333,4.172222,0.3556,,-4.544444,76.581476
US_MI_26107,2021-12-27,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,81,4,6349,85,14,17277,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-8,24,-40,10,,7.33,8.44,4.22,12.44,6.22,6.22,4.0,7.55,4.66,,,16.65,5.55,9.77,,4.88,9.55,5.33,,5.77,8.22,4.44,5.55,3.33,,6.0,29.31,7.77,,6.22,,3.11,4.0,5.11,37.75,,8.22,,4.44,5.33,6.66,4.0,3.77,,,-0.088889,-2.188889,2.161111,2.8448,30.48,-2.255556,85.50905
US_MI_26107,2021-12-28,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6349,85,24,17301,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-4,20,-31,9,,6.28,6.96,6.28,14.81,6.51,3.59,,6.28,,,3.81,19.52,4.71,10.1,,3.81,9.43,3.59,,3.37,8.3,4.26,4.04,5.39,,8.75,22.67,4.49,3.37,8.75,4.04,4.94,3.14,4.71,37.26,3.37,8.08,3.81,4.49,4.04,7.18,,,,,-0.833333,-3.35,2.727778,0.254,40.64,-4.022222,79.191396
US_MI_26107,2021-12-29,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,41,0,6390,85,9,17310,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-9,26,-34,10,,5.34,4.67,,12.9,8.01,,,6.23,4.67,,3.34,17.13,3.34,8.9,,3.34,8.68,,,,7.34,6.45,6.01,6.01,,8.01,24.69,4.0,,5.56,3.56,5.12,6.67,5.12,36.26,,4.23,,7.34,4.45,6.9,,4.23,4.0,3.34,-0.777778,-3.477778,1.927778,1.524,40.64,-2.166667,90.455133
US_MI_26107,2021-12-30,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6390,85,19,17329,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,17,,-40,11,,7.42,6.52,3.82,8.32,8.77,3.37,3.82,4.72,4.05,,,18.89,5.4,13.26,5.17,8.09,9.44,6.07,6.07,4.5,6.75,3.82,5.84,7.87,,7.19,29.23,7.19,,4.5,,4.72,6.52,4.5,40.24,,5.62,,8.09,4.72,5.17,,,3.37,,-2.938889,-6.066667,0.027778,0.762,54.61,-5.583333,82.301266
US_MI_26107,2021-12-31,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6390,85,0,17329,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-17,15,-55,15,3.11,,5.77,6.21,10.87,5.77,5.32,3.99,6.43,4.44,,,16.64,3.11,8.21,,4.21,5.77,4.21,,3.99,5.32,3.11,3.33,6.21,3.11,5.99,21.96,6.21,,5.99,,,8.65,4.21,32.61,4.21,4.44,3.99,6.66,3.99,6.21,,4.21,3.33,,0.666667,-2.877778,2.505556,1.27,40.64,-1.166667,87.725033
US_MI_26107,2022-01-01,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6390,85,0,17329,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-35,-8,-30,,3.37,3.59,7.63,5.61,10.1,7.63,,,7.18,,,3.14,17.51,3.81,8.08,,4.94,4.26,5.16,,4.26,6.28,5.83,5.61,5.39,4.71,5.83,23.57,8.53,,6.06,4.71,5.16,3.14,5.83,36.81,5.61,5.61,,4.49,3.14,5.39,4.49,3.14,4.94,4.94,-1.088889,-5.205556,1.522222,0.508,54.61,-3.066667,86.629562
US_MI_26107,2022-01-02,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6390,85,0,17329,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-12,11,-17,,,6.59,8.18,4.09,9.77,6.82,6.36,3.64,6.59,5.0,,,18.86,4.09,10.0,3.41,5.91,8.63,5.23,,4.09,4.77,4.09,6.14,5.0,4.54,7.73,25.0,5.23,3.41,9.54,3.86,3.64,5.91,3.64,46.36,,4.77,,5.68,,5.45,,4.77,,,-7.0,-9.133333,-3.655556,4.064,90.17,-11.516667,70.354198
US_MI_26107,2022-01-03,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,139,2,6529,87,0,17329,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,1,24,-20,8,,,7.1,7.28,7.84,5.79,6.54,4.48,7.28,2.99,2.61,,15.69,,8.96,3.55,5.04,7.1,5.79,3.36,4.67,4.11,,4.67,4.29,,7.28,22.78,4.48,5.04,7.28,3.73,4.11,4.67,3.55,39.03,3.17,7.28,,4.48,3.17,5.23,,5.6,3.17,3.55,-7.172222,-12.138889,-1.861111,0.34925,64.77,-11.088889,73.821473
US_MI_26107,2022-01-04,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6529,87,67,17396,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-12,24,-11,6,,2.56,2.74,6.58,9.14,8.23,5.3,,7.13,7.68,4.02,2.56,20.12,,10.61,,6.4,6.77,4.39,3.29,6.58,4.57,3.66,4.21,4.02,,7.5,21.95,6.04,3.84,5.3,4.75,3.84,5.67,6.77,35.12,,6.77,,4.39,4.02,5.12,2.74,3.84,,3.11,-3.327778,-7.527778,0.366667,0.0,64.77,-7.711111,71.804184
US_MI_26107,2022-01-05,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,59,1,6588,88,18,17414,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-38,-2,-17,11,,5.42,6.12,4.37,10.32,6.47,2.97,2.8,5.77,3.5,,4.2,21.69,3.85,9.97,2.97,4.02,11.54,5.42,4.37,2.97,4.72,3.15,3.85,4.2,2.97,7.35,26.41,5.42,3.32,6.65,2.97,3.85,4.02,6.47,33.93,,3.5,,5.07,6.82,3.5,3.67,3.5,,,-1.205556,-6.483333,1.494444,0.0,189.23,-4.644444,77.549432
US_MI_26107,2022-01-06,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6588,88,0,17414,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-20,7,-24,11,,3.38,5.36,4.17,11.32,8.54,3.97,4.76,5.56,4.37,,,20.25,,10.32,2.98,4.37,7.34,4.57,3.18,5.36,6.75,6.15,3.18,4.96,4.76,7.94,27.4,5.96,5.56,5.96,4.37,5.76,4.37,5.36,34.54,4.37,4.76,3.38,3.97,3.77,4.37,3.18,4.57,4.37,2.78,-5.922222,-9.366667,-2.494444,2.709333,289.56,-8.483333,82.296818
US_MI_26107,2022-01-07,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,92,0,6680,88,34,17448,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-22,-5,-10,8,,4.12,5.99,2.99,10.85,9.36,5.8,3.74,6.36,5.05,2.62,,13.1,5.61,8.79,3.93,4.49,6.92,,2.62,6.36,5.05,3.37,3.37,4.12,3.56,7.3,23.39,5.8,,4.3,3.18,3.93,2.81,5.61,34.61,,5.43,3.74,3.74,3.18,,,,2.81,3.37,-12.033333,-17.8,-6.127778,2.709333,289.56,-15.433333,75.969668
US_MI_26107,2022-01-08,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6680,88,12,17460,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-2,27,2,4,3.25,3.25,3.68,,9.09,7.14,6.06,,5.41,3.9,,,13.64,4.54,8.01,,3.03,5.84,3.03,,4.11,3.68,5.2,5.84,5.41,,4.98,20.56,4.54,,8.44,3.68,,4.76,4.76,35.93,,,,3.68,3.46,5.2,3.68,4.33,3.03,,-9.622222,-16.477778,-2.2,0.084667,240.03,-14.105556,70.012936
US_MI_26107,2022-01-09,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6680,88,27,17487,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-13,17,-21,,,2.92,5.25,4.47,9.14,8.75,3.5,3.7,6.03,4.67,,,14.98,3.5,8.37,,3.11,7.39,3.89,,5.45,6.42,3.7,6.81,3.5,3.31,4.28,20.23,5.45,2.92,7.2,,2.72,,5.25,35.99,,4.08,2.72,3.89,3.11,5.84,,3.11,3.31,,-2.427778,-10.205556,0.95,0.931333,165.1,-5.644444,78.68731
US_MI_26107,2022-01-10,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,109,0,6789,88,8,17495,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-9,16,-17,7,3.62,5.12,3.92,3.17,9.8,9.65,5.73,3.62,5.58,6.03,3.77,2.86,16.28,2.71,6.93,2.56,3.47,8.44,4.37,2.11,4.07,6.03,2.56,4.37,2.26,3.62,5.43,24.42,6.63,2.26,8.14,2.11,3.77,3.01,7.08,37.08,3.47,5.88,2.56,3.32,5.43,3.17,3.62,5.73,3.62,,-11.122222,-12.827778,-9.305556,0.1905,149.86,-15.8,68.520538
US_MI_26107,2022-01-11,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6789,88,3,17498,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-12,15,-12,6,3.02,3.63,5.29,3.93,9.83,9.22,3.33,4.84,6.05,4.69,2.57,,14.36,3.48,8.77,3.78,4.54,9.98,4.69,,,3.78,,4.23,4.08,3.33,8.62,28.12,4.84,3.48,6.2,3.33,3.93,4.08,6.65,32.05,4.69,5.74,,5.14,5.59,5.74,,3.93,2.87,3.93,-10.961111,-15.088889,-3.438889,0.0508,149.86,-15.294444,70.42208
US_MI_26107,2022-01-12,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,96,1,6885,89,15,17513,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-10,20,-15,6,,5.21,4.91,3.12,12.8,7.44,5.36,5.8,3.27,3.42,3.42,,14.73,3.12,9.52,2.83,4.46,11.01,5.95,3.12,5.21,5.8,2.98,3.72,4.32,3.12,8.48,26.93,6.25,2.98,6.25,,3.27,3.57,5.36,35.71,4.32,5.95,2.53,4.02,5.65,4.76,2.83,3.87,2.83,2.98,0.522222,-3.388889,2.516667,0.0,99.06,-3.444444,74.828048
US_MI_26107,2022-01-13,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6885,89,9,17522,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-2,25,-14,6,,4.71,4.86,4.86,11.55,8.36,5.93,4.71,5.17,3.04,3.65,2.89,11.09,,6.23,2.73,5.01,9.12,6.68,2.13,4.71,5.62,3.19,3.65,4.1,3.04,6.23,25.83,6.08,5.62,5.77,2.28,5.01,4.56,5.17,36.47,5.77,8.05,2.28,5.62,4.41,4.86,3.19,3.34,2.89,2.43,-0.661111,-2.783333,1.6,0.028222,88.9,-2.766667,85.836966
US_MI_26107,2022-01-14,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,81,-1,6966,88,16,17538,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-16,-1,-13,8,,3.61,2.95,3.61,9.84,7.7,3.61,4.26,4.1,2.46,4.43,,14.42,4.43,6.88,3.77,,10.49,5.25,,3.61,6.23,3.61,3.93,3.61,3.11,6.56,29.01,7.87,3.93,6.07,2.62,3.61,5.41,5.9,33.44,3.77,4.92,2.95,5.57,4.75,5.08,2.79,5.08,3.28,4.26,-4.627778,-9.955556,0.6,0.0,88.9,-8.222222,76.212921
US_MI_26107,2022-01-15,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,6966,88,0,17538,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-1,27,4,3,3.03,4.74,5.68,3.79,13.08,7.01,4.55,4.55,4.36,4.36,,3.79,15.92,4.36,9.85,4.55,4.17,7.77,3.98,2.84,3.03,7.58,4.36,3.41,5.68,,7.58,26.72,6.63,2.84,6.06,,,5.31,4.36,36.01,3.6,12.32,,5.88,4.93,2.84,2.65,3.03,4.74,4.17,-11.577778,-14.277778,-6.366667,0.0,88.9,-15.883333,70.654153
